"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"199","2021-03-15 18:30:08-03","USP","SPF","167738","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Carneiro, J","1250","2001","12","29","Brasil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,"SPF00167738",NA,"2005",NA,NA,"Fazenda Singela.",NA,NA,"Árvore, 5 m, casca amarga, tida como medicinal.",NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 18:30:08-03","USP","SPF","35605","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Hatschbach, G","42753","1980","01","29","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"SPF00035605",NA,"1984","12",NA,"Fartura.",NA,NA,"Arvoreta 4 m, flor alvecente.; Mata pluvial.",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-15 18:30:08-03","USP","SPF","146467","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Marques, L","2","2001","07","03","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"SPF00146467",NA,"2001",NA,NA,"Serra do Cadeado, Rodovia do Café km 347; encosta da serra.",NA,NA,"Árvore c.a. 3,4 a 4 m. Nome vulgar: pau tenente; pau amargo; Tenente José.",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-15 18:30:08-03","USP","SPF","146466","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Marques, L","1","2001","07","03","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"SPF00146466",NA,"2001",NA,NA,"Serra do Cadeado, Rodovia do Café km 347; na encosta da serra.",NA,NA,"Árvore c.a. 3,4 a 4 m. Nome vulgar: pau amargo.",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-15 18:30:08-03","USP","SPF","139088","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Dias, MC; Medri, C","Medri, C","706","1998","09","19","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"SPF00139088",NA,"1999",NA,NA,"Salto das Orquídeas, Encosta rochosa, área aberta.",NA,NA,"Árvore 5 m, flores esverdeadas.",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-15 18:30:08-03","USP","SPF","66304","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","3451","1962","12","07","Brasil","Santa Catarina","Caçador","-51.0149993896484","-26.7752990722656",NA,NA,"SPF00066304",NA,"1989",NA,NA,"Rio do Bugre.","800","800","Árvore 12 m.; Mata, inbuial.",NA,NA,NA,NA,"38516","auto",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-15 18:30:08-03","USP","SPF","66308","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","7043","1967","01","16","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00066308",NA,"1989",NA,NA,"Morro do Ribeirão.","20","20","Arvoreta 4 m, flor esverdeada.; Capoeira.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 18:30:08-03","USP","SPF","68918","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","7043","1967","01","16","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00068918",NA,"1989",NA,NA,"Morro do Ribeirão.","20","20","Arvoreta 4 m, flor esverdeada.; Capoeira.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-15 18:30:08-03","USP","SPF","66306","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","6328","1965","11","23","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00066306",NA,"1989","12",NA,"Morro dos Ingleses.","50","50","Arvoreta 3-4 m; flor verde. Nome vulgar: pau amargo.; Capoeira.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-15 18:30:08-03","USP","SPF","68921","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","6328","1965","11","23","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00068921",NA,"1989","12",NA,"Morro dos Ingleses.","50","50","Arvoreta 3-4 m; flor verde. Nome vulgar: pau amargo.; Capoeira.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-15 18:30:08-03","USP","SPF","66303","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","6329","1965","11","23","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00066303",NA,"1990",NA,NA,"Morro dos Ingleses. Capoeira.","50","50","Arbusto 3 m, fruto maduro: roxo-escuro.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 18:30:08-03","USP","SPF","68919","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","6329","1965","11","23","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00068919",NA,"1990",NA,NA,"Morro dos Ingleses. Capoeira.","50","50","Arbusto 3 m, fruto maduro: roxo-escuro.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-15 18:30:08-03","USP","SPF","68922","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","6421","1965","12","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00068922",NA,"1989",NA,NA,"Pântano do Sul, Restinga.","2","2","Arvoreta 4 m, flor verde-esbranquiçada.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-15 18:30:08-03","USP","SPF","66305","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","6421","1965","12","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00066305",NA,"1989",NA,NA,"Pântano do Sul, Restinga.","2","2","Arvoreta 4 m, flor verde-esbranquiçada.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-15 18:30:08-03","USP","SPF","66302","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Bresolin, A","827","1973","09","19","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00066302",NA,"1989",NA,NA,"Rio Tavares. Beira de mangue.","2","2","Arvoreta (arbusto) 2 m; fruto verde.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-15 18:30:08-03","USP","SPF","66301","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","5374","1964","06","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SPF00066301",NA,"1989",NA,NA,"Sambaqui.","2","2","Arvoreta 4 m; fruto maduro: roxo-escuro.; Restinga.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-15 18:30:08-03","USP","SPF","66310","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","8854","1970","10","21","Brasil","Santa Catarina","Garopaba","-48.6133003234863","-28.0233001708984",NA,NA,"SPF00066310",NA,"1989",NA,NA,"Restinga","5","5","Arbusto 3 m, fruto verde.",NA,NA,NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-15 18:30:08-03","USP","SPF","66300","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","3976","1962","12","13","Brasil","Santa Catarina","Papanduva","-50.144401550293","-26.3703002929688",NA,NA,"SPF00066300",NA,"1989",NA,NA,"Serra do Espigão.","1000","1000","Árvore 10 m; flor esverdeada.; Mata.",NA,NA,NA,NA,"49621","auto",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-15 18:30:08-03","USP","SPF","66307","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM","7867","1968","10","12","Brasil","Santa Catarina","Taió","-49.9981002807617","-27.1163997650146",NA,NA,"SPF00066307",NA,"1989",NA,NA,"Mata; perto da cidade.","400","400","Árvore 15 m, flor esteril. Nome vulgar: quina, quineira.",NA,NA,NA,NA,"32258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-25 13:53:40-03","UNIVILLE","JOI","10081","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","M. Verdi","Verdi, M.","949","2008","11","18","Brasil","Santa Catarina","Lacerdópolis","-51.614444","-27.268056","51º36'52''W","27º16'5''S","JOI010081",NA,"2008","11","18","Canela Funda - Santa Bárbara.","647","647","Ftio IFFSC 1787/S/30; TIPO VEGETACIONAL: Floresta Estacional Decidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-25 13:53:40-03","UNIVILLE","JOI","586","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Hering-Rinnert, C.","Hering-Rinnert, C.","514","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","-48.6347007751465","-26.9906005859375",NA,NA,"JOI000586",NA,"2002","09","07","Taquarinhas.",NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-25 13:53:40-03","UNIVILLE","JOI","465","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Hering-Rinnert, C.","Hering-Rinnert, C.","513","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","-48.6347007751465","-26.9906005859375",NA,NA,"JOI000465",NA,"2002","09","07","Taquarinhas.",NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-10-07 09:37:17-03","UEFS","HUEFS","57498","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","J.R.Pirani","Silva, A.G.da","363","2001","01","16","Brasil","Pernambuco","Brejo da Madre de Deus","-36.577222","-8.223333","36W34'38''","8S13'24''","HUEFS0057498","HUEFS0057498","2004",NA,NA,"Mata do Malhada.","565","960","Mata estacional.","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"222","2019-10-07 09:37:17-03","UEFS","HUEFS","107886","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","G.Alves","Cardoso, D.","1183","2006","04","15","Brasil","Bahia","Tucano","-38.771944","-10.874722","38W46'19''","10S52'29''","HUEFS0107886","HUEFS0107886","2014","10",NA,"Sítio do Mandacaru. Faz. do Sr. Gildásio.","391","411","Caatinga arbóreo-arbustiva densa. Solo arenoso.","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"223","2019-10-07 09:37:17-03","UEFS","HUEFS","191958","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","G.Alves","Carvalho, D.N.","200","2013","02","26","Brasil","Bahia","Conceição do Coité","-39.183333","-11.5","39W11'","11S30'","HUEFS0191958","HUEFS0191958","2014","10",NA,"Serra do Mucambo. Caatinga, plantação de sisal.",NA,NA,"Caatinga.","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"224","2019-10-07 09:37:17-03","UEFS","HUEFS","57159","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","J.R.Pirani","Nascimento, L.M.","326","2000","02","29","Brasil","Pernambuco","Brejo da Madre de Deus","-36.4","-8.187222","36W24'0''","8S11'14''","HUEFS0057159","HUEFS0057159","2004",NA,NA,"Mata do Malhada.","565","960","Mata estacional.","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"225","2019-10-07 09:37:17-03","UEFS","HUEFS","57160","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","J.R.Pirani","Oliveira, C.A.M.de","56","2000","01","18","Brasil","Pernambuco","Brejo da Madre de Deus","-36.4","-8.187222","36W24'0''","8S11'14''","HUEFS0057160","HUEFS0057160","2004",NA,NA,"Mata do Malhada.","565","960","Mata estacional.","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"226","2019-10-07 09:37:17-03","UEFS","HUEFS","57161","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","J.R.Pirani","Nascimento, L.M.","417","2000","05","26","Brasil","Pernambuco","Brejo da Madre de Deus","-36.4","-8.187222","36W24'0''","8S11'14''","HUEFS0057161","HUEFS0057161","2004",NA,NA,"Mata do Malhada.","565","960","Mata estacional.","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"227","2019-10-07 09:37:17-03","UEFS","HUEFS","131920","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","J.R.Pirani","Francisco, E.M.","992","2005","12","12","Brasil","Paraná","Santa Cecília do Pavão","-50.7835998535156","-23.5172004699707",NA,NA,"HUEFS0131920","HUEFS0131920","2009","07",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,"10947","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"228","2019-09-04 18:44:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picraena","vellozii","Picraena vellozii",NA,NA,"A. Glaziou","1592",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"229","2015-03-07 08:49:35-03","F","FMNH-SEEDPLANTS","V0203607F","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0203607F","V0203607F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"230","2015-03-07 08:49:35-03","F","FMNH-SEEDPLANTS","V0203606F","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0203606F","V0203606F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-12 16:43:15-03","URICER","HPBR","2323","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Vall.",NA,"PLAUMANN, F.",NA,"1943","10","26","Brasil","SC","Nova Teutônia",NA,NA,NA,NA,"HPBR002323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"232","2019-04-02 09:32:37-03","URICER","HPBR","6295","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"VASSILIOU, M. et. al.",NA,"1998","11","06","Brasil","RS","Aratiba","-52.3003005981445","-27.3941993713379",NA,NA,"HPBR006295",NA,NA,NA,NA,"ÁREA DE ABRANGÊNCIA DO RESERVATÓRIO DE ITÁ",NA,NA,NA,NA,NA,NA,NA,"18075","auto",NA,NA,NA,"2",NA,NA,NA,NA
"233","2019-12-20 18:46:51-03","UFSJ","HUFSJ","4235","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Cotarelli, V","Francisco, EM","992","2005","12","12","Brasil","Paraná","Santa Cecilia do Pavão","-50.7835998535156","-23.5172004699707",NA,NA,"HUFSJ004235",NA,"2007",NA,NA,NA,NA,NA,"Árvore, 9m. Fruto maduro. Interior da mata. CAP 0,48m. Projeção 6x5.",NA,NA,NA,NA,"10947","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-09-22 13:49:06-03","USP","SPFW","1158","PreservedSpecimen","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.","L.B. Smith 1960","Reitz ;Klein","7064","1958","09","11","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,NA,NA,"Serra do Matador","550","550",NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-09-22 13:49:06-03","USP","SPFW","1640","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.inEngl.;Prantl","J.R. Pirani","Ceccantini, G.C.T.","1364","1999","08","27","Brasil","Paraná","Colombo","-49.233333","-25.333333","49º14'W","25º20'S",NA,NA,NA,NA,NA,NA,"920","920","Material citado na Dissertação de Mestrado de Candice Iwasaki com anatomia do lenho, apresentada à Universidade Federal do Paraná em 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-09-22 13:49:06-03","USP","SPFW","1641","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.inEngl.;Prantl","J.R. Pirani","Ceccantini, G.C.T.","1365","1999","08","27","Brasil","Paraná","Colombo","-49.233333","-25.333333","49º14'W","25º20'S",NA,NA,NA,NA,NA,NA,"920","920","Material citado na Dissertação de Mestrado de Candice Iwasaki com anatomia do lenho, apresentada à Universidade Federal do Paraná em 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-07-02 15:56:44-03","UEM","HUEM","8361","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Luís Marques","01","2001","07","03","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"HUEM000012825","HUEM000012825",NA,NA,NA,"Serra do Cadeado, Rodovia do Café; km 347",NA,NA,"Árvore com aproximadamente 3,5 a 4m de altura; na encosta da serra",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-07-02 15:56:44-03","UEM","HUEM","8360","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Luís Marques; et al.","02","2001","07","03","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"HUEM000012826","HUEM000012826",NA,NA,NA,"Serra do Cadeado, Rodovia do Café; km 347",NA,NA,"Árvore com aproximadamente 3,5 a 4m de altura; na encosta da serra",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-10 11:38:57-03","UNILA","EVB","164","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Rosina, A.","Rosina, A.",NA,"2012","10","24","Brasil","Santa Catarina","Guatambú","-52.7875","-27.126111","52º47'15''W","27º7'34''S","EVB000164","EVB000164",NA,NA,NA,"Floresta Nacional de Chapecó. Floresta Nacional de Chapecó","521","521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-12 17:03:26-03","UEL","FUEL","7547","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Vieira, AOS; Dias, MC","Gouvea, MF; et al.","s.n.","1989","11","05","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"1998","07","01","Fazenda Doralice",NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-11-12 17:03:26-03","UEL","FUEL","12270","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Vieira, AOS; et al.","s.n.","1990","03","29","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Fazenda Doralice",NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-12 17:03:26-03","UEL","FUEL","12269","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Bianchini, E","s.n.","1990","03","23","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Fazenda Doralice",NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-11-12 17:03:26-03","UEL","FUEL","42033","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Francisco, EM","992","2005","12","12","Brasil","Paraná","Santa Cecilia do Pavão","-50.7835998535156","-23.5172004699707",NA,NA,NA,NA,"2009","07",NA,NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"10947","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-11-12 17:03:26-03","UEL","FUEL","42007","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Cotarelli, VM","Francisco, EM","2","2005","10","13","Brasil","Paraná","Santa Cecilia do Pavão","-50.7835998535156","-23.5172004699707",NA,NA,NA,NA,"2007","09","17",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"10947","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-11-12 17:03:26-03","UEL","FUEL","27924","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Vieira, AOS","Pavão, OC; et al.","s.n.","2000","09","27","Brasil","Paraná","Santo Antônio do Paraíso","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,"2000",NA,NA,"Fazenda Santa Cecilia do Bom Jesus",NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-12 17:03:26-03","UEL","FUEL","12568","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Silva, SM; et al.","s.n.","1990","12","07","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Fazenda Bom Sucesso",NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-12 17:03:26-03","UEL","FUEL","23653","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Dias, MC; Medri, C","Medri, C; Kinupp, VF; Francisco, EM","706","1998","09","19","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"1999",NA,NA,"Salto das Orquídeas",NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-12 17:03:26-03","UEL","FUEL","12343","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Francisco das Chagas e Silva; et al.","s.n.","1990","09","29","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Fazenda Monte Alegre",NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-12 17:03:26-03","UEL","FUEL","11848","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Dias, MC; et al.","s.n.","1990","04","30","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Fazenda Batavo, rio Iapó, Rio Iapo.",NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-01 15:10:54-03","UnB","UB","214794","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Klein, RM","3451","1962","12","07","Brasil","Santa Catarina","Caçador","-51.0149993896484","-26.7752990722656",NA,NA,NA,NA,NA,NA,NA,"Rio do Bugre",NA,NA,"Árvore 12m; Mata","Dicotyledoneae",NA,"Southern America",NA,"38516","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-05-06 12:02:29-03","UFU","HUFU","51937","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Cotarelli, V.M.","Francisco, E.M.","992","2005","12","12","Brasil","Paraná","Santa Cecilia do Pavão","-50.7835998535156","-23.5172004699707",NA,NA,"HUFU00023395","HUFU00023395","2007",NA,NA,NA,NA,NA,"Árvore, ca. 9 m.; Interior da mata.",NA,NA,NA,NA,"10947","auto",NA,NA,NA,NA,NA,NA,NA,NA
