"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"1038","2008-05-27 22:02:00-03","MO","MOBOT","3211107","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","W. Wayt Thomas","Thomas 1006","1993","10","20","Brazil","Bahia",NA,"Prado. 8km west of Cumuruxatiba on road to Itamaraju. Disturbed restinga forest with swampy area.","-39.25","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2008-05-27 22:02:00-03","MO","MOBOT","3211478","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Kiyoko Deguchi|Shunsuke Tsugaru","Deguchi B1643","1987","9","29","Brazil","São Paulo",NA,"Ecatu, Cosmorama, 70 km NW from São José do rio Preto. Hab. Edge of secondary woods.",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2012-03-30 13:16:00-03","MO","MOBOT","3211525","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","F.S. Juchum","Juchum 22","2000","6","25","Brazil","Bahia",NA,"Cairu: Ilha de Boi Peba.Mirante, no sentido NE da Ilha Restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-07-03 21:11:00-03","MO","MOBOT","3211832","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Sérgio C. de Sant'Ana","Sant'Ana 317","1993","4","1","Brazil","Bahia",NA,"Municipio de W. Guimarães -BA. Reserva Estadual de Wenceslau Guimarães. Cerca de 40km W de Teolândia, próximo ao povoado de Nova Esperança. Mata Higrófila",NA,NA,NA,NA,NA,NA,NA,"380.00000000","600.00000000",NA,NA,"South America",NA,NA,NA,NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1042","2011-02-10 08:56:00-02","MO","MOBOT","3212067","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Ghillean T. Prance|Nilo T. Silva","Prance 58794","1964","8","22","Brazil","Pará",NA,"BR 22 Km. 98, vicinity of cachoeira, line to Farinha Casa. Varzea forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2013-08-23 04:12:00-03","MO","MOBOT","3213174","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","W. Wayt Thomas","Thomas 4524","1985","10","23","Brazil",NA,NA,"Mato Grosso: Mun Sto . Antonio do Leverger: ca 70 km W of Cuiaba 5 km Sw of Sao Vicente near Gruta do Sao Vicente (Casa da Pedra). Gallery forest and adjacent cerrado,","-55.38333","-15.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"B. Boom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2014-08-22 11:33:00-03","MO","MOBOT","1842820","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|Milton G. da Silva","Davidse 17925","1980","4","6","Brazil","Pará","Maracanã","Ca. 73 airline km NE of Castanhal; savanna adjoining the village of Martins Pinheiro; Campo Martins Pinheiro.","-47.5833333","-0.8666667",NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"J. Kirkbride",NA,NA,NA,NA,NA,NA,NA,"1373","1",NA
"1045","2011-06-08 11:54:00-03","MO","MOBOT","3214508","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","José Schunke V.","Schunke Vigo 7236","2007","7","8","Peru","San Martín","Mariscal Cáceres","Tocache Nuevo. En bosque alto. Cerre de Pale Blanco, márgen Izquierde del río Tocache.",NA,NA,NA,NA,NA,NA,NA,"600.00000000","700.00000000",NA,NA,"South America",NA,NA,NA,NA,"J. Dwyer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2013-01-01 16:01:00-02","MO","MOBOT","3213676","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","J.J. de Granville|Georges Cremers|I. Hagemann|B.E. Leuenberger|R. Sanders|M. Sangrey","Granville 10395","1989",NA,NA,"French Guiana","Cayenne",NA,"Gobaya Soula Bassin du Maroni Layon vers Atachi-Bacca, rive droite de l'Itany, entre 0,2 et 1,5 km. environ du Camp no. 1. Forêt de terre ferme sur sol argileux Sous-bois. Haut. 3.00 m","-53.96666","3.61666",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-12-02 10:41:00-03","MO","MOBOT","3212190","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","C.A. Cid Ferreira|et al.","Cid Ferreira 10184","1991","7","27","Brazil","Acre","Brasiléia","Estrada para Assis Brasil, ramal 19, Colônia Nova Vida, a 21km de Brasiléia. Mata de terra firme, solo argiloso","-68.7481002807617","-11.0160999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"107952","auto",NA,NA,NA,NA,NA,"1",NA
"1048","2020-12-02 12:54:00-03","MO","MOBOT","3211862","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","C.A. Cid Ferreira|et al.","Cid Ferreira 10112a","1991","5","25","Brazil","Acre","Brasiléia","Reserva Extrativista Chico mendes, ramal para o Seringal Porongaba, colocação Santo Antônioa 30km de Brasiléia. Mata de terra firme, solo argilo-arenos.","-68.7481002807617","-11.0160999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"107952","auto",NA,NA,NA,NA,NA,"1",NA
"1049","2020-11-25 14:02:00-03","MO","MOBOT","100302844","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Eve J. Lucas","Lucas 1017","2006","12","4","Brazil","Bahia","Itabuna","Estrada entre Ilhéus e Olivença.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"30592","auto",NA,NA,NA,NA,NA,"1",NA
"1050","2020-12-09 10:50:00-03","MO","MOBOT","101028021","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Pedro L. R. de Moraes|Petra De Block|S. Janssens|B. Verstraete|V. Merckx|Lukas H. Daneu","Moraes 3982","2014","11","6","Brazil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,"49.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"41230","auto",NA,NA,NA,NA,NA,"1",NA
"1051","2020-12-02 14:19:00-03","MO","MOBOT","100931141","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Scott A. Mori|Brian M. Boom|A.M. de Carvalho|Talmon S. dos Santos","Mori 13790","1981","4","28","Brazil","Bahia","Una","Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"36070","auto",NA,NA,NA,NA,NA,"1",NA
"1052","2020-11-25 10:25:00-03","MO","MOBOT","100988921","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","E. Anunciação|Ludovic Kollmann","Anunciação 996","2001","3","9","Brazil","Espírito Santo","Fundão","Goiapaba-Açú, Cabeceira da Serra Comprida.","-40.4067001342773","-19.9325008392334",NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"27186","auto",NA,NA,NA,NA,NA,"1",NA
"1053","2020-11-25 14:24:00-03","MO","MOBOT","100907005","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Pedro L. R. de Moraes|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Moraes 4731","2015","1","29","Brazil","Espírito Santo","Pancas","Pedra da Colina.","-40.8513984680176","-19.2250003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"32475","auto",NA,NA,NA,NA,NA,"1",NA
"1054","2020-11-25 09:42:00-03","MO","MOBOT","3216496","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Rossi, Ludwig (Ljudevit)","Rossi s.n.","1984","1","23","Brazil","Minas Gerais","Santana do Riacho","km 104 ao longo da rodovia Belo Horizonte- Conceição do matoDentro. vale de Mãe d' Ågua","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"26557","auto",NA,NA,NA,NA,NA,"1",NA
"1055","2020-11-25 09:43:00-03","MO","MOBOT","3216170","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Simon J. Mayo","Mayo s.n.","1981","2","28","Brazil","Minas Gerais","Santana do Riacho","km 114 ao longo da rodovia Belo horizonte- Conceição do Mao Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"26557","auto",NA,NA,NA,NA,NA,"1",NA
"1056","2020-12-09 10:33:00-03","MO","MOBOT","3213143","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","U.N. Maciel|M.R. dos Santos|R.G.T. Gama","Maciel 791","1982","8","7","Brazil","Pará","Marabá","Carajás, Serra Norte. Estrada do N-1,29km do acampamento. Mata de Terra Firme. Solo com afloramento ferrífero","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"262883","auto",NA,NA,NA,NA,NA,"1",NA
"1057","2020-12-02 10:11:00-03","MO","MOBOT","100987560","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","G. Viana","Viana 141","1981","9","25","Brazil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"11840","auto",NA,NA,NA,NA,NA,"1",NA
"1058","2020-11-25 14:21:00-03","MO","MOBOT","100810705","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","L.A. Gomes|E. Santos|N. Porto","Gomes 663","2012","8","17","Brazil","Sergipe","Capela","RVS Mata do Junco: Interior da mata.","-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"19889","auto",NA,NA,NA,NA,NA,"1",NA
"1059","2020-12-02 10:12:00-03","MO","MOBOT","100987673","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","A.B. Sales|M.F. Landim|L. Ribeiro|A.V. Santos|C. Gomes|E. Santos","Sales 55","2007","10","23","Brazil","Sergipe","Itaporanga d'Ajuda","Faz. Trapsa.","-37.3106002807617","-10.9981002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"31945","auto",NA,NA,NA,NA,NA,"1",NA
"1060","2020-11-25 10:23:00-03","MO","MOBOT","100988708","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","M. Fonseca","Fonseca ASE 65","2007","4","30","Brazil","Sergipe","Santa Luzia do Itanhy",NA,"-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"26417","auto",NA,NA,NA,NA,NA,"1",NA
"1061","2020-12-02 10:07:00-03","MO","MOBOT","100987577","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","M.F. Landim|A. Vicente","Landim 794","1995","12","4","Brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"26417","auto",NA,NA,NA,NA,NA,"1",NA
"1062","2020-12-02 10:11:00-03","MO","MOBOT","100987533","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","E.M. Carneiro","Carneiro 234","1981","12","4","Brazil","Sergipe","São Cristóvão",NA,"-37.2064018249512","-11.0146999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,"23587","auto",NA,NA,NA,NA,NA,"1",NA
"1063","2020-12-02 09:33:00-03","MO","MOBOT","3213500","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","J.J. de Granville|Pedro Acevedo-Rodríguez|A. Boyer|L. Hollenberg","Granville 12220","1993","8","10","Brazil","Amapá",NA,"Inselberg Talouakem-Massif des Tumuc-Humac Fourré isolé de savane roche Versant Sud-st. Au fond d'une profonde rigole d'écoulement dans le granite.","-54.75","2.4833333",NA,NA,NA,NA,NA,"620.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1064","2020-12-02 13:35:00-03","MO","MOBOT","3211071","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","J.J. de Granville|Georges Cremers|I. Hagemann|B.E. Leuenberger","Granville 10839","1989","1","21","French Guiana","Cayenne",NA,"Mont Atach Bacca-Region de I'Inini. Center du plateau sommital Environs du camp IV. Foret submontagnard sur plateau Sous-Bois sur cuirasse lateritique","-53.9166667","3.55",NA,NA,NA,NA,NA,"780.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1065","2020-12-02 13:53:00-03","MO","MOBOT","3215040","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Enrique Forero|Roberto Jaramillo M.|Luis E. Forero|Nelly Hernández","Forero 3939","1979","3","25","Colombia","Chocó",NA,"Hoya del Rio San Juan. Quebrada La Sierpe, afluente del Río San Juan, al frente de Palestina, ca. 5 m. alt.","-77.1666667","4.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1066","2020-12-09 09:18:00-03","MO","MOBOT","1157932","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","M. Aguilar R.|D. Castro","Aguilar R. 629","1996","4","21","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath,Quebrada Palma Real Grande. Bosque de rivera.","-68.9133333","-12.9530556",NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"1067","2020-11-25 13:24:00-03","MO","MOBOT","3210639","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","L. de Lima|R.S. Saraiva","Lima 228","1992","1","15","Brazil","Acre",NA,"Mun. Brasiléa: Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 2. Floresta primário de terra firme.","-72.7","-9.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1068","2020-12-02 10:34:00-03","MO","MOBOT","3218030","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","L. de Lima|R.S. Saraiva","Lima 282","1992","2","20","Brazil","Acre",NA,"Mun. Brasiléia: Reserva Extrativista Chico Mendes, Seringal porongaba, transecto 2. Floresta primária de terra firme.","-72.7","-9.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1069","2020-12-02 10:34:00-03","MO","MOBOT","3210914","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","L. de Lima|R.S. Saraiva","Lima 276","1992","2","20","Brazil","Acre",NA,"Reserva Estrativista Chico Mendes, Seringal porongaba, Transeto 2. Floresta primária de terra firme","-72.7","-9.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1070","2020-11-25 14:28:00-03","MO","MOBOT","3216151","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","C.A. Cid Ferreira","Cid Ferreira 6697","1986","3","10","Brazil","Amazonas",NA,"Mun. Pres. Figueredo, AM. Canteiro de obrasda Hilrelétrica de Balbina. Estr. para llha do Passarinho. Mata terra firme, solo argilo-arenoso.","-59","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1071","2020-12-09 10:36:00-03","MO","MOBOT","3215633","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","William R. Anderson","Anderson 10633","1974","2","8","Brazil","Pará",NA,"Alto Tapajós, Rio Cururú. Missão Cururú; cerrado on hillside of white sand and dense forest at base of hill","-57.5166667","-7.5833333",NA,NA,NA,NA,NA,"140.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1072","2020-11-25 09:13:00-03","MO","MOBOT","3216602","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","J.J. Strudwick|G.L. Sobel|Bruce W. Nelson|A. Nazare P.|C. da Silva R.|N. Alves da Silva","Strudwick 3093","1981","7","18","Brazil","Pará",NA,"lageira, airstrip on Rio Maicuru. Forest, broken canopy, campina rana, sandy soil with humus layer.","-54.4333333","0.9166667",NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1073","2020-11-25 09:07:00-03","MO","MOBOT","3216310","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","J.J. Strudwick|G.L. Sobel|Bruce W. Nelson|A. Nazare P.|C. da Silva R.|N. Alves da Silva","Strudwick 3067","1981","7","17","Brazil","Pará",NA,"Lageira airstrip on Rio Maicuru. Near airstrip.","-54.4333333","0.9166667",NA,NA,NA,NA,NA,"243.84000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1074","2020-11-25 10:28:00-03","MO","MOBOT","100261732","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Daniela C. Zappi","Zappi 1185","2008","2","11","Brazil","Mato Grosso",NA,"Município de Novo Mundo. Parque Estadual Cristalino. Acampamento 35 km acima da pousada.","-55.4763889","-9.4822223",NA,NA,NA,NA,NA,"257.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1075","2020-12-02 09:31:00-03","MO","MOBOT","100366064","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Karen M. Redden|C. Perry|D. Singh|P. Benjamin","Redden 5593","2007","3","11","Guyana",NA,NA,"Mazaruni River. Apaikwa. Brown sand and laterite soil. Mora and Inga dominants. Riparian vegetation.","-60.3761111","6.35",NA,NA,NA,NA,NA,"205.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1076","2020-11-25 07:34:00-03","MO","MOBOT","100366065","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Karen M. Redden|et al.","Redden 5364","2007","2","26","Guyana",NA,NA,"Warashema Mnt. Range. Foothill of mountain.","-60.4072222","6.5177778",NA,NA,NA,NA,NA,"199.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1077","2020-11-25 07:37:00-03","MO","MOBOT","100366066","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Karen M. Redden|C. Perry|D. Singh|P. Benjamin","Redden 5604","2007","3","12","Guyana",NA,NA,"Mazaruni River. Apaikwa. Brown sand and laterite soil. Mora and Inga dominants. Riparian vegetation.","-60.3783334","6.3513889",NA,NA,NA,NA,NA,"205.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1078","2020-11-25 12:13:00-03","MO","MOBOT","100366067","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Karen M. Redden|et al.","Redden 5838","2007","3","24","Guyana",NA,NA,"Meamu Falls.","-60.4313889","6.2477777",NA,NA,NA,NA,NA,"142.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1079","2020-11-25 12:45:00-03","MO","MOBOT","100366070","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","André M. Amorim","Amorim 5492","2006","1","7","Brazil","Bahia",NA,"Una: Ecoparque de Una. Rodovia BA-001 (Ilhéus-Una). Região de Mata Hidrófila Sul Baiana. Entorno da REBIO de Una. Floresta Ombrófila Densa.","-39.0547222","-15.1597222",NA,NA,NA,NA,NA,"80.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1080","2020-11-25 14:29:00-03","MO","MOBOT","100366074","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","André M. Amorim|et al.","Amorim 3962","2004","4","19","Brazil","Bahia","Maraú","Estrada a Maraú. Coletas efetuadas a 10 km a partir de Itacaré.","-39.0166667","-14.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1081","2020-12-02 14:39:00-03","MO","MOBOT","100433861","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Karen M. Redden|et al.","Redden 6815","2010","6","23","Guyana",NA,NA,"Bonasika Bauxite Site #5, along road through site. Forest between Demerara and Essequibo Rivers.","-58.5138889","6.5297223",NA,NA,NA,NA,NA,"45.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1082","2020-12-02 14:39:00-03","MO","MOBOT","100433901","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Karen M. Redden|et al.","Redden 6973","2010","7","5","Guyana",NA,NA,"Tulameng Mtn., along line from Camp 6 ca. 5 km east of summit to base of high falls ca. 4 km E-SE of summit.",NA,NA,NA,NA,NA,NA,NA,"674.00000000","915.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1083","2020-12-02 14:40:00-03","MO","MOBOT","100433906","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Karen M. Redden|et al.","Redden 7047","2010","7","24","Guyana",NA,NA,"Kako River.","-60.7844444","5.5594444",NA,NA,NA,NA,NA,"490.00000000","500.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1084","2020-12-02 09:39:00-03","MO","MOBOT","100592150","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Olivier Lachenaud","Lachenaud 1105","2011","1","12","French Guiana",NA,NA,"Station de Paracou.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1085","2020-11-25 13:17:00-03","MO","MOBOT","100592154","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Olivier Lachenaud","Lachenaud 1110","2011","1","12","French Guiana",NA,NA,"Station de Paracou.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
