"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","locality","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex"
"679","2020-02-17 11:30:19-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Incógnito","1983",NA,NA,"Vexenat, J.A.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"713 Sul","Dicotyledoneae",NA,"8","Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"680","2020-02-17 11:30:19-03","UEG","HUEG","5728","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Prado, J.",NA,NA,NA,"Proença, C.E.B.; Augusta, M.","2007","08","19","Brasil","Goiás","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,"HUEG005728",NA,"Nome vulgar - trançagem","Município - Campo Limpo","Dicotyledoneae",NA,"s.n.","Southern America",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA
"681","2019-04-02 09:32:23-03","URICER","HPBR","9692","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","Linn",NA,NA,NA,NA,"CHAVES,A.","2006","06","11","Brasil","RS","Anita Garibaldi",NA,NA,NA,NA,"HPBR009692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"682","2019-04-02 09:32:23-03","URICER","HPBR","9417","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","MOHR,P.C.",NA,NA,NA,"MOHR,P.C.","2005","05","20","Brasil","RS","Aratiba","-52.3003005981445","-27.3941993713379",NA,NA,"HPBR009417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18075","auto",NA,NA,NA,NA,"1",NA,NA
"683","2019-04-02 09:32:23-03","URICER","HPBR","3554","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"MICHALSKI,B.K","1987","11","10","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR003554",NA,"Altura de 30 cm, agrupadas, campo limpo.",NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"684","2019-04-02 09:32:23-03","URICER","HPBR","1335","S","Plantae","Plantaginaceae","Plantago","major","Plantago major",NA,"PIRAN,M.",NA,NA,NA,"BEVILACQUA,F.","1986","08","28","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR001335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"685","2019-04-02 09:32:23-03","URICER","HPBR","8864","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L",NA,NA,NA,NA,"PASQUALI, R.","2005","10","07","Brasil","RS","Gaurama","-52.0942001342773","-27.5841999053955",NA,NA,"HPBR008864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11998","auto",NA,NA,NA,NA,"2",NA,NA
"686","2019-04-02 09:32:23-03","URICER","HPBR","6115","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"GASPARIN,I.A.","1995","10","10","Brasil","RS","Itatiba do Sul","-52.4528007507324","-27.3866996765137",NA,NA,"HPBR006115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18934","auto",NA,NA,NA,NA,"1",NA,NA
"687","2019-11-12 17:15:01-03","URICER","HPBR","12282","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","PALAVICINI, S.","2018","04","22","PALAVICINI, S.","2018","04","22","Brasil","RS","Jacutinga","-52.5349998474121","-27.7289009094238",NA,NA,"HPBR012282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19392","auto",NA,NA,NA,NA,NA,NA,NA
"688","2013-02-07 10:19:09-02","UMC","HUMC","4561","S","Plantae","Plantaginaceae","Plantago","major l.","Plantago major l.",NA,NA,NA,NA,NA,"Jessica","2008","02","27","Brazil","São Paulo","Mogi das Cruzes","-46.1883","-23.5228",NA,NA,NA,NA,"Planta ruderal, coletada em jardim; local ensolarado.","Coletado na Universidade Braz Cubas (campus I), jardim externo, próx. ao prédio da saúde.",NA,NA,"1","Southern America",NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"689","2019-02-27 14:03:30-03","UFSJ","HUFSJ","519","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Chaves, LC; Jardim, SG",NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei",NA,NA,NA,NA,"HUFSJ000519",NA,"Herbácea de pequeno porte; folhas verde-escuras, com variadas formas e dispostas em roseta; flores acastanhadas; sementes pequenas e em espiga; altura aproximada de 50cm, considerando o pendão das sementes. Uso medicinal: depurativo,","Fábricas",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-04-08 17:13:06-03","UESB","HUESB","13894","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Aline O. da Conceição; Bolívar de Oliveira Landi; Bolívar de Oliveira Landi","2017","09","26","Brasil","Bahia","Ilhéus","-39.1","-15.030556","-39.1","-15.030556","HUESB000013894",NA,"Cultivado em vaso (quintal). Folhas discolores verde escuro. Inflorescência verde claro.; Solo arenoso.","Água de Olivença, Quintal.","Dicotyledoneae",NA,"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-04-08 17:13:06-03","UESB","HUESB","662","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Adenilson","2012","03","07","Brasil","Bahia","Barra do Choça","-40.5793991088867","-14.8810997009277",NA,NA,"HUESB000000662",NA,"Herbácea. Folhas com pecíolo longo, lâmina membranácea, verdes. Flores pequenas, hermafroditas, inflorescência do tipo espiga ereta, esverdeadas.; Mata de Cipó.","Assentamento Pátria Livre","Dicotyledoneae",NA,"12",NA,NA,NA,NA,"25032","auto",NA,NA,NA,NA,NA,NA,NA
"692","2021-04-08 17:13:06-03","UESB","HUESB","14201","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Ornelas, M.M.; Silva, N.B.; Silva, N.B.","2019","07","05","Brasil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,"HUESB000014201",NA,"Erva. Folhas simples, rosuladas, ovadas, 27 cm. Flores espiga, 18 cm, inúmeras flores. Frutos pixídio númerosos, sementes diminutas.; Ecossistema Urbano. Solo úmido. Vegetação ruderal urbana.","Bairro Jequiezinho, Urbi I.","Dicotyledoneae",NA,"46",NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"693","2021-04-08 17:13:06-03","UESB","HUESB","14200","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Silva, N.B.; Ornelas, M.M.; Ornelas, M.M.","2019","07","05","Brasil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,"HUESB000014200",NA,"Herbácea. Folhas simples, rosuladas, ovadas, 25 cm. Flores espiga, 22cm.","Bairro Joaquim Romão. Próximo ao largo do Cedil.","Dicotyledoneae",NA,"2",NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"694","2021-04-08 17:13:06-03","UESB","HUESB","14199","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Silva, N.B.; Ornelas, M.M.; Ornelas, M.M.","2019","07","05","Brasil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,"HUESB000014199",NA,"Herbácea. Folhas simples, rosuladas, ovadas, 22 cm. Inflorescência em espiga, 25cm, flores diminutas.","Bairro Joaquim Romão. Próximo ao largo do Cedil.","Dicotyledoneae",NA,"3",NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"695","2021-04-08 17:13:06-03","UESB","HUESB","6347","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Cavalcanti, F.","1984","07","24","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"Erva.","Major Hugo. Jardim.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"696","2019-11-13 16:04:59-03","UNISANTA","HUSC","10222","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Silva, E.G.",NA,NA,NA,"Silva, E.G.; Silva, I.H.","2008","03","24","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA
"697","2019-11-13 16:04:59-03","UNISANTA","HUSC","11818","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","P.S.P Sampaio; G.C. Marins","2017","04",NA,"L.P. Moreira; T.R. Souza","2017","03","28","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arbusto, 20 cm de altura. Quintal da casa da D. Helena. Nome local: tanchais.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.","Reserva de Desenvolvimento Sustentável Barra do Una.","Magnoliophyta",NA,"28",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"698","2020-07-21 15:08:18-03","UNISANTA","HUSC","12187","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Magenta; Villaça, I.","2016",NA,NA,"Villaça, I.M.","2016","10","14","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Erva ca. 30 cm alt., flores creme.","Monte Cabrão","Magnoliophyta",NA,"6",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"699","2020-07-21 15:08:18-03","UNISANTA","HUSC","12226","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Magenta; Villaça, I.","2018",NA,NA,"Villaça, I.M.","2018","09","11","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"erva, 0,50 cm","Monte Cabrão","Magnoliophyta",NA,"45",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"700","2019-11-13 16:04:59-03","UNISANTA","HUSC","12187","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Magenta; Villaça, I.","2016",NA,NA,"Villaça, I.M.","2016","10","14","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Erva ca. 30 cm alt., flores creme.","Monte Cabrão","Magnoliophyta",NA,"6",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"701","2019-11-13 16:04:59-03","UNISANTA","HUSC","12226","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Magenta; Villaça, I.","2018",NA,NA,"Villaça, I.M.","2018","09","11","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"erva, 0,50 cm","Monte Cabrão","Magnoliophyta",NA,"45",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"702","2020-11-04 17:30:18-03","UEM","HUEM","21383","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Romagnolo, MB","2011","10",NA,"Beneli, TM;; Romagnolo, MB; Belan, HC","2011","09","05","Brasil","Paraná","Maringá","-51.941944","-23.391111","-51.941944","-23.391111","HUEM000010195","HUEM000010195","Herbácea; inflorescência de coloração marrom.; Floresta Estacional Semidecidual.","Parque Cinquentenário, borda da mata",NA,NA,"5",NA,"477","477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2020-11-04 17:30:18-03","UEM","HUEM","25074","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Romagnolo, MB","2012","10",NA,"Romagnolo, MB","2012","10","16","Brasil","Paraná","Diamante do Norte","-52.864806","-22.613583","-52.864806","-22.613583","HUEM000010196","HUEM000010196","Herbácea; inflorescência de coloração verde; fruto maturo de coloração marrom.; Floresta Estacional Semidecidual.","Estação Ecológica do Caiuá, estrada do trapiche",NA,NA,"3381",NA,"533","533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-11-04 17:30:18-03","UEM","HUEM","8517","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Alves, A; Fier, V","2001","08",NA,"Brasil","Paraná","Itaúna do Sul","-52.8871994018555","-22.7306003570557",NA,NA,"HUEM000010197","HUEM000010197",NA,"Vila Rural Nossa Sra Aparecida",NA,NA,"141",NA,NA,NA,NA,"9453","auto",NA,NA,NA,NA,NA,NA,NA
"705","2020-11-04 17:30:18-03","UEM","HUEM","8557","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Lorenzetti, E; Kuraoka, E","2001","08",NA,"Brasil","Paraná","Itaúna do Sul","-52.8871994018555","-22.7306003570557",NA,NA,"HUEM000010198","HUEM000010198",NA,"Vila Rural Nossa Sra do Rocio",NA,NA,"103",NA,NA,NA,NA,"9453","auto",NA,NA,NA,NA,NA,NA,NA
"706","2019-07-02 15:56:23-03","UEM","HUEM","9306","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Juliana","2002","05","31","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000010199","HUEM000010199","Herbácea; infrutescências amarronzadas","Horto de Plantas Medicinais Irenice Silva, UEM",NA,NA,"1",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"707","2020-11-04 17:30:18-03","UEM","HUEM","10135","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Paula-Souza, J","2003","11",NA,"Kutschenko, D; Arrias, RL","2003","03","13","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000010200","HUEM000010200","Herbácea com aprox. 25cm. de altura; infrutescência em espigas de coloração amarronzadas","horto didático e experiemntal da UEM",NA,NA,"s.n",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"708","2020-11-04 17:30:18-03","UEM","HUEM","36361","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Hoffmann L.","2020","08","04","Brasil","Paraná","Perobal","-53.4096984863281","-23.8960990905762",NA,NA,"HUEM000027753",NA,"Erva aproximadamente 33,0cm de altura.","Zona Urbana, Horta.",NA,NA,"s.n.",NA,NA,NA,NA,"23384","auto",NA,NA,NA,NA,NA,NA,NA
"709","2020-11-04 17:30:18-03","UEM","HUEM","36372","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Hoffmann L.","2020","08","04","Brasil","Paraná","Perobal","-53.4096984863281","-23.8960990905762",NA,NA,"HUEM000027742",NA,"Erva aproximadamente 24,0cm de altura.","Zona Urbana, Horta.",NA,NA,"s.n.",NA,NA,NA,NA,"23384","auto",NA,NA,NA,NA,NA,NA,NA
"710","2021-03-01 12:13:46-03","UEM","HUEM","36366","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Hoffmann L.","2020","08","04","Brasil","Paraná","Perobal","-53.4096984863281","-23.8960990905762",NA,NA,"HUEM000027748",NA,"Erva aproximadamente 15,0cm de altura. Material vegetativo.","Zona Urbana, Horta.",NA,NA,"s.n.",NA,NA,NA,NA,"23384","auto",NA,NA,NA,NA,NA,NA,NA
"711","2020-11-04 17:30:18-03","UEM","HUEM","36362","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Hoffmann L.","2020","08","04","Brasil","Paraná","Perobal","-53.4096984863281","-23.8960990905762",NA,NA,"HUEM000027752",NA,"Erva aproximadamente 19,0cm de altura.","Zona Urbana, Horta.",NA,NA,"s.n.",NA,NA,NA,NA,"23384","auto",NA,NA,NA,NA,NA,NA,NA
"712","2020-11-04 17:30:18-03","UEM","HUEM","26382","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Tanaka, I","1998","12","13","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"HUEM000023029",NA,"Porte herbácea, ind. pela esposa do sr. Augusto (motorista da prefeitura).",NA,NA,NA,"s.n.",NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"713","2020-11-04 17:30:18-03","UEM","HUEM","7371","S","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"I.Tanaka","1998","10","28","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"HUEM000023030",NA,"Herbáceo.","Escola Municipal e Estadual, Coleta realizada, durante palestra em escolas municipais e estaduais do município de Porto Rico.",NA,NA,"s.n.",NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"714","2021-03-10 11:38:52-03","UNILA","EVB","4051","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Caicedo, J.V.P.","2019","09","27","Caicedo, J.V.P.","2019","09","26","Brasil","Paraná","Foz do Iguaçu","-54.572778","-25.464722","54º34'22''W","25º27'53''S","EVB004051","EVB004051","Flor marrom. Habitat: Jardim cultvado Habito: Erva","Universidade Federal da integração Latino Americana (UNILA). Horta.",NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2021-03-10 11:38:52-03","UNILA","EVB","2819","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Huergo, E.M.","2018","09","26","Huergo, E.M.; Lima, L.C.P.; Salavaldez, A.P.","2018","08","23","Brasil","Paraná","Foz do Iguaçu","-54.574722","-25.481389","54º34'29''W","25º28'53''S","EVB002819","EVB002819","inflorescência tipo espiga.","Avenida Paraná.",NA,NA,"35",NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2021-03-10 11:38:52-03","UNILA","EVB","1448","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Barboza, A.","2016","09","30","Barboza, A.; et al.","2016","09","30","Brasil","Paraná","Foz do Iguaçu","-54.556111","-25.441389","54º33'22''W","25º26'29''S","EVB001448","EVB001448",NA,"Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","1630","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","M.F.O. Silva et Galvão, M.N.","2018","11","12","Galvão, M.N.; Machado, M.;et al.","2017","01","10","Brasil","Bahia","Alcobaça","-39.596667","-17.411667","39º35'48''W","17º24'42''S","CBPM00001630",NA,NA,"Comunidade de Pouso Alegre.",NA,NA,"1098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","494","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Galvão, M.N.","2013","11","18","Galvão, M.N.","2013","09","11","Brasil","São Paulo","Itaberá","-49.088056","-24.011111","49º5'17''W","24º0'40''S","CBPM00000494",NA,"Erva de 30cm. Folhas pecioladas membranáceas verdes. Inflorescência vilosa.","Assentamento do MST-Agrovila 3. Canteiro de plantas medicinais.",NA,NA,"493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","1124","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","M.F.O. Silva et Galvão, M.N.","2018","11","01","Galvão, M.N.; Machado, M.;et al.","2016","10","02","Brasil","Bahia","Prado","-39.590833","-17.196667","39º35'27''W","17º11'48''S","CBPM00001124",NA,NA,"Jacy Rocha - MST. assentamento de reforma agrária.",NA,NA,"592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","688","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Galvão, M.N.","2016","12","01","Machado, M.","2016","10","17","Brasil","Bahia","Prado","-39.415833","-17.274444","39º24'57''W","17º16'28''S","CBPM00000688",NA,NA,"Herdeiros da Terra-MST. Quintal.",NA,NA,"488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","254","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Galvão, M.N.","2013","07","30","Labate, B. A. M.","1988","09","24","Brasil","Rio de Janeiro","Rio de Janeiro","-43.207778","-22.903333","43º12'28''W","22º54'12''S","CBPM00000254",NA,NA,"Fiocruz. LQPN.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","495","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Galvão, M.N.","2013","11","19","Galvão, M.N.","2013","09","11","Brasil","São Paulo","Itaberá","-49.088056","-24.011111","49º5'17''W","24º0'40''S","CBPM00000495",NA,"Erva de 30cm. Folhas pecioladas membranáceas verdes. Inflorescência vilosa.","Assentamento do MST-Agrovila 3. Canteiro de plantas medicinais.",NA,NA,"494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","1216","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","M.F.O. Silva et Galvão, M.N.","2018","11","05","Galvão, M.N.; Machado, M.;et al.","2016","11","16","Brasil","Bahia","Alcobaça","-39.338056","-17.380278","39º20'17''W","17º22'49''S","CBPM00001216",NA,NA,"Ribeirão. comunidade tradicional.",NA,NA,"685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-12-16 08:42:25-03","Fiocruz","FIOCRUZ-CBPM","1271","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","M.F.O. Silva et Galvão, M.N.","2018","11","05","Galvão, M.N.; Machado, M.;et al.","2016","11","01","Brasil","Bahia","Alcobaça","-39.338056","-17.380278","39º20'17''W","17º22'49''S","CBPM00001271",NA,NA,"Ribeirão. comunidade tradicional.",NA,NA,"740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-11-12 17:00:33-03","UEL","FUEL","4234","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Hefler, SM","2001",NA,NA,"Fernandes, FC","1986","11","19","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"Lago Igapó","Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"726","2020-11-12 17:00:33-03","UEL","FUEL","34312","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Hefler, SM","2001",NA,NA,"Cervi, AC","2000","05","01","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,"Bairro Bela Cruz","Tracheophyta","Lamiales","7037",NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA
"727","2019-11-01 15:08:05-03","UnB","UB","156767","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Rampin, VT","2004","05",NA,"Disciplina Taxonomia Vegetal","2004","05","13","Brasil","São Paulo","Rio Claro","-47.466667","-22.366667","-47.466667","-22.366667",NA,NA,"Planta daninha com frutos.; Borda","Fazenda São José","Dicotyledoneae",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-01 15:08:05-03","UnB","UB","19721","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Silva, CSP",NA,NA,NA,"Silva, CSP; Oliveira, RC","2006","01","23","Brasil","Goiás","Ouro Verde de Goiás","-49.2","-16.233333","-49.2","-16.233333",NA,NA,"Planta herbácea de 30 cm de altura. Flores em espigas. Indivíduo em frutificação, sementes ca. de 1mm e amarronzadas. FOTO.&nf;Uso medicinal: Infecção do útero e do ovário (sumo das folhas).","Quintal domiciliar. Zona rural, Região do Ribeirão Cachoeira.","Dicotyledoneae",NA,"81","Southern America","938","1140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-11-01 15:08:05-03","UnB","UB","28479","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Souza, JP",NA,NA,NA,"Irwin, HS","1965","09","19","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"8470","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-11-01 15:08:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Otoni, TCO","2016","03","16","Brasil","Minas Gerais","Araçuaí","-42.058611","-16.867778","-42.058611","-16.867778",NA,NA,"Erva, flores em volta de um bastão, amarronzadas; Quintal","Comunidade Quilombola Arraial dos Crioulos","Dicotyledoneae",NA,"MCF58","Southern America","321","321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-11-01 15:08:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Incógnito","1967","08",NA,"Italy","Milan",NA,NA,NA,NA,NA,NA,NA,NA,"Cuggiono","Dicotyledoneae",NA,"s.n.","Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-01 15:08:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Taxonomy Class of Universidade de Brasília","1993","06","02","Brasil","Distrito Federal","Planaltina","-47.666667","-15.616667","-47.666667","-15.616667",NA,NA,"Planta vivaz com folhas verdes escuras, flores pequenas branco-amareladas",NA,"Dicotyledoneae",NA,"910","Southern America","960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-11-01 15:08:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Taxonomy Class of Universidade de Brasília","1993","06","02","Brasil","Distrito Federal","Planaltina","-47.666667","-15.616667","-47.666667","-15.616667",NA,NA,"Planta vivaz com folhas verdes escuras, flores pequenas branco-amareladas",NA,"Dicotyledoneae",NA,"910","Southern America","960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
