"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"605","2019-11-01 15:01:35-03","UnB","UB","215022","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Munhoz, CBR; Silva, N; Moreira, TB; Silvestre, LFV; Chaves, DA; Furtado, MTR","7451","2013","11","02","Southern America","Brasil",NA,NA,"Subarbusto, 40 cm, fruto branco; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás","São Domingos","Parque Estadual de Terra Ronca","-46.289667","-13.61225",NA,"687","687",NA,NA,"-46.289667","-13.61225",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-11-01 15:01:35-03","UnB","UB","26436","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Heringer, EP","14081","1974","12","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Goiás","Caldas Novas","Caldas Novas","-48.75","-17.8",NA,NA,NA,NA,NA,"-48.75","-17.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-11-01 15:01:35-03","UnB","UB","26430","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Fonsêca, SG","1411","1968","10","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Mato Grosso","Nova Xavantina","Acampamento da Expedição Inglesa","-51.866667","-12.9",NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-11-01 15:01:35-03","UnB","UB","26428","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Fonsêca, SG","1145","1968","10","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Mato Grosso","Nova Xavantina","Acampamento da Expedição Inglesa","-51.866667","-12.9",NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-11-01 15:01:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Pires, JM; Silva, NT; Souza, R","9034","1963","04","12","Southern America","Brasil",NA,NA,"Arbustinho; Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"1972","02","29","70570","auto",NA,NA,NA,NA
"610","2019-11-01 15:01:35-03","UnB","UB","92402","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Silva, GP","1846","1993","09","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2015","04","27","70570","auto",NA,NA,NA,NA
"611","2019-11-01 15:01:35-03","UnB","UB","216292","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Silvestre, LFV","112","2015","03","14","Southern America","Brasil",NA,NA,"Registro etnobotânico - medicinal; Herbácea 0,20m, cerrado denso rupestre; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás","Cavalcante","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92497","auto",NA,NA,NA,NA
"612","2019-11-01 15:01:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Schliewe, MA","147","2016","03","25","Southern America","Brasil",NA,NA,"Subarbusto de cerca de 60 cm com calices em frutificação deflexos; Campo rupestre",NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","Mato Grosso","Nova Xavantina","Serra do Roncador, proximo a estrada para Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,NA,"2016","04",NA,"79739","auto",NA,NA,NA,NA
"613","2019-11-01 15:01:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Heringer, EP","5845","1957","04","25","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Minas Gerais","Paraopeba","Faz. Chico Mauriso","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,"1972","02","29","26090","auto",NA,NA,NA,NA
"614","2019-11-01 15:01:35-03","UnB","UB","26885","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Onishi, E","807","1968",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Distrito Federal","Brasília","Vargem Bonita, Vargem Bonita, arredores do Açude","-47.9","-15.9",NA,NA,NA,NA,NA,"-47.9","-15.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-11-01 15:01:35-03","UnB","UB","112964","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Delprete, PG; et al.","10422","2007","11","24","Southern America","Brasil",NA,NA,"Folhas papiráceas. Corolas violetas.; Erva 0,5-0,7m; .",NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","Goiás","Cocalzinho de Goiás","Serra dos Pireneus. Cidade de Pedra","-48.891944","-15.706111",NA,"1200","1200",NA,NA,"-48.891944","-15.706111","2015","04","27",NA,NA,NA,NA,NA,NA
"616","2019-11-01 15:01:35-03","UnB","UB","109819","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Amaral, AG; Eugênio, CUO","2320","2007","04",NA,"Southern America","Brasil",NA,NA,"Coleta de inventário na linha (L) 01, unidade amostral (UA) 37, apelidada em campo como Lamiaceae pilosa; Subarbusto; Campo Sujo.",NA,"Dicotyledoneae",NA,"Benth.","Corrêa, ACG","Distrito Federal","Brasília","Fazenda Água Limpa (FAL)","-47.905556","-15.593056",NA,"1050","1050",NA,NA,"-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-11-01 15:01:35-03","UnB","UB","109820","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Amaral, AG; Eugênio, CUO","2321","2007","04",NA,"Southern America","Brasil",NA,NA,"Coleta de inventário na linha (L) 01, unidade amostral (UA) 34, apelidada em campo como Myrtaceae pilosa; Subarbusto; Campo Sujo.",NA,"Dicotyledoneae",NA,"Benth.","Amaral, AG","Distrito Federal","Brasília","Fazenda Água Limpa (FAL)","-47.905556","-15.593056",NA,"1050","1050",NA,NA,"-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-11-01 15:01:35-03","UnB","UB","111930","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Massarotto, NP; Diniz Neto, J; Rosa, JS; Françoso, RD; Brandão, RA","64","2008","11","09","Southern America","Brasil",NA,NA,"planta medicinal; arbustiva; cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","Goiás","Cavalcante",NA,"-47.470833","-13.581944",NA,NA,NA,NA,NA,"-47.470833","-13.581944","2015","04","27",NA,NA,NA,NA,NA,NA
"619","2019-11-01 15:01:35-03","UnB","UB","112646","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Delprete, PG; et al.","8955","2004","10","24","Southern America","Brasil",NA,NA,"Folhas firmemente subcoriáceas. Corola lilás.; Erva perene 0,35-0,6; Cerrado sensu.",NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","Goiás","Cocalzinho de Goiás","Serra dos Pireneus, Parque Estadual da Serra dos Pireneus","-48.8","-15.8",NA,"1100","1100",NA,NA,"-48.8","-15.8","2018","10",NA,NA,NA,NA,NA,NA,NA
"620","2019-11-01 15:01:35-03","UnB","UB","113734","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Miranda, SC; et al.","320","2003","07","10","Southern America","Brasil",NA,NA,"Herbácea; Campo rupestre.",NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás",NA,"Parque Estadual da Serra dos Pirineus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-01 15:01:35-03","UnB","UB","174373","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Silva, MA","6204","2007","10","03","Southern America","Brasil",NA,NA,"Coleta efetuada um mês após o fogo.; Erva 0,50 m altura. corola lilás. Frutos, botões florais e cálice verde-vináceos. Folhas glabras discolores verdes.; Campo sujo de cerrado com queima quadrienal no mês de setembro.",NA,"Dicotyledoneae",NA,"Benth.","Silva, MA","Distrito Federal","Brasília","Reserva Ecológica do IBGE.","-47.870833","-15.9525",NA,"1100","1100",NA,NA,"-47.870833","-15.9525","2007","10","03",NA,NA,NA,NA,NA,NA
"622","2019-11-01 15:01:35-03","UnB","UB","175183","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Silva, AM; Pinheiro, FC","6728","2008","11","07","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,40 m altura. Frutos reflexos, marrons na parte externa e brancos na parte interna. Folhas glabras concolores verdes.; Campo sujo com queima bienal modal.",NA,"Dicotyledoneae",NA,"Benth.","Silva, MA","Distrito Federal","Brasília","Reserva Ecológica do IBGE.","-47.871389","-15.950833",NA,"1100","1100",NA,NA,"-47.871389","-15.950833","2008","11","07",NA,NA,NA,NA,NA,NA
"623","2019-11-01 15:01:35-03","UnB","UB","181503","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Francener, A; Conceição, TC; Sousa, RTC","492","2007","11","14","Southern America","Brasil",NA,NA,"Arbusto 40 cm.; heliófila; apresentando pugão; corola lilás e sépalas vináceas; fruto bege coneiforme com a abertura branca.; Solo latossolo vermelho. Área de regeneração.",NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","Goiás","Niquelândia","Área do fruto do Lobo, na empresa Anglo American Ltda, em morro com alto teor de níquel.","-48.364722","-14.131389",NA,"515","515",NA,NA,"-48.364722","-14.131389","2018","10",NA,NA,NA,NA,NA,NA,NA
"624","2019-11-01 15:01:35-03","UnB","UB","210854","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP226","2012","10","09","Southern America","Brasil",NA,NA,"Subarbusto, 0,2m; Cerrado sensu stricto. Solo argilo-arenoso, marrom-amarelado com pouca canga",NA,"Dicotyledoneae",NA,"Benth.","Villarroel, D","Goiás","Edéia","Fazenda Canadá (CSFCDC)","-50.104444","-17.728889",NA,"458","458",NA,NA,"-50.104444","-17.728889","2012",NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-01 15:01:35-03","UnB","UB","214139","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4651","2015","06","26","Southern America","Brasil",NA,NA,"Erva ca. 0,3 m de altura, frutos imaturos verdes; Cerrado rupestre",NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Rio Taquari, entrando pelo algodoal chegando no topo do Canyon","-53.306667","-18.234167",NA,"783","783",NA,NA,"-53.306667","-18.234167","2018","10",NA,NA,NA,NA,NA,NA,NA
"626","2019-11-01 15:01:35-03","UnB","UB","23531","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Miranda, SC; Proença, CEB; Turma de Botânica de Campo","1025","2006","09","14","Southern America","Brasil",NA,NA,"Xilopódio avermelhado. Herbácea ereta. Folhas pilosas, corola bilabiada azulada.; Erva 0.3m. Flor lilases; cerrado perturbado.",NA,"Dicotyledoneae",NA,"Benth.","Somavilla, NSD","Distrito Federal","Brasília","Centro Olímpico, Universidade de Brasília","-47.856111","-15.766111",NA,"1012","1012",NA,NA,"-47.856111","-15.766111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-01 15:01:35-03","UnB","UB","26422","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Harley, RM","10319","1968","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Mato Grosso",NA,"Base Camp, Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-01 15:01:35-03","UnB","UB","26424","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, HS","7074","1964","10","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Goiás",NA,"33km ao S de Caiapônia","-51.783333","-17.2",NA,NA,NA,NA,NA,"-51.783333","-17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-01 15:01:35-03","UnB","UB","26425","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, HS","6544","1964","10","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Mato Grosso",NA,"1km ao NE de Garapu","-52.566667","-13.2",NA,NA,NA,NA,NA,"-52.566667","-13.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-11-01 15:01:35-03","UnB","UB","26426","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, HS","6653","1964","10","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Mato Grosso",NA,"15km ao S de Garapu","-52.566667","-13.2",NA,NA,NA,NA,NA,"-52.566667","-13.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-11-01 15:01:35-03","UnB","UB","4127","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Ramos, PCM","454","1990","12","14","Southern America","Brasil",NA,NA,"Erva 0,25m. Flor roxo-claro; Beira da estrada.",NA,"Dicotyledoneae",NA,"Benth.","Ramos, PCM","Distrito Federal","Brasília","Parque Nacional de Brasília, próximo Peito da Moça","-47.933333","-15.883333",NA,"1020","1250",NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-11-01 15:01:35-03","UnB","UB","26432","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Ratter, JA","2459","1972","09","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Goiás","Padre Bernardo","Padre Bernardo","-48.583333","-15.5",NA,NA,NA,NA,NA,"-48.583333","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-11-01 15:01:35-03","UnB","UB","26433","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Hatschbach, G","63611","1995","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Hatschbach, G","Mato Grosso",NA,"Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-01 15:01:35-03","UnB","UB","26435","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Gibbs, PE","2765","1976","09","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Goiás","Goiás","Goiás","-50.1403","-15.9344",NA,NA,NA,NA,NA,"-50.1403","-15.9344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-01 15:01:35-03","UnB","UB","26437","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Proença, CEB","1200","1994","07","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Proença, CEB","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 15:01:35-03","UnB","UB","26449","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Fonsêca, SG","1040","1968","10","02","Southern America","Brasil",NA,NA,"Subarbusto, c/ flôres (botões) arroxeadas",NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","Goiás",NA,"Entre Caiapônia e Aragarças. A 9 km de Caipônia, nas margens de um brejo-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","10",NA,NA,NA,NA,NA,NA,NA
"637","2019-11-01 15:01:35-03","UnB","UB","26876","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Sucre, D","411","1965","05","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.866667","-15.883333",NA,NA,NA,NA,NA,"-47.866667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-01 15:01:35-03","UnB","UB","26877","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","César, HL","540","1979","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Incógnito","Distrito Federal",NA,"Fazenda Água Limpa","-47.933333","-15.95",NA,NA,NA,NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-01 15:01:35-03","UnB","UB","26878","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Taxonomy Class of Universidade de Brasília","1410","1999","11","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Carvalho-Silva, M","Distrito Federal","Brasília","Parque Ecológico do Gama","-48.05","-16.033333",NA,NA,NA,NA,NA,"-48.05","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 15:01:35-03","UnB","UB","26879","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, HS","9240","1965","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Distrito Federal",NA,"20km ao E de Brasília, Chapada da Contagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 15:01:35-03","UnB","UB","26880","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, HS","5944","1964","09","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-01 15:01:35-03","UnB","UB","26881","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, HS","6088","1964","09","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-01 15:01:35-03","UnB","UB","26882","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, HS","8076","1965","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Distrito Federal","Brasília",NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-01 15:01:35-03","UnB","UB","26883","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Heringer, EP","8604","1961","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Distrito Federal","Brasília","Hôrto do Guará","-47.95","-15.833333",NA,NA,NA,NA,NA,"-47.95","-15.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-01 15:01:35-03","UnB","UB","88697","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Pereira, FFO","28","2003","10","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Incógnito","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-48.016667","-15.883333",NA,NA,NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-07-29 09:04:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Silva, DP; Jesus, EA; Bijos, NR; Munhoz, CBR","892","2018","07","05","Southern America","Brasil",NA,NA,"Vereda",NA,"Dicotyledoneae",NA,"Benth.","Silva, DP","Goiás","Alto Paraíso","Chapada dos Veadeiros Vereda dos Ingleses","-47.763806","-14.135556",NA,NA,NA,NA,NA,"-47.763806","-14.135556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-09-30 10:52:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Souza, LF","2360","2005","05",NA,"Southern America","Brasil",NA,NA,"Sub-arbustivo; pétalas vermelhas e botões; geófita; Cerrado sensu stricto; neossolo quartzarênico",NA,"Dicotyledoneae",NA,"Benth.","Proença, CEB","Goiás","Serranópolis","RPPN Pousada das Araras; Rio verdinho/4; Sudoeste de Goiás","-51.995278","-18.439444",NA,"620","620",NA,NA,"-51.995278","-18.439444","2020","09","16",NA,NA,NA,NA,NA,NA
"648","2019-11-01 15:01:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Villarroel, D; Martinez, MT; Alemán, L","3745","2013","11","30","Southern America","Bolivia",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Villarroel, D","Santa Cruz","Prov. Andrés Ibáñez","Monumento Natural Espejillos. Zona de Alto Espejo. Campo sujo con suelos pedregosos y bien drenados. Campo limpo con suelos arenosos y afloramientos abruptos de rocas.","-63.452778","-17.913333",NA,"885","885",NA,NA,"-63.452778","-17.913333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2021-03-16 09:43:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Faria, JEQ; Paz, JRL","8950","2018","10","07","Southern America","Brasil",NA,NA,"Herbário HEPH - 35269; Subarbusto xilopodífero ca. 0,3 m de altura, flores lilases; Cerrado sensu stricto queimado a ca. de um mês e meio",NA,"Dicotyledoneae",NA,"Benth.","Antar, GM","Distrito Federal","Brasília","Entrada do Gama, terreno lateral ao campus UnB/Gama","-48.036389","-15.993611",NA,NA,NA,NA,NA,"-48.036389","-15.993611","2018","10",NA,NA,NA,NA,NA,NA,NA
"650","2021-01-04 10:57:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Zanatta, MRV; Munhoz, CBR; Oliveira, RC; Gouvêa, APML","2062","2014","10","01","Southern America","Brasil",NA,NA,"Erva, 0,5m. Flores lilás, frutos jovens verdes; Cerrado antropizado recentemente queimado",NA,"Dicotyledoneae",NA,"Benth.","Zanatta, MRV","Distrito Federal","Brasília","Centro Olímpico da UnB, na beira do Lago Paranoá","-47.85584","-15.75985",NA,"1006","1006",NA,NA,"-47.85584","-15.75985","2016","11",NA,NA,NA,NA,NA,NA,NA
"651","2019-11-01 15:01:35-03","UnB","UB","26434","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Eiten, G","8604","1968","09","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Mato Grosso","Barra do Garças","Barra do Garças","-51.75","-12.85",NA,NA,NA,NA,NA,"-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-11-01 15:01:35-03","UnB","UB","26427","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Eiten, G; Eiten, LT","9154","1968","10","06","Southern America","Brasil",NA,NA,"Herb; (Study area of 10 km radius around Base Camp is situated on crest of the Serra do Roncador, a gently-sloped divide between Xingu drainage (via Rio Suiá Miçu) to west and Araguaia drainage (via Rio das Mortes) to east. The yet undissected few-km",NA,"Dicotyledoneae",NA,"Benth.",NA,"Mato Grosso","Barra do Garças","Barra do Garças, Ca. 274 km along main road NNE of village of Xavantina. 12,8 km south along main road from turnoff to Royal Society-royal Geographic Society Base Camp. Along trail ca. 250 m west of main road, ca. 10 km due SW of Base Camp.","-51.8","-12.85",NA,"450","450",NA,NA,"-51.8","-12.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-11-01 15:01:35-03","UnB","UB","26429","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Fonsêca, SG","1186","1968","10","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Mato Grosso","Nova Xavantina","Acampamento da Expedição Inglesa","-51.866667","-12.9",NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-11-01 15:01:35-03","UnB","UB","26875","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Ratter, JA","3359","1976","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Distrito Federal","Brasília","9,5 km ao SSE de Brasília, Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"655","2019-11-01 15:01:35-03","UnB","UB","26884","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Kirkbride Junior, JH","1381",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.",NA,"Distrito Federal","Brasília","Entre Reserva Ecológica do IBGE e a Cabeça do Veado","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
