"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"573","2020-07-23 12:13:54-03","CEPLAC","CEPEC","63276","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. D. Pennington","W. W. Thomas","1994","09","28","Brasil","Bahia","ILHÉUS","Mata da Esperança. 2KM ao NNE do Banco da Vitória, na margre da Rod. Ao oeste da mata.","-39.091111","-14.777222","39W5'28","14S46'38",NA,NA,NA,NA,NA,"10722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"574","2020-07-23 12:13:54-03","CEPLAC","CEPEC","63855","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1994","09","22","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 463 Parcela n. 13.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"4959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"575","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64387","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1994","09","17","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 41 Parcela n. 2","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"4648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"576","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64389","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1994","09","17","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 38 Parcela n. 2.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"4646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"577","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64541","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1994","09","21","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 394 Parcela n. 11.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"4909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"578","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64545","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1994","09","21","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 389 Parcela n. 11.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"4914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"579","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64565","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1994","09","22","Brasil","Bahia","ILHÉUS","Mata da Esperana. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 444 Parcela n. 12.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"4947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"580","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64584","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1994","09","22","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 441 Parcela n. 12.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"4945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"581","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64740","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1994","09","19","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundõa. Árvore n. 252 Parcela n. 7.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"4808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"582","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64844","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","16","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1867 Parcela n . 43.","-39.069167","-16.781944","39W4'9","16S46'55",NA,NA,NA,NA,NA,"5783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"583","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64946","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","13","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundo. Árvore n. 1496 Parcela n. 35.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"584","2020-07-23 12:13:54-03","CEPLAC","CEPEC","64961","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"A. M. Amorim","A. M. de Carvalho","1995","01","12","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1425 Parcela n. 34.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"585","2020-07-23 12:13:54-03","CEPLAC","CEPEC","65042","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","16","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão.Árvore n. 2056 Parcela n. 47.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"586","2020-07-23 12:13:54-03","CEPLAC","CEPEC","65053","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","16","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2073 Parcela n. 47.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"587","2020-07-23 12:13:54-03","CEPLAC","CEPEC","65077","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","13","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 37.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"588","2020-07-23 12:13:54-03","CEPLAC","CEPEC","65087","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","16","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1906 Parcela n. 43.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"589","2020-07-23 12:13:54-03","CEPLAC","CEPEC","65096","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","17","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2181 Parcela n. 50.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1995",NA,NA,NA,NA
"590","2020-07-23 12:13:54-03","CEPLAC","CEPEC","65115","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","16","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a aprtir da antiga ponte do Rio Fundão. Árvore n. 1938 Parcela n. 44.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"591","2020-07-23 12:13:54-03","CEPLAC","CEPEC","65119","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","16","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão.#?#Arvore n. 1948 Parcela n. 44.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"592","2020-07-23 12:13:54-03","CEPLAC","CEPEC","65254","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","13","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1628 Parcela n. 38.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1995",NA,NA,NA,NA
"593","2020-07-23 12:13:54-03","CEPLAC","CEPEC","65269","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. de Carvalho","1995","01","13","Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga pobnte do Rio Fundão. Árvore n. 1636 Pàrcela n. 38.","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"5636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"594","2020-07-23 12:13:54-03","CEPLAC","CEPEC","73590","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. D. Pennington","M. M. Arbo","1997","01","23","Brasil","Bahia","MARACÁS","6Km a E cidade, estr. p/ Itirucu.","-40.383333","-13.45","40W23'","13S27'",NA,NA,NA,NA,NA,"7693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA
"595","2020-07-23 12:13:54-03","CEPLAC","CEPEC","89197","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"J. R. Pirani","J. G. Jardim","2000","02","21","Brasil","Bahia","CAMAMÚ","Faz. Exílio, entrada no Km 10,7 da BA-650 Camamú/Travesão, ca. 2Km a leste da sede da Faz.","-39.166667","-14.116667","39W10'","14S7'",NA,NA,NA,NA,NA,"2720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"596","2020-07-23 12:13:51-03","CEPLAC","CEPEC","8886","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. D. Pennington","T. S. dos Santos","1972","08","22","Brasil","Bahia","ITAIMBÉ","Km 4 a 5 antes de Camaca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA
"597","2020-07-23 12:13:54-03","CEPLAC","CEPEC","90387","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"M. L. Guedes","M. L. Guedes",NA,NA,NA,"Brasil","Bahia","entre rios","Litoral Norte, Faz. Buri, trilha 11, parcela 05.","-38.083333","-11.933333","38W5'","11S56'",NA,NA,"<ll>dwc_commonname:</ll> Taipoca-preta",NA,NA,"7663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-07-23 12:13:54-03","CEPLAC","CEPEC","91355","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"M. L. Guedes","M. L. Guedes","2001","11","12","Brasil","Bahia","entre rios","Litoral Norte, fazenda Buri.","-38.083333","-11.933333","38W5'","11S56'",NA,NA,NA,NA,NA,"9280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2002",NA,NA,NA,NA
"599","2020-07-23 12:13:54-03","CEPLAC","CEPEC","91938","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"M. L. Guedes","M. R. Fonseca","2000","05","11","Brasil","Bahia","JANDAÍRA","Faz. Rio Fundo.Solo areno-argiloso.","-37.731111","-11.595","37W43'52","11S35'42",NA,NA,NA,NA,NA,"1396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2000",NA,NA,NA,NA
"600","2020-07-23 12:13:54-03","CEPLAC","CEPEC","93572","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"P. Fiaschi","J. G. Jardim","1998","01","21","Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, ntrada a ca. 5Km ao W da sede do municipio. Faz. Cruzeiro do Sul. Serra dos Sete Paus, ca. 8Km da entrada. Inventário Florestal e Fitossociologico. # 76.","-39.696111","-14.735","39W41'46","14S44'6",NA,NA,NA,NA,NA,"1322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"601","2020-07-23 12:13:54-03","CEPLAC","CEPEC","24359","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"R. de O. Perdiz","L. A. Mattos-Silva","1981","07","22","Brasil","Bahia","CANAVIEIRAS","Fazenda Gromogô. KM 22 da Rod. Canavieiras/Santa Luzia (BA-270), ramal à direita, 2Km adentro.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,NA,"1338",NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA
"602","2020-07-23 12:13:54-03","CEPLAC","CEPEC","28899","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"P. Acevedo-Rodriguez","L. A. Mattos-Silva","2000","01","06","Brasil","Bahia","ILHÉUS","Faz. B. de Manguinho. Raml entr. Km 10 Rod. Pontal/Olivenca, a dir. 3Km W Rod.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"1438",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA,NA
"603","2020-07-23 12:13:54-03","CEPLAC","CEPEC","56901","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. D. Pennington","A. M. Amorim","1992","12","14","Brasil","Bahia","ITACARÉ","6Km estr. Itacare/Taboquinhas. Loteam. da Marambaia.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,"890",NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"604","2020-07-23 12:13:51-03","CEPLAC","CEPEC","4880","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. D. Pennington","J. A. de Jesus","1968","10","17","Brasil","Bahia","ITACARÉ","Ramal da barragem.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,"170",NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA
"605","2020-07-23 12:13:51-03","CEPLAC","CEPEC","5193","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. D. Pennington","J. A. de Jesus","1969","10","18","Brasil","Bahia","PORTO SEGURO","Estrada Porto Seguro/Eunapolis, Km 13.","-39.0647010803223","-16.4496994018555","0*0'0","0*0'0",NA,NA,NA,NA,NA,"462",NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA
"606","2020-07-23 12:13:54-03","CEPLAC","CEPEC","34047","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","F. S. Santos","1984","01","19","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.","-39.0247001647949","-16.2780990600586","0*0'0","0*0'0",NA,NA,"<ll>dwc_commonname:</ll> Camacari",NA,NA,"172",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA,NA
"607","2020-07-23 12:13:54-03","CEPLAC","CEPEC","23247","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"S. A. Mori","A. Rylands","1980","11","11","Brasil","Bahia","UNA","A W da ESMAI.","-39.0752983093262","-15.2932996749878","0*0'0","0*0'0",NA,NA,NA,NA,NA,"60",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA
"608","2020-07-23 12:13:54-03","CEPLAC","CEPEC","87478","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"M. V. Stefano","J. G. Jardim","1999","05","23","Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Entrada KM 46 BA-001 Ilheus/Una.Trilha paralela a área de plantação de cacau cabruca.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"2151",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"12/12/2011",NA,NA,NA,NA
"609","2020-07-23 12:13:54-03","CEPLAC","CEPEC","75685","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"J. R. Pirani","M. Kuhlmann",NA,NA,NA,"Brasil","São Paulo","SÃO PAULO","Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2541",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"30/01/1983",NA,NA,NA,NA
"610","2020-07-23 12:13:51-03","CEPLAC","CEPEC","153908","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"C. Pessoa & R. Asprino","Santos, E.A.","2016","03","10","Brasil","Bahia","conde","Conglomerado BA_580_P8-1-5-5","-37.610556","-11.813611","37W36'38","11S48'49",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"1508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/4/2017",NA,NA,NA,NA
"611","2020-07-23 12:13:54-03","CEPLAC","CEPEC","28883","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"D. Daly","A. M. de Carvalho","1982","01","07","Brasil","Bahia","MARAÚ","10Km S estr. Porto de Campinhos/Ubaitaba.","-39.0147018432617","-14.103099822998","0*0'0","0*0'0",NA,NA,NA,NA,NA,"1117",NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA,NA
"612","2020-07-23 12:13:54-03","CEPLAC","CEPEC","59930","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. D. Pennington","A. M. Amorim","1993","11","27","Brasil","Sergipe","SANTA LUZIA DO ITANHI","2,5Km Crasto.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,"1484",NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"613","2020-07-23 12:13:54-03","CEPLAC","CEPEC","59936","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","A. M. Amorim","1993","11","27","Brasil","Sergipe","SANTA LUZIA DO ITANHI","2,5Km de Crasto.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,"1477",NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"614","2020-07-23 12:13:54-03","CEPLAC","CEPEC","59672","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. S. dos Santos","S. C. de Sant'Ana","1993","10","09","Brasil","Sergipe","SANTA LUZIA DO ITANHI","2Km de Crasto.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,"416",NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"615","2020-07-23 12:13:54-03","CEPLAC","CEPEC","6100","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"J. R. Pirani","T. S. dos Santos","1970","09","19","Brasil","Bahia","BELMONTE","Estação Experimental de Belmonte. CEPLAC.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Carne-de-vaca",NA,NA,"1115",NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"616","2020-07-23 12:13:51-03","CEPLAC","CEPEC","4809","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. D. Pennington","J. A. de Jesus","1968","09","23","Brasil","Bahia","EUNÁPOLIS","Saida de Eunaplois/P. Seguro.","-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,NA,NA,NA,"98",NA,NA,NA,"37596","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA
"617","2020-07-23 12:13:54-03","CEPLAC","CEPEC","19125","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"D. Daly","A. M. de Carvalho","1980","02","26","Brasil","Bahia","MARAÚ","Km 11 BR-030, trecho Porto de Campinhos/Marau.","-39.0147018432617","-14.103099822998","0W0'0","0*0'0",NA,NA,NA,NA,NA,"191",NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA,NA
"618","2020-07-23 12:13:51-03","CEPLAC","CEPEC","9501","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T. D. Pennington","A. Eupunino","1973","10","18","Brasil","Bahia","PORTO SEGURO","Km 10 a 15 BR-367 p/ Eunapolis.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,"333",NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA
"619","2020-07-23 12:13:51-03","CEPLAC","CEPEC","14720","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"S. A. Mori","S. A. Mori","1978","09","18","Brasil","Bahia","PRADO","65Km ao NW BA-284, trecho Prado/Itamaraju.","-39.2207984924316","-17.341100692749","0*0'99","99*99'99",NA,NA,NA,NA,NA,"10667",NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA
"620","2020-07-23 12:13:51-03","CEPLAC","CEPEC","16428","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"J. R. Pirani","S. A. Mori","1979","05","17","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estr. velha entre Cabralia/ESPAB. 15Km NW P. Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,"11875",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA,NA
"621","2020-07-23 12:13:51-03","CEPLAC","CEPEC","139566","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota",NA,"T.B. Flores","R.C. Forzza",NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"2754",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-07-23 12:13:54-03","CEPLAC","CEPEC","17477","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota",NA,"T. D. Pennington","S. A. Mori","1979","08","14","Brasil","Bahia","SANTA CRUZ CABRÁLIA","7Km NE antiga Rod. liga ESPAB/Cabralia. 12Km ao NW P. Seguro.","-39.133333","-16.383333","39W8'0","16S23'0",NA,NA,NA,NA,NA,"12728",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lepidota",NA,NA,"30/12/1981",NA,NA,NA,NA
"623","2020-07-23 12:13:54-03","CEPLAC","CEPEC","57588","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota",NA,"D. Daly","A. M. Amorim","1993","03","08","Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entr. KM 46 BA-001 Ilheus/Una. Picada paralela Rio Maruim.","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,NA,NA,NA,"1151",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lepidota",NA,NA,"30/12/1994",NA,NA,NA,NA
