"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","typeStatus","fieldNumber","sex"
"761","2021-03-04 15:44:24-03","IF","SPSF","38288","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perk.","R.Cielo-Filho","2007","11","01","R.Cielo-Filho & O. T. Aguiar & J. A. Pastore & D.F.Bueno","522","2006","11","22","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.755","-23.513333",NA,NA,NA,NA,NA,NA,"COLETA: Arvoreta 3m, início de frutos; GEOGRAFIA: Trilha 2.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"762","2021-03-04 15:44:24-03","IF","SPSF","38890","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perk.","R.Cielo-Filho","2007","12","13","R.Cielo-Filho & O. T. Aguiar & J. B. Baitello","577","2007","12","04","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.7725","-23.522778",NA,NA,"630","630",NA,NA,"COLETA: Arvoreta, 3m, frutos verdes.; GEOGRAFIA: Trilha 1.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"763","2021-03-04 15:44:24-03","IF","SPSF","41102","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perk.","R.Cielo-Filho","2008","12","30","J.B.Baitello & C.R.Lima & R.Cielo-Filho","2198","2008","10","28","Brasil","SP","Itapeva","Estação Ecológica","-49.079167","-24.078611",NA,NA,"750","750",NA,NA,"COLETA: Arvoreta; GEOGRAFIA: Trilha 1;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"764","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"in prov. Sebastianopolitana",NA,NA,NA,NA,NA,NA,NA,NA,"(Herb. n. 4786)",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Brazil",NA,NA,"Oritur in prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,"(Herb. imp. Bras. n. 101.)",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2021-02-08 12:43:39-03","UFRGS","ICN","161886","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Molz, M","2007","02","08","Molz, M","s.n.","2007","02","08","Brasil","RS","Nova Hartz","Canudos Alto 22J506129 E 6729565 S","-50.936667","-29.563611","-50.936667","-29.563611",NA,NA,NA,NA,"Arbusto, Com fruto; Floresta de encosta","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2021-02-08 12:43:39-03","UFRGS","ICN","161914","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Molz, M","2007","03","23","Molz, M","s.n.","2007","03","23","Brasil","RS","Sapiranga","Alto Ferrabraz mata do parreiral de Leandro Köetz 22J504961.89 E 6728004.15 S","-50.948889","-29.577778","-50.948889","-29.577778",NA,NA,NA,NA,"Arbusto, 1 m de altura, Com fruto; Floresta de encosta","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2021-02-08 12:43:39-03","UFRGS","ICN","176677","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D; Seger, GDS","2013","10","03","Silveira, D; Seger, GDS","58","2013","10","03","Brasil","RS","São Francisco de Paula","Flona de São Francisco de Paula","-50.395556","-29.394167","-50.395556","-29.394167",NA,NA,NA,NA,"flor estaminada; FOM, interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2021-02-08 12:43:39-03","UFRGS","ICN","176678","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D; Seger, GDS","2013","10","03","Silveira, D; Seger, GDS","59","2013","10","03","Brasil","RS","São Francisco de Paula","Flona de São Francisco de Paula","-50.393333","-29.407778","-50.393333","-29.407778",NA,NA,NA,NA,"flor estaminada; FOM, interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2021-02-08 12:43:39-03","UFRGS","ICN","176679","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D; Seger, GDS","2013","10","03","Silveira, D; Seger, GDS","60","2013","10","03","Brasil","RS","São Francisco de Paula","Flona de São Francisco de Paula","-50.386944","-29.426111","-50.386944","-29.426111",NA,NA,NA,NA,"flor estaminada; FOM, borda mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2021-02-08 12:43:39-03","UFRGS","ICN","176680","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D; Seger, GDS","2013","10","03","Silveira, D; Seger, GDS","61","2013","10","03","Brasil","RS","São Francisco de Paula","Flona de São Francisco de Paula","-50.389444","-29.432778","-50.389444","-29.432778",NA,NA,NA,NA,"flor estaminada; FOM, interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2021-02-08 12:43:39-03","UFRGS","ICN","176681","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D; Seger, GDS","2013","10","03","Silveira, D; Seger, GDS","62","2013","10","03","Brasil","RS","São Francisco de Paula","Flona de São Francisco de Paula","-50.397222","-29.418889","-50.397222","-29.418889",NA,NA,NA,NA,"flor pistilada e frutos pretos; FOM, interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2021-02-08 12:43:39-03","UFRGS","ICN","176682","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D; Seger, GDS","2013","10","03","Silveira, D; Seger, GDS","63","2013","10","03","Brasil","RS","São Francisco de Paula","Flona de São Francisco de Paula","-50.397222","-29.418889","-50.397222","-29.418889",NA,NA,NA,NA,"flor estaminada; FOM, interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2021-02-08 12:43:39-03","UFRGS","ICN","184404","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Lima, RAF","111",NA,NA,NA,"Brasil","SP","São Miguel Arcanjo","Trilha Tucano - Parque Estadual de Carlos Botelho","-47.733333","-24.733333","-47.733333","-24.733333","800","800",NA,NA,"Doação ESA - 51939; Floresta Ombrófila Densa Montana","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2021-02-08 12:43:39-03","UFRGS","ICN","184434","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Souza, VC","2012","06","05","Barreto, KD; Fernandes, GD; Gouveia, J","2957","1994","08","17","Brasil","SP","Itararé","Pedreira Cobastalco","-49.212778","-24.300556","-49.212778","-24.300556",NA,NA,NA,NA,"Doação ESA - 19533; Arvoreta, 3m, botões verdes; Campo rupestre","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2021-02-08 12:43:39-03","UFRGS","ICN","184441","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, AL","1997",NA,NA,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10586","1996","01","26","Brasil","SP","Itapeva","Rodovia Itararé-Itapeva","-48.786389","-23.959444","-48.786389","-23.959444","700","700",NA,NA,"Doação ESA - 31426; Arvoreta, 4m, frutos imaturos verdes","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2021-02-08 12:43:39-03","UFRGS","ICN","137563","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Bordignon, SAL",NA,NA,NA,"Montanha, JA; Bordignon, SAL","s.n.","2004","03","23","Brasil","RS","Canela","Morro Pelado","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"Material testemunho para trabalho em fitoquímica de Jarbas Alves Montanha","Dicotyledon",NA,"América do Sul",NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA
"778","2021-02-08 12:43:39-03","UFRGS","ICN","191686","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D","2012","10","15","Silveira, D; Boeni, BO","19","2012","10","15","Brasil","RS","Maquiné","Barra do Ouro, RGSG, Vale da Encantada","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"flor aberta; beira do mato","Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA
"779","2021-02-08 12:43:39-03","UFRGS","ICN","113381","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Larocca, J","94037","1994","08","19","Brasil","RS","Porto Alegre","Arroio Agronomia próximo à Casa de Portugal","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"780","2021-02-08 12:43:39-03","UFRGS","ICN","166517","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Seger, GDS",NA,NA,NA,"Seger, GDS","506","2007","10","17","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"flores creme-amareladas, ca. de 1,5m; Interior de silvicultura de araucária","Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"781","2021-02-08 12:43:39-03","UFRGS","ICN","167108","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Seger, GDS",NA,NA,NA,"Seger, GDS","299","2006","10","13","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"923","923",NA,NA,"Flores de coloração creme; Borda de silvicultura de Araucária","Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"782","2021-02-08 12:43:39-03","UFRGS","ICN","175664","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Seger, GDS",NA,NA,NA,"Seger, GDS","1","2005","11","13","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Flores de coloração creme; Arbusto com ca. de 1,5m; Interior de floresta nativa","Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"783","2021-02-08 12:43:39-03","UFRGS","ICN","183520","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Seger, GDS",NA,NA,NA,"Seger, GDS","628","2008","11","06","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"923","923",NA,NA,"Duplicata doada a HUCS; flores, ca. de 1,5m; Borda de mata nativa","Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"784","2021-02-08 12:43:39-03","UFRGS","ICN","183750","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Seger, GDS",NA,NA,NA,"Seger, GDS","607","2008","07","05","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"923","923",NA,NA,"Duplicata doada a HUCS; frutos pretos, marrons e verdes; pequenos em relaçãos a outros indivíduos, ca. de 1,5m; Interior de silvicultura de araucária","Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"785","2021-02-08 12:43:39-03","UFRGS","ICN","184442","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, AL","2004",NA,NA,"Silva, JM; Ribas, OS; Deodato, F","1722","1996","09","07","Brasil","PR","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"Doação ESA - 92032; Arbusto, 2m, flor creme-esverdeada","Dicotyledon",NA,"América do Sul",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"786","2021-02-08 12:43:39-03","UFRGS","ICN","128408","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Jarenkow, JA",NA,NA,NA,"Schneider, AA","49","2003","08","01","Brasil","RS","Nova Petrópolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA
"787","2021-02-08 12:43:39-03","UFRGS","ICN","120836","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Sobral, M",NA,NA,NA,"Macedo, IB","s.n.","2001","04","04","Brasil","RS","Porto Alegre","Morro Santana Campus do Vale - UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"788","2021-02-08 12:43:39-03","UFRGS","ICN","135504","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lima, LFP",NA,NA,NA,"Lima, LFP","14","2004","09","30","Brasil","RS","Rolante","Conduto","-50.5758018493652","-29.6506004333496",NA,NA,NA,NA,NA,NA,"Arbusto; Flores brancas.; Beira de mata","Dicotyledon",NA,"América do Sul",NA,"18269","auto",NA,NA,NA,NA,NA,NA,NA
"789","2021-02-08 12:43:39-03","UFRGS","ICN","189707","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Santos, AC","94","2008","04","03","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"epífita em Dicksonia","Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"790","2021-02-08 12:43:39-03","UFRGS","ICN","189953","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Bordignon, SAL",NA,NA,NA,"Bordignon, SAL","s.n.","2010","01","12","Brasil","RS","Taquara","Fazenda Fialho","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,NA,NA,"Material testemunho dissertação de mestrado UFRGS; estéril","Dicotyledon",NA,"América do Sul",NA,"22252","auto",NA,NA,NA,NA,NA,NA,NA
"791","2021-02-08 12:43:39-03","UFRGS","ICN","192971","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Lirio, EJ","2016",NA,NA,"Lozano, ED; Engels, ME","1646","2013","11","03","Brasil","PR","Carambeí","VilaAroeira,mata Cilliar do Rio Jotuba","-49.991389","-24.916667","-49.991389","-24.916667",NA,NA,NA,NA,"Arbusto,50cm,flores creme ,interior da mata; Floresta Ombrófila Mista Aluvial","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","5527","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Aguiar, L. ; Soares, Z.","1977",NA,NA,"Aguiar, L.","s.n.","1977","12",NA,"Brasil","Rio Grande do Sul","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0005527",NA,"exemplar com fruto; folhas serradas nas bordas","Magnoliophyta",NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA
"793","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","8857","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Aguiar, L. & Soares, Z.","1978",NA,NA,"Martau, L.","s.n.","1978","10",NA,"Brasil","Rio Grande do Sul","Farroupilha","Centro de Lazer e Recreação Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0008857",NA,"arbusto; frutos esverdeados","Magnoliophyta",NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA
"794","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","8725","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Aguiar, L. & Soares, Z.",NA,NA,NA,"Martau, L.","s.n.","1978","09",NA,"Brasil","Rio Grande do Sul","Farroupilha","Centro de Lazer e Recreação Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0008725",NA,"habitat mato; árvore com botões verdes; cidreira-do-mato","Magnoliophyta",NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA
"795","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","44454","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Schmidt, R.",NA,NA,NA,"Schmidt, R.","1061","2005","04",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; descida mangueira de pedra via S. Encantado","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0044454",NA,NA,"Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA
"796","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","44265","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Schmidt, R.",NA,NA,NA,"Schmidt, R.","900","2005","01",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Mangueira de pedra e trilhas","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0044265",NA,NA,"Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA
"797","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","44422","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Schmidt, R.",NA,NA,NA,"Schmidt, R.","1027","2005","04",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; trilha do Encantado - descida","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0044422",NA,NA,"Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA
"798","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","42981","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Senna, R.M.","510","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral, Vale Solidão.","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0042981",NA,"pimenteira-do-mato; mata atlântica UTM 58215457/67967954; subarbusto na mata; Projeto Mata Atlântica","Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA
"799","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","5359","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Aguiar, L.","1977",NA,NA,"Ungaretti, I.","697","1977","09",NA,"Brasil","Rio Grande do Sul","Montenegro","Polo Petroquímico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"HAS0005359",NA,"área EMN24 ; mato; exemplar com folhas compostas","Magnoliophyta",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA
"800","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","11708","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Martau, L.; Aguiar, L. ; Soares, Z.","1980","08",NA,"Martau, L.","304","1980","04",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana, lado sudoeste do morro","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0011708",NA,"Arbusto com fruto preto em sub-bosque na encosta; solo granito.","Magnoliophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"801","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","9840","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Martau, L.; Aguiar, L. ; Soares, Z.","1980","08",NA,"Aguiar, L.","s.n.","1979","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santata","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0009840",NA,"número de coleta do coletor adicional 108; arbusto; 3 m de altura; altitude 300 m; raro; disperso; mato; topo; solo granítico; subida pelo lado Sul; próximo ao observatório astronômico; lado norte - oeste","Magnoliophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"802","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","9862","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Martau, L.; Aguiar, L. ; Soares, Z.","1980","08",NA,"Aguiar, L.","s.n.","1979","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santata","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0009862",NA,"número de coleta do coletor adicional 131; arvoreta; 3 m; flor com botões esverdeados; altitude 300 m; numeroso; agrupado; mato; topo; solo granínito; subida pelo lado Sul; próximo ao observatório Astronômico; lado norte - oeste","Magnoliophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"803","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","9869","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Martau, L.; Aguiar, L. ; Soares, Z.","1980","08",NA,"Aguiar, L.","s.n.","1979","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santata","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0009869",NA,"número de coleta do coletor adicional 139; árvore; 2 m; fruto roxo; altitude 300 m; numeroso; agrupado; mato; topo; solo granínito; subida pelo lado Sul; próximo ao observatório Astronômico; lado norte - oeste","Magnoliophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"804","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","1636","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Aguiar, L. ; Bueno, O. ; Martau, L.",NA,NA,NA,"Soares, Z.; Bueno, O.","s.n.","1975","04",NA,"Brasil","Rio Grande do Sul","São Leopoldo","beira da mata isolada a esquerda do arroio Portão","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"HAS0001636",NA,"frutos pretos","Magnoliophyta",NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA
"805","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","5083","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Aguiar, L.","1978","01",NA,"Ungaretti, I.","575","1977","09",NA,"Brasil","Rio Grande do Sul","Triunfo","EMN 15 , EMN 16","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"HAS0005083",NA,"com flores (receptáculos)","Magnoliophyta",NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA,NA,NA
"806","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","3207","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Rosa, Z.M.","s.n.","1975","09",NA,"Brasil","Rio Grande do Sul","Viamão","Morro da Agronomia","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0003207",NA,NA,"Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"807","2019-11-21 10:10:53-03","IBt","SP","299519","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, EJ","2016",NA,NA,"Goldenberg, R; Macias, L; Mansano, VF","366","1996","06","13","Brasil","São Paulo","Lavrinhas","12 km ao N de Lavrinhas, vale do Ribeirão do Braço.","-44.881667","-22.462778","-44.881667","-22.462778",NA,NA,"SP048101","SP048101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-11-21 10:10:53-03","IBt","SP","45962","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Mattos, J","1965","01",NA,"Rambo, B","1236","1935","10","17","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"SP048090","SP048090",NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA
"809","2019-11-21 10:10:53-03","IBt","SP","64314","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Reitz, R","1961",NA,NA,"Klein, RM","1997","1956","05","19","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","SP048081","SP048081",NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"810","2019-11-21 10:10:53-03","IBt","SP","64315","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Reitz, R","1960",NA,NA,"Reitz, R; Klein, RM","4038","1957","08","23","Brasil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"650","650","SP048094","SP048094",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"811","2019-11-21 10:10:53-03","IBt","SP","47959","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, AL",NA,NA,NA,"Kuhlmann, M","164","1942","12","18","Brasil","São Paulo","Amparo","Monte Alegre.","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"SP048082","SP048082",NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA
"812","2019-11-21 10:10:53-03","IBt","SP","13025","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Sleumer, H",NA,NA,NA,"Duarte, C","96","1910","07","18","Brasil","São Paulo","Bragança Paulista",NA,"-46.5400009155273","-22.9500007629395",NA,NA,NA,NA,"SP048091","SP048091",NA,NA,NA,NA,NA,"17597","auto",NA,NA,NA,NA,NA,NA,NA
