"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1207","2019-10-07 09:23:40-03","UEFS","HUEFS","9161","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","N.M.Porto","Queiroz, L.P.de","1989","02","26","Brasil","São Paulo","Itirapina","Reserva do Instituto Florestal.","-47.816667","-22.25","47W49'","22S15'",NA,NA,"Mata ciliar.","HUEFS0009161","HUEFS0009161","2310",NA,NA,NA,"Angiospermae","Ranunculales",NA,NA,"2014","10",NA,NA,"Ranunculanae",NA,NA,NA,NA
"1208","2019-10-07 09:23:40-03","UEFS","HUEFS","14354","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Silva, J.M.","1987","11","18","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUEFS0014354","HUEFS0014354","412",NA,NA,NA,"Angiospermae","Ranunculales","25180","auto",NA,NA,NA,NA,"Ranunculanae",NA,NA,NA,NA
"1209","2019-10-07 09:23:40-03","UEFS","HUEFS","100055","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira var. gardneri","Diels",NA,"Archer, W.A.","1936","09","10","Brasil","Mato Grosso",NA,"Jaraguary.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0100055","HUEFS0100055","SP36401",NA,NA,NA,"Angiospermae","Ranunculales",NA,NA,NA,NA,NA,"var. gardneri","Ranunculanae",NA,NA,NA,NA
"1210","2019-06-11 13:27:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"RRC ID Flag","R. J. Burnham","1997","3","22","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1513","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1513",NA
"1211","2019-06-11 13:25:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"RRC ID Flag","V. J. Pott","1998","8","29","Brazil","Mato Grosso do Sul",NA,NA,"-55","-21",NA,NA,NA,NA,NA,NA,NA,"3649","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3649",NA
"1212","2019-06-11 13:21:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"M. L. Kawasaki : Field Museum of Natural History","R. B. Foster","1991","11","3","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,"13650","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1213","2019-06-11 13:23:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"RRC ID Flag","R. B. Foster","1988","11","20","Bolivia","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,"12411","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"12411",NA
"1214","2019-06-11 13:24:58-03","F","FMNH-SEEDPLANTS","V0354133F","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"RRC ID Flag","T. B. Croat","1985","3","16","Venezuela","Aragua",NA,NA,"-67.1667","10",NA,NA,NA,NA,NA,"V0354133F","V0354133F_01 V0354133F_02","60521","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"60521",NA
"1215","2019-06-11 13:34:46-03","F","FMNH-SEEDPLANTS","V0354134F","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"RRC ID Flag","A. H. Gentry","1978","6","10","Peru","Piura",NA,NA,"-80.3333","-5",NA,NA,NA,NA,NA,"V0354134F","V0354134F_01 V0354134F_02","22608","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"22608",NA
"1216","2019-06-11 13:29:41-03","F","FMNH-SEEDPLANTS","V0354135F","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"RRC ID Flag","F. Mereles","1997","9","11","Paraguay","Alto Paraguay",NA,NA,"-58.75","-21",NA,NA,NA,NA,NA,"V0354135F","V0354135F_01","7026","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"7026",NA
"1217","2019-06-11 13:29:33-03","F","FMNH-SEEDPLANTS","V0354136F","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"RRC ID Flag","I. G. Vargas C.","1991","7","3","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,"V0354136F","V0354136F_01","1041","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1041",NA
"1218","2019-06-11 13:29:13-03","F","FMNH-SEEDPLANTS","V0354137F","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"RRC ID Flag","E. Zardini","2000","1","12","Paraguay","Amambay",NA,NA,"-56","-23",NA,NA,NA,NA,NA,"V0354137F","V0354137F_01 V0354137F_02","53496","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"53496",NA
"1219","2019-01-25 15:42:56-02","IAC","IAC","15813","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","N.M. Porto","R.L. Fróes","1948","12","24","Brasil","Amazonas",NA,"Rio Solimões, igarapé Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23780",NA,NA,NA,NA,NA,NA,NA,"2011","05","26",NA,NA,NA,NA,NA,NA
"1220","2019-01-25 15:42:56-02","IAC","IAC","29552","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","F.N. Costa","L.C. Bernacci et al.","1994","11","29","Brasil","São Paulo","Votuporanga","IAC, Estação Experimental","-50.06888","-20.45933","-50.06888","-20.45933",NA,NA,NA,NA,NA,"817",NA,NA,NA,NA,NA,NA,NA,"1998","11","14",NA,NA,NA,NA,NA,NA
"1221","2019-01-25 15:42:56-02","IAC","IAC","34639","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","F.N. Costa","L.C. Bernacci","1997","08","17","Brasil","Mato Grosso","Porto Alegre do Norte",NA,"-51.6325","-10.8769","-51.6325","-10.8769",NA,NA,NA,NA,NA,"2493",NA,NA,NA,NA,NA,NA,NA,"1998","11","14",NA,NA,NA,NA,NA,NA
"1222","2019-01-25 15:42:56-02","IAC","IAC","4635","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","O. Handro","O.T. Mendes Sobrinho","1938","11","11","Brasil","São Paulo","Pindorama","IAC, Estação Experimental","-48.902742","-21.218542","-48.902742","-21.218542",NA,NA,"Nome popular: cipó-de-cabra, parreira-brava, bútua, parreira-do-mato",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,"1943","06","26",NA,NA,NA,NA,NA,NA
"1223","2019-01-25 15:42:56-02","IAC","IAC","50734","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","S.F. Smith","A. Macedo & J.B. Santos","2005","08","25","Brasil","Minas Gerais","Campina Verde","Fazenda S. José do Lajiado","-49.4864","-19.5356","-49.4864","-19.5356",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,"2005","08","25",NA,NA,NA,NA,NA,NA
"1224","2019-01-25 15:42:56-02","IAC","IAC","690","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","A.K. Pastorek","J. Santoro","1936","08","20","Brasil","São Paulo","Campinas","Rua Paulo Bueno","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,"2005","10","15",NA,NA,NA,NA,NA,NA
"1225","2020-07-23 12:13:59-03","CEPLAC","CEPEC","71583","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"A. Schimini","M. S. Ferrucci","1996","08","11","Brasil","Bahia","cocos","22Km ao S Cocos, marg. Rio Carinhanha.","-44.5344009399414","-14.1838998794556",NA,NA,NA,NA,NA,NA,NA,"1010",NA,NA,NA,NA,NA,"199742","auto",NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"1226","2020-07-23 12:13:59-03","CEPLAC","CEPEC","137141","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"J.M.A.Braga","J.M.A.Braga",NA,NA,NA,"Brasil","Minas Gerais","CAPARAÓ",NA,"-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"4705",NA,NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2020-07-23 12:13:59-03","CEPLAC","CEPEC","95216","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","parreira","Cissampelos parreira",NA,"A. M. Giulietti","A. M. Giulietti","2000","02","28","Brasil","Bahia","FILADELFIA","5Km na estrada para Pindobaçu.","-40.148611","-10.772222","40W8'55","10S46'20",NA,NA,NA,NA,NA,"1886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA
"1228","2019-04-02 09:32:15-03","URICER","HPBR","11433","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","Linn",NA,"CHAVES,A.","2004","12","15","BRASIL","RS","Erechim","PMLM","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR011433",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1229","2021-03-03 11:46:28-03","URICER","HPBR","9659","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"CHAVES,A.","2004","12","15","Brasil","RS","Erechim","PMLM","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR009659",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1230","2019-04-02 09:32:15-03","URICER","HPBR","7774","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","Linn",NA,"BUTZKE,A.","1995","10","21","BRASIL","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"HPBR007774",NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1231","2021-04-08 17:13:00-03","UESB","HUESB","11715","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","F.N. Costa","A.A. Souza; L.P. Vendrameto; M.Y. Nakagomi; P.H. Miyagi; S.M.B.V. Ulson; L.P. Vendrameto; M.Y. Nakagomi; P.H. Miyagi; S.M.B.V. Ulson","1994","10","11","Brasil","São Paulo","Riolândia","5 km de Riolândia em direção a Cardoso. 1° parada.","-49.770833","-19.987778","-49.770833","-19.987778",NA,NA,"Trepadeira. inflorescência masculina verde.","HUESB000011715",NA,"23",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1998","02","18",NA,NA,NA,NA,NA,NA
"1232","2021-04-08 17:13:00-03","UESB","HUESB","11761","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","; V.C. Souza; L. Capellari Jr.","K.D. Barreto; G.D. Fernandes; F.X. Vitti; G.D. Fernandes; F.X. Vitti","1993","10","28","Brasil","São Paulo","Corumbataí","Rodovia Waschington Luiz","-47.695056","-22.254278","-47.695056","-22.254278",NA,NA,"Trepadeira, 2m de alt. Interior de Mata - Sob dossel, floração, sadia, troco liso, sem látex, flor botão verde.; Mata de Encosta.","HUESB000011761",NA,"ESA01525",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1993","10","30",NA,NA,NA,NA,NA,NA
"1233","2021-04-08 17:13:00-03","UESB","HUESB","11714","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","F.N. Costa","V.C. Souza; C.M. Sakuragui; C.M. Sakuragui","1993","12","07","Brasil","São Paulo","São Pedro","7 km de São Pedro em direção a Itirapina.","-47.9099998474121","-22.5400009155273",NA,NA,NA,NA,"Escandente, inflorescência creme.","HUESB000011714",NA,"4890",NA,NA,NA,"Dicotyledoneae",NA,"19379","auto","1998","02","18",NA,NA,NA,NA,NA,NA
"1234","2020-11-04 17:29:51-03","UEM","HUEM","21321","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J.G.Servilheri","L.M.Garcia; Bento Fernandes, CE; J.M.Garcia","2011","08","25","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, lagoa Maria Luíza","-53.223889","-22.678611","-53.223889","-22.678611","232","232","Liana; botões florais coloração verde, flores coloração amarela; frutos imaturos coloração verde e maturos coloração alaranjado; área afetada pelas geadas.",NA,NA,"719",NA,NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA
"1235","2020-11-04 17:29:51-03","UEM","HUEM","20724","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J.G.Servilheri","J.G.Servilheri; Almeida, CG; Giovanna L.M.; L.M.Garcia; Bento Fernandes, CE; Rodrigues, S","2011","05","31","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, lagoa dos Porcos","-53.244467","-22.712333","-53.244467","-22.712333","237","237","Liana; botões florais coloração verde claro.",NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA
"1236","2020-11-04 17:29:51-03","UEM","HUEM","20736","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J.G.Servilheri","L.M.Garcia; Almeida, CG; Giovanna L.M.; J.G.Servilheri; Bento Fernandes, CE; Rodrigues, S","2011","05","31","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, lagoa dos Porcos","-53.244467","-22.712333","-53.244467","-22.712333","237","237","Liana; botões florais e flores coloração amarelo claro.",NA,NA,"595",NA,NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA
"1237","2020-11-04 17:29:51-03","UEM","HUEM","20755","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J.G.Servilheri","L.M.Garcia; Almeida, CG; Giovanna L.M.; J.G.Servilheri; Bento Fernandes, CE; Rodrigues, S","2011","05","31","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, ilha do Aurélio","-53.233056","-22.689444","-53.233056","-22.689444","236","236","Liana; frutos imaturos coloração alaranjado, maturos coloração vermelho; cerca de 8m da margem.",NA,NA,"612",NA,NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA
"1238","2020-11-04 17:29:51-03","UEM","HUEM","21334","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","L.M.Garcia","Bento Fernandes, CE; L.M.Garcia; J.M.Garcia","2011","08","25","Brasil","Mato Grosso do Sul","Batayporã","rio Baía, lagoa dos Porcos","-53.244167","-22.698611","-53.244167","-22.698611","236","236","Liana; botões florais coloração verde claro, flores coloração verde; frutos imaturos de coloração verde; área afetada pelas geadas.",NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,"2011","10","21",NA,NA,NA,NA,NA,NA
"1239","2019-07-03 20:06:34-03","UEM","HUEM","27132","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Ma.C.Souza","J.Milne; col.","2002","11","19","Brasil","Mato Grosso do Sul",NA,"rio Ivinhema, left bark, entre os municípios de Jateí e Taquarussu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA
"1240","2019-07-03 20:06:34-03","UEM","HUEM","7755","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Ma.C.Souza",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2015-02-26 09:29:52-03","NHMLondon","NHM-LONDON-BOT","BM000554458","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","(C.Presl) Diels",NA,"P. Claussen",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,"s.n.",NA,NA,"NHMUK:ecatalogue:4978829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA
"1242","2020-09-18 09:33:29-03","UFAC","UFACPZ","18350","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","Pires, M",NA,"Ehringhaus, C","1999","01",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ018350",NA,"844",NA,NA,NA,NA,"Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-09-18 09:33:29-03","UFAC","UFACPZ","13118","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","Pires, M",NA,"Pereira, NWV","1999","10",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ013118",NA,"6",NA,NA,NA,NA,"Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2020-09-18 09:33:29-03","UFAC","UFACPZ","353","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","Pires, M",NA,"Coêlho, L","1982","12",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ000353",NA,"1908",NA,NA,NA,NA,"Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","2020-09-18 09:33:29-03","UFAC","UFACPZ","298","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","Pires, M",NA,"Coêlho, L","1982","12",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ000298",NA,"1908",NA,NA,NA,NA,"Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2020-09-18 09:33:29-03","UFAC","UFACPZ","7931","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","Pires, M",NA,"Silva, HGV; Lima, L","1997","08",NA,"Brasil","Amazonas","Boca do Acre","Seringal Independência, margem Esquerda do RIo Pur","-67","-9","-67","-9",NA,NA,"Árvore de 20m de altura.; Floresta de Várzea, aberta, solo arenoso branco.","UFACPZ007931",NA,"34",NA,NA,NA,NA,"Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2020-11-12 17:02:48-03","UEL","FUEL","14003","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Leitão Filho, HF; Martins, FR; Tamashiro, JY; et al.","1981","12","03","Brasil","Minas Gerais","Poços de Caldas","Fazenda Chiqueirão","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,"1573",NA,NA,NA,"Tracheophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2020-11-12 17:02:48-03","UEL","FUEL","53511","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Oliveira, APC","Lombardi, JA; Oliveira, APC; Saka, MN; Arantes, FM","2011","05","19","Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira, Trilha das Árvores Gigantes","-47.416667","-21.816667","-47.416667","-21.816667","520","600",NA,NA,NA,"8536",NA,NA,NA,"Tracheophyta","Ranunculales",NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,NA
"1249","2020-11-12 17:02:48-03","UEL","FUEL","18523","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Smith, LB","Lima, JM",NA,NA,NA,"Brasil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,"281",NA,NA,NA,"Tracheophyta","Ranunculales","28572","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA
"1250","2020-11-12 17:02:48-03","UEL","FUEL","9923","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Silva, SM","Souza, WS; Silva, SM","1986","11","01","Brasil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"351",NA,NA,NA,"Tracheophyta","Ranunculales","24916","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA
"1251","2020-11-12 17:02:48-03","UEL","FUEL","31281","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Rambo, B","Sacco, JC","1959","05","27","Brasil","Rio Grande do Sul","Pelotas","Horto Botânico","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,"1293",NA,NA,NA,"Tracheophyta","Ranunculales","51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2020-11-12 17:02:48-03","UEL","FUEL","46568","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Sobral, M","Gasper, AL; Brogni, E","2008","01","15","Brasil","Santa Catarina","Porto União","Cabeceira Barra Grande","-51.0783004760742","-26.2381000518799",NA,NA,"1143","1143",NA,NA,NA,"1250",NA,NA,NA,"Tracheophyta","Ranunculales","41804","auto","2008","04","01",NA,NA,NA,NA,NA,NA
"1253","2020-11-12 17:02:48-03","UEL","FUEL","39919","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Costa, FN","Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1992","11","23","Brasil","São Paulo","Presidente Epitácio","Reserva Estadual Lagoa São Paulo","-52.1100006103516","-21.7600002288818",NA,NA,NA,NA,NA,NA,NA,"1147",NA,NA,NA,"Tracheophyta","Ranunculales","59255","auto","1997","09","03",NA,NA,NA,NA,NA,NA
"1254","2019-11-01 15:04:48-03","UnB","UB","33829","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Proença, CEB","Kirkbride Junior, JH","1983","11","01","Brasil","Distrito Federal",NA,"Córrego bananal","-47.916667","-15.583333","-47.916667","-15.583333",NA,NA,NA,NA,NA,"5455","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2019-11-01 15:04:48-03","UnB","UB","33785","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Incógnito","Ratter, JA","1972",NA,NA,"Brasil","Mato Grosso",NA,"Vale de Sonhos","-52.333333","-15.666667","-52.333333","-15.666667",NA,NA,NA,NA,NA,"2329","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2019-11-01 15:04:48-03","UnB","UB","33826","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Proença, CEB","Heringer, EP",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Fundação Zoobotânico","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"8771","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2019-11-01 15:04:48-03","UnB","UB","33827","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Proença, CEB","Irwin, HS","1965","10",NA,"Brasil","Distrito Federal","Brasília","Lago Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"9094","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2019-11-01 15:04:48-03","UnB","UB","33830","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Proença, CEB","Irwin, HS","1965","09","17","Brasil","Distrito Federal","Brasília","Lago Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"8407","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2019-11-01 15:04:48-03","UnB","UB","33828","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Proença, CEB","Heringer, EP","1976",NA,NA,"Brasil","Distrito Federal","Brasília","Zoológico","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"16259","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2019-11-01 15:04:48-03","UnB","UB","110712","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Silva, JS","Silva, JS; Alves, MM; Mendes, MRA","2008","11","12","Brasil","Distrito Federal","Brasília","ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,"Presente próximo à borda do cerradão; Trepadeira; Cerradão. Solo: distrófico.",NA,NA,"609","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2019-11-01 15:04:48-03","UnB","UB","210630","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Villarroel, D","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","08","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAB)","-50.068611","-17.771389","-50.068611","-17.771389","426","426","Trepadeira; Mata ciliar. Solo argiloso vermelho",NA,NA,"BP2","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
