"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"699","2019-12-20 18:46:48-03","UFSJ","HUFSJ","7758","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, M","2002",NA,NA,"Kollmann, L; Bausen, E","2002","01","29","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi. Trilha da cachoeira, sede nova.","-40.6002998352051","-19.9356002807617",NA,NA,"HUFSJ007758",NA,NA,NA,NA,NA,"5386",NA,NA,"Arvoreto de 4m. Flores secas. Botões verdes.","800","800","23813","auto",NA,NA,NA,NA,NA,NA,NA
"700","2019-12-20 18:46:48-03","UFSJ","HUFSJ","3355","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Martins, RFA; Oliveira, AG; Monteiro, MM","2008","03","09","Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao loteamento Mar Aberto.","-39.8588981628418","-18.716100692749",NA,NA,"HUFSJ003355",NA,NA,NA,NA,NA,"198",NA,NA,"Planta de 3m de altura com frutos verdes.",NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"701","2019-12-20 18:46:48-03","UFSJ","HUFSJ","10439","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Barroso, E; Ferreira, J","1991","04","24","Brasil","Maranhão","São Luís","Mata da CAEMA.","-44.3027992248535","-2.52972006797791",NA,NA,"HUFSJ010439",NA,NA,NA,NA,NA,"s.n.",NA,NA,"Arbusto, 1,5m de alt. corola branca, fruto imaturo.",NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA
"702","2019-12-20 18:46:48-03","UFSJ","HUFSJ","6381","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Barddal, ML","2002","01","22","Barddal, ML","2001","11","02","Brasil","Paraná","Araucária","REPAR. Em ambiente inudáel sobre o Rio Barigui. Floresta Ombrófila Mista Aluvial.","-49.4103012084961","-25.5930995941162",NA,NA,"HUFSJ006381",NA,NA,NA,NA,NA,"75",NA,NA,"Arvoreta 5m, frutos maduros.",NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA
"703","2019-12-20 18:46:48-03","UFSJ","HUFSJ","6298","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, M","2014",NA,NA,"Roderjan, CV","2003","04","03","Brasil","Paraná","Guarapuava","Rio São Jerônimo. Comum na floresta aluvial, sobre Gleissolo Háplico.","-51.4580993652344","-25.395299911499",NA,NA,"HUFSJ006298",NA,NA,NA,NA,NA,"1710",NA,NA,"Árvore de 8m. Flores brancas.","115","115","53832","auto",NA,NA,NA,NA,NA,NA,NA
"704","2019-12-20 18:46:48-03","UFSJ","HUFSJ","3282","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, M","2012",NA,NA,"Saueressig, D; Henke, A","2011","10","18","Brasil","Rio Grande do Sul","Muitos Capões",NA,"-51.1817016601562","-28.3141994476318",NA,NA,"HUFSJ003282",NA,NA,NA,NA,NA,"1558",NA,NA,"Árvore de 8m, coletada próximo a um curso d'agua.",NA,NA,"41750","auto",NA,NA,NA,NA,NA,NA,NA
"705","2019-12-20 18:46:48-03","UFSJ","HUFSJ","10438","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Amorim, GS","2016","05","07","Brasil","Maranhão","São José de Ribamar","Sitio Aguahy.","-44.151389","-2.646389","-44.151389","-2.646389","HUFSJ010438",NA,NA,NA,NA,NA,"296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-12-20 18:46:48-03","UFSJ","HUFSJ","10458","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Amorim, GS","2016","05","07","Brasil","Maranhão","São José de Ribamar","Sitio Aguahy.","-44.151389","-2.646389","-44.151389","-2.646389","HUFSJ010458",NA,NA,NA,NA,NA,"296",NA,NA,"Flores com corola branca, fruto imaturo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-12-20 18:46:48-03","UFSJ","HUFSJ","7534","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, M","2009",NA,NA,"Fontana, AP; Kollmann, L; Brahim, A","2008","04","14","Brasil","Espírito Santo","Santa Leopoldina","Rio das Farinhas, beira da estrada, próximo da mata burro, afloramento rochoso granítico.","-40.601861","-20.086889","-40.601861","-20.086889","HUFSJ007534",NA,NA,NA,NA,NA,"4909",NA,NA,"Arbusto de 2m, rupestre no sol. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2019-12-20 18:46:48-03","UFSJ","HUFSJ","8766","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Versieux, LM","2016","04",NA,"Marinho, AM","2010","03","04","Brasil","Rio Grande do Norte",NA,"APA de Jenipabu. Entorno do ECOPOSTO.","-35.2075","-5.700833","-35.2075","-5.700833","HUFSJ008766",NA,NA,NA,NA,NA,"174",NA,NA,"Arbusto. Fruto esverdeado a avermelhado.","23","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-09-22 13:48:58-03","USP","SPFW","642","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Embrapa, CPATU",NA,NA,NA,"Withelm, D. Brita, L.S.","1992","09","16","Brasil","Pará","Caripi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-09-22 13:48:58-03","USP","SPFW","726","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Embrapa, CPATU",NA,NA,NA,"Withelm, D. Silva, L.V.","1992","10","01","Brasil","Maranhão","São Luiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-09-22 13:48:58-03","USP","SPFW","774","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Embrapa, CPATU",NA,NA,NA,"Withelm, D. Silva, R.G.","1992","10","05","Brasil","Pará","Cumaru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-09-22 13:48:58-03","USP","SPFW","767","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Embrapa, CPATU",NA,NA,NA,"Withelm, D. Silva, P.V.","1992","09","12","Brasil","Maranhão","São Luiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2020-09-22 13:48:58-03","USP","SPFW","1097","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","C.D.Legrand 1963",NA,NA,NA,"Reitz ;Klein","1962","02","22","Brasil","Santa Catarina","Lebon Regis","Rio dos Bugres","-50.6953010559082","-26.9288997650146",NA,NA,NA,NA,NA,NA,NA,NA,"12321",NA,NA,NA,"900","900","33793","auto",NA,NA,NA,NA,NA,NA,NA
"714","2020-11-04 17:30:05-03","UEM","HUEM","2937","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","G.M.Barroso","1993","10",NA,"Maro; Takeda","1992","04","13","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Bosque junto ao regato da cascata ponte-de-pedra.","-50.4136009216309","-24.5093994140625",NA,NA,"HUEM000009036","HUEM000009036",NA,NA,NA,NA,"s.n.",NA,NA,"Arvoreta ca. 5m, flores branco amareladas. Doação do HUPG, nº 114; Cerrado.",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"715","2020-12-17 17:07:18-03","UEM","HUEM","29061","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Adriano Maruyama","2020","04","20","Mourão, KSM; Trzeciak, F; Albiero, ALM","2014","12","04","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, matinha localizada no final da trilha de descida do alojamento dos pesquisadores e no final da estradinha de terra (à direita) paralela a passarela da trilha do mirante","-50.4136009216309","-24.5093994140625",NA,NA,"HUEM000009191","HUEM000009191",NA,NA,NA,NA,"309",NA,NA,"Arbusto com cerca de 1,5-2,0m de altura; folhas muito pequenas com tons amarelados; botões florais de pedúnculos curtos; frutos maduros vermelhos.",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"716","2021-03-10 11:38:48-03","UNILA","EVB","3442","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Vieira, F.C.S.","2019","12","15","Schwirkowski, P.","2018","01","21","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Vila Pilz. ao longo da linha férrea.","-49.448611","-26.286389","49º26'55''W","26º17'11''S","EVB003442","EVB003442",NA,NA,NA,NA,"2628",NA,NA,"Flor branca. Habitat: Floresta Ombrófila Mista. Borda de mata. Habito: Arbórea","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","398","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Souza, M.","2010","06","09","Siani, A. C.; et al.","2007","06","30","Brasil","São Paulo","Valinhos","Chácara do Dr. Siani. Divisa com chácara do Ângelo.","-46.956389","-22.959167","46º57'23''W","22º57'33''S","CBPM00000398",NA,NA,NA,NA,NA,"s.n.",NA,NA,"Arvoreta bastante ramosa (touceira), ca. 2,5 a 3,00 m. alt., caule de 7 - 9 cm. de diâmetro; flores brancas; frutos pequenos. Arv. 2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2021-02-12 15:02:20-03","UFSCar","SPSC","5559","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","L.C. Maragon & L.A. Silva",NA,NA,NA,"L.A. Silva","1997","09","10","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta de aproximadamente 3,5 metros de altura.;Mata mesofila semidecidua. <ll>dwc_commonname:</ll> Cambui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2021-02-12 15:02:20-03","UFSCar","SPSC","5562","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","L.C. Maragon & L.A. Silva",NA,NA,NA,"L.A. Silva","1998","01","12","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata mesofila semidecidua. <ll>dwc_commonname:</ll> Cambui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2021-02-12 15:02:20-03","UFSCar","SPSC","5561","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","L.C. Maragon & L.A. Silva",NA,NA,NA,"L.A. Silva","1998","01","12","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata mesofila semidecidua. <ll>dwc_commonname:</ll> Cambui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-02-12 15:02:20-03","UFSCar","SPSC","5558","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","L.C. Maragon & L.A. Silva",NA,NA,NA,"L.A. Silva","1997","07","29","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata mesofila semidecidua. <ll>dwc_commonname:</ll> Cambui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-02-12 15:02:20-03","UFSCar","SPSC","5560","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","L.C. Maragon & L.A. Silva",NA,NA,NA,"L.A. Silva","1998","01","12","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata mesofila semidecidua. <ll>dwc_commonname:</ll> Cambui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-11-12 17:02:05-03","UEL","FUEL","37767","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Landrum, LR","1982","01","12","Sucre, D","1971","12","16","Brasil","Guanabara","Rio de Janeiro-GB","Barra Jacarepaguá",NA,NA,NA,NA,"FUEL011636",NA,"Tracheophyta","Myrtales",NA,NA,"8116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-11-12 17:02:05-03","UEL","FUEL","50541","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Grizzon, M","2012","06","06","Grizzon, M","2012","02","05","Brasil","Rio Grande do Sul","Caxias do Sul","Dalanhos, em borda da mata fragmentada","-50.930556","-28.963556","-50.930556","-28.963556","FUEL011635",NA,"Tracheophyta","Myrtales",NA,NA,"65",NA,NA,NA,"847","847",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-11-12 17:02:05-03","UEL","FUEL","51999","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Grizzon, M","2013","01","30","Grizzon, M; Gaio, J; Barbosa, E; Brotto, M; Silva, J","2013","01","18","Brasil","Paraná","Ponta Grossa","Cachoeira da Mariquinha, em beira da mata - próximo ao lago da cachoeira","-49.944194","-25.202972","-49.944194","-25.202972","FUEL011639",NA,"Tracheophyta","Myrtales",NA,NA,"147",NA,NA,NA,"917","917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-11-12 17:02:05-03","UEL","FUEL","53876","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Kriger, V","2014","07","22","Gonzatti, F","2014","06","20","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva, Canion dos Palanquinhos","-50.833611","-28.9","-50.833611","-28.9","FUEL011641",NA,"Tracheophyta","Myrtales",NA,NA,"1288",NA,NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-11-12 17:02:05-03","UEL","FUEL","7743","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Soares-Silva, LH","2017","07",NA,"Vieira, AOS; et al.","1989","12","03","Brasil","Paraná","Ipiranga","Barra do rio Imbituizinho","-50.5842018127441","-25.0238990783691",NA,NA,"FUEL018598",NA,"Tracheophyta","Myrtales",NA,NA,"367",NA,NA,NA,"800","800","31827","auto",NA,NA,NA,NA,NA,NA,NA
"728","2020-11-12 17:02:05-03","UEL","FUEL","20199","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Vieira, AOS; et al.","1990","06","03","Brasil","Paraná","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,"FUEL011642",NA,"Tracheophyta","Myrtales",NA,NA,"s.n.",NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"729","2020-11-12 17:02:05-03","UEL","FUEL","17518","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Dias, MC; et al.","1990","06","03","Brasil","Paraná","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,"FUEL011638",NA,"Tracheophyta","Myrtales",NA,NA,"s.n.",NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"730","2020-11-12 17:02:05-03","UEL","FUEL","18995","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Soares-Silva, LH","1996",NA,NA,"Francisco das Chagas e Silva; Soares-Silva, LH","1996","11","05","Brasil","Paraná","Palmeira","Vieiras-Palmeiras, Palmeiras","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"2155",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"731","2020-11-12 17:02:05-03","UEL","FUEL","18846","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Soares-Silva, LH","1996",NA,NA,"Francisco das Chagas e Silva; Francisco, EM","1996","11","05","Brasil","Paraná","Sapopema","Arredores de Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"2056",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"732","2020-11-12 17:02:05-03","UEL","FUEL","18975","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1996",NA,NA,"Francisco das Chagas e Silva; Francisco, EM","1996","12","03","Brasil","Paraná","Teixeira Soares","Arredores de Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"2135",NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"733","2020-11-12 17:02:05-03","UEL","FUEL","51003","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Grizzon, M","2012","08","01","Sartori, M","2007","05","09","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca - Fazenda A. Scopel, na borda do capão","-51.1794013977051","-29.1681003570557",NA,NA,"FUEL011637",NA,"Tracheophyta","Myrtales",NA,NA,"232",NA,NA,NA,"780","780","49662","auto",NA,NA,NA,NA,NA,NA,NA
"734","2020-11-12 17:02:05-03","UEL","FUEL","50526","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Grizzon, M","2012","07","05","Rizzon, E","2011","02","19","Brasil","Rio Grande do Sul","São Marcos","Linha Tuiuti, próximo à igreja, na zona rural, orla da mata","-51.0680999755859","-28.9710998535156",NA,NA,"FUEL011634",NA,"Tracheophyta","Myrtales",NA,NA,"77",NA,NA,NA,"741","741","15120","auto",NA,NA,NA,NA,NA,NA,NA
"735","2020-11-12 17:02:05-03","UEL","FUEL","39510","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Aguiar, OT","1985","12","04","Pastore, JA","1986","12","04","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo, na sede, na sede","-52.1599998474121","-22.5300006866455",NA,NA,"FUEL011640",NA,"Tracheophyta","Myrtales",NA,NA,"202",NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA
"736","2019-11-01 15:06:43-03","UnB","UB","108715","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Proença, CEB; Dias, ACE",NA,NA,NA,"Proença, CEB; Fagg, JMF; Fagg, CW; Haidar, RF; Mendonça, RC; Fernandes, JH","2007","07","21","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades. Próximo ao Arco do Triunfo e Sítio Pequeno","-41.696944","-4.0975","-41.696944","-4.0975",NA,NA,"Dicotyledoneae",NA,NA,NA,"3269","Southern America",NA,"Frutos imaturos verdes e verde-amarelado, com glândulas translúcidas. Casca lisa, tipo goiabeira. Embrião conferruminadao. Foto: C. Proença.; Arvoreta 2m; Floresta estacional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-11-01 15:06:43-03","UnB","UB","118246","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Villarroel, D","2012",NA,NA,"Sakuragui, CM","1994","03","17","Brasil","Minas Gerais","Mato Verde","Estrada para Montezuma, Serra do Mandaçaia","-42.774167","-15.384167","-42.774167","-15.384167",NA,NA,"Dicotyledoneae",NA,NA,NA,"CFCR15162","Southern America",NA,"Arbusto 0,3m.; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-11-01 15:06:43-03","UnB","UB","151860","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Rocha, DMS",NA,NA,NA,"Rocha, DMS","1998","05","24","Brasil","Goiás","São Domingos","Margem do ribeirão Angélica, tentrada da caverna. Parque estadual de Terra Ronca","-46.32","-13.4","-46.32","-13.4",NA,NA,"Dicotyledoneae",NA,NA,NA,"3","Southern America",NA,"Arvoreta 1 m alt; Mata ciliar, transiçao para Mata seca calcária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2019-11-01 15:06:43-03","UnB","UB","168221","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Hatschbach, G","1982",NA,NA,"Hatschbach, G","1982","03","02","Brasil","Paraná ","Lapa","Volta Grande","-49.72","-25.77","-49.72","-25.77",NA,NA,"Dicotyledoneae",NA,NA,NA,"44607","Southern America",NA,"Arbusto 3m, flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2019-11-01 15:06:43-03","UnB","UB","168219","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Landrum, LR",NA,NA,NA,"Krapovickas, A","1994","10","21","Paraguay","San Pedro","Tacuara","36 km N de Tacuara","-56.4","-24.366667","-56.4","-24.366667",NA,NA,"Dicotyledoneae",NA,NA,NA,"45799","Southern America",NA,"Arbusto ca. 1,5m alt. Flores blancas, perfumadas.; Cerrado, suelo arenoso, rojo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-11-01 15:06:43-03","UnB","UB","168222","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Arantes, AA","1996","01","17","Brasil","Minas Gerais","Uberlândia","Estação ecológica do Panga","-48.28","-18.92","-48.28","-18.92",NA,NA,"Dicotyledoneae",NA,NA,NA,"558","Southern America",NA,"Arvoreta, ca. 2,50m. Botões florais imaturos branco-esverdeado.; Mata de Galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2019-11-01 15:06:43-03","UnB","UB","168224","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Alencar, ME","1998","10","11","Brasil","Piauí","Piracuruca","Serra Negra- PARMA de Sete cidades","-41.705833","-4.087222","-41.705833","-4.087222",NA,NA,"Dicotyledoneae",NA,NA,NA,"378","Southern America",NA,"Subarbusto ca. 2,0m, frutos avermelhados.; Cerrado Rupestre","240","240",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2019-11-01 15:06:43-03","UnB","UB","168225","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Alencar, ME","1999","06","25","Brasil","Piauí","Piracuruca","Arco do Triunfo- PARMA de Sete Cidades","-41.696111","-4.114167","-41.696111","-4.114167",NA,NA,"Dicotyledoneae",NA,NA,NA,"625","Southern America",NA,"Subarbusto ca. 2,0m, frutos imaturos.; Campo Sujo","195","195",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2019-11-01 15:06:43-03","UnB","UB","168227","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Sobral, M","1983",NA,NA,"Sobral, M","1983","04","14","Brasil","Rio Grande do Sul","Tenente Portela","Parque Est. Turvo","-53.76","-27.37","-53.76","-27.37",NA,NA,"Dicotyledoneae",NA,NA,NA,"1906","Southern America",NA,"Arvoreta, ca. 4m. alt. Flores brancas; frutos imaturos; casca lisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-11-01 15:06:43-03","UnB","UB","168228","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Alencar, ME","1999","07","21","Brasil","Piauí","Piracuruca","Arco do Triunfo- PARMA de Sete Cidades","-41.696111","-4.114167","-41.696111","-4.114167",NA,NA,"Dicotyledoneae",NA,NA,NA,"696","Southern America",NA,"Subarbusto ca. 2,5m. Frutos imaturos.; Campo sujo","195","195",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-11-01 15:06:43-03","UnB","UB","168229","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Proença, CEB","1992",NA,NA,"Araujo, GM","1988","10","14","Brasil","Minas Gerais","Uberlândia","Reserva ecológica do Panga","-48.28","-18.92","-48.28","-18.92",NA,NA,"Dicotyledoneae",NA,NA,NA,"s.n.","Southern America",NA,"Arbusto com 2,0m, Flores com pétalas brancas, tronco liso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-11-01 15:06:43-03","UnB","UB","168230","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Alencar, ME","1998","06","17","Brasil","Piauí","Piracuruca","Archete- PARMA de Sete Cidades","-41.683333","-4.1","-41.683333","-4.1",NA,NA,"Dicotyledoneae",NA,NA,NA,"300","Southern America",NA,"subarbusto ca.1,5m. Frutos imaturos.; Cerrado tipico","175","175",NA,NA,NA,NA,NA,NA,NA,NA,NA
