"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"158","2021-03-30 12:45:19-03","EAO","IAN","127772","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Berg, CC","Silva, NT da","1395","1968","11","12","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Rio Jarí, Planalto B, Pilão.","-52.5816993713379","-1.52332997322083",NA,NA,NA,"Árvore de 12m. 20cm. de diâmetro, flor amarela.","IAN127772",NA,"564600","auto",NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-30 12:45:18-03","EAO","IAN","115211","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Oliveira, E","2422","1963","03","29","Southern America","Brasil","Pará","Almeirim","Porto Novo, Serra de Almeirim.","-52.5816993713379","-1.52332997322083",NA,NA,NA,"Árvore de 10m. de altura, latez claro.","IAN115211",NA,"564600","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"160","2021-03-30 12:45:19-03","EAO","IAN","156107","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Silva, MG da; Rosa, NA","3435","1977","10","21","Southern America","Brasil","Pará","Altamira","Km. 23 da Transamazônica, Centro de Experimentação da EMBRAPA.","-52.2064018249512","-3.20333003997803",NA,NA,NA,"Árvore de 7,50m. de circ.; latex creme, fruto maduro, amarelo.","IAN156107",NA,"748499","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-30 12:45:18-03","EAO","IAN","114541","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Romaniuc Neto, S","Silva, NT da","771","1962","07","31","Southern America","Brasil","Pará","Altamira","Região Garotire. Mata de terra firme, na margem do Rio Ponte.","-52.2064018249512","-3.20333003997803",NA,NA,NA,"Árvore de 10m; flor amarela.","IAN114541",NA,"748499","auto",NA,NA,"1996",NA,NA,"07",NA,NA,NA,NA,NA,NA
"162","2021-03-30 12:45:19-03","EAO","IAN","12943","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Silva, A da","124","1944","02","21","Southern America","Brasil","Pará","Belém","Bosque Municipal.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Tree, frt. reddish.","IAN012943","IAN012943","48462","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"163","2021-03-30 12:45:18-03","EAO","IAN","12353","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Ducke, A","1726","1945","07","10","Southern America","Brasil","Pará","Belém","Bosque Municipal.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Árvore pequena, infl. creme.","IAN012353","IAN012353","48462","auto",NA,NA,"1973",NA,NA,"11",NA,NA,NA,NA,NA,NA
"164","2021-03-30 12:45:19-03","EAO","IAN","17162","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Pires, JM","170","1945","08","25","Southern America","Brasil","Pará","Belém","Bosque Municipal.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Arbusto de 3-4m.","IAN017162","IAN017162 IAN017162_1 IAN017162_e IAN017162_e1","48462","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"165","2021-03-30 12:45:19-03","EAO","IAN","36037","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Silva, NT da","6","1947","07","02","Southern America","Brasil","Pará","Belém","Bosque Municipal.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Árvore, flores pequenas amarelas.","IAN036037","IAN036037 IAN036037_e","48462","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"166","2021-03-30 12:45:18-03","EAO","IAN","12115","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Archer, WA","8197","1943","01","26","Southern America","Brasil","Pará","Belém","South woods of the IAN.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Large tree, fruit orange-colored, borne on stems.","IAN012115","IAN012115","48462","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"167","2021-03-30 12:45:19-03","EAO","IAN","29942","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Black, GA","1728","1947","10","20","Southern America","Brasil","Pará","Belterra",NA,"-54.937198638916","-2.63638997077942",NA,NA,NA,"Árvore de 12m; amentilho amarelo.","IAN029942","IAN029942 IAN029942_e","74752","auto",NA,NA,"1973",NA,NA,"11",NA,NA,NA,NA,NA,NA
"168","2021-03-30 12:45:19-03","EAO","IAN","29930","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Black, GA","1715","1947","10","17","Southern America","Brasil","Pará","Belterra","Mata.","-54.937198638916","-2.63638997077942",NA,NA,NA,"Árvore, tronco com látex amarelado, aguoso, casca lisa, fina.","IAN029930","IAN029930 IAN029930_e","74752","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"169","2021-03-30 12:45:19-03","EAO","IAN","29918","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Black, GA","1700","1947","10","18","Southern America","Brasil","Pará","Belterra","Na mata virgem.","-54.937198638916","-2.63638997077942",NA,NA,NA,"Árvore grande, casca lisa, leite aguoso, flor amarelada.","IAN029918","IAN029918 IAN029918_e","74752","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"170","2021-03-30 12:45:19-03","EAO","IAN","200067","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Ruschel, AR","49","2014","10","28","Southern America","Brasil","Pará","Dom Eliseu","Faz. Shet.","-47.5050010681152","-4.28499984741211",NA,NA,NA,NA,"IAN200067",NA,"110696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-30 12:45:19-03","EAO","IAN","165671","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Ferreira, GC; Oliveira, JCL de","373","1997","10","27","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da Pa-150. Mata alta de terra firme. Margem do ramal.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Arbusto de 5m de altura; folha simples, alterna, oblonga, base acuminada, ápice agudo, margem serrilhada parecendo acúleos; inflorescência axilar em cacho de espiga; flores pequenas, amarelo-claras, exalando perfume agradável.","IAN165671",NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-30 12:45:19-03","EAO","IAN","80688","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Fróes, RL","30546","1953","09","08","Southern America","Brasil","Pará","Monte Alegre","Ao longo do rio.","-54.0691986083984","-2.00778007507324",NA,NA,NA,"Arbusto, flor amarela, em espiga.","IAN080688",NA,"279177","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"173","2021-03-30 12:45:19-03","EAO","IAN","80454","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Romaniuc Neto, S","Fróes, RL","30297","1953","09","18","Southern America","Brasil","Pará","Monte Alegre","Colônia Japonêsa.","-54.0691986083984","-2.00778007507324",NA,NA,NA,"Arbusto de 2m. de altura, frutos amarelos.","IAN080454",NA,"279177","auto",NA,NA,"1996",NA,NA,"07",NA,NA,NA,NA,NA,NA
"174","2021-03-30 12:45:19-03","EAO","IAN","169716","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Cordeiro, MR; Baider, C","2895","1999","02","03","Southern America","Brasil","Pará","Ourilândia do Norte","Projeto Pinkaiti. Alçdeia Aúkre.","-51.0839004516602","-6.75472021102905",NA,NA,NA,"N 536. Árvore de 7m; frutos marron.","IAN169716",NA,"209767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-30 12:45:19-03","EAO","IAN","169793","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Cordeiro, MR; Baider, C","2972","1999","02",NA,"Southern America","Brasil","Pará","Ourilândia do Norte","Projeto Pinkaiti. Aldeia Aúkre.","-51.0839004516602","-6.75472021102905",NA,NA,NA,"C 366. Árvore de 10m, 10,5 DAP. Estéril.","IAN169793",NA,"209767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-04-08 17:42:56-03","EAO","IAN","FRUTO145","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Stone, A","61","2003","01","28","Southern America","Brasil","Pará","Peixe-Boi",NA,"-47.312198638916","-1.19193994998932",NA,NA,NA,"Espécime de 6m de alt. por 25cm de diâm.","IANFRUTO145",NA,"27180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-30 12:45:19-03","EAO","IAN","178865","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Stone, A","61","2003","01","28","Southern America","Brasil","Pará","Peixe-Boi",NA,"-47.312198638916","-1.19193994998932",NA,NA,NA,"Espécime de 6m de alt. por 25cm de diâm.","IAN178865",NA,"27180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-30 12:45:19-03","EAO","IAN","187462","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Cordeiro, MR","Cordeiro, MR; Ana Dilza","4886","2002","01","12","Southern America","Brasil","Pará","Rio Maria","Sul do Pará, terra firme","-50.0483016967773","-7.31056022644043",NA,NA,NA,"Árvore de 4m com flor marrom","IAN187462",NA,"98115","auto",NA,NA,"2002",NA,NA,"01","12",NA,NA,NA,NA,NA
"179","2021-03-30 12:45:19-03","EAO","IAN","194225","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Taylor, TC","TCT151127-01","2015","11","27","Southern America","Brasil","Pará","Santarém","Flona do Tapajós.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Tree. DBH: 7.6.","IAN194225",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-30 12:45:18-03","EAO","IAN","126350","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Cavalcante, PB; Silva, NT da","1536","1966","12","02","Southern America","Brasil","Pará","Santarém","Km. 70 para a Cachoeira do Palhão, no Rio Curua-una.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore de 12m. Fruto maduro amarelo-vivo.","IAN126350",NA,"205258","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"181","2021-03-30 12:45:19-03","EAO","IAN","86320","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Oliveira, E","Fróes, RL","31068","1954","08","22","Southern America","Brasil","Pará","Santarém","Região do Gato. Planalto de Santarém, a caminho para o RIo Curua-una, levantamento estatístico florestal em colaboração com o SPVEA, FAO e IAN.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"IAN086320",NA,"205258","auto",NA,NA,"1971",NA,NA,"08",NA,NA,NA,NA,NA,NA
"182","2021-03-30 12:45:19-03","EAO","IAN","86562","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Fróes, RL","31250","1954","10","21","Southern America","Brasil","Pará","Santarém","Rio Curua-una, Mata do flanco do Planalto de Santarém, levantamento estatístico florestal realizado pelo SPVEA, FAO e IAN.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore de 3m. de alt.","IAN086562",NA,"205258","auto",NA,NA,"1977",NA,NA,"12",NA,NA,NA,NA,NA,NA
"183","2021-03-30 12:45:19-03","EAO","IAN","86343","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Oliveira, E","Fróes, RL","31101","1954","08","22","Southern America","Brasil","Pará","Santarém","Santa Rosa, Centro do Gato. Planalto de Santarém.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"IAN086343",NA,"205258","auto",NA,NA,"1971",NA,NA,"09",NA,NA,NA,NA,NA,NA
"184","2021-03-30 12:45:18-03","EAO","IAN","122233","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Cavalcante, PB; Silva, M","1760","1966","12","14","Southern America","Brasil","Pará","Santarém","Serra do Diamantino.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore de 6m, infl. brancacenta.","IAN122233",NA,"205258","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"185","2021-03-30 12:45:19-03","EAO","IAN","86517","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Fróes, RL","31204","1954","12","03","Southern America","Brasil","Pará","Santarém","Taperinha, Paraná do Ituqui, região do Planalto de Santarém.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore de 3m. de alt.","IAN086517",NA,"205258","auto",NA,NA,"1977",NA,NA,"12",NA,NA,NA,NA,NA,NA
"186","2021-03-30 12:45:19-03","EAO","IAN","199076","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Sablayrolles, MGP","378","2002","05","23","Southern America","Brasil","Pará","Santarém","Terra firme.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Flores creme.","IAN199076",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-30 12:45:19-03","EAO","IAN","42172","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","CB","Fróes, RL","23516","1948","09","24","Southern America","Brasil","Pará","Tucuruí","Rio Tocantins.","-49.6725006103516","-3.76610994338989",NA,NA,NA,"Shrub 4m, latex yellow male and farmale, infl. plant.","IAN042172",NA,"59618","auto",NA,NA,"1973",NA,NA,"12",NA,NA,NA,NA,NA,NA
"188","2021-03-30 12:45:19-03","EAO","IAN","194820","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Cordeiro, MR","Antonio, LC","894","2013","01","26","Southern America","Brasil","Pará","Vitória do Xingu","Travessão 50.","-52.0099983215332","-2.88000011444092",NA,NA,NA,NA,"IAN194820",NA,"79439","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-30 12:45:32-03","EAO","IAN","49016","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Sorocea","stenophylla","Sorocea stenophylla","Standl.",NA,"Capucho, P","447","1931","09",NA,"Southern America","Brasil",NA,NA,"Region Boa Vista.",NA,NA,NA,NA,NA,"BERG (2001:90) citou: Type. Brazil. Pará: Rio Tapajós, Bôa Vista, ('fl-fr), Capucho 447 (holotype, F; isotypes, G, GH, IAN, NY).; Tree.","IAN049016",NA,NA,NA,NA,"isotipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-02-20 13:42:05-03","INPA","INPA-CARPOTECA","98065","Carpo","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Berg, CC","Ferreira, CAC","2865","1980","10","12","Southern America","Brasil","Acre","Rio Branco","Estrada Rio Branco-Porto Acre Km 33, a 2 Km da margem","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,"INPA0098065","INPA0098065 INPA0098065_e INPA0098065_e1","178770","auto",NA,NA,"1995",NA,NA,"04","30",NA,NA,NA,NA,NA
"191","2019-02-20 13:42:05-03","INPA","INPA-CARPOTECA","183518","Carpo","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Ribeiro, JELS","Costa, MAS","427","1995","11","08","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0183518","INPA0183518 INPA0183518_e",NA,NA,NA,NA,"1996","-59.966667","-2.883333","01",NA,NA,NA,NA,NA,NA
"192","2019-10-09 11:20:52-03","UFBA","ALCB","05919","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Clarisia","strepitans","Clarisia strepitans","Langenh.",NA,"Murça Pires, J","118","1946","11","30","Southern America","Brasil","Amazonas","Maués",NA,"-57.7186012268066","-3.38361001014709",NA,NA,NA,"Pequena. Látex branco.; Maués; capoeira.","ALCB035098","ALCB035098","447092","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-02-08 10:22:59-03","NBC","NL-BOTANY","U.1389765","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Berg CC","Pires JM; Belém RP",NA,"1970","08","01","Southern America","Brazil","Pará",NA,NA,"-50.216667","-5.516667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389765 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389765","NL-U1389765",NA,NA,NA,NA,NA,"-50.216667","-5.516667",NA,NA,"Magnoliopsidae","U 0084202",NA,NA,NA
"194","2020-02-08 10:22:59-03","NBC","NL-BOTANY","U.1389762","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Cremers GA","Feuillet CPGA",NA,"1983","02","11","Southern America","French Guiana","Paul Isnard",NA,"Région de Paul-Isnard: Environs de Citron en sous bois.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389762 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389762","NL-U1389762",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0084098",NA,NA,NA
"195","2020-02-08 10:22:59-03","NBC","NL-BOTANY","U.1389763","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Polak AM","Ek RC; Hammond D",NA,"1993","05","26","Southern America","Guyana",NA,NA,NA,"-58.166667","5.333333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389763 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389763","NL-U1389763",NA,NA,NA,NA,"1993","-58.166667","5.333333","10","01","Magnoliopsidae","U 0085085",NA,NA,NA
"196","2020-02-08 10:22:59-03","NBC","NL-BOTANY","U.1389764","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Berg CC","Silva NT",NA,"1968","10","08","Southern America","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389764 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389764","NL-U1389764",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0084203",NA,NA,NA
"197","2020-02-08 10:22:59-03","NBC","NL-BOTANY","U.1389812","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Rosa NA","Rosa NA; Vilar H",NA,"1978","12","17","Southern America","Brazil","Maranhão",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389812","NL-U1389812",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0084136",NA,NA,NA
"198","2020-02-08 10:22:59-03","NBC","NL-BOTANY","U.1389829","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Berg CC","Lemos Fróes R de",NA,"1948","09","24","Southern America","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1389829 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1389829","NL-U1389829",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0084141",NA,NA,NA
"199","2020-02-08 10:23:00-03","NBC","NL-BOTANY","U.1430376","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Berg CC","Steyermark JA",NA,"1973","01","01","Southern America","Venezuela","Amazonas",NA,NA,"-64.6","3.816667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430376","NL-U1430376",NA,NA,NA,NA,NA,"-64.6","3.816667",NA,NA,"Magnoliopsidae","U 0084398",NA,NA,NA
"200","2020-02-08 10:22:59-03","NBC","NL-BOTANY","L.4364617","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4364617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4364617","NL-L4364617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw5580",NA,NA,NA
"201","2020-02-08 10:22:59-03","NBC","NL-BOTANY","L.4364618","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4364618 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4364618","NL-L4364618",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw5581",NA,NA,NA
