"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"49","2020-02-08 09:34:19-03","NBC","NL-BOTANY","L.2753621","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Teysmann JE","1860","01","01","Venezuela",NA,NA,"Iwoord & Amensismerd, Venezuele.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2753621 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2753621","NL-L2753621",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:34:19-03","NBC","NL-BOTANY","L.2753655","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Herzog T","1911","03","01","Bolivia",NA,NA,"in itinere secundo per Boliviam lectae. Baumstrauch im Gebüsch des Berges über Vallegrande, ca. 2200-2500 m.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2753655 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2753655","NL-L2753655",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:34:19-03","NBC","NL-BOTANY","L.2753659","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Fiebrig K","1903","11","20","Bolivia",NA,NA,"Plantae austro-bolivienses. Huongavilloc 2400 m.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2753659 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2753659","NL-L2753659",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:34:19-03","NBC","NL-BOTANY","L.4266278","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Prévost M-F","2004","06","27","French Guiana",NA,NA,"Guyane Francaise. Cayenne. Domaine de Montabo.","-52.333333","4.933333","-52.333333","4.933333","Jardin.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4266278 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4266278","NL-L4266278",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1760737","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Prévost M-F","2004","06","27","French Guiana",NA,NA,"Guyane Francaise. Cayenne. Domaine de Montabo.","-52.333333","4.933333","-52.333333","4.933333","Jardin.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1760737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1760737","NL-U1760737",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0251658",NA,NA,NA,NA,NA
"54","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1760748","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Fiebrig K","1903","11","20","Bolivia",NA,NA,"Plantae austro-bolivienses. Huongavilloc 2400 m.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1760748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1760748","NL-U1760748",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1760750","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Breteler FJ","1964","07","30","Venezuela",NA,NA,"30 km S.W. of Mérida along road to San Cristóbal, Arid area.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1760750 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1760750","NL-U1760750",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1760751","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Breteler FJ","1963","10","22","Venezuela",NA,NA,"38 Km. S.W. of Mérida along road to San Cristóbal, near Lagunillas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1760751 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1760751","NL-U1760751",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1760752","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"López-Palacios S","1975","10","28","Venezuela",NA,NA,"Ureña, El Vallado. Táchira. Ven.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1760752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1760752","NL-U1760752",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1760753","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Flora Falcon",NA,NA,NA,"Venezuela",NA,NA,"Flora del Estado Falcon. Alrededores de Curimagua, Sierra de San Luis.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1760753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1760753","NL-U1760753",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1760754","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Wessels Boer JG","1967","04","25","Venezuela",NA,NA,"Estado Mérida, Distrito Sucre, San Juan de Lagunillas.","-71.416667","8.5","-71.416667","8.5","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1760754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1760754","NL-U1760754",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:34:19-03","NBC","NL-BOTANY","WAG.1189509","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Breteler FJ","1964","07","30","Venezuela",NA,NA,"30 km S.W. of Mérida along road to San Cristóbal, Arid area.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1189509","NL-WAG1189509",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:34:19-03","NBC","NL-BOTANY","WAG.1189510","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Breteler FJ","1964","07","30","Venezuela",NA,NA,"30 km S.W. of Mérida along road to San Cristóbal, Arid area.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1189510","NL-WAG1189510",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:34:19-03","NBC","NL-BOTANY","WAG.1189511","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Breteler FJ","1963","10","22","Venezuela",NA,NA,"38 Km. S.W. of Mérida along road to San Cristóbal, near Lagunillas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1189511","NL-WAG1189511",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:34:19-03","NBC","NL-BOTANY","WAG.1189514","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Breteler FJ","1963","10","22","Venezuela",NA,NA,"38 Km. S.W. of Mérida along road to San Cristóbal, near Lagunillas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1189514","NL-WAG1189514",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:34:19-03","NBC","NL-BOTANY","WAG.1189515","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Camacho Durán AR","1966","06","11","Venezuela",NA,NA,"Venezuela. Edo. Trujillo a 15 kms de Valera, al lado de la carretera Valera-Mérida.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189515 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1189515","NL-WAG1189515",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1760765","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens lopez-palacii","Moldenke",NA,NA,NA,NA,"Steyermark JA; Huber O; Carreño Espinoza V","1983","01","26","Venezuela",NA,NA,"Estado Bolivar, Distrito Piar: Macizo del Chimantá. Sector centre-noreste del Chimantá-tepui, cabeceras orientales del Caño Chimantá.","-62.15","5.3","-62.15","5.3","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1760765 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1760765","NL-U1760765",NA,"Lamiales",NA,"Southern America",NA,NA,NA,NA,NA,"lopez-palacii",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:20:28-03","ESALQ","ESA","110530","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta",NA,"Oliveira, R. B.","2015","10","15",NA,"2008","10","15","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA110530","ESA110530","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:20:28-03","ESALQ","ESA","2058","PreservedSpecimen","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.",NA,NA,NA,NA,NA,"1935","04","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA002058","ESA002058","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:20:28-03","ESALQ","ESA","2043","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,NA,NA,NA,NA,"Camara, R.A.M.",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"ESA002043",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:20:28-03","ESALQ","ESA","50768","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,NA,NA,NA,NA,"Georgino, M.","2004","11","08","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"ESA050768","ESA050768","Magnoliophyta",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:20:28-03","ESALQ","ESA","2047","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,NA,NA,NA,NA,"Correa, M.G.","1980","06","12","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,"ESA002047",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:20:28-03","ESALQ","ESA","2050","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,NA,NA,NA,NA,"Herling, L.C.R.","1983","06","24","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA002050",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:20:28-03","ESALQ","ESA","9865","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Ivanauskas, N.M.","1992","01","01","Zandoval, J.A.","1985","12","18","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA009865","ESA009865","Magnoliophyta",NA,"75.0",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:20:28-03","ESALQ","ESA","51224","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Malkomes, P.G.",NA,NA,NA,"Malkomes, P.G.","2004","11","18","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA051224","ESA051224","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:20:28-03","ESALQ","ESA","8189","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Ivanauskas, N.M.","1994","05","24","Watanabe, M.","1992","11","05","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA008189","ESA008189","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:20:28-03","ESALQ","ESA","51263","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Lopes, J.M.",NA,NA,NA,"Lopes, J.M.","2004","12","08","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA051263","ESA051263","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:20:28-03","ESALQ","ESA","50842","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Sendo, I.H.",NA,NA,NA,"Sendo, I.H.","2004","11","27","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA050842","ESA050842","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:20:28-03","ESALQ","ESA","50835","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,NA,NA,NA,NA,"Brenner, B.H.","2004","11","23","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA050835","ESA050835","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:20:28-03","ESALQ","ESA","50660","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Baroza, M.V.A.F.",NA,NA,NA,"Baroza, M.V.A.F.","2004","11","30","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA050660","ESA050660","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:20:28-03","ESALQ","ESA","112791","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Silva, V.A.M.","2010","10","20","Silva, V.A.M.","2010","10","20","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA112791","ESA112791","Magnoliophyta",NA,"4.0",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:20:28-03","ESALQ","ESA","50681","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Maia, F.A.",NA,NA,NA,"Maia, F.A.","2004","10","20","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA050681","ESA050681","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:20:28-03","ESALQ","ESA","50800","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Maciel, I.F.F.",NA,NA,NA,"Maciel, I.F.F.","2004","12","10","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA050800","ESA050800","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:20:28-03","ESALQ","ESA","50806","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Coelho, R.L.G.",NA,NA,NA,"Coelho, R.L.G.","2004","11","25","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA050806","ESA050806","Magnoliophyta",NA,"24.0",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:20:28-03","ESALQ","ESA","6175","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Ivanauskas, N.M.","1990","04","11","Ivanauskas, N.M.","1990","04","06","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA006175","ESA006175","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:20:28-03","ESALQ","ESA","119505","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Franceschini, M.H.D.",NA,NA,NA,"Franceschini, M.H.D.","2004","11","04","Brasil","São Paulo","Piracicaba","Campus da ESALQ.","-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA119505","ESA119505","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:20:28-03","ESALQ","ESA","119828","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Gomes, B.V.","2007","11","08","Gomes, B.V.","2007","11","08","Brasil","São Paulo","Piracicaba","Fazenda Areão.","-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA119828","ESA119828","Magnoliophyta",NA,"1.0",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:20:28-03","ESALQ","ESA","119173","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Natasha, L.L.B.","2011","10","24","Natasha, L.L.B.","2011","10","22","Brasil","São Paulo","Nova Granada","Praça São Benedito.","-49.310001373291","-20.5300006866455",NA,NA,NA,"ESA119173","ESA119173","Magnoliophyta",NA,"1.0",NA,NA,NA,NA,"25306","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:20:28-03","ESALQ","ESA","102768","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Souza, V.C.",NA,NA,NA,"Bento, L.S.R.","2007","11","25","Brasil","Goiás","Morrinhos",NA,"-49.0993995666504","-17.7311000823975",NA,NA,NA,"ESA102768","ESA102768","Magnoliophyta",NA,NA,NA,NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:20:28-03","ESALQ","ESA","51338","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Santos, F.B.",NA,NA,NA,"Santos, F.B.","2004","12","07","Brasil","São Paulo","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,"ESA051338","ESA051338","Magnoliophyta",NA,NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:20:28-03","ESALQ","ESA","50891","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Oliveira, A.J.T.",NA,NA,NA,"Oliveira, A.J.T.","2004","11","22","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"ESA050891","ESA050891","Magnoliophyta",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:20:28-03","ESALQ","ESA","50378","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Bérgamo, L.R.",NA,NA,NA,"Bérgamo, L.R.","2004","11","13","Brasil","São Paulo","Iacri",NA,"-50.6800003051758","-21.8500003814697",NA,NA,NA,"ESA050378","ESA050378","Magnoliophyta",NA,NA,NA,NA,NA,NA,"22666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:20:28-03","ESALQ","ESA","50901","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Lombardi, N.L.",NA,NA,NA,"Lombardi, N.L.","2004","12","18","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA050901","ESA050901","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:20:28-03","ESALQ","ESA","2048","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,NA,NA,NA,NA,"Cristofani, M.",NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA002048",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-04 11:20:28-03","ESALQ","ESA","51010","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Rocco, G.C.",NA,NA,NA,"Alckmin, G.T.","2005","10","17","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA051010","ESA051010","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-04 11:20:28-03","ESALQ","ESA","50390","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Rocco, C.D.",NA,NA,NA,"Rocco, C.D.","2004","12","15","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA050390","ESA050390","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-11-04 11:20:28-03","ESALQ","ESA","66309","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Takimoto, J.K. & Arruda, L.F.","1996","10","16","Takimoto, J.K. ; Arruda, L.F.","1996","10","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA066309","ESA066309","Magnoliophyta",NA,"2.0",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-11-04 11:20:28-03","ESALQ","ESA","51432","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Andreote, F.D.",NA,NA,NA,"Andreote, F.D.","2004","11","23","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA051432","ESA051432","Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-11-04 11:20:28-03","ESALQ","ESA","5981","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Rodrigues, R.R.",NA,NA,NA,"Galhego, A.A.",NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA005981",NA,"Magnoliophyta",NA,"1.0",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-11-04 11:20:28-03","ESALQ","ESA","13684","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Rodrigues, R.R. & Capellari Jr., L.","1993","04","23","Fernandes, G.D. ; Vitti, F.X.","1993","04","12","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA013684","ESA013684","Magnoliophyta",NA,"244.0",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
