"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","previousCatalogNumber","sex"
"46","2021-02-08 11:07:28-03","UNESP-IBB","BOTU","24298","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Betoni, J.E.C.","2005","07","18","Brasil","São Paulo","Botucatu","Departamento de horticultura, Lageado - Botucatu","-48.4325","-22.842222","48°25'57 w","22°50'32s",NA,NA,"BOTU024298","BOTU024298","Planta com 3,40 m de altura",NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","20215","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Amorim, T.A.","2011","05","26","Soares, A.M.","1995","08",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,"BOTU020215","BOTU020215","não tem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:29:02-03","UNESP-IBB","BOTU","9360","PreservedSpecimen","Plantae","Brassicaceae","Mikania","glomerata","Mikania glomerata","Spreng.","Maruyama, A.","2020","05","18","Forte, C.","1977","08","07","Brasil","São Paulo","Indaiatuba",NA,NA,NA,"9999","9999",NA,NA,"BOTU009360","BOTU009360","Casca grossa, flores azul e branco, sem cheiro, agentes polinizadores, abelhas, marimbondos, frutos roxos",NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","19813","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Pereira, A.M.S.","1995","10","17","Brasil","São Paulo","Ribeirão Preto","Campus Universitário de Ribeirão Preto -UNAERP",NA,NA,"9999","9999",NA,NA,"BOTU019813","BOTU019813","Flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","32381","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Capaz, R.P.S.","2014","08","20","Brasil","São Paulo","Botucatu","Centroflora","-48.524444","-22.958056","48°31'28w","22°57'29s",NA,NA,"BOTU032381","BOTU032381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","30403","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Bolson, M.","2010","11",NA,"Lima, D.F.","2010","09","18","Brasil","Paraná","Pontal do Paraná",NA,NA,NA,"9999","9999",NA,NA,"BOTU030403","BOTU030403","Liana, flor branca",NA,NA,NA,NA,NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","22975","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Scarda, F.M.","1999","07","28","Brasil","São Paulo","Itu","Estrada do Pau d'alho, sítio Picão",NA,NA,"9999","9999",NA,NA,"BOTU022975","BOTU022975","Planta cultivada, trepadeira, folha com odor forte, coriácea, botão floral verde",NA,NA,NA,NA,NA,"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 11:07:28-03","UNESP-IBB","BOTU","16832","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Neto, N.B.M.","2008","10","18","Nabas, J.M.","2008","09","05","Brasil","São Paulo","Adamantina","Faculdade Adamantinense Integrada - FAI","-51.123611","-21.664444","51°07'25w","21°39'52s",NA,NA,"BOTU016832","BOTU016832","Planta tipo trepadeira; altura 2 metros; caule delgado e cilindro; inflorescência em pequenos capítulos de flores brancas; ramos e folhas aromáticas",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","8803","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cota, M.R.C.","2011","05",NA,"Bicudo, L.R.H.","1980","09","27","Brasil","São Paulo",NA,"Mata Atlântica",NA,NA,"9999","9999",NA,NA,"BOTU008803","BOTU008803","Planta herbácea com inflorescência branca",NA,NA,NA,NA,NA,"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:29:18-03","UFRJ","RFA","36628","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Marcelo Guerra Santos & L.J.S. Pinto",NA,NA,NA,"Juliana M. M. C. Quinteiro; Ana Mayumi G. Tamashiro","2007","01","30","Brasil","Rio de Janeiro","Itatiaia","Vila de Visconde de Mauá. Lote 10","-44.530556","-22.327778","44º31'50''W","22º19'40''S","1091","1091","RFA23365",NA,"Mate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-13 09:19:03-03","UFRJ","RFA","25282","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","R. Esteves","2001","08","12","A. Quinet (587)","2000","10","21","Brasil","Rio de Janeiro","Nova Friburgo","Sítio Friburgo","-42.331944","-22.322222","42º19'55''W","22º19'20''S","650","650","RFA37331",NA,"Liana, capítulos com papus brancos e sépalas marrons, comum no local",NA,NA,NA,NA,NA,"14/43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:29:18-03","UFRJ","RFA","40811","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Sérgio Monteiro","2015","12","10","Brasil","Rio de Janeiro","Petrópolis","Estrada da Saudade","-43.160278","-22.490833","43º9'37''W","22º29'27''S","834","834","RFA55624",NA,"Ca. 5 cm de comprimento; folhas descolores verde escuro; material estéril",NA,NA,NA,NA,NA,"604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:29:18-03","UFRJ","RFA","40820","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"J. Assunção","2015","05","20","Brasil","Rio de Janeiro","Petrópolis","Secretário, Estrada Aluízio Costa Leite no. 980, Matrizeiro 1","-43.103333","-22.302778","43º6'12''W","22º18'10''S","693","693","RFA55625",NA,"Trepadeira ca. 5 m comprimento. Folhas verde oliva escuro, na borda existe uma linha roxa bem fina. Inflorescência e sépalas verde arroxeado, pétalas de cor alba",NA,NA,NA,NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:19:03-03","UFRJ","RFA","42768","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Nina Cláudia Barboza Silva","2013","03","19","Nina C. B. Silva","2012","08","31","Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares, Casa da D. Sandra.","-43.4185981750488","-22.4286003112793",NA,NA,NA,NA,"RFA38403",NA,"Trepadeira sublenhosa, folhas opostas e obtusas na base, de forma quase deltoide, com três nervuras principais. Flores dispostas em capítulos levemente amareladas.",NA,NA,"18359",NA,"auto","534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:29:18-03","UFRJ","RFA","37667","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"D. da S. Braz; I. de O. Miranda","2011","07","25","Brasil","Rio de Janeiro","Rio de Janeiro","Bairro de Turiaçu. Avenida Monsenhor Ignácio da Silva s/n (Horta particular)","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA45126",NA,"Subarbusto do tipo escandente; folhas verde-escuras.",NA,NA,"57442",NA,"auto","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:19:03-03","UFRJ","RFA","25452","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","R. Esteves","2001","08","10","P. Schuback","2000","11","17","Brasil","Rio de Janeiro","Sapucaia","1º Distrito, Sítio Santa Bárbara","-42.929444","-22.080833","42º55'46''W","22º4'51''S","500","500","RFA37334",NA,"Planta herbácea, comum no local",NA,NA,NA,NA,NA,"set-52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:29:18-03","UFRJ","RFA","43763","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Vanilde Citadini-Zenette",NA,NA,NA,"Jairo J. Zocche; Rogério; Marinalda.","2000","09","30","Brasil","Santa Catarina","Santa Catarina","Turbo. Floresta Ombrófita Densa.","-49.681944","-28.928056","49º40'55''W","28º55'41''S",NA,NA,"RFA56195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:29:18-03","UFRJ","RFA","40819","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"J. Assunção","2015","10","27","Brasil","Rio de Janeiro","Petrópolis","Valparaíso, trilha do arboreto do Palácio Itaboraí, grupo 10","-43.111111","-22.305278","43º6'40''W","22º18'19''S","860","860","RFA55648",NA,"Trepadeira ca. 4 m comprimento. Folhas verde oliva escuro, na borda existe uma linha roxa bem fina. Caule na parte basal é marrom claro, mais acima verde escuro e no ápice arroxeado. Inflorescência e sépalas verde arroxeado, pétalas de",NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:29:18-03","UFRJ","RFA","36623","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Marcelo Guerra Santos",NA,NA,NA,"Juliana M. M. C. Quinteiro; Ana Mayumi G. Tamashiro","2007","01","30","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"RFA23359",NA,"Mate",NA,NA,"19648",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:29:18-03","UFRJ","RFA","19293","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"M.R. Ritter","2000","09","15","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RFA16101",NA,"Arbu",NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:29:18-03","UFRJ","RFA","37678","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"A.G. da Silva; C.C.C. Santos 8","2011","07","27","Brasil","Rio de Janeiro","Queimados","Bairro Vila Camarim. Rua Fernando Vasconcelos s/n.","-43.5553016662598","-22.716100692749",NA,NA,NA,NA,"RFA45125",NA,"Arbusto de grande porte, com folhas obtusas de cor verde-escura e flores reunidas em capítulos congestos. Cercada por outras espécies vegetais",NA,NA,"10683",NA,"auto","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:19:03-03","UFRJ","RFA","4112","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"A.P. Duarte","1959","05","19","Brasil","Rio de Janeiro","Rio de Janeiro","Planta volúvel em formação primária, planta muito rosa colhida.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA24920",NA,NA,NA,NA,"57442",NA,"auto","4781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:29-03","UTFPR","DVPR","6005","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Silva, DR","2018","11","22","Rocha Filho, JA; Dama, VJ; Moura, AP; Tcatch, BG","2018","06","13","Brasil","Paraná","Capanema","Futuro reservatório da UHE Baixo Iguaçu, Mata daSanguinha a esquerda do rio Iguaçu, Mais de 600 da balsa.","-53.3929","-25.3043","-53.3929","-25.3043","246","246","DVPR006005",NA,"Cípo 6 m . Folhas verde-discolores, , membranáceas. Inflorescência com brácteas verdes. Ponto:048.; Floresta Estacional Semidecidual em estágio avançado de sucessão secundária, solo argiloso. Associação entre Latossolo e Nitossolo Ver","Magnoliophyta",NA,NA,NA,NA,"772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-24 17:10:29-03","UTFPR","DVPR","5148","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Estevan, DA","2017",NA,NA,"Medeiros, KA","2017","03","15","Brasil","Paraná","Francisco Beltrão",NA,"-53.044298","-26.047973","-53.044298","-26.047973",NA,NA,"DVPR005148",NA,"Erva trepaderia. Folha verde, flor branca, amarela. Planta K19=J31.","Magnoliophyta",NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:10:29-03","UTFPR","DVPR","1085","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Estevan, DA","2016",NA,NA,"Duarte, E","2013","03","26","Brasil","Paraná","Dois Vizinhos","Unepe - Restauração Ecológica. Nucleação: Chuva de Sementes: parcela 10, sub-parcela 13","-53.0607","-25.4149","-53.0607","-25.4149",NA,NA,"DVPR001085","DVPR001085","Cipó.","Magnoliophyta",NA,NA,NA,NA,"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-24 17:10:29-03","UTFPR","DVPR","1057","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Estevan, DA","2012","12","06","Moura, APC","2012","01","04","Brasil","Paraná","Dois Vizinhos","Comunidade São Cristóvão","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"DVPR001057",NA,"Trepadeira.","Magnoliophyta",NA,"19637",NA,"auto","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-24 17:10:29-03","UTFPR","DVPR","222","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Dias, MC","2002",NA,NA,"Dias, MC","2002","10","10","Brasil","Paraná","Londrina","Rua São Salvador 441, região central","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"DVPR000222","DVPR000222","Trepadeira, frutos esbranquiçados.; Cultivada como planta medicinal em residência.","Magnoliophyta",NA,"63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-10-18 16:23:59-02","UNEMAT","TANG","67","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Ribeiro, LA",NA,NA,NA,"Brasil","Mato Grosso","Tangará da Serra",NA,"-57.4858016967773","-14.6194000244141",NA,NA,NA,NA,"TANG000000067",NA,",",NA,NA,"175746",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:34:56-03","EAO","IAN","125218","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Barroso, GM","1971",NA,NA,"Belém, RP","1968","05","17","Brasil","Bahia",NA,"Pontal dos Ilhéus, saída para Buerarema.",NA,NA,NA,NA,NA,NA,"IAN125218",NA,"Cipó, flores cremes, invólucro verde.","Dicotiledônea",NA,NA,NA,NA,"3572","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-08 17:37:05-03","EAO","IAN","73603","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN073603",NA,NA,"Dicotiledônea",NA,NA,NA,NA,"728","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:34:56-03","EAO","IAN","120502","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Belém, RP; Pinheiro, RS","1966","07","07","Brasil","Bahia","Belmonte","Restinga.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"IAN120502",NA,"Trepadeira, flores cremes.","Dicotiledônea",NA,"71281",NA,"auto","2510","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:34:56-03","EAO","IAN","120210","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Vaz, AMSF","1987","01",NA,"Belém, RP; Pinheiro, RS","1966","05","06","Brasil","Bahia","Maraú","Mata costeira.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"IAN120210",NA,"Trepadeira, flores brancas.","Dicotiledônea",NA,"47076",NA,"auto","2046","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:34:56-03","EAO","IAN","120549","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Barroso, GM",NA,NA,NA,"Belém, RP; Pinheiro, RS","1965","07","16","Brasil","Bahia","Santa Cruz Cabrália","Mata costeira.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"IAN120549",NA,"Cipó sobre árvore de 10m de altura, flores cremes.","Dicotiledônea",NA,"49584",NA,"auto","2590","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:34:56-03","EAO","IAN","120411","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Belém, RP; Pinheiro, RS","1966","06","01","Brasil","Bahia","Una","Margem da Rodovia Una-Olivença. Mata costeira.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"IAN120411",NA,NA,"Dicotiledônea",NA,"36070",NA,"auto","2363","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:34:59-03","EAO","IAN","25698","PreservedSpecimen","Plantae","Asteraceae","Mikania","scansoria","Mikania scansoria","DC.",NA,NA,NA,NA,"Lhotsky",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN025698","IAN025698 IAN025698_f",NA,"Dicotiledônea",NA,NA,NA,NA,"144","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-01-20 14:40:18-03","UPM","MACK","100","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"I. V. Carvalho","2008","03","01","Brasil","SP","Atibaia","Centro de Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21675",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-01-20 14:40:18-03","UPM","MACK","102","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"C. B. Petaren","2008","10","08","Brasil","SP","Fartura","Barra Seca","-49.5099983215332","-23.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17983",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-01-20 14:40:18-03","UPM","MACK","97","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","L. H. I. Gonçalves","2006","10","06","L. H. I. Gonçalves","2006","10","02","Brasil","SP","Itapecerica da Serra","Residência.","-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12011",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-01-20 14:40:18-03","UPM","MACK","2224","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","D. M. S. Silva","2005","10",NA,"D. M. S. Silva","2005","09","26","Brasil","SP","Santos","Boqueirão - Parque Municipal","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26836",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-01-20 14:40:18-03","UPM","MACK","103","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"E. J. Santos","2008","09","22","Brasil","SP","São Paulo","Cachoeirinha, Rua Ateir Biko","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-01-20 14:40:18-03","UPM","MACK","101","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","A. M. Silva","2006","05","12","A. M. Silva","2006","05","03","Brasil","SP","São Paulo","Consolação, Universidade Presbiteriana Mackenzie","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-01-20 14:40:18-03","UPM","MACK","104","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"D. L. Thomaz","2008","09","08","Brasil","SP","São Paulo","Residência na Vila Matilde.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-01-20 14:40:18-03","UPM","MACK","96","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","N. L. Silva","2006","05","12","N. L. Silva","2006","05","03","Brasil","SP","São Paulo","Campus da Universidade Presbiteriana Mackenzie.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-01-20 14:40:18-03","UPM","MACK","99","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"E. Rocha","2008","08","31","Brasil","SP","São Paulo","Jardim de prédio, Rua Jeandina Huerta, Bairro Saúde","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-01-20 14:40:18-03","UPM","MACK","98","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","P. L. C. Almeida","2006","10","06","P. L. C. Almeida","2006","09","15","Brasil","SP","São Paulo","Jardim experimental, campus da Universidade Presbiteriana Mackenzie","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-01-20 14:40:18-03","UPM","MACK","2225","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"I. D. Peres","2005","10","03","Brasil","SP","São Paulo","Vila Ema","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-12-12 15:31:37-03","UFABC","HUFABC","000801","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Rossi, L","2006","10",NA,"Romanus, P C","2006","07",NA,"Brasil","São Paulo","São Paulo","Península do Bororé, quintal do entrevistado","-47.092289","-24.29015","-47.092289","-24.29015",NA,NA,"HUFABC000801","HUFABC000801","valor medicinal (gripe: uso oral da infusão ou do xarope da parte aerea), planta cultivada.","Angiospermas",NA,NA,NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
