"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"207","2017-04-28 13:28:19-03","F","FMNH-SEEDPLANTS","V0392633F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,"RRC ID Flag",NA,NA,NA,"T. Plowman","1980","4","12","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,"V0392633F","V0392633F_01 V0392633F_02","10093","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"10093"
"208","2020-07-23 12:10:44-03","CEPLAC","CEPEC","63595","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,"W. R. Anderson",NA,NA,NA,"G. Hatschbach","1987","10","23","Brasil","Mato Grosso","bela vista","Rio Guaviral.",NA,NA,NA,NA,NA,NA,NA,"51611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"209","2020-07-23 12:10:44-03","CEPLAC","CEPEC","78283","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,"A. M. Amorim",NA,NA,NA,"E. Pereira","1953","10","12","Brasil","Mato Grosso","CORUMBÁ","Fazenda Marilândia.",NA,NA,NA,NA,NA,NA,NA,"297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"210","2020-07-23 12:10:44-03","CEPLAC","CEPEC","72000","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,"W. R. Anderson",NA,NA,NA,"G. Hatschbach","1983","01","16","Brasil","Santa Catarina","CAMBORIÚ","Arredores Balneário Camboriú.","-48.6543998718262","-27.0252990722656",NA,NA,NA,NA,NA,"46073",NA,NA,NA,NA,NA,NA,NA,"19854","auto",NA,"30/12/1987",NA,NA,NA
"211","2019-02-27 14:02:18-03","UFSJ","HUFSJ","4229","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Ferreira. Jr.","2009","06","10","Francisco, EM","2009","04","08","Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.605833","-23.916944","-50.605833","-23.916944","Árvore de 8m de altura. Fruto maduro alaranjado. Beira do rio.","HUFSJ004229",NA,"248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-09-22 13:48:52-03","USP","SPFW","3438","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Tomy Fisher",NA,NA,NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","2008","01","14","Brasil","Santa Catarina","Guaramirim",NA,"-48.929333","-26.454361","48º55'45,6''W","26º27'15,7''S",NA,NA,NA,"751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-09-22 13:48:52-03","USP","SPFW","3664","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","C.M. Raimundo",NA,NA,NA,"Weiers, M.S. Raimundo, C.M.; Bilke, F.; Meirelles, J.; Bartz, M.C.","2008","01","31","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.643889","-26.311528","48º38'38''W","26º18'41,5''S",NA,NA,NA,"92",NA,NA,NA,NA,NA,"10","10",NA,NA,NA,NA,NA,NA,NA
"214","2020-09-22 13:48:52-03","USP","SPFW","3517","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Charlin Manoel Raimundo",NA,NA,NA,"Weiers, M.S. Raimundo, C.M.; Bilke, F.; Meirelles, J.; Bartz, M.C.","2008","01","24","Brasil","Santa Catarina","Araquari",NA,"-48.681167","-26.369806","48º40'52,2''W","26º22'11,3''S",NA,NA,NA,"49",NA,NA,NA,NA,NA,"19","19",NA,NA,NA,NA,NA,NA,NA
"215","2019-07-02 15:55:48-03","UEM","HUEM","4939","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","G. Hatschbach","1995",NA,NA,"J. Cordeiro; J.M. Silva; C.B. Poliquesi","1995","04","19","Brasil","Paraná","Adrianópolis","rodovia para Ribeirão do Rocha, nos paredões altos; próximo a Mineração Tejuco Alto.","-48.9911003112793","-24.6571998596191",NA,NA,"Arbusto; frutos vermelhos.","HUEM000006712","HUEM000006712","1232",NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"216","2020-11-12 17:01:10-03","UEL","FUEL","39403","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Matos, WH",NA,NA,NA,"Matos, WH","2005","11","11","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,"55",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-11-12 17:01:10-03","UEL","FUEL","42444","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Cervigne, NS","2007","11","03","Cervigne, NS; Marestoni, TM; Francisco, EM","2007","05","11","Brasil","Paraná","Arapongas","Fazenda Solana","-51.362667","-23.4065","-51.362667","-23.4065",NA,NA,NA,"68",NA,NA,NA,"Tracheophyta","Malpighiales","631","631",NA,NA,NA,NA,NA,NA,NA
"218","2020-11-12 17:01:10-03","UEL","FUEL","42666","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Francisco, EM; et al.","2004","01","08","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-11-12 17:01:10-03","UEL","FUEL","45442","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Ferreira Jr, M","2009","06","10","Francisco, EM","2009","04","08","Brasil","Paraná","Sapopema","Salto das Orquídeas, beira do rio","-50.605889","-23.917194","-50.605889","-23.917194",NA,NA,NA,"248",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-12 17:01:10-03","UEL","FUEL","22621","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Dias, MC","1998",NA,NA,"Kinupp, VF","1997","01","14","Brasil","Paraná","Arapongas","Fragmento de aproximadamente 20 ha-campinho, campinho","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,"158",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18630","auto",NA,NA,NA,NA,NA
"221","2020-11-12 17:01:10-03","UEL","FUEL","29125","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Dias, MC","1999",NA,NA,"s.coletor; et al.","1998","08","18","Brasil","Paraná","Cornélio Procópio","Bosque de Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"1217",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"23842","auto",NA,NA,NA,NA,NA
"222","2020-11-12 17:01:10-03","UEL","FUEL","23389","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G","1994",NA,NA,"Tomé, MVF","1994","11","26","Brasil","Paraná","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"234",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"23842","auto",NA,NA,NA,NA,NA
"223","2020-11-12 17:01:10-03","UEL","FUEL","1739","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, WR","1987",NA,NA,"Uchida, IT","1985","11","13","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"224","2020-11-12 17:01:10-03","UEL","FUEL","11334","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva",NA,NA,NA,"Francisco das Chagas e Silva","1992","11","19","Brasil","Paraná","Londrina","Mata dos Godoy, Entre parcelas I e II da porcao norte","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1599?",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"225","2020-11-12 17:01:10-03","UEL","FUEL","8817","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Soares-Silva, LH","1989",NA,NA,"Soares, LH; Francisco das Chagas e Silva","1988","11","09","Brasil","Paraná","Londrina","Pq. Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"143?",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"226","2020-11-12 17:01:10-03","UEL","FUEL","12559","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Silva, SM; et al.","1990","12","17","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"227","2020-11-12 17:01:10-03","UEL","FUEL","21237","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Dias, MC","1997","07","17","Medri, C; Kinupp, VF; Francisco, EM","1997","03","07","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"560",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"228","2020-11-12 17:01:10-03","UEL","FUEL","20610","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Dias, MC","1997",NA,NA,"Kinupp, VF; Medri, C","1997","11","08","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"512",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"229","2021-02-05 20:16:49-03","UEL","FUEL","39284","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G","2006",NA,NA,"Silva, JM","2006","02","18","Brasil","Santa Catarina","Itapoá","Rodovia Guaratuba-Itapoá, Rio Saí-Guaçu, Rio Saí-Guaçu Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,"4709",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18121","auto",NA,NA,NA,NA,NA
"230","2020-11-12 17:01:10-03","UEL","FUEL","40673","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Vieira, FCS","2005","05","30","Vieira, FCS","2005","04","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"1069",NA,NA,NA,"Tracheophyta","Malpighiales","3","3","23627","auto",NA,NA,NA,NA,NA
"231","2020-11-12 17:01:10-03","UEL","FUEL","40739","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Vieira, FCS","2005","05","30","Vieira, FCS","2005","04","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"1069",NA,NA,NA,"Tracheophyta","Malpighiales","3","3","23627","auto",NA,NA,NA,NA,NA
"232","2019-11-01 15:02:48-03","UnB","UB","147436","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Barreto, M",NA,NA,NA,"Barreto, M","1942","04","07","Brasil","Minas Gerais","Santos Dumont","Estrada para S. João da Serra","-43.5525016784668","-21.4566993713379",NA,NA,"Trepadeira, pouco frequente.; mata",NA,NA,"11330","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"25699","auto",NA,NA,NA,NA,NA
"233","2019-11-01 15:02:48-03","UnB","UB","147435","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G","1995",NA,NA,"Cordeiro, J","1995","04","19","Brasil","Paraná ","Adrianópolis","Rodovia para Ribeirão do Rocha. Nos paredões altos;proximo à Mineração Tejuco Alto.","-48.9911003112793","-24.6571998596191",NA,NA,"Arbustos, frutos vermelhos.",NA,NA,"1232","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"234","2019-05-06 11:58:43-03","UFU","HUFU","18427","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Dias, M.C.","1998",NA,NA,"Kinupp, V.F.","1997","01","14","Brasil","Paraná","Araponga","Fragmento de aproximadamente 20 ha., Campinho.",NA,NA,NA,NA,"Arvoreta 3,5 m. Frutos imaturos verdes e maduros amarelos.; Borda do fragmento.","HUFU00013609","HUFU00013609","158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-08-20 20:39:43-03","UFSC","FLOR","27213","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G.","1994",NA,NA,"Silva, J.M.; Hatschbach, G.","1994","04","22","Brasil","Paraná","Antonina","Morro do Registro.","-48.7118988037109","-25.4286003112793",NA,NA,"arbusto, flor amarelo, 3m altura","FLOR0027213",NA,"1335",NA,NA,NA,NA,"Malpighiales","10","10","38300","auto",NA,NA,NA,NA,NA
"236","2020-08-20 14:57:24-03","UFSC","FLOR","36904","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Silva, J.M.; Hatschbach, G. & Ferreira, L.A.","1999","04","27","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva.","-48.7118988037109","-25.4286003112793",NA,NA,"arbusto, flor amarelo, 3m altura","FLOR0036904",NA,"2949",NA,NA,NA,NA,"Malpighiales",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"237","2020-08-20 20:39:43-03","UFSC","FLOR","19923","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, W.R.","1987",NA,NA,"Hatschbach, G.","1979","11","22","Brasil","Paraná","Cerro Azul","Rio Bom Sucesso.","-49.261100769043","-24.823600769043",NA,NA,"arbusto, flor amarela, 3m altura. Duas glândulas na base do hipofilo.","FLOR0019923",NA,"42575",NA,NA,NA,NA,"Malpighiales",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"238","2020-08-20 14:57:24-03","UFSC","FLOR","3074","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Almeida, R.F.","2015","12","07","Klein, R.M.","1967","11","15","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, 6m altura, flor amarela","FLOR0003074",NA,"7198",NA,NA,NA,NA,"Malpighiales","200","200","27000","auto",NA,NA,NA,NA,NA
"239","2020-08-20 14:57:24-03","UFSC","FLOR","3064","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Almeida, R.F.","2015","12","07","Klein, R.M.","1967","04","18","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto 3m altura, fruto verde","FLOR0003064",NA,"7336",NA,NA,NA,NA,"Malpighiales","10","10","27000","auto",NA,NA,NA,NA,NA
"240","2021-03-05 18:39:10-03","UFMT","UFMT","6120","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G.","1989",NA,NA,"Hatschbach, G.; Ribas, O.S.","1987","11","04","Brasil","Paraná","Morretes","Rio Bonito.","-48.834400177002","-25.476900100708",NA,NA,"Amostra coletada para atlas polínico.; Arbusto 3m, flores amarelas.; Mata pluvial, margens rio.",NA,NA,"51870",NA,NA,NA,NA,NA,"50","50","30514","auto",NA,NA,NA,NA,NA
"241","2021-03-04 15:44:42-03","IF","SPSF","19672","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,"E.Furlan","1995","11","30","Brasil","SP","Galia","E.Ecol.Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"23314","auto","Magnoliopsida",NA,NA,NA,NA
"242","2021-03-04 15:44:42-03","IF","SPSF","16025","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,"D.C.Cavalcanti & B.Soares","1993","02","26","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"142","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"27040","auto","Magnoliopsida",NA,NA,NA,NA
"243","2021-03-04 15:44:42-03","IF","SPSF","43223","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Scottsb.","G.A.D.C. Franco","2010","01","29","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & S.D.Machado","2009","12","10","Brasil","SP","Iporanga","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.596667","-24.450833",NA,NA,"COLETA: Árvore, 3m. Flores amarelas em botão.; GEOGRAFIA: Trilha Água Sumida, Floresta Ombrófila Densa Montana.;",NA,NA,"87","América do Sul",NA,NA,"Magnoliophyta","Malpighiales","585","585",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"244","2021-03-04 15:44:42-03","IF","SPSF","12163","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,"G. Hatschbach","1984","03","01","Brasil","PR","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"47617","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"38300","auto","Magnoliopsida",NA,NA,NA,NA
"245","2021-03-04 15:44:42-03","IF","SPSF","36894","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,"J.M.Silva","2006","02","28","Brasil","SC","Itapoá","rodovia Guaratuba a Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta atlântica da planície litorânea&nf;;",NA,NA,"4709","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"18121","auto","Magnoliopsida",NA,NA,NA,NA
"246","2021-02-08 12:43:12-03","UFRGS","ICN","030377","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Almeida, RF","2015",NA,NA,"Porto, ML","1975","11","22","Brasil","RS",NA,"Reserva Florestal do Turvo, Mata a esquerda do alojamento",NA,NA,NA,NA,"Flores amarelas.; Árvore com 3 m.",NA,NA,"1914","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-08 12:43:12-03","UFRGS","ICN","120657","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Almeida, RF","2015",NA,NA,"Spanholi, J","2000","09","05","Brasil","RS","Barracão","Linha Sobradinho barra do rio Pelotas","-51.4606018066406","-27.6716995239258",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Arbusto.",NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"28327","auto",NA,NA,NA,NA,NA
"248","2021-02-08 12:43:12-03","UFRGS","ICN","027660","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Almeida, RF","2015",NA,NA,"Irgang, BE; Porto, ML; Girardi, AM; et al.","1973","12","13","Brasil","RS","Derrubadas","Parque Florestal do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA
"249","2021-02-08 12:43:12-03","UFRGS","ICN","122309","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Almeida, RF","2015",NA,NA,"Bortoluzzi, RLC; Reis, A; Silva, GR","2002","01","23","Brasil","SC","Joinville","estrada para a Fazenda de Preservação do Baixo Quiriri - CISER","-48.8456001281738","-26.3043994903564",NA,NA,"Arbusto ca. 4m de altura. Flores amarelas. Coletada na beira do rio, na estrada Quiriri.",NA,NA,"1100","América do Sul",NA,NA,"Dicotyledon",NA,"200","200","37150","auto",NA,NA,NA,NA,NA
"250","2019-11-21 10:08:07-03","IBt","SP","106299","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Mamede, MCH","2002",NA,NA,"Irwin, HS; Soderstrom, TR","1964","10","22","Brasil","Goiás","Caiapônia","Serra do Caiapó, Creek margin in old pasture, ca. 37 km S of Caiaponia on road to Jataí","-51.783333","-17.2","-51.783333","-17.2",NA,"SP013811",NA,"7185",NA,NA,NA,NA,NA,"800","1000",NA,NA,NA,NA,NA,NA,NA
"251","2019-11-21 10:08:07-03","IBt","SP","472039","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Mamede, MCH","2015","02",NA,"Keller, HA; Rios, RC; Franco, MM","2012","12","03","Argentina","Corrientes","Ituzaingó","Establecimiento Santo Domingo. Mogote A","-56.175","-27.671111","-56.175","-27.671111",NA,NA,NA,"11182","Southern America",NA,NA,NA,NA,"117","117",NA,NA,NA,NA,NA,NA,NA
"252","2019-11-21 10:08:07-03","IBt","SP","497462","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Mamede, MCH","2018","04",NA,"Silva, JM","2015","02","25","Brasil","Paraná","Cerro Azul","Mato Preto","-49.206389","-24.768889","-49.206389","-24.768889",NA,"SP048328","SP048328","8760",NA,NA,NA,NA,NA,"264","264",NA,NA,NA,NA,NA,NA,NA
"253","2019-11-21 10:08:07-03","IBt","SP","346440","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Mamede, MCH","2002",NA,NA,"Árbocz, GF","1995","04","27","Brasil","Espírito Santo","Colatina",NA,"-40.6305999755859","-19.539400100708",NA,NA,NA,"SP013810",NA,"1367",NA,NA,NA,NA,NA,NA,NA,"57036","auto",NA,NA,NA,NA,NA
"254","2019-11-21 10:08:07-03","IBt","SP","250190","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, WR","1989",NA,NA,"Hatschbach, G; Silva, JM","1987","10","23","Brasil","Mato Grosso do Sul","Bela Vista","Rio Guaviral","-56.5210990905762","-22.1089000701904",NA,NA,NA,"SP013813","SP013813","51611",NA,NA,NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA
"255","2019-11-21 10:08:07-03","IBt","SP","444578","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, WR","2007",NA,NA,"Ribas, OS; Straube, FC; Marques, PHC","2004","03","19","Brasil","Paraná","Céu Azul","Parque Nacional de Foz do Iguaçu","-53.8485984802246","-25.1466999053955",NA,NA,NA,"SP010314","SP010314","6087",NA,NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA
"256","2019-11-21 10:08:07-03","IBt","SP","333674","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Mamede, MCH","2002",NA,NA,"Chagas Silva, F","1992","11","19","Brasil","Paraná","Londrina","Mata dos Godoy, entre parcelas I e II da porção norte","-51.1627998352051","-23.3103008270264",NA,NA,NA,"SP013801",NA,"1599",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"257","2019-11-21 10:08:07-03","IBt","SP","249984","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, WR","1987",NA,NA,"Hatschbach, G","1976","01","20","Brasil","Paraná","Morretes","Rio Cruzeiro","-48.834400177002","-25.476900100708",NA,NA,NA,"SP013800",NA,"38593",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"258","2019-11-21 10:08:07-03","IBt","SP","411992","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Mamede, MCH","2010","05",NA,"Melo Jr, JCF","2008","01","14","Brasil","Santa Catarina","Guaramirim","BR-280","-49.002799987793","-26.4731006622314",NA,NA,NA,"SP013883","SP013883","751",NA,NA,NA,NA,NA,NA,NA,"15937","auto",NA,NA,NA,NA,NA
"259","2019-11-21 10:08:07-03","IBt","SP","76981","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Mamede, MCH","2002",NA,NA,"Kuhlmann, M","1947","11","12","Brasil","São Paulo","Espírito Santo do Pinhal",NA,"-46.7400016784668","-22.1900005340576",NA,NA,NA,"SP013812",NA,"1492",NA,NA,NA,NA,NA,NA,NA,"18890","auto",NA,NA,NA,NA,NA
"260","2019-11-21 10:08:07-03","IBt","SP","344489a","Extra","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Amorim, AM; Peixoto, M","2000","02","03","Brasil","São Paulo","São Sebastião","Enseada de Baraqueçaba, SP 055","-45.4099998474121","-23.7600002288818",NA,NA,"Arvoreta ca. 2 m, folhas verdes, brilhantes. Cálice e glândulas verdes, pétalas amarelo-pálido. Frutos imaturos verdes","SP013776",NA,"3281",NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
