"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"1113","2017-11-07 16:42:02-02","F","FMNH-SEEDPLANTS","V0372140F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri",NA,NA,NA,NA,NA,NA,"7150","1984","2","22","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0372140F","V0372140F_01","South America",NA,NA,"Spermatophyta",NA,"gardneri",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1114","2017-11-07 16:42:02-02","F","FMNH-SEEDPLANTS","V0372141F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri",NA,NA,NA,NA,NA,"S. G. Tressens et al.","4018","1992","4","8","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0372141F","V0372141F_01","South America",NA,NA,"Spermatophyta",NA,"gardneri",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1115","2017-11-07 16:42:03-02","F","FMNH-SEEDPLANTS","V0372143F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri",NA,NA,NA,NA,NA,"A. Glaziou","11886","1881",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0372143F","V0372143F_01","South America",NA,NA,"Spermatophyta",NA,"gardneri",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1116","2019-01-23 11:29:29-02","F","FMNH-SEEDPLANTS","V0059544F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum",NA,NA,NA,NA,NA,"F. Sellow","1223",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0059544F","V0059544F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"1117","2019-06-11 13:44:32-03","F","FMNH-SEEDPLANTS","V0372873F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum",NA,"RRC ID Flag",NA,NA,NA,"H. S. Irwin et al.","30295","1971","1","13","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,"V0372873F","V0372873F_01 V0372873F_02","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,"30295",NA,NA
"1118","2017-12-04 14:42:19-02","F","FMNH-SEEDPLANTS","V0446630F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum",NA,NA,NA,NA,NA,"H. S. Irwin et al.","22883","1969","1","29","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0446630F","V0446630F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1119","2020-03-15 15:18:46-03","F","FMNH-SEEDPLANTS","V0446631F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum",NA,NA,NA,NA,NA,"Mello Barreto","8607","1938","3","19","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0446631F","V0446631F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1120","2017-12-04 14:42:20-02","F","FMNH-SEEDPLANTS","V0446632F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum",NA,NA,NA,NA,NA,"H. S. Irwin et al.","29010","1971","1","24","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0446632F","V0446632F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1121","2020-04-29 16:29:52-03","UFVJM","HDJF","839","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Machado, ELM","2012","09","11","Oliveira, ACC; Machado, ELM","s.n.","2012","09",NA,"Brasil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural","-44.0825","-18.644444","-44.0825","-18.644444",NA,NA,NA,"HDJF000839","HDJF000839_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2020-04-29 16:29:52-03","UFVJM","HDJF","5446","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Moreira, SN","2015","10",NA,"Moreira, SN; Pereira, E","2018","2015","09","06","Brasil","Minas Gerais","Conceição do Mato Dentro","Linha de Transmissão - Anglo American","-43.41108","-18.907422","-43.41108","-18.907422",NA,NA,NA,"HDJF005446","HDJF005446_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2020-04-29 16:29:52-03","UFVJM","HDJF","2751","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Otoni, TJO","2014","07","16","Conceição, SF; Costa, G; Teixeira, VD","939","2012","04","18","Brasil","Bahia","Ubaíra","Localidade de Palmeiras, antes do restaurante, atravessando uma ponte de ferro, beira da estrada, perto de um rio.","-39.662778","-13.268056","-39.662778","-13.268056",NA,NA,NA,"HDJF002751","HDJF002751_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","2020-04-29 16:29:52-03","UFVJM","HDJF","4713","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Machado, ELM","2016","11",NA,"Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR","11","2016","05","14","Brasil","Minas Gerais","Conceição do Mato Dentro","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.","-43.423611","-18.909722","-43.423611","-18.909722","774","774",NA,"HDJF004713","HDJF004713_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","2020-04-29 16:29:52-03","UFVJM","HDJF","2752","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Otoni, TJO","2014","07","16","Conceição, SF; Costa, G; Teixeira, VD","939","2012","04","18","Brasil","Bahia","Ubaíra","Localidade de Palmeiras, antes do restaurante, atravessando uma ponte de ferro, beira da estrada, perto de um rio.","-39.662778","-13.268056","-39.662778","-13.268056",NA,NA,NA,"HDJF002752","HDJF002752_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2020-04-29 16:29:52-03","UFVJM","HDJF","6064","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG; Silva, LFA","47","2018","03","20","Brasil","Minas Gerais","Conceição do Mato Dentro","µREA DE EMPR?STIMO","-43","-19","-43","-19","648","648",NA,"HDJF006064","HDJF006064_01","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2019-01-25 15:40:58-02","IAC","IAC","27045","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","J.A.C. Loefgren & G. Edwall","s/nº","1994","09","24","Brasil",NA,NA,"Morro do Iguape",NA,NA,NA,NA,NA,NA,"Planta doada por José de Campos Novaes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2019-01-25 15:40:58-02","IAC","IAC","19573","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","H.F. Leitão Filho","41","1967","08","02","Brasil","São Paulo","Roseira","A beira da antiga rodovia SP - RJ.","-45.3053","-22.8981","-45.3053","-22.8981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2019-01-25 15:40:58-02","IAC","IAC","19840","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","H.M. Souza","s/nº","1968","04","19","Brasil","São Paulo","Indaiatuba",NA,"-47.2181","-23.0903","-47.2181","-23.0903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2019-01-25 15:40:58-02","IAC","IAC","20354","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","J.P. Lanna Sobrinho","797","1965","04","02","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Guanabara, estrada da Tindiba, próximo da ponte","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2019-01-25 15:40:58-02","IAC","IAC","20643","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","H.M. Souza","s/nº","1969","04","10","Brasil","São Paulo",NA,"Rodovia Taubaté - S. L. do Paratinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2019-01-25 15:40:58-02","IAC","IAC","29099","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","18","L.C. Bernacci; E.G. Cardoso; O. Camargo & S.M.P. Falivene","250","1994","05","18","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","2019-01-25 15:40:58-02","IAC","IAC","29162","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","L.C. Bernacci; E.G. Cardoso; A.M.C. Silva & J.C.A. Bom","509","1994","07","20","Brasil","São Paulo","Tietê","Estação experimental do IAC","-47.7147","-23.1019","-47.7147","-23.1019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2019-01-25 15:40:58-02","IAC","IAC","30071","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","R.R. Silva (1)","2005","11","13","L.C. Bernacci; P.R.P. Andrade; M.D. Grecco; R. Belinelo & O. Camargo","1206","1995","08","13","Brasil","São Paulo","Monte Alegre do Sul","Estação experimental do IAC.","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","2019-01-25 15:40:58-02","IAC","IAC","32077","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","J. C. R. Macedo","s/nº","1992","03","18","Brasil","São Paulo","Piracaia",NA,"-46.3581","-23.0539","-46.3581","-23.0539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2019-01-25 15:40:58-02","IAC","IAC","32787","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","L. Krieger","1901","1952","05","06","Brasil","Minas Gerais","Bias Fortes",NA,"-43.7569","-21.6061","-43.7569","-21.6061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2019-01-25 15:40:58-02","IAC","IAC","32817","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","C.V. Mendonça Filho","2000","12","11","L. Krieger","s/nº","1980","10","10","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3503","-21.7642","-43.3503","-21.7642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2019-01-25 15:40:58-02","IAC","IAC","34129","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","M.V. Martins","2009","02","16","R.B. Torres","293","1997","07","16","Brasil","São Paulo","Pariquera-Açu","Estação experimental do IAC","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2019-01-25 15:40:58-02","IAC","IAC","35380","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","N.M. Ivanauskas","1995","08","25","N.M. Ivanauskas","312","1995","08","25","Brasil","São Paulo","Pariquera-Açu","Estação experimental do IAC.","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,"Coordenadas do coletor: 24 36 S, 47 52 W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2019-06-24 08:12:59-03","IAC","IAC","37145","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","A.L.B. Sartori","1999","01","20","R.B. Torres & M.R. Simões et al.","595","1998","08","19","Brasil","São Paulo","Vera Cruz","Escola Agrícola Estadual","-49.8194","-22.2197","-49.8194","-22.2197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2019-01-25 15:40:58-02","IAC","IAC","39849","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","R.A. Camargo","2007","03","09","J.E.A. Bertoni & A. Geremias","196","2000","06","09","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho; L 16 - P 7.","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,"nº introdução: 2.788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","2019-01-25 15:40:58-02","IAC","IAC","40721","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","L.C. Bernacci et al.","3092","2001","06","27","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Osmal","-47.062379","-23.737964","-47.062379","-23.737964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2019-01-25 15:40:58-02","IAC","IAC","46449","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","J.A.M.A. Gomes & J. Pena Filho","2003","10","30","J.A.M.A. Gomes & J. Pena Filho","100","2003","10","30","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 99 fitossoc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2019-01-25 15:40:58-02","IAC","IAC","51402","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","H.R. Gonçalves & E. Ramos","2004","12","18","H.R. Gonçalves & E. Ramos","31","2004","12","18","Brasil","São Paulo","Valinhos","Pesqueiro Capuava","-46.9958","-22.9706","-46.9958","-22.9706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2019-01-25 15:40:58-02","IAC","IAC","54161","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","R.R. Rodrigues & L.P.C. Morellato-Fonzar","1986","03","27","R.R. Rodrigues & L.P.C. Morellato-Fonzar","s/nº","1986","03","27","Brasil","São Paulo","Jundiaí","Serra do Japi-estrada da Ermida","-46.8842","-23.1864","-46.8842","-23.1864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2019-01-25 15:40:58-02","IAC","IAC","55923","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","L.A. Rathsam & D.A. Santin","1993","03","11","L.A. Rathsam & D.A. Santin","30508","1993","03","11","Brasil","São Paulo","Campinas","Mata Santa Terezinha","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2019-01-25 15:40:58-02","IAC","IAC","5814","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","A.P. Viégas & O. Zagatto","s/nº","1940","10","02","Brasil","São Paulo","Roseira","distrito de Guaratinguetá","-45.3053","-22.8981","-45.3053","-22.8981",NA,NA,"Nome popular:guaxumbé, jacarandá-ferro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2019-01-25 15:40:58-02","IAC","IAC","6698","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","A.P. Viégas","s/nº","1942","04","12","Brasil","São Paulo","Campinas","Km 10 de Campinas a São Paulo","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2019-01-25 15:40:58-02","IAC","IAC","7731","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","C.V. Mendonça Filho","2002","05","15","M. Koscinski","409",NA,NA,NA,"Brasil","São Paulo","São Paulo","Sarra da Cantareira","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Material recebido do Sr.Bento Pickel em fevereiro de 1945. Nome popular: bico-de-pato-manso, bico-de-pato-grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","2019-01-25 15:40:58-02","IAC","IAC","7991","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi","2009","12","02","R. Goés","s/nº","1945","06","27","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2020-07-23 12:07:47-03","CEPLAC","CEPEC","118910","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F. L. R. Filardi",NA,NA,NA,"L. P. de Queiroz","10833","2005","08","20","Brasil","Bahia","RUY BARBOSA","Serra do Orobó, caminno para o Pátio das Orquídeas.","-40.487222","-12.302778","40W29'14","12S18'10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2008",NA,NA,NA
"1152","2020-07-23 12:07:47-03","CEPLAC","CEPEC","128438","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"Sem Informação",NA,NA,NA,"D. Rocha","1186","2010","05","18","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área da fitossociologia.","-39.566111","-15.395833","39W33'58","15S23'45","500","500","Coleta testemunho do inventário na RPPN Serra Bonita (Rocha & Amorim 2011). Indivíduo nº P45-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2020-07-23 12:07:47-03","CEPLAC","CEPEC","142409","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"Sem Informação",NA,NA,NA,"Oliveira, N.E.","222","2014","08","28","Brasil","Bahia","jiquiriçá","Conglomerado BA_984-1-1-1","-39.599444","-13.32","39W35'58","13S19'12",NA,NA,"Duplicatas: RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2020-07-23 12:07:47-03","CEPLAC","CEPEC","150360","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,NA,NA,NA,NA,"Oliveira, N.E.","678","2014","11","26","Brasil","Bahia","EUNÁPOLIS","Conglomerado BA_1385-2-1-2","-40.139167","-16.559722","40W8'21","16S33'35",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","2020-07-23 12:07:47-03","CEPLAC","CEPEC","61449","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"H. C. de Lima",NA,NA,NA,"H. C. de Lima","3697","1989","09","13","Brasil","Rio de Janeiro","nova friburgo","Res. Eco. Mun. de Macae de Cima. Sitio Faz. Velha, marg. do Rio.","-42.05","-22","42W3'","22S0'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"1156","2020-07-23 12:07:47-03","CEPLAC","CEPEC","90195","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F. L. R. Filardi",NA,NA,NA,"J. G. Jardim","3575","2001","04","16","Brasil","Bahia","FEIRA DA MATA","Estrada para Côcos, ca. 2,5Km da cidade.","-44.302778","-14.227778","44W18'10","14S13'40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2008",NA,NA,NA
"1157","2020-07-23 12:07:47-03","CEPLAC","CEPEC","96390","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F. L. R. Filardi",NA,NA,NA,"C. B. Costa","525","2001","03","13","Brasil","Rio de Janeiro","GUAPIMIRIM","Parque Nacional da Serra dos Orgãos, sede Guapimirim. Beira de rio.","-43.001111","-22.496111","43W0'4","22S29'46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2008",NA,NA,NA
"1158","2020-07-23 12:07:47-03","CEPLAC","CEPEC","16437","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F. L. R. Filardi",NA,NA,NA,"S. A. Mori","11870","1979","05","17","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estrada velha para Sta. Cruz Cabrália, entre a Estação Ecológica Pau-brasil e Cabrália. Ca. 15Km a NW de Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Jacarandá-orelha-de-onça",NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/2011",NA,NA,NA
"1159","2020-07-23 12:07:47-03","CEPLAC","CEPEC","63666","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F. L. R. Filardi",NA,NA,NA,"T. C. Sposito","34","1991","05","25","Brasil","Minas Gerais","caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,"30/01/2008",NA,NA,NA
"1160","2020-07-23 12:07:47-03","CEPLAC","CEPEC","78963","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"H. C. Lima",NA,NA,NA,"A. Salino","4217","1993","06","02","Brasil","Minas Gerais","JEQUERI","Divisa de Jequeri com Canaã. Área de inundação da usina Hidrelétrica de cachoeria Grande, às margens do Rio casca.","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22280","auto",NA,"30/06/2009",NA,NA,NA
"1161","2020-07-23 12:07:47-03","CEPLAC","CEPEC","95631","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"E. T. Neto",NA,NA,NA,"E. T. Neto","2708","1980","10","06","Brasil","Minas Gerais","MARIANA","UHE Caldeirões. Rio Gualaxo do Sul. Faz. Antonio Sampaio.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Bico-de-pato",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,"30/12/1998",NA,NA,NA
"1162","2020-07-23 12:07:47-03","CEPLAC","CEPEC","63531","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F. L. R. Filardi",NA,NA,NA,"J. E. de Paula","3490","1994","05","22","Brasil","Minas Gerais","Ritápolis","EFLEX, margem do Rio das Mortes.","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Bico-de-pato-preto",NA,NA,NA,NA,NA,NA,NA,NA,"18703","auto",NA,"30/01/2008",NA,NA,NA
"1163","2020-07-23 12:07:47-03","CEPLAC","CEPEC","63665","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"C. V. M. Filho",NA,NA,NA,"C. V. M. Filho",NA,"1990","10","20","Brasil","Minas Gerais","TRÊS PONTAS","Faz. Jacaranda.","-45.5125007629395","-21.36669921875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23683","auto",NA,"20/10/1990",NA,NA,NA
"1164","2020-07-23 12:07:47-03","CEPLAC","CEPEC","139393","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F.L.R. Filardi",NA,NA,NA,"M.P.M. de Lima","457",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"1165","2020-08-03 12:09:45-03","CEPLAC","CEPEC","106351","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"W. Mantovani",NA,NA,NA,"F. de Barros","1857","1990","08","20","Brasil","São Paulo","SÃO PAULO","Reserva Biológica do Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"1166","2020-07-23 12:07:47-03","CEPLAC","CEPEC","63688","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"C. V. M. Filho",NA,NA,NA,"C. V. M. Filho","278","1994","04","25","Brasil","Minas Gerais","caratinga","Inicio da Serra, estr. Caratinga/Piedade.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,"30/12/1994",NA,NA,NA
