"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"1161","2019-05-06 12:00:42-03","UFU","HUFU","19295","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Teixeira, W.A.","s.n.","1995","02","13",NA,"Brasil",NA,NA,"Herbácea. Flores liláses, folha pilosa pegajosa.; Cerrado.","HUFU00068681",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Pico do Itabirito, Coletada próximo ao viveiro de produção de mudas MRR.","-43.801399230957","-20.2532997131348",NA,NA,"HUFU00068681","Itabirito","20553","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"1162","2020-11-27 11:34:09-03","UFU","HUFU","77159","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Carvalho, D.A.","s.n.","1987","04","10",NA,"Brasil",NA,NA,"erva; 0,30; lilás;; campo rupestre","HUFU00078209",NA,NA,NA,"DC.","Carvalho, D.A.","Minas Gerais","Serra da Bocaina, Ingai","-44.8711013793945","-21.3169002532959",NA,NA,NA,"Itumirim","16596","auto","1987","05",NA,NA,NA,NA,NA,NA,NA,NA
"1163","2020-11-27 11:34:09-03","UFU","HUFU","77135","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Arruda, I.A.C.; Martins, C.P.V.","485","2016","02","27",NA,"Brasil",NA,NA,"Subarbusto, 60cm, sépalas vináceas c/ indumentos brancos, corola rosa, estames c/ esporão amarelo, anteras vináceas e ramo estigmático rosa.; Campo Rupestre, campo geral arenoso.","HUFU00078214",NA,NA,NA,"DC.","Lauriano, M.H.","Minas Gerais","Serra do Pombeiro porção Sul","-44.6577987670898","-21.2980995178223",NA,NA,NA,"Itutinga","24458","auto","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"1164","2019-05-06 12:00:42-03","UFU","HUFU","24507","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Hatschbach, G.; Schinini, A. & Silva, J.M.","67918","1996","04","14",NA,"Brasil",NA,NA,"Subarbusto, ca. 70 cm. Flor rosada.","HUFU00068677",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Rio da Onça, Margem do rio encachoeirado.","-44.1721992492676","-17.7574996948242",NA,NA,"HUFU00068677","Joaquim Felício","37503","auto","2001","02",NA,NA,NA,NA,NA,NA,NA,NA
"1165","2020-11-27 11:34:09-03","UFU","HUFU","56150","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Silva, F.C.C.; et al.","s.n.","2003","06","08",NA,"Brasil",NA,NA,"Subarbusto.. Cálice verde, corola rósea, estames com filete róseo, anteras amarelas, frutos imaturos verdes e maduros pardos.","HUFU00068781",NA,NA,NA,"DC.","Versiane, A.F.A.","Minas Gerais","Campus da UFJF, Praça Cívica.","-43.3502998352051","-21.7642002105713",NA,NA,"HUFU00068781","Juíz de Fora","36144","auto","2015","05","20",NA,NA,NA,NA,NA,NA,NA
"1166","2020-11-27 11:34:09-03","UFU","HUFU","77139","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Domingos, D.Q.; Furtado, C.C.","1267","2008","03","30",NA,"Brasil",NA,NA,"Arbusto, 40cm.; Campo Rupestre","HUFU00078213",NA,NA,NA,"DC.","Lauriano, M.H.","Minas Gerais","Parque Quedas do Rio Bonito, Transição de cerrado","-44.999698638916","-21.2453002929688",NA,NA,NA,"Lavras","20044","auto","2018","11",NA,NA,NA,NA,NA,NA,NA,NA
"1167","2020-11-27 11:34:09-03","UFU","HUFU","77161","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Carvalho, D.A.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,40; roxa;; campo rupestre","HUFU00078207",NA,NA,NA,"DC.","Martins, E.","Minas Gerais","Serra da Bocaina, Antena","-44.999698638916","-21.2453002929688",NA,NA,NA,"Lavras","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-11-27 11:34:09-03","UFU","HUFU","77160","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Carvalho, D.A.","s.n.","1987","03","27",NA,"Brasil",NA,NA,"erva; 0,30; lilás;; campo rupestre","HUFU00078208",NA,NA,NA,"DC.","Martins, E.","Minas Gerais","Serra da Bocaina, Antena","-44.999698638916","-21.2453002929688",NA,NA,NA,"Lavras","20044","auto","1987","05",NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-11-27 11:34:09-03","UFU","HUFU","76937","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Mansanares, M.E.; Pífano, D.S.; Campos, C.C.F. & Domingos, D.Q.","570","2010","03","19",NA,"Brasil",NA,NA,"Projeto CSBC; Arbusto 40-50cm. Flores rosas, com estames com filetes magenta e anteras amarelas.","HUFU00078206",NA,NA,NA,"DC.","Lauriano, M.H.","Minas Gerais","Serra do Farias","-44.999698638916","-21.2453002929688",NA,NA,NA,"Lavras","20044","auto","2018","11",NA,NA,NA,NA,NA,NA,NA,NA
"1170","2019-05-06 12:00:42-03","UFU","HUFU","27131","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Oliveira, J.E.","48","1940","06","03",NA,"Brasil",NA,NA,"Arbusto. Flor alva.; Brejo seco.","HUFU00068686",NA,NA,NA,"DC.","Melo Barreto","Minas Gerais",NA,"-47.4986000061035","-18.7247009277344",NA,NA,"HUFU00068686","Monte Carmelo","36771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2019-05-06 12:00:42-03","UFU","HUFU","53861","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Brandão, M.","29558","2000","01","28",NA,"Brasil",NA,NA,"Flores roxas.","HUFU00068749",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,"HUFU00068749","Nova Lima","29211","auto","2009","02",NA,NA,NA,NA,NA,NA,NA,NA
"1172","2019-05-06 12:00:42-03","UFU","HUFU","38536","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Caiafa, A.N.; Meireles, L.D.","126","2001","03","01",NA,"Brasil",NA,NA,"Subarbusto de aproximadamente 0,30 m. Flores rosas; estames e conectivo amarelos.; Campo.","HUFU00062142",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"HUFU00062142","Ouro Branco","13809","auto","2004","11",NA,NA,NA,NA,NA,NA,NA,NA
"1173","2019-05-06 12:00:42-03","UFU","HUFU","38537","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Paula, C.C.; Aniceto, D. & Silva, R.R.","395","2002","11","02",NA,"Brasil",NA,NA,"Subarbusto 0,23 m.Folhas verdes, sépalas vinho, pétalas rosas.; Campo graminóide.","HUFU00062144",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Serra do Ouro Branco, Área 2.","-43.6918983459473","-20.5207996368408",NA,NA,"HUFU00062144","Ouro Branco","13809","auto","2004","11",NA,NA,NA,NA,NA,NA,NA,NA
"1174","2019-05-06 12:00:42-03","UFU","HUFU","38511","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Paula, C.C.; Aniceto, D. & Silva, R.R.","706","2003","02","28",NA,"Brasil",NA,NA,"Subarbusto abundante, ca. 0,75 m. Folhas verdes, sépalas verdes com ápice vinho, pétalas rosas, caule bastante piloso, base da planta bastante lenhosa.; Campo graminóide.","HUFU00062145",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Serra do Ouro Branco, Área 3.","-43.6918983459473","-20.5207996368408",NA,NA,"HUFU00062145","Ouro Branco","13809","auto","2005","04",NA,NA,NA,NA,NA,NA,NA,NA
"1175","2019-05-06 12:00:42-03","UFU","HUFU","38225","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Freitas; Pedrolli; Santos & Lopes","s.n.","2001","09","18",NA,"Brasil",NA,NA,NA,"HUFU00068658",NA,NA,NA,"DC.",NA,"Minas Gerais","Mariana","-43.5080986022949","-20.2875003814697",NA,NA,"HUFU00068658","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2020-12-07 11:31:50-03","UFU","HUFU","80403","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Pedrosa, L.G.","42","2018","03","20",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m. Flores róseo-claras, com filetes róseo-escuros. Floresce aproximadamente entre março e junho na região.; Campo graminoso úmido.","HUFU00077620",NA,NA,NA,"DC.","Paranhos, G.M.","Minas Gerais","Parque Estadual do Itacolomi. Tesoureiro.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2020","11","16",NA,NA,NA,NA,NA,NA,NA
"1177","2019-05-06 12:00:42-03","UFU","HUFU","33899","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","808","2003","05","09",NA,"Brasil",NA,NA,"Arbusto ca. de 1,5 m. Cálice verde, corola branca, anteras amarelas.","HUFU00068669",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00068669","Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2019-05-06 12:00:42-03","UFU","HUFU","7935","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Martins, F.R.; Rocha, D.M.S.","s.n.","1984","02","10",NA,"Brasil",NA,NA,"Erva de 60 cm. Flores púrpuras.","HUFU00068672",NA,NA,NA,"DC.",NA,"Minas Gerais","Campo da Galinha","-46.5614013671875","-21.7877998352051",NA,NA,"HUFU00068672","Poços de Caldas","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2019-05-06 12:00:42-03","UFU","HUFU","7933","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Semir, J.; Stubblebine, W.H.","s.n.","1983","02","07",NA,"Brasil",NA,NA,"Subarbusto 50 cm. Xilopódio, flores lilases.","HUFU00068682",NA,NA,NA,"DC.",NA,"Minas Gerais","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,NA,"HUFU00068682","Poços de Caldas","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2019-05-06 12:00:42-03","UFU","HUFU","8123","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","1853","1995","03","16",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,6 m. Corola púrpura, anteras menores e base do conectivo das maiores amareladas, anteras maiores e conectivos vinho.; Borda de cerrado.","HUFU00037276",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Parque Nacional da Serra da Canastra, Próximo a guarita de Sacramento.","-47.439998626709","-19.8652992248535",NA,NA,NA,"Sacramento","69737","auto","1995","03","16",NA,NA,NA,NA,NA,NA,NA
"1181","2019-05-06 12:00:42-03","UFU","HUFU","62986","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Almeda, F.; Robinson, D. & Robinson, O.","5299","1998","05","28",NA,"Brasil",NA,NA,"Arbusto, ca. 0,6 m alt. Corola rosada, anteras miores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores, conectivo e apêndice anterior amarelos, filetes e estilete róseos.","HUFU00068787",NA,NA,NA,"DC.",NA,"Minas Gerais","Parque Natural do Caraça, Trilha para Cascatinha.","-43.4152984619141","-19.959400177002",NA,NA,"HUFU00068787","Santa Bárbara","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-05-06 12:00:42-03","UFU","HUFU","19312","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Vasconcelos, M.F.","s.n.","1997","03","28",NA,"Brasil",NA,NA,"Herbáceo.; Mata.","HUFU00068675",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"HUFU00068675","Santa Bárbara","33136","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"1183","2019-05-06 12:00:42-03","UFU","HUFU","29311","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Salino, A.; Morais, P.O.","6807","2001","05","12",NA,"Brasil",NA,NA,"Erva terrestre. Folhas cartáceas e pegajosas, flores rosas.; Área de cerrado com floresta ciliar de galeria.","HUFU00068796",NA,NA,NA,"DC.","Versiane, A.F.A.","Minas Gerais","Trecho do Alto Rio Grande, Adjacente a Zona Urbana de Santana do Garambeu.","-44.1044006347656","-21.6014003753662",NA,NA,"HUFU00068796","Santana do Garambeu","16256","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-05-06 12:00:42-03","UFU","HUFU","74315","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Versiane, A.F.A.; Scudeler, A.L.; Koch, I. & Messias, P.A.","660","2017","05","01",NA,"Brasil",NA,NA,"Arbusto, ca. 1m alt. Hipanto e sépalas esverdeadas. Pétala rósea; estames maiores com anteras róseas, anteras menores amarelas.","HUFU00072184",NA,NA,NA,"DC.",NA,"Minas Gerais","Trilha para Cachoeira do Capão, Parque Nacional da Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"HUFU00072184","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2019-05-06 12:00:42-03","UFU","HUFU","23982","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nakajima, J.N.; Romero, R.","1788","1996","05","26",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,4 m. Corola púrpura, anteras maiores vinho, menores e conectivos amarelados. Conectivos dos estames maiores vinho, apêndice amarelado e estilete vinho.; Campo limpo.","HUFU00037283",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Estrada para cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto","1996","05","26",NA,NA,NA,NA,NA,NA,NA
"1186","2019-05-06 12:00:42-03","UFU","HUFU","23981","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Nakajima, J.N.","3320","1996","03","19",NA,"Brasil",NA,NA,"Herbáceo, ca. 0,4 m. Corola lilás, anteras menores, base do conectivo das anteras maiores amarelados, anteras maiores arroxeadas e filetes lilás.; Campo limpo em solo pedregoso.","HUFU00037284",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Morro em frente a sede administrativa e ao centro de visitantes.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto","1996","06","14",NA,NA,NA,NA,NA,NA,NA
"1187","2019-05-06 12:00:42-03","UFU","HUFU","23980","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nakajima, J.N.; Romero, R.","2146","1996","11","21",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,3 m. Frutos imaturos esverdeados, corola lilás e estames amarelos.; Beira da estrada, campo limpo, solo arenoso.","HUFU00037285",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto","1997","07",NA,NA,NA,NA,NA,NA,NA,NA
"1188","2019-05-06 12:00:42-03","UFU","HUFU","8341","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nakajima, J.N.; Romero, R.; Cesar, R. & Zanini, E.","865","1995","03","18",NA,"Brasil",NA,NA,"Arbusto, ca. 0,4 m. Corola pink, anteras maiores vinho, anteras menores e base do conectivo amarelos.; Campo limpo.","HUFU00037277",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Sacramento, após o Curral de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto","1995","03","18",NA,NA,NA,NA,NA,NA,NA
"1189","2019-05-06 12:00:42-03","UFU","HUFU","48239","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Santos, A.P.M.; Rodrigues, C.M. & Romero, R.","404","2007","06","28",NA,"Brasil",NA,NA,"Subarbusto, ca. de 0,2 m. Flores púrpuras, estames amarelos e purpúreos, planta glutinosa.; Campo rupestre.","HUFU00037273",NA,NA,NA,"DC.",NA,"Minas Gerais","Parque Nacional da Serra da Canastra, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2019-05-06 12:00:42-03","UFU","HUFU","7266","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Nakajima, J.N. & D.G.S.","1598","1995","01","09",NA,"Brasil",NA,NA,"Herbácea, ca. 0,4 m. Corola púrpura. Anteras maiores vinho, anteras menores e base do conectivo das maiores amarelas.; Campo cerrado.","HUFU00037279",NA,NA,NA,"DC.",NA,"Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2019-05-06 12:00:42-03","UFU","HUFU","5074","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Nakajima, J.N.","682","1994","02","22",NA,"Brasil",NA,NA,"Herbácea, ca. 0,3 m. Corola pink, anteras menores e base do conectivo amarelo, anteras maiores e filetes róseo-escuro.; Campo em solo arenoso - pedregoso.","HUFU00037280",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Parque Nacional da Serra da Canastra, Km 19 para Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto","1994","03","17",NA,NA,NA,NA,NA,NA,NA
"1192","2019-05-06 12:00:42-03","UFU","HUFU","5776","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Nakajima, J.N.","1054","1994","06","26",NA,"Brasil",NA,NA,"Herbácea, ca. 0,25 m. Corola púrpura, anteras maiores vinho as menores e a base dos conectivos das maiores amarelos, filetes e conectivo vinho.; Campo limpo.","HUFU00037282",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Parque Nacional da Serra da Canastra, Próximo a sede.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto","1994","06","26",NA,NA,NA,NA,NA,NA,NA
"1193","2019-05-06 12:00:42-03","UFU","HUFU","301","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Vieira, R.C.","256","1984","07","17",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,5 m. Flores alvas.; Cerrado.","HUFU00068767",NA,NA,NA,"DC.","Martins, E.","Minas Gerais","BR 365, Na altura do Km 634. Sítio do Capim Branco.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068767","Uberlândia","58223","auto","1991","11","22",NA,NA,NA,NA,NA,NA,NA
"1194","2019-05-06 12:00:42-03","UFU","HUFU","71011","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Carvalho, M. & Brito, E.V.","8691","2015","08","26",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt. Hipanto verde, corola branca; estames amarelos.; Vereda.","HUFU00068745",NA,NA,NA,"DC.",NA,"Minas Gerais","Clube Caça e Pesca Itororó, Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068745","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2019-05-06 12:00:42-03","UFU","HUFU","2985","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","FEEP","10","1992","04","10",NA,"Brasil",NA,NA,"Flores brancas, 1,20 m de alt.; Campo úmido.","HUFU00068763",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068763","Uberlândia","58223","auto","1993","03","26",NA,NA,NA,NA,NA,NA,NA
"1196","2019-05-06 12:00:42-03","UFU","HUFU","18077","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.","s.n.","1997","04","11",NA,"Brasil",NA,NA,"Planta ca. de 80 cm. Pétalas brancas.; Cerrado - vereda.","HUFU00068715",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068715","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2019-05-06 12:00:42-03","UFU","HUFU","1068","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Castro, N.M.; Barbosa, A.A.A. & Schiavini, I.","s.n.","1987","08","20",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,8. Pétalas brancas, anteras amarelas, estaminódios róseos.; Campo úmido.","HUFU00068764",NA,NA,NA,"DC.","Martins, E.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068764","Uberlândia","58223","auto","1991","11","22",NA,NA,NA,NA,NA,NA,NA
"1198","2020-08-04 12:48:37-03","UFU","HUFU","18073","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.","s.n.","1997","05","19",NA,"Brasil",NA,NA,"Subarbusto com flores amarelas.; Cerrado - vereda.","HUFU00068721",NA,NA,NA,"DC.","Arantes, A.A.A.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068721","Uberlândia","58223","auto","1998","12","10",NA,NA,NA,NA,NA,NA,NA
"1199","2019-05-06 12:00:42-03","UFU","HUFU","18178","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.","2002","1997","07","29",NA,"Brasil",NA,NA,"Cerrado - vereda.","HUFU00068714",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068714","Uberlândia","58223","auto","1999","07",NA,NA,NA,NA,NA,NA,NA,NA
"1200","2019-05-06 12:00:42-03","UFU","HUFU","4356","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","FEEP","457","1993","06","19",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Corola branca e anteras amarelas.; Mata de galeria (borda).","HUFU00068761",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068761","Uberlândia","58223","auto","1993","06","16",NA,NA,NA,NA,NA,NA,NA
"1201","2019-05-06 12:00:42-03","UFU","HUFU","5696","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nakajima, J.N.; Romero, R. & Schiavini, I.","286","1994","05","27",NA,"Brasil",NA,NA,"Arbusto ca. de 1 m. Corola branca, anteras menores e base do conectivo amarelo.; Vereda.","HUFU00068800",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068800","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2019-05-06 12:00:42-03","UFU","HUFU","612","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Schiavini, I.","25","1986","08","29",NA,"Brasil",NA,NA,"Arbusto de flores brancas.; Campo graminoso úmido, vereda.","HUFU00068766",NA,NA,NA,"DC.","Ratter, J.A.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068766","Uberlândia","58223","auto","1986","09","26",NA,NA,NA,NA,NA,NA,NA
"1203","2019-05-06 12:00:42-03","UFU","HUFU","23423","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Barbosa, A.A.A.","s.n.","2000","06","02",NA,"Brasil",NA,NA,"Subarbusto com flor rósea.; Vereda.","HUFU00068689",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga, Borda da vereda 3 (a sudeste), lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068689","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2019-05-06 12:00:42-03","UFU","HUFU","23244","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.","3270","2000","05","26",NA,"Brasil",NA,NA,"Arbusto raro. Botão, fruto e flor branca.; Vereda.","HUFU00068722",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga, Borda da vereda 4 (a oeste), lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068722","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2019-05-06 12:00:42-03","UFU","HUFU","20828","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Barbosa, A.A.A.; Mendes, S.","2112","1999","07","30",NA,"Brasil",NA,NA,"Subarbusto, flor creme.; Vereda.","HUFU00068695",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga, Borda direita da vereda 3.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068695","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2019-05-06 12:00:42-03","UFU","HUFU","21303","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Mendes, S.","s.n.","1999","09","24",NA,"Brasil",NA,NA,"Vereda.","HUFU00068659",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga, Borda direita da vereda 3.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068659","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2019-05-06 12:00:42-03","UFU","HUFU","21097","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.; Amaral, A.F.","2697","1999","08","27",NA,"Brasil",NA,NA,"Flor branca.; Vereda.","HUFU00068651",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga, Borda direita da vereda 4.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068651","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
