"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","year","month","day","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1161600","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"T. C. Plowman","Brazil","Pará","Conceição do Araguaia","-50.066667","-8.033333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1372208' target='other'> <mi>dwc_moreinfo</mi></a>","NY01161600","Magnoliophyta","Fabales","9013","1980","02","20","South America","Redenção. Área of cerrado vegetation about 4 Km west of town center along highway PA-150","200","200","sheet","NY01161600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00979181","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Goiás","Cristalina","-48","-17",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078414' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979181","Magnoliophyta","Fabales","13643","1966","03","06","South America","Serra dos Cristais, ca. 3 km E. of Cristalina.","1200","1200","sheet","NY00979181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","470742","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","G. Eiten","Brazil","São Paulo","Moji-Guaçu","-47.13","-22.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732729' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470742","Magnoliophyta","Fabales","3258","1961","07","10","South America","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. About 10 km North of river and village of Padua Sales (About 30 km. NW of city of Moji-Mirim)","625","625","sheet","NY00470742_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00979286","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","B. Maguire","Brazil","Mato Grosso do Sul","Campo Grande","-54.6464","-20.4431",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078748' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979286","Magnoliophyta","Fabales","44517","1959","11","24","South America","5 miles out of Campo Grande on road to Sao Paulo","518","518","sheet","NY00979286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00979186","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","R. C. Barneby","W. W. Thomas","Brazil","Mato Grosso","São Felix do Araguaia","-50.72","-11.57",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078687' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979186","Magnoliophyta","Fabales","4279","1985","10","07","South America","W banks of Rio Araguaia on inlet called Lago Inglés",NA,NA,"sheet","NY00979186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00979256","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Minas Gerais","Paracatú","-46.8727778","-17.22555",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979256","Magnoliophyta","Fabales","26028","1970","02","04","South America","Serra da Anta, summit of chapada, ca. 5 km W. of Paracatú","800","800","sheet","NY00979256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00979233","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. L. Fonseca","F. C. A. Oliveira","Brazil","Goiás","Niquelândia","-48.5572","-14.4886",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078470' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979233","Magnoliophyta","Fabales","456","1995","12","12","South America","Fazenda Traíras. Estrada de chão no Km 8 da rodovia Niquelândia/ Uruaçú.",NA,NA,"sheet","NY00979233_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00979160","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","W. R. Anderson","Brazil","Minas Gerais",NA,"-44.73","-15.52",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078453' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979160","Magnoliophyta","Fabales","9122","1973","04","18","South America","About 1 km E of Rio Pandeiros, near road to Januária","520","520","sheet","NY00979160_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00979258","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","B. Maguire","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078493' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979258","Magnoliophyta","Fabales","57136","1963","10","19","South America","Between Gama and Rio Corumba.",NA,NA,"sheet","NY00979258_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00979230","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Goiás","Formosa","-47.10261","-15.30964",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078420' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979230","Magnoliophyta","Fabales","15035","1966","04","19","South America","Serra do Morcêgo, Côrrego Estrema, 35 km N.E. of Formosa","800","800","separate fruit","NY00979230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","470737","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"R. F. Vieira","Brazil","Bahia","Correntina","-44.63","-13.34",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732739' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470737","Magnoliophyta","Fabales","1173","1991","11","18","South America","A 130 km de Correntina","740","740","sheet","NY00470737_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00979185","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"A. A. Arantes","Brazil","Minas Gerais","Uberlândia","-48.2769","-18.9186",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078479' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979185","Magnoliophyta","Fabales","249","1994","10","26","South America","Clube Caça e Pesca Itororó.",NA,NA,"sheet","NY00979185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00979213","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"G. M. Araújo","Brazil","Minas Gerais","Uberlândia","-48.2769","-18.9186",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078734' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979213","Magnoliophyta","Fabales","FEEP74","1992","05","08","South America","Estação Ecológica do Panga, Uberlândia",NA,NA,"sheet","NY00979213_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1161598","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","G. Vieira","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373768' target='other'> <mi>dwc_moreinfo</mi></a>","NY01161598","Magnoliophyta","Fabales","179","1979","09","26","South America","Entre os km 795 e 790 da Transamazonica.",NA,NA,"sheet","NY01161598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00979162","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"W. W. Thomas","Brazil","Minas Gerais","Unaí","-46.88","-16.53",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078688' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979162","Magnoliophyta","Fabales","5861","1988","02","11","South America","20 km S of Unaí on road to Paracatú (MG-188)",NA,NA,"sheet","NY00979162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00979280","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Goiás","Cavalcante","-47.5","-13.86327",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979280","Magnoliophyta","Fabales","24093","1969","03","09","South America","Chapada dos Veadeiros, ca. 7 km south of Cavalcante","1000","1000","sheet","NY00979280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","470738","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","G. P. Lewis","R. M. Harley","Brazil","Bahia","Correntina","-44.72","-13.48",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732734' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470738","Magnoliophyta","Fabales","21731","1980","04","25","South America","Ca. 15 km S.W. of Correntina on the road to Goiás","600","600","sheet","NY00470738_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00979190","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","D. Philcox","Brazil","Mato Grosso",NA,"-51.77","-12.82",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078763' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979190","Magnoliophyta","Fabales","4585","1968","03","20","South America","c. 0.25 km W. of km 264, Xavantina-Cachimbo road",NA,NA,"sheet","NY00979190_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00979215","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","G. C. G. Argent","Brazil","Mato Grosso",NA,"-52.23","-14.63",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078783' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979215","Magnoliophyta","Fabales","6702","1967","10","11","South America","c. 6 km S. of Xavantina (R & A transect)",NA,NA,"sheet","NY00979215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00979257","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. L. Fonseca","M. L. Fonseca","Brazil","Goiás","Vila Propício","-48.9661","-15.3853",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078466' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979257","Magnoliophyta","Fabales","287","1995","06","05","South America","Chapada dos Veadeiros- Estrada de Chao entre Goianesia e Vila Propicio; 18 km de Goianesia. Parcelas 1 e 2",NA,NA,"sheet","NY00979257_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1144439","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","L. M. Borges","T. B. Cavalcanti","Brazil","Goiás","Campinaçu","-48.37","-14.05",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289875' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144439","Magnoliophyta","Fabales","1867","1995","10","08","South America","Estrada Niquelandia - Rosariana. Area de influencia da Uhe Serra da Mesa.",NA,NA,"sheet","NY01144439_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00979279","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Mato Grosso",NA,"-52.33","-14.6667",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078429' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979279","Magnoliophyta","Fabales","16781","1966","06","08","South America","Xavantina. Drainage of the Upper Rio Araguaia.","400","400","sheet","NY00979279_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00979259","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","R. F. Vieira","R. F. Vieira","Brazil","Distrito Federal","Brasília","-48.2","-15.67",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078521' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979259","Magnoliophyta","Fabales","831","1991","07","09","South America","Entrada da Fazenda Alegre; rodovia Brazlandia/Padre Bernardo. Brazlandia",NA,NA,"sheet","NY00979259_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00979164","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","R. C. Barneby","R. Callejas Posada","Brazil","Mato Grosso do Sul","Amambaí","-54.17","-23",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078756' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979164","Magnoliophyta","Fabales","1958","1983","12","16","South America","30 km O de Amambai, estrada Amambai- Ponta Porá",NA,NA,"sheet","NY00979164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02687074","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"G. Eiten","Brazil","São Paulo","Moji-Guaçu","-47.13","-22.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2965316' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687074","Magnoliophyta","Fabales","3258","1961","07","10","South America","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. About 10 km North of river and village of Padua Sales (About 30 km. NW of city of Moji-Mirim)","625","625","sheet","NY02687074_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00979254","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Mato Grosso",NA,"-52.07","-13.85",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078421' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979254","Magnoliophyta","Fabales","16584","1966","06","04","South America","Ca. 95 km. N. of Xavantina. Serra do Roncador.","550","550","sheet","NY00979254_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00979183","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Goiás","Caiapônia","-51.8","-17.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078439' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979183","Magnoliophyta","Fabales","17760","1966","06","26","South America","Córrego d'Anta, ca. 40 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","900","900","separate fruit","NY00979183_01 NY00979183_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00979211","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","R. P. Belém","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078690' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979211","Magnoliophyta","Fabales","29","1964","12","15","South America","Rodovia Brasíl-Uruaçu; divisa do Distrito Federal",NA,NA,"sheet","NY00979211_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","470741","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","J. de C. Novaes","Brazil","São Paulo",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470741","Magnoliophyta","Fabales","s.n.",NA,NA,NA,"South America","Funil, S. Paulo",NA,NA,"sheet","NY00470741_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00979255","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Goiás","Caiapônia","-51.8","-17.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078438' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979255","Magnoliophyta","Fabales","17760","1966","06","26","South America","Córrego d'Anta, ca. 40 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","900","900","sheet","NY00979255_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00979690","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","V. de F. Mansano","S. Tsugaru","Brazil","Mato Grosso","Diamantino","-56.4458","-14.4086",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084346' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979690","Magnoliophyta","Fabales","B-1892","1987","11","01","South America","Near Tapurahm 500 km NNW from Cuiaba",NA,NA,"sheet","NY00979690_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-27 00:00:00-03","NY","NYBG","4360","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"P. Clausen","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732737' target='other'> <mi>dwc_moreinfo</mi></a>","NY00004360","Magnoliophyta","Fabales","46",NA,NA,NA,"South America","Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,"sheet","NY00004360_01","isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00979205","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Goiás","Formosa","-47.10261","-15.30964",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078417' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979205","Magnoliophyta","Fabales","15035","1966","04","19","South America","Serra do Morcêgo, Côrrego Estrema, 35 km N.E. of Formosa","800","800","sheet","NY00979205_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00979210","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. H. Kirkbride Jr.","Brazil","Distrito Federal","Brasília","-47.45","-15.57",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078532' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979210","Magnoliophyta","Fabales","5172","1983","04","04","South America","Sobre a cabaceira do Córrego Vargem de Trás","1040","1040","sheet","NY00979210_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00979157","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M. F. da Silva","H. S. Irwin","Brazil","Distrito Federal","Brasília","-47.82","-15.65",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078390' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979157","Magnoliophyta","Fabales","5087","1964","08","13","South America","Chapada da Contagem, ca. 20 km E. of Brasília.","700","1000","separate fruit","NY00979157_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00979283","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","R. F. Vieira","R. F. Vieira","Brazil","Minas Gerais","Morada Nova de Minas","-45.37","-18.58",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078523' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979283","Magnoliophyta","Fabales","958","1991","11","12","South America","Cerrado recorde acima do cerrado virgem da Fazenda Boa Vista; a 18.2 km da cidade","620","620","sheet","NY00979283_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
