"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","fieldNumber","relatedCatalogItem","previousCatalogNumber"
"189","2020-09-12 05:00:02-03","US","US","2197047","PreservedSpecimen","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"ex herb. A. Macedo","1951","1","23","Brazil",NA,NA,"Municipio O. Pret.",NA,NA,NA,NA,"US02841594","US02841594_01","3121",NA,NA,"Solanales",NA,"1",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","40375","PreservedSpecimen","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"Wilkes Explor. Exped.","1838",NA,NA,"Brazil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"US00899121","US00899121_01 US00899121_02","s.n.",NA,NA,"Solanales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"191","2019-11-13 11:32:09-03","USP","SPF","104841","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Agra, MF","1996",NA,NA,"Melo, E","1995","02","21","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.47","-12.450278","-41.47","-12.450278","SPF00104841",NA,"PCD1680",NA,NA,NA,NA,NA,NA,NA,NA,"910","910",NA,NA,NA,NA,NA
"192","2019-11-13 11:32:09-03","USP","SPF","105608","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehmann, JR","1996","09",NA,"Miyagi, PH","1994","09","07","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.88775","-24.622917","-47.88775","-24.622917","SPF00105608",NA,"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:32:09-03","USP","SPF","106546","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Agra, MF","1996",NA,NA,"Sano, PT","1995","06","03","Brasil","São Paulo",NA,"Engenheiro Passos.",NA,NA,NA,NA,"SPF00106546",NA,"138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-13 11:32:09-03","USP","SPF","74185","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Pirani, JR","1991","11",NA,"Leoni, LS","1991","05","01","Brasil","Minas Gerais","Carangola","Serra da Grama","-42.466667","-20.733333","-42.466667","-20.733333","SPF00074185",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA
"195","2019-11-13 11:32:09-03","USP","SPF","200796","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Farney, C",NA,NA,NA,"Farney, C","2004","08","29","Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,"SPF00200796",NA,"4530",NA,NA,NA,NA,NA,NA,NA,NA,"80","80",NA,NA,NA,NA,NA
"196","2019-11-13 11:32:09-03","USP","SPF","68458","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Agra, MF","1996",NA,NA,"Leoni, LS","1990","09","16","Brasil","Minas Gerais","Carangola",NA,"-42.016667","-20.716667","-42.016667","-20.716667","SPF00068458",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA
"197","2019-11-13 11:32:09-03","USP","SPF","94858","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Pirani, JR","1999",NA,NA,"Harley, RM","1994","02","17","Brasil","Bahia","Palmeiras",NA,"-41.452778","-12.4575","-41.452778","-12.4575","SPF00094858",NA,"CFCR14187",NA,NA,NA,NA,NA,NA,NA,NA,"900","1100",NA,NA,NA,NA,NA
"198","2019-11-13 11:32:09-03","USP","SPF","97294","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Rapini, A","1994",NA,NA,"Furlan, A","1994","04","15","Brasil","São Paulo","Ubatuba",NA,"-44.866667","-23.35","-44.866667","-23.35","SPF00097294",NA,"1412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-13 11:32:09-03","USP","SPF","129481","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Giacomin, LL","2009","08",NA,"Harley, RM","1997","02","27","Brasil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,"SPF00129481",NA,"PCD5883",NA,NA,NA,"47385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-13 11:32:09-03","USP","SPF","92789","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehmann, JR","1988","02",NA,"Andrade, PM","1987","06","24","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"SPF00092789",NA,"972",NA,NA,NA,"30417",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-13 11:32:09-03","USP","SPF","206431","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehmann, JR","2011",NA,NA,"Nadruz, MA","2010","10","04","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"SPF00206431",NA,"2393",NA,NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-13 11:32:09-03","USP","SPF","134561","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Buzato, S",NA,NA,NA,"Buzato, S","1995","05","30","Brasil","São Paulo","Campos do Jordão","Horto Florestal de Campos do Jordão.","-45.5900001525879","-22.7299995422363",NA,NA,"SPF00134561",NA,"33722",NA,NA,NA,"21048",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-13 11:32:09-03","USP","SPF","71952","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Pirani, JR","1991","11",NA,"Handro, O","1968","07","25","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"SPF00071952",NA,"2057",NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-10-07 09:18:08-03","UEFS","HUEFS","21257","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","M.F.Agra","1998","04",NA,"Melo, E.","1995","02","21","Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.433333","-12.45","41W26'","12S27'","HUEFS0021257","HUEFS0021257","PCD1680","Mata de grotão. Solo arenoso.","Angiospermae","Solanales",NA,NA,NA,NA,NA,"910","910","Asteranae",NA,NA,NA,NA
"205","2019-10-07 09:18:08-03","UEFS","HUEFS","64115","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","E.Melo","2011","09",NA,"Jardim, J.G.","2002","09","29","Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido, Rod. BA - 052 Morro do Chapéu/Mundo Novo. ca. 12km E.","-40.999167","-11.624722","40W59'57''","11S37'29''","HUEFS0064115","HUEFS0064115","4013","Floresta estacional (ciliar).","Angiospermae","Solanales",NA,NA,NA,NA,NA,"870","870","Asteranae",NA,NA,NA,NA
"206","2019-10-07 09:18:08-03","UEFS","HUEFS","99273","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","M.F.Agra","2006","03",NA,"Queiroz, L.P.de","2005","08","19","Brasil","Bahia","Itaberaba","Serra 1, Faz. Gameleira, entrando entre a Faz. Monte Verde e a Faz. Leão dos Brejos.","-40.536667","-12.412222","40W32'12''","12S24'44''","HUEFS0099273","HUEFS0099273","10777","Floresta Estacional.","Angiospermae","Solanales",NA,NA,NA,NA,NA,"783","783","Asteranae",NA,NA,NA,NA
"207","2019-10-07 09:18:08-03","UEFS","HUEFS","28497","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","M.F.Agra","2002","12",NA,"Harley, R.M.","1997","02","27","Brasil","Bahia","Lençóis","Chapadinha.","-41.3899993896484","-12.563099861145",NA,NA,"HUEFS0028497","HUEFS0028497","PCD5883",NA,"Angiospermae","Solanales","47385",NA,"auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"208","2019-10-07 09:18:08-03","UEFS","HUEFS","33940","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","M.F.Agra","2002","12",NA,"Mattos-Silva, L.A.","1998","04","16","Brasil","Bahia","Una","Parque Ecotutístico de Una, próximo à REBIO (Reserva Biológica de Una). Zona do Barro Vermelho.","-39.0752983093262","-15.2932996749878",NA,NA,"HUEFS0033940","HUEFS0033940","3725","Região de Mata Higrófila sul Baiana (Mata Atlântica). Solo argilo-silicoso.","Angiospermae","Solanales","36070",NA,"auto",NA,NA,"60","60","Asteranae",NA,NA,NA,NA
"209","2019-10-07 09:18:08-03","UEFS","HUEFS","248273","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Cotarelli, V.M.","2017","02","09","Brasil","Pernambuco","Floresta","Serra do Periquito, próximo a Serra Negra, fisionomia com espécies de florestas úmidas.","-37.901389","-8.604167","37W54'5''","8S36'15''","HUEFS0248273","HUEFS0248273","2717","Caatinga; Nativa; Savana Estépica; Luvissolo Crômico Órtico. Extremamente alta.","Angiospermae","Solanales",NA,NA,NA,NA,NA,"882","882","Asteranae",NA,NA,NA,NA
"210","2018-04-04 16:24:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"RRC ID Flag",NA,NA,NA,"E. Medeiros","2004","12","2","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"393",NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"393",NA,NA
"211","2015-03-07 08:28:33-03","F","FMNH-SEEDPLANTS","V0123261F","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0123261F","V0123261F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"212","2015-03-07 08:28:33-03","F","FMNH-SEEDPLANTS","V0123262F","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0123262F","V0123262F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"213","2015-03-07 08:28:33-03","F","FMNH-SEEDPLANTS","V0123263F","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0123263F","V0123263F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"214","2015-03-07 08:28:33-03","F","FMNH-SEEDPLANTS","V0123264F","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0123264F","V0123264F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"215","2015-03-07 08:28:34-03","F","FMNH-SEEDPLANTS","V0123265F","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0123265F","V0123265F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"216","2015-03-07 08:28:34-03","F","FMNH-SEEDPLANTS","V0123266F","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0123266F","V0123266F_01",NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"217","2020-04-07 16:32:47-03","IAC","IAC","55604","S","Plantae","Solanaceae-8.Solanoideae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Assis, Marco Antônio","2004","08","15","Assis, Marco Antônio","2004","08","15","Brasil","São Paulo","Piedade","Fazenda Ronco do Búzio","-47.4278","-23.7119","-47.4278","-23.7119",NA,NA,"1727","placa 27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-07-23 12:23:07-03","CEPLAC","CEPEC","68717","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"Ma. de F. Agra",NA,NA,NA,"E. de Melo","1990","08","29","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.47","-12.450278","41W28'12","12S27'1",NA,NA,"1680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA
"219","2020-07-23 12:23:07-03","CEPLAC","CEPEC","109247","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"P. Fiaschi",NA,NA,NA,"Amorim, A. M.","2005","05","14","Brasil","Bahia","arataca","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"4962",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA
"220","2020-07-23 12:23:07-03","CEPLAC","CEPEC","111625","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"A. M. Amorim",NA,NA,NA,"Amorim, A. M.","2006","04","13","Brasil","Bahia","arataca","Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha de acesso à casa de Mormaço.","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"5731","Tratada com álcool 70%.",NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA
"221","2020-07-23 12:23:07-03","CEPLAC","CEPEC","113353","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"M. M. M. Lopes",NA,NA,NA,"M. M. M. Lopes","2009","06","05","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7Km a W de Camacan na estrada para Jacarecí, daí, 6Km Sw na estrada para a RPPN e Torre da Embratel. Trilha ao lado do espaço destinado à casa do Prop. da RPPN.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2007",NA
"222","2020-07-23 12:23:07-03","CEPLAC","CEPEC","114431","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","2006","08","11","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 10 km W de Camacã na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão; Trilha do Mirante.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"1039",NA,NA,NA,NA,NA,NA,NA,NA,"850","850",NA,NA,NA,NA,NA
"223","2020-07-23 12:23:07-03","CEPLAC","CEPEC","127262","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,"Jardim, A. B.","2008","12","19","Brasil","Bahia","arataca","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/Una, entrada 9,5Km da cidade, mais 8,9km da entrada. Trilha do Mormaço.","-39.339444","-15.174167","39w20'22","15s10'27",NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-07-23 12:23:07-03","CEPLAC","CEPEC","76527","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"Ma. de F. Agra",NA,NA,NA,"A. M. de Carvalho","1998","01","28","Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entrad Km 46 BA-001 Ilheus/Una. Interior da Reserva. Trilha do Principe.","-39.083333","-15.15","39W5'","15S9'",NA,NA,"6484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA
"225","2020-07-23 12:23:07-03","CEPLAC","CEPEC","79432","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","1992","02","06","Brasil","Bahia","UNA","Reserva de Ecoturismo do IESB, ao N da Resderva Biológica de Una e adjacente.","-39.066667","-15.166667","39W4'","15S10'",NA,NA,"11717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA
"226","2020-07-23 12:23:07-03","CEPLAC","CEPEC","93712","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"L. Daneu",NA,NA,NA,"J. G. Jardim","2002","09","29","Brasil","Bahia","MORRO DO CHAPÉU","Cacheoira do Ferro Doido, Rod. BA-062 Morro do Chapéu/Mundo Novo, ca. 12Km a E.","-40.999167","-11.624722","40W59'57","11S37'29",NA,NA,"4013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2010",NA
"227","2020-07-23 12:23:07-03","CEPLAC","CEPEC","78864","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"Ma. de F. Agra",NA,NA,NA,"R. M. Harley","1997","02","27","Brasil","Bahia","LENÇÓIS","Chapadinha.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"5883",NA,NA,NA,"47385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,"30/03/1999",NA
"228","2020-07-23 12:23:07-03","CEPLAC","CEPEC","81526","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,"Ma. de F. Agra",NA,NA,NA,"A. M. Amorim","1998","05","10","Brasil","Bahia","santa luzia","Rod. Sta. Luzia/Una, entr. A 11,3Km a E Sta. Luzia Serra da Onça, ca. 4,5Km da estrada.","-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,"2422",NA,NA,NA,"33804",NA,"auto",NA,NA,NA,NA,NA,NA,NA,"30/06/2001",NA
"229","2020-07-23 12:23:07-03","CEPLAC","CEPEC","122190","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum",NA,"J. R. Stehmann",NA,NA,NA,"E. V. S. Medeiros","2004","06","29","Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual do Ibitipoca, Mata em frente ao alojamento.","-43.883333","-21.716667","43W53'0","21S43'0",NA,NA,"301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA
"230","2020-07-23 12:23:07-03","CEPLAC","CEPEC","112849","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum",NA,"J. R. Stehmann",NA,NA,NA,"Jardim, J. G.","2005","02","13","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 km W de Camacan na estrada para Jacareci, entrada para a RPPN e Torre de transmissão, ca. 6 km da entrada.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"4455","Foto.",NA,NA,NA,NA,NA,NA,NA,"835","835",NA,NA,NA,NA,NA
"231","2020-07-23 12:23:07-03","CEPLAC","CEPEC","135535","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum",NA,"M. M. Coelho",NA,NA,NA,"M.M. Coelho","2012","06","07","Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.","-39.603889","-14.7025","39W36'14","14S42'9",NA,NA,"706","Material prensado com álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-07-23 12:23:07-03","CEPLAC","CEPEC","98263","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum",NA,"J. R. Stehmann",NA,NA,NA,"P. Fiaschi","2003","10","23","Brasil","Bahia","URUÇUCA","Rod. Ilhéus/Itacaré, entrada a esquerda, na rotatória de acesso a Uruçuca, ca 9,5Km. Ramal a esq. Parque Estadual Serra do Condurú.","-39.1","-14.483333","39W6'","14S29'",NA,NA,"1722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA
"233","2020-07-23 12:23:07-03","CEPLAC","CEPEC","124578","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum",NA,"J. R. Stehmann",NA,NA,NA,"E V. s. S. Medeiros","2000","02","03","Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual do Ibitipoca, atrás da lanchonete.","-43.793098449707","-21.8425006866455","43W53'670","21S45'540",NA,NA,"393",NA,NA,NA,"30417",NA,"auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA
"234","2019-07-16 10:36:16-03","UFSJ","HUFSJ","9876","S","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Sobral, M","2018","04",NA,"Costa, MTR; et al.","2017","08","05","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre na porção da serra atrás da base do Exército.","-44.505478","-21.248486","-44.505478","-21.248486","HUFSJ009876",NA,"1076","Arvoreta 1,6 m de altura, flores verdes.",NA,NA,NA,NA,NA,NA,NA,"119","119",NA,NA,NA,NA,NA
"235","2016-08-23 10:22:56-03","NHMLondon","NHM-LONDON-BOT","BM001070805","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers",NA,NA,NA,NA,"Claudia Magalhaes Vieira; C.M.Vieira","1989","09","14","Brasil","Rio de Janeiro",NA,"Macaé de Cima, caminho p/ Hotel Faz. Sã João.",NA,NA,NA,NA,NA,NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5457030"
"236","2016-08-23 09:46:06-03","NHMLondon","NHM-LONDON-BOT","BM001070807","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","A. Lucia","2000",NA,NA,"Anon.","1838","02","01","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5457031"
"237","2021-03-04 15:46:44-03","IF","SPSF","25108","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,"E.A.Anunciacao & R.J.Oliveira","1993","12","13","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"422","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","55628",NA,"auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"238","2021-03-04 15:46:44-03","IF","SPSF","18256","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,"A.Furlan","1994","04","15","Brasil","SP","Ubatuba","Trilha da Almada","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"1412","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","34265",NA,"auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"239","2021-03-04 15:46:44-03","IF","SPSF","40262","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","J.R.Stehmann","2008","08","04","F.A.R.D.P Arzolla & F.E.S.P.Vilela","2008","08","04","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.510556","-23.382222",NA,NA,NA,NA,"1284","COLETA: Floresta Ombrófila Densa Montana&nf;Arvoreta 4m, flores verdes.;","Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,"800","800","Magnoliopsida",NA,NA,NA,NA
"240","2021-03-04 15:46:44-03","IF","SPSF","41113","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","L.L.Giacomin","2009","08","24","J.B.Baitello & C.R.Lima & R.Cielo-Filho","2008","10","29","Brasil","SP","Itapeva","Estação Ecológica","-49.070278","-24.0775",NA,NA,NA,NA,"22009","COLETA: Arvoreta 2m, frutos jovens.; GEOGRAFIA: Início da trilha 2.;","Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,"750","750","Magnoliopsida",NA,NA,NA,NA
"241","2021-03-04 15:46:44-03","IF","SPSF","24529","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,"M.Sztutman","1999","01","07","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"158","COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;","Magnoliophyta","Solanales","37574",NA,"auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
