taxonid,especie_original,subespecie,rank,subpopulation,cat_ameaca_iucn,fonte
18279,Proechimys cuvieri,NA,NA,NA,LC,IUCN
29463,Proechimys echinothrix,NA,NA,NA,LC,IUCN
29466,Proechimys gardneri,NA,NA,NA,DD,IUCN
18282,Proechimys goeldii,NA,NA,NA,LC,IUCN
18277,Proechimys guyannensis,NA,NA,NA,LC,IUCN
18287,Proechimys hoplomyoides,NA,NA,NA,DD,IUCN
29464,Proechimys kulinae,NA,NA,NA,DD,IUCN
18289,Proechimys longicaudatus,NA,NA,NA,LC,IUCN
29465,Proechimys pattoni,NA,NA,NA,LC,IUCN
18296,Proechimys quadruplicatus,NA,NA,NA,LC,IUCN
18294,Proechimys roberti,NA,NA,NA,LC,IUCN
18299,Proechimys simonsi,NA,NA,NA,LC,IUCN
18300,Proechimys steerei,NA,NA,NA,LC,IUCN
165613,Prognathodes brasiliensis,NA,NA,NA,LC,IUCN
165646,Prognathodes guyanensis,NA,NA,NA,LC,IUCN
4363,Prognathodes obliquus,NA,NA,NA,DD,IUCN
22712110,Progne chalybea,NA,NA,NA,LC,IUCN
22731723,Progne elegans,NA,NA,NA,LC,IUCN
22712098,Progne subis,NA,NA,NA,LC,IUCN
22712092,Progne tapera,NA,NA,NA,LC,IUCN
20885921,Prognichthys glaphyrae,NA,NA,NA,LC,IUCN
20885924,Prognichthys occidentalis,NA,NA,NA,LC,IUCN
158984,Progomphus adaptatus,NA,NA,NA,DD,IUCN
158861,Progomphus amazonicus,NA,NA,NA,DD,IUCN
158871,Progomphus angeloi,NA,NA,NA,DD,IUCN
158836,Progomphus complicatus,NA,NA,NA,LC,IUCN
159115,Progomphus costalis,NA,NA,NA,LC,IUCN
158895,Progomphus intricatus,NA,NA,NA,LC,IUCN
158820,Progomphus nigellus,NA,NA,NA,DD,IUCN
49254319,Progomphus perpusillus,NA,NA,NA,DD,IUCN
158812,Progomphus pijpersi,NA,NA,NA,LC,IUCN
158929,Progomphus pygmaeus,NA,NA,NA,LC,IUCN
158932,Progomphus recurvatus,NA,NA,NA,DD,IUCN
16509297,Promethichthys prometheus,NA,NA,NA,LC,IUCN
88087651,Promops centralis,NA,NA,NA,LC,IUCN
18341,Promops nasutus,NA,NA,NA,LC,IUCN
16759242,Pronotogrammus martinicensis,NA,NA,NA,LC,IUCN
107450852,Proracris insignis,NA,NA,NA,LC,IUCN
64322022,Proserpinaca palustris,NA,NA,NA,LC,IUCN
33952,Prosopis affinis,NA,NA,NA,DD,IUCN
144290341,Prosopis ruscifolia,NA,NA,NA,LC,IUCN
180068571,Protium amazonicum,NA,NA,NA,LC,IUCN
180068660,Protium apiculatum,NA,NA,NA,LC,IUCN
150001229,Protium aracouchini,NA,NA,NA,LC,IUCN
148758706,Protium brasiliense,NA,NA,NA,LC,IUCN
145675128,Protium crenatum,NA,NA,NA,LC,IUCN
61987786,Protium decandrum,NA,NA,NA,LC,IUCN
145656017,Protium divaricatum,NA,NA,NA,LC,IUCN
180074943,Protium giganteum,NA,NA,NA,LC,IUCN
145692580,Protium glabrescens,NA,NA,NA,LC,IUCN
163469051,Protium glaziovii,NA,NA,NA,EN,IUCN
180073601,Protium grandifolium,NA,NA,NA,LC,IUCN
150015959,Protium guianense,NA,NA,NA,LC,IUCN
145656399,Protium nodulosum,NA,NA,NA,LC,IUCN
180073518,Protium opacum,NA,NA,NA,LC,IUCN
148764527,Protium ovatum,NA,NA,NA,LC,IUCN
180250707,Protium pilosellum,NA,NA,NA,DD,IUCN
148758644,Protium pilosissimum,NA,NA,NA,LC,IUCN
180070929,Protium polybotryum,NA,NA,NA,LC,IUCN
146074573,Protium rhynchophyllum,NA,NA,NA,LC,IUCN
180077012,Protium robustum,NA,NA,NA,LC,IUCN
61987795,Protium sagotianum,NA,NA,NA,LC,IUCN
180071024,Protium strumosum,NA,NA,NA,LC,IUCN
180073246,Protium subserratum,NA,NA,NA,LC,IUCN
151954175,Protium trifoliolatum,NA,NA,NA,LC,IUCN
179310032,Protium unifoliolatum,NA,NA,NA,LC,IUCN
148764463,Protium warmingianum,NA,NA,NA,LC,IUCN
177835912,Protium widgrenii,NA,NA,NA,LC,IUCN
110716929,Protographium agesilaus,NA,NA,NA,LC,IUCN
122598883,Protographium asius,NA,NA,NA,LC,IUCN
130350523,Protomyctophum gemmatum,NA,NA,NA,LC,IUCN
130350552,Protomyctophum normani,NA,NA,NA,LC,IUCN
130350565,Protomyctophum parallelum,NA,NA,NA,LC,IUCN
130350771,Protomyctophum subparallelum,NA,NA,NA,LC,IUCN
130350825,Protomyctophum tenisoni,NA,NA,NA,LC,IUCN
49254646,Protoneura paucinervis,NA,NA,NA,LC,IUCN
49254442,Protoneura scintilla,NA,NA,NA,LC,IUCN
159085,Protoneura tenuis,NA,NA,NA,LC,IUCN
160423126,Prunus subcoriacea,NA,NA,NA,LC,IUCN
120038027,Psaironeura bifurcata,NA,NA,NA,LC,IUCN
44582,Psammobatis bergi,NA,NA,NA,LC,IUCN
44583,Psammobatis extenta,NA,NA,NA,LC,IUCN
63121,Psammobatis lentiginosa,NA,NA,NA,LC,IUCN
63101,Psammobatis rutrum,NA,NA,NA,LC,IUCN
103780770,Psarocolius angustifrons,NA,NA,NA,LC,IUCN
103780801,Psarocolius bifasciatus,NA,NA,NA,LC,IUCN
22723982,Psarocolius decumanus,NA,NA,NA,LC,IUCN
22723985,Psarocolius viridis,NA,NA,NA,LC,IUCN
103780806,Psarocolius yuracares,NA,NA,NA,LC,IUCN
16545250,Psenes arafurensis,NA,NA,NA,LC,IUCN
16545253,Psenes cyanophrys,NA,NA,NA,LC,IUCN
16545256,Psenes pellucidus,NA,NA,NA,LC,IUCN
22695786,Pseudastur albicollis,NA,NA,NA,LC,IUCN
22695795,Pseudastur polionotus,NA,NA,NA,NT,IUCN
151976178,Pseudima frutescens,NA,NA,NA,LC,IUCN
55900,Pseudis bolbodactyla,NA,NA,NA,LC,IUCN
55901,Pseudis cardosoi,NA,NA,NA,LC,IUCN
55902,Pseudis fusca,NA,NA,NA,LC,IUCN
55903,Pseudis minuta,NA,NA,NA,LC,IUCN
55904,Pseudis paradoxa,NA,NA,NA,LC,IUCN
135794,Pseudis platensis,NA,NA,NA,DD,IUCN
55905,Pseudis tocantins,NA,NA,NA,LC,IUCN
40861,Pseudoacanthocereus brasiliensis,NA,NA,NA,VU,IUCN
41064,Pseudobatos horkelii,NA,NA,NA,CR,IUCN
161743,Pseudobatos lentiginosus,NA,NA,NA,VU,IUCN
161373,Pseudobatos percellens,NA,NA,NA,EN,IUCN
203577,Pseudoboa coronata,NA,NA,NA,LC,IUCN
177570,Pseudoboa haasi,NA,NA,NA,LC,IUCN
203578,Pseudoboa martinsi,NA,NA,NA,LC,IUCN
203579,Pseudoboa neuwiedii,NA,NA,NA,LC,IUCN
203581,Pseudoboa nigra,NA,NA,NA,LC,IUCN
203582,Pseudoboa serrana,NA,NA,NA,LC,IUCN
34625,Pseudobombax argentinum,NA,NA,NA,DD,IUCN
148752919,Pseudobombax campestre,NA,NA,NA,LC,IUCN
146075288,Pseudobombax longiflorum,NA,NA,NA,LC,IUCN
144289404,Pseudobombax marginatum,NA,NA,NA,LC,IUCN
177822308,Pseudobombax petropolitanum,NA,NA,NA,EN,IUCN
148762628,Pseudobombax simplicifolium,NA,NA,NA,LC,IUCN
144308859,Pseudobombax tomentosum,NA,NA,NA,LC,IUCN
190070,Pseudocaranx dentex,NA,NA,NA,LC,IUCN
39337,Pseudocarcharias kamoharai,NA,NA,NA,LC,IUCN
22736488,Pseudocolopteryx flaviventris,NA,NA,NA,LC,IUCN
22699427,Pseudocolopteryx sclateri,NA,NA,NA,LC,IUCN
155085,Pseudocyttus maculatus,NA,NA,NA,DD,IUCN
177528,Pseudoeryx plicatilis,NA,NA,NA,LC,IUCN
44579483,Pseudogonatodes gasconi,NA,NA,NA,LC,IUCN
44579491,Pseudogonatodes guianensis,NA,NA,NA,LC,IUCN
16759321,Pseudogramma gregoryi,NA,NA,NA,LC,IUCN
22724259,Pseudoleistes guirahuro,NA,NA,NA,LC,IUCN
22724262,Pseudoleistes virescens,NA,NA,NA,LC,IUCN
35941,Pseudolmedia hirtula,NA,NA,NA,EN,IUCN
151272346,Pseudolmedia laevigata,NA,NA,NA,LC,IUCN
179289651,Pseudolmedia laevis,NA,NA,NA,LC,IUCN
151272359,Pseudolmedia rigida,NA,NA,NA,LC,IUCN
199086,Pseudomyrophis frio,NA,NA,NA,LC,IUCN
190220,Pseudomyrophis fugesae,NA,NA,NA,LC,IUCN
197698,Pseudopalaemon amazonensis,NA,NA,NA,LC,IUCN
198154,Pseudopalaemon bouvieri,NA,NA,NA,LC,IUCN
198026,Pseudopalaemon chryseus,NA,NA,NA,LC,IUCN
197593,Pseudopalaemon gouldingi,NA,NA,NA,LC,IUCN
197938,Pseudopalaemon nigramnis,NA,NA,NA,LC,IUCN
57310,Pseudopaludicola boliviana,NA,NA,NA,LC,IUCN
57311,Pseudopaludicola canga,NA,NA,NA,DD,IUCN
57312,Pseudopaludicola ceratophyes,NA,NA,NA,LC,IUCN
57313,Pseudopaludicola falcipes,NA,NA,NA,LC,IUCN
57315,Pseudopaludicola mineira,NA,NA,NA,DD,IUCN
57317,Pseudopaludicola mystacalis,NA,NA,NA,LC,IUCN
57319,Pseudopaludicola riopiedadensis,NA,NA,NA,DD,IUCN
57320,Pseudopaludicola saltica,NA,NA,NA,LC,IUCN
57321,Pseudopaludicola ternetzi,NA,NA,NA,LC,IUCN
155087,Pseudopercis numida,NA,NA,NA,LC,IUCN
65373278,Pseudophallus mindii,NA,NA,NA,DD,IUCN
199161,Pseudophichthys splendens,NA,NA,NA,LC,IUCN
22701009,Pseudopipra pipra,NA,NA,NA,LC,IUCN
148758588,Pseudopiptadenia brenanii,NA,NA,NA,LC,IUCN
62027768,Pseudopiptadenia psilostachya,NA,NA,NA,LC,IUCN
170266540,Pseudopiptadenia suaveolens,NA,NA,NA,LC,IUCN
18596,Pseudorca crassidens,NA,NA,NA,NT,IUCN
152088,Pseudorhipsalis amazonica,NA,NA,NA,LC,IUCN
151780,Pseudorhipsalis ramulosa,NA,NA,NA,LC,IUCN
18598,Pseudoryzomys simplex,NA,NA,NA,LC,IUCN
60483083,Pseudoscopelus altipinnis,NA,NA,NA,LC,IUCN
141481160,Pseudoscopelus australis,NA,NA,NA,LC,IUCN
190433,Pseudoscopelus scriptus,NA,NA,NA,LC,IUCN
60483092,Pseudoscopelus scutatus,NA,NA,NA,LC,IUCN
22733859,Pseudoseisura cristata,NA,NA,NA,LC,IUCN
22702740,Pseudoseisura lophotes,NA,NA,NA,LC,IUCN
22733216,Pseudoseisura unirufa,NA,NA,NA,LC,IUCN
156043,Pseudosuccinea columella,NA,NA,NA,LC,IUCN
167660,Pseudotocinclus tietensis,NA,NA,NA,VU,IUCN
143325615,Pseudoxandra leiophylla,NA,NA,NA,LC,IUCN
146194713,Pseudoxandra pilosa,NA,NA,NA,DD,IUCN
145665624,Pseudoxandra polyphleba,NA,NA,NA,LC,IUCN
16545086,Pseudupeneus maculatus,NA,NA,NA,LC,IUCN
179306081,Psidium acutangulum,NA,NA,NA,LC,IUCN
16757174,Psidium amplexicaule,NA,NA,NA,LC,IUCN
148752978,Psidium appendiculatum,NA,NA,NA,LC,IUCN
180066330,Psidium australe,NA,NA,NA,LC,IUCN
148756142,Psidium brownianum,NA,NA,NA,LC,IUCN
37969,Psidium cinereum,NA,NA,NA,LR/nt,IUCN
180071095,Psidium densicomum,NA,NA,NA,LC,IUCN
49485755,Psidium guajava,NA,NA,NA,LC,IUCN
129105214,Psidium guineense,NA,NA,NA,LC,IUCN
180068872,Psidium guyanense,NA,NA,NA,LC,IUCN
148762687,Psidium myrsinites,NA,NA,NA,LC,IUCN
155636098,Psidium oligospermum,NA,NA,NA,LC,IUCN
163479584,Psidium robustum,NA,NA,NA,LC,IUCN
37970,Psidium rufum var. widgrenianum,widgrenianum,var.,NA,VU,IUCN
129105218,Psidium salutare,NA,NA,NA,LC,IUCN
148763387,Psidium schenckianum,NA,NA,NA,LC,IUCN
180073000,Psidium striatulum,NA,NA,NA,LC,IUCN
178622,Psilophthalmus paeminosus,NA,NA,NA,VU,IUCN
22703471,Psilorhamphus guttatus,NA,NA,NA,NT,IUCN
185893,Psilotris celsus,NA,NA,NA,LC,IUCN
22685648,Psittacara acuticaudatus,NA,NA,NA,LC,IUCN
22685682,Psittacara leucophthalmus,NA,NA,NA,LC,IUCN
15182322,Psomophis genimaculatus,NA,NA,NA,LC,IUCN
15182335,Psomophis joberti,NA,NA,NA,LC,IUCN
174102,Psomophis obtusus,NA,NA,NA,LC,IUCN
45478181,Psophia crepitans,NA,NA,NA,NT,IUCN
45470698,Psophia dextralis,NA,NA,NA,EN,IUCN
22692199,Psophia leucoptera,NA,NA,NA,NT,IUCN
45470702,Psophia obscura,NA,NA,NA,CR,IUCN
45478209,Psophia ochroptera,NA,NA,NA,LC,IUCN
45470705,Psophia viridis,NA,NA,NA,VU,IUCN
47103082,Psychosaura agmosticha,NA,NA,NA,LC,IUCN
47103095,Psychosaura macrorhyncha,NA,NA,NA,LC,IUCN
177829456,Psychotria alto-macahensis,NA,NA,NA,LC,IUCN
145656487,Psychotria anceps,NA,NA,NA,LC,IUCN
180068765,Psychotria ernestii,NA,NA,NA,LC,IUCN
163483959,Psychotria fluminensis,NA,NA,NA,VU,IUCN
177821777,Psychotria glaziovii,NA,NA,NA,VU,IUCN
148758532,Psychotria jambosioides,NA,NA,NA,LC,IUCN
177810569,Psychotria krukovii,NA,NA,NA,DD,IUCN
148756083,Psychotria laciniata,NA,NA,NA,LC,IUCN
148762746,Psychotria mapourioides,NA,NA,NA,LC,IUCN
148764404,Psychotria nemorosa,NA,NA,NA,LC,IUCN
148756027,Psychotria nuda,NA,NA,NA,LC,IUCN
149997425,Psychotria remota,NA,NA,NA,LC,IUCN
177835642,Psychotria subspathulata,NA,NA,NA,LC,IUCN
136791460,Psychotria trichotoma,NA,NA,NA,LC,IUCN
180256055,Pterandra evansii,NA,NA,NA,VU,IUCN
195877,Ptereleotris randalli,NA,NA,NA,LC,IUCN
98988969,Pterengraulis atherinoides,NA,NA,NA,LC,IUCN
177137,Pteris vittata,NA,NA,NA,LC,IUCN
161347261,Pterocarpus monophyllus,NA,NA,NA,EN,IUCN
62027812,Pterocarpus officinalis,NA,NA,NA,NT,IUCN
33471,Pterocarpus santalinoides,NA,NA,NA,LC,IUCN
161347440,Pterocarpus ternatus,NA,NA,NA,LC,IUCN
148757449,Pterodon abruptus,NA,NA,NA,LC,IUCN
177835272,Pterodon apparicioi,NA,NA,NA,EN,IUCN
144304793,Pterodon emarginatus,NA,NA,NA,LC,IUCN
22698005,Pterodroma arminjoniana,NA,NA,NA,VU,IUCN
22736135,Pterodroma deserta,NA,NA,NA,VU,IUCN
22698012,Pterodroma heraldica,NA,NA,NA,LC,IUCN
22698084,Pterodroma incerta,NA,NA,NA,EN,IUCN
22698055,Pterodroma lessonii,NA,NA,NA,LC,IUCN
45048812,Pterodroma macroptera,NA,NA,NA,LC,IUCN
22698080,Pterodroma mollis,NA,NA,NA,LC,IUCN
22682017,Pteroglossus aracari,NA,NA,NA,LC,IUCN
22735207,Pteroglossus azara,NA,NA,NA,LC,IUCN
22682044,Pteroglossus bailloni,NA,NA,NA,NT,IUCN
22682041,Pteroglossus beauharnaisii,NA,NA,NA,LC,IUCN
22728132,Pteroglossus bitorquatus,NA,NA,NA,EN,IUCN
22682014,Pteroglossus castanotis,NA,NA,NA,LC,IUCN
22726194,Pteroglossus humboldti,NA,NA,NA,LC,IUCN
22726186,Pteroglossus inscriptus,NA,NA,NA,LC,IUCN
22682038,Pteroglossus pluricinctus,NA,NA,NA,LC,IUCN
22728139,Pteroglossus sturmii,NA,NA,NA,NT,IUCN
22681994,Pteroglossus viridis,NA,NA,NA,LC,IUCN
32977,Pterogyne nitens,NA,NA,NA,LR/nt,IUCN
18706,Pteronotus gymnonotus,NA,NA,NA,LC,IUCN
18709,Pteronotus personatus,NA,NA,NA,LC,IUCN
88018592,Pteronotus rubiginosus,NA,NA,NA,LC,IUCN
18711,Pteronura brasiliensis,NA,NA,NA,EN,IUCN
161731,Pteroplatytrygon violacea,NA,NA,NA,LC,IUCN
176088,Pterygioteuthis giardi,NA,NA,NA,LC,IUCN
177823680,Pterygota brasiliensis,NA,NA,NA,LC,IUCN
177832505,Ptilochaeta glabra,NA,NA,NA,LC,IUCN
18834,Ptychodon schuppi,NA,NA,NA,EN,IUCN
203062,Ptychoglossus brevifrontalis,NA,NA,NA,LC,IUCN
174408412,Ptychopetalum olacoides,NA,NA,NA,LC,IUCN
15182432,Ptychophis flavovirgatus,NA,NA,NA,LC,IUCN
45959182,Puffinus lherminieri,NA,NA,NA,LC,IUCN
22698226,Puffinus puffinus,NA,NA,NA,LC,IUCN
22689186,Pulsatrix koeniswaldiana,NA,NA,NA,LC,IUCN
22689180,Pulsatrix perspicillata,NA,NA,NA,LC,IUCN
18868,Puma concolor,NA,NA,NA,LC,IUCN
22701349,Pygiptila stellaris,NA,NA,NA,LC,IUCN
22712122,Pygochelidon cyanoleuca,NA,NA,NA,LC,IUCN
22712140,Pygochelidon melanoleuca,NA,NA,NA,LC,IUCN
18945,Pygoderma bilabiatum,NA,NA,NA,LC,IUCN
22701703,Pyriglena atra,NA,NA,NA,EN,IUCN
22730396,Pyriglena leuconota,NA,NA,NA,LC,IUCN
22701700,Pyriglena leucoptera,NA,NA,NA,LC,IUCN
22729967,Pyrilia aurantiocephala,NA,NA,NA,NT,IUCN
22686116,Pyrilia barrabandi,NA,NA,NA,NT,IUCN
22686136,Pyrilia caica,NA,NA,NA,NT,IUCN
22686145,Pyrilia vulturina,NA,NA,NA,VU,IUCN
103682912,Pyrocephalus rubinus,NA,NA,NA,LC,IUCN
22700928,Pyroderus scutatus,NA,NA,NA,LC,IUCN
58383346,Pyrrhulina obermulleri,NA,NA,NA,DD,IUCN
45422118,Pyrrhura amazonum,NA,NA,NA,EN,IUCN
22685783,Pyrrhura cruentata,NA,NA,NA,VU,IUCN
22685790,Pyrrhura devillei,NA,NA,NA,NT,IUCN
22685843,Pyrrhura egregia,NA,NA,NA,LC,IUCN
22685793,Pyrrhura frontalis,NA,NA,NA,LC,IUCN
22733968,Pyrrhura griseipectus,NA,NA,NA,EN,IUCN
22685797,Pyrrhura lepida,NA,NA,NA,VU,IUCN
45421208,Pyrrhura leucotis,NA,NA,NA,VU,IUCN
45422133,Pyrrhura lucianii,NA,NA,NA,LC,IUCN
155070695,Pyrrhura melanura,NA,NA,NA,LC,IUCN
22685820,Pyrrhura molinae,NA,NA,NA,LC,IUCN
22685812,Pyrrhura perlata,NA,NA,NA,VU,IUCN
22733974,Pyrrhura pfrimeri,NA,NA,NA,EN,IUCN
45422115,Pyrrhura picta,NA,NA,NA,LC,IUCN
45422220,Pyrrhura roseifrons,NA,NA,NA,LC,IUCN
22685857,Pyrrhura rupicola,NA,NA,NA,LC,IUCN
45422369,Pyrrhura snethlageae,NA,NA,NA,VU,IUCN
180052160,Qualea acuminata,NA,NA,NA,LC,IUCN
180260733,Qualea brasiliana,NA,NA,NA,DD,IUCN
145582210,Qualea cordata,NA,NA,NA,LC,IUCN
61982938,Qualea dinizii,NA,NA,NA,LC,IUCN
179279457,Qualea grandiflora,NA,NA,NA,LC,IUCN
177793472,Qualea ingens,NA,NA,NA,LC,IUCN
180249654,Qualea insignis,NA,NA,NA,VU,IUCN
180242502,Qualea labouriauana,NA,NA,NA,VU,IUCN
163486827,Qualea lundii,NA,NA,NA,EN,IUCN
180249758,Qualea macropetala,NA,NA,NA,DD,IUCN
61982953,Qualea paraensis,NA,NA,NA,LC,IUCN
180255487,Qualea themistoclesii,NA,NA,NA,DD,IUCN
145691340,Quararibea amazonica,NA,NA,NA,LC,IUCN
179304673,Quararibea guianensis,NA,NA,NA,LC,IUCN
150011976,Quassia amara,NA,NA,NA,LC,IUCN
199398,Quassiremus ascensionis,NA,NA,NA,LC,IUCN
22700925,Querula purpurata,NA,NA,NA,LC,IUCN
46512,Quiabentia zehntneri,NA,NA,NA,LC,IUCN
148725509,Quiina amazonica,NA,NA,NA,LC,IUCN
151218204,Quiina cruegeriana,NA,NA,NA,LC,IUCN
145546008,Quiina longifolia,NA,NA,NA,LC,IUCN
151218257,Quiina macrophylla,NA,NA,NA,LC,IUCN
180221637,Quiina maguirei,NA,NA,NA,DD,IUCN
180053525,Quiina obovata,NA,NA,NA,LC,IUCN
180053472,Quiina pteridophylla,NA,NA,NA,LC,IUCN
22724326,Quiscalus lugubris,NA,NA,NA,LC,IUCN
190190,Rachycentron canadum,NA,NA,NA,LC,IUCN
19064,Radioconus goeldi,NA,NA,NA,CR,IUCN
19065,Radioconus riochcoensis,NA,NA,NA,EN,IUCN
19066,Radiodiscus amdenus,NA,NA,NA,EN,IUCN
19067,Radiodiscus compactus,NA,NA,NA,VU,IUCN
19068,Radiodiscus coppingers,NA,NA,NA,DD,IUCN
19069,Radiodiscus iheringi,NA,NA,NA,DD,IUCN
44645,Rajella sadowskii,NA,NA,NA,DD,IUCN
62154828,Rallus longirostris,NA,NA,NA,LC,IUCN
177814845,Ramisia brasiliensis,NA,NA,NA,LC,IUCN
98822415,Ramnogaster arcuata,NA,NA,NA,LC,IUCN
22726233,Ramphastos ariel,NA,NA,NA,EN,IUCN
22726239,Ramphastos culminatus,NA,NA,NA,VU,IUCN
22682159,Ramphastos cuvieri,NA,NA,NA,LC,IUCN
22682129,Ramphastos dicolorus,NA,NA,NA,LC,IUCN
22682164,Ramphastos toco,NA,NA,NA,LC,IUCN
22682153,Ramphastos tucanus,NA,NA,NA,VU,IUCN
22726222,Ramphastos vitellinus,NA,NA,NA,VU,IUCN
22711578,Ramphocaenus melanurus,NA,NA,NA,LC,IUCN
22722510,Ramphocelus bresilius,NA,NA,NA,LC,IUCN
22722507,Ramphocelus carbo,NA,NA,NA,LC,IUCN
22722497,Ramphocelus nigrogularis,NA,NA,NA,LC,IUCN
22687022,Ramphodon naevius,NA,NA,NA,NT,IUCN
22700473,Ramphotrigon fuscicauda,NA,NA,NA,LC,IUCN
22700464,Ramphotrigon megacephalum,NA,NA,NA,LC,IUCN
22700476,Ramphotrigon ruficauda,NA,NA,NA,LC,IUCN
150115885,Randia armata,NA,NA,NA,LC,IUCN
195044,Raneya brasiliensis,NA,NA,NA,LC,IUCN
55183,Ranitomeya flavovittata,NA,NA,NA,LC,IUCN
43152318,Ranitomeya sirensis,NA,NA,NA,LC,IUCN
136043,Ranitomeya uakarii,NA,NA,NA,LC,IUCN
55206,Ranitomeya vanzolinii,NA,NA,NA,LC,IUCN
55208,Ranitomeya ventrimaculata,NA,NA,NA,LC,IUCN
193615,Ranzania laevis,NA,NA,NA,LC,IUCN
153891618,Raputiarana subsigmoidea,NA,NA,NA,LC,IUCN
149208332,Rauia nodosa,NA,NA,NA,LC,IUCN
180078063,Rauia resinosa,NA,NA,NA,LC,IUCN
177819842,Rauvolfia atlantica,NA,NA,NA,NT,IUCN
148752461,Rauvolfia bahiensis,NA,NA,NA,LC,IUCN
177819719,Rauvolfia capixabae,NA,NA,NA,EN,IUCN
148764348,Rauvolfia grandiflora,NA,NA,NA,LC,IUCN
135835120,Rauvolfia ligustrina,NA,NA,NA,LC,IUCN
145687434,Rauvolfia polyphylla,NA,NA,NA,LC,IUCN
145708889,Rauvolfia praecox,NA,NA,NA,LC,IUCN
177819636,Rauvolfia pruinosifolia,NA,NA,NA,DD,IUCN
177837558,Ravenia infelix,NA,NA,NA,NT,IUCN
177808492,Ravenia polygalaecalyx,NA,NA,NA,DD,IUCN
190378,Regalecus glesne,NA,NA,NA,LC,IUCN
60483137,Regalecus russelii,NA,NA,NA,LC,IUCN
136583,Reithrodon typicus,NA,NA,NA,LC,IUCN
158905,Remartinia luteipennis,NA,NA,NA,LC,IUCN
177810448,Remijia asperula,NA,NA,NA,VU,IUCN
180067566,Remijia densiflora,NA,NA,NA,LC,IUCN
180261647,Remijia duckei,NA,NA,NA,DD,IUCN
148755965,Remijia ferruginea,NA,NA,NA,LC,IUCN
148757393,Remijia firmula,NA,NA,NA,LC,IUCN
163471263,Remijia glomerata,NA,NA,NA,LC,IUCN
163482326,Remijia hirsuta,NA,NA,NA,DD,IUCN
145676699,Remijia pacimonica,NA,NA,NA,LC,IUCN
177810353,Remijia physophora,NA,NA,NA,DD,IUCN
145664562,Remijia ulei,NA,NA,NA,LC,IUCN
155075,Remora albescens,NA,NA,NA,LC,IUCN
198650,Remora australis,NA,NA,NA,LC,IUCN
155068,Remora brachyptera,NA,NA,NA,LC,IUCN
190080,Remora osteochir,NA,NA,NA,LC,IUCN
198651,Remora remora,NA,NA,NA,LC,IUCN
180075125,Retiniphyllum chloranthum,NA,NA,NA,LC,IUCN
145708965,Retiniphyllum concolor,NA,NA,NA,LC,IUCN
177829363,Retiniphyllum kuhlmannii,NA,NA,NA,LC,IUCN
34109,Retrophyllum piresii,NA,NA,NA,DD,IUCN
180054870,Rhabdodendron amazonicum,NA,NA,NA,LC,IUCN
177505,Rhachidelus brazili,NA,NA,NA,LC,IUCN
18257501,Rhadinesthes decimus,NA,NA,NA,LC,IUCN
54571,Rhaebo anderssoni,NA,NA,NA,LC,IUCN
54658,Rhaebo guttatus,NA,NA,NA,LC,IUCN
19454,Rhagomys rufescens,NA,NA,NA,VU,IUCN
186386,Rhamdia quelen,NA,NA,NA,LC,IUCN
145568006,Rhamnidium elaeocarpum,NA,NA,NA,LC,IUCN
167798,Rhamphichthys atlanticus,NA,NA,NA,DD,IUCN
155232,Rhamphocetichthys savagei,NA,NA,NA,LC,IUCN
19461,Rhantus orbignyi,NA,NA,NA,EX,IUCN
22678073,Rhea americana,NA,NA,NA,NT,IUCN
22701904,Rhegmatorhina berlepschi,NA,NA,NA,LC,IUCN
22701898,Rhegmatorhina cristata,NA,NA,NA,LC,IUCN
22701907,Rhegmatorhina gymnops,NA,NA,NA,VU,IUCN
22701901,Rhegmatorhina hoffmannsi,NA,NA,NA,NT,IUCN
22701895,Rhegmatorhina melanosticta,NA,NA,NA,LC,IUCN
145706487,Rhigospira quadrangularis,NA,NA,NA,LC,IUCN
59647,Rhinatrema bivittatum,NA,NA,NA,LC,IUCN
59643,Rhinatrema nigrum,NA,NA,NA,LC,IUCN
19488,Rhincodon typus,NA,NA,NA,EN,IUCN
61748,Rhinella abei,NA,NA,NA,LC,IUCN
136110,Rhinella achavali,NA,NA,NA,LC,IUCN
54565,Rhinella acutirostris,NA,NA,NA,LC,IUCN
54576,Rhinella arenarum,NA,NA,NA,LC,IUCN
54587,Rhinella bergi,NA,NA,NA,LC,IUCN
54603,Rhinella castaneotica,NA,NA,NA,LC,IUCN
54607,Rhinella ceratophrys,NA,NA,NA,LC,IUCN
136123,Rhinella cerradensis,NA,NA,NA,DD,IUCN
54621,Rhinella crucifer,NA,NA,NA,LC,IUCN
54625,Rhinella dapsilis,NA,NA,NA,LC,IUCN
54628,Rhinella diptycha,NA,NA,NA,DD,IUCN
54633,Rhinella dorbignyi,NA,NA,NA,LC,IUCN
54637,Rhinella fernandezae,NA,NA,NA,LC,IUCN
54655,Rhinella granulosa,NA,NA,NA,LC,IUCN
61752,Rhinella henseli,NA,NA,NA,LC,IUCN
136141,Rhinella hoogmoedi,NA,NA,NA,LC,IUCN
54668,Rhinella icterica,NA,NA,NA,LC,IUCN
54674,Rhinella jimi,NA,NA,NA,LC,IUCN
136065,Rhinella lescurei,NA,NA,NA,LC,IUCN
136071,Rhinella magnussoni,NA,NA,NA,LC,IUCN
54701,Rhinella margaritifera,NA,NA,NA,LC,IUCN
41065,Rhinella marina,NA,NA,NA,LC,IUCN
