"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","county","identifiedBy","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"5216","2019-09-04 18:35:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","diantha","Eugenia diantha ciliata","Type [status unknown]","J. S. Blanchet","2862",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"ciliata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5217","2019-09-04 18:51:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","diantha","Eugenia diantha glabra","Isotype","G. Gardner","1014",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5218","2019-01-23 10:59:49-02","F","FMNH-SEEDPLANTS","V0065144F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","diantha","Eugenia diantha glabra","Isotype","G. Gardner","1014",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065144F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"glabra",NA,"V0065144F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5219","2019-09-05 14:18:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","dipoda","Eugenia dipoda","Type [status unknown]",NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,"-52.9708","3.8558",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5220","2019-09-04 18:51:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","flava","Eugenia flava","Isotype","G. Gardner","1617","1838",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5221","2015-03-07 08:58:48-03","F","FMNH-SEEDPLANTS","V0108551F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","flava","Eugenia flava",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108551F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108551F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5222","2019-09-04 19:59:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","fruticulosa","Eugenia fruticulosa","Holotype","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5223","2019-09-04 18:51:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","glareosa","Eugenia glareosa","Isotype","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5224","2019-09-04 19:40:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","insipida","Eugenia insipida","Holotype","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5225","2019-01-23 11:00:00-02","F","FMNH-SEEDPLANTS","V0065192F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","insipida","Eugenia insipida","Isotype","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065192F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0065192F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5226","2019-09-04 19:59:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kochiana","Eugenia kochiana","Holotype","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5227","2019-09-04 18:35:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kunthiana","Eugenia kunthiana pellucida","Type [status unknown]",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"pellucida","O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5228","2019-09-04 18:35:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kunthiana","Eugenia kunthiana pellucida","Type [status unknown]",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"pellucida","O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5229","2019-09-04 18:44:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia","Type [status unknown]","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5230","2015-03-07 08:59:01-03","F","FMNH-SEEDPLANTS","V0108950F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108950F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108950F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5231","2015-03-07 08:59:01-03","F","FMNH-SEEDPLANTS","V0108951F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108951F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108951F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5232","2015-03-07 08:59:01-03","F","FMNH-SEEDPLANTS","V0108952F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108952F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108952F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5233","2015-03-07 08:59:01-03","F","FMNH-SEEDPLANTS","V0108953F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108953F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108953F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5234","2015-03-07 08:59:01-03","F","FMNH-SEEDPLANTS","V0108954F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108954F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108954F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5235","2015-03-07 08:59:01-03","F","FMNH-SEEDPLANTS","V0108955F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108955F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108955F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5236","2015-03-07 08:59:01-03","F","FMNH-SEEDPLANTS","V0108956F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108956F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108956F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5237","2015-03-07 08:59:01-03","F","FMNH-SEEDPLANTS","V0108957F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108957F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108957F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5238","2015-03-07 08:59:01-03","F","FMNH-SEEDPLANTS","V0108958F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","linearifolia","Eugenia linearifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0108958F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0108958F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5239","2019-09-04 19:40:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macroclada","Eugenia macroclada","Holotype","J. B. E. Pohl","1016",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5240","2019-01-23 11:00:05-02","F","FMNH-SEEDPLANTS","V0065217F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macroclada","Eugenia macroclada","Isotype","J. B. E. Pohl","1016",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065217F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0065217F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5241","2019-09-04 19:59:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrtillifolia","Eugenia myrtillifolia","Holotype","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5242","2019-09-04 19:40:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","nhanica","Eugenia nhanica","Holotype","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5243","2019-01-23 11:00:09-02","F","FMNH-SEEDPLANTS","V0065238F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","nhanica","Eugenia nhanica","Isotype","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065238F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0065238F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5244","2019-09-04 19:40:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obtusifolia","Eugenia obtusifolia","Holotype","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5245","2019-01-23 11:00:09-02","F","FMNH-SEEDPLANTS","V0065241F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obtusifolia","Eugenia obtusifolia","Isotype","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065241F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0065241F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5246","2019-09-04 18:49:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obversa","Eugenia obversa","Isotype","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5247","2019-01-23 11:00:10-02","F","FMNH-SEEDPLANTS","V0065243F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obversa","Eugenia obversa","Isotype","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065243F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0065243F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5248","2015-03-07 08:59:07-03","F","FMNH-SEEDPLANTS","V0109135F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","ovalifolia","Eugenia ovalifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109135F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0109135F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5249","2019-09-04 19:40:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","ovalifolia","Eugenia ovalifolia","Holotype","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5250","2019-01-23 11:00:12-02","F","FMNH-SEEDPLANTS","V0065249F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","ovalifolia","Eugenia ovalifolia","Isotype","A. Saint-Hilaire","s.n.","1816",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065249F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0065249F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5251","2015-03-07 08:59:07-03","F","FMNH-SEEDPLANTS","V0109134F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","ovalifolia","Eugenia ovalifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109134F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0109134F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5252","2018-05-14 16:11:36-03","F","FMNH-SEEDPLANTS","V0348825F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","ovalifolia","Eugenia ovalifolia",NA,"D. Sucre","7048","1970","8","10","South America","Brazil","Rio de Janeiro",NA,NA,NA,"V0348825F",NA,"-42.5","-22",NA,NA,"Spermatophyta",NA,NA,NA,"V0348825F_01 V0348825F_02",NA,"E. F. Guimarães",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"7048",NA,NA
"5253","2018-05-14 16:33:04-03","F","FMNH-SEEDPLANTS","V0348963F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","ovalifolia","Eugenia ovalifolia",NA,"D. Sucre","7850","1971","10","28","South America","Brazil","Rio de Janeiro",NA,NA,NA,"V0348963F",NA,"-42.5","-22",NA,NA,"Spermatophyta",NA,NA,NA,"V0348963F_01 V0348963F_02",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"7850",NA,NA
"5254","2015-03-07 08:59:10-03","F","FMNH-SEEDPLANTS","V0109219F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platyclada","Eugenia platyclada",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109219F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0109219F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5255","2015-03-07 08:59:10-03","F","FMNH-SEEDPLANTS","V0109220F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platyclada","Eugenia platyclada",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109220F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0109220F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5256","2019-09-04 19:15:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platyclada","Eugenia platyclada cuneata","Possible type","L. Riedel","1021","1832","11",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"cuneata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5257","2019-09-04 19:15:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platyclada","Eugenia platyclada microphylla","Possible type","L. Riedel","343","1832","6",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5258","2019-01-22 15:33:00-02","F","FMNH-SEEDPLANTS","V0065269F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platyclada","Eugenia platyclada multiflora","Possible type","L. Riedel","350",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065269F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"multiflora",NA,"V0065269F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5259","2019-09-04 19:15:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platyclada","Eugenia platyclada cuneata","Possible type","L. Riedel","1021","1832","11",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"cuneata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5260","2019-09-04 19:15:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platyclada","Eugenia platyclada microphylla","Possible type","L. Riedel","343","1832","6",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5261","2019-01-22 15:33:00-02","F","FMNH-SEEDPLANTS","V0065269F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platyclada","Eugenia platyclada multiflora","Possible type","L. Riedel","350",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065269F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"multiflora",NA,"V0065269F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5262","2019-09-04 18:47:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","polyphylla","Eugenia polyphylla","Possible type","F. Sellow","1071",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5263","2019-01-23 10:11:29-02","F","FMNH-SEEDPLANTS","V0093815F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","polyphylla","Eugenia polyphylla","Isotype","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0093815F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0093815F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5264","2019-09-04 19:50:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","prominens","Eugenia prominens","Syntype","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5265","2019-09-04 19:28:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","psammophila","Eugenia psammophila","Isotype","E. H. G. Ule","5968","1901","12",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5266","2015-03-07 08:57:27-03","F","FMNH-SEEDPLANTS","V0109284F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","punicifolia","Eugenia punicifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109284F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5267","2017-04-20 17:07:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","punicifolia","Eugenia punicifolia",NA,"R. B. Foster","14502","1992","7","20","South America","Bolivia","Beni",NA,NA,NA,NA,NA,"-65.5","-14",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"14502",NA,NA
"5268","2015-03-07 08:57:26-03","F","FMNH-SEEDPLANTS","V0109287F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","punicifolia","Eugenia punicifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109287F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5269","2015-03-07 08:59:38-03","F","FMNH-SEEDPLANTS","V0109406F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","punicifolia","Eugenia punicifolia",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,"V0109406F",NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,NA,"V0109406F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5270","2015-03-07 08:57:27-03","F","FMNH-SEEDPLANTS","V0109282F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","punicifolia","Eugenia punicifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109282F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5271","2015-03-07 08:57:27-03","F","FMNH-SEEDPLANTS","V0109304F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","punicifolia","Eugenia punicifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109304F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5272","2015-03-07 08:57:26-03","F","FMNH-SEEDPLANTS","V0109285F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","punicifolia","Eugenia punicifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109285F",NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"5273","2017-09-29 17:03:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","punicifolia","Eugenia punicifolia",NA,"R. B. Foster","13823","1991","11","8","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"-61.5","-17.5",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13823",NA,NA
