"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"141","2020-10-14 10:06:45-03","FURB","FURB","8246","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Gasper, AL de","2009","04","30","Stival-Santos, A.; Uller, H.F. & Silveira, S.","227","2008","12","11","Brasil","Santa Catarina","Anita Garibaldi","Coral.","-51.1172223","-27.7169445","-51.1172223","-27.7169445","1010","1010","Florística IFFSC 260","FURB44214","FURB44214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:06:45-03","FURB","FURB","8875","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Sobral, M","2008","04","01","Verdi, M.; Dreveck, S.","408","2008","03","13","Brasil","Santa Catarina","Vargem","Lagoa dos Patos / Marundim.","-50.9408333","-27.4497222","-50.9408333","-27.4497222","941","941","IFFSC 365/L/Regeneração 13. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor branca","FURB44196","FURB44196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:06:45-03","FURB","FURB","9447","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Sobral, M","2008","04","01","Godoy, M.B.; Verdi, M. & Dreveck, S.","52","2007","11","28","Brasil","Santa Catarina","Mafra",NA,"-49.77","-26.19","-49.7700000","-26.1900000","846","846","IFFSC 1042/N/Regeneração 01.","FURB44221","FURB44221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:06:45-03","FURB","FURB","5529","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Cordeiro, J; Ribas, OS","2007","08","15","Verdi, M.","714","2007","02","02","Brasil","Santa Catarina","Doutor Pedrinho",NA,"-49.4832992553711","-26.7143993377686",NA,NA,NA,NA,NA,"FURB44218","FURB44218",NA,NA,NA,NA,NA,"18739","auto",NA,NA,NA,NA,NA,NA,NA
"145","2021-03-16 17:55:14-03","UCS","HUCS","35336","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Giacomin, L.L.","2008",NA,NA,"Ribas, O.S.","5823","2004","01","16","Brasil","Paraná","Bacaiúva do Sul","Arvoreta 4m - flor alva.&nf;Floresta Ombrofila densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:55:14-03","UCS","HUCS","42094","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Korte, A.","2010","03","15","Korte, A.","1535","2010","01","27","Brasil","Santa Catarina","Mirim Doce",NA,"-50.130833","-27.180278","-50.130833","-27.180278","596","596","FURB 20886.; FOD, sucessão avançada, 2,5m, arbusto.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:55:14-03","UCS","HUCS","44743","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Sobral, M.","8497","1997","11",NA,"Brasil","Santa Catarina","Varaneira","Rio do campo",NA,NA,NA,NA,NA,NA,"Doação ICN; região de mata ombrófila mista",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:55:14-03","UCS","HUCS","45100","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Korte, A.","2009","11","28","Korte, A.","1144","2009","11","28","Brasil","Santa Catarina","Alfredo Wagner","Soldadinho","-49.410833","-27.629167","-49.410833","-27.629167","772","772","arbustiva; flor branca; Floresta Ombrófila Mista; Estágio médio de regeneração",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-16 17:55:14-03","UCS","HUCS","37266","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Marchet, C.A.","86","2001","03","15","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000","mata em regeneração",NA,NA,NA,NA,NA,"Angiospermae","Solanales","55856","auto",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-16 17:55:14-03","UCS","HUCS","31784","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, L.","2008","02",NA,"Wasum, R.A.","4288","2007","10","04","Brasil","Paraná","Inácio Martins","na borda da mata.","-51.0788993835449","-25.5711002349854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales","35964","auto",NA,NA,NA,NA,NA,NA,NA
"151","2014-10-14 15:57:08-03","BS","M","M-0171826","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Dusén, P.K.H.",NA,"1902","05","31","Brasil",NA,NA,"Serra do Itatiaia",NA,NA,NA,NA,NA,NA,NA,"M0171826",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,"Magnoliopsida","TYPE",NA,NA,"21:00",NA,NA
"152","2019-08-16 08:41:14-03","UTFPR","HCF","25282","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusen","M.G. Caxambu","2018","05","15","M.G. Caxambu","8085","2018","04","12","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.860167","-25.922833","51°51'36,6 W","25°55'22,2 S","1154","1154","arbusto heliófito, piloso. Folhas discolores. Frutos imaturos variando do verde ao amarelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-16 08:41:14-03","UTFPR","HCF","20315","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusen","A. Korte","2009","11","10","A. Korte","803","2009","11","10","Brasil","SC","Presidente Nereu","Rio Novo","-49.230556","-27.180278","49°13'50 W","27°10'49 S","617","617","Floresta Ombrófila Densa; Estágio avançado; arbustiva; flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-08-16 08:41:14-03","UTFPR","HCF","20376","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusen","A. Korte","2009","11","28","A. Korte","1144","2009","11","28","Brasil","SC","Alfredo Wagner","Soldadinho","-49.410833","-27.629167","49°24'39 W","27°37'45 S","772","772","Floresta Ombrófila Mista. estágio médio de regeneração. arbustiva. Flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-08-16 08:41:14-03","UTFPR","HCF","6297","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusen","J. Cordeiro & E. Barboza","2008",NA,NA,"M.G. Caxambu","1824","2007","11","03","Brasil","PR","Ponta Grossa","Buraco do Padre","-49.968028","-25.173667","49°58'04,9 W","25°10'25,2 S","931","931","arvoreta ca. 3 m. Folhas discolores. Flores com corola alva e cálice ferrugíneo-pubescente. Próximo a paredão de arenito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-08-16 08:41:14-03","UTFPR","HCF","18550","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusen","L.L. Giacomin","2008",NA,NA,"O.S. Ribas","5823","2004","01","16","Brasil","PR","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"arvoreta, 4 m, flor alva. Encosta do morro.",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:45:47-03","MBM","MBM","234586","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","5156",NA,NA,NA,"Brazil","Paraná","Almirante Tamandaré","Parque Primavera","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,"MBM234586","MBM234586","Southern America",NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:45:47-03","MBM","MBM","2907","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","14963",NA,NA,NA,"Brazil","Paraná","Bituruna","Rio Jangada","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,"MBM002907","MBM002907","Southern America",NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:45:47-03","MBM","MBM","2603","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","15490",NA,NA,NA,"Brazil","Paraná","Clevelândia","Rincão Torcido","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,NA,"MBM002603","MBM002603","Southern America",NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:45:47-03","MBM","MBM","27321","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","27633",NA,NA,NA,"Brazil","Paraná","Colombo","Capivari","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM027321","MBM027321","Southern America",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:45:47-03","MBM","MBM","61503","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Landrum, L.R.","2450",NA,NA,NA,"Brazil","Paraná","Contenda","Contenda","-49.5346984863281","-25.6756000518799",NA,NA,NA,NA,NA,"MBM061503","MBM061503","Southern America",NA,NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:45:47-03","MBM","MBM","338675","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, L.","2008","02",NA,"Wasum, R.","4288","2007","10","04","Brazil","Paraná","Inácio Martins",NA,"-51.0788993835449","-25.5711002349854",NA,NA,"1276","1276","Em borda da mata","MBM338675","MBM338675","Southern America",NA,NA,NA,NA,"35964","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:45:47-03","MBM","MBM","45160","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Semir; Mentz, Stehmann",NA,NA,NA,"Hatschbach, G.","11960",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Estrada do Sertão, Entrada Grande","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM045160","MBM045160","Southern America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:45:47-03","MBM","MBM","16764","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","25493",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Serão de Cima","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM016764","MBM016764","Southern America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:45:47-03","MBM","MBM","423539","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Barboza, E.","2019",NA,NA,"Fagundes-Filho, C.A.; Teixeira, T.A.B.; Gonçalves, R.; Teixeira, T.A.B.; Gonçalves, R.","25","2011","09","20","Brazil","Paraná","Jaguariaíva","Vale do Codó","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM423539",NA,"Southern America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:45:47-03","MBM","MBM","32985","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","32695",NA,NA,NA,"Brazil","Paraná","Prudentópolis","Rio dos Patos","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,NA,"MBM032985","MBM032985","Southern America",NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:45:47-03","MBM","MBM","27300","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","27158",NA,NA,NA,"Brazil","Paraná","Sengés","Serra do Mocambo","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"MBM027300","MBM027300","Southern America",NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:45:47-03","MBM","MBM","257059","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, J.R.",NA,NA,NA,"Paiva, M.R.C.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,"MBM257059","MBM257059","Southern America",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:45:47-03","MBM","MBM","71448","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","44315",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Cavalo Morto","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM071448","MBM071448","Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:45:47-03","MBM","MBM","27324","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","28154",NA,NA,NA,"Brazil","Paraná","União da Vitória","Rio Santa Maria","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,NA,"MBM027324","MBM027324","Southern America",NA,NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:45:47-03","MBM","MBM","139953","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","3827",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","Fazenda Faxinal","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM139953","MBM139953","Southern America",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:45:47-03","MBM","MBM","188739","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, J.R.",NA,NA,NA,"Ribas, O.S.; Barboza, E.; Silva, J.M.; Barboza, E.; Silva, J.M.","978",NA,NA,NA,"Brazil","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM188739","MBM188739","Southern America",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:45:47-03","MBM","MBM","61507","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Landrum, L.R.","2645",NA,NA,NA,"Brazil","Santa Catarina","Lages","15km east of Otacílio Costa","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"MBM061507","MBM061507","Southern America",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:45:47-03","MBM","MBM","210207","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, J.R.",NA,NA,NA,"Stehmann, J.R.; et al.; et al.","1726",NA,NA,NA,"Brazil","Santa Catarina","São Bento do Sul","Estrada para Corupá","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,"MBM210207","MBM210207","Southern America",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:45:47-03","MBM","MBM","263412","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","72494",NA,NA,NA,"Brazil","Santa Catarina","Urubici","Morro da Cruz","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"MBM263412","MBM263412","Southern America",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:45:47-03","MBM","MBM","410272","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Verdi, M.","2009","01","27","Verdi, M.; Hasckel, R.P.; Klemz, G.; Hasckel, R.P.; Klemz, G.","1455","2009","01","27","Brazil","Santa Catarina","Cerro Negro","Araça","-50.94","-27.63","-50.94","-27.63","995","995","Arbusto; Floresta Ombrófila Mista","MBM410272","MBM410272","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:45:47-03","MBM","MBM","410306","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Korte, A.","2009","08","11","Korte, A.; Kruger, A.; Kruger, A.","21","2009","08","11","Brazil","Santa Catarina","Alfredo Wagner",NA,"-49.5","-27.63","-49.5","-27.63","635","635","Arbustiva; Floresta Ombrófila Densa; estágio médio de regeneração","MBM410306","MBM410306","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:45:47-03","MBM","MBM","418235","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Völtz, R.R.","2019","04","05","Völtz, R.R.","2074","2019","04","04","Brazil","Santa Catarina","Monte Castelo","Residência Fuck","-50.301389","-26.689167","-50.301389","-26.689167","810","810","Arvoreta 4 m alt.; flores com sépalas amarronzadas e pétalas alvas, estames com anteras amarelas; frutos verdes-amarronzados; borda de Floresta Ombrófila Mista em estágio inicial.; Floresta Ombrófila Mista.","MBM418235",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:45:47-03","MBM","MBM","418404","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Meyer, F.S.","2018","11",NA,"Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2454","2018","11",NA,"Brazil","Santa Catarina","Ponte Alta do Norte","FRP - Fazenda Rio das Pedras","-50.409906","-27.120969","-50.409906","-27.120969",NA,NA,"Arbusto ca. 1,5 m altura. Ramos revestidos por tricomas estrelados pedicelados (semelhante a um pólipo), com coloração marrom ou ferrugínea. Folhas bastante discolores, com nervura principal de coloração marrom na face abaxial. Inflo","MBM418404",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:45:47-03","MBM","MBM","419457","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Cordeiro, J.","2019","06","18","Schwirkowski, P.","741","2014","12","20","Brazil","Santa Catarina","São Bento do Sul","Serra Alta, lateral da BR-280, atrás da Implantec","-49.389444","-26.295556","-49.389444","-26.295556","896","896","Erva com 1 m de altura; flor branca, folhas fortemente discolores.; Floresta Ombrófila Mista, borda de mata.","MBM419457",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:45:47-03","MBM","MBM","419459","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Cordeiro, J.","2019","06","18","Schwirkowski, P.","827","2015","01","04","Brazil","Santa Catarina","São Bento do Sul","Rio Vermelho, estrada Rio Vermelho - Campo Alegre","-49.303611","-26.255","-49.303611","-26.255","941","941","Arbusto com 1 m de altura; fruto imaturo.; Floresta Ombrófila Mista, mata secundária.","MBM419459",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:45:47-03","MBM","MBM","29548","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","33544",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Serra São Luís","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"MBM029548","MBM029548","Southern America",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:45:47-03","MBM","MBM","294239","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Giacomin, L.L.","2008","12",NA,"Ribas, O.S.; Silva, J.M.; Simon, G.F.; Silva, J.M.; Simon, G.F.","5823","2004","01","16","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Arvoreta, 4m, flor alva. Floresta ombrófila densa alto montana. Encosta do morro.","MBM294239","MBM294239","Southern America",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:45:47-03","MBM","MBM","205682","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Ribas, O.S.; Ribas, O.S.","1385",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, subida ao Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM205682","MBM205682","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:45:47-03","MBM","MBM","217775","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1974",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, subida ao Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM217775","MBM217775","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:45:47-03","MBM","MBM","234587","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith, L.B.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","4441",NA,NA,NA,"Brazil","Paraná","Colombo","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM234587","MBM234587","Southern America",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:45:47-03","MBM","MBM","65705","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Rotta, E.","s.n.",NA,NA,NA,"Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM065705","MBM065705","Southern America",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:45:47-03","MBM","MBM","234589","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith, L.B.",NA,NA,NA,"Moreira, E.","112",NA,NA,NA,"Brazil","Paraná","Curitiba","Atuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM234589","MBM234589","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:45:47-03","MBM","MBM","234584","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","14196",NA,NA,NA,"Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM234584","MBM234584","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:45:47-03","MBM","MBM","234585","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Dombrowski, L.T.","79",NA,NA,NA,"Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM234585","MBM234585","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:45:47-03","MBM","MBM","15459","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; et al.; et al.","3799",NA,NA,NA,"Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM015459","MBM015459","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:45:47-03","MBM","MBM","185029","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, L.A.",NA,NA,NA,"Stellfeld, C.","1083",NA,NA,NA,"Brazil","Paraná","Curitiba","Santa Felicidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM185029","MBM185029","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:45:47-03","MBM","MBM","24186","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Carvalho, P.","48",NA,NA,NA,"Brazil","Paraná","Irati","Colônia Estadual Florestal","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"MBM024186","MBM024186","Southern America",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
