"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","identifiedBy","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1334","2017-08-29 11:29:42-03","CAS","CAS-BOT","560538","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Skog, L.; Feuillet, C.; Rossman, A.","1986","11",NA,"French Guiana",NA,NA,NA,NA,NA,NA,"10","20",NA,NA,"Magnoliophyta","Myrtales",NA,"7518","South America","St. Laurent region: Piste Balaté, 12 km from St. Laurent and ±7 km in from Rte. D11 to St. Jean.",NA,"Herbs on roadside in wet sand, corollas white.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1335","2017-08-29 11:52:45-03","CAS","CAS-BOT","560541","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","de Granville","1984","4",NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"6867","South America","Kaw : Montagne Favard",NA,"Herbe thérophyte dressée de 60 à 90 cm de haut. Fleurs à corolle blanche. Includes location map.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1336","2017-08-31 09:05:27-03","CAS","CAS-BOT","560544","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Henkel, T. W.; Williams, R.","1993","5",NA,"Guyana",NA,NA,"-58.5833333333","6.4166666667","58° 35' W","6° 25' N","5",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"2049","South America","U. Demerara-Berbice Region. Lower Kajarau Creek, left bank",NA,"Herb, 0.45 m; corolla white, filaments green, anthers yellow.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1337","2017-06-20 09:36:39-03","CAS","CAS-BOT","553771","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Almeda, F.; Romero, R.; Martins, A. B.; Belinello, R.","1999","5",NA,"Brazil","Bahia",NA,"-41.9497777778","-13.5187777778","41° 56' 59.2 W","13° 31' 07.6 S","1500",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"8330","South America","Município de Rio de Contas, Campo do Queiróz.",NA,"Herbácea, ca. 0,4m. Corola magenta; frutos secos. R. Romero (5878). material testemunho para estudos citológicos.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1338","2017-06-20 09:55:11-03","CAS","CAS-BOT","553774","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Almeda, F.; Romero, R.; Robinson, O.; Robinson, D.","1998","6",NA,"Brazil","Minas Gerais","Municipio of Diamantina","-43.6166666667","-18.2833333333","43° 37' W","18° 17' S",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"7830","South America","Estrada para Biribiri, ca. 6km de Diamantina.",NA,"Herbácea, ca. 0,4m. Corola púrpura; anteras menores amarelas; anteras maiores vinho; conectivo amarelos; filetes amarelos. R. Romero (5408). material testemunho para estudos citológicos",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1339","2017-08-31 09:00:45-03","CAS","CAS-BOT","560543","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Henkel, T. W.; James, R.","1994","7",NA,"Guyana",NA,NA,"-59.3333333333","2.4166666667","59° 20' W","2° 25' N","300",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"3633","South America","U. Takutu-U. Essequibo Region. Near base of Maridwautau Mtn.",NA,"Shrub 0.5 m; flowers white with yellow anthers.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1340","2017-08-29 11:46:22-03","CAS","CAS-BOT","560993","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Ysalen, ; Brito,","1982","10",NA,"Venezuela","Guarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"69","South America","Morichal Largo, a 12 km de Calabozo.",NA,"Subfrutice decumbente, de aproximadamente 50 cms de alto, flores lila, petalos caedisos. Fruto tipo capsula.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1341","2017-08-31 09:14:49-03","CAS","CAS-BOT","560546","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Hollowell, T. H.; Hinds, Wiltshire","2001","10",NA,"Guyana",NA,NA,"-59.1477777778","7.5594444444","59° 8' 52 W","7° 33' 34 N","5","10",NA,NA,"Magnoliophyta","Myrtales",NA,"631","South America","Barima-Waini Region. Waini River, Kwebana. Vicinity of abandoned sawmill",NA,"Herb in clusters, to 0.7 m height. Corolla white, easily shed, anthers yellow with purple appendage.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1342","2017-08-29 10:37:47-03","CAS","CAS-BOT","560986","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","de Carvalho, André M.; Gatti, José","1981","1",NA,"Brazil","Bahia","Belmonte","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"446","South America","A 3 km S da cidade. Restinga arbustiva e Campos.",NA,"Erva. Folhas discolor. Flores com pétalas lilazes. Estames com anteras amarelas.",NA,NA,"71281","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1343","2017-08-29 10:42:24-03","CAS","CAS-BOT","560987","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Moreira, Hermes; Moreira, Moema","1967","7",NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"407","South America","Mun. de Pontal do Sul, Paranagué, Pr. 200m da praia.",NA,"Erva ereta. Flor Lilaz.",NA,NA,"25180","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1344","2017-10-26 09:40:46-02","CAS","CAS-BOT","568681","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Gomes-Costa, G. A.; Chagas, M. A.; Melo, A.; Santos, S. O.","2010","10",NA,"Brazil","Pernambuco","Jaqueira","-35.7933006286621","-8.72667026519775",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"220","South America","RPPN Frei Caneca, Caminho para Pedra Danta, contornando o açude",NA,"Subarbusto, flors lilases claras.",NA,NA,"11830","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1345","2016-10-24 14:38:57-02","CAS","CAS-BOT","523956","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Michelangeli, Fabián A.; Aguirre-Santoro, J.","2013","8",NA,"Suriname","Distrikt Sipaliwini",NA,"-56.1496111111","3.7914444444","56° 8' 58.6 W","3° 47' 29.2 N","315",NA,NA,NA,"Magnoliophyta","Myrtales","F. A. Michelangeli","2037","South America","Around Rudi Kappel airstrip",NA,"30 cm tall; petals white; large stamens with yellow appendages and thecae fucsia, small stamens yellow; blooming only in the morning for a few hours.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1346","2017-06-20 09:32:54-03","CAS","CAS-BOT","553770","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Almeda, F.; Romero, R.; Martins, A. B.; Belinello, R.","1999","5",NA,"Brazil","Bahia",NA,"-41.7632777778","-13.1250555556","41° 45' 47.8 W","13° 07' 30.2 S","1190",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"8336","South America","Estrada Abaíra-Piatã, estrada a esquerda.",NA,"Herbácea, ca. 0,4m. Corola rósea; anteras e filetes arroxeados, conectivo e anteras menores amarelas. R. Romero (5895). material testemunho para estudos citológicos.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1347","2017-08-31 09:09:42-03","CAS","CAS-BOT","560545","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Clarke, H. D.; Hoffman, B.","1995","11",NA,"Guyana",NA,NA,"-58.7933333333","4.4583333333","58° 47' 36 W","4° 27' 30 N","80",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"494","South America","Potaro-Siparuni Region. Iwokrama Rainforest Reserve",NA,"Subshrub, 0.5 m.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1348","2017-08-31 09:22:25-03","CAS","CAS-BOT","560547","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Maas, P. J. M.; Westra, L. Y. Th.","1979","10",NA,"Guyana",NA,NA,"-59.6833333333","3.4666666667","59° 41' W","3° 28' N",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"3806","South America","Rupununi Distr., Manari. Along Manari River",NA,"Herb, basal part of stem rotting at the nodes, petals white, to light lemon-colour at the base with faint purple lines, filaments light green, anthers violet with yellow appendages",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1349","2017-10-12 11:34:51-03","CAS","CAS-BOT","566882","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Deda, R. M.; Amorim, B. S.; Chagas, M. A.; Costa-Lima, J. L.; Lourenço, A. R.; Santos, E.","2012","4",NA,"Brazil","Sergipe",NA,"-37.4258333333","-11.3827777778","37° 25' 33 W","11° 22' 58 S",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"167","South America","Santa Luzia do Itanhy, RPPN Mato do Crasto Mata Atlântica",NA,"Erva com cerca de 20 cm. Com flores roxas e estames amarelos.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1350","2017-08-29 11:11:26-03","CAS","CAS-BOT","560991","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Hostmann","1843","1",NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"876","South America","Unspecified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1351","2017-08-29 11:49:06-03","CAS","CAS-BOT","560540","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","de Granville","1982","11",NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"5171","South America","Route forestiére de St Laurent à Paul Isnard; environ PK 70, crique Sosakaba",NA,"Herbe terrestre héliophile, dressée de 60-75 cm de haut. Calice hérissé de poils ramifiés. Corolle blanche à 4 pétales étalés. Includes location map.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1352","2017-08-29 11:46:41-03","CAS","CAS-BOT","560994","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Huber, Otto; Alarcon, Clara","1982","9",NA,"Venezuela","Bolívar","Distrito Piar","-62.4","7.3","62° 24' W","7° 18' N","300",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"6521","South America","En el Hato El Diamante, aprox. 15 km al SE de El Manteco.",NA,"Sufrútice de hasta 0,5 m de alto, frecuente en el camino a lado de una laguna. Flores en botones blancos. Frutos maduros dorados. Haz verde mediano, envés verde claro.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1353","2017-06-20 10:00:11-03","CAS","CAS-BOT","553775","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Almeda, F.; Romero, R.; Robinson, O.; Robinson, D.","1998","6",NA,"Brazil","Minas Gerais","Jaboticatubas","-43.5","-19.1666666667","43° 30' W","19° 10' S",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"7783","South America","Serra do Cipó, entre km 145 na estrada para Conceição do Mato Dentro",NA,"Herbácea, ca. 0,5m. Corola pink; apêndice anterior do connectivo amarelo. Frequente. R. Romero (5342). material testemunho para estudos citológicos",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1354","2020-10-26 09:32:32-03","UNEMAT","NX-FANEROGAMAS","7054","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Moresco M.C., Mews H.A.; Marimon B.S.; Jancoski H.; Franzak D.D.;Lima H.","2005","06","04","Brasil","Mato Grosso","Novo Santo Antônio","-50.916666667","-12.58025","-50.916666667","-12.58025",NA,NA,NA,NA,NA,NA,"Rodrigues K.F.","MC30",NA,"Parque Estadual do Araguaia. Hectare 1. Fazenda Silvana. Próximo a um mata-burro.",NA,"Ocasional. Coleta aleatória.[HABITAT=Campo de Murundu]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2020-10-26 09:32:32-03","UNEMAT","NX-FANEROGAMAS","7057","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Jancoski H. , Marimon B.S.; Lima H.; Franczak D.D.; Moresco M.C.; Mews H.A.","2005","05","30","Brasil","Mato Grosso","Novo Santo Antônio","-50.934416667","-12.377055556","-50.934416667","-12.377055556",NA,NA,NA,NA,NA,NA,"Rodrigues K.F.","HJ76",NA,"Parque Estadual do Araguaia. Hectare 1. Subparcela 3.",NA,"Comum.[HABITAT=Campo de Murundu]",NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA,NA
"1356","2020-10-26 09:32:32-03","UNEMAT","NX-FANEROGAMAS","6187","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.",NA,"2001","06","29","Brasil","Mato Grosso","Cocalinho","-50.9958000183105","-14.3971996307373",NA,NA,NA,NA,NA,NA,NA,NA,"Marimon B.S.","209",NA,"Fazenda Pinheiral.",NA,"Pétalas lilás",NA,NA,"293587","auto","2006","10",NA,NA,NA,NA,NA,NA,NA
"1357","2021-03-03 22:00:02-03","FLAS","FLAS","209243","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","T.W. Henkel",NA,NA,NA,"Guyana",NA,NA,"-59.3333333","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3958",NA,NA,"Preserved herbarium specimen","[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2021-03-03 22:00:02-03","FLAS","FLAS","209242","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","T.W. Henkel",NA,NA,NA,"Guyana",NA,NA,"-59.3333333","2.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3633",NA,NA,"Preserved herbarium specimen","[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2021-03-03 22:00:02-03","FLAS","FLAS","209241","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","T.W. Henkel",NA,NA,NA,"Guyana",NA,NA,"-58.5833333","6.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2049",NA,NA,"Preserved herbarium specimen","[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2021-03-03 22:00:02-03","FLAS","FLAS","209240","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","H.D. Clarke",NA,NA,NA,"Guyana",NA,NA,"-58.8833333","4.5333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"494",NA,NA,"Preserved herbarium specimen","[Label footing:] Smithsonian Biological Diversity of the Guianas Program --[Source:] US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2014-09-23 11:02:00-03","G","G-DC","G00318915","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Blanchet, J. S.","1832",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00318915",NA,NA,NA,"CAT.HERB.PRODR.","434","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana",NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1362","2014-09-23 11:02:00-03","G","G-DC","G00319067","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Lhotsky, J.","1831",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319067",NA,NA,NA,"CAT.HERB.PRODR.",NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana",NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1363","2014-09-23 11:02:00-03","G","G-DC","G00319081","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Martius, C. F. P.",NA,NA,NA,"Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319081",NA,NA,NA,"CAT.HERB.PRODR.","501","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana","ISOLECTOTYPUS of Pterolepis glomerata var. martiana Cogn.",NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1364","2014-09-23 11:02:00-03","G","G-DC","G00319089","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Blanchet, J. S.","1832",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319089",NA,NA,NA,"CAT.HERB.PRODR.","986","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana",NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1365","2014-09-23 11:02:00-03","G","G-DC","G00319178","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Blanchet, J. S.","1831",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319178",NA,NA,NA,"CAT.HERB.PRODR.","87","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana",NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1366","2014-09-23 11:02:00-03","G","G-DC","G00318915","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Blanchet, J. S.","1832",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00318915",NA,NA,NA,"CAT.HERB.PRODR.","434","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana",NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1367","2014-09-23 11:02:00-03","G","G-DC","G00319067","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Lhotsky, J.","1831",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319067",NA,NA,NA,"CAT.HERB.PRODR.",NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana",NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1368","2014-09-23 11:02:00-03","G","G-DC","G00319081","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Martius, C. F. P.",NA,NA,NA,"Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319081",NA,NA,NA,"CAT.HERB.PRODR.","501","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana","ISOLECTOTYPUS of Pterolepis glomerata var. martiana Cogn.",NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1369","2014-09-23 11:02:00-03","G","G-DC","G00319089","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Blanchet, J. S.","1832",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319089",NA,NA,NA,"CAT.HERB.PRODR.","986","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana",NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1370","2014-09-23 11:02:00-03","G","G-DC","G00319178","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata var. martiana","Cogn.","Blanchet, J. S.","1831",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319178",NA,NA,NA,"CAT.HERB.PRODR.","87","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","var. martiana",NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1371","2014-09-23 11:02:00-03","G","G-DC","G00318898","S","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Blanchet, J. S.","1832",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00318898",NA,NA,NA,"CAT.HERB.PRODR.","653","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1372","2014-09-23 11:02:00-03","G","G-DC","G00319162","S","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Salzmann, P.","1830",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00319162",NA,NA,NA,"CAT.HERB.PRODR.","256","AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"2012","01","01",NA,NA,NA,NA,NA,NA
"1373","2021-04-05 12:36:09-03","UNIVASF","HVASF","22399","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","cf. glomerata","Pterolepis cf. glomerata","(Rottb.) Miq.","J.A. Siqueira Filho","2015","01","27","Brasil","Bahia","Morro do Chapéu","-41.000444","-11.627805","-41.000444","-11.627805","901","901","HVASF022399","HVASF022399_01",NA,NA,"#","3268","América do Sul","Nos arredores do Monumento Natural Cachoeira do Ferro Doido",NA,"Erva ca. de 50 cm alt., caule quadragular piloso, folhas pilosas e glutinosas, flores terminais de corola lilás e anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1374","2021-04-05 12:36:09-03","UNIVASF","HVASF","22675","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","cf. glomerata","Pterolepis cf. glomerata","(Rottb.) Miq.","D.S. Fernandes","2015","02","16","Brasil","Bahia","Jacobina","-40.503611","-11.334722","-40.503611","-11.334722","717","717","HVASF022675",NA,NA,NA,"J.A. Siqueira Filho","225","América do Sul","Chapada Diamantina, Povoado de Itaitú, Trilha para a Cachoeira Véu de Noiva",NA,"Arbusto ca. de 1m alt., folhas opostas, curvinérveas, flores liláses, sepálas densamente pilosas.",NA,NA,NA,NA,"2015","07","15",NA,NA,NA,NA,NA,"U"
"1375","2021-04-05 12:36:09-03","UNIVASF","HVASF","23049","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","J.A. Siqueira Filho","2016","02","17","Brasil","Piauí","Piracuruca","-41.680388","-4.091833","-41.680388","-4.091833","165","165","HVASF023049",NA,NA,NA,"J.A. Siqueira Filho","3720","América do Sul","Parque Nacional de Sete Cidades, Primeira Cidade",NA,"Erva ca. de 50 cm alt. Associada a ambiente aquático. Flores róseas com anteras vermelhas.",NA,NA,NA,NA,"2016","03","16",NA,NA,NA,NA,NA,"U"
"1376","2021-04-05 12:36:09-03","UNIVASF","HVASF","1306","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","J.A. Siqueira Filho","1997","04","24","Brasil","Pernambuco","Maraial","-35.760583","-8.834986","-35.760583","-8.834986","260","260","HVASF001306",NA,NA,NA,"J.F. Baumgratz","569","América do Sul","Engenho Curtume",NA,"Erva pilosa, ca. 38cm, com caule quadrangular. Indivíduo frequente em grande população dentro do Cercado do Gado. Flores terminais, liláses, com órgãos reprodutivos amarelos. Em solo alagadiço, frequente.",NA,NA,NA,NA,"1997","05","01",NA,NA,NA,NA,NA,"U"
"1377","2019-11-21 10:10:29-03","IBt","SP","42745","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Rojas, T","1917","03",NA,"Paraguai","Alto Paraguay","San Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2019-11-21 10:10:29-03","IBt","SP","301878","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Leitão Filho, HF; et al.","1995","02","07","Brasil","São Paulo","Pariquera-Açu","-47.85","-24.879444","-47.85","-24.879444",NA,NA,NA,NA,NA,NA,"Romero, R","32933",NA,"Estrada para Cananéia",NA,NA,NA,NA,NA,NA,"1999","01","21",NA,NA,NA,NA,NA,NA
