"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"454","2021-02-11 17:21:56-03","UFPR","UPCB","5402","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Hatschbach, G.","Moreira Filho, H.","389",NA,NA,NA,"Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Vila Velha",NA,NA,"Arbusto no bosque..",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"455","2021-02-11 17:21:55-03","UFPR","UPCB","33526","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Guimarães, O.A.","Cervi, A.C.","2446","1987","08","04","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"1998","11",NA,"Rua Dom Pedro II",NA,NA,"Arbusto de 1m..",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"456","2021-02-11 17:21:55-03","UFPR","UPCB","34023","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Silva, S.M. & Guimarães, O.A.","Bidá, A.","431","1984","06","06","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"1998","11",NA,"Santa Mônica Clube de Campo",NA,NA,"Árvore..",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"457","2021-02-11 17:21:55-03","UFPR","UPCB","34542","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Santos, E.P.","Santos, E.P.","315","1997","10","15","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"1998","04","28","Serra de Araçatuba",NA,NA,"Arvoreta de ± 1m, flores alvas. Beira de caminho. Floresta ombrófila densa montana, 750m de altitude..",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"458","2021-02-11 17:21:55-03","UFPR","UPCB","34591","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Santos, E.P.","Santos, E.P.","536","1998","09","11","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"1998","10","07","Serra de Araçatuba, Morro dos Perdidos",NA,NA,"Arvoreta de ± 2 m, flores esverdeadas. Interior de mata nebular, 1100 m de altitude..",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"459","2021-02-11 17:21:55-03","UFPR","UPCB","10294","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Nevling, L.I.","Hatschbach, G.","7721","1961","02","03","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"1961","01","01","Tunas",NA,NA,"Arvoreta com flor alva. Mata..",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"460","2021-02-11 17:21:56-03","UFPR","UPCB","53272","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Reginato, M.","Reginato, M.","526","2005","08","25","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"2005","01","01","Várzea do Rio Piraquara",NA,NA,"Arvoreta 4m, flor alva..",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"461","2010-05-11 11:08:00-03","MO","MOBOT","100272537","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi","Dimitri Sucre","Sucre 5596","1969","7","16","Brazil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,NA,NA,"Lagoa do Macuco, Reserva de Sooretama",NA,NA,NA,NA,NA,"South America",NA,"48150","auto",NA,NA,NA,NA,NA,"1",NA
"462","2012-05-17 05:02:00-03","MO","MOBOT","100274622","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Carl Schwacke","Schwacke 11208","1894","10","18","Brazil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"44599","auto",NA,NA,NA,NA,NA,"1",NA
"463","2011-01-11 14:55:00-02","MO","MOBOT","100274639","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Marcos Sobral","Sobral 5658","1987","9",NA,"Brazil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Res. Biol. Tripuí",NA,NA,NA,NA,NA,"South America",NA,"44599","auto",NA,NA,NA,NA,NA,"1",NA
"464","2010-05-18 10:45:00-03","MO","MOBOT","100274668","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Gert G. Hatschbach","Hatschbach 34412","1974","5","3","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,"Rio Cachoeira",NA,NA,NA,NA,NA,"South America",NA,"38300","auto",NA,NA,NA,NA,NA,"1",NA
"465","2010-05-18 10:53:00-03","MO","MOBOT","3170077","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 16189","1967","3","19","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Ribeirao Grande ( mun. Campina grand do Sul, Parana.",NA,NA,NA,NA,NA,"South America",NA,"55154","auto",NA,NA,NA,NA,NA,"1",NA
"466","2010-05-18 10:58:00-03","MO","MOBOT","100274677","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Gert G. Hatschbach","Hatschbach 7809","1961","1","22","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Rio Pardinho",NA,NA,NA,NA,NA,"South America",NA,"55154","auto",NA,NA,NA,NA,NA,"1",NA
"467","2010-05-18 11:24:00-03","MO","MOBOT","100274692","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 19771","1968","9","20","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"Guara",NA,NA,NA,NA,NA,"South America",NA,"53832","auto",NA,NA,NA,NA,NA,"1",NA
"468","2010-05-18 11:22:00-03","MO","MOBOT","100274697","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Gert G. Hatschbach","Hatschbach 7585","1960","10","20","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"Serra da Esperança",NA,NA,NA,NA,NA,"South America",NA,"53832","auto",NA,NA,NA,NA,NA,"1",NA
"469","2010-06-17 11:47:00-03","MO","MOBOT","100283368","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi","Apparicio P. Duarte|Gert G. Hatschbach","Duarte 5321","1960","7","25","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"41937","auto",NA,NA,NA,NA,NA,"1",NA
"470","2012-04-24 11:37:00-03","MO","MOBOT","100257039","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Per Dusén","Dusén 14061","1912","4","26","Brazil","Paraná","Marumbi","-51.6394004821777","-23.7061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"19566","auto",NA,NA,NA,NA,NA,"1",NA
"471","2010-11-30 10:14:00-02","MO","MOBOT","100283400","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 24769","1970","9","26","Brazil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,NA,"Curralinho",NA,NA,NA,NA,NA,"South America",NA,"37171","auto",NA,NA,NA,NA,NA,"1",NA
"472","2011-02-17 08:48:00-02","MO","MOBOT","100257028","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Per Dusén","Dusén 3248a",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"12577","auto",NA,NA,NA,NA,NA,"1",NA
"473","2010-11-23 15:12:00-02","MO","MOBOT","3170579","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","!Z.S. Rogers (MO)","Gert G. Hatschbach","Hatschbach 1508","1949","9","25","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"Rio do Corvo. Pequena arvore da mata higrofila.",NA,NA,NA,NA,NA,"South America",NA,"12577","auto",NA,NA,NA,NA,NA,"1",NA
"474","2011-01-11 14:50:00-02","MO","MOBOT","100283531","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi","O.S. Ribas|Marcos Sobral","Ribas 547","1993","7","22","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Morro Mae Catira",NA,NA,NA,NA,NA,"South America",NA,"17116","auto",NA,NA,NA,NA,NA,"1",NA
"475","2010-06-17 16:27:00-03","MO","MOBOT","100283566","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Gert G. Hatschbach|A. Manosso","Hatschbach 52536","1988","9","23","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Rio do Corvo",NA,NA,NA,NA,NA,"South America",NA,"17116","auto",NA,NA,NA,NA,NA,"1",NA
"476","2011-01-11 14:54:00-02","MO","MOBOT","100283574","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","P.I. Oliveira","Oliveira 563","1982","6","28","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Rio Taquari",NA,NA,NA,NA,NA,"South America",NA,"17116","auto",NA,NA,NA,NA,NA,"1",NA
"477","2011-01-11 14:56:00-02","MO","MOBOT","100283583","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","P.I. Oliveira","Oliveira 567","1982","6","28","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Rio Taquari",NA,NA,NA,NA,NA,"South America",NA,"17116","auto",NA,NA,NA,NA,NA,"1",NA
"478","2010-11-23 14:59:00-02","MO","MOBOT","100288108","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Gert G. Hatschbach","Hatschbach 14597","1966","8","12","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Colegio Santos Andrade",NA,NA,NA,NA,NA,"South America",NA,"45291","auto",NA,NA,NA,NA,NA,"1",NA
"479","2011-01-11 15:00:00-02","MO","MOBOT","100288115","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","P.I. Oliveira","Oliveira 586","1982","7","13","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Col. Sto. Andrade",NA,NA,NA,NA,NA,"South America",NA,"45291","auto",NA,NA,NA,NA,NA,"1",NA
"480","2011-01-11 15:11:00-02","MO","MOBOT","100288125","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi","O.S. Ribas","Ribas 626","1993","11","10","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Guaricana",NA,NA,NA,NA,NA,"South America",NA,"45291","auto",NA,NA,NA,NA,NA,"1",NA
"481","2011-01-17 09:26:00-02","MO","MOBOT","100288127","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi","Gert G. Hatschbach","Hatschbach 6647","1960","1","9","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Malhada",NA,NA,NA,NA,NA,"South America",NA,"45291","auto",NA,NA,NA,NA,NA,"1",NA
"482","2010-07-20 14:09:00-03","MO","MOBOT","3170676","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Barringer","Gert G. Hatschbach","Hatschbach 1449","1949","8","21","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Parana (Brasil). Mun. Guaratuba. Alto da Serra. entre Curitiba e Joinville.",NA,NA,NA,NA,NA,"South America",NA,"45291","auto",NA,NA,NA,NA,NA,"1",NA
"483","2010-07-02 15:43:00-03","MO","MOBOT","3170487","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Z.S. Rogers (MO)","Gert G. Hatschbach","Hatschbach 1768","1950","1","22","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"S. José dos Pinhaes. Rincão.",NA,NA,NA,NA,NA,"South America",NA,"45291","auto",NA,NA,NA,NA,NA,"1",NA
"484","2012-04-23 16:47:00-03","MO","MOBOT","100289030","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","L.T. Dombrowski","Dombrowski 10228","1978","12",NA,"Brazil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"25228","auto",NA,NA,NA,NA,NA,"1",NA
"485","2016-11-15 05:15:00-02","MO","MOBOT","100289032","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 33628","1978","2","14","Brazil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,"Campina, 46 km S de Curitiba",NA,NA,NA,NA,NA,"South America",NA,"25228","auto",NA,NA,NA,NA,NA,"1",NA
"486","2010-11-23 14:09:00-02","MO","MOBOT","100289033","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","R. Kummrow","Kummrow 1228","1978","2","12","Brazil","Paraná","Ubiratã","-52.9878005981445","-24.5452995300293",NA,NA,NA,NA,NA,NA,NA,"Campina",NA,NA,NA,NA,NA,"South America",NA,"23375","auto",NA,NA,NA,NA,NA,"1",NA
"487","2010-11-30 11:28:00-02","MO","MOBOT","100289035","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Moreira Filho, H","Moreira Filho 389","1966","7","5","Brazil","Paraná","Vila Alta","-53.7277984619141","-23.50830078125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"31931","auto",NA,NA,NA,NA,NA,"1",NA
"488","2013-01-31 06:27:00-02","MO","MOBOT","100289036","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Lucia Rossi|O.T. Oyakawa","Rossi 1523","1994","6","21","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,"Vizinho a Vila Visconde de Maua, proximidades da Cachoeira do Escorrega, rio Preto, Serra da Mantiqueira",NA,NA,NA,NA,NA,"South America",NA,"19648","auto",NA,NA,NA,NA,NA,"1",NA
"489","2012-10-13 05:29:00-03","MO","MOBOT","100290740","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Jorge L. Waechter","Waechter 2349","1988","10","1","Brazil","Rio Grande do Sul","Campos Borges","-52.9986000061035","-28.886100769043",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional de Aparados da Serra",NA,NA,NA,NA,NA,"South America",NA,"16155","auto",NA,NA,NA,NA,NA,"1",NA
"490","2010-11-30 10:17:00-02","MO","MOBOT","100291169","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","José R. Pirani","Pirani 2514","1989","10","21","Brazil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Entre Campos do Jordao e Pirangucu, Serra da mantiqueira, descida da Serra para Venceslau Bras",NA,NA,NA,NA,NA,"South America",NA,"21048","auto",NA,NA,NA,NA,NA,"1",NA
"491","2010-11-30 10:16:00-02","MO","MOBOT","100291153","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","José R. Pirani","Pirani 2513","1989","10","21","Brazil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Entre Campos do Jordao e Pirangucu, Serra da Mantiqueira, descida da Serra para Venceslau Bras",NA,NA,NA,NA,NA,"South America",NA,"21048","auto",NA,NA,NA,NA,NA,"1",NA
"492","2010-07-15 11:40:00-03","MO","MOBOT","100291150","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","* ROBIM","ROBIM 818","1994","9","9","Brazil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual dos mananciais, mata de altitude",NA,NA,NA,NA,NA,"South America",NA,"21048","auto",NA,NA,NA,NA,NA,"1",NA
"493","2014-12-14 05:22:00-02","MO","MOBOT","100291779","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","E.V. Franceschinelli","Franceschinelli 22529","1979","10","25","Brazil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,"Serra do Japi",NA,NA,NA,NA,NA,"South America",NA,"17840","auto",NA,NA,NA,NA,NA,"1",NA
"494","2011-12-14 13:02:00-02","MO","MOBOT","100220303","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Johan F. Widgren","Widgren 1025",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Isotype",NA,NA,NA,NA,"1",NA
"495","2010-12-07 15:04:00-02","MO","MOBOT","100222944","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Auguste F.M. Glaziou","Glaziou 8252","1876","1","8","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campos da Bocaina à la source du Sobrado, nova Friburgo.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Isolectotype",NA,NA,NA,NA,"1",NA
"496","2011-02-16 13:41:00-02","MO","MOBOT","100223840","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","!L. Rossi (SP)","F. Sellow","Sellow 4644","1814",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sem data",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Syntype",NA,NA,NA,NA,"1",NA
"497","2010-03-02 10:02:00-03","MO","MOBOT","100256992","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Auguste F.M. Glaziou","Glaziou 22019","1861",NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bord du Rio Bananal au Chico Lobo",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"498","2010-11-18 14:19:00-02","MO","MOBOT","100157544","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","D.S. Farias","Farias 200","1994","5","3","Brazil","Rio de Janeiro","Silva Jardim","-42.1833333","-22.5",NA,NA,NA,NA,NA,NA,NA,"Silva Jardim. Reserva Biológica Poço das Antas. Trilha Rodolfo Norte. Área FP029.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"499","2011-02-17 08:48:00-02","MO","MOBOT","100257003","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Per Dusén","Dusén 17286",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ypiranga",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"500","2011-02-17 08:48:00-02","MO","MOBOT","100257006","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Per Dusén","Dusén 11978",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Volta Grande",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"501","2011-02-17 08:48:00-02","MO","MOBOT","100257010","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Per Dusén","Dusén 1279a",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fortaleza",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"502","2011-02-17 08:48:00-02","MO","MOBOT","100257042","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Per Dusén","Dusén 13010",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carvalho",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"503","2010-03-02 10:57:00-03","MO","MOBOT","100257044","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","JOUSSON","JOUSSON 788a",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Without precise locality",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"504","2012-05-17 05:02:00-03","MO","MOBOT","100257057","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Carl Schwacke","Schwacke s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S. Bento",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"505","2010-11-23 14:55:00-02","MO","MOBOT","100257061","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi (SP)","Roberto M. Klein","Klein 142","1949","10","27","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brusque; Mata Sao Pedro",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"506","2012-05-17 05:02:00-03","MO","MOBOT","100257068","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Carl Schwacke","Schwacke 1334",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Propre Joinville",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"507","2011-03-02 20:58:00-03","MO","MOBOT","100257075","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Nevling","Richard Wettstein|V. Schiffner","Wettstein s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Bernardo",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
