"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"736","2013-01-28 05:13:00-02","MO","MOBOT","968548","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","L. Arroyo (USZ)","René Guillén V.|V. Roca|R. Choré","Bolivia","Santa Cruz","Velasco","-61.00277","-14.73638",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,"Guillén Villarroel 3532","1995","5","8","Reserva Ecológica El Refugio; a 1600 m al NE del campamento, en el sendero Ecológico 2; bosque húmedo siempre verde de altura; suelos franco arcillosos.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"737","2012-03-18 05:12:00-03","MO","MOBOT","978730","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.",NA,"Antony Jardim|Fabiana Mamani M.","Bolivia","Santa Cruz","Nuflo de Chavez","-61.84805","-16.52166",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"Jardim 1386","1994","12","1","Las Trancas Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticas.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2011-02-24 13:38:00-03","MO","MOBOT","985714","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","W.D. Stevens","Nélida Soria","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 5637","1992","11",NA,"Parque Nacional Cerro Corá, Bosque a orillas del Aquidabán Nigui.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"739","2008-05-27 22:02:00-03","MO","MOBOT","990016","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","C. Reynel (MO)","Carmen Josse","Ecuador","Manabí",NA,"-80.71666","-1.38333",NA,NA,"150.00000000","280.00000000",NA,NA,NA,NA,NA,"Josse 573","1991","9","3","P.N. Machalilla. Entrada por Río Salaite hasta sitio El Mate. Bosque seco semideciduo, alterado, con árboles nativos pero jóvenes.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"740","2009-01-19 11:50:00-02","MO","MOBOT","960413","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","C. Diaz (MO)","Camilo Díaz S.","Peru","Tumbes","Zarumilla","-80.1666667","-3.85",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,"Díaz Santibáñez 7469","1995","1","21","Matapalo. Carretera entre Naranjal y Campo Verde.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","227",NA
"741","2016-08-19 09:20:00-03","MO","MOBOT","100191306","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"S. Torres Robles|P. Simon|N. González","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Torres Robles 1963","2004","10","30","Isla Martín García: Reserva Natural y Sitio Histórico Isla Martín García.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"742","2018-09-14 10:32:00-03","MO","MOBOT","101067591","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"A. Saint-Hilaire","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint-Hilaire s.n.","1816",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"culantrilo","Lectotype",NA,NA,NA,NA,"1",NA,NA
"743","2018-09-14 10:34:00-03","MO","MOBOT","101067594","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"A. Saint-Hilaire","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint-Hilaire s.n.","1816",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"culantrilo","Lectotype",NA,NA,NA,NA,"1",NA,NA
"744","2018-09-14 10:40:00-03","MO","MOBOT","101067602","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"F.W.H.A. von Humboldt","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Humboldt s.n.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"culantrilo","Holotype",NA,NA,NA,NA,"1",NA,NA
"745","2018-09-14 10:54:00-03","MO","MOBOT","101067609","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"G. Peckolt","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peckolt 623","1867",NA,NA,"Canto Gallo",NA,"South America",NA,NA,NA,NA,"culantrilo","Lectotype",NA,NA,NA,NA,"1",NA,NA
"746","2016-10-13 05:58:00-03","MO","MOBOT","1065297","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"David A. Neill|Tamara Núñez","Ecuador","Guayas","Guayaquil","-79.96666","-2.16666",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,"Neill 10471","1996","2","27","Bosque Protector Cerro Blanco. 15 km west of Guayaquil. Tropical Dry Forest on limestone substrate. Disturbed forest near Quebrada Papagayo.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,NA,NA,NA
"747","2016-08-19 09:20:00-03","MO","MOBOT","1140237","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"José Campos de la Cruz|G. Pezantes|Luis Campos","Peru","Cajamarca","San Ignacio","-79.2333333","-4.9833333",NA,NA,"1000.00000000","1150.00000000",NA,NA,NA,NA,NA,"Campos de la Cruz 3350","1997","1","24","Distrito Namballe: La Naranja-Fundo Canchis. Tipo de bosque; bosque secundario con relictos de bosque primario.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"8","13",NA
"748","2017-08-25 05:21:00-03","MO","MOBOT","116974","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Percy Núñez V.|Gregorio Ortiz","Peru","Cusco","La Convención","-72.6666667","-12.7833333",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"Núñez Vargas 12684","1991","2","2","Río Manguriari (Manguyari). Alto Urubamba; upstream to Río Manguriari.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"3","65",NA
"749","2016-08-19 09:20:00-03","MO","MOBOT","117358","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Camilo Díaz S.|et al.","Peru","Amazonas","Luya","-78.355","-6.181",NA,NA,"2450.00000000","2550.00000000",NA,NA,NA,NA,NA,"Díaz Santibáñez 3492","1989","5","24","Camporredondo: Fundo Cedro.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"6","19",NA
"750","2016-08-19 09:20:00-03","MO","MOBOT","117840","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Galo A. Tipaz|Jorge Zuleta|Consuegra, Lorenzo","Ecuador","Guayas","Guayaquil","-79.8333333","-2.1666667",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Tipaz 888","1992","5","6","Bosque Protector Cerro Blanco. Carretera Guayaquil-Salinas, Km 15. Suelo formado de roca caliza.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"11","92-10",NA
"751","2016-08-19 09:20:00-03","MO","MOBOT","1245980","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Michael H. Nee","Bolivia","Santa Cruz","Nuflo de Chavez","-63.06666","-15.61666",NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,"Nee 41721","1991","7","13","Along bay of Río Blanco, 0.5 km E of Urubicha, seasonally inundated or wet forest, short and disturbed on Quaternary clay and silt.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,NA,NA,NA
"752","2016-01-25 15:42:00-02","MO","MOBOT","1325362","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel","C.Reynel (MOL)","Lider Miranda|H. Miranda","Ecuador","Manabí","Jipijapa","-80.5833333","-1.1666667",NA,NA,"472.00000000",NA,NA,NA,NA,NA,NA,"Miranda 67","1998","11","10","Bosque protector Sancan y Cerro Montecristi, sector Aguas Nuevas, río arriba, margen derecho de la union de los ríos Piñón y Sancan",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"753","2016-08-19 09:20:00-03","MO","MOBOT","1336680","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"John L. Clark|Tamara Núñez|Carlos Robles","Ecuador","Manabí","Jaramijó","-80.15","0.08333",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,"Clark 4340","1997","4","9","Jama Cantòn. Hacienda Camerones. Propiedad de la Famalia Loor, vía marginal de la costa; 30 km south of Pedernales. 10 m. Mostly cow pastures. Mostly cow pastures with small remnants of Tropical Moist Forest.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"8","35",NA
"754","2016-08-19 09:20:00-03","MO","MOBOT","1550599","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Camilo Díaz S.|et al.","Peru","Cajamarca",NA,NA,NA,NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA,"Díaz Santibáñez 10687","1999","6","9","San José de Lourdes. El Crucero. Bosque intervenido.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"8",NA,NA
"755","2016-08-19 09:20:00-03","MO","MOBOT","1552612","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"José Campos de la Cruz","Peru","Cajamarca","San Ignacio","-78.6666667","-5.3166667",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"Campos de la Cruz 6331","1999","9","20","Huarango. San Martín de Chinchipe. Bosque secundario",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"8",NA,NA
"756","2016-08-19 09:20:00-03","MO","MOBOT","1710309","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Carlos E. Cerón","Ecuador","Azuay","Santa Isabel","-79.3166667","-3.2666667",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,"Cerón Martínez 15512","1991","7","1","Parroquia Abdón Calderón. Bosque Húmedo Montano. Informantes: M. Guartán & J. Cajamarea.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"3","30",NA
"757","2018-05-17 05:28:00-03","MO","MOBOT","2233033","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Argentina","Misiones","Candelaria","-55.5166667","-27.35",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,"Morrone 1934","1997","4","20","Sierras de Santa Ana, zona de la antena de CTI",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"758","2018-05-17 05:29:00-03","MO","MOBOT","2297225","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Argentina","Misiones","San Ignacio","-55.5666667","-27.2833333",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,"Múlgura 2123","2000","9","19","Camino de acceso a finca Osonunú.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"759","2016-08-19 09:20:00-03","MO","MOBOT","2370109","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Thomas B. Croat","Ecuador","Zamora-Chinchipe",NA,"-79.1611111","-4.8761111",NA,NA,"942.00000000",NA,NA,NA,NA,NA,NA,"Croat 92430","2004","7","27","Along road from La Balsa and Río Blanco Chanchis (Dept. of Amazonas) and Zumba; 23.5 km N of La Balsa.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"5","1701",NA
"760","2016-08-19 09:20:00-03","MO","MOBOT","2807962","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"A.B. Pin F.","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pin F. 32","1991",NA,NA,"Parque Nacional Ybycui. Sendero detras de la Casa de los Guardaparques. Bosque cruzado por arroyos.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"761","2016-08-19 09:19:00-03","MO","MOBOT","2808474","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Maria M. Arbo|M. Silvia Ferrucci|V.G. Solís Neffa|S. Blanco","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 5853","1993","9","6","Garruchos, destacamento de Prefectura a orillas del rio Uruguay. Borde de selva marginal.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"762","2016-08-19 09:19:00-03","MO","MOBOT","2811082","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Lidia Pérez de Molas|David R. Brunner","Paraguay","Cordillera",NA,"-57.0833333","-25.3",NA,NA,"110.00000000","228.00000000",NA,NA,NA,NA,NA,"Pérez de Molas 1005","1986","10",NA,"Cerro de Tobatí. Cerro Ybytú silla. 5 Km. S del Pueblo de Tobatí.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"763","2020-07-17 09:24:00-03","MO","MOBOT","2881519","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Dante Chambi","Bolivia","La Paz","Franz Tamayo","-68.5547222","-14.3913889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Araujo Murakami 2780","2005","12","8","Parque Nacional Madidi, rio Tuichi, hacienda Tuichi. Bosque andino semideciduo con Anadenanthera colubrina, Trichilia elegans y Acacia loretensis. Con vegetacion ribereña Gynerium sagittatum. Plantas secadas en campo.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"6","05-22",NA
"764","2016-08-19 09:20:00-03","MO","MOBOT","3153263","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"SALDIAS","Bolivia","Santa Cruz","Florida","-64.25","-17.86666",NA,NA,"1470.00000000",NA,NA,NA,NA,NA,NA,"SALDIAS 4299","1996","7","1","Santa Rosa de Lima, 4 km NE de la comunidad; Bosque andino subhúmedo y semidecíduo con: Condalia webwebaueri, Escallonia millegrana, Lythraea ternifolia, Baccharis dracunculifolia.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,NA,NA,NA
"765","2016-08-19 09:19:00-03","MO","MOBOT","3165182","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Stephan G. Beck","Bolivia","Chuquisaca","Tomina",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"Beck 6383","1981",NA,NA,"Monteagudo 64 kms. hacia Sucre. Bosque montañoso y plantas al borde del camino.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"766","2016-08-19 09:20:00-03","MO","MOBOT","3250066","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Reinaldo Lozano","Bolivia","Chuquisaca","Sud Cinti","-64.3383333","-21.0805556",NA,NA,"1478.00000000",NA,NA,NA,NA,NA,NA,"Lozano 2077A","2006","2","3","Ca. 11 km al NW de la Comunidad de Las Abras camino hacia la comunidad de El Palmar. Pendiente superior cerro Alto de Rosas. Bosque semideciduo estacional Tucumano-Boliviano, piso inferior, en transición con Bosque decido Chaco Serrano. Con presencia dominante de Cedrela lilloi, Juglans australis, Chrysophyllum gonocarpum, en el sotobosque con Rubiaceas, Helechos y musgos epífitos. Doseles de 14 m en promedio. Suelos rícos en materia orgánica.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"767","2016-08-19 09:20:00-03","MO","MOBOT","3267979","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Luz Delgado","Venezuela","Bolívar",NA,"-62.0833333","7.0666667",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Delgado 2253","1994","4",NA,"Mun. Piar. Bosque bajo ralo y medio fuertemente intervenido en lomerio bajo.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"768","2016-08-19 09:20:00-03","MO","MOBOT","3346737","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Julio A. Hurrell","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hurrell 1744","1994","6","17","Isla Martín Garcia, camino de los alamos.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"769","2016-08-19 09:20:00-03","MO","MOBOT","3348524","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Fernando O. Zuloaga","Argentina","Jujuy","Santa Bárbara","-64.5166667","-24.3166667",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,"Zuloaga 6378","1997","2","28","Ruta de Santa Clara a Abra de los Morteros.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"770","2016-08-19 09:19:00-03","MO","MOBOT","3392404","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"A.L. Woolston","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Woolston 728","1956","9","6","Col. Primavera.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"771","2016-08-19 09:20:00-03","MO","MOBOT","3393194","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Aurelio Schinini|Eugenia Bordas","Paraguay","Guairá",NA,"-56.2166667","-25.75",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"Schinini Cacace 25101","1986","12","22","Colonia Independencia. Cerro Cantera.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"772","2016-08-19 09:19:00-03","MO","MOBOT","3395936","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Andrade","Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrade 63","1995","5","24","Brejo de Madre de Deus, Fazenda Bituri, solo areno argiloso. Borda da amta.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"773","2016-08-19 09:20:00-03","MO","MOBOT","3397803","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Martha Serrano|I. Llanos|Jeaneth Villalobos","Bolivia","Chuquisaca","Luis Calvo","-63.8788889","-19.5794445",NA,NA,"1307.00000000",NA,NA,NA,NA,NA,NA,"Serrano 4113","2003","4","5","Parque Nacional y Ár4ea de Manejo Integrado Serranía del Iñao. Comunidad Ticucha. Subiendo las juntas de Jarca Mayu Chico y Grande, arriba del chaco de Nicolás Herrera. Bosque en ladera de 80% de inclinación. Dosel máximo 27 m. Varias especies de follaje persistente.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"774","2018-05-17 05:29:00-03","MO","MOBOT","3406479","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Rosa Guaglianone|María E. Múlgura|Nélida M. Bacigalupo","Argentina","Entre Ríos","Victoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guaglianone 180","1986","12","3","Victoria, alrededores del cerro de La Matanza.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"775","2016-08-19 09:20:00-03","MO","MOBOT","3147934","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"H. Maturo","Argentina","Formosa",NA,"-58.8269445","-28.1336111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maturo 232","2004","12","17","Estancia El Ombu. Monte fuerte.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"1",NA,NA
"776","2016-08-19 09:20:00-03","MO","MOBOT","2270875","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrilo","(Kunth) Reynel",NA,"Rocío Rojas","Peru","Amazonas","Bagua","-79.5","-5.4166667",NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,"Rojas Gonzáles 721","1999","11","6","Distrito de Aramango-Muyo. Bosque intervenido, en una quebrada.",NA,"South America",NA,NA,NA,NA,"culantrilo",NA,NA,NA,NA,NA,"5",NA,NA
"777","2015-07-26 05:59:00-03","MO","MOBOT","2812924","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","F.J. Breteler","Venezuela","Mérida",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"Breteler 4335","1964",NA,NA,"Península Paraguaná. Cerro Santa Ana. Along rivulet.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"778","2009-11-03 14:58:00-02","MO","MOBOT","2812961","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C.Reynel (MOL)","Rosa Degen","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Degen 1894","1991",NA,NA,"90 Km. de Concepción. Villa Sanna. En bosque.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"1",NA,NA
"779","2009-12-15 10:59:00-02","MO","MOBOT","100222445","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","J. de Egea Juvinel","Paraguay","Presidente Hayes",NA,"-58.6052778","-24.2241667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"de Egea Juvinel 530","2004","9","14","Estancia Ñ.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"1",NA,NA
"780","2011-11-08 05:06:00-02","MO","MOBOT","1101779","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel (MOL)","Ricardo Callejas|et al.","Colombia","Antioquia",NA,"-75.83333","6.88333",NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,"Callejas Posada 10960","1993","7","31","Santa Fe de Antioquía, Cañón del Río Tonusco, vertiente oriental de la cordillera occidental, 8 km NO de Santa Fe de Antioquia en la vía antigua a Manglar.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"781","2009-11-03 14:57:00-02","MO","MOBOT","117335","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C.Reynel (MOL)","Camilo Díaz S.|et al.","Peru","Amazonas","Luya","-78.355","-6.181",NA,NA,"2450.00000000","2550.00000000",NA,NA,NA,NA,NA,"Díaz Santibáñez 3479","1989","5","24","Camporredondo: Fundo Cedro.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"6","19",NA
"782","2009-11-03 14:56:00-02","MO","MOBOT","117343","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C.Reynel (MOL)","Camilo Díaz S.|et al.","Peru","Amazonas","Luya","-78.355","-6.181",NA,NA,"2450.00000000","2550.00000000",NA,NA,NA,NA,NA,"Díaz Santibáñez 3487","1989","5","24","Camporredondo: Fundo Cedro.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"2","19",NA
"783","2009-11-03 14:55:00-02","MO","MOBOT","117366","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C.Reynel (MOL)","Camilo Díaz S.|et al.","Peru","Amazonas","Luya","-78.355","-6.181",NA,NA,"2450.00000000","2550.00000000",NA,NA,NA,NA,NA,"Díaz Santibáñez 3513","1989","5","24","Camporredondo: Fundo Cedro.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"6","19",NA
