"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","locality","infraspecificEpithet","decimalLongitude","decimalLatitude","yearIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","fieldNumber"
"161","2019-02-04 13:02:14-02","F","FMNH-SEEDPLANTS","V0189190F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,"W. G. F. Herter","1034","1927","South America","Uruguay",NA,NA,"V0189190F","V0189190F_01","11","21",NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"162","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189191F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"V0189191F","V0189191F_01",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"163","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189192F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"V0189192F","V0189192F_01",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"164","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189193F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"V0189193F","V0189193F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"165","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189194F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"V0189194F","V0189194F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"166","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189195F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"V0189195F","V0189195F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"167","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189196F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"V0189196F","V0189196F_01",NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"168","2019-04-13 11:45:38-03","F","FMNH-SEEDPLANTS","V0389447F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,"RRC ID Flag","O. Del Puerto","5372","1965","South America","Uruguay",NA,NA,"V0389447F","V0389447F_01 V0389447F_02","10","19","Paysandú",NA,NA,NA,"-57.25","-32",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"5372"
"169","2018-04-24 13:16:44-03","F","FMNH-SEEDPLANTS","V0389448F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,"RRC ID Flag","J. R. Stehmann","290","1984","South America","Brazil",NA,NA,"V0389448F","V0389448F_01","10","14","Rio Grande do Sul",NA,NA,NA,"-54","-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"290"
"170","2020-11-04 17:30:53-03","UEM","HUEM","31530","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marinero, F","Felitto, G; Roher, D; Gomes, JA; Nascimento, JC; Daniel, VA","929","2015",NA,"Brasil",NA,"Arbusto, 2,5m, flores amarelas e brácteas vermelhas; Floresta Estacional Semidecidual","HUEM000011655","HUEM000011655","08","06","Paraná","Nova Cantu","PCH Cantu 2,, Área de supressão do futuro reservatório",NA,"-52.434167","-24.7325","2015","-52.434167","-24.7325",NA,NA,"10","02",NA,NA,NA,NA,NA,NA
"171","2021-03-10 11:38:57-03","UNILA","EVB","948","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Caxambu, M.G.","Sekine, E.S.; et al.","176","2009",NA,"Brasil",NA,"Flor com cálice vermelho e corola alvo-avermelhada. Habitat: Floresta Estacional Semidecidual Submontana Habito: Arbusto, semi-ciófilo","EVB000948","EVB000948","06","15","Paraná","Nova Aurora","Propriedade do Sr. David Ezuel Gurski.",NA,"-53.19","-24.533889","2009","53º11'24''W","24º32'2''S","274","274","06","23",NA,NA,NA,NA,NA,NA
"172","2020-11-12 17:03:25-03","UEL","FUEL","35596","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Lovato, MC","Estevan, DA; et al.","238","2003",NA,"Brasil",NA,NA,NA,NA,"07","17","Paraná","Londrina","Fazenda Figueira, Paiquerê",NA,"-50.975556","-23.540833","2003","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-11-12 17:03:26-03","UEL","FUEL","35597","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Lovato, MC","Estevan, DA; et al.","239","2003",NA,"Brasil",NA,NA,NA,NA,"08","05","Paraná","Londrina","Fazenda Figueira, Paiquerê",NA,"-50.975556","-23.540833","2003","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-12 17:03:25-03","UEL","FUEL","136","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Smith, LB","Hatschbach, G; Guimarães, O","19888",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Paraná","Laranjeiras do Sul","Rio Tapera",NA,"-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
"175","2020-11-12 17:03:25-03","UEL","FUEL","22259","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Dall#?#Agnol, RF","Francisco, EM; Pavão, OC; Alves, J","s.n.","1998",NA,"Brasil",NA,NA,NA,NA,"10","02","Paraná","Leópolis","Mata ciliar do Rio Congonhas, Rio Congonhas",NA,"-50.7510986328125","-23.0799999237061","2008",NA,NA,NA,NA,"09","29","22638","auto",NA,NA,NA,NA
"176","2020-11-12 17:03:25-03","UEL","FUEL","21230","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Dias, MC","Francisco das Chagas e Silva","1954","1996",NA,"Brasil",NA,NA,NA,NA,"08","29","Paraná","Leópolis","Rio Tangará",NA,"-50.7510986328125","-23.0799999237061","1998",NA,NA,NA,NA,"07","08","22638","auto",NA,NA,NA,NA
"177","2020-11-12 17:03:25-03","UEL","FUEL","31913","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marques, JM","K.L.V.R. de Sá; et al.","44","2000",NA,"Brasil",NA,NA,NA,NA,"10","09","Paraná","Leópolis","Sítio São Francisco",NA,"-50.7510986328125","-23.0799999237061","2008",NA,NA,NA,NA,"05","16","22638","auto",NA,NA,NA,NA
"178","2020-11-12 17:03:26-03","UEL","FUEL","44325","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Dall#?#Agnol, RF","Juliana S. Carneiro; et al.","6","2002",NA,"Brasil",NA,NA,NA,NA,"09","12","Paraná","Sertaneja","Fazenda Tangará",NA,"-50.8382987976074","-23.0368995666504","2008",NA,NA,NA,NA,"09","29","31896","auto",NA,NA,NA,NA
"179","2019-11-01 15:10:54-03","UnB","UB","202041","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Martin, VC","Silva, JM; Cunha, EM","7297","2009","Southern America","Brasil",NA,"Mata ciliar",NA,NA,"08","18","Paraná ","Cantagalo","Rio Cavernoso",NA,"-52.1263999938965","-25.3743991851807","2010",NA,NA,NA,NA,NA,NA,"29583","auto",NA,NA,NA,NA
"180","2019-11-01 15:10:54-03","UnB","UB","202040","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Martin, VC","Silva, JM; et al.","7328","2010","Southern America","Brasil",NA,"Arbusto 2m, frutos maduros; Mata ciliar",NA,NA,"09","16","Paraná ","Pato Branco","Rio chopinzinho",NA,"-52.6706008911133","-26.2285995483398","2010",NA,NA,NA,NA,NA,NA,"26000","auto",NA,NA,NA,NA
"181","2019-11-01 15:10:52-03","UnB","UB","167212","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Dall'Agnol, RF","Carneiro, JS; et al.","6","2002","Southern America","Brasil",NA,"Arbusto 2m com espinhos. Frutos verdes. Flores vermelhas.",NA,NA,"09","12","Paraná ","Sertaneja","Fazenda Tangará.",NA,"-50.8382987976074","-23.0368995666504","2008",NA,NA,NA,NA,"09","29","31896","auto",NA,NA,NA,NA
"182","2019-05-06 12:02:29-03","UFU","HUFU","51892","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Lovato, M.C.","Estevan, D.A.; et al.","239","2003",NA,"Brasil",NA,"Arbusto, ca. 4 m. Flores vermelhas e creme. Frutos vermelhos.; Mata ciliar.","HUFU00023392","HUFU00023392","05","05","Paraná","Londrina","Fazenda Figueira, Paiquerê. Rio Taquara.",NA,"-50.975556","-23.540833","2003","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-05-06 12:02:29-03","UFU","HUFU","65787","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Barbosa, E.","Silva, J.M.; Poliquesi, C.B.","7624","2008",NA,"Brasil",NA,"Arbusto, 2,50m, flor creme.; Mata Ciliar","HUFU00023391","HUFU00023391","06","27","Paraná","Candói","Três Pinheiros",NA,"-52.0558013916016","-25.5722007751465","2010",NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA
"184","2021-03-04 15:46:36-03","IF","SPSF","30812","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,"G. Hatschbach","72435","2001","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"04","20","PR","Candoi","fazenda porteira branca, vale do rio cavernoso",NA,"-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,NA,"42664","auto","Magnoliopsida",NA,NA,NA
"185","2021-03-04 15:46:36-03","IF","SPSF","47957","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","E.Barboza","J.M.Silva & C.B.Poliquesi","7624","2008","América do Sul","Brasil",NA,"COLETA: Arbusto 2,50m, flor creme; GEOGRAFIA: Mata ciliar;",NA,NA,"06","27","PR","Candói","Três Pinheiros",NA,"-52.0558013916016","-25.5722007751465","2010",NA,NA,NA,NA,"12","28","42664","auto","Magnoliopsida",NA,NA,NA
"186","2017-09-11 17:14:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Tweedie, J","s.n",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"prov. Parana et in Banda Oriental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:45:27-03","UFRGS","ICN","092762","S","Plantae","Dicotyledon",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Pirani, JR","Irgang, BE; et al.","s.n.","1984","América do Sul","Brasil",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"09","28","RS","Quaraí","Jarau, estrada Quaraí",NA,"-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA
"188","2021-02-08 12:45:27-03","UFRGS","ICN","061712","S","Plantae","Dicotyledon",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Pirani, JR","Stehmann, JR","290","1984","América do Sul","Brasil",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto; frutos branco-avermelhados.; em beira de capão.",NA,NA,"10","14","RS","Santo Ângelo",NA,NA,"-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA
"189","2021-02-08 12:45:27-03","UFRGS","ICN","009043","S","Plantae","Dicotyledon",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Lindeman, JC; et al.","s.n.","1971","América do Sul","Brasil",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto espinhento.; Banhado.",NA,NA,"11","02","RS","Santo Ângelo","25 Km N de Santo Ângelo",NA,"-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA
"190","2021-02-08 12:45:27-03","UFRGS","ICN","050749","S","Plantae","Dicotyledon",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Crovetto, RM","11396","1979","América do Sul","Argentina",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto de 1,60m de altura.",NA,NA,"08","27","Misiones",NA,"San Ignacio San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:45:27-03","UFRGS","ICN","156864","S","Plantae","Dicotyledon",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Grings, M","Grings, M","356","2008","América do Sul","Brasil",NA,"arbusto de 2 m com espinhos de mais de 1 cm de comprimento e com flores amarelas com vermelho; em borda de floresta",NA,NA,"07","27","RS","Caibaté","Projeto de Assentamento Nossa Senhora Aparecida",NA,"-54.6383018493652","-28.2877998352051",NA,NA,NA,NA,NA,NA,NA,"17087","auto",NA,NA,NA,NA
"192","2021-02-08 12:45:27-03","UFRGS","ICN","161881","S","Plantae","Dicotyledon",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Molz, M","Molz, M","s.n.","2007","América do Sul","Brasil",NA,"Arvoreta, Com fruto; Floresta de encosta",NA,NA,"11","12","RS","Quinze de Novembro",NA,NA,"-53.0936012268066","-28.7483005523682","2007",NA,NA,NA,NA,"11","12","16323","auto",NA,NA,NA,NA
"193","2021-02-08 12:45:27-03","UFRGS","ICN","132811","S","Plantae","Dicotyledon",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Kinupp, VF","Kinupp, VF; Müller, NG","2982","2005","América do Sul","Brasil",NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto; 1,50 m; flores reunidas em braquiblastos; estames e pétalas róseos e brancos; estigmas creme-esverdeados; ramos pilosos; espinhos axilares com a base verde e ápice amarronzado;; Beira da trilha atr",NA,NA,"09","02","RS","Santo Ângelo","Jardim Sabo Parque Municipal Poncho Verde",NA,"-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA
"194","2020-08-26 10:50:55-03","MCN-FZBRS","HAS","28798","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Carnevali, R.","6385","1984",NA,"Argentina",NA,"Romanzinha; arbusto ;","HAS0028798",NA,"08",NA,"Buenos Aires","Corrientes, Dep. Mercedes","Ea. Cuenca., 7 km S Yofre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-08-26 10:50:55-03","MCN-FZBRS","HAS","86064","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Mattos, J.","15360","1968",NA,"Brasil",NA,"Romanzinha; arbusto ; Ca. de 2 m. de altura.","HAS0086064",NA,"07",NA,"Rio Grande do Sul","Santo Ângelo","Ca. 3 km Norte de Santo Ângelo,",NA,"-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA
"196","2020-08-26 10:50:55-03","MCN-FZBRS","HAS","86065","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marchioretto, M.S.","Silveira, N.","2873","1985",NA,"Brasil",NA,"Romanzinha; arbusto ; Flores avermelhadas.","HAS0086065",NA,"08",NA,"Rio Grande do Sul","Santo Ângelo","Próximo à divisa com Ijuí,",NA,"-54.2630996704102","-28.2992000579834","1990",NA,NA,NA,NA,"09","28","25915","auto",NA,NA,NA,NA
"197","2019-11-21 10:19:18-03","IBt","SP","18138","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Pirani, JR","Osten, C","8817","1916",NA,"Paraguai",NA,NA,"SP050306","SP050306","08","14","San Bernardino",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:19:18-03","IBt","SP","499127","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Bonin Jr, P","Julkoski, D","559","2015",NA,"Brasil",NA,NA,NA,NA,"06","09","Paraná","Nova Tebas",NA,NA,"-52.02","-24.48","2015","-52.02","-24.48",NA,NA,"06","29",NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:19:18-03","IBt","SP","499928","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marinero, F","Oliveira, AA","2144","2015",NA,"Brasil",NA,NA,NA,NA,"06","11","Paraná","Nova Tebas",NA,NA,"-51.84","-24.48","2015","-51.84","-24.48",NA,NA,"10","01",NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:19:18-03","IBt","SP","364372","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Hatschbach, G","Hatschbach, G; et al.","72435","2001",NA,"Brasil",NA,NA,"SP050307","SP050307","09","20","Paraná","Candói","Fazenda Porteira Branca, vale do rio Cavernoso",NA,"-52.0558013916016","-25.5722007751465","2001",NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA
"201","2019-11-21 10:19:18-03","IBt","SP","129606","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Simth, LB","Hatschbach, G; et al.","19288","1968",NA,"Brasil",NA,NA,"SP050305","SP050305","06","08","Paraná","Laranjeiras do Sul","Rio Tapera",NA,"-52.4160995483398","-25.4078006744385","1970",NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
