"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","coordinatePrecision","geoFlag","recordNumber","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","498156","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.","M. H. Nee",NA,NA,NA,"R. M. Harley","1974","02","12","Brazil","Bahia",NA,"-39.2","-16.42",NA,NA,NA,"20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=579921' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498156","Reserva Biologica do Pau Brasil, 17 km W from Porto Seguro on the road to Eunapolis",NA,NA,"16129","NY00498156_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01392712","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.",NA,NA,NA,NA,"H. C. Rothery",NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3406810' target='other'> <mi>dwc_moreinfo</mi></a>","NY01392712",NA,NA,NA,"42",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1032363","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.","M. H. Nee",NA,NA,NA,"H. S. Irwin","1970","02","05","Brazil","Minas Gerais","Paracatú","-46.8727","-17.22555",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1198406' target='other'> <mi>dwc_moreinfo</mi></a>","NY01032363","Serra da Anta, summit of chapada, ca. 2 km N. of Paracatú",NA,NA,"26058","NY01032363_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","872606","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.","D. R. Hunt",NA,NA,NA,"G. T. Prance","1964","08","04","Brazil","Tocantins","Filadélfia","-47.517972","-7.286786",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946343' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872606","West bank of Rio Tocantins, 8 km. north of Filadélfia.",NA,NA,"58551","NY00872606_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01392713","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.","R. B. Faden",NA,NA,NA,"G. S. Jenman","1888","11",NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3406811' target='other'> <mi>dwc_moreinfo</mi></a>","NY01392713","Bartica Grove",NA,NA,"4640",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1183786","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.",NA,NA,NA,NA,"A. Lourteig","1967","12","14","Brazil","Santa Catarina","Sao Joaquim","-49.9317","-28.2942",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453543' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183786","Serra do Oratório",NA,NA,"2135","NY01183786_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01392714","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.","R. B. Faden",NA,NA,NA,"Soeprata","1913","07","17","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3406815' target='other'> <mi>dwc_moreinfo</mi></a>","NY01392714","pl. Slootwijk",NA,NA,"13H",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","498313","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.","R. B. Faden",NA,NA,NA,"W. H. Camp","1945","02","26","Ecuador","Azuay",NA,NA,NA,NA,NA,"2529.8","2743.2","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636672' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498313","Along the río Tarqui, 4-18 km south of Cuenca",NA,NA,"E1878",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1183788","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.",NA,NA,NA,NA,"A. Lourteig","1967","12","14","Brazil","Santa Catarina","Sao Joaquim","-49.9317","-28.2942",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453545' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183788","Ca. Bon Jardim",NA,NA,"2177","NY01183788_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02239132","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.",NA,NA,NA,NA,"G. T. Prance","1965","11","07","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2403763' target='other'> <mi>dwc_moreinfo</mi></a>","NY02239132","Km 60, vicinity of Piritoro.",NA,NA,"2026","NY02239132_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02239133","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.",NA,NA,NA,NA,"G. T. Prance","1968","11","01","Brazil","Amazonas","Lábrea","-64.7981033325195","-7.25860977172852",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2403764' target='other'> <mi>dwc_moreinfo</mi></a>","NY02239133","Vicinity of Lábrea.","376410","auto","8148","NY02239133_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"57","2016-09-27 08:11:00-03","NY","NYBG","247426","PreservedSpecimen","Plantae","Commelinaceae","Commelina","nudiflora","Commelina nudiflora",NA,NA,NA,NA,NA,"E. Hassler","1900","12",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=435239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00247426","In palude Tucampuá [sp. ?]",NA,NA,"3631","NY00247426_01","syntype","South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","498167","PreservedSpecimen","Plantae","Commelinaceae","Commelina","nudiflora","Commelina nudiflora","L.","H. N. Moldenke",NA,NA,NA,"J. E. Leite","1941","11","01","Brazil","Rio Grande do Sul","Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=514352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498167","Vicinity of Sao Leopoldo",NA,NA,"436","NY00498167_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","872581","PreservedSpecimen","Plantae","Commelinaceae","Commelina","nudiflora","Commelina nudiflora","L.","C. B. Clarke",NA,NA,NA,"S. L. M. Moore","1891",NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946264' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872581",NA,NA,NA,"545","NY00872581_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","872580","PreservedSpecimen","Plantae","Commelinaceae","Commelina","nudiflora","Commelina nudiflora","L.",NA,NA,NA,NA,"H. S. Irwin","1958","12","05","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946262' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872580","State Agricultural School.",NA,NA,"2219","NY00872580_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","872579","PreservedSpecimen","Plantae","Commelinaceae","Commelina","nudiflora","Commelina nudiflora","L.","J. A. Kallunki",NA,NA,NA,"G. T. Prance","1979","06","07","Brazil","Mato Grosso",NA,"-57.53","-17.87",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872579","Fazenda Acurizal, Rio Paraguai",NA,NA,"26078","NY00872579_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1145349","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"P. G. Delprete","2004","11","06","Brazil","Goiás","Pirenópolis","-48.8842","-15.8175",NA,NA,"1080","1080","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1310827' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145349","Serra dos Pireneus. Córrego da Barriguda.",NA,NA,"9107","NY01145349_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1032365","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"E. P. Heringer","1981","02","09","Brazil","Goiás","Luziânia","-47.9503","-16.2528",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1198409' target='other'> <mi>dwc_moreinfo</mi></a>","NY01032365","(15 km ao sul da cidade).",NA,NA,"18144","NY01032365_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","872593","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"H. S. Irwin","1966","04","20","Brazil","Goiás","Formosa","-47.10261","-15.30964",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946290' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872593","Serra do Morcêgo, Côrrego Estrema, 35 km N.E. of Formosa",NA,NA,"15130","NY00872593_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00875004","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"E. P. Heringer","1979","04","17","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1735086' target='other'> <mi>dwc_moreinfo</mi></a>","NY00875004","Córrego Papuda.",NA,NA,"1171","NY00875004_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","872568","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"H. S. Irwin","1965","09","17","Brazil","Distrito Federal","Brasília","-47.9297","-15.7797",NA,NA,"975","975","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946200' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872568","East side of Lagôa Paranoá",NA,NA,"8405","NY00872568_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","872563","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"C. E. O. Kuntze","1892","12",NA,"Brazil","Minas Gerais","Contendas",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946171' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872563","Contendas",NA,NA,"s.n.","NY00872563_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","498163","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"A. Usteri","1906","05","07","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Ex. Herv. do coll. n. 35 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=560369' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498163","S/proc. e ind.",NA,NA,"9049","NY00498163_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","872597","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"H. S. Irwin","1964","08","21","Brazil","Distrito Federal","Brasília","-47.7","-15.62",NA,NA,"700","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946305' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872597","Ca. 35 km E. of Brasília.",NA,NA,"5418","NY00872597_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","872570","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl",NA,NA,NA,NA,"H. S. Irwin","1966","03","03","Brazil","Goiás","Cristalina","-48","-17",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872570","Serra dos Cristais, ca. 3 km E. of Cristalina.",NA,NA,"13376","NY00872570_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","498161","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"R. M. Klein","1955","03","31","Brazil","Santa Catarina","Itajaí","-48.6617","-26.9081",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=560365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498161","Morro da Ressacada",NA,NA,"1267","NY00498161_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","498160","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"R. Reitz","1956","03","29","Brazil","Santa Catarina","Itajaí","-48.6617","-26.9081",NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=560366' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498160","Morro da Ressacada",NA,NA,"2906","NY00498160_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","498159","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"Guerra","1943","05","13","Brazil","Rio de Janeiro","Nova Iguaçú","-43.4508","-22.7594",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=560368' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498159","Serra do Tinguá",NA,NA,"s.n.","NY00498159_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","872571","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl",NA,NA,NA,NA,"W. R. Anderson","1973","03","09","Brazil","Goiás","Cavalcante","-47.3324","-13.9331",NA,NA,"1800","1800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946220' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872571","Chapada dos Veadeiros, ca. 29 km by road N of Alto Paraíso",NA,NA,"6750","NY00872571_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","872604","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"J. A. Ratter","1967","07","07","Brazil","Mato Grosso","Água Boa","-52.1583","-14.0503",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946338' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872604","86 km. N. of Xavantina on incomplete Xavantina-Cachimbo Road.",NA,NA,"R.67","NY00872604_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","498384","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"J. A. Ewan","1944","07","06","Colombia","Cauca",NA,NA,NA,NA,NA,"1680","1680","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=560367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498384","4 kilom. n. of Popayán, Río Cauca drainage",NA,NA,"15869",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1032367","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"E. P. Heringer","1979","06","27","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1198415' target='other'> <mi>dwc_moreinfo</mi></a>","NY01032367","Área de inundação da Barragem São Bartolomeu; barra do corrego Pindaíba.",NA,NA,"1646","NY01032367_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","687007","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R. B. Faden",NA,NA,NA,"W. Ganev","1993","10","25","Brazil","Bahia","Abaíra","-41.85","-13.32",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=847801' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687007","Riacho da Cruz-Catolé, acima da fonte do meio.",NA,NA,"2356","NY00687007_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1032364","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"R. Santos","1963","09","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1198408' target='other'> <mi>dwc_moreinfo</mi></a>","NY01032364","S. José do Geribá.",NA,NA,"24223","NY01032364_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","872566","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"H. S. Irwin","1964","08","20","Brazil","Distrito Federal","Brasília","-47.85","-15.68",NA,NA,"700","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946188' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872566","Ca. 38 km E. of Brasília.",NA,NA,"5331","NY00872566_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","872567","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"H. S. Irwin","1966","02","14","Brazil","Goiás","Alto Paraíso de Goiás","-47.65562","-14.1167",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946194' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872567","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)",NA,NA,"12797","NY00872567_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","872574","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R. B. Faden",NA,NA,NA,"H. S. Irwin","1970","03","17","Brazil","Minas Gerais",NA,"-43.5028","-18.162",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872574","Serra do Espinhaço, Ca. 23 km E. of Diamantina",NA,NA,"27715","NY00872574_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","872569","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","M. H. Nee",NA,NA,NA,"H. S. Irwin","1965","09","20","Brazil","Distrito Federal","Brasília","-47.8167","-15.96885",NA,NA,"1155","1155","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946206' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872569","Ca. 15 km S. of Paranoá",NA,NA,"8505","NY00872569_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","872577","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R. B. Faden",NA,NA,NA,"H. S. Irwin","1971","03","17","Brazil","Goiás","São João d'Aliança","-47.5333","-14.72711",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872577","Serra Geral do Paraná, ca. 3 km S.of São João de Aliança",NA,NA,"32000","NY00872577_01",NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA
