"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"298","2020-11-12 17:00:30-03","UEL","FUEL","25092","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G","1998",NA,NA,"Ribas, OS; Cordeiro, J; Pereira, LBS","2135","1997","12","15","Brasil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"299","2020-11-12 17:00:30-03","UEL","FUEL","20283","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Saridakis, DP",NA,NA,NA,"Dias, AT; Saridakis, DP","s.n.","1997","02","08","Brasil","Rio de Janeiro","Itatiaia","Parque Itatiaia;Estrada p. as Prateleiras, lado di, lado direito Estrada p. as Prateleiras","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"300","2020-11-12 17:00:30-03","UEL","FUEL","20284","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Saridakis, DP",NA,NA,NA,"Dias, AT; Saridakis, DP; Costa, LG","s.n.","1997","02","06","Brasil","Rio de Janeiro","Itatiaia","Parque Itatiaia;Estrada p. as Prateleiras, lado di, lado direito Estrada p. as Prateleiras","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"301","2020-11-12 17:00:30-03","UEL","FUEL","19474","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Saridakis, DP","1995",NA,NA,"Saridakis, DP; Albino, UB; Dias, MC","s.n.","1995","07","09","Brasil","São Paulo","Itararé","Rio Itararé, margem direita, margem direita","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"302","2019-11-01 15:02:06-03","UnB","UB","27117","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G",NA,NA,NA,"Silva, JM; Barbosa, E","2382","1998","05","14","Brasil","Paraná ","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Terrícola. Flor lilás; Beira de rio encachoeirado. Campo de altitude.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"303","2019-11-01 15:02:06-03","UnB","UB","27116","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G",NA,NA,NA,"Cordeiro, J; Silva, JM; Barbosa, E; Ribas, OS","1714","1999","12","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, próximo a torre de rádio","-49.2655982971191","-26.1924991607666",NA,NA,"1500","1500","Flor violeta; Campo de altitude. Solo: Solo turfoso e úmido.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"304","2019-11-01 15:02:06-03","UnB","UB","27119","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G",NA,NA,NA,"Kummrow, R","2280","1983","04","13","Brasil","Paraná ","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Flor lilás; Encostas guares e úmidos do morro.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:02:06-03","UnB","UB","27118","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G",NA,NA,NA,"Ribas, OS; Cordeiro, J; Pereira, LBS","2135","1997","12","15","Brasil","Paraná ","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,"1500","1500","Flor lilás com guias de néctar amarelos.; Ereta; Campo graminoso e úmido.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"306","2019-05-06 11:58:27-03","UFU","HUFU","52026","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Krieger, L.","1989","04","01","Krieger, P.L.; et al.","23585","1989","04","01","Brasil","Minas Gerais","Caparaó","Campos Altos, Na beira do rio José Pedro, entre musgos.","-41.9043998718262","-20.523099899292",NA,NA,"2000","2000","Flores roxas com traços quase brancos no labelo.",NA,NA,NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA
"307","2020-08-20 14:56:50-03","UFSC","FLOR","61919","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Trevisan, R.","2014","12","12","Trevisan, R.; et al.","1604","2014","12","12","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim.","-49.476111","-28.123889","49º28'34''W","28º7'26''S","1709","1709","Flores lilás a rosas","FLOR0061919","FLOR0061919",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-08-20 14:56:50-03","UFSC","FLOR","66957","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Funez, L.A.","2019","04","09","Funez, L.A.; Costa-Rezende, D.H.; Ribeiro-Nardes, W.; Comin, M.","8463","2018","11","10","Brasil","Santa Catarina","Bom Jardim da Serra","Parque Nacional de São Joaquim. Campos de Santa Bárbara. Parque Nacional de São Joaquim","-49.606389","-28.162222","49º36'23''W","28º9'44''S","1665","1665","Erva. Projeto Peld-PPBio + MIND Funga","FLOR0066957","FLOR0066957",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-08-20 20:39:22-03","UFSC","FLOR","24091","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G.","1994",NA,NA,"Silva, J.M.; Poliquesi, C.B. & Barbosa, E.","1324","1994","04","13","Brasil","Paraná","Quatro Barras","Morro Anhangava.","-49.0769004821777","-25.3656005859375",NA,NA,"1200","1200","flor lilás com mácula amarela","FLOR0024091",NA,NA,"Lamiales",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"310","2020-08-20 20:39:22-03","UFSC","FLOR","30818","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G.","1998",NA,NA,"Ribas, O.S.; Cordeiro, J. & Pereira, L.B.S.","2135","1997","12","15","Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375",NA,NA,"1500","1500","ereta, flor lilás com guias de néctar amarelos","FLOR0030818",NA,NA,"Lamiales",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"311","2020-08-20 20:39:22-03","UFSC","FLOR","25978","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Sobral, M.","1987",NA,NA,"Sobral, M.; et alii","5434","1987","03","01","Brasil","Santa Catarina","Bom Jardim da Serra","Desfiladeiro do Funil.","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"flor azul","FLOR0025978",NA,NA,"Lamiales",NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"312","2020-08-20 14:56:50-03","UFSC","FLOR","2128","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Klein, R.M.; Ravenna","6833","1966","10","21","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,"750","750","flor roxa","FLOR0002128",NA,NA,"Lamiales",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"313","2020-08-20 20:39:22-03","UFSC","FLOR","22534","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Falkenberg, D.B.","1992",NA,NA,"Falkenberg, D.B.; Silva Filho, F.A. da","5923","1992","12","04","Brasil","Santa Catarina","Grão Pará","Estrada SC 439, encosta oriental da Serra do Corvo Branco.","-49.2146987915039","-28.1849994659424",NA,NA,"1000","1000","corola roxa com mancha central amarela, 0,1 a 0,2m altura. Folhas basais reniformes.","FLOR0022534",NA,NA,"Lamiales",NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA,NA
"314","2020-08-20 20:39:22-03","UFSC","FLOR","28012","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G.","1996",NA,NA,"Hatschbach, G.","61240","1994","11","23","Brasil","Santa Catarina","Praia Grande","Rodovia SC 450, Serra do Faxinal.","-49.9502983093262","-29.1966991424561",NA,NA,"500","500","flor lilás com mácula amarela","FLOR0028012",NA,NA,"Lamiales",NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA,NA
"315","2020-08-20 20:39:22-03","UFSC","FLOR","16906","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","4174","1987","01","11","Brasil","Santa Catarina","Timbé do Sul","Beira da estrada BR 285, na subida da Serra da Rocinha.","-49.8471984863281","-28.8302993774414",NA,NA,"980","980","erva epilítica, flor roxa, 0,3m altura","FLOR0016906",NA,NA,"Lamiales",NA,NA,"15081","auto",NA,NA,NA,NA,NA,NA,NA
"316","2020-08-20 20:39:22-03","UFSC","FLOR","34633","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Zanin, A.","2006",NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1019","2006","03","09","Brasil","Santa Catarina","Urubici","Base do Morro do Campo dos Padres, próximo ao rio, Campo dos Padres.","-49.5917015075684","-28.0149993896484",NA,NA,"1460","1460","flor lilás com centro amarelo","FLOR0034633","FLOR0034633",NA,"Lamiales",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"317","2020-08-20 20:39:22-03","UFSC","FLOR","25047","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Falkenberg, D.B.","1995",NA,NA,"Falkenberg, D.B.","6985","1995","01","16","Brasil","Santa Catarina","Urubici","Topo do Morro da Igreja, próximo do Cindacta.","-49.5917015075684","-28.0149993896484",NA,NA,"1750","1750","erva terrícola, corola roxa com duas estrias amarelas cercadas por branco, 0,4m altura","FLOR0025047",NA,NA,"Lamiales",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"318","2021-03-04 15:46:38-03","IF","SPSF","10229","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"A.Custodio Filho","2049","1983","12","09","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Scrophulariales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"319","2021-03-04 15:46:38-03","IF","SPSF","11195","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"A.Custodio Filho","1826","1983","11","14","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Scrophulariales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"320","2021-03-04 15:46:38-03","IF","SPSF","29732","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"F.M.Souza","156","2001","04","14","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Scrophulariales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"321","2021-03-04 15:46:38-03","IF","SPSF","36948","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"J.Cordeiro & O.S.Ribas","1366","1996","11","30","Brasil","PR","Campina Grande do Sul","serra de Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: campo de altitude&nf;;",NA,NA,"Magnoliophyta","Scrophulariales","América do Sul",NA,"55154","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"322","2021-03-04 15:46:38-03","IF","SPSF","12527","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"G.A.D.C. Franco & A.Custodio Filho","720","1988","09","28","Brasil","SP","Salesópolis","Casa Grande, E.F.Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Scrophulariales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"323","2021-03-04 15:46:38-03","IF","SPSF","36928","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"I.Cordeiro & L.Rossi & E.L.M.Catharino & S.Romaniuc Neto","500","1988","10","24","Brasil","SP","Salesópolis","entre Salesópolis e Caraguatatuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata pluvial&nf;;",NA,NA,"Magnoliophyta","Scrophulariales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"324","2021-03-04 15:46:38-03","IF","SPSF","11159","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"J.Mattos","13868","1966","08","26","Brasil","SP","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Scrophulariales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"325","2021-03-04 15:46:38-03","IF","SPSF","31547","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"R.J.F. Garcia","1594","1998","09","19","Brasil","SP","São Paulo","P.E.Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Curucutu&nf;;",NA,NA,"Magnoliophyta","Scrophulariales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"326","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in rupe montis Serra do Caraça, prov. Minas Geraes, et in summo monte altissimo Serra do Papagaio inter sphagna",NA,NA,NA,NA,NA,NA,"Floret mense Januario",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-08 12:43:03-03","UFRGS","ICN","164273","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Clivati, D",NA,NA,NA,"Grings, M; et al.","1037","2010","01","09","Brasil","RS","São Francisco de Paula","Josafáz Canion Pedras Brancas S 0590855 W 6750171 Datum Córrego Alegre","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"erva com flores roxo-fraco e com mancha amarela no interior.; em pequeno paredão úmido ao lado de cascata que cai no Canion",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-02-08 12:43:03-03","UFRGS","ICN","157722","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Trevisan, R",NA,NA,NA,"Buzatto, CR","417","2008","10","28","Brasil","SC","Urubici","SC 439 Serra do Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"329","2021-02-08 12:43:03-03","UFRGS","ICN","160667","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Buzatto, CR; Singer, RB",NA,NA,NA,"Buzatto, CR; Singer, RB","521","2009","02","13","Brasil","RJ","Itatiaia","Parque Nacional de Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"1400","1400",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"330","2020-03-05 09:44:42-03","IBt","SP","195464","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1994","11","30","Custodio Filho, A","1915","1983","11","24","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-03-05 09:44:42-03","IBt","SP","195645","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1994","11","30","Custodio Filho, A","1826","1983","11","14","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-03-05 09:44:42-03","IBt","SP","195709","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1994","11","30","Custodio Filho, A","1869","1983","11","14","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-03-05 09:44:42-03","IBt","SP","195837","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1994","11","30","Custodio Filho, A","2201","1984","01","04","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-03-05 09:44:42-03","IBt","SP","196070","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1994","11","30","Custodio Filho, A","2159","1983","12","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:07:39-03","IBt","SP","14811","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Fromm-Trinta, E","1974",NA,NA,"Loefgren, A","CGG5903","1902","03","12","Brasil","São Paulo",NA,"Itatiaya, terreno brejoso, comum.",NA,NA,NA,NA,NA,NA,NA,"SP006634","SP006634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-03-05 09:44:42-03","IBt","SP","225631","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1996","02",NA,"Cordeiro, I; et al.","500","1988","10","24","Brasil","São Paulo",NA,"Entre Salesópolis e Caraguatatuba. Estrada de manutençao do oleoduto da Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-03-05 09:44:42-03","IBt","SP","225633","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1994","11","30","Cordeiro, I; et al.","506","1988","10","24","Brasil","São Paulo",NA,"Entre Salesópolis e Caraguatatuba. Estrada de manutençao do oleoduto da Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-03-05 09:44:42-03","IBt","SP","246129","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1994","11","30","Webster, GL","25515","1986","10","08","Brasil","São Paulo","Cubatão","Serra de Paranapiacaba, 1-2 km NE of Pouso Paranapiacaba","-46.45","-23.85","-46.45","-23.85","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-03-05 09:44:42-03","IBt","SP","313306","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1997","08","19","Shepherd, GJ; et al.","97-15","1997","02","17","Brasil","São Paulo","Queluz","Vale do Ruah, logo abaixo da Pedra da Mina","-44.846389","-22.408333","-44.846389","-22.408333","2400","2400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-03-05 09:44:42-03","IBt","SP","197447","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1994","11","30","Custodio Filho, A","2049","1983","12","09","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-03-05 09:44:42-03","IBt","SP","285847","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1995","10","18","Godoy, SAP; et al.","741","1995","08","16","Brasil","São Paulo","São Paulo","Marsilac, Reserva Estadual do Curucutu. Subida para o Mirante","-46.743333","-23.991111","-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-03-05 09:44:42-03","IBt","SP","366419","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Cordeiro, I","2003",NA,NA,"Mello-Silva, R; Cordeiro, I","2163","2003","10","10","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Km 41 da estrada intermediária da Petrobras, a 32 km de Salesópolis","-45.677222","-23.65","-45.677222","-23.65","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-03-05 09:44:42-03","IBt","SP","319214","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G","1996",NA,NA,"Cordeiro, J; Ribas, OS","1366","1996","11","30","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, subida ao Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"344","2020-03-05 09:44:42-03","IBt","SP","58534","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Fromm-Trinta, E","1974",NA,NA,"Imaguire, N","s.n.","1949","01","14","Brasil","Paraná","Morretes","Pico 33, Serra Véu da Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"345","2020-03-05 09:44:42-03","IBt","SP","14815","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1996","02",NA,"Luederwaldt, H","s.n.","1904","05",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"346","2020-03-05 09:44:42-03","IBt","SP","272542","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Simão Bianchini, R",NA,NA,NA,"Simão Bianchini, R; Bianchini, S","585","1994","11","17","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"347","2020-03-05 09:44:42-03","IBt","SP","305866","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1998","01","14","Cesar, O","s.n.","1981","11","26","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"348","2020-03-05 09:44:42-03","IBt","SP","151168","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Fromm-Trinta, E","1983","03",NA,"Silvestre, MSF","88","1977","04","30","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Pico das Agulhas Negras","-44.5633010864258","-22.4960994720459",NA,NA,"2400","2400",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"349","2020-03-05 09:44:42-03","IBt","SP","256419","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Sobral, M","1987",NA,NA,"Sobral, M; et al.","5434","1987","03",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Desfiladeiro do Funil","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
