"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","infraspecificEpithet","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"705","2021-02-11 17:18:07-03","UFPR","UPCB","14531","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Hatschbach, G.","Paciornik, E.F.","1986","07","16","Brasil","Paraná","Bocaiúva do Sul","Passa Vinte","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore, 5m, capítulo vinoso, odorífero. Mata secundária..",NA,NA,"1986","09",NA,"280",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"706","2021-02-11 17:18:07-03","UFPR","UPCB","56015","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Grokoviski, L.","Grokoviski, L.","2006","09","03","Brasil","Paraná","Ponta Grossa","Passo do Pupo #?# Furnas Gêmeas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore de 2m altura, borda de capão, frequente. Floresta Ombrófila Mista..",NA,NA,"2006","09",NA,"43",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"707","2021-02-11 17:18:07-03","UFPR","UPCB","62029","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Nakajima, J.N.","Paiva, M.R.C.","1998","07","04","Brasil","Paraná","Curiúva","Patrimônio Alecrim.","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Árvore 10-12m, DAP 1-12m..",NA,NA,"2000","01","01",NA,NA,NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA
"708","2021-02-11 17:18:07-03","UFPR","UPCB","60933","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Hatschbach, G.","Kozera, C.","2006","09","09","Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Árvore ca. 5m, inflorescências alvas, em campo seco com afloramentos de arenito..",NA,NA,"2006","01","01","3297",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"709","2021-02-11 17:18:07-03","UFPR","UPCB","56010","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Grokoviski, L.","Grokoviski, L.","2006","08","04","Brasil","Paraná","Tibagi","Recanto Arroio da Ingrata","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore ca. 5m altura, vários indivíduos de Piptocarpha axillaris na margem do rio. Flor: corola creme, anteras roxas e estigma branco. Flores com odor adocicado intenso, frequentemente visitadas por abelhas. Floresta Ombrófila Mista..",NA,NA,"2006","08",NA,"38",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"710","2021-02-11 17:18:07-03","UFPR","UPCB","21660","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Rodrigues, R.R.","Zanette, V.C.","1990","08","15","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Coletada em mata seca, propriedade do Sr. Mattei..",NA,NA,NA,NA,NA,"1423",NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA
"711","2021-02-11 17:18:07-03","UFPR","UPCB","21656","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Zanette, V.C.","Zanette, V.C.","1990","10","31","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Árvore. Beira da estrada, na direção do rio..",NA,NA,NA,NA,NA,"1425",NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA
"712","2021-02-11 17:18:07-03","UFPR","UPCB","24423","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Acra, L.A.","Bidá, A.","1984","06","06","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Árvore..",NA,NA,NA,NA,NA,"428",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA
"713","2021-02-11 17:18:07-03","UFPR","UPCB","56022","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Grokoviski, L.","Grokoviski, L.","2006","09","09","Brasil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Árvore de 5m altura, beira da estrada, Rodovia BR277. Floresta Ombrófila Mista..",NA,NA,"2006","09",NA,"50",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"714","2021-02-11 17:18:07-03","UFPR","UPCB","34443","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Santos, E.P. & Cândido, L.C.","Santos, E.P.","1997","10","15","Brasil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore com ca. de 5m, capítulos alvos, flores com estiletes violáceos. Beira da mata. Floresta ombrófila densa montana, 750m de altitude..",NA,NA,"1998","05","28","318",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"715","2021-02-11 17:18:07-03","UFPR","UPCB","48834","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Cordeiro, J. & Ribas, O.S.","Cervi, A.C.","2002","08","31","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore ca. 6m, inflorescência com estames lilases, odor agradável. Floresta ombrófila densa altomontana. Alt.: 800m s.n.m..",NA,NA,"2004","01","01","8307",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"716","2021-02-11 17:18:07-03","UFPR","UPCB","44485","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Blum, C.T. & Santos, E.P.","Santos, E.P.","2001","06","30","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"850","850","Árvore de ± 9 m. Interior de Floresta Ombrófila Densa Montana..",NA,NA,"2001","06",NA,"1019",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"717","2021-02-11 17:18:07-03","UFPR","UPCB","39062","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","M. Sobral,","Hoffmann, P.M.","1999","09","17","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore de ± 5 m, flores alvas. Floresta ombrófila densa montana, ± 850 m de altitude.",NA,NA,"2001","06",NA,"1",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"718","2021-02-11 17:18:07-03","UFPR","UPCB","2625","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Braga, R.","Braga, R.",NA,NA,NA,"Brasil","Paraná","Lapa","Sítio Santa Bernadete","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Árvore, 7m, capítulos alvos. Mata..",NA,NA,NA,NA,NA,"4922",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"719","2021-02-11 17:18:07-03","UFPR","UPCB","86261","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Braga, R.","Braga, R.",NA,NA,NA,"Brasil","Paraná","Lapa","Sítio Santa Bernadete","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Árvore, 7m, capítulos alvos. Mata..","UPCB0038369",NA,NA,NA,NA,"4922",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"720","2021-02-11 17:18:07-03","UFPR","UPCB","27919","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Barroso, G.M.","Hatschbach, G.","1958","07","27","Brasil","Paraná","Lapa","Sítio Santa Bernadete, Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Árvore, 7m, madeira mole, capítulo alvo, cheiro forte, adocicado. Mata bastante devastada..",NA,NA,"1958","01","01","4922",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"721","2021-02-11 17:18:07-03","UFPR","UPCB","1590","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Barroso, G.M.","Hatschbach, G.","1958","07","27","Brasil","Paraná","Lapa","Sítio Santa Bernadete, Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Árvore, 7m, madeira mole, capítulo alvo, cheiro forte, adocicado. Mata bastante devastada..",NA,NA,"1958","01","01","4922",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"722","2021-02-11 17:18:07-03","UFPR","UPCB","62507","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","Baker","Nakajima, J.N.","Zinatto, M.J.","1998","09","25","Brasil","Paraná","Tibagi","Tibagi-cidade (área de estudo).","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore 10m, frutos maduros com aristas brancas, Viveiro Referencia H3..",NA,NA,"2000","01","01",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"723","2021-02-11 17:18:07-03","UFPR","UPCB","88044","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris subsp. axillaris","(Less.) Baker","Barboza, E.","Engels, M. E.","2013","07","20","Brasil","Paraná","Carambeí","Catanduva de Fora.","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arbórea, ca. 8 m. Caule castanho. Folhas verdes na face adaxial e verde alvacenta na abaxial. Capítulo castanho alvacentos com estames castanhos vináceos. Estiletes e estigmas alvos. Odor adocicado forte. Floresta Ombrófila Mista..",NA,NA,"2015","04","14","1279","subsp. axillaris",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA
"724","2021-02-11 17:18:07-03","UFPR","UPCB","1567","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris var. minor","Baker",NA,"Hatschbach, G.","1958","08","17","Brasil","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,"910","910","Pequena árvore do capão..",NA,NA,NA,NA,NA,"4988","var. minor",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA
"725","2021-02-11 17:18:07-03","UFPR","UPCB","27414","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris var. minor","Baker",NA,"Hatschbach, G.","1958","08","17","Brasil","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,"910","910","Pequena árvore do capão..",NA,NA,NA,NA,NA,"4988","var. minor",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA
"726","2020-05-25 15:13:54-03","FSU","FSU","000074888","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"James R. Coleman",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-05-25 15:13:54-03","FSU","FSU","000074887","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"James R. Coleman",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2015-04-27 21:21:00-03","MO","MOBOT","3370405","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. Hatschbach","J.M. Silva|J. Cordeiro","1986",NA,NA,"Brazil","Paraná",NA,"Cachoeira (mun. S. Jose dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 150",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"729","2009-06-29 09:54:00-03","MO","MOBOT","100197375","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","J.N. Nakajima","J.N. Nakajima|R. Romero","1996","9","24","Brazil","Minas Gerais",NA,"Nascente do Rio das Velhas, Parque Nacional da Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nakajima 2100",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"730","2010-11-13 04:25:00-02","MO","MOBOT","2458515","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Roberto M. Klein",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klein 3116",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"731","2015-01-22 07:37:00-02","MO","MOBOT","3360037","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.L.Smith","E. Henz","1945",NA,NA,"Argentina","Tucumán",NA,"Montengro, Pareci Novo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Henz 32695",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"732","2010-02-04 16:15:00-02","MO","MOBOT","3360172","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.L.Smith","David R. Hunt","1966",NA,NA,"Brazil","São Paulo",NA,"Rio de Janeiro, Guanabara, Parana and Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunt 6425",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"733","2008-05-27 22:02:00-03","MO","MOBOT","3360436","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.L. Smith","BRADE","1950",NA,NA,"Brazil","Rio de Janeiro",NA,"Serra do Itatiaia. Registro. Estado do Rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRADE 20406",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"734","2015-01-22 07:32:00-02","MO","MOBOT","3360634","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.L.Smith","E. Henz","1945","10","10","Brazil","Rio Grande do Sul",NA,"In silvula campestri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Henz 29750",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"735","2008-05-27 22:02:00-03","MO","MOBOT","3360712","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.L.Smith","Balduino Rambo","1949",NA,NA,"Brazil","Rio Grande do Sul",NA,"Vila Diehl pr. S. Leopoldo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 44250",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"736","2009-07-17 17:34:00-03","MO","MOBOT","3360856","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.L.Smith","Per Dusén","1915",NA,NA,"Brazil","Paraná",NA,"Jaguariahyua in silvula.",NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,"Dusén 17092",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"737","2009-07-17 17:34:00-03","MO","MOBOT","3360961","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.L.Smith","Per Dusén","1910",NA,NA,"Brazil","Paraná",NA,"Jaguariahyva, in silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 9989",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"738","2008-05-27 22:02:00-03","MO","MOBOT","3361638","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. Hatschbach","R. Kummrow","1980",NA,NA,"Brazil","Paraná",NA,"Faz. S. Sebastiao (mun. Lapa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow 1392",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"739","2008-05-27 22:02:00-03","MO","MOBOT","3362721","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. Hatschbach","R. Kummrow","1982",NA,NA,"Brazil","Paraná",NA,"Morro do Santana (mun. Campo do Tenente).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow 2047",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"740","2008-05-27 22:02:00-03","MO","MOBOT","3362889","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Gerlad L. Smith","Smith","1980",NA,NA,"Brazil",NA,NA,"Itatiaia Nacional Parque. Road to Abrigo Reboucas. Planalto. Slopes of forest.",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,"Smith 960",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"741","2013-01-15 20:14:00-02","MO","MOBOT","3362980","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Gerald L.Smith","Gerald L. Smith|Gert G. Hatschbach|John G. Stutts","1980","10","25","Brazil","Paraná",NA,"2 km S of Serra Sao Luis (mun. Balsa Nova).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 1106",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"742","2015-10-31 05:50:00-02","MO","MOBOT","3363169","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","W. HOehne","Wilson Hoehne","1949",NA,NA,"Brazil","São Paulo",NA,"Sao Paulo: Jabaquara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 3206",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"743","2010-04-15 17:18:00-03","MO","MOBOT","3363711","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Alexander C. Brade","1957",NA,NA,"Brazil","São Paulo",NA,"Serra da Bocaima",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,"Brade 21171",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"744","2014-11-28 13:16:00-02","MO","MOBOT","3364720","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Gert G. Hatschbach|P.I. Oliveira","1980",NA,NA,"Brazil","Paraná",NA,"Roca Nova (mun. Piraquara).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 43030",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"745","2008-05-27 22:02:00-03","MO","MOBOT","3364943","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.L.Smith","Gert G. Hatschbach","1979",NA,NA,"Brazil","Paraná",NA,"Serra do Caete (mun. RIo Branco do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 42523",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"746","2008-05-27 22:02:00-03","MO","MOBOT","3365098","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.L.Smith","Gert G. Hatschbach","1980",NA,NA,"Brazil","Paraná",NA,"Contenda (mun. S. Jose dos Pinhaes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 43224",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"747","2015-03-03 12:48:00-03","MO","MOBOT","100783524","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris minor","Baker","H.A. Gleason","Oswaldo Handro","1931","8","5","Brazil","São Paulo",NA,"Capital, natica no Parque do Estado e Jardim Botãnico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Handro s.n.","minor",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"748","2020-08-01 18:19:44-03","UNESP-IBILCE","SJRP","20082","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"O. Handro",NA,NA,NA,"Brasil","São Paulo","Capital","nativa no parque do estado e jardim botânico",NA,NA,NA,NA,NA,NA,"Árvore com flores aromáticas;",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"749","2020-08-01 18:19:44-03","UNESP-IBILCE","SJRP","25351","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","J.N. Nakajima","L.R.M. Souza & E.M. Francisco",NA,NA,NA,"Brasil","Paraná","Castro","mata ao lado da capela estrada castro-tibagi","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Arvore 6 m, flores creme, borda da mata.;",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","América do Sul",NA,NA,"50779","auto","Magnoliopsida",NA,NA,NA
"750","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","09861","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"J.A.A. Meira Neto",NA,NA,NA,"Brasil","São Paulo","Santo André","Parque do Guaraciaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Árvore 5 m, capítulos maduros cor de creme;",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","América do Sul",NA,NA,"27258","auto","Magnoliopsida",NA,NA,NA
"751","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","01606","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G.M. Barroso","M. Kuhlmann",NA,NA,NA,"Brasil","Minas Gerais","Delfim Moreira","São Francisco dos Campos","-45.2799987792969","-22.5091991424561",NA,NA,NA,NA,"Beira da rodovia.;",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","América do Sul",NA,NA,"20219","auto","Magnoliopsida",NA,NA,NA
"752","2019-03-29 10:41:16-03","UFSM","HDCF","6886","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Backer","Figueira, M.","Julkoski, D.","2015","04","14","Brasil","Rio Grande do Sul","Santa Maria do Herval",NA,"-50.94","-29.52","-50.94","-29.52",NA,NA,"Altura de 13 m, RS-335-3-6-19",NA,NA,"2015","05","07",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"753","2018-09-12 14:48:02-03","UNIOESTE","UNOP","2135","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Cordeiro, J.","Silva, J.M.; Motta, J.T.; Motta, J.T.","2013","10","11","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-20","-25.25","-20","-25.25","855","855","Arbusto 3m. Capítulos creme. Floresta Ombrófila Mista (em capão).",NA,NA,"2013","11","21","8380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2018-04-19 15:15:11-03","UNIOESTE","UNOP","6022","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","2005","08","05","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Árvore, 8m, capítulo vinoso, odorífero. Floresta atlântica.",NA,NA,"2005",NA,NA,"4374",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"755","2018-04-19 15:15:11-03","UNIOESTE","UNOP","6327","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Sobral, M.; Apel, M.; Apel, M.","2000","09",NA,"Brasil","Rio Grande do Sul","Rio grande do sul","Região de floresta ombrófila densa, mata atlântica.",NA,NA,NA,NA,NA,NA,"Região da floresta ombrófila densa (mata atlântica). Arvoreta 5-6m, em beira de mata: capítulos brancos, com aroma agradável.",NA,NA,NA,NA,NA,"9154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2016-09-15 10:17:26-03","UNIOESTE","UNOP","3159","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris axillaris","(Less.) Baker","Barboza, E.","Engels, M.E.","2013","07","20","Brasil","Paraná","Carambeí","Catanduva de fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arbórea, ca. 8 m. Caule castanho. Folhas verdes na face adaxial e verde alvacenta na abaxial. Capítulo castanho alvacento com estames castanhos vináceos. Estiletes e estigmas alvo. Odor adocicado forte. Floresta Ombrófila Mista.",NA,NA,"2015","04","14","1279","axillaris",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA
"757","2020-08-31 08:53:05-03","INPA","INPA","136128","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Rosa, NA","Rosa, NA","1980","11","15","Brasil","São Paulo",NA,"Reserva do Instituto de Botânica de São Paulo. Capoeira de terra firme.",NA,NA,NA,NA,NA,NA,NA,"INPA0136128","INPA0136128 INPA0136128_e","1981",NA,NA,"3725",NA,"Dicotyledon Asterids","Asterales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-08-31 08:53:05-03","INPA","INPA","152601","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hatschbach, GG","Silva, JM da","1987","07","14","Brasil","Paraná","Quatro Barras","Rio do Corvo. Mata secundária.","-49.0769004821777","-25.3656005859375",NA,NA,"900","900",NA,"INPA0152601","INPA0152601 INPA0152601_e","1988",NA,NA,"351",NA,"Dicotyledon Asterids","Asterales","Southern America",NA,NA,"17116","auto",NA,NA,NA,NA
