"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","year","locality","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"148","2019-11-01 15:28:15-03","PUC-RIO","FCAB","1625","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","P. Capell S.J.","s.n.",NA,"Brasil",NA,NA,"001625","1952",NA,NA,"03",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","Jorge Yoshio Tamashiro",NA,NA,NA,NA,NA,NA,"1981","11",NA,"33190","auto",NA,NA,NA,NA,NA,NA
"149","2015-09-04 02:24:58-03","MNHN","RECOLNAT_MNHN_P","P00758784","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Saint-Hilaire, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758784' target='other'> <mi>dwc_moreinfo</mi></a>","P00758784",NA,"Brasil austral.","P00758784_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 02:22:50-03","MNHN","RECOLNAT_MNHN_P","P02760669","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Blanchet",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760669' target='other'> <mi>dwc_moreinfo</mi></a>","P02760669","1845","Jacobina.","P02760669_01","1","1","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3712",NA,NA,NA,NA
"151","2015-09-04 02:22:50-03","MNHN","RECOLNAT_MNHN_P","P02760670","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Blanchet",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760670' target='other'> <mi>dwc_moreinfo</mi></a>","P02760670",NA,NA,"P02760670_01",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3712",NA,NA,NA,NA
"152","2015-09-04 02:22:50-03","MNHN","RECOLNAT_MNHN_P","P02760668","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760668' target='other'> <mi>dwc_moreinfo</mi></a>","P02760668","1974","16km North West of Lagoinha (5.5.km SW of Delfino) on side road to Minas do Mimoso.","P02760668_01","3","4","Bahia",NA,"-41.33333","-10.36667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16686",NA,NA,NA,NA
"153","2020-10-01 14:19:57-03","JBB","HEPH","14874","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Coradin, L","8335","Southern America","Brasil",NA,"volúvel.Bom desenvolvimento vegetativo Germoplasma obtido de 10 plantas",NA,"1987","Rodovia do Sol ES 060 de Vitória para Guarapari",NA,"08","29","Espírito Santo","Vila Velha","-40.316667","-20.366667","Coradin, L",NA,NA,NA,NA,"-40.316667","-20.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:35:44-03","UFMG","BHCB","133913","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Carmo, FF","2903","Southern America","Brasil",NA,"coletado em borda de capão. Afloramento de canga",NA,"2008","Parque Estadual do Rola-Moça., C2",NA,"03","20","Minas Gerais","Nova Lima","-44.001111","-20.044722",NA,"1430","1430",NA,NA,"-44.001111","-20.044722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:35:44-03","UFMG","BHCB","133928","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Carmo, FF","3683","Southern America","Brasil",NA,"coletado em borda de capão. Afloramento de canga",NA,"2008","Parque Estadual do Rola-Moça., C2",NA,"12","08","Minas Gerais","Nova Lima","-44.001111","-20.044722",NA,"1430","1430",NA,NA,"-44.001111","-20.044722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:35:44-03","UFMG","BHCB","133953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Carmo, FF","4479","Southern America","Brasil",NA,"coletado afloramento gnaisse",NA,"2009","Marinho da Serra, GR1",NA,"04","22","Minas Gerais","Moeda","-43.958611","-20.33",NA,"1135","1135",NA,NA,"-43.958611","-20.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:35:44-03","UFMG","BHCB","133959","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Carmo, FF","4664","Southern America","Brasil",NA,"coletado em fendas. Afloramento gnaisse",NA,"2009","Serra da Moeda, GR3",NA,"05","10","Minas Gerais","Moeda","-43.957778","-20.283333",NA,"1260","1260",NA,NA,"-43.957778","-20.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:35:44-03","UFMG","BHCB","44462","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:35:44-03","UFMG","BHCB","64648","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Silva, AF; Alves, TMA; Souza, CP","85","Southern America","Brasil",NA,"VOUCHER.",NA,"2001","Estação Ecológica da UFMG",NA,"04","17","Minas Gerais","Belo Horizonte","-43.9725","-19.874444",NA,NA,NA,NA,NA,"-43.9725","-19.874444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:35:44-03","UFMG","BHCB","18274","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Pereira, JCR","s.n.","Southern America","Brasil",NA,NA,NA,"1990",NA,NA,"05","12","Minas Gerais","Vespasiano","-43.9233016967773","-19.6919002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11802","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:35:44-03","UFMG","BHCB","37909","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,"Pedra da Fazenda do Sr. Olício.",NA,NA,NA,"Minas Gerais","Aimorés","-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54161","auto",NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:35:44-03","UFMG","BHCB","26380","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,"Pico do Itabirito",NA,NA,NA,"Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:35:44-03","UFMG","BHCB","23911","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,"Pico do Itabirito",NA,NA,NA,"Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:35:44-03","UFMG","BHCB","39998","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,"Serra do Curral",NA,NA,NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:35:44-03","UFMG","BHCB","66435","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Barreto, HLM","10695","Southern America","Brasil",NA,"Trepadeira; flor rósea; pouco frequente; Canga","BHCB045205","1940","Serra do Rola Moça, Divisas de Betim e Brumadinho","BHCB045205","03","05","Minas Gerais","Betim","-44.198299407959","-19.9678001403809",NA,NA,NA,NA,NA,NA,NA,"1940",NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA
"166","2020-03-11 09:00:55-03","URCA","HCDAL","1357","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","?","HCDAL1357",NA,"?",NA,NA,NA,"1999",NA,NA,"06","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-10-30 04:39:00-03","MO","MOBOT","3176817","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16686","South America","Brazil",NA,NA,NA,"1974","Serra do Curral Feio. 16 km. North West of Lagoinha (5.5km. S.W. of Delfino) on side road to Minas do Mimoso. Small stream with marsh on white sand and surrounding cerrado on sandstone rock esposures.",NA,"3","4","Bahia",NA,"-41.33333","-10.36666","J.S. Page & G.P. Lewis","950.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2011-08-18 12:04:00-03","MO","MOBOT","3176684","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","George Gardner","Gardner 1558","South America","Brazil",NA,NA,NA,"1838","Envois reçus en janvier et avril 1840.",NA,NA,NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","76661","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Alwyn H. Gentry|Elsa M. Zardini|A. Fernandes","Gentry 50173","South America","Brazil",NA,NA,NA,"1985","CE-090, 8 km W of Crato. mata vegetation on slopes of Chapada do Araripe.",NA,"2","15","Ceará",NA,"-39.83333","-7.25","A. Fernandes","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-127","9",NA,NA,NA
"170","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","04689","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Eurides M. Menezes",NA,"América do Sul","Brasil",NA,NA,NA,NA,"Instituto de Zootecnia",NA,NA,NA,"São Paulo","Nova Odessa","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8440","auto","Magnoliopsida",NA,NA,NA,NA,NA
"171","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","04684","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Eurides M. Menezes",NA,"América do Sul","Brasil",NA,NA,NA,NA,"Instituto de Zootecnia",NA,NA,NA,"São Paulo","Nova Odessa","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8440","auto","Magnoliopsida",NA,NA,NA,NA,NA
"172","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","35284",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","R.F. Monteiro; et al","292",NA,"Brasil",NA,NA,"MBML035284","2008","Pedra do Elefante","MBML035284","01","12","Espírito Santo","Nova Venécia","-40.461389","-18.764722","J. Gurtler/2018",NA,NA,NA,NA,"40W27'41","18S45'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","46479",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2453",NA,"Brasil",NA,"Liana, botões verdes e flor lilás","MBML046479","2010","APA Pedra do Elefante - estrada para a Pedra do Elefante","MBML046479","04","25","Espírito Santo","Nova Venécia","-40.422944","-18.765583","J. Gurtler/2018","230","230",NA,NA,"40W25'22,6","18S45'56,1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-10-09 16:31:21-03","UFLA","ESAL","1171","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Castro, GC","17",NA,"Brasil",NA,"; ; ;",NA,NA,"UFLA",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-06-10 10:10:48-03","FZB-BH","BHZB","8843","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Centrosema","arenarium","Centrosema arenarium",NA,"Ordones, J. et al.","1825",NA,"Brasil",NA,"s/ ponto. Doação de duplicata para Herbário HUEFS em agosto 2013",NA,"2012","RPPN Brumas do Espinhaço e Ermo dos Gerais,",NA,"04","17","MG","Santana do Riacho","-43.7144012451172","-19.1688995361328","L.P.Queiroz",NA,NA,NA,NA,NA,NA,"2014","05",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"176","2019-06-10 10:10:48-03","FZB-BH","BHZB","5775","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Centrosema","arenarium","Centrosema arenarium",NA,"Mendes, M.S. et al.","1162",NA,"Brasil",NA,"Coord.: UTM Lat.: 7.743.949 e Long.: 615.741. Outro coletor : Rezende, S.G.Doação de duplicata para Herbário JPB em março 2014",NA,"2006","Área da CVRD, Região de Potreiro",NA,"01","05","MG","Ouro Preto","-43.890833","-20.399167",NA,NA,NA,NA,NA,"43W 53' 27","20S 23' 57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-01-26 13:54:34-03","IMA","MAC","34670","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Chagas-Mota","1391",NA,"Brasil",NA,"Trepadeira. Flor rósea.; Restinga.","MAC0034670","2008","Dunas do Cavalo Russo, Margem do Riacho Maceiozinho.",NA,"09","25","Alagoas","Marechal Deodoro","-35.8950004577637","-9.710280418396","E.C.O.Chagas",NA,NA,NA,NA,NA,NA,"2008","09","25","15565","auto",NA,NA,NA,NA,NA,NA
"178","2021-01-26 13:54:34-03","IMA","MAC","49130","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Chagas-Mota","8169",NA,"Brasil",NA,"Trepadeira. Flores róseas.; Agreste.","MAC0049130","2010","Pereiro Velho.",NA,"08","20","Alagoas","Coité do Nóia","-36.5786018371582","-9.63222026824951","E.C.O.Chagas",NA,NA,NA,NA,NA,NA,"2010","08","20","7660","auto",NA,NA,NA,NA,NA,NA
"179","2021-01-26 13:54:34-03","IMA","MAC","49534","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Chagas-Mota","8573",NA,"Brasil",NA,"Trepadeira. Flores róseas.; Caatinga.","MAC0049534","2010","Serra das Mãos.",NA,"09","15","Alagoas","Traipu","-37.0032997131348","-9.97056007385254","E.C.O.Chagas",NA,NA,NA,NA,NA,NA,"2010","09","15","30834","auto",NA,NA,NA,NA,NA,NA
"180","2021-01-26 13:54:34-03","IMA","MAC","49535","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Chagas-Mota","8574",NA,"Brasil",NA,"Trepadeira. Flores róseas. Frutos verdes.; Caatinga.","MAC0049535","2010","Serra das Mãos.",NA,"09","15","Alagoas","Traipu","-37.0032997131348","-9.97056007385254","E.C.O.Chagas",NA,NA,NA,NA,NA,NA,"2010","09","15","30834","auto",NA,NA,NA,NA,NA,NA
"181","2014-11-06 15:36:30-02","UFPB","EAN","465","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2016-06-27 16:09:35-03","UFPB","EAN","7870","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,NA,NA,"Brasil",NA,"Subarbusto, cerca de 1 m de altura, caule acinzentado, folhas verdes, flores violaceo - rosadas, verticilo com mancha esbranquiçada.",NA,"1980","Mata do Pau - ferro, Chã de Jardim, c. 600 m",NA,"11","06","Paraíba","Areia","-35.704167","-6.97",NA,NA,NA,NA,NA,"35°42'15W","6°58'12S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2014-11-06 16:17:12-02","UFPB","EAN","879","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,NA,NA,"Brasil",NA,"Subarbustiva.",NA,"1953","Lugares altos de capoeira, terras frescas",NA,"11","03","Paraíba","Areia","-35.6917","-6.96333","V. P. B. Fevereiro",NA,NA,NA,NA,NA,NA,"1974","02","22","15425","auto",NA,NA,NA,NA,NA,NA
"184","2014-11-06 16:17:12-02","UFPB","EAN","1648","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,NA,NA,"Brasil",NA,"Estandarte mancha central com estrias laterais branco - amarelas, do dorsal branco lado ventral róseo - roxo, asas e carenas róseo - roxas.",NA,"1956","Capoeiras em terrenos altos e pouco úmidos",NA,"09","22","Paraíba","Areia","-35.6917","-6.96333","J. Rougan",NA,NA,NA,NA,NA,NA,"1990","05","15","15425","auto",NA,NA,NA,NA,NA,NA
"185","2014-11-06 16:17:12-02","UFPB","EAN","516","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,NA,NA,"Brasil",NA,"Flores meio roxas, erva consistente.",NA,"1945","Capoeiras na descida da Serra de Alagoa Grande",NA,"09","20","Paraíba","Alagoa Grande","-35.63","-7.15833","V. P. B. Fevereiro",NA,NA,NA,NA,NA,NA,"1979","09","11","21189","auto",NA,NA,NA,NA,NA,NA
"186","2021-02-04 10:28:51-03","UFRPE","HST","10269","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Centrosema","arenarium","Centrosema arenarium","Benth.","A.M.Miranda; F.Esteves","137",NA,"Brasil",NA,"Arbusto ca. 1,50m alt.; flores roxas; frutos maduros e imaturos.","HST010269","1990","Serra das Éguas mina Cordeiro-Tamboril",NA,"02","08","Bahia","Brumado","-41.6652984619141","-14.2035999298096","A.Fernandes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38387","auto",NA,NA,NA,NA,NA,NA
"187","2021-02-04 10:28:51-03","UFRPE","HST","5342","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Centrosema","arenarium","Centrosema arenarium","Benth.","L.P.Félix; et al.","s.n.",NA,"Brasil",NA,"Volúvel, flores roxas.","HST005342","1996",NA,NA,"04","30","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116","L.P.Queiroz",NA,NA,NA,NA,NA,NA,"1997","06",NA,"14606","auto",NA,NA,NA,NA,NA,NA
"188","2021-02-25 10:12:00-03","CVRD","CVRD","10387","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Folli, D.A.","5674","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Feijão do mato","CVRD010387","2007",NA,NA,"08","22","ES","Conceição da Barra","-39.7322006225586","-18.5932998657227","Geovane S. Siqueira",NA,NA,NA,NA,NA,NA,"2008","02","29","41644","auto","Magnoliopsida",NA,NA,NA,NA,NA
"189","2021-02-25 10:12:00-03","CVRD","CVRD","4452","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Souza, V.D.","510","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Feijão do mato","CVRD004452","1993","Ao lado das Dunas de Itaúnas - Conceição da Barra - ES.",NA,"06","02","ES","Conceição da Barra","-39.7322006225586","-18.5932998657227","Haroldo C. de Lima",NA,NA,NA,NA,NA,NA,"2003","03","08","41644","auto","Magnoliopsida",NA,NA,NA,NA,NA
"190","2021-03-01 11:54:08-03","UFPE","UFP","33777","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Centrosema","arenarium","Centrosema arenarium","Benth.","Alves, JLH de","UFP33777",NA,"Brasil",NA,NA,"UFP033777","2002",NA,NA,"10","19","Pernambuco","Jaboatão dos Guararapes dos Gu",NA,NA,"Silva, MB; Costa",NA,NA,NA,NA,NA,NA,"2002","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 11:54:08-03","UFPE","UFP","41250","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Centrosema","arenarium","Centrosema arenarium","Benth.","Rocha, EA","1262",NA,"Brasil",NA,"Trepadeira, ca. 60-70 cm de comprimento, flores roxas, melitófilas. Crescendo sobre solo arenoso. Frequente no local.; Trepadeira, ca. 60-70 cm de comprimento, flores roxas, melitófilas. Crescendo sobre solo arenoso. Frequente no local","UFP041250","2004",NA,NA,"09","03","Pernambuco","Buíque","-37.25","-8.55","Queiroz, LP de","886","886",NA,NA,"-37.25","-8.55","2006","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 11:54:08-03","UFPE","UFP","44243","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Centrosema","arenarium","Centrosema arenarium","Benth.","Leite, MS","182",NA,"Brasil",NA,"Arbusto de ca. de 1,2m de altura. População formada por indivíduos espaçados entre si. Final de floração. Flores papilionáceas de coloração azul-clara e branca com suave odor.; Arbusto de ca. de 1,2m de altura. População formada por in","UFP044243","2006",NA,NA,"09","22","Pernambuco","Maraial","-35.840944","-8.796611","Gomes, P","451","451",NA,NA,"-35.840944","-8.796611","2008","02","07",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 11:54:08-03","UFPE","UFP","73796","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Centrosema","arenarium","Centrosema arenarium","Benth.","Delgado-Junior, GC; Santos, SO","435",NA,"Brasil",NA,"Trepadeira lenhosa, volúvel. Flores roxas. Frutos verdes.","UFP073796","2012",NA,NA,"09","12","Pernambuco","Buíque","-37.234722","-8.592778",NA,"811","811",NA,NA,"-37.234722","-8.592778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-01 11:54:08-03","UFPE","UFP","75954","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Centrosema","arenarium","Centrosema arenarium","Benth.","Delgado-Junior, GC; Alves, M; Brandão, GS","710",NA,"Brasil",NA,"Trepadeiralenhosa, volúvel. Flores roxas. Frutos verdes.","UFP075954","2013",NA,NA,"09","01","Pernambuco","Buíque","-37.205833","-8.610556",NA,"861","861",NA,NA,"-37.205833","-8.610556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 11:54:08-03","UFPE","UFP","76082","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Centrosema","arenarium","Centrosema arenarium","Benth.","Delgado-Junior, GC; Santos, SO","438",NA,"Brasil",NA,"Trepadeira herbácea. Volúvel, Flores roxas.","UFP076082","2012",NA,NA,"09","12","Pernambuco","Buíque","-37.201667","-8.592778","Delgado-Junior, GC","813","813",NA,NA,"-37.201667","-8.592778","2014","06","27",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 11:54:08-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Centrosema","arenarium","Centrosema arenarium","Benth.","Rocha, EA","1262",NA,"Brasil",NA,"Trepadeira, ca. 60-70 cm de comprimento, flores roxas, melitófilas. Crescendo sobre solo arenoso. Frequente no local.; Trepadeira, ca. 60-70 cm de comprimento, flores roxas, melitófilas. Crescendo sobre solo arenoso. Frequente no local.",NA,"2004",NA,NA,"09","03","Pernambuco","Buíque","-37.25","-8.55","Queiroz, LP de","886","886",NA,NA,"-37.25","-8.55","2006","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 11:54:08-03","UFPE","UFP","32416","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Centrosema","arenarium","Centrosema arenarium","Benth.","Alves, JLH de","UFP32416",NA,"Brasil",NA,NA,"UFP032416",NA,NA,NA,NA,NA,"Pernambuco","Pombos","-35.3958015441895","-8.14138984680176","Lopes, KB",NA,NA,NA,NA,NA,NA,"2013","08","13","16427","auto",NA,NA,NA,NA,NA,NA
"198","2019-08-02 10:21:24-03","CPATSA","HTSA","6528","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Costa-Lima, J.L.; Lima, L.S.","2048",NA,"Brasil",NA,"Trepadeira. Folíolos membranáceos, levemente discolores, verde-escuros. Flores com cálice esverdeado; corola com vexilo lilás e maculado de branco; alas a carenas lilases; Caatinga",NA,"2015","Topo da serra a direita da Barragem Eng° Ávidos, ca. de 2 km a SE da localidade Engenheiro Ávidos.",NA,"01","15","Paraíba","São José de Piranhas","-38.725833","-7.6425","Cotarelli, V.M.",NA,NA,NA,NA,"-38.725833","-7.6425","2015","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-07-31 14:32:38-03","CPATSA","HTSA","1813","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Lima, J.L.S.","1813",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Monte Santo","-39.523056","-10.738056",NA,NA,NA,NA,NA,"-39.523056","-10.738056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
