"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber"
"156","2019-09-04 18:32:54-03","F","FMNH-SEEDPLANTS","V0064332F","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,NA,NA,NA,NA,"A. Glaziou","1881","11","26","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0064332F","V0064332F_01","Spermatophyta",NA,"13496","South America",NA,NA,NA,NA,"Isolectotype","Dicotyledoneae",NA,NA,NA
"157","2019-09-04 18:32:53-03","F","FMNH-SEEDPLANTS","V0064333F","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,NA,NA,NA,NA,"A. Glaziou","1881","11","26","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0064333F","V0064333F_01","Spermatophyta",NA,"13496","South America",NA,NA,NA,NA,"Isolectotype","Dicotyledoneae",NA,NA,NA
"158","2019-01-23 09:58:51-02","F","FMNH-SEEDPLANTS","V0064334F","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,NA,NA,NA,NA,"A. Glaziou","1881","11","26","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0064334F","V0064334F_01","Spermatophyta",NA,"13496","South America",NA,NA,NA,NA,"Isolectotype","Dicotyledoneae",NA,NA,NA
"159","2020-04-29 16:30:08-03","UFVJM","HDJF","5900","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Machado, ELM","2013",NA,NA,"Santos, LAG; Otoni, TJO; Machado, ELM","2012","09",NA,"Brasil","Minas Gerais","Dom Joaquim","-43.194167","-19.0025","-43.194167","-19.0025","738","738",NA,"HDJF005900","HDJF005900_01","Dicotyledoneae",NA,"966","Southern America","Zona Rural",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-01-25 15:43:02-02","IAC","IAC","28998","S","Plantae","Moraceae-4.Dorstenieae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","A. Santos","2011","03","21","L.C. Bernacci; R. Pilati; O. Camargo & P.R.P. Andrade","1994","06","15","Brasil","São Paulo","Monte Alegre do Sul","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA,"379",NA,"IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-01-25 15:43:02-02","IAC","IAC","36035","S","Plantae","Moraceae-4.Dorstenieae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","A. Santos","2011","03","21","R.B. Torres et al.","1998","03","24","Brasil","São Paulo","Pariquera-Açu","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,"vegetativo",NA,NA,NA,NA,"464",NA,"IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-01-25 15:35:27-02","IAC","IAC","43164","S","Plantae","Moraceae-4.Dorstenieae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","L.C. Bernacci et al.","2000","09","26","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz; M. Siqueira; E.R. Silveira & E. Furlan","2000","09","26","Brasil","São Paulo","Ibiúna","-47.080967","-23.70173","-47.080967","-23.70173",NA,NA,NA,NA,NA,NA,NA,"3457",NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Takimoto, indivíduo T 1.2",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-01-25 15:43:02-02","IAC","IAC","44892","S","Plantae","Moraceae-4.Dorstenieae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","J.A.M.A. Gomes & J. Pena Filho","2004","10","18","J.A.M.A. Gomes & J. Pena Filho","2004","10","18","Brasil","São Paulo","Campinas","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 289 fitossoc.",NA,NA,NA,NA,"7",NA,"Bosque dos Jequitibás",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-01-25 15:43:02-02","IAC","IAC","56013","S","Plantae","Moraceae-4.Dorstenieae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","C.F. Nardin et al.","2014","05","14","C.F. Nardin; J.F. Benedito & L.C. Bernacci","2014","05","14","Brasil","São Paulo","Louveira","-46.871944","-23.078611","-46.871944","-23.078611",NA,NA,"coordenadas originais: 23°04#?#43S, 46°52#?#19W",NA,NA,NA,NA,"232",NA,"Fragmento A",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-01-25 15:43:02-02","IAC","IAC","7497","S","Plantae","Moraceae-4.Dorstenieae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","S. Romaniuc Neto","1996","03","15","A.P. Viégas & J.L. Souza","1944","07","15","Brasil","São Paulo","Mogi Mirim","-46.9578","-22.4319","-46.9578","-22.4319",NA,NA,"Folhas no herbário",NA,NA,NA,NA,"s/nº",NA,"Km 153",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-23 12:15:00-03","CEPLAC","CEPEC","79384","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,"P. Fiaschi",NA,NA,NA,"W. W. Thomas","1998","02","09","Brasil","Bahia","JUSSARÍ","-39.583333","-15.166667","39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"11752",NA,"Serra do Teimoso, 7,5Km ao N de Jussari Rod. p/ Palmira,depois 2Km ao W Faz. Teimoso, depois 45min a W p/ Faz. Teimoso, Transect Quadrat 1. Árvore #003: 15.1 cm DHB:",NA,NA,NA,NA,NA,"30/08/2003",NA,NA
"167","2020-07-23 12:15:00-03","CEPLAC","CEPEC","44345","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,"L. S. Leoni",NA,NA,NA,"J. P. P. Carauta","1988","01","01","Brasil","Minas Gerais","CARANGOLA","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"463",NA,"Rio Carangola.",NA,"21913","auto",NA,NA,"04/10/1988",NA,NA
"168","2020-08-20 20:41:56-03","UFSC","FLOR","27510","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","1992","10","30","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"árvore, cap de 55 cm, flor inflorescências verdes, 12m altura","FLOR0027510",NA,NA,"Rosales","2180",NA,"Perdida.",NA,"20837","auto",NA,NA,NA,NA,NA
"169","2020-08-20 15:00:17-03","UFSC","FLOR","6301","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1966","11","23","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"200","200","árvore, flor em botão, 25m altura","FLOR0006301",NA,NA,"Rosales","6886",NA,"Saco Grande, Ilha de Santa Catarina.",NA,"27000","auto",NA,NA,NA,NA,NA
"170","2020-08-20 15:00:17-03","UFSC","FLOR","6300","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","1966","12","22","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"200","200","árvore, flor botão, 20m altura","FLOR0006300",NA,NA,"Rosales","7035",NA,"Saco Grande, Ilha de Santa Catarina.",NA,"27000","auto",NA,NA,NA,NA,NA
"171","2020-01-31 10:38:57-03","IFAM","EAFM","13638","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Scarponi, T.M.","2013","10",NA,"Scarponi, T.M.; Heineberg, M.R.","2013","05","24","Brasil","Santa Catarina","TI Ibirama-Laklãnõ","49.716667","-26.842222","49.716667","-26.842222",NA,NA,NA,NA,NA,NA,NA,"186",NA,"Aldeia Sede",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-04 15:45:53-03","IF","SPSF","07188","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar","1982","10","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,"Magnoliophyta","Rosales",NA,"América do Sul","Serra da Cantereira",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA
"173","2021-02-08 12:43:39-03","UFRGS","ICN","168783","S","Plantae","Moraceae","Brosimum","cf. glaziovi","Brosimum cf. glaziovi","Taub.",NA,NA,NA,NA,"Thomaz, LD","1993","09","16","Brasil","ES","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"700","700","Doação MBML 7277; Altura 18m, PAP 74cm, caule interno amarelo, látex branco, rebroto (quebrada); Mata Atlântica de encosta","ICN00013064","ICN00013064","Dicotyledon",NA,"939","América do Sul","Estação Biológica de Santa Lúcia",NA,"23813","auto",NA,NA,NA,NA,NA
"174","2021-02-08 12:43:39-03","UFRGS","ICN","001106","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Schultz, A","1953","06",NA,"Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"ICN00013067","ICN00013067","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,"27253","auto",NA,NA,NA,NA,NA
"175","2021-02-08 12:43:39-03","UFRGS","ICN","159707","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Molz, M",NA,NA,NA,"Molz, M","2003",NA,NA,"Brasil","RS","Araricá","-50.935556","-29.599722","-50.935556","-29.599722","90","90",NA,"ICN00013069","ICN00013069","Dicotyledon",NA,"164","América do Sul","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:43:39-03","UFRGS","ICN","178250","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Boeni, BO","2013","11","20","Boeni, BO","2013","09","25","Brasil","RS","Canoas","-51.18","-29.91","-51.18","-29.91",NA,NA,"árvore; Floresta de Restinga","ICN00013063","ICN00013063","Dicotyledon",NA,"98","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:43:39-03","UFRGS","ICN","155316","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Boeni, BO","2014","09","16","Grings, M","2007","08","15","Brasil","RS","Capela de Santana","-51.3246994018555","-29.7000007629395",NA,NA,NA,NA,"indivíduo jovem de árvore; ramo estéril; sub-bosque de mata de encosta em estádio secundário médio de regeneração","ICN00013070","ICN00013070","Dicotyledon",NA,"314","América do Sul","Projeto de Assentamento Capela",NA,"12756","auto",NA,NA,NA,NA,NA
"178","2021-02-08 12:43:39-03","UFRGS","ICN","053202","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Boeni, BO","2014","09","10","Baptista, LRM","1982","10",NA,"Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,"ICN00013068","ICN00013068","Dicotyledon",NA,"s.n.","América do Sul","Santa Tecla",NA,"25424","auto",NA,NA,NA,NA,NA
"179","2021-02-08 12:43:39-03","UFRGS","ICN","053523","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Boeni, BO","2014","09","16","Waechter, JL","1982","11","13","Brasil","RS","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Árvore ca. 11m de altura. Estéril.; em interior de mata.","ICN00013121","ICN00013121","Dicotyledon",NA,"1939","América do Sul","Santa Cristina do Pinhal",NA,"22252","auto",NA,NA,NA,NA,NA
"180","2021-02-08 12:43:39-03","UFRGS","ICN","051064","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Boeni, BO","2015","04","28","Sobral, M","1980","12",NA,"Brasil","RS","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"Árvore 6m em resto de mata","ICN00013534","ICN00013534","Dicotyledon",NA,"541","América do Sul","Santa Cruz do Pinhal",NA,"22252","auto",NA,NA,NA,NA,NA
"181","2021-02-08 12:43:39-03","UFRGS","ICN","120548","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Jarenkow, JA",NA,NA,NA,"Jarenkow, JA","1992","10","30","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Árvore ca. 12m alt., CAP de 55cm, em Mata Atlântica de Encosta. Inflorescências verdes.","ICN00013536","ICN00013536","Dicotyledon",NA,"2180","América do Sul","Perdida",NA,"20837","auto",NA,NA,NA,NA,NA
"182","2021-02-08 12:43:39-03","UFRGS","ICN","001064","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Schultz, A","1953","06",NA,"Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"ICN00013061","ICN00013061 ICN00013061_1","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,"27253","auto",NA,NA,NA,NA,NA
"183","2021-02-08 12:43:39-03","UFRGS","ICN","124562","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Sobral, M",NA,NA,NA,"Zanette, VC; et al.",NA,NA,NA,"Brasil","SC","Orleans","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Árvore em interior de mata.","ICN00013062","ICN00013062","Dicotyledon",NA,"1773","América do Sul","Rio Novo",NA,"31549","auto",NA,NA,NA,NA,NA
"184","2020-07-16 10:05:37-03","IBt","SP","290636","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Romaniuc Neto, S","1996","05","23","Ivanauskas, NM","1995","11","08","Brasil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,"525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-11-19 09:29:31-03","IBt","SP","362991","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Pessoal do Horto Florestal","1928","03","07","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"186","2020-11-19 09:29:31-03","IBt","SP","362943","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Pessoal do Horto Florestal","1927","09","22","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"187","2020-11-19 09:29:31-03","IBt","SP","362949","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Veloso, H","1958","03","06","Brasil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA
"188","2020-12-30 07:48:26-03","IBt","SP","429766","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Cielo Filho, R","1998","09","18","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"189","2019-11-21 10:10:54-03","IBt","SP","245955","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Melo, MMRF","1987","08","18","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"859",NA,"Parque Estadual da Ilha do Cardoso",NA,"37574","auto",NA,NA,NA,NA,NA
"190","2020-08-27 12:19:59-03","IBt","SP","309224","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Melo, MMRF","1994","12","07","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1178",NA,"Estação Ecológica Juréia-Itatins",NA,"55628","auto",NA,NA,NA,NA,NA
"191","2020-08-13 18:02:23-03","IBt","SP","291105","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Santos, A","2011","03","21","Bernacci, LC","1994","06","15","Brasil","São Paulo","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"379",NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA
"192","2019-11-21 10:10:54-03","IBt","SP","490454","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Aragaki, S; Petri, L","2016","12","19","Mourad, BM; Petri, L","2015","10","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"101",NA,"Parque Estadual das Fontes do Ipiranga",NA,"53584","auto",NA,NA,NA,NA,NA
"193","2021-01-07 09:34:04-03","IBt","SP","454675","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Kondrat, H","2012","10","10","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,"Parque Estadual das Fontes do Ipiranga",NA,"53584","auto",NA,NA,NA,NA,NA
"194","2014-09-23 10:58:49-03","G","G","G00438005","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Berg, C. C.","1969","01","01","Glaziou, A. F. M.","1882",NA,"00","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00438005",NA,NA,NA,"13496","AMERIQUE DU SUD",NA,NA,NA,NA,"ISOLECTOTYPUS of Brosimum glaziovii Taub.",NA,NA,NA,NA
