"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","class","order","continentOcean","typeStatus","fieldNumber","preparationType","individualCount"
"148","2021-01-09 21:48:37-03","UNICENTRO","HUCO","5405","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Oliveira A. A.","2010","09","21","Korte A.; Kniess A.","4044","2010","07","14","Brasil","Santa Catarina","Nova Trento",NA,"-48.9296989440918","-27.2858009338379",NA,NA,NA,NA,"FURB 28741; FOD; HABITAT: FOD",NA,NA,"28055","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-01-09 21:48:37-03","UNICENTRO","HUCO","5438","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet A.","2010","09","15","Stival- Santos A.; Legal E.; Meyer D.; Silveira S.","2814","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz",NA,"-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"FURB 25825; Arvoreta; FOD; HABITAT: FOD; DESC: Arvoreta",NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-01-09 21:48:37-03","UNICENTRO","HUCO","5407","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Oliveira A. A.","2010","09","21","Verdi M.; Souza N. L.; Klemz G.; Klettenberg D. H.","5026","2010","06","15","Brasil","Santa Catarina","São Martinho",NA,"-48.9794006347656","-28.1646995544434",NA,NA,NA,NA,"FURB 28750; FOD; HABITAT: FOD",NA,NA,"20505","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-01-09 21:48:37-03","UNICENTRO","HUCO","5403","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Oliveira A. A.","2010","09","21","Verdi M.; Souza N. L.; Klemz G.; Klettenberg D. H.","5000","2010","06","15","Brasil","Santa Catarina","São Martinho",NA,"-48.9794006347656","-28.1646995544434",NA,NA,NA,NA,"FURB 28742; FOD; HABITAT: FOD",NA,NA,"20505","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-06-15 15:30:58-03","UNESP-RC","HRCB","20806","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Godoy",NA,NA,NA,NA,"Brasil","São Paulo","Parelheiros","Jd. Novo Parelheiros","-46.735","-23.835556","46º44'06W","23º50'08S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","2829226","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1815","1954","4","28","Brazil","Itajaí",NA,"Morro da Fazenda",NA,NA,NA,NA,"350",NA,NA,"US01350193","US01350193_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"154","2020-09-12 05:00:02-03","US","US","2580135","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1932","7","1","Brazil","São Paulo",NA,"Nativa no Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"US01350182","US01350182_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"155","2020-09-12 05:00:02-03","US","US","3217815","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"M. Viana","8209","1991","10","31","Brazil","Caxias do Sul",NA,"Horto Florestal",NA,NA,NA,NA,"750",NA,NA,"US01350180","US01350180_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"156","2020-09-12 05:00:02-03","US","US","2321099","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1815","1954","4","28","Brazil","Itajaí",NA,"Morro da Fazenda",NA,NA,NA,NA,"350",NA,NA,"US01350189","US01350189_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"157","2020-09-12 05:00:02-03","US","US","2829220","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. M. Klein","764","1954","3","25","Brazil","Itajaí",NA,"Morro da Fazenda.",NA,NA,NA,NA,"350",NA,NA,"US01350194","US01350194_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"158","2020-09-12 05:00:02-03","US","US","2579621","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"D. Lemos","10593","1923","6","2","Brazil",NA,NA,"Alto da Serra, Estação Ecológica",NA,NA,NA,NA,NA,NA,NA,"US01350186","US01350186_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"159","2020-09-12 05:00:02-03","US","US","2829223","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1855","1954","5","14","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajai.",NA,NA,NA,NA,NA,NA,NA,"US00099250","US00099250_01",NA,NA,NA,"Dicotyledonae","Laurales","South America","Isotype",NA,NA,"1"
"160","2020-09-12 05:00:02-03","US","US","2321088","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. Reitz & Klein, R.","568","1953","4","23","Brazil","Blumenau",NA,"Morro Spitzkopf",NA,NA,NA,NA,"800",NA,NA,"US01350195","US01350195_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"161","2020-09-12 05:00:02-03","US","US","2757972","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1932","7","1","Brazil","São Paulo",NA,"Nativa no Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"US01350183","US01350183_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"162","2020-09-12 05:00:02-03","US","US","2579616","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"D. Lemos","s.n.","1928","5","2","Brazil",NA,NA,"Alto da Serra, Estação Biológica",NA,NA,NA,NA,NA,NA,NA,"US01350185","US01350185_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"163","2020-09-12 05:00:02-03","US","US","2857646","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1932","5","17","Brazil","São Paulo",NA,"Nativa no Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"US01350184","US01350184_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"164","2020-09-12 05:00:02-03","US","US","2120834","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. Reitz & D. Klein","568","1953","4","23","Brazil","Blumenau",NA,"Morro Spitzkopf",NA,NA,NA,NA,"800",NA,NA,"US01350181","US01350181_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"165","2020-09-12 05:00:02-03","US","US","2829225","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. Reitz & D. Klein","1834","1954","5","14","Brazil","Itajaí",NA,"Morro da Fazenda",NA,NA,NA,NA,"50",NA,NA,"US01350192","US01350192_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","2321302","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. M. Klein","1388","1955","5","25","Brazil","Itajaí",NA,"Morro da Fazenda",NA,NA,NA,NA,"300",NA,NA,"US01350188","US01350188_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","2220226","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1846","1954","5","14","Brazil","Itajaí",NA,"Morro da Fazenda",NA,NA,NA,NA,"100",NA,NA,"US01350190","US01350190_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","2220224","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"R. Reitz & D. Klein","1844","1954","5","14","Brazil","Itajaí",NA,"Morro da Fazenda.",NA,NA,NA,NA,"100",NA,NA,"US01350191","US01350191_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","2579615","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo",NA,NA,NA,NA,"O. Handro","643","1956","10","28","Brazil",NA,NA,"Campo Grande, Estação Biológica",NA,NA,NA,NA,NA,NA,NA,"US01350187","US01350187_01",NA,NA,NA,"Dicotyledonae","Laurales","South America - Neotropics",NA,NA,NA,"1"
"170","2019-12-09 17:30:08-03","UFPR","EFC","16388","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Brotto, M.L.","2017","10","05","Völtz, R.R.; et al.","1369","2017","09","27","Brasil","Paraná","Antonina","Fazenda Guaricica, SPVS","-48.6744","-25.2422","-48.6744","-25.2422","305","305","Arvoreta 6 m, frutos verdes; folhas com face abaxial glauca, em topo de morro. Floresta Ombrófila Densa Submontana secundária","EFC016388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-12-09 17:30:08-03","UFPR","EFC","16327","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Brotto, M.L.","2016","11","22","Silva, J.M.",NA,"2016","08","15","Brasil","Paraná","Guaratuba","Balneário Eliane","-48.5833","-25.8614","-48.5833","-25.8614","10","10","Árvore 5 m, flor creme. Floresta Ombrófila Densa das Terras Baixas","EFC016327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:21:16-03","USP","SPF","103096","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, JB",NA,NA,NA,"Godoy, SAP","633","1995","06","23","Brasil","São Paulo","São Paulo","Parelheiros. Sítio do sr. José Guilguer Reimberg (José Toco), à direita na Estrada Eng. Marsila, após o entroncamento com a Estada da Colônia. Trilha após aclive.","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,"SPF00103096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:21:16-03","USP","SPF","114870","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, JB","1998","05","23","Garcia, RJF","870","1996","05","15","Brasil","São Paulo","São Paulo","Parelheiros. matas ao redor da Represa Billings.","-46.691667","-23.851667","-46.691667","-23.851667",NA,NA,NA,"SPF00114870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:21:16-03","USP","SPF","166555","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, JB","1998","12",NA,"Affonso, P","258","1998","04","03","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha da estrada da entrada.","-46.743056","-23.985278","-46.743056","-23.985278",NA,NA,NA,"SPF00166555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:21:16-03","USP","SPF","168611","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, JB",NA,NA,NA,"Farah, FT","2340","2001","04","18","Brasil","São Paulo","Itanhaém","Loteamento Maramba II.","-46.922306","-24.230861","-46.922306","-24.230861","5","10",NA,"SPF00168611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:21:16-03","USP","SPF","170528","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Brotto, ML","2017","02","06","Martinelli, G","14928","1998","05","13","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá, Estrada do Correa.","-48.891111","-27.475833","-48.891111","-27.475833","700","750","Latitude incorreta com 93'' e longitude com 88''.","SPF00170528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:21:16-03","USP","SPF","202667","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Assis, LCS","2011","05",NA,"Assis, LCS","1195","2006","11","27","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Interior da floresta, às margens do rio Camburi.","-46.737778","-23.997222","-46.737778","-23.997222","770","770",NA,"SPF00202667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:21:16-03","USP","SPF","171768","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Esteves, R","1994","04",NA,"Baitello, JB","648","1994","03","31","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Ao longo do rio Paraibuna.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"SPF00171768",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:21:16-03","USP","SPF","130775","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, JB","1998","03",NA,"Moraes, PLR","1051","1994","09","06","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"SPF00130775",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:21:16-03","USP","SPF","67229","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil",NA,NA,NA,NA,"Handro, O","643","1956","10","28","Brasil","São Paulo","São Paulo","Campo Grande. Estação Biológica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00067229",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:21:16-03","USP","SPF","48761","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Teixeira, BC",NA,NA,NA,"Hoehne, FC","s.n.","1932","07","01","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00048761",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-13 11:21:16-03","USP","SPF","13112","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Teixeira, BC",NA,NA,NA,"Kuhlmann, M","s.n.","1932","07","04","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00013112",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-25 13:52:26-03","UNIVILLE","JOI","12040","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A. Quinet","2010","09","15","A. Stival-Santos","2604","2010","04","20","Brasil","Santa Catarina","Major Gercino",NA,"-49.14","-27.449722","49º8'24''W","27º26'59''S","708","708","Florística IFFSC 385 (Arbórea); HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-25 13:52:26-03","UNIVILLE","JOI","12078","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A.A. de Oliveira","2010","09","21","Verdi, M.","5000","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","48º52'12''W","28º4'48''S","517","517","Florística IFFSC 173/O/48; HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-25 13:52:26-03","UNIVILLE","JOI","18447","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Vieira, F.C.S.","2017","11","26","Vieira, F.C.S.","2792","2017","11","26","Brasil","Santa Catarina","Joinville","Morro do Finder. ARIE Morro do Iririú","-48.830278","-26.256667","48º49'49''W","26º15'24''S","150","150",NA,"JOI018447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-25 13:52:26-03","UNIVILLE","JOI","12062","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A. Quinet","2010","09","15","A. Stival-Santos","2347","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","48º57'36''W","27º32'24''S","718","718","Florística IFFSC 349 (arvoreta); HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-25 13:52:26-03","UNIVILLE","JOI","12049","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A. Quinet","2010","09","15","T.J. Cadorin","1804","2010","03","30","Brasil","Santa Catarina","Biguaçu","Amâncio.","-48.78","-27.36","48º46'48''W","27º21'36''S","440","440","Coleta extra IFFSC; HABITAT: interior do fragmento; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-25 13:52:26-03","UNIVILLE","JOI","12037","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A. Quinet","2010","09","15","A. Stival-Santos","2814","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.78","-27.72","48º46'48''W","27º43'12''S","612","612","; HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-25 13:52:26-03","UNIVILLE","JOI","12039","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A. Quinet","2010","09","15","A. Stival-Santos","2748","2010","05","19","Brasil","Santa Catarina","Águas Mornas","Vagem Grande.","-48.871389","-27.718889","48º52'17''W","27º43'8''S","250","250","Florística IFFSC 285 (Arvoreta); HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-25 13:52:26-03","UNIVILLE","JOI","11924","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A.A. de Oliveira","2010","09","22","A. Korte","2491","2010","04","01","Brasil","Santa Catarina","Ascurra","Ilze Grande.","-49.320556","-27","49º19'14''W","27º0'0''S","154","154","; HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-25 13:52:26-03","UNIVILLE","JOI","16637","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Seubert, R. C.","2014","03","25","Seubert. R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gabien, W.","86","2014","03","25","Brasil","Santa Catarina","Indaial","Faxinal do Bepe","-49.203333","-27.118333","49º12'12''W","27º7'6''S","693","693","Habito: Arbórea","JOI016637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-10-07 09:23:07-03","UEFS","HUEFS","234379","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","M.L.Brotto","2016","11",NA,"Silva, J.M.","9361","2016","07","15","Brasil","Paraná","Guaratuba","Balneário Eliane.","-48.583333","-25.911389","48W35'0''","25S54'41''","10","10","Floresta Ombrófila Densa das Terras Baixas.","HUEFS0234379","HUEFS0234379",NA,NA,"Angiospermae","Magnolianae","Laurales",NA,NA,NA,NA,NA
"193","2020-08-18 16:12:52-03","CEPLAC","CEPEC","154087","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,"P. L. R. de Moraes",NA,NA,NA,"P. L. R. de Moraes","4045",NA,NA,NA,"Brasil","São Paulo","SÃO MIGUEL ARCANJO",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-08-18 16:12:52-03","CEPLAC","CEPEC","154069","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,"P. L. R. de Moraes",NA,NA,NA,"P. L. R. de Moraes","4037",NA,NA,NA,"Brasil","São Paulo","SÃO MIGUEL ARCANJO",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-11-12 17:00:47-03","UEL","FUEL","10063","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, JB","1999","10","14","Britez, RM","1791","1987","09","26","Brasil","Paraná","Paranaguá","Ilha do Mel, Ponta Oeste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL004026",NA,"24916","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"196","2020-11-12 17:00:47-03","UEL","FUEL","25631","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Assis, LCS","2005","03",NA,"Hatschbach, G","714","1947","05","11","Brasil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"FUEL004025",NA,"12577","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"197","2020-11-12 17:00:47-03","UEL","FUEL","51243","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A","2010","09","15","Stival-Santos, A; Legal, E; Meyer, D; Silveira, S","2748","2010","05","19","Brasil","Santa Catarina","Águas Mornas","Vargem Grande, 27.430800 S 48.521700 W","-48.823600769043","-27.6938991546631",NA,NA,"250","250",NA,"FUEL004021",NA,"26556","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"198","2020-11-12 17:00:47-03","UEL","FUEL","49105","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A","2010","09","15","Stival-Santos, A; Legal, E; Meyer, D; Silveira, S","2531","2010","04","24","Brasil","Santa Catarina","Angelina","Barra Clara, 27°30'17S 49°04'40W.","-48.9852981567383","-27.5685997009277",NA,NA,"382","382",NA,"FUEL004024",NA,"25961","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"199","2020-11-12 17:00:47-03","UEL","FUEL","46054","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A","2010","09","15","Grippa, CR; Bachmann, V","602","2007","10","12","Brasil","Santa Catarina","Apiúna","Jundiá, FOD em estágio secundário médio de regeneração 27.071300 S 49.151700 W","-49.3897018432617","-27.0356006622314",NA,NA,"350","350",NA,"FUEL003387",NA,"24893","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"200","2020-11-12 17:00:47-03","UEL","FUEL","51113","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A.A. de Oliveira","2010","09","22","Korte, A; Kniess, A","2491","2010","04","01","Brasil","Santa Catarina","Ascurra","Ilze Grande, 27.000000 S 49.191400 W","-49.3755989074707","-26.9552993774414",NA,NA,"154","154",NA,"FUEL003899",NA,"11742","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"201","2020-11-12 17:00:47-03","UEL","FUEL","51115","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A","2010","10",NA,"Vieira, FCS; R.J. de Carvalho; Pellens, GC; Tomporowisky, H","2255","2010","06","25","Brasil","Santa Catarina","Garuva","Estrada Bonita, Rio Bonito, 26.055800 S 48.573500 W","-48.8549995422363","-26.0266990661621",NA,NA,"800","800",NA,"FUEL003898",NA,"22441","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"202","2020-11-12 17:00:47-03","UEL","FUEL","54146","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Seubert, RC","2014","03","25","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gabien, W","86","2014","03","25","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe 27.070600 S 49.121200 W","-49.2317008972168","-26.8978004455566",NA,NA,"693","693",NA,"FUEL004018",NA,"29534","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"203","2020-11-12 17:00:47-03","UEL","FUEL","51204","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A","2010","09","15","Stival-Santos, A; Meyer, D; Silveira, S","2604","2010","04","20","Brasil","Santa Catarina","Major Gercino","27.265900 S 49.082400 W","-48.9514007568359","-27.4181003570557",NA,NA,"708","708",NA,"FUEL004019",NA,"26953","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
