"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","01139172","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","B. A. Krukoff","1934","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1477812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139172","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","6627","Near Livramento, on Rio Livramento.","NY01139172_01 NY01139172_02","Amazonas","-63.0208","-7.50611",NA,NA,"Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00995303","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","H. S. Irwin","1970","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091164' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995303","Magnoliophyta","Sapindales","Aubl.","J. A. Kallunki","25081","Contraforte Central, ca. 24 km N.E. of Catalão","NY00995303_01","Goiás","-47.78961","-18.01337","875","875","Catalão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","514793","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","H. M. Curran","1918","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=687737' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514793","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","413","Boa Nova, Rio Contas.","NY00514793_01","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01139167","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M. G. A. Lobo","1978","12","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1477800' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139167","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","50","Santarém, Belterra, Porto Novo","NY01139167_01","Pará","-54.980084","-2.626469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","448240","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","S. A. Mori","1978","09","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350168' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448240","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","10453","4 km a W de Mucuri. Folha SE - 24 (18-40d).","NY00448240_01","Bahia","-39.5829889","-18.0789887",NA,NA,"Mucuri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","448248","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","W. W. Thomas","1993","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350158' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448248","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","9546","Sambaitaba","NY00448248_01","Bahia","-39.1","-14.67",NA,NA,"Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00995345","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","L. Riedel","1834","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091375' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995345","Magnoliophyta","Sapindales","Aubl.",NA,"2525","Serra da Chapada/ Chapadão de São Marcos.","NY00995345_01","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01139223","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","W. A. Archer","1942","11","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482784' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139223","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","7798","Along west boundary of the I.A.N., Belém","NY01139223_01","Pará","-48.4447503","-1.4380977",NA,NA,"Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01139195","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","D. C. Daly","1981","10","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1477945' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139195","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","969","Approx. 18 km east of Tucurui and Rio Tocantins, by BR 263","NY01139195_01","Pará","-49.559238","-3.764177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","448289","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","E. P. Heringer","1965","10","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350139' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448289","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","10618","Seminário Católico.","NY00448289_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00995311","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","B. Maguire","1959","11","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091187' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995311","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","44532","Douradinho, en route to Sao Paulo.","NY00995311_01","Mato Grosso",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00995279","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","E. P. Heringer","1979","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091013' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995279","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","2532","Bacia do Rio São Bartolomeu.","NY00995279_01","Distrito Federal","-47.9294","-15.7797",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1183671","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","D. Sasaki","2008","01","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452152' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183671","Magnoliophyta","Sapindales","Aubl.","D. C. Zappi; N. Biggs","1841","Parque Estadual Cristalino. Extremo leste da Serra do Rochedo. Acesso pela Fazenda AJJ.",NA,"Mato Grosso","-55.21553","-9.66731","374","374","Novo Mundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01139209","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G. T. Prance","1966","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1477959' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139209","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","2270","Cachoeira baixa do Tarumã, 16 km north of Manaus. Capoeira on low wet ground.","NY01139209_01","Amazonas","-60.0962609","-2.8743255",NA,NA,"Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00995348","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","R. Souza","1967","09","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091387' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995348","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","R.587","10 km S. of Xavantina.","NY00995348_01","Mato Grosso","-52.33","-14.73","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00995291","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","H. S. Irwin","1965","11","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091140' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995291","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","10082","1 km N. of Sobradinho","NY00995291_01","Distrito Federal","-47.8167","-15.62426","1250","1250","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01405378","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","C. A. Cid Ferreira","1987","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2208196' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405378","Magnoliophyta","Sapindales","Aubl.","R. L. G. Coelho","9468","Serra da Paituna, próxima à Pedra do Pilao, a 30 km de Monte Alegre","NY01405378_01","Pará","-54.25","-1.92",NA,NA,"Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00995334","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","C. C. Berg","1973","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995334","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","P18502","Near Humboldt Centre, along road to Rio Aripuanã, downstream from Salto dos Dardanelos.","NY00995334_01","Mato Grosso","-59.35","-10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00995288","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","H. S. Irwin","1964","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091133' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995288","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","6504","Ca. 1 km. N.E. of Garapú.",NA,"Mato Grosso","-52.57","-13.18","300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-27 00:49:00-03","NY","NYBG","00198303","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","S. Tiwari","1991","10","21","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1664405' target='other'> <mi>dwc_moreinfo</mi></a>","NY00198303","Magnoliophyta","Sapindales",NA,"S. Tiwari","696","Micobe",NA,"Potaro-Siparuni","-59.5","5.33","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00995332","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G. T. Prance","1964","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091320' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995332","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","59182","Serra do Roncador. Margin of Garapu airstrip.","NY00995332_01","Mato Grosso","-52.2681","-13.5522",NA,NA,"Canarana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00995333","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G. T. Prance","1973","10","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091328' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995333","Magnoliophyta","Sapindales","Aubl.","J. A. Kallunki","19173","Road behind Veu de Noiva. Chapada dos Guimarães.","NY00995333_01","Mato Grosso","-55.832445","-15.40761","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00995250","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M. L. Kawasaki","1981","10","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1090912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995250","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","CFSC7568","km [blank] ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Atalho para Morro do Calcáreo.",NA,"Minas Gerais","-43.7142","-19.1692",NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","448246","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A. M. Amorim","1993","03","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350148' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448246","Magnoliophyta","Sapindales","Aubl.","M. S. Ferrucci","1101","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Picada da Bandeira.","NY00448246_01","Bahia","-39.08","-15.15",NA,NA,"Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01139229","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","N. T. da Silva","1978","12","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482834' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139229","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","4923","Campus avançado do Projeto RONDON.","NY01139229_01","Pará","-54.7083","-2.44306",NA,NA,"Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","448276","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","R. M. Klein","1957","11","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350144' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448276","Magnoliophyta","Sapindales","Aubl.","R. Reitz","2261","Sabiá.","NY00448276_01","Santa Catarina","-49.3556","-27.3919","750","750","Vidal Ramos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","448278","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","R. M. Klein","1949","11","17","South America","Brazil","sheet",NA,"Eq. Ecologia nr. 14 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448278","Magnoliophyta","Sapindales","Aubl.","R. Reitz","48","Mata do Hoffmann, Brusque.","NY00448278_01","Santa Catarina","-48.9","-27.1","50","50","Brusque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","448272","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","J. R. Pirani","1982","10","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350150' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448272","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","138","Estrada para Avanhandava, próximo do Rio Lajeado.","NY00448272_01","São Paulo","-50.0697","-21.4203",NA,NA,"Penápolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01139168","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M. G. A. Lobo","1978","12","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1477801' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139168","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","18","Santarém, Belterra, Porto Novo","NY01139168_01","Pará","-54.980084","-2.626469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-01-12 14:22:00-02","NY","NYBG","1280611","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","J. G. Kuhlmann","1939","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1614565' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280611","Magnoliophyta","Sapindales",NA,NA,"s.n.","Morro do Sacopan, Lagoa Rodrigo de Freitas","NY01280611_01","Rio de Janeiro","-43.207919","-22.973835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00448257","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Schott",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2998120' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448257","Magnoliophyta","Sapindales","Aubl.",NA,"4427",NA,"NY00448257_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01139193","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","W. R. Anderson","1974","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1477942' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139193","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","11068","Alto Tapajós, region of the village of Mouro, on the Rio Cururú, 2 hours by launch downstream from Missão Cururú","NY01139193_01","Pará","-57.92","-7.25","100","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01139175","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","N. A. Rosa","1982","04","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1477817' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139175","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","4170","Quadrícula SA-22-VA-Ponto 44.","NY01139175_01","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00995327","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","J. R. Pirani","1981","04","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995327","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","CFCR922","Estr. Grão Mogol - Cristália.","NY00995327_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01139208","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G. T. Prance","1964","08","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1477958' target='other'> <mi>dwc_moreinfo</mi></a>","NY01139208","Magnoliophyta","Sapindales","Aubl.","T. D. Pennington","58738","Grounds of Instituto Agronomico de Norte","NY01139208_01","Pará","-48.4447503","-1.4380977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","685948","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A. Gehrt","1941","08","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685948","Magnoliophyta","Sapindales","Aubl.","G. V. Somner","s.n.","Sao Paulo, Rio Preto.","NY00685948_01","São Paulo","-46.63","-23.5403",NA,NA,"Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00995280","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","E. P. Heringer","1979","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091015' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995280","Magnoliophyta","Sapindales","Aubl.","P. Acevedo-Rodríguez","2533","Bacia do Rio São Bartolomeu.","NY00995280_01","Distrito Federal","-47.9294","-15.7797",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
