"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"506","2019-10-01 20:52:17-03","F","FMNH-SEEDPLANTS","V0213284F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"A. Schinini & E. Bordas","25090","1986","12","22","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0213284F","V0213284F_01",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"507","2019-10-01 20:57:11-03","F","FMNH-SEEDPLANTS","V0213286F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"A. L. Cabrera et al.","28890","1977","10",NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0213286F","V0213286F_01",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"508","2019-10-03 09:10:37-03","F","FMNH-SEEDPLANTS","V0213287F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"S. Venturi","7241","1928","1","3","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0213287F","V0213287F_01",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"509","2019-08-02 09:25:36-03","F","FMNH-SEEDPLANTS","V0213288F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"A. Glaziou","14244","1883","1",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0213288F","V0213288F_01",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"510","2019-10-22 11:19:59-03","F","FMNH-SEEDPLANTS","V0222612F","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"G. G. Hatschbach & E. Pereira","7716","1963","9","6","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0222612F","V0222612F_01",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"511","2019-09-05 15:29:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","lobata","Manihot lobata",NA,NA,NA,NA,NA,"E. Hassler","5413",NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA
"512","2020-01-27 18:24:46-03","IAC","IAC","5821","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","grahamii","Manihot grahamii","Hook.","P. Orlandini","2011","10","14","A.S. Costa (1)","s/nº","1940","11","26","Brasil","São Paulo","Águas da Prata","Cascata","-46.7167","-21.9367","-46.7167","-21.9367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-01-27 18:24:46-03","IAC","IAC","16650","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","grahamii","Manihot grahamii","Hook.","M.L.L. Martins","2013","02","06","A. Tosello","s/nº","1954","02","07","Brasil","Paraná","Engenheiro Beltrão","Norte do Paraná","-52.2692","-23.7972","-52.2692","-23.7972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-01-27 18:24:46-03","IAC","IAC","21282","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","grahamii","Manihot grahamii","Hook.","M.L.L. Martins","2013","02","06","H.F. Leitão Filho","1091","1970","10","26","Brasil","São Paulo","Piedade","Rodovia Piedade - Tapiraí, Km 131","-47.4278","-23.7119","-47.4278","-23.7119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-01-27 18:24:46-03","IAC","IAC","36563","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","grahamii","Manihot grahamii","Hook.","S.I. Elias","1998","01","15","S.I. Elias; M.M.R. Silva; D.B. Amador; F.O. Freitas; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; N.M. Ivanauskas & A. Vanini","152","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada de Bom Sucesso de Itararé a 2 km antes da Mineração São Judas","-49.1439","-24.3178","-49.1439","-24.3178","Identificação confirmada por M. Martins em 07/12/2015. Coordenadas do material: 24°20#?#07S, 49°04#?#37W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-01-27 18:24:46-03","IAC","IAC","40140","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","grahamii","Manihot grahamii","Hook.","L.C. Bernacci & G. Souza (1)","2003","10","21","L.C. Bernacci; G.A.D.C. Franco & E. Furlan","2892","2000","11","09","Brasil","São Paulo","Ibiúna","Próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko","-47.062946","-23.725098","-47.062946","-23.725098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-01-27 18:24:46-03","IAC","IAC","4259","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","grahamii","Manihot grahamii","Hook.","M.L.L. Martins","2013","02","06","J.B. Castro & J. Kiehl","s/nº","1938","12","15","Brasil","São Paulo","Cunha",NA,"-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-01-27 18:24:46-03","IAC","IAC","52732","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","grahamii","Manihot grahamii","Hook.","M.C. Lovato","2003","06","20","M.C. Lovato et al.","84","2003","11","20","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê, fragmento 11","-50.975556","-23.540833","-50.975556","-23.540833","Identificação confirmada por M. Martins em 07/12/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-01-27 18:24:46-03","IAC","IAC","52930","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","grahamii","Manihot grahamii","Hook.","L.C. Bernacci & O. Kotchetkoff-Henriques","2001","02","16","O. Kotchetkoff-Henriques & M. Sandrini","246","2001","02","16","Brasil","São Paulo","Ribeirão Preto","Fazenda Conquista","-47.8103","-21.1775","-47.8103","-21.1775","Identificação confirmada por M. Martins em 07/12/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-01-27 18:24:46-03","IAC","IAC","6684","S","Plantae","Euphorbiaceae-3.Crotonoideae","Manihot","tweedieana","Manihot tweedieana","Müll.Arg.","O. Handro","1947","12","30","A.P. Viégas","s/nº","1941","12","10","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, campo experimental","-47.077171","-22.870251","-47.077171","-22.870251","procedência: Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-11-04 17:29:04-03","UEM","HUEM","21986","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G.Caxambu",NA,NA,NA,"Romagnolo, MB","3296","2011","12","14","Brasil","Paraná","Maringá","Parque Cinquentenário","-51.941944","-23.391111","-51.941944","-23.391111","Arbórea, cerca de 6 m de altura; botões de coloração verde; flores de coloração verde com roxo; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","HUEM000004205","HUEM000004205","477","477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-07-02 15:55:25-03","UEM","HUEM","22191","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","L.M. Garcia","2014","06",NA,"L.M.Garcia","134","2009","10","03","Brasil","Paraná","Maringá","fazenda do CESUMAR, próximo a cerca da estrada da mata.","-51.867211","-23.350133","-51.867211","-23.350133","arbustiva, 2 m; botões florais de cloração verde.; Floresta Estacional Semidecidual.","HUEM000004204","HUEM000004204","427","427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-07-02 15:55:25-03","UEM","HUEM","22602","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","L.M.Garcia","2011",NA,NA,"L.M.Garcia","215","2010","03","12","Brasil","Paraná","Maringá","fazenda do CESUMAR, cabeceira da mata, próximo a cerca.","-51.859525","-23.339858","-51.859525","-23.339858","arbustiva, 2 m; fruto maturo de cloração verde.; Floresta Estacional Semidecidual.","HUEM000004202","HUEM000004202","435","435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-11-04 17:29:04-03","UEM","HUEM","12976","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.Martins","2016","03",NA,"Janunzzi, AM","187","2006","10","19","Brasil","Paraná","Cianorte","Cinturão verde, Fundos da UNIPAR","-52.6049995422363","-23.6632995605469",NA,NA,"Arvoreta com 2m de altura. Ovario de cor laranja, e pétalas de verde a arroxeadas. Presença de látex.","HUEM000004207","HUEM000004207",NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA
"525","2020-11-04 17:29:04-03","UEM","HUEM","10882","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Hatschbach, G","1997","11","03","Pegoraro, A","98","1986","12","17","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"Planta polinífera","HUEM000004203","HUEM000004203","9","9",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"526","2021-03-10 11:38:35-03","UNILA","EVB","37","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Hatschbach, G.",NA,NA,NA,"Buttura, E.","303","1979","11","07","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,"EVB000037","EVB000037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-03-10 11:38:35-03","UNILA","EVB","1725","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Lima, L.C.P.; Calambas, L.; Huergo, E.M.; Garrido, F.","849","2016","12","14","Brasil","Paraná","Foz do Iguaçu","Avenida Tarquínio Joslin dos Santos. próximo à Unila.","-54.563889","-25.467222","54º33'50''W","25º28'2''S","Flor creme. Fruto verde. Presença de latéx branco. Habitat: Beira do mato Habito: Arbórea","EVB001725","EVB001725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-11-12 17:01:04-03","UEL","FUEL","35767","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Lovato, MC","2003",NA,NA,"Lovato, MC; et al.","84","2003","11","20","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,"FUEL010288",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-11-12 17:01:04-03","UEL","FUEL","42649","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cervigne, NS","2007","11","20","Cervigne, NS; Francisco, EM","150","2007","11","16","Brasil","Paraná","Arapongas","Fazenda Solana","-51.35","-23.4","-51.35","-23.4",NA,"FUEL010285",NA,"730","730","Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-11-12 17:01:04-03","UEL","FUEL","44811","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Assumpção, MZ","2010","03","15","Cotarelli, VM; Francisco, EM","712","2008","12","16","Brasil","Paraná","Arapongas","Fazenda Solana","-51.35","-23.4","-51.35","-23.4",NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-11-12 17:01:04-03","UEL","FUEL","45004","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Sobral, M","2008","04","01","Verdi, M; Dreveck, S; Godoy, MB","180","2008","01","20","Brasil","Santa Catarina","Videira","FOM, floresta em estágio médio de regeneração","-51.029167","-27.001667","-51.029167","-27.001667",NA,"FUEL018274",NA,"954","954","Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-11-12 17:01:04-03","UEL","FUEL","45599","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Estevan, DA","2006",NA,NA,"Estevan, DA","1723","2005","04","29","Brasil","Paraná","Ventania","Fazenda Califórnia","-50.308417","-24.143083","-50.308417","-24.143083",NA,"FUEL010287",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-11-12 17:01:04-03","UEL","FUEL","46756","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Assumpção, MZ","2010","03","15","Francisco, EM; Slusarski, SR; Lovato, MC","262","2004","01","08","Brasil","Paraná","Londrina","Faz. Figueira, Fragmento 11","-50.975556","-23.540833","-50.975556","-23.540833",NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-11-12 17:01:04-03","UEL","FUEL","50455","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Caxambu, MG","2007","03","14","Caxambu, MG","1387","2007","03","16","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA), próximo a afloramento de basalto, relevo ondulado","-52.312528","-24.101222","-52.312528","-24.101222",NA,"FUEL010291",NA,"605","605","Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-11-12 17:01:04-03","UEL","FUEL","41454","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Juliana S. Carneiro; et al.","324","2005","05","22","Brasil","Paraná","Apucarana","Parque da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,"FUEL018273",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"23979","auto",NA,NA,NA,NA,NA,NA
"536","2020-11-12 17:01:04-03","UEL","FUEL","31053","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cordeiro, I","2002",NA,NA,"Pavão, OC; Francisco, EM","s.n.","2000","11","17","Brasil","Paraná","Arapongas","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA
"537","2020-11-12 17:01:04-03","UEL","FUEL","8047","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Assumpção, MZ","2009","09","08","Hirashima, W; et al.","s.n.","1989","10","18","Brasil","Paraná","Cambé","Jardim Ana Eliza, Reserva Municipal","-51.2783012390137","-23.2758007049561",NA,NA,NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"538","2020-11-12 17:01:04-03","UEL","FUEL","27642","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Hatschbach, G","1997","09","03","Pegoraro, A","98","1986","12","17","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"FUEL010286",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"539","2020-11-12 17:01:04-03","UEL","FUEL","23922","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cavalheiro, AL","1999",NA,NA,"Cavalheiro, AL; et al.","s.n.","1999","02","04","Brasil","Paraná","Curiúva","Estrada da Pedreira","-50.4583015441895","-24.0324993133545",NA,NA,NA,"FUEL010283",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"540","2020-11-12 17:01:04-03","UEL","FUEL","46751","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Assumpção, MZ","2010","03","15","Ferreira, GM; et al.","41","2006","11","20","Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,"FUEL010284",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"541","2020-11-12 17:01:04-03","UEL","FUEL","39537","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Slusarski, SR","2004",NA,NA,"Estevan, DA; et al.","1263","2003","02","07","Brasil","Paraná","Londrina","Estrada Paiquerê, próx. fazenda Figueira, próx. fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"542","2020-11-12 17:01:04-03","UEL","FUEL","11339","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva",NA,NA,NA,"Francisco das Chagas e Silva","1594","1992","11","05","Brasil","Paraná","Londrina","Mata dos Godoy, Margem dir. do rio, prox. entrada Transec.II","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"543","2020-11-12 17:01:04-03","UEL","FUEL","602","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Webster, GL","1987","11",NA,"Gonçalves, RC; et al.","s.n.","1985","03","28","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"544","2020-11-12 17:01:04-03","UEL","FUEL","5198","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Silva, EA","1988",NA,NA,"Munhoz, A","s.n.","1987","12","05","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"545","2020-11-12 17:01:04-03","UEL","FUEL","165","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Webster, GL","1987","11",NA,"Vieira, AOS; Costa, MIG","s.n.","1983","11","09","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL018272",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"546","2020-11-12 17:01:04-03","UEL","FUEL","1428","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Webster, GL","1987","11",NA,"Vieira, AOS; et al.","s.n.","1985","11","13","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"547","2020-11-12 17:01:04-03","UEL","FUEL","20127","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1994","11",NA,"Francisco das Chagas e Silva; Soares-Silva, LH","1796","1994","11","12","Brasil","Paraná","Londrina","P.E. Mata dos Godoy, margem esq. do rio,próx. tran, próx. trans. 6 margem esq. do rio E. Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"548","2020-11-12 17:01:04-03","UEL","FUEL","12317","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Francisco das Chagas e Silva","1796","1994","11","12","Brasil","Paraná","Londrina","P.E.M dos Godoy, E.M. Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"549","2020-11-12 17:01:04-03","UEL","FUEL","28350","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Dias, MC","1999",NA,NA,"Ferreira, JA; Pavão, OC","s.n.","1998","11","25","Brasil","Paraná","Ortigueira","Estância do Sol","-50.9494018554688","-24.2082996368408",NA,NA,NA,"FUEL018277",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"550","2020-11-12 17:01:04-03","UEL","FUEL","18600","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Kranz, WM","1995","07","21","Kranz, WM","560","1990","01","23","Brasil","Paraná","Prudentópolis","Barra Seca","-50.9777984619141","-25.2131004333496",NA,NA,NA,"FUEL018276",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA
"551","2020-11-12 17:01:04-03","UEL","FUEL","25077","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Assumpção, MZ","2009","09","08","Kinupp, VF; et al.","109","1996","12","13","Brasil","Paraná","Reserva","Estrada Imbaú-Reserva, beira da estrada","-50.8506011962891","-24.6502990722656",NA,NA,NA,"OK",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"552","2019-10-16 14:13:20-03","UEL","FUEL","48065","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Sobral, M","2010","08","05","Pasini, E","325","2009","11","09","Brasil","Rio Grande do Sul","Monte Belo do Sul","Beira da estrada","-51.6316986083984","-29.1627998352051",NA,NA,NA,"FUEL018280",NA,"700","700","Tracheophyta","Malpighiales",NA,NA,"9187","auto",NA,NA,NA,NA,NA,NA
"553","2019-11-01 14:57:52-03","UnB","UB","132887","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mendoza, M","2014","07","14","Maia, WD","8","1968","01","14","Brasil","São Paulo",NA,"Estrada de São Paulo-Curitiba Km 256-SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-11-01 14:57:52-03","UnB","UB","145694","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Nassar, NMA",NA,NA,NA,"Grattapaglia, D","3","1985","02","14","Brasil","Distrito Federal","Brasília","Estação Biológica de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Arbusto 1,8m. Flores amarelo-esverdeadas.",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"555","2019-11-01 14:57:52-03","UnB","UB","151380","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allem, AC","1992",NA,NA,"Oliveira, PI","836","1985","02","01","Brasil","Paraná ","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto, 2m, frutos verdes.; Do capão (clareira).",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"556","2019-11-01 14:57:52-03","UnB","UB","151381","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cervi, AC",NA,NA,NA,"Cervi, AC","3897","1992","12","15","Brasil","Paraná ","Curitiba","Parque Nacional Iguaçu. Trilha do RIo São João.","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto 3m. Flores com face marrom e uma listra branca central.",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"557","2020-08-20 14:57:19-03","UFSC","FLOR","2958","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, M.L.L.","2011","09","27","Smith, L.B.; Klein, R.M.","13076","1964","11","09","Brasil","Santa Catarina","Xaxim","2km north of Xaxim.","-52.516667","-26.966667","52º31'W","26º58'S",NA,"FLOR0002958",NA,"700","700",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-08-20 20:39:40-03","UFSC","FLOR","61164","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Caxambu, M.G.","2013",NA,NA,"Lozano, E.D.; Caxambu, M.G. & Siqueira, E.L.","1847","2013","11","14","Brasil","Paraná","Campo Mourão","Afloramento rochoso de Basalto.","-52.346667","-24.0325","52º20'48''W","24º1'57''S","Arvoreta, 3m, flores creme","FLOR0061164","FLOR0061164",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-08-20 20:39:40-03","UFSC","FLOR","67146","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Funez, L.A.","2015",NA,NA,"Funez, L.A.","4885","2015","12","12","Brasil","Santa Catarina","Xanxerê","Estrada SC-155.","-52.389444","-26.8975","52º23'22''W","26º53'51''S","Árvore 4m, flores cárneas. Recebido de FURB nº50468","FLOR0067146","FLOR0067146","767","767",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
