"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"701","2020-09-12 05:00:02-03","US","US","3154486","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","M. Glaziou",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02088233","17867",NA,"Cyperales","(Retz.) Link",NA,NA,NA,NA,NA,"US02088233_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"702","2020-09-12 05:00:02-03","US","US","1572877","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","E. L. Ekman","1907","11","25","South America","Argentina",NA,NA,NA,"US02088206","1275",NA,"Cyperales","(Retz.) Link",NA,"Misiones","Posadas, prope La Granja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"703","2020-09-12 05:00:02-03","US","US","1800678","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. F. Pittier","1940","12","8","South America - Neotropics","Venezuela",NA,NA,NA,"US02088195","14457",NA,"Cyperales","(Retz.) Link",NA,"Anzoategui","Morichal [interpreted] del bano, Rio Guaraguara",NA,NA,"US02088195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"704","2020-09-12 05:00:02-03","US","US","2824885","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","1970","3","17","South America - Neotropics","Brazil",NA,NA,NA,"US02088181","27791",NA,"Cyperales","(Retz.) Link",NA,"Minas Gerais","Planalto do Brasil, Serra do Espinhaco, open places, gallery margin, cut-over gallery forest and adjacent outcrops, Rio Jequiti, ca. 25 km. E. of Diamantina",NA,NA,"US02088181_01",NA,"790",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"705","2020-09-12 05:00:02-03","US","US","1141989","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","F. W. Pennell & E. P. Killip","1922","5","21","South America - Neotropics","Colombia",NA,NA,NA,"US02088250","5954",NA,"Cyperales","(Retz.) Link",NA,"Valle del Cauca","Department of El Valle, La Cumbre, Cordillera Occidental",NA,NA,NA,NA,"1500","1600",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"706","2020-09-12 05:00:02-03","US","US","2824883","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin, R. Reis dos Santos & R. Souza","1969","2","17","South America - Neotropics","Brazil",NA,NA,NA,"US02088169","23435",NA,"Cyperales","(Retz.) Link",NA,"Minas Gerais","Planalto do Brasil, Serra do Espinhaco, wet sand at creek margin, ca. 18 km. west of Grao Mogol",NA,NA,"US02088169_01",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"707","2020-09-12 05:00:02-03","US","US","3459665","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","B. G. Stergios, L. J. Dorr, K. J. Wurdack & S. M. Niño","2003","9","22","South America - Neotropics","Venezuela",NA,NA,"K, MICH, PORT, US","US00772614","20715",NA,"Cyperales","(Retz.) Link","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Trujillo","Parque Nacional Guaramacal. SE slopes of Cerro Guaramacal on road from Boconó to Guaramacal. Qda. Pollo.","-70.17","9.22",NA,"Mpio Boconó","1800",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"708","2020-09-12 05:00:02-03","US","US","2824882","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin, H. Maxwell & D. C. Wasshausen","1970","1","28","South America - Neotropics","Brazil",NA,NA,NA,"US02088180","25547",NA,"Cyperales","(Retz.) Link",NA,"Minas Gerais","Planalto do Brasil, Morro das Pedras, campo on red clay, 25 km N.E. of Patrocinio",NA,NA,"US02088180_01",NA,"1050",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"709","2020-09-12 05:00:02-03","US","US","2824879","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","2","16","South America - Neotropics","Brazil",NA,NA,NA,"US02088178","20277",NA,"Cyperales","(Retz.) Link",NA,"Minas Gerais","Planalto do Brasil, Serra do Espinhaco, stony hillside, campo slopes and outcrops, Serra do Cipo, km 120 (ca. 145 km. N. of Belo Horizonte)",NA,NA,"US02088178_01",NA,"1250",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"710","2020-09-12 05:00:02-03","US","US","3683216","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","A. M. Raynal","1978","3","3","South America - Neotropics","French Guiana",NA,NA,NA,"US01909222","20194",NA,"Cyperales","(Retz.) Link",NA,NA,"Piste de St. Elie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"711","2020-09-12 05:00:02-03","US","US","2621880","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","1970","12","25","South America - Neotropics","Venezuela",NA,NA,NA,"US00865999","104488",NA,"Cyperales","(Retz.) Link","Koyama, T. M.","Bolívar","Río Cuyuní drainage, Río Anawaray-parú, vic. del km. 134 y campamento 134 S of El Dorado","-61.41","5.9",NA,NA,"1300","1350",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"712","2020-09-12 05:00:02-03","US","US","1690919","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Y. Mexia","1930","5","19","South America - Neotropics","Brazil",NA,NA,NA,"US02088237","4715",NA,"Cyperales","(Retz.) Link",NA,"Minas Gerais","Vicosa, Agricultural College lands, northwest of Director's house",NA,NA,"US02088237_01",NA,"680",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"713","2020-09-12 05:00:02-03","US","US","2936350","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02088171","19216",NA,"Cyperales","(Retz.) Link",NA,"Bahia","Morro do Chapeu, 19.5 km SE of Morro do Chapeu on the BA 052 road to Mundo Novo by the Rio Ferro Doido","-41.03","-11.63","US02088171_01",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"714","2020-09-12 05:00:02-03","US","US","3418472","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","S. Diesel","2001","3","10","South America","Brazil",NA,NA,NA,"US02088221","2276",NA,"Cyperales","(Retz.) Link",NA,"Rio Grande do Sul","Sao Francisco de Paula, RS-BR",NA,NA,"US02088221_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"715","2020-09-12 05:00:02-03","US","US","2930572","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1974","3","7","South America - Neotropics","Brazil",NA,NA,NA,"US02088188","16934",NA,"Cyperales","(Retz.) Link",NA,"Bahia","Serra do Curral Feio, 18 km. north west of Lagoinha (which is 5.5 km. S.W. of delfino) on side road to Minas do Mimoso, disturbed woodland, secondary vegetation by cultivation","-41.33","-10.33","US02088188_01",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"716","2020-09-12 05:00:02-03","US","US","1878966","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. T. Baldwin","1944","6","3","South America - Neotropics","Brazil",NA,NA,NA,"US02088242","4044",NA,"Cyperales","(Retz.) Link",NA,"Amapá","Amapa Territory",NA,NA,"US02088242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"717","2020-09-12 05:00:02-03","US","US","1773885","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. Cuatrecasas","1938","10","17","South America - Neotropics","Colombia",NA,NA,NA,"US02088259","3762",NA,"Cyperales","(Retz.) Link",NA,"Meta","Los Llanos, Rio Meta, Maria",NA,NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"718","2020-09-12 05:00:02-03","US","US","1850222","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. Cuatrecasas","1941","11","16","South America - Neotropics","Colombia",NA,NA,NA,"US02088260","13233",NA,"Cyperales","(Retz.) Link",NA,"Norte de Santander","Cordillera Oriental, region del Sarare, Hoya del Rio Cubugon entre la Quebrada de Gibraltar y La Palma",NA,NA,NA,NA,"320","400",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"719","2020-09-12 05:00:02-03","US","US","1545778","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","S. Venturi","1926","5","2","South America","Argentina",NA,NA,NA,"US02088210","4372",NA,"Cyperales","(Retz.) Link",NA,"Tucuman","Departamento Tafi, El Banado",NA,NA,NA,NA,"1650",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"720","2020-09-12 05:00:02-03","US","US","1594995","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","ex herb. Rosengurtt","1936","2","22","South America","Uruguay",NA,NA,NA,"US02088213","997",NA,"Cyperales","(Retz.) Link",NA,"Canelones","Arenales en La Floresta sobre el rio de la Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"721","2020-09-12 05:00:02-03","US","US","3154331","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","W. G. F. Herter","1931","2","28","South America","Uruguay",NA,NA,NA,"US02088204","1512",NA,"Cyperales","(Retz.) Link",NA,"San Jose","Estancia Pacocal [interpreted]",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"722","2020-09-12 05:00:02-03","US","US","2824884","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","1970","3","28","South America - Neotropics","Brazil",NA,NA,NA,"US02088172","28541",NA,"Cyperales","(Retz.) Link",NA,"Minas Gerais","Serra do Espinhaco, wet fround, creek margin, cut-over gallery forest, ca. 7 km. N. of Sao Joao da Chapada, road to Inhai",NA,NA,"US02088172_01",NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"723","2020-09-12 05:00:02-03","US","US","1800677","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. F. Pittier","1940","12","8","South America - Neotropics","Venezuela",NA,NA,NA,"US02088192","14455",NA,"Cyperales","(Retz.) Link",NA,"Anzoategui","Morichal del bano, Rio Guaraguara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"724","2020-09-12 05:00:02-03","US","US","3203679","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Legrand, --","1937","1",NA,"South America","Uruguay",NA,NA,NA,"US02088205","2369",NA,"Cyperales","(Retz.) Link",NA,"Montevideo","Rep. O del Uruguay, Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"725","2020-09-12 05:00:02-03","US","US","1545777","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","S. Venturi","1924","1","17","South America","Argentina",NA,NA,NA,"US02088203","2744",NA,"Cyperales","(Retz.) Link",NA,"Tucuman","Departamento Tafi, Los Chamicos",NA,NA,"US02088203_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"726","2020-09-12 05:00:02-03","US","US","2121330","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","G. C. P. Pinto","1951","5",NA,"South America","Brazil",NA,NA,NA,"US02088243","00824",NA,"Cyperales","(Retz.) Link",NA,NA,"Cruz das Almas, Ba.",NA,NA,"US02088243_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"727","2020-09-12 05:00:02-03","US","US","3154326","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","F. C. Hoehne & A. Gehrt","1926","4","24","South America - Neotropics","Brazil",NA,NA,NA,"US02088230","17513",NA,"Cyperales","(Retz.) Link",NA,"Minas Gerais","Turvo",NA,NA,"US02088230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"728","2020-09-12 05:00:02-03","US","US","1351100","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","E. P. Killip & A. C. Smith","1926","12","11","South America - Neotropics","Colombia",NA,NA,NA,"US02088252","15175",NA,"Cyperales","(Retz.) Link",NA,"Santander","Eastern Cordillera, Mesa de los Santos",NA,NA,NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"729","2020-09-12 05:00:02-03","US","US","3459532","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","L. Dombrowski",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02088217","5912",NA,"Cyperales","(Retz.) Link",NA,"Paraná","Capao da Imbuia (Mun. Curitiba)",NA,NA,"US02088217_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"730","2020-09-12 05:00:02-03","US","US","2925936","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","1970","12","19","South America - Neotropics","Venezuela",NA,NA,NA,"US00865998","104511",NA,"Cyperales","(Retz.) Link","Koyama, T. M.","Bolívar","Roraima, Río Cuyuní drainage, 130-131 km S of El Dorado","-61.44","5.8","US00865998_01",NA,"1290","1300",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"731","2020-09-12 05:00:02-03","US","US","2936368","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","R. M. Harley","1977","3","4","South America - Neotropics","Brazil",NA,NA,NA,"US02088185","19391",NA,"Cyperales","(Retz.) Link",NA,"Bahia","Morro do Chapeu, 19.5 km. S.E. of the town of Morro do Chapeu on the BA052 road to Mundo Novo, by the Rio Ferro Doido","-41.03","-11.63","US02088185_01",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"732","2020-09-12 05:00:02-03","US","US","1802792","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","L. Williams","1980","7",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02088193","13499",NA,"Cyperales","(Retz.) Link",NA,"Aragua","Guanutas, roadside",NA,NA,"US02088193_01",NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"733","2020-09-12 05:00:02-03","US","US","1560848","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. C. B. Mutis","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02088256","5262",NA,"Cyperales","(Retz.) Link",NA,NA,NA,NA,NA,"US02088256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"734","2020-09-12 05:00:02-03","US","US","3154329","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata",NA,"1933","9",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02088226","2914",NA,"Cyperales","(Retz.) Link",NA,"Pernambuco","Tapera",NA,NA,"US02088226_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"735","2020-09-12 05:00:02-03","US","US","2837352","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. Bruijn","1966","7","20","South America - Neotropics","Venezuela",NA,NA,NA,"US02088190","1006",NA,"Cyperales","(Retz.) Link",NA,"Merida","On slope N.W. of Merida, on Pinus plantation, moist site",NA,NA,"US02088190_01",NA,"1850",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"736","2020-09-12 05:00:02-03","US","US","2977293","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","F. R. Fosberg","1947","6","12","South America - Neotropics","Peru",NA,NA,NA,"US02088263","27810",NA,"Cyperales","(Retz.) Link",NA,"Cajamarca","Abore, Tabaconas, on Rio Tabaconas, 20 km e.s.e. Huancabamba, Prov. de Jaen","-79.3","-5.33","US02088263_01",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"737","2020-09-12 05:00:02-03","US","US","3418474","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","S. Diesel","2001","3","10","South America","Brazil",NA,NA,NA,"US02088222","2336",NA,"Cyperales","(Retz.) Link",NA,"Rio Grande do Sul","Sao Francisco de Paula, RS-BR",NA,NA,"US02088222_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"738","2020-09-12 05:00:02-03","US","US","2324399","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1958","12","18","South America - Neotropics","Brazil",NA,NA,NA,"US02088227","2281",NA,"Cyperales","(Retz.) Link",NA,"Minas Gerais","State Agricultural School, Vicosa",NA,NA,"US02088227_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"739","2020-09-12 05:00:02-03","US","US","2930586","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1974","1","19","South America - Neotropics","Brazil",NA,NA,NA,"US02088189","15284",NA,"Cyperales","(Retz.) Link",NA,"Bahia","Serra do Rio de Contas, 10km. N. of town of Rio de Contas on road to Mato Grosso, woodland along small stream, normally damp grassland","-41.83","-13.47","US02088189_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"740","2020-09-12 05:00:02-03","US","US","598021","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Riedel, --","1821",NA,NA,"South America","Brazil",NA,NA,NA,"US02088240","s.n.",NA,"Cyperales","(Retz.) Link",NA,NA,"Brasilia, prope Ilheos",NA,NA,"US02088240_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"741","2020-09-12 05:00:02-03","US","US","3393190","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. D. Clarke","1996","3","23","South America - Neotropics","Guyana",NA,NA,NA,"US00635884","1398",NA,"Cyperales","(Retz.) Link","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Potaro-Siparuni","Iwokrama Rainforest Reserve; Moco Moco II Creek, 20 mi. SW of Kurupukari on Kurupukari-Annai Road, near camp","-58.8333","4.41667",NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"742","2020-09-12 05:00:02-03","US","US","1068626","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","W. E. Broadway","1921","5","30","South America - Neotropics","French Guiana",NA,NA,NA,"US00700878","323",NA,"Cyperales","(Retz.) Link",NA,"Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"743","2020-09-12 05:00:02-03","US","US","3458494","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","D. N. Smith & J. M. Canne","1984","1","21","South America - Neotropics","Peru",NA,NA,NA,"US02088245","5782",NA,"Cyperales","(Retz.) Link",NA,"Pasco","Oxapampa Prov, road to Mallampampa, ca 10 km SW of Huancabamba","-75.57","-10.42","US02088245_01",NA,"1740",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"744","2020-09-12 05:00:02-03","US","US","1563843","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. C. B. Mutis","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02088248","5685",NA,"Cyperales","(Retz.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"745","2020-09-12 05:00:02-03","US","US","2755438","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","1973","4","9","South America - Neotropics","Brazil",NA,NA,NA,"US02088174","8397",NA,"Cyperales","(Retz.) Link",NA,"Minas Gerais","Planalto do Brasil, Serra do Espinhaco, 12 km by road W of Diamantina on road to Curvelo, gallery forest, adjacent sedge meadow, and campo sujo and rocky campo on higher drier slopes, wet sandy place in campo",NA,NA,"US02088174_01",NA,"1450",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"746","2020-09-12 05:00:02-03","US","US","1995421","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","M. Acosta Solis","1949","5","30","South America - Neotropics","Ecuador",NA,NA,NA,"US02088262","12625",NA,"Cyperales","(Retz.) Link",NA,"Imbabura","Parambas",NA,NA,NA,NA,"740",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"747","2020-09-12 05:00:02-03","US","US","2930577","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1974","3","8","South America - Neotropics","Brazil",NA,NA,NA,"US02088187","16975",NA,"Cyperales","(Retz.) Link",NA,"Bahia","Serra do Sincora, 16km. north west of Lagoinha (which is 5.5 km. S.W. of Delfino) on side road to Minas do Mimoso","-41.33","-10.37","US02088187_01",NA,"950","1000",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"748","2020-09-12 05:00:02-03","US","US","1560861","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. C. B. Mutis","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02088255","5310",NA,"Cyperales","(Retz.) Link",NA,NA,NA,NA,NA,"US02088255_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"749","2020-09-12 05:00:02-03","US","US","2845378","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","L. Coradin & M. Cordeiro","1977","10","20","South America - Neotropics","Brazil",NA,NA,NA,"US02088184","814",NA,"Cyperales","(Retz.) Link",NA,"Roraima","Brazilian Amazonia, territory of Roraima, northeastern Roraima ca. 110 km. NE of Boa Vista, 8 km. SW of Bonfim, Fazenda Valparaiso",NA,NA,"US02088184_01",NA,"133",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
