"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","scientificNameAuthorship","typeStatus","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber"
"45","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046506","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","sericea","Dicliptera sericea","Lindeman JC; Haas JH de",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046506 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046506","1967","08","02",NA,"Lamiales",NA,NA,"Flora Brasiliae Australis, Est. Paraná, top Garatuva.",NA,NA,NA,"Nees",NA,"NL-U1046506",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046507","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","sericea","Dicliptera sericea","Hoehne W",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046507","1948","07","12",NA,"Lamiales",NA,NA,"Brasil, São Paulo, Limeira: Mata da S.A.F.B. Fazenda Morro Azul. Mata.",NA,NA,NA,"Nees",NA,"NL-U1046507",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:29:07-03","NBC","NL-BOTANY","L.2829617","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Hatschbach GG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2829617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2829617",NA,NA,NA,NA,"Lamiales",NA,NA,"Est. Parana, Mun. Colombo, Bacaitava.",NA,NA,NA,"Nees",NA,"NL-L2829617",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046519","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Duarte AP",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046519 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046519","1948","08","10",NA,"Lamiales",NA,NA,NA,NA,NA,NA,"Nees",NA,"NL-U1046519",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046520","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Regnell AF",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046520","1964","07","18",NA,"Lamiales",NA,NA,"Prov. Minas Geraes. Caldas.",NA,NA,NA,"Nees",NA,"NL-U1046520",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046487","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Lourteig A",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046487","1944","04","07",NA,"Lamiales",NA,NA,"Prov Salta, Dep. Capital, San Lorenzo.",NA,NA,NA,"Nees",NA,"NL-U1046487",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:29:07-03","NBC","NL-BOTANY","AMD.24844","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Herter WG",NA,"Southern America","Uruguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.24844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD24844","1934","03","31",NA,"Lamiales",NA,NA,"Dep de Lavalleja, Aigua.",NA,NA,NA,"Nees",NA,"NL-AMD24844",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:29:07-03","NBC","NL-BOTANY","AMD.24845","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Herter WG",NA,"Southern America","Uruguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.24845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD24845","1932","12","01",NA,"Lamiales",NA,NA,"Dep de Treinta y Tres, Tacuari.",NA,NA,NA,"Nees",NA,"NL-AMD24845",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:29:07-03","NBC","NL-BOTANY","L.2829621","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Hassler E",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2829621 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2829621","1913","05","01",NA,"Lamiales",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,"Nees",NA,"NL-L2829621",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:29:07-03","NBC","NL-BOTANY","L.2829622","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2829622 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2829622","1951","12","18",NA,"Lamiales",NA,NA,"Estancia 'Santa Teresa', Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,"Nees",NA,"NL-L2829622",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:29:07-03","NBC","NL-BOTANY","L.2829623","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Pedersen TM",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2829623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2829623","1961","04","26",NA,"Lamiales",NA,NA,"Estancia 'La Soledad', Santiago, Dep. Misiones.",NA,NA,NA,"Nees",NA,"NL-L2829623",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:29:07-03","NBC","NL-BOTANY","L.2829624","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"Scrubby woodland on clayish soil.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2829624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2829624","1967","04","04",NA,"Lamiales",NA,"Entre Rios","Estancia 'Las Aguadas'. District Crucecitas - Dep. Nogoyá.",NA,NA,NA,"Nees",NA,"NL-L2829624",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:29:07-03","NBC","NL-BOTANY","L.2829625","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2829625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2829625","1967","04","07",NA,"Lamiales",NA,NA,"Isla Alcaray, near Piedras Blancas, Dep. La Paz Prov. Entre Ríos.",NA,NA,NA,"Nees",NA,"NL-L2829625",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046462","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Solomon JC",NA,"Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046462 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046462","1983","05","01",NA,"Lamiales",NA,NA,"Bolivia. Dpto. Tarija. Prov. O'Connor. 73.1 km e of Tarija-Padcaya road, on road to Entre Rios (Ca 1 km below Nervaez).",NA,NA,NA,"Nees",NA,"NL-U1046462","-64.266667","-21.416667",NA,NA,NA,NA,NA,"Magnoliopsidae","-64.266667","-21.416667",NA,NA,NA,NA,NA
"59","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046488","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Schinini A; Arroyo S",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046488 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046488","1990","03","26",NA,"Lamiales",NA,NA,"Argentina, Corrientes. Paso de la Patria, Camino a Pto. Gonzalez.",NA,NA,NA,"Nees",NA,"NL-U1046488",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046489","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Schinini A; Arroyo S",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046489 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046489","1990","03","26",NA,"Lamiales",NA,NA,"Argentina, Corrientes. Paso de la Patria, Camino a Pto. Gonzalez.",NA,NA,NA,"Nees",NA,"NL-U1046489",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046490","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Castellanos A",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046490 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046490","1920","02","20",NA,"Lamiales",NA,NA,"Provincia Córdoba, Valle de los Reartes.",NA,NA,NA,"Nees",NA,"NL-U1046490",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046521","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Lindeman JC; Haas JH de",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046521 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046521","1966","12","30",NA,"Lamiales",NA,NA,"Flora Brasiliae Australis, Est. Rio Grande do Sul. Torres, at base of rock on beach in eroded grave.",NA,NA,NA,"Nees",NA,"NL-U1046521",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:29:07-03","NBC","NL-BOTANY","U.1046522","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Woolston AL",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046522 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046522","1961","07","02",NA,"Lamiales",NA,NA,"Paraguay, Depto. San Pedro, Alto Paraguay: Primera.",NA,NA,NA,"Nees",NA,"NL-U1046522",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:29:07-03","NBC","NL-BOTANY","WAG.1281630","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Sartori M",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1281630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1281630","2008","01","14",NA,"Lamiales",NA,NA,"RS-Mun. de Tavares-Faz. Zé Patricio na mata da restinga - em borda da mata.",NA,NA,NA,"Nees",NA,"NL-WAG1281630",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:29:12-03","NBC","NL-BOTANY","WAG.1281631","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"Scrubby woodland on clayish soil.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1281631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1281631","1967","04","04",NA,"Lamiales",NA,"Entre Rios","Estancia 'Las Aguadas'. District Crucecitas - Dep. Nogoyá.",NA,NA,NA,"Nees",NA,"NL-WAG1281631",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"WAG0084932",NA,NA,NA,NA
"66","2020-02-08 09:29:12-03","NBC","NL-BOTANY","L.2829626","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana flaviflora","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2829626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2829626","1966","01","31",NA,"Lamiales",NA,NA,"Estancia 'Santa Teresa', Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,NA,"NL-L2829626",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"flaviflora",NA,NA,NA
"67","2020-11-04 10:58:33-03","ESALQ","ESA","10167","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","sericea","Dicliptera sericea","Trigo, J.R.","16147.0",NA,"Brasil",NA,NA,NA,"ESA010167","1984","07","23","Magnoliophyta",NA,"Kameyama, C.","São Paulo",NA,NA,NA,"Mogi-Guaçu",NA,NA,"ESA010167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:58:33-03","ESALQ","ESA","21234","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","sericea","Dicliptera sericea","Barreto, K.D. et al.","3007.0",NA,"Brasil",NA,NA,NA,"ESA021234","1994","08","23","Magnoliophyta",NA,"Kameyama, C.","São Paulo",NA,NA,NA,"Piracicaba",NA,NA,"ESA021234","-47.6399993896484","-22.7199993133545",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 10:58:33-03","ESALQ","ESA","11941","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","sericea","Dicliptera sericea","Souza, V.C. et al.","4249.0",NA,"Brasil",NA,NA,NA,"ESA011941","1993","09","06","Magnoliophyta",NA,"Kameyama, C.","São Paulo",NA,NA,NA,"Itararé",NA,NA,"ESA011941","-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 10:58:33-03","ESALQ","ESA","94052","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Souza, V.C.; Romão, G.O.; Rodrigues, C.D.N.; Dantas, A.P.T.","32098.0",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt.; flores vermelhas.","ESA094052","2006","02","16","Magnoliophyta",NA,"Sartin, R.D.","São Paulo","Cerca de 15 km de Bom Sucesso de Itararé em direção a Apiaí. Floresta Ombrófila Densa Mista. Borda.",NA,NA,"Apiaí",NA,NA,"ESA094052","-48.8400001525879","-24.5",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:58:33-03","ESALQ","ESA","103285","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7166.0",NA,"Argentina",NA,NA,"Erva, flores vermelhas.","ESA103285","2007","01","13","Magnoliophyta",NA,"Peichoto, C.","Corrientes","Ruta 14, ca. 3km E da entrada de Pucheta. Arredores do Ayo. Ayui","50","50","Paso de los Libres",NA,NA,"ESA103285",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 10:58:33-03","ESALQ","ESA","103277","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Paula-Souza, J.","8181.0",NA,"Argentina",NA,NA,NA,"ESA103277","2007","02","02","Magnoliophyta",NA,"Peichoto, C.","Formosa",NA,NA,NA,"Formosa",NA,NA,"ESA103277",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 10:58:33-03","ESALQ","ESA","79186","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Dematteis, M. et al.","928.0",NA,"Argentina",NA,NA,NA,"ESA079186","2001","03","15","Magnoliophyta",NA,"Peichoto, C.","Corrientes",NA,NA,NA,"Saladas","Nees",NA,"ESA079186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 10:58:33-03","ESALQ","ESA","103278","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Paula-Souza, J.; Ferrucci, M.S.; Meza Torres, E.I.","8181.0",NA,"Argentina",NA,NA,"Erva, ca. 40cm alt. Flores vermelhas","ESA103278","2007","02","02","Magnoliophyta",NA,"Peichoto, C.","Formosa","Ruta 81, 25km NW da bifurcação para Clorinda na ruta 11. Chaco","65","65","Formosa",NA,NA,"ESA103278",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 10:58:33-03","ESALQ","ESA","57859","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Paula-Souza, J.","8181.0",NA,"Argentina",NA,NA,"número esa antigo (duplicado) 103279","ESA057859","2007","02","02","Magnoliophyta",NA,NA,"Formosa",NA,NA,NA,"Formosa",NA,NA,"ESA057859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:18:46-03","MN","R","11262","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana","Glaziou, A.F.M.","11355 a",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000011262","1880","03","22",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"Nees",NA,"R000011262_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:18:46-03","MN","R","11266","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Glaziou, A.F.M.","3705",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000011266","1869","07","02",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"Nees",NA,"R000011266_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:18:46-03","MN","R","231975","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Souza, V.C. 32098; Romão, G.O., Rodrigues, C.D.N. & Dantas, A.P.T.",NA,NA,"Brasil",NA,NA,NA,"R010031999","2006","02","16",NA,NA,"Santini, R.D.","São Paulo","Cerca de 15km de Bom Sucesso de Itararé em direção a Apiaí",NA,NA,"Apiaí","Nees",NA,NA,"-48.8400001525879","-24.5","2013","09",NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-07-02 14:55:12-03","JBP","HPL","10","S","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana","E.R. Salviani & H. Lorenzi","1278",NA,"Brasil",NA,NA,"Região: RESTINGA; Cor da flor: vermelhas",NA,"2000","03","01",NA,NA,"H. Lorenzi","SC","Rodovia de Pelotas para Rio Grande, em área aberta e bem drenada; muito comum localmente.","2","2","Pelotas","Nees",NA,NA,NA,NA,"2001","02","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-07-02 14:00:00-03","JBP","HPL","31","S","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana","H. Lorenzi","2620",NA,"Brasil",NA,NA,NA,NA,"2001","03","20",NA,NA,"H. Lorenzi","RS","em beira de mata, crescendo a meia sombra.",NA,NA,"São Francisco de Assis","Nees",NA,NA,"-55.1311","-29.5503","2001","03","20","48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:00:01-03","JBP","HPL","3396","S","Plantae","Acanthaceae","Dicliptera","sericea","Dicliptera sericea","H. Lorenzi","4858",NA,"Brasil",NA,NA,NA,NA,"2004","06","16",NA,NA,"H. Lorenzi","SP","Cultivada no Instituto Plantarum.",NA,NA,"Angatuba","Nees",NA,NA,"-48.41","-23.49","2004","06","16","29114","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:55:12-03","JBP","HPL","11","S","Plantae","Acanthaceae","Dicliptera","sericea","Dicliptera sericea","E.R. Salviani & H. Lorenzi","80",NA,"Brasil",NA,NA,"Região: SERRA DA MANTIQUEIRA; Cor da flor: vermelhas",NA,"1998","06","19",NA,NA,"C. Kameyama","MG","Numa variante da estrada para Monte Santo, em beira de cerca sob árvores; pouco comum. Crescendo em reboleiras próximo as cercas.","1100","1100","São Sebastião do Paraíso","Nees",NA,NA,"-46.9914","-20.9169","1999","12","05","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-07-02 14:55:12-03","JBP","HPL","10666","S","Plantae","Acanthaceae","Dicliptera","squarossa","Dicliptera squarossa","Paula-Souza, J. et al.","5819",NA,"Brasil",NA,NA,NA,NA,"2006","07","12",NA,NA,"C. Kameyama","RJ","Coletado na estrada entre a Via Dutra e Itamonte, em direção à via Dutra, a ca. 2,5 km da divisa com Minas Gerais; em área de mata degradada.","1535","1535","Itatiaia","Nees",NA,NA,"-44.748611","-22.388889","2010","07","09",NA,NA,NA,"44° 44' 55 W","22° 23' 20 S",NA,NA,NA,NA,NA
"84","2015-07-02 14:41:50-03","JBP","HPL","221","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","H. Lorenzi","3265",NA,"Brasil",NA,NA,NA,NA,"2002","04","06",NA,NA,"V.C. Souza","SP","Na estrada para Itatinga a 15km de Angatuba.",NA,NA,"Angatuba","Nees",NA,NA,"-48.492817","-23.420833","2008","02","14",NA,NA,NA,"48° 29' 569 W","23° 25' 250 S",NA,NA,NA,NA,NA
"85","2015-07-02 14:00:01-03","JBP","HPL","199","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","H. Lorenzi","2770",NA,"Brasil",NA,NA,NA,NA,"2001","06","20",NA,NA,"V.C. Souza","SP","Coletada nas proximidades do município de Santa Maria da Serra; em beira de capoeira.",NA,NA,"Santa Maria da Serra","Nees",NA,NA,"-48.16","-22.56","2008","02","14","12628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-12-19 08:15:05-03","FPS","FPS","2809","MachineObservation","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Schwirkowski, P.","2237",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Junta-de-cobra-vermelha","FPS02809,FURB55536","2017","04","14",NA,NA,"Funez, L.A.","Santa Catarina","Bairro Lençol, Rua Miguel Hubl",NA,NA,"São Bento do Sul","Nees",NA,"FPS02809_v01 FPS02809_v02 FPS02809_v03 FPS02809_v04 FPS02809_v05 FPS02809_v06 FPS02809_v07 FPS02809_v08 FPS02809_v09 FPS02809_v10 FPS02809_v11 FPS02809_v12 FPS02809_v13 FURB55536","-49.461057","-26.264774","2017","12","05",NA,NA,NA,"-49.461057","-26.264774","FURB 55536",NA,"voucher",NA,NA
"87","2019-02-15 11:32:09-02","IPA","IPA","44215","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Hatschbach, G.","46853","Southern America","Brasil",NA,NA,"Arbustiforme 1m; flor vermelha.; Mata.","IPA0044215","1983","03","23","Plantae",NA,"Wasshausen, D.C.","Paraná","Serra S'Ana",NA,NA,"Bocaiúva do Sul","Nees",NA,NA,"-49.1150016784668","-25.2061004638672","1983",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-27 13:32:54-03","IAP","PACA-AGP","91281","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Mondin, C.","1743",NA,"Brasil",NA,NA,"erva ca. 40 cm alt., flores vermelhas HASU 7241","PACA091281","1999","01","19","Magnoliophyta","Scrophulariales","F. Parode, V.Silva & M.S. Marchioretto","RS","Pacheca, Ilha de Santo Antônio",NA,NA,"Camaquã","Nees",NA,NA,"-51.812198638916","-30.8511009216309","2014","08",NA,"49429","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
