"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"551","2020-07-23 12:15:58-03","CEPLAC","CEPEC","81951","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"V. G. Staggemeier","W. W. Thomas","12074","1971","03","08","Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal, 3KM ao S do entroncamento ao longo da Rod. Ao N de Parque.","-37.4","-16.85","37W24'","16S51'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2014",NA,NA,NA
"552","2020-07-23 12:15:58-03","CEPLAC","CEPEC","88064","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","W. W. Thomas","12341","2001","03","18","Brasil","Bahia","ITANHÉM","Faz. Pedra Grande, 16,2Km ao W de Itanhém Rod. P/ Batinga, depois 0,6Km a N p/ Faz. (Sr. Otevaldo R. daSilva).","-40.421389","-17.1325","40W25'17","17S7'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"553","2020-07-23 12:15:58-03","CEPLAC","CEPEC","91926","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","N. G. Jesus","939","2000","05","11","Brasil","Bahia","JANDAÍRA","faz. Rio Fundo. Àrea em estágio avançado de regeneração.","-37.731111","-11.595","37W43'52","11S35'42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"554","2020-07-23 12:15:58-03","CEPLAC","CEPEC","4898","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"V. G. Staggemeier","J. A. de Jesus","149","1968","10","15","Brasil","Bahia","ITACARÉ","Beira mar.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,"30/12/2010",NA,NA,NA
"555","2020-07-23 12:15:58-03","CEPLAC","CEPEC","3943","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"V. G. Staggemeier","R. P. Belém","3063","1967","01","12","Brasil","Bahia","MARAÚ","Sem informação.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,"02/09/2014",NA,NA,NA
"556","2020-07-23 12:15:58-03","CEPLAC","CEPEC","28849","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","A. M. de Carvalho","1128","1982","01","08","Brasil","Bahia","VALENÇA","Estrada Valença/Guaibim, KM 10 ap.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"557","2020-07-23 12:15:58-03","CEPLAC","CEPEC","85693","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","G. Hatschbach","49966","1985","10","19","Brasil","Espírito Santo","domingos martins","Córrego do Cavalo.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,"12/06/2006",NA,NA,NA
"558","2020-07-23 12:16:01-03","CEPLAC","CEPEC","70346","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"G. M. Barroso","G. Martinelli","11853","1987","12","08","Brasil","Espírito Santo","pedro canario","Faz. Sao Joaquim.","-40.1506004333496","-18.0303001403809",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47378","auto",NA,NA,NA,NA,"30/12/1986",NA,NA,NA
"559","2020-07-23 12:15:58-03","CEPLAC","CEPEC","94661","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","G. Hatschbach","61562","1995","01","16","Brasil","Espírito Santo","venda nova do imigrante","Mata fria (Mun. Venda Nova do Imigrante) Espírito Santo.","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,"12/06/2006",NA,NA,NA
"560","2020-07-23 12:15:58-03","CEPLAC","CEPEC","139777","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"A. Giaretta","S. J. S. Neto","1564",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-07-23 12:15:58-03","CEPLAC","CEPEC","139103","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","S. J. S. Neto","1698",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-07-23 12:15:58-03","CEPLAC","CEPEC","133904","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"A. Piratininga","A. Piratininga","7",NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA
"563","2020-07-23 12:15:58-03","CEPLAC","CEPEC","81110","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","A. M. Amorim","2144","1998","01","25","Brasil","Bahia","LENÇÓIS","Rod. De acesso ao município,a partir da BR. Coletas efetuadas a 8Km do municipio.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"564","2020-07-23 12:15:58-03","CEPLAC","CEPEC","3534","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","S. G. da Vinha","52","1967","12","13","Brasil","Bahia","ubaitaba","51Km de Ubaitaba, estr. p/ Marau.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27575","auto",NA,NA,NA,NA,"30/12/1991",NA,NA,NA
"565","2020-07-23 12:16:01-03","CEPLAC","CEPEC","27865","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"V. G. Staggemeier","S. A. Mori","14024","1981","05","14","Brasil","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença. Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá-roxo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,"02/09/2014",NA,NA,NA
"566","2020-07-23 12:15:58-03","CEPLAC","CEPEC","31001","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","A. M. de Carvalho","1474","1991","02","08","Brasil","Bahia","VALENÇA","Km 9 da estr. Valença/Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"567","2020-07-23 12:15:58-03","CEPLAC","CEPEC","22960","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","L. A. Mattos-Silva","1256","1980","12","11","Brasil","Bahia","VALENÇA","Ramal a esquerda da Rod. que liga Valenca/Guaibim, com entrada no Km 9.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"568","2020-07-23 12:15:58-03","CEPLAC","CEPEC","37753","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. F. Santos","I. A. Silva","376","1982","12","15","Brasil","Espírito Santo","LINHARES","Reserva Florestal ca CVRD. Est. Jacarandá, ant. 232, Km 0,111, à esquerda.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,"30/11/2011",NA,NA,NA
"569","2020-07-23 12:15:58-03","CEPLAC","CEPEC","70070","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"G. M. Barroso","D. Sucre","8180","1994","05","04","Brasil","Rio de Janeiro","rio de janeiro","Morro Taquara da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"30/12/1975",NA,NA,NA
"570","2020-07-23 12:15:58-03","CEPLAC","CEPEC","60192","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"M. Sobral","S. C. de Sant'Ana","481","1993","11","29","Brasil","Sergipe","SANTA LUZIA DO ITANHI","A 500m ao S de Crasto (passando pelo cemiterio).","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,"12/06/2006",NA,NA,NA
"571","2020-07-23 12:16:02-03","CEPLAC","CEPEC","133278","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora",NA,"M. Sobral","J. M. A. Braga","2429",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-02-17 11:30:03-03","UEG","HUEG","3587","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Santana, J.A.","Santana, J.P.","255","2014","04","17","Brasil","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura.","-37.141667","-10.842778","-37.141667","-10.842778",NA,NA,"Arbusto com ca. de 4 m.","HUEG003587",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2014","06","03",NA,NA,NA,NA,NA
"573","2020-02-17 11:30:03-03","UEG","HUEG","3587","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Santana, J.A.","Santana, J.P.","255","2014","04","17","Brasil","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura.","-37.141667","-10.842778","-37.141667","-10.842778",NA,NA,"Arbusto com ca. de 4 m.","HUEG003587",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2014","06","03",NA,NA,NA,NA,NA
"574","2020-11-19 14:06:26-03","Unimontes","MCMG","6002","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-11-19 14:06:26-03","Unimontes","MCMG","5905","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.(A./R.)",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21","Brasil","Minas Gerais","Mariana","Antônio Pereira","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"576","2019-12-09 10:46:05-03","UFSJ","HUFSJ","5004","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Landim, MF; Proença, C; Harris, S","1638","2012","04","13","Brasil","Sergipe","Itaporanga d'Ajuda","Área no entorno do entroncamento da Rodovia SE438 com a Rodovia SE218, em direção a Rodovia BR101, próximo ao posto da Policia Rodoviária Es","-37.272778","-11.259722","-37.272778","-11.259722",NA,NA,NA,"HUFSJ005004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2019-12-09 10:46:05-03","UFSJ","HUFSJ","5796","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Siqueira, GS","Faria, JEQ; Staggemeier, VG; Siqueira, GS","2495","2012","03","29","Brasil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, estrada da Mantegueira","-40.065","-19.150556","-40.065","-19.150556","72","72","Árvore ca. 6 m de altura, caule verde","HUFSJ005796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"578","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6704","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","Faria, JEQ","3137","2012","12","03","Brasil","Minas Gerais",NA,"Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho","-43.331111","-19.413889","-43.331111","-19.413889",NA,NA,"Árvore ca. 3,5 m de altura, caule liso, flores brancas","HUFSJ006704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"579","2019-02-27 14:02:58-03","UFSJ","HUFSJ","5391","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","Simão, MVRC","476","2013","01","19","Brasil","Minas Gerais","Viçosa","Estação de Pesquisa Treinamento e Educação Ambiental Mata do Paraíso. Floresta Estacional Semidecidual.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 6m. Botão floral envolto pelo cálice verde. Flor, cálice verde, corola branca e estiliete e filete brancos.","HUFSJ005391",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto","2013",NA,NA,NA,NA,NA,NA,NA
"580","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7168","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Mancino, LC","Mancino, LC; et al.","s.n.","2011","09","15","Brasil","Rio Grande do Sul","Morrinhos do Sul","Pixirica, mata peludosa.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,NA,"HUFSJ007168",NA,NA,NA,NA,NA,NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA,NA
"581","2019-02-27 14:02:58-03","UFSJ","HUFSJ","2264","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","Cervi, AC; Silva, JM","8810","2004","12","22","Brasil","Santa Catarina","Garuva","Estrada para Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Árvore, aproximadamente 6m, fruto verde.","HUFSJ002264",NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto","2011",NA,NA,NA,NA,NA,NA,NA
"582","2019-02-27 14:02:58-03","UFSJ","HUFSJ","2465","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","Torres, RB; et al.","1660","2006","02","22","Brasil","São Paulo","Ubatuba","Fazenda Capricórneo. Floresta Ombrófila densa de encosta, subosque.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arvoreta 4,5m de altura, flores com cálice e corola brancos.","HUFSJ002465",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto","2011",NA,NA,NA,NA,NA,NA,NA
"583","2019-12-20 18:46:42-03","UFSJ","HUFSJ","4997","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Maciel, JR","Auxiliadora, M","850092","1985","07","31","Brasil","Sergipe","Santa Luzia do Itanhy",NA,"-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,"HUFSJ004997",NA,NA,NA,NA,NA,NA,NA,NA,"26417","auto","2012","07","19",NA,NA,NA,NA,NA
"584","2020-09-22 13:48:58-03","USP","SPFW","1082","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","C.D.Legrand 1959","Reitz ;Klein","7336","1958","10","18","Brasil","Santa Catarina","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621",NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-11-13 16:04:53-03","UNISANTA","HUSC","1933","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Kawasaki, M.L.","Martins, S.E.; Sampaio, P.S.P.","482","1999","05","20","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 5m alt., frutos verdes imaturoa à vináceos-negro maduros.; Floresta de restinga úmida",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto","1999",NA,NA,NA,NA,NA,NA,NA
"586","2020-11-04 17:30:01-03","UEM","HUEM","13788","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","Lucas, EJ; J.M. de Silva; Sakuragui, CM; Mazine, FF; Capello, F","151","2003","10","30","Brasil","Paraná","Bocaiúva do Sul","Trilha na borda do Rio Capivari, Mata atlântica de encosta alterada; borda do rio.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Tree to 7m, smooth and straight trunk branching from 3m; buds green; herbarium specimens preserved in alcohol prior to drying","HUEM000008682","HUEM000008682",NA,NA,NA,NA,NA,NA,NA,"61623","auto","2009","08","01",NA,NA,NA,NA,NA
"587","2019-07-02 15:56:10-03","UEM","HUEM","11023","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","in Reflora","S.R.Ziller; W.Maschio","756","1995","04","27","Brasil","Paraná","Paranaguá","Av. São Paulo, 33, Restinga.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Formações Pioneiras de Influência Marinha.","HUEM000008683","HUEM000008683",NA,NA,NA,NA,NA,NA,NA,"24916","auto","2014","12","02",NA,NA,NA,NA,NA
"588","2016-12-19 13:51:32-02","PERD","PERD","501","S","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M","Stehmann, JR; Salino, A; Barros, AM; Mota, RC","3032","2002","03","24","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada da Lagoa do Meio","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-11-12 17:01:57-03","UEL","FUEL","40063","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","França, GS; Raggi, F","542","2004","05","04","Brasil","Minas Gerais","Timóteo","Parque Estadual do Rio Doce","-42.568611","-19.591111","-42.568611","-19.591111","2","2",NA,"FUEL007958",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"2009","07","31",NA,NA,NA,NA,NA
"590","2020-11-12 17:01:57-03","UEL","FUEL","24761","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora",NA,"Sobral, M","Silva, JM; Abe, LM","2197","1997","11","11","Brasil","Paraná","Tunas do Paraná","Estr. p/ Parque Lauráceas, Chác. Paraíso, Chác. Paraíso Parque Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"FUEL007959",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"41885","auto","1998",NA,NA,NA,NA,NA,NA,NA
"591","2020-11-12 17:02:00-03","UEL","FUEL","40064","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(D.Legrand & Kausel) Mazine","Lannoy, LC","França, GS; Raggi, F","512","2004","04","13","Brasil","Minas Gerais","Timóteo","Parque Estadual do Rio Doce","-42.568611","-19.591111","-42.568611","-19.591111","2","2",NA,"FUEL007960",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"2018","11","30",NA,NA,NA,NA,NA
"592","2020-11-12 17:02:00-03","UEL","FUEL","32382","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(D.Legrand & Kausel) Mazine","Lannoy, LC","Matsumoto, K; Santos-Gonçalves, AP","821","2002","10","15","Brasil","Espirito Santo","Linhares","Reserva CVRD, estrada Caìngá .","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"FUEL008555",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"48094","auto","2018","11","30",NA,NA,NA,NA,NA
"593","2019-11-01 15:05:54-03","UnB","UB","178370","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Proença, CEB; Vieira, S","Proença, CEB; Landim, MF","4077","2012","03","13","Brasil","Sergipe","Estância","Na SE-218 antes o entroncamento da Linha verde, ca. 6km antes da Praia do Abaís","-37.272778","-11.259722","-37.272778","-11.259722","2","2","Arvoreta 2m bem ramificada. Frutos imaturos verdes, cálice nigrescente seco; Restinga arbustiva de areia branca com Vellozia",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"594","2019-11-01 15:05:54-03","UnB","UB","167937","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Proença, CEB","Landim, MF","1468","2000","02","16","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda cajú(EMBRAPA)","-37.31","-11","-37.31","-11",NA,NA,"Árvore ca. 4m alt.Presença de frutos imaturos (verdes).; Mata de restinga",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"595","2019-11-01 15:05:54-03","UnB","UB","183700","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Staggemeier, VG; Souza, MC; Craveiro, T","898","2012","10","28","Brasil","Espírito Santo","Santa Teresa","Reserva de Santa Lúcia sob administração do Museu Mello Leitão e M. Nacional do Rio de Janeiro.","-40.533333","-19.95","-40.533333","-19.95",NA,NA,"Caule liso, verde escuro, descamando em placas castanhas (papiráceo). Estéril. Árvore 7m.; Trilha do Sagui, bem íngreme, bem no alto. Floresta ombrófila.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"596","2019-11-01 15:05:54-03","UnB","UB","183701","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Staggemeier, VG; Souza, MC; Craveiro, T","899","2012","10","28","Brasil","Espírito Santo","Santa Teresa","Reserva de Santa Lúcia sob administração do Museu Mello Leitão e M. Nacional do Rio de Janeiro.","-40.533333","-19.95","-40.533333","-19.95",NA,NA,"Caule liso, verde escuro, descamando em placas castanhas (papiráceo). Arvoreta 3.5m. Flor velha e fruto verde.; Trilha do Sagui, bem íngreme, bem no alto. Floresta ombrófila.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"597","2019-11-01 15:05:54-03","UnB","UB","190623","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Vasconcelos, MCC","19","2008","11","21","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Caju, Estação Experimental da Embrapa, área de vegetação nativa","-37.516667","-11","-37.516667","-11",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-11-01 15:05:54-03","UnB","UB","191594","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Siqueira, GS","Faria, JEQ; Staggemeier, VG; Siqueira, GS","2495","2012","03","29","Brasil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, estrada da Mantegueira","-40.065","-19.150556","-40.065","-19.150556","72","72","Árvore ca. 6 m de altura, caule verde; Mata de tabuleiro",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"599","2019-11-01 15:05:54-03","UnB","UB","191626","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Staggemeier, VG","Faria, JEQ; Staggemeier, VG","2533","2012","04","01","Brasil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, estrada Cinco Folhas, ca. 0,05 km do escritório técnico","-40.069167","-19.150278","-40.069167","-19.150278","62","62","Arvoreta ca. 3 m de altura, caule liso e verde, descamação papirácea, fruto imaturo verde; Mata de Tabuleiro",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"600","2019-11-01 15:05:54-03","UnB","UB","196858","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Proença, CEB","Proença, CEB; Carvalho, PS; Landim, MF; Miranda, SC","4612","2014","01","12","Brasil","Bahia","Mata de São João","Entre a Linha Verde e o Castelo Garcia d'Ávila","-38.003056","-12.573889","-38.003056","-12.573889",NA,NA,"Fotos P.S. Carvalho; coletado folhas na sílica gel.; Arvoreta 3m. Caule levemente áspero, esfoliando na base e liso. Botões cinza-rosados; frutos imaturo; Matinha baixa, densa com espécies de restinga, solo areia vermelha",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2014","01",NA,NA,NA,NA,NA,NA
