"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"142","2020-08-31 08:52:34-03","INPA","INPA","77697","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Tillett, SS","45086","1960","08","10","Southern America","Guyana",NA,NA,"Scrub and low forest (8-10 m) in shouder of E flank, above Thompson Camp.",NA,NA,"1418","1418",NA,NA,"INPA0077697","(Eichler) Kuijt","Caires, CS",NA,NA,"2009",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-01-10 20:42:30-03","INPA","INPA","90287","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Zarucchi, JL","2815","1979","10","28","Southern America","Brasil","Rondônia",NA,"Road Vilhena to Colorado, 28 km from Vilhena (20 km from BR-364), forest on sandy soil at Rio Vermelho.","-60.2","-12.866667",NA,NA,NA,NA,"INPA0090287","(Eichler) Kuijt","Caires, CS","INPA0090287 INPA0090287_e INPA0090287_e1",NA,"2009","-60.2","-12.866667","12",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-01-10 20:42:30-03","INPA","INPA","90294","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Zarucchi, JL","2822","1979","10","28","Southern America","Brasil","Rondônia",NA,"Road Vilhena to Colorado, 28 km from Vilhena (20km from BR-364), forest on sandy soil at Rio Vermelho.","-60.2","-12.866667",NA,NA,NA,NA,"INPA0090294","(Eichler) Kuijt","Ramos, JF","INPA0090294 INPA0090294_1 INPA0090294_1e INPA0090294_e INPA0090294_nd INPA0090294_num",NA,"2012","-60.2","-12.866667","02",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-08-31 08:52:34-03","INPA","INPA","42492","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Prance, GT","19001","1973","10","15","Southern America","Brasil","Mato Grosso","Chapada dos Guimarães","Colegio de Buriti, Vicinity of Colegio Buriti. Cerrado.","-55.80725","-15.415111","720","720",NA,NA,"INPA0042492","(Eichler) Kuijt","Caires, CS","INPA0042492 INPA0042492_e",NA,"2009","-55.80725","-15.415111","11",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-08-31 08:52:34-03","INPA","INPA","137998","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Ferreira, CAC","6363","1985","10","05","Southern America","Brasil","Mato Grosso","Sinop","45 km da BR080 142 km de Peixoto de Azevedo., A 142 km de Peixoto de Azevedo, próximo a sede da fazenda Reseg, a 45 km da BR 080","-53.666667","-11.083333",NA,NA,NA,NA,"INPA0137998","(Eichler) Kuijt","Caires, CS","INPA0137998_nd",NA,"2009","-53.666667","-11.083333","12","14",NA,NA,NA,NA,NA,NA,NA
"147","2020-08-31 08:52:34-03","INPA","INPA","104101","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Teixeira, LOA","364","1982","05","11","Southern America","Brasil","Rondônia","Ariquemes","Meneração Mibrasa, Setor Alto Candeias, Km 128, Mata na beira da estrada.","-63.583333","-10.583333",NA,NA,NA,NA,"INPA0104101","(Eichler) Kuijt",NA,"INPA0104101 INPA0104101_e",NA,NA,"-63.583333","-10.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-08-31 08:52:34-03","INPA","INPA","77709","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Phoradendron","mairaryense","Phoradendron mairaryense","Pires, JM","50445","1961","08","23","Southern America","Brasil","Amapá",NA,"Rio Araguarí, Rio Araguari, 5 hours above rio Maruré","-51.95","1.4","130","130",NA,NA,"INPA0077709","Ule","Rizzini, CT","INPA0077709 INPA0077709_e","type","1976","-51.95","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-08-31 08:52:36-03","INPA","INPA","77661","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Wurdack, JJ","39796","1955","12","11","Southern America","Venezuela","Bolívar",NA,"Rio Pargueni. 0.2-1.5 km north of river mouth.",NA,NA,"90","90",NA,NA,"INPA0077661","Rizzini","Rizzini, CT",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-04 11:06:24-03","UFRB","HURB","23818","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Duarte, B.M.D.A; Macedo, G.F.; Pinto, M.R.S.; Sacramento, S.J.; Santos, D.F. & Santos, M.C.S.","2","2019","09","06",NA,"Brasil","Bahia","Santa Terezinha","Barragem Casa Forte;","-39.5233001708984","-12.771900177002",NA,NA,NA,"hemiparasitas, flores amarelas ou esverdeadas, folhas opostas com coloração verde escuro","HURB000023818","(Eichler) Kuijt",NA,"HURB000023818",NA,NA,NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA
"151","2021-02-08 13:25:43-03","UFBA-IMS","HVC","5264","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","J.B. Santos","70","2013","11","13",NA,"Brasil","Amazonas","Itacoatiara",NA,"-58.4441986083984","-3.14305996894836",NA,NA,NA,NA,"HVC00005264","(Eichler) Kuijt","C.S. Caires",NA,NA,"2014",NA,NA,"06","05","120124","auto",NA,NA,NA,NA,NA
"152","2021-02-08 13:25:43-03","UFBA-IMS","HVC","5259","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","J.B. Santos","79","2013","12","11",NA,"Brasil","Amazonas","Itacoatiara",NA,"-58.4441986083984","-3.14305996894836",NA,NA,NA,NA,"HVC00005259","(Eichler) Kuijt","C.S. Caires",NA,NA,"2014",NA,NA,"06","05","120124","auto",NA,NA,NA,NA,NA
"153","2021-02-08 13:25:43-03","UFBA-IMS","HVC","5265","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","J.B. Santos","66","2013","11","08",NA,"Brasil","Amazonas","Itacoatiara",NA,"-58.4441986083984","-3.14305996894836",NA,NA,NA,NA,"HVC00005265","(Eichler) Kuijt","C.S. Caires",NA,NA,"2014",NA,NA,"06","05","120124","auto",NA,NA,NA,NA,NA
"154","2021-02-08 13:25:43-03","UFBA-IMS","HVC","5076","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","J.B.Santos","78","2013","12","11",NA,"Brasil","Amazonas","Itacoatiara",NA,"-58.4441986083984","-3.14305996894836",NA,NA,NA,NA,"HVC00005076","(Eichler) Kuijt","Caires,C.S.",NA,NA,"2014",NA,NA,"06","05","120124","auto",NA,NA,NA,NA,NA
"155","2021-02-08 13:25:43-03","UFBA-IMS","HVC","5075","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","J.B.Santos","80","2013","12","12",NA,"Brasil","Amazonas","Itacoatiara",NA,"-58.4441986083984","-3.14305996894836",NA,NA,NA,NA,"HVC00005075","(Eichler) Kuijt","Caires,C.S.",NA,NA,"2014",NA,NA,"06","05","120124","auto",NA,NA,NA,NA,NA
"156","2020-09-12 05:00:02-03","US","US","2172920","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","R. E. Schultes & I. Cabrera","16637","1952","6","8","South America - Neotropics","Colombia",NA,NA,"Amazonas-Vaupes. Río Apaporis: Jinogojé (at mouth of Río Piraparaná) and vicinity.","-70.5","-0.25",NA,NA,NA,NA,"US03656561","(Steyerm.) Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","2751733","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","H. E. Moore, J. D. Ambrose, R. Dietz & D. H. Pfister","9711","1970","8","14","South America - Neotropics","Venezuela","Bolívar",NA,"Río Tehuanen, trail from camp to Cave Rock camp below southern face of Ptari-tepuí",NA,NA,"1240","1740",NA,NA,"US00838295","(Steyerm.) Kuijt","Kuijt, J., (CANADA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","2585506","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","92274","1963","12","27","South America - Neotropics","Venezuela","Bolívar",NA,"Río Venamo; a lo largo de la fila Oeste del afluente derecho (Oeste) subiendo el Rio",NA,NA,"1000",NA,NA,NA,"US00838292","(Steyerm.) Kuijt","Kuijt, J., (CANADA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2582506A","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","14827","1966","4","14","South America - Neotropics","Brazil","Bahia",NA,"Near Rio Piay, ca. 150 Km SW of Barreiras",NA,NA,"850",NA,NA,NA,"US01335710","(Steyerm.) Kuijt",NA,"US01335710_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2843126","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","H. S. Irwin, H. Maxwell & D. C. Wasshausen","18734","1968","1","17","South America - Neotropics","Brazil","Goiás",NA,"15 km N of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá",NA,NA,"1150",NA,NA,NA,"US01335711","(Steyerm.) Kuijt",NA,"US01335711_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","2585490","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","92428","1963","12","29","South America - Neotropics","Venezuela","Bolivar",NA,"Cerro Venamo (parte Sur-Oeste), Cerca de los Límites con la Guayana Inglesa. Bosque muscoso húmedo montañoso a lo largo del afluente derecho (Oeste) subiendo el Río Venamo, descendiendo el río desde el campamento cerca de la unión con el afluente Este.",NA,NA,"950","1150",NA,NA,"US00838293","(Steyerm.) Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","2486732","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","J. A. Steyermark","90843","1962","1","16","South America - Neotropics","Venezuela","Bolívar",NA,"Sierra Auraima, parte terminal norte sobre el margen W of Río Paragua, en la zona del raudal de El Perro","-63.55","6.53","400",NA,NA,NA,"US00838296","(Steyerm.) Kuijt","Kuijt, J., (CANADA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","2582467A","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","14680","1966","4","12","South America - Neotropics","Brazil","Bahia",NA,"Drainage of the Rio Corrente, Western Bahia. Rio Piau, ca. 225 km S.W. of Barreiras on road to Posse",NA,NA,"850",NA,NA,NA,"US01335709","(Steyerm.) Kuijt",NA,"US01335709_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","2585489","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","92428","1963","12","29","South America - Neotropics","Venezuela","Bolívar",NA,"Cerro Venamo, SW part, Río Venamo, descendiendo el río desde el campamento cerca de la unión con el afluente Este. Cerca de los limites con la Guayana inglesa","-61.4","5.93","950","1150",NA,NA,"US00838294","(Steyerm.) Kuijt","Kuijt, J., (CANADA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","3401399","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","H. D. Clarke, K. David, C. Chin & C. Perry","5776","1997","7","17","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Paruima, 17 km W; 3 km W of eastern summit of Waukauyengtipu","-61.2211","5.83083","1430",NA,NA,NA,"US00653219","(Steyerm.) Kuijt","Kuijt, J., (CANADA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","2992734","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","S. Lowrie, B. Lowy, D. Coelho, M. Moreira & V. M. Souza","102","1980","9","19","South America - Neotropics","Brazil","Amazonas",NA,"Km 672 on Manaus-Humaitá road",NA,NA,NA,NA,NA,NA,"US01335715","(Steyerm.) Kuijt",NA,"US01335715_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","2486734","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","J. A. Steyermark & S. Nilsson","60 288","1960","4","18","South America - Neotropics","Venezuela","Bolívar",NA,"Fila de La Danta, at km 132-132.5, between Luepa and Cerro Venamo","-61.44","5.82","1200",NA,NA,NA,"US00838297","(Steyerm.) Kuijt","Kuijt, J., (CANADA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","1996902","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","R. E. Schultes & F. López","9713",NA,NA,NA,"South America - Neotropics","Brazil","Amazonas",NA,"Rio Negro, Rio Curicuriarí (middle course)",NA,NA,NA,NA,NA,NA,"US01335707","(Steyerm.) Kuijt",NA,"US01335707_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","1996950","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","R. E. Schultes & F. López","9901","1948","5","12","South America - Neotropics","Brazil","Amazonas",NA,"Upper Rio Negro, creek opposite Uanadone",NA,NA,NA,NA,NA,NA,"US01335708","(Steyerm.) Kuijt",NA,"US01335708_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","2992729","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","B. W. Nelson, M. G. Vieira, J. L. Zarucchi, R. H. Petersen, C. D. A. Mota & J. F. Ramos","309","1979","10","26","South America - Neotropics","Brazil","Rondônia",NA,"28 Km SW of Vilhena on road to Colorado; near Rio Vermelho","-60","-13",NA,NA,NA,NA,"US01335714","(Steyerm.) Kuijt",NA,"US01335714_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","2951002","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","E. P. Heringer, J. E. Paula, R. C. Mendonça & A. E. Heringer Salles","1450","1979","5","31","South America - Neotropics","Brazil","Distrito Federal","Brasília","RECOR, picada R-5","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01335712","(Steyerm.) Kuijt",NA,"US01335712_01",NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","2994130","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae (Viscaceae)","Dendrophthora","tepuiana","Dendrophthora tepuiana","E. P. Heringer & C. T. Rizzini","17466/B","1979","9","1","South America - Neotropics","Brazil","Minas Gerais",NA,"Estação de Experimentação Florestal",NA,NA,NA,NA,NA,NA,"US01335713","(Steyerm.) Kuijt",NA,"US01335713_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","2914506","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","mairaryense","Phoradendron mairaryense","W. C. Steward, I. Araujo, W. R. Buck, J. F. Ramos & J. Ribamar","199","1977","12","2","South America - Neotropics","Brazil","Rondônia",NA,"Estrada Boa Vista-Venezuela, 5 Km south of Rio Surumu. Savanna on rocky foothills of Serra Pacaraima",NA,NA,NA,NA,NA,NA,"US01335922","Ule",NA,"US01335922_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","2170908","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","mairaryense","Phoradendron mairaryense","R. E. Schultes & I. Cabrera","12657","1951","6","18","South America - Neotropics","Colombia",NA,NA,"Amazonas-Vaupés. Río Apaporis: entre el río Pacoa y el río Kananarí. Soratama.",NA,NA,"250",NA,NA,NA,"US03658244","Ule",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","3074629","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","mairaryense","Phoradendron mairaryense","G. Davidse, O. Huber & S. S. Tillett","17323","1979","5","7","South America - Neotropics","Venezuela","Amazonas","Atabapo","Caño Yagua Chipital, lower part","-66.68","3.48","120",NA,NA,NA,"US00838311","Ule","Kuijt, J., (CANADA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","2486411","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","mairaryense","Phoradendron mairaryense","J. A. Steyermark","86367","1960","7","15","South America - Neotropics","Venezuela","Bolívar",NA,"Altiplanicie de Nuria, trail between El Cruzero and pk 101, ESE of Villa Lola",NA,NA,"315",NA,NA,NA,"US00838310","Ule","Kuijt, J., (CANADA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","1987420","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","tepuianum","Phoradendron tepuianum","J. A. Steyermark","59688","1944","11","1","South America - Neotropics","Venezuela","Bolivar",NA,"Ptari-tepui.","-61.7868","5.75614","1600","1600",NA,NA,"US00105646","Steyerm.",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"178","2020-09-02 16:30:36-03","Cenargen","CEN","19443","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Bruno Machado Teles Walter","2269","1994","11","11",NA,"Brasil","DF","BRASILIA","Fazenda Água Limpa - UnB. Coletado na cabeceira da Mata.","-47.9296989440918","-15.7797002792358","1060","1060","Unicata","Inflorescência verde amarela. Espécie ocasional ao longo da mata. Flora do Brasil - Distrito Federal.","CEN00019443","(Steyerm.) Kuijt","C. S. Caires","CEN00019443",NA,"2003","-4791667.0","-1595000.0","04",NA,"70570","auto",NA,NA,NA,"1",NA
"179","2020-09-02 16:39:26-03","Cenargen","CEN","31385","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","virens","Phoradendron virens","João Marcelo de Rezende","534","1996","08","02",NA,"Brasil","DF","BRASILIA","Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","1150","1150","Exsicatas","Folhas carnosas.","CEN00031385","Rizzini","C. S. Caires","CEN00031385",NA,"2003","-4805000.0","-1586667.0","04",NA,"70570","auto",NA,NA,NA,"4",NA
"180","2020-09-02 16:39:26-03","Cenargen","CEN","46749","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","virens","Phoradendron virens","Claudenir S. Caires - UnB","28","2001","11","27",NA,"Brasil","DF","BRASILIA","Lago Norte - Ponte sobre o Córrego Geriva (EPPR 005).","-47.833333","-15.716666","1024","1024","Exsicatas","Folhas crassas arredondadas amarelas, inflorescência da mesma cor com diferença nas flores. Parasitando Vochysia pyramidalis Mart. (29). Doação Flora do Distrito Federal. Herbário UB 10790.","CEN00046749","Rizzini","C. S. Caires","CEN00046749",NA,"2001","-47.833333","-15.716666","11",NA,NA,NA,NA,NA,NA,"1",NA
"181","2020-09-02 16:39:26-03","Cenargen","CEN","46750","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","virens","Phoradendron virens","Claudenir S. Caires - UnB","32","2002","01","09",NA,"Brasil","DF","BRASILIA","Planaltina: Fazenda Monjolo.","-47.7","-15.533333","957","957","Exsicatas","Árvore isolada próximo a córrego. Folhas arredondadas e inflorescências amarelas, frutos meio amarelados. Parasitando Vochysia pyramidalis Mart. (33). Doação Flora do Distrito Federal. Herbário UB 10794.","CEN00046750","Rizzini","C. S. Caires","CEN00046750",NA,"2002","-47.7","-15.533333","01",NA,NA,NA,NA,NA,NA,"1",NA
"182","2020-09-02 16:39:26-03","Cenargen","CEN","46755","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","virens","Phoradendron virens","Claudenir S. Caires - UnB","42","2002","01","21",NA,"Brasil","DF","BRASILIA","Planaltina-Vale do Amanhecer.","-47.65","-15.683333","942","942","Exsicatas","Folhas e inflorescências amarelas. Parasitando Vochysia pyramidalis Mart.(43). Doação Flora do Distrito Federal. Herbário UB 11118.","CEN00046755","Rizzini","C. S. Caires","CEN00046755",NA,"2002","-47.65","-15.683333","01",NA,NA,NA,NA,NA,NA,"1",NA
"183","2020-09-02 16:39:26-03","Cenargen","CEN","46766","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","virens","Phoradendron virens","Claudenir S. Caires - UnB","72","2002","03","22",NA,"Brasil","DF","BRASILIA","Margem da DF 170","-48.016666","-15.516666","1100","1100","Exsicatas","Vale com córrego árvores na margem do córrego. Folhas amarelas orbiculares, com inflorescências jovens e adultas. Vochysia pyramidalis (0073). Doação Flora do Distrito Federal Brasil. Herbário UB 11146.","CEN00046766","Rizzini","C. S. Caires","CEN00046766",NA,"2002","-48.016666","-15.516666","03",NA,NA,NA,NA,NA,NA,"1",NA
"184","2020-09-02 16:39:26-03","Cenargen","CEN","46782","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","virens","Phoradendron virens","Claudenir S. Caires - UnB","140","2002","04","11",NA,"Brasil","DF","BRASILIA","Planaltina DF 250 estrada para Lago Norte sobre Rio São Bartolomeu.","-47.666666","-15.733333","1053","1053","Exsicatas","Planta ereta com folhas orbiculares amarelas crassas, nervuras pouco evidentes, inflorescência jovens amarelas. Parasitando Vochysia pyramidalis Mart. (141). Doação Flora do Distrito Federal. Herbário UB 11216.","CEN00046782","Rizzini","C. S. Caires","CEN00046782",NA,"2002","-47.666666","-15.733333","04",NA,NA,NA,NA,NA,NA,"1",NA
"185","2020-10-16 10:36:38-03","UFG","HJ","3772","S","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Souza, L.F.","2634","2005","10","26",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,"HJ00003772","(Eichler) Kuijt","C.S. Caires",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-16 10:36:38-03","UFG","HJ","6745","S","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Souza, L.F.","4060","2009","09","04",NA,"Brasil","Goiás","Caiapônia","Serra do Caiapó, sítio Vale das Palmeiras.","-51.864444","-17.289444",NA,NA,NA,NA,"HJ00006745","(Eichler) Kuijt","C.S. Caires",NA,NA,NA,"51º51'52''W","17º17'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-16 10:36:38-03","UFG","HJ","3778","S","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Souza, L.F.","2153","2005","03","23",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,"HJ00003778","(Eichler) Kuijt","C.S. Caires",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-06-05 10:34:04-03","UFG","HJ","7359","S","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Souza, L.F.","5317","2012","10","27",NA,"Brasil","Goiás","Jataí","GO 178, próximo ao Botecão.","-51.462222","-18.179167","619","619",NA,NA,"HJ00007359","(Eichler) Kuijt","Luzia Francisca de Souza",NA,NA,"2017","51º27'44''W","18º10'45''S","09","16",NA,NA,NA,NA,NA,NA,NA
"189","2019-06-05 10:34:04-03","UFG","HJ","7849","S","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Souza, L.F. et al.","5775","2013","07","01",NA,"Brasil","Goiás","Jataí","Próximo ao Botecão.","-51.495556","-18.179167","600","600",NA,NA,"HJ00007849","(Eichler) Kuijt","Luzia Francisca de Souza",NA,NA,"2017","51º29'44''W","18º10'45''S","09","16",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:31:22-03","USP","SPF","112124","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Ganev, W","2568","1993","11","26",NA,"Brasil","Bahia","Abaíra","Água Limpa","-41.866667","-13.3","1200","1200",NA,NA,"SPF00112124","(Steyerm.) Kuijt","Stannard, BL",NA,NA,"1999","-41.866667","-13.3","02","02",NA,NA,NA,NA,NA,NA,NA
