"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","459594","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.","R. S. Cowan","W. R. Anderson","9534","1973","05","01","South America","Brazil","Goiás","Caiapônia","Serra do Caiapó. Ca. 16km (straight line) S of Caiaponia","-51.8102989196777","-16.9566993713379","800","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350567' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459594","NY00459594_01","77016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","459684","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","E. Forero","H. S. Irwin","22306","1969","01","20","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 20km SW of Diamantina.",NA,NA,"1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201723' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459684","NY00459684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","885769","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","M. P. M. de Lima","H. C. de Lima","1716",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poços das Antas, caminho da Faz. Portuense.","-42.3917","-22.6508",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885769","NY00885769_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00934602","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","G. G. Hatschbach","52955","1989","05","19","South America","Brazil","Minas Gerais","Congonhas do Norte","Alves","-43.6814","-18.8072","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=942067' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934602","NY00934602_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00934447","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","A. P. Duarte","8742","1965","01","10","South America","Brazil","Minas Gerais",NA,"BR 3, km. 216, Morro Juiz de Fora",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934447","NY00934447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00934422","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","H. S. Irwin","20785","1968","02","24","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, at Lapinha, ca. 19km N. of Sêrro on road (MG 2) to Diamantina.","-43.55","-18.55","1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939960' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934422","NY00934422_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00934445","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","H. S. Irwin","2719","1959","02","23","South America","Brazil","Minas Gerais","Viçosa","State Agricultural School, Viçosa.","-42.868031","-20.7613428",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940108' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934445","NY00934445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00934425","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","H. S. Irwin","30292","1971","01","13","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, road to Caeté","-43.676328","-19.820266","1600","1600","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940090' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934425","NY00934425_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00934423","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","H. S. Irwin","22306","1969","01","20","South America","Brazil","Minas Gerais",NA,"Ca. 20km SW of Diamantina. Serra do Espinhaço.","-43.7","-18.37","1200","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939973' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934423","NY00934423_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","459638","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","E. Forero","A. F. M. Glaziou","12638",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201722' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459638","NY00459638_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00934424","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","H. S. Irwin","28076","1970","03","22","South America","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 10 km N. of São João da Chapada, road to Inhaí","-43.7296","-18.0062","1050","1050","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940002' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934424","NY00934424_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-11-01 11:13:00-02","NY","NYBG","00934448","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","G. Davidse","11444","1976","03","27","South America","Brazil","Minas Gerais",NA,"Ca. 19 km S of the intersection of Highways BR-116 and BR-262, just N of the village of São João do Manhuaçu",NA,NA,"800","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940644' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934448","NY00934448_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","459641","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","G. G. Hatschbach","48675","1984","12","06","South America","Brazil","Espírito Santo","Domingos Martins","Rod. BR 262, prox. entrada para Domingos Martins","-40.6592","-20.3633",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=276615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459641","NY00459641_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00934446","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","A. P. Duarte","7973","1962",NA,NA,"South America","Brazil","Minas Gerais",NA,"Entre Juiz de Fora e Santos Dumont, km 116 mais ou menos, BR-3",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940129' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934446","NY00934446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00934601","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","E. P. Heringer","15016","1975","09","17","South America","Brazil","Minas Gerais","Marliéria","Parque Estadual Do Rio Doce. On peninsula at Lake Helvécio. Near hotel","-42.6","-19.77","450","450","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=942064' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934601","NY00934601_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00934449","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","Y. E. J. Mexia","4366","1930","02","19","South America","Brazil","Minas Gerais","Viçosa","Viçosa, Agricultural College lands. Hill northwest of main buildings","-42.8819007873535","-20.7539005279541","690","690","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=942018' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934449","NY00934449_01","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00934450","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V. R. Scalon","Y. E. J. Mexia","4858","1930","07","14","South America","Brazil","Minas Gerais","Viçosa","Viçosa, Agricultural College lands. Hill northwest of main buildings","-42.8819007873535","-20.7539005279541","690","690","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=942063' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934450","NY00934450_01","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-19 10:30:56-03","MCN-PUC-MINAS","HPUC-MG","ANG852","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum",NA,"Inês Ribeiro Andrade et al.","Inês Ribeiro Andrade et al.",NA,"1985","08","16",NA,"Brasil","Minas Gerais","Jaíba","Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-19 10:30:56-03","MCN-PUC-MINAS","HPUC-MG","ANG853","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum",NA,"Andrade, Inês Ribeiro","Andrade, Inês Ribeiro",NA,"1989","04","01",NA,"Brasil","Minas Gerais","Itabira","Candidópolis","-43.2268981933594","-19.6191997528076",NA,NA,NA,"Inflorescência vinho.",NA,NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","24217","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Campos, C.J.","Ishino, M.N.","46","2004","08","25",NA,"Brasil","São Paulo","Pratânia","Reserva Particular Palmeira da Serra","-48.743056","-22.813889",NA,NA,NA,"Cerrado s s. Árvore, 3m; frutos verdes imaturos e frutos marrons secos; Coleção: Biota - Cerrado Pratânia","BOTU024217",NA,NA,NA,"48°44'35w","22°48'50s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","24181","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Campos, C.J.","Ishino, M.N.","9","2004","08","06",NA,"Brasil","São Paulo","Pratânia","Reserva Particular Palmeira da Serra","-48.743056","-22.813889",NA,NA,NA,"Cerrado s s; coletado no interior do fragmento; árvore de 3m; frutos verdes.; Coleção: Biota - Cerrado Pratânia","BOTU024181",NA,NA,NA,"48°44'35w","22°48'50s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","23724","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Campos, C.J.","138","2003","01","07",NA,"Brasil","São Paulo","Pratânia","Reserva Particular Palmeira da Serra","-48.743278","-22.813944",NA,NA,NA,"Cerrado em recuperação. Árvore de 4m de altura, cerca de 20cm de CAP; frutos verdes.; Coleção: Biota - Cerrado Pratânia","BOTU023724",NA,NA,NA,"48°44'35,8w","22°48'50,2s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","31092","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Tozin, L.R.S.","30","2014","11","25",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.743056","-22.813889",NA,NA,NA,NA,"BOTU031092",NA,NA,NA,"48°44'35w","22°48'50s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:29:52-03","UNESP-IBB","BOTU","24167","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Barros, S.S.U.","1","2004","04","29",NA,"Brasil","São Paulo","Pratânia",NA,NA,NA,NA,NA,NA,NA,"BOTU024167",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","22094","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Bicudo, L.R.H.","274","1998","10","14",NA,"Brasil","São Paulo","Panorama",NA,"-51.906944","-21.504444",NA,NA,NA,"Mata","BOTU022094",NA,NA,NA,"51°54' 25w","21°30' 16s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 09:29:52-03","UNESP-IBB","BOTU","25871","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Martins, M.V.","Paschoal, M.E.S.","133","2008","10","04",NA,"Brasil","São Paulo","Agudos","SP- 273 saída para Borebi",NA,NA,NA,NA,NA,NA,"BOTU025871",NA,NA,NA,"9999","9999","2009","04","16",NA,NA,NA,NA,NA,NA
"68","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","22558","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Amaral Jr., A.","488","1999","04","12",NA,"Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.201667","-21.691111",NA,NA,NA,"Árvore de 4 m de altura, com flores e frutos","BOTU022558",NA,NA,NA,"52°12' 06w","21°41' 28s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","24910","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Campos, C.J.","Campos, C.J.","1","2005","11","18",NA,"Brasil","São Paulo","Pratânia",NA,"-48.743056","-22.813889",NA,NA,NA,"Arbórea","BOTU024910",NA,NA,NA,"48°44'35w","22°48'50s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","20078","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Campos, C.J.","Bertoncini, A.P.","463","1994","11","03",NA,"Brasil","São Paulo","Agudos",NA,"-48.987222","-22.469444",NA,NA,NA,"Arvoreta, de 2,5 m de altura, caule rugoso cinza claro, flores creme com estilete vináceoe anteras pretas, perfumadas","BOTU020078",NA,NA,NA,"48°59'14 w","22°28'10s","1995","02","07",NA,NA,NA,NA,NA,NA
"71","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","22723","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Amaral Jr., A.","653","1999","04","13",NA,"Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.447778","-22.138611",NA,NA,NA,"Arbusto de 3 m de altura, estéril","BOTU022723",NA,NA,NA,"52°26' 52w","22°08' 19s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","22620","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Amaral Jr., A.","550","1999","04","12",NA,"Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.2775","-21.643611",NA,NA,NA,"Árvore de 4 m de altura, estéril","BOTU022620",NA,NA,NA,"52°16'39w","21°38' 37s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","23433","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Campos, C.J.","Campos, C.J.","24","2002","07","15",NA,"Brasil","São Paulo","Pratânia","Reserva Particular Palmeira da Serra","-48.743278","-22.813944",NA,NA,NA,"Cerrado s s; coletado no interior do fragmento; árvore de 4,5m; frutos verdes; ; Coleção: Biota - Cerrado Pratânia","BOTU023433",NA,NA,NA,"48°44'35,8w","22°48'50,2s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","24211","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Ishino, M.N.","40","2004","01","12",NA,"Brasil","São Paulo","Pratânia","Reserva Particular Palmeira da Serra ( SP 255, Rodovia João Melão km, 218)","-48.743056","-22.813889",NA,NA,NA,"Cerrado s s. Árvore de 1,80m, frutos verdes.; Coleção: Biota - Cerrado Pratânia","BOTU024211",NA,NA,NA,"48°44'35w","22°48'50s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","23475","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Campos, C.J.","Campos, C.J.","66","2002","07","17",NA,"Brasil","São Paulo","Pratânia","Reserva Particular Palmeira da Serra","-48.743278","-22.813944",NA,NA,NA,"Cerrado. Árvore de 3m de altura, frutos verdes, cap de cerca de 20cm; Coleção: Biota - Cerrado Pratânia","BOTU023475",NA,NA,NA,"48°44'35,8w","22°48'50,2s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-08 11:08:55-03","UNESP-IBB","BOTU","20602","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Christianini, S.R.","Christianini, S.R.","168","1996","03","22",NA,"Brasil","São Paulo","Bauru",NA,"-47.533056","-22.383333",NA,NA,NA,"Arvoreta, cerca de 1,50 m de altura, caule semi-rugoso, folhasmembranáceas, inflorescências com corola amarela e anteras pretas","BOTU020602",NA,NA,NA,"47°31'59w","22°22'60s","1996","03","22",NA,NA,NA,NA,NA,NA
"77","2020-11-13 09:19:57-03","UFRJ","RFA","18263","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","E. P. Heringer","E.P. Heringer","14824","1975","08","22",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore c/ 1, 5 cm, mancha branca, flores roxas com cachos densos. Planta cultivada de semente procedente de Minas Gerais","RFA15444",NA,"70570","auto",NA,NA,"1975","08","22",NA,NA,NA,NA,NA,NA
"78","2020-06-29 11:30:44-03","UFRJ","RFA","7930","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"S. Lima",NA,"1934","10",NA,NA,"Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"RFA27261",NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:30:44-03","UFRJ","RFA","29265","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","C. M. B. Correia","C. M. B. Correia; et all.","359","1993","10","06",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.5",NA,NA,NA,"Árvore com 12m alt. Caule cinza liso. Inflorescência jovem de cor verde-amarelada","RFA20068",NA,NA,NA,"42º15'W","22º30'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
