"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"140","2019-11-27 13:50:39-03","UFS","ASE","40648","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Felix, GJ; Oliveira, EVS; Santos-Neto, AM","48","2016","01","15","Southern America","Brasil","Sergipe","Assentamento Hugo Heredia (Rodovia SE-240), Mata de reserva legal","-37.031","-10.5253",NA,NA,"Solo arenoso e seco. Substrato terrícola. Arbusto. Flor branca.; Restinga","ASE0042199",NA,"Mattos","Felix, GJ","Santo Amaro das Brotas",NA,NA,NA,"2018","04","-37.031","-10.5253",NA,"16",NA,NA,NA,NA
"141","2021-03-01 16:36:02-03","UNICAMP","UEC","37392","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Araújo, AC; et al.","366","1982","12","08",NA,"Brazil","Bahia","Sabaúma","-38.084400177002","-11.9419002532959",NA,NA,"Arvoreta, flores longas, grandes, amarelo-esverdeado. Vegetação de Restinga. Solo Arenoso.",NA,NA,"Mattos","Sobral, M","Entre Rios",NA,"52418","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-19 14:08:29-03","UFRPE","PEUFR","239","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","D.R. Espinosa",NA,"1954","11","06",NA,"Brasil","Bahia","Itapoan","-38.510799407959","-12.9710998535156",NA,NA,NA,"PEUFR000239",NA,"Mattos","G.M. Barroso","Salvador",NA,"26018","auto","1993","03",NA,NA,NA,"12",NA,NA,NA,NA
"143","2020-04-22 16:22:11-03","UFPB","JPB","38879","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ribeiro, T; Jost, T; Bezerra, N","523","2004","04","23","Southern America","Brasil","Bahia","Estrada Baixio - Palame, em frente à fábrica de leite de côco Itapuan.","-37.709167","-12.076667",NA,NA,"; HABITAT: Restinga.; DESC: Folhas jovens com anteras e estames brancos, cálice verde-claro; frutos maduros roseos e imaturos verdes.",NA,NA,"Mattos","Queiroz, EP","Esplanada",NA,NA,NA,"2006","05","-37.709167","-12.076667",NA,NA,NA,NA,NA,NA
"144","2020-04-22 16:22:11-03","UFPB","JPB","38886","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Jost, T; Ribeiro, T; Bezerra, N","599","2004","04","15","Southern America","Brasil","Bahia","Massarandupió, Folha SD.24-X-A.","-37.827778","-12.311389",NA,NA,"; HABITAT: Restinga.; DESC: Arbusto, 2m de altura; folhas cartáceas, levemente discolores; inflorescência com flores de pétalas brancas, estames brancos, cálice verde-claro; fruto maduro roseo.",NA,NA,"Mattos","Queroz, EP","Entre Rios",NA,NA,NA,"2006","06","-37.827778","-12.311389",NA,NA,NA,NA,NA,NA
"145","2020-04-22 16:22:11-03","UFPB","JPB","4064","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Miranda, CAB de","JPB4064","1977","09","21","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Mattos","Amorim, GS","São Sebastião do Passé-Alagoin",NA,NA,NA,"2019","07",NA,NA,NA,"16",NA,NA,NA,NA
"146","2020-04-22 16:22:11-03","UFPB","JPB","36305","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ferreira, MC; Macedo, GEL","1309","2004","01","23","Southern America","Brasil","Bahia","18,4 km da linha verde para Esplanada. .","-37.7625","-11.754722",NA,NA,"; DESC: Subarbusto ca. 1 alt. Folhas semi-coriáceas glabras discolores. Flores com cálice persistente róseo.",NA,NA,"Mattos","Ferreira, MC","Esplanada",NA,NA,NA,"2004","01","-37.7625","-11.754722",NA,NA,NA,NA,NA,NA
"147","2020-04-22 16:22:11-03","UFPB","JPB","62617","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Lyra-Lemos, RP; Duarte, EM","5514","2001","02","13","Southern America","Brasil","Alagoas",NA,NA,NA,NA,NA,"; DESC: Árvore em floração, ca. de 2m de alt.; flores brancas 9célice e estames), frutos ausentes.",NA,NA,"Mattos","Amorim, GS",NA,NA,NA,NA,"2019","07",NA,NA,NA,"15",NA,NA,NA,NA
"148","2020-04-22 16:22:11-03","UFPB","JPB","42768","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Cruz, A; Santos, E","48","1998","06","26","Southern America","Brasil","Sergipe",NA,"-36.8560981750488","-10.7377996444702",NA,NA,"; DESC: Arbusto ca. 1,80 m alt. Pouquíssimas flores abertas, muitos frutos imaturos, verdes, base do fruto em forma de flor, com 5 pétalas.",NA,NA,"Mattos",NA,"Pirambu",NA,"22600","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-16 17:53:49-03","UCS","HUCS","1476","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Pereira de Souza","s.n.","1975","02","16",NA,"Brasil","Bahia","Dunas de Itapoã oa lado de Abaeté","-38.510799407959","-12.9710998535156",NA,NA,"ALCB - 15905",NA,NA,"Mattos","Molz, M.","Salvador",NA,"26018","auto","2017","08",NA,NA,NA,"15",NA,NA,NA,NA
"150","2019-12-06 19:29:58-03","UFES","VIES","25197","S","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","M. Ibrahim; E.V. Oliveira; E.C. Burle; R.M. Gondra; P.S. Neves; G.A.F. Araújo; G. Melo","280","2014","12","12",NA,"Brasil","Sergipe","próximo à Reserva Biológica de Santa Isabel, na subida das dunas. Restinga.","-36.758333","-10.6525",NA,NA,NA,"VIES025197","VIES025197","Mattos",NA,"Pirambu",NA,NA,NA,NA,NA,"36º45'30''W","10º39'9''S",NA,NA,NA,NA,NA,NA
"151","2020-04-27 16:10:42-03","UFES","VIES","13274","S","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Queiroz, L.P. de","1416","1987","02","12",NA,"Brasil","Bahia",NA,"-38.9667015075684","-12.2666997909546",NA,NA,NA,"VIES013274","VIES013274","Mattos","Queiroz, L.P. de","Feira de Santana",NA,"46325","auto","1987","02",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-06-27 10:25:47-03","UFES","VIES","1656","S","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Guedes, M.L.; Bronley, G.","914","1984","12","02",NA,"Brasil","Bahia","Dunas de Itapoã.","-38.510799407959","-12.9710998535156",NA,NA,NA,"VIES001656","VIES001656","Mattos","Barroso, G.M.","Salvador",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-06-29 09:31:24-03","UFRRJ","RBR","16894","S","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A. Araújo","366","1982","12","08",NA,"Brasil","Bahia","Sabaúma, LAT 12º13#?#S / LONG 37º52#?#, folha:sd.24-X-A, ponto:04","-38.084400177002","-11.9419002532959",NA,NA,NA,"RBR00016894","RBR00016894","Mattos",NA,"Entre Rios",NA,"52418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-21 19:37:31-03","UFC","EAC","46883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Gomes, F.S.; et al.","240","2009","02","17","Southern America","Brasil","Bahia","Litoral Norte, Diogo","-37.941111","-12.459444","11",NA,"Árvore, 3m; folha cartácea, discolor; cálice vermelho.; Restinga","EAC0046883","EAC0046883","Mattos","Guedes, M.L.; Gomes, F.S.","Mata de São João",NA,NA,NA,"2009","07","-37.941111","-12.459444",NA,NA,"11",NA,NA,NA
"155","2021-03-21 19:37:31-03","UFC","EAC","54433","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Miranda, A.M.; Barros, R.; Silva, V.","6592","2013","07","11","Southern America","Brasil","Bahia",NA,"-38.2991981506348","-12.5303001403809",NA,NA,"Arbusto, 1,5m; caule verde; folha crassa, adaxialmente verde brilhante; fruto enegrecido, com brácteas e cálice desenvolvido rosados.; Restinga arbustiva.","EAC0054433","EAC0054433","Mattos","Miranda, A.M.","Mata de São João",NA,"47329","auto","2013","07",NA,NA,NA,"11",NA,NA,NA,NA
"156","2021-03-21 19:37:31-03","UFC","EAC","48519","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Miranda, A.M.; et al.","5388","2006","01","24","Southern America","Brasil","Bahia","Praia do Forte","-38.2991981506348","-12.5303001403809",NA,NA,"Arbusto, ca. 1,60m, caule amaronzado, folha crassa, bráctea floral verde, fruto imaturo verde a enegrecido com resto de cálice verde a rosado.; Restinga","EAC0048519","EAC0048519","Mattos","Miranda, A.M.","Mata de São João",NA,"47329","auto","2006","01",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:36:14-03","MBM","MBM","268895","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","França, F.","3211","2000","01","29","Southern America","Brazil","Bahia","Alagoinhas","-38.4192008972168","-12.1356000900269",NA,NA,NA,"MBM268895","MBM268895","Mattos","et al.; F. França","Alagoinhas",NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:36:15-03","MBM","MBM","285248","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Clara Ferreira, M.; et al.; et al.","843","1996","01","29","Southern America","Brazil","Bahia","Fazenda do Bu","-37.6105995178223","-11.8135995864868",NA,NA,NA,"MBM285248","MBM285248","Mattos","Clara Ferreira, M.","Conde",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:36:15-03","MBM","MBM","358296","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Gomes, F.S.; et al.; et al.","240","2009","02","17","Southern America","Brazil","Bahia","Mata de São João, Litoral Norte. Diiogo",NA,NA,"11",NA,"Árvore ca. 3m alt. Folhas cartáceas, discolores. Flores com cálice vermelho. Mata de Restinga","MBM358296","MBM358296","Mattos","et al.; Guedes, M.L.",NA,NA,NA,NA,"2009","07",NA,NA,NA,NA,"11",NA,NA,NA
"160","2020-12-21 16:36:15-03","MBM","MBM","405061","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Fraga, C.N.","3278","2011","05","12","Southern America","Brazil","Bahia","Rodovia BA-099, Ca. 1 km após o Rio Imbassaí, sentido Mata de São João - Conde","-37.944722","-12.434444","11",NA,"Arbusto ca. 3m. Brácteas cordiformes, verde-rosado. Flores com sépalas rosa, persistentes, estile verde.; Floresta de Tabuleiro.","MBM405061","MBM405061","Mattos",NA,NA,NA,NA,NA,NA,NA,"-37.944722","-12.434444",NA,NA,"11",NA,NA,NA
"161","2020-12-21 16:36:15-03","MBM","MBM","345858","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Anjos, A.C. dos; et al.; et al.","5","2001","02","11","Southern America","Brazil","Bahia","Busca Vida.","-38.3241996765137","-12.6975002288818",NA,NA,"Arbusto ereto desarmado com 3m de altura. Solo arenoso. Restinga.","MBM345858","MBM345858","Mattos","Ferreira, M.C.","Camaçari",NA,"37124","auto","2001","02",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:36:15-03","MBM","MBM","285249","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Jost, T.; et al.; et al.","150","1995","12","12","Southern America","Brazil","Bahia","Fazenda do Bu","-37.6105995178223","-11.8135995864868",NA,NA,NA,"MBM285249","MBM285249","Mattos","Pinto, G.C.P.","Conde",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:36:14-03","MBM","MBM","285247","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Clara Ferreira, M.; et al.; et al.","861","1996","02","02","Southern America","Brazil","Bahia","Fazenda do Bu","-37.6105995178223","-11.8135995864868",NA,NA,NA,"MBM285247","MBM285247","Mattos","Clara Ferreira, M.","Conde",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:36:14-03","MBM","MBM","283700","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Hatschbach, G.; et al.; et al.","75536","2003","06","19","Southern America","Brazil","Bahia","Fazenda do Conde, entre a sede e a rodovia Linha Verde","-37.6105995178223","-11.8135995864868",NA,NA,NA,"MBM283700","MBM283700","Mattos","Sobral, M.","Conde",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:36:14-03","MBM","MBM","274909","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Guedes, M.L.; et al.; et al.","8216","2001","03","12","Southern America","Brazil","Bahia","Dunas do Itapoã","-38.510799407959","-12.9710998535156",NA,NA,NA,"MBM274909","MBM274909","Mattos","Guedes, M.L.","Salvador",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:36:14-03","MBM","MBM","266180","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ferreira, M.C.; et al.; et al.","534","1993","03","15","Southern America","Brazil","Bahia","Itapoã","-38.510799407959","-12.9710998535156",NA,NA,NA,"MBM266180","MBM266180","Mattos","Ferreira, M.C.","Salvador",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-12-09 17:39:56-03","UESC","UESC","5578","S","Plantae","Angiospermae","Florideophycidae","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","M.L. Guedes","3864","1996","04","21",NA,"Brasil","Bahia","Massarandupió","-37.883333","-12.383333",NA,NA,"Restinga arbustiva, não antropizada. Substrato arenoso.; Arbusto de ca. de 1,80 m de altura.; Freqüente.","UESC0005578",NA,"Mattos",NA,"Entre Rios",NA,NA,NA,NA,NA,"37W53'0''","12S23'0''","Dicotyledoneae",NA,NA,NA,NA,NA
"168","2019-08-15 09:04:04-03","UESC","UESC","8541","S","Plantae","Angiospermae","Florideophycidae","Myricaceae","Calycolpus","legrandii","Calycolpus legrandii","Soeiro, R.","55","1989","03","13",NA,"Brasil","Bahia",NA,"-38.3272018432617","-12.8943996429443",NA,NA,"Restinga.; Arbusto com 2 m de altura.","UESC0008541",NA,"Mattos",NA,"Lauro de Freitas",NA,"11011","auto",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"169","2015-09-03 22:26:01-03","MNHN","RECOLNAT_MNHN_P","P00047581","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Pignal, M.|Lechat, F.",NA,"1993","7","15",NA,"Brésil","bahia","Pojuquinha",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047581' target='other'> <mi>dwc_moreinfo</mi></a>","P00047581","P00047581_01","Mattos","Giaretta","pojuquinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","H 202",NA,NA
"170","2017-06-16 16:10:31-03","MNHN","RECOLNAT_MNHN_P","P04807877","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04807877' target='other'> <mi>dwc_moreinfo</mi></a>","P04807877","P04807877_01","Mattos","Bünger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"285",NA,NA
"171","2020-10-01 14:23:56-03","JBB","HEPH","35570","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Faria, JEQ; Melo, MS; Paz, JRL","9078","2019","01","14","Southern America","Brasil","Bahia","Imbassaí","-37.963056","-12.495278","15",NA,NA,NA,NA,"Mattos","Faria, JEQ","Mata de São João",NA,NA,NA,"2019","01","-37.963056","-12.495278",NA,NA,"15",NA,NA,NA
"172","2020-10-01 14:23:56-03","JBB","HEPH","35579","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Faria, JEQ; Melo, MS; Paz, JRL; Zanatta, MRV; Guedes, BGC","9087","2019","01","17","Southern America","Brasil","Bahia","Chegando na vila de Santo Antônio","-37.935","-12.448889","15",NA,NA,NA,NA,"Mattos","Faria, JEQ","Mata de São João",NA,NA,NA,"2019","01","-37.935","-12.448889",NA,NA,"15",NA,NA,NA
"173","2020-12-11 11:38:59-03","UFMG","BHCB","173281","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Queiroz, EP","4885","2011","02","12","Southern America","Brasil","Bahia",NA,"-37.633889","-11.855556",NA,NA,"Arbusto 2m, folhas subcoriáceas, glabras, flores róseas e amarelas.","BHCB018291",NA,"N.F.Mattos",NA,"Conde",NA,NA,NA,"2011",NA,"-37.633889","-11.855556",NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:38:59-03","UFMG","BHCB","12225","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Guedes, ML; Branley, G","914","1984","12","02","Southern America","Brasil","Bahia","Dunas de Itapoan, próximo a Abaeté","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"N.F.Mattos",NA,"Salvador",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:39:00-03","UFMG","BHCB","92961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Hatschbach, G; et al.","75536","2003","06","19","Southern America","Brasil","Bahia","Fazenda do Conde, entre a sede e a Rodovia Linha V","-37.6105995178223","-11.8135995864868",NA,NA,"Pequena árvore, flor alva, fruto preto, comestível. Restinga.",NA,NA,"N.F.Mattos",NA,"Conde",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:38:59-03","UFMG","BHCB","92944","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Miranda, AM; et al.","4398","2004","01","23","Southern America","Brasil","Bahia","praia do Diogo","-38.2991981506348","-12.5303001403809",NA,NA,"Arbusto ca. 2,0 m alt.; caule acinzentado; folhas crassas; flores com brácteas e cálice verde, corol",NA,NA,"N.F.Mattos",NA,"Mata de São João",NA,"47329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:38:59-03","UFMG","BHCB","133579","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Queiroz, EP","2665","2008","02","13","Southern America","Brasil","Bahia","Stella Mares, Restinga","-38.510799407959","-12.9710998535156",NA,NA,"Arbusto, 3m. Folhas cartáceas, glabras. Cálice verde e vermelho, pétalas alvas.","BHCB000700","BHCB000700","N.F.Mattos",NA,"Salvador",NA,"26018","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:20:38-03","UFPR","UPCB","86201","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Hatschbach, G. et al.","75563","2003","06","19",NA,"Brasil","Bahia","Fazenda do Conde, entre a sede e a Rodovia Linha Verde","-37.6105995178223","-11.8135995864868",NA,NA,"Pequena árvore, flor alva, fruto preto, comestível. Restinga..","UPCB0031493","UPCB0031493","Mattos","Sobral, M.","Conde",NA,"31737","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","3182681","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Gert G. Hatschbach","Hatschbach 75563","2002",NA,NA,"South America","Brazil",NA,"Fazenda do conde, entre a sede e a Rodovia Linha Verde. Mun. Conde. Bahia.",NA,NA,NA,NA,NA,NA,NA,"Mattos","M. Sobral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-11-10 04:40:00-03","MO","MOBOT","100283377","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Pedro L. R. de Moraes|Juan Carlos Penagos","Moraes 2698","2009","7","17","South America","Brazil","Bahia","Estrada para Conde.","-37.7863889","-11.7927777","132.00000000",NA,NA,NA,NA,"Mattos","B.K.Holst (SEL)","Esplanada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"181","2014-08-14 05:55:00-03","MO","MOBOT","100293441","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A.M.S. da Fonseca Vaz","Vaz 407","1982","1","30","South America","Brazil","Alagoas","Localidade de Massagueira, estrada para Barra de São Miguel.","-35.8950004577637","-9.710280418396",NA,NA,NA,NA,NA,"Mattos","L.R. Landrum (ASU)","Marechal Deodoro",NA,"15565","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"182","2020-08-31 09:07:25-03","INPA","INPA","213292","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ferreira, MC","861","1996","02","02","Southern America","Brasil","Bahia","Fazenda do Bu, mata da Maré. Floresta Ombrófila Aberta.","-37.7125","-12.033333",NA,NA,NA,"INPA0213292","INPA0213292_e","Mattos","Ferreira, MC","Conde",NA,NA,NA,"1996","02","-37.7125","-12.033333",NA,NA,NA,NA,NA,NA
"183","2020-08-31 09:07:25-03","INPA","INPA","245096","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Simon, MF","1006","2010","10","17","Southern America","Brasil","Rondônia","UHE Jirau, Ao longo da BR - 364, 14 km oeste de Mutum Paraná, fragmento à beira da estrada.","-64.779722","-9.445833","100",NA,NA,"INPA0245096",NA,"Mattos","Standik, AMS","Porto Velho",NA,NA,NA,"2015","03","-64.779722","-9.445833",NA,NA,"100",NA,NA,NA
"184","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","47744",NA,"Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","C. N. de Fraga","3278","2011","05","12",NA,"Brasil","Bahia","BA-099, ca. 1km após o Rio Imbassaí, sentido Mata de São João - Conde. Floresta de Tabuleiro","-37.944722","-12.434444","11",NA,"Arbusto, ca 3m. Brácteas cordiformes, verde-rosado. Flores com sépalas rosa, persistentes. Estilete verde","MBML047744","MBML047744","Mattos",NA,"Mata de São João",NA,NA,NA,NA,NA,"37W56'41","12S26'4",NA,NA,"11",NA,NA,NA
"185","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","43501",NA,"Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","P.A. Athayde",NA,NA,NA,NA,NA,"Brasil","Bahia","Itapuã. Região de Duna","-38.510799407959","-12.9710998535156",NA,NA,NA,"MBML043501","MBML043501","Mattos",NA,"Salvador","PARATIPO","26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-04 11:05:51-03","UFRB","HURB","8137","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Guedes, M.L.; et al.","21523","2014","04","26",NA,"Brasil","Bahia","Litoral Norte; Diogo","-37.6","-11.8",NA,NA,NA,"HURB000008137",NA,"L.A. Matos-Silva","M.L. Guedes","Camaçari",NA,NA,NA,"2014","05","37°36'W","11°48'S",NA,NA,NA,NA,NA,NA
"187","2021-03-04 11:05:51-03","UFRB","HURB","16503","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Guedes, M.L.; Alunos de BIOC05-2016.1","24848","2016","05","28",NA,"Brasil","Bahia","Litoral Norte; Baixio, Caminho para Lagoa Azul","-37.933333","-11.783333",NA,NA,NA,"HURB000016503",NA,"Mattos","M.L.Guedes","Esplanada",NA,NA,NA,"2016","12","37º56'W","11º47'S",NA,NA,NA,NA,NA,NA
"188","2021-03-04 11:05:51-03","UFRB","HURB","20610","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Guedes, M.L.; Alunos de BIOC05-2016.1","24848","2016","05","28",NA,"Brasil","Bahia","Litoral Norte; Baixio, Caminho para Lagoa Azul","-37.933333","-11.783333",NA,NA,NA,"HURB000020610",NA,"Mattos","M.L.Guedes","Esplanada",NA,NA,NA,"2016","12","37º56'W","11º47'S",NA,NA,NA,NA,NA,NA
"189","2021-01-26 13:56:36-03","IMA","MAC","63778","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A.M.Miranda","5388","2006","01","24",NA,"Brasil","Bahia","Praia do Forte, Serra do Ouro.","-38.475833","-12.868611",NA,NA,"Arbusto ca. 1,6 m. Caule amarronzado, folhas crassas; brácteas florais verdes. Frutos imaturos verdes a enegrecidos com resto de cálice verde a rosado.; Mata Atlântica.","MAC0063778","MAC0063778","Mattos","A.M.Miranda","Mata de São João",NA,NA,NA,"2006","01","-38.475833","-12.868611",NA,NA,NA,NA,NA,NA
"190","2021-01-26 13:56:36-03","IMA","MAC","42146","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","I.A.Bayma","s.n.","2009","10","26",NA,"Brasil","Alagoas",NA,"-36.521667","-10.4",NA,NA,"Arbusto ca. 1,5 m de altura. Flores passadas.; Restinga.","MAC0042146","MAC0042146","Mattos","M.Sobral","Barra de São Miguel.",NA,NA,NA,"2017",NA,"-36.521667","-10.4",NA,NA,NA,NA,NA,NA
