"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"398","2020-04-22 16:22:44-03","UFPB","JPB","55083","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Souza, RS; Silva, GS; Gomes-Costa, GA",NA,NA,NA,"Southern America","Brasil",NA,NA,"; HABITAT: Floresta estacional semi decidual.; DESC: Árvore. Folhas simples, membranáceas, verde. Frutos imaturos, verdes.","JPB0055083","Angiosperma","Dicotyledon",NA,"L.","Costa-Lima, J.L.","168","Bahia","Fazenda Corralinho","-40.445222","-13.541667",NA,"Maracás","850","850","2018","10","18","-40.445222","-13.541667",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-04-22 16:22:44-03","UFPB","JPB","62574","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Mello, PPAC; Lima, JR","2015","04","26","Southern America","Brasil",NA,NA,"; HABITAT: Tabuleiro; DESC: Árvore ca. 1,8 m de altura; flor de cor amarela","JPB0062574","Angiosperma","Dicotyledon",NA,"L.","Mello, PPAC","JPB-62574","Rio Grande do Norte","RPPN Mata Estrela","-35.02495","-6.394783",NA,"Baía Formosa",NA,NA,"2015",NA,NA,"-35.02495","-6.394783",NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-04-22 16:22:44-03","UFPB","JPB","IFNPBRAPA166","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Almeida, RAP","2017","03","07","Southern America","Brasil",NA,NA,"; DESC: Arbusto. Conglomerado IFN-PB-33. Subunidade 1. Subparcela 10. Indivíduo 24.","IFNPBRAPA000166","Angiosperma","Dicotyledon",NA,"L.","Schindler, B","166","Paraíba",NA,"-37.980007","-6.840009",NA,"São Domingos de Pombal",NA,NA,"2017","08","21","-37.980007","-6.840009",NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-11-27 17:10:06-03","UFPB","JPB","65911","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Gadelha Neto, PC","2016","11","26","Southern America","Brasil",NA,NA,"; DESC: Arboreo","JPB0065911","Angiosperma","Dicotyledon",NA,"L.",NA,"4064","Paraíba","Mata do Pau-Ferro","-35.749694","-6.963611",NA,"Areia",NA,NA,NA,NA,NA,"-35.749694","-6.963611",NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-04-22 16:22:44-03","UFPB","JPB","6771","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Miranda, CAB de","1977","09","21","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"L.",NA,"202","Paraíba",NA,"-34.863056","-7.115",NA,"João Pessoa","47","47",NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-04-22 16:22:44-03","UFPB","JPB","IFNPBRAPA275","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Almeida, RAP","2017","06","13","Southern America","Brasil",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-66-E. Subunidade 4. Subparcela 6. Indivíduo 23.","IFNPBRAPA000275","Angiosperma","Dicotyledon",NA,"L.","Figueira, M; Schindler, B","275","Paraíba",NA,"-35.685005","-7.019993",NA,"Areia",NA,NA,"2017","06","30","-35.685005","-7.019993",NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-04-22 16:22:44-03","UFPB","JPB","633","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Navarro, A","1942","07","01","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"L.",NA,"JPB633","Paraíba",NA,"-35.6300010681152","-7.15832996368408",NA,"Alagoa Grande",NA,NA,NA,NA,NA,NA,NA,"21189","auto",NA,NA,NA,NA,NA,NA
"405","2020-04-22 16:22:44-03","UFPB","JPB","26368","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Belém, LF; Pontes, ZB; Oliveira, RA","2001","02","09","Southern America","Brasil",NA,NA,"; DESC: Medicinal.",NA,"Angiosperma","Dicotyledon",NA,"L.","Cardoso, D","JPB26368","Paraíba","Campus I da UFPB","-34.8630981445312","-7.11499977111816",NA,"João Pessoa",NA,NA,"2008","12","15",NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"406","2020-04-22 16:22:44-03","UFPB","JPB","33661","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Gadelha Neto, PC; et al.","2000","01","09","Southern America","Brasil",NA,NA,"; DESC: Arbustivo. Flor branca.",NA,"Angiosperma","Dicotyledon",NA,"L.",NA,"503","Paraíba","Serra do Pico.","-38.3246994018555","-6.91583013534546",NA,"Nazarezinho",NA,NA,NA,NA,NA,NA,NA,"11960","auto",NA,NA,NA,NA,NA,NA
"407","2020-04-22 16:22:43-03","UFPB","JPB","1654-A","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Carneiro, F","1900","01","01","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"L.",NA,"JPB1654-A","Paraíba",NA,"-37.801700592041","-6.77027988433838",NA,"Pombal",NA,NA,NA,NA,NA,NA,NA,"28929","auto",NA,NA,NA,NA,NA,NA
"408","2020-04-22 16:22:44-03","UFPB","JPB","34329","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lacerda, AV; Barbosa, FM","2005","01","19","Southern America","Brasil",NA,NA,"; DESC: Árvore, frutos imaturos de cor verde",NA,"Angiosperma","Dicotyledon",NA,"L.","Barbosa, FM","300","Paraíba","Riacho Aveloz","-36.5327987670898","-7.39083003997803",NA,"São João do Cariri",NA,NA,"2005","03","30",NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA
"409","2020-04-22 16:22:44-03","UFPB","JPB","34284","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lacerda, AV; Barbosa, FM","2004","11","24","Southern America","Brasil",NA,NA,"; DESC: Árvore, flor amarelo-claro, botões florais, presença de espinhos",NA,"Angiosperma","Dicotyledon",NA,"L.","Barbosa, FM","255","Paraíba","Riacho Aveloz","-36.5327987670898","-7.39083003997803",NA,"São João do Cariri",NA,NA,"2005","03","01",NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA
"410","2020-04-22 16:22:44-03","UFPB","JPB","34270","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lacerda, AV; Barbosa, FM","2004","10","16","Southern America","Brasil",NA,NA,"; DESC: Árvore, botões florais, presença de espinhos",NA,"Angiosperma","Dicotyledon",NA,"L.","Barbosa, FM","241","Paraíba","Riacho Aveloz","-36.5327987670898","-7.39083003997803",NA,"São João do Cariri",NA,NA,"2005","02","15",NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA
"411","2020-04-22 16:22:44-03","UFPB","JPB","34414","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lacerda, AV; Barbosa, FM","2005","03","21","Southern America","Brasil",NA,NA,"; DESC: Árvore.",NA,"Angiosperma","Dicotyledon",NA,"L.","Barbosa, FM","385","Paraíba","Riacho Gangorra","-36.5327987670898","-7.39083003997803",NA,"São João do Cariri",NA,NA,"2005","04","07",NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA
"412","2020-04-22 16:22:44-03","UFPB","JPB","34324","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lacerda, AV; Barbosa, FM","2005","01","18","Southern America","Brasil",NA,NA,"; DESC: Árvore, frutos imaturos de cor verde",NA,"Angiosperma","Dicotyledon",NA,"L.","Barbosa, FM","295","Paraíba","Riacho Salgado","-36.5327987670898","-7.39083003997803",NA,"São João do Cariri",NA,NA,"2005","03","30",NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA
"413","2020-04-22 16:22:44-03","UFPB","JPB","34298","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lacerda, AV; Barbosa, FM","2004","11","26","Southern America","Brasil",NA,NA,"; DESC: Árvore, flor amarelo-claro, frutos imaturos de cor verde",NA,"Angiosperma","Dicotyledon",NA,"L.","Barbosa, FM","269","Paraíba","Riacho Salgado, Afluente do Riacho Gangorra.","-36.5327987670898","-7.39083003997803",NA,"São João do Cariri",NA,NA,"2005","03","08",NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA
"414","2020-04-22 16:22:44-03","UFPB","JPB","35936","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Gadelha Neto, PC","2004","01","06","Southern America","Brasil",NA,NA,"; DESC: Arbusto de flores brancas.",NA,"Angiosperma","Dicotyledon",NA,"L.","Guimarães, EF","1073","Paraíba","Vale dos Dinossauros, Areno-argiloso","-38.228099822998","-6.7591700553894",NA,"Sousa",NA,NA,"2008","08",NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"415","2021-03-24 16:38:59-03","FURB","FURB","66999","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana","Funez, L.A.","2019","10","30",NA,"Brasil",NA,NA,"Flores verdes com pelos brancos Habitat: Restinga arbustiva Habito: árvore","FURB66999",NA,NA,NA,"L.","Funez, L.A.","9198","Santa Catarina","Areias do Campeche.","-48.3238889","-27.7","FURB66999","Florianópolis","4","4","2019","10","30","-48.3238889","-27.7000000",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","391","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Souza, JAN",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G.",NA,"s.n.","Pernambuco","Usina São José, Floresta Atlântica","-34.9063987731934","-7.83416986465454",NA,"Igarassu",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"417","2019-02-23 11:30:19-03","UNEMAT","HERBAM","10097","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Soares-Lopes, C.R.A.; Soares, D.S.; Trevisan, L.R.; Fernandes, E.; Rodrigues, L. & Benetti, E.","2014","08","27",NA,"Brasil",NA,NA,NA,"HERBAM010097",NA,NA,NA,"L.","P. Assunção","CL 1878055","Mato Grosso","Área da planta solar da PCH fazenda, P1, Terra fime","-8859.08611","502.661111",NA,"Alta Floresta","220","220","2014","08","27","-8859.08611","502.661111",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-04-27 16:10:56-03","UFES","VIES","15022","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Pereira, O.J.; Weiler Júnior, I. & Fraga, C.N.","1995","02","17",NA,"Brasil",NA,NA,NA,"VIES015022",NA,NA,NA,"L.","Pereira, O.J.","5393","Bahia","Rodovia Mucuri / Nova Viçosa - Km 6.","-39.5508003234863","-18.0863990783691","VIES015022 VIES015022_1","Mucuri",NA,NA,"1995","02","17",NA,NA,"78440","auto",NA,NA,NA,NA,NA,NA
"419","2020-04-27 16:10:56-03","UFES","VIES","7093","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Pereira, O.J.","1993","08","24",NA,"Brasil",NA,NA,NA,"VIES007093",NA,NA,NA,"L.","Fabris, L.C.","4763","Espírito Santo","Área 214 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227","VIES007093","Conceição da Barra",NA,NA,"2008","05","07",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"420","2020-04-27 16:10:56-03","UFES","VIES","9529","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Pereira, O.J.","1992","12","17",NA,"Brasil",NA,NA,NA,"VIES009529",NA,NA,NA,"L.","Fabris, L.C.","4502","Espírito Santo","Área 214 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227","VIES009529","Conceição da Barra",NA,NA,"2008","03","07",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"421","2019-06-27 10:26:03-03","UFES","VIES","10072","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Pereira, O.J.","1994","11","07",NA,"Brasil",NA,NA,NA,"VIES010072",NA,NA,NA,"L.","Pereira, O.J.","5341","Espírito Santo","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","VIES010072","Guarapari",NA,NA,"1995",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"422","2021-02-12 18:12:20-03","UFES","VIES","48596","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Firmino, A.D.; Valadares, R.T.","2020","12","16",NA,"Brasil",NA,NA,NA,"VIES048596",NA,NA,NA,"L.","Valadares, R.T.","1791","Espírito Santo","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.","-39.938889","-19.696667","VIES048596","Aracruz","10","10","2021","01","25","39º56'20''W","19º41'48''S",NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-04-27 16:10:56-03","UFES","VIES","6135","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Pereira, O.J.; Pereira, O.J. & Gomes, J.M.L.","1991","07","19",NA,"Brasil",NA,NA,NA,"VIES006135",NA,NA,NA,"L.","Fabris, L.C.","232","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449","VIES006135","Guarapari",NA,NA,"2008","05","07",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"424","2019-06-27 10:26:03-03","UFES","VIES","40813","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Pereira, O.J.; Oliveira Filho, N.E.","2013","11","28",NA,"Brasil",NA,NA,NA,"VIES040813",NA,NA,NA,"L.",NA,"8001","Rio Grande do Norte",NA,"-35.307201385498","-5.70556020736694","VIES040813","Extremoz",NA,NA,NA,NA,NA,NA,NA,"13555","auto",NA,NA,NA,NA,NA,NA
"425","2020-04-27 16:10:56-03","UFES","VIES","5375","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Pereira, O.J.; Rosa, L.V. & Gomes, J.M.L.","1990","11","28",NA,"Brasil",NA,NA,NA,"VIES005375",NA,NA,NA,"L.","Fabris, L.C.","2289","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449","VIES005375","Guarapari",NA,NA,"2008","05","07",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"426","2019-09-27 18:05:43-03","UFES","VIES","38886","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Pena, N.T.L.; Alves-Araújo, A.; Luber, J.; Sossai, B.G. & Souza, W.O.","2015","06","23",NA,"Brasil",NA,NA,NA,"VIES038886",NA,NA,NA,"L.","Pena, N.T.L.","334","Espírito Santo","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292","VIES038886","Nova Venécia",NA,NA,"2016","10","10",NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA
"427","2020-04-27 16:10:56-03","UFES","VIES","13665","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Martins, M.L.L.","1994","10","06",NA,"Brasil",NA,NA,NA,"VIES013665",NA,NA,NA,"L.","Costa-Lima, J.L.","537","Rio Grande do Norte","Praia das Minas.","-35.0918998718262","-6.18666982650757","VIES013665","Tibau do Sul",NA,NA,"2014","05","26",NA,NA,"13790","auto",NA,NA,NA,NA,NA,NA
"428","2020-04-27 16:10:56-03","UFES","VIES","13066","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Assis, M.A. de; Teixeira, A.P.","2003","11","06",NA,"Brasil",NA,NA,NA,"VIES013066",NA,NA,NA,"L.","Assis, M.A. de","1693","São Paulo","Fazenda São José.","-47.560001373291","-22.4099998474121","VIES013066","Rio Claro",NA,NA,"2003","11",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"429","2019-08-16 08:40:19-03","UTFPR","HCF","27556","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","E. Barboza","2006","10","26",NA,"Brasil",NA,NA,"arbusto, 2 m, flor alva. Beira do capão. Solo arenoso.",NA,NA,NA,NA,"L.","G. Hatschbach","1760","PR","Rodovia Guarapuava-Lagoa Seca, Km 382","-51.4580993652344","-25.395299911499",NA,"Guarapuava",NA,NA,"2006",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"430","2020-06-29 09:31:42-03","UFRRJ","RBR","16606","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","L.F.T. Menezes","2001","05","30",NA,"Brasil",NA,NA,NA,"RBR00016606",NA,NA,NA,"L.",NA,"s.n.","Rio de Janeiro","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,"Mangaratiba",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"431","2020-06-29 09:31:42-03","UFRRJ","RBR","7410","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","L.F.T. Menezes","2002","02","27",NA,"Brasil",NA,NA,NA,"RBR00007410",NA,NA,NA,"L.",NA,"1040","Rio de Janeiro","Ilha da Marambaia, Praia da Gruta.","-44.040599822998","-22.9596996307373",NA,"Mangaratiba",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"432","2020-06-29 09:31:42-03","UFRRJ","RBR","10532","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","L.F.T. Menezes","1999","09","27",NA,"Brasil",NA,NA,NA,"RBR00010532",NA,NA,NA,"L.",NA,"501","Rio de Janeiro","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,"Mangaratiba",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"433","2020-06-29 09:31:42-03","UFRRJ","RBR","10412","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","L.F.T. Menezes","2001","01","19",NA,"Brasil",NA,NA,NA,"RBR00010412",NA,NA,NA,"L.",NA,"726","Rio de Janeiro","Ilha da Marambaia, Praia da Armação, desenvolvendo-se próximo ao mar.","-44.040599822998","-22.9596996307373",NA,"Mangaratiba",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"434","2013-04-01 09:20:26-03","IPT","BCTW","548","S","Plantae",NA,"Ximenia","americana","Ximenia americana",NA,NA,NA,NA,NA,"Estados Unidos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"L.",NA,NA,"Flórida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"435","2013-04-01 09:20:26-03","IPT","BCTW","17317","S","Plantae",NA,"Ximenia","americana","Ximenia americana",NA,NA,NA,NA,NA,"Costa Rica",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"436","2013-04-01 09:20:26-03","IPT","BCTW","18789","S","Plantae",NA,"Ximenia","americana","Ximenia americana","Lisboa, P.L.B., Fernandes, A.G., Figueiredo, M.A.O. & Silva, C.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"L.",NA,NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"437","2021-03-21 19:37:49-03","UFC","EAC","40411","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Monte, F.","2007","07","23","Southern America","Brasil",NA,NA,"Arbusto, presença de espinhos","EAC0040411","Dicotyledon",NA,NA,"L.","Monte, F.","s.n.","Ceará","Garapa","-38.7083015441895","-4.22417020797729",NA,"Acarape",NA,NA,"2007","08","01",NA,NA,"15420","auto",NA,NA,NA,NA,NA,NA
"438","2021-03-21 19:37:49-03","UFC","EAC","32193","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Fernandes, A.","2002","10","08","Southern America","Brasil",NA,NA,"Arbusto, flor esverdeada.; Capoeira/Mata seca","EAC0032193","Dicotyledon",NA,NA,"L.","Fernandes, A.","EAC32193","Ceará","Ventura - Serra da Meruoca","-40.5456008911133","-3.58889007568359",NA,"Alcântaras",NA,NA,"2002","10","08",NA,NA,"9146","auto",NA,NA,NA,NA,NA,NA
"439","2021-03-21 19:37:49-03","UFC","EAC","16794","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Matos, F.J.A.; et al.","1991","02","19","Southern America","Brasil",NA,NA,"Arbusto, flor branco amarelado, fruto amarelo pálido.; Capoeira em tabuleiro litorâneo","EAC0016794","Dicotyledon",NA,NA,"L.","Matos, F.J.A.","s.n.","Ceará","Morrinho, Arenoso.","-38.3911018371582","-3.90139007568359",NA,"Aquiraz",NA,NA,NA,NA,NA,NA,NA,"22325","auto",NA,NA,NA,NA,NA,NA
"440","2021-03-21 19:37:49-03","UFC","EAC","32653","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Aquino, H.E.","2003","08","08","Southern America","Brasil",NA,NA,"Árvore.; Litoral.","EAC0032653","Dicotyledon",NA,NA,"L.","Nunes, E.","s.n.","Ceará","Tribo Jenipapo Canindé.","-38.3911018371582","-3.90139007568359",NA,"Aquiraz",NA,NA,"2003","09","10",NA,NA,"22325","auto",NA,NA,NA,NA,NA,NA
"441","2021-03-21 19:37:49-03","UFC","EAC","18622","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Figueiredo, M.A.","1989","12","08","Southern America","Brasil",NA,NA,"Arbusto.; Litoral","EAC0018622","Dicotyledon",NA,NA,"L.","Fernandes, A.","s.n.","Ceará",NA,"-38.1305999755859","-4.17971992492676",NA,"Beberibe",NA,NA,"1990",NA,NA,NA,NA,"49277","auto",NA,NA,NA,NA,NA,NA
"442","2021-03-21 19:37:49-03","UFC","EAC","27051","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Maia, G.N.","1998","11","16","Southern America","Brasil",NA,NA,"Árvore, flor branca.; Caatinga","EAC0027051","Dicotyledon",NA,NA,"L.","Lima-Verde, L.W.; Nunes, E.","s.n.","Ceará","Ipueira da Vaca","-39.3116989135742","-4.35889005661011",NA,"Canindé",NA,NA,"1998","11","12",NA,NA,"56338","auto",NA,NA,NA,NA,NA,NA
"443","2021-03-21 19:37:49-03","UFC","EAC","43299","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Menezes, M.O.T.","2008","07","22","Southern America","Brasil",NA,NA,"Arvoreto. Folhas simples, presença de espinhos.; Caatinga","EAC0043299","Dicotyledon",NA,NA,"L.","Menezes, M.O.T.","76","Ceará","Coletada numa serra próxima ao Assentameno Carneiro (Ponto M 30).","-39.1925010681152","-4.23222017288208",NA,"Caridade",NA,NA,"2008","08","19",NA,NA,"30627","auto",NA,NA,NA,NA,NA,NA
"444","2021-03-21 19:37:49-03","UFC","EAC","22905","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Freitas, B.","1990","11","18","Southern America","Brasil",NA,NA,"Arbóreo, flor amarela.; Caatinga","EAC0022905","Dicotyledon",NA,NA,"L.","Nunes, E.","s.n.","Ceará","Fazenda Feijão","-39.1925010681152","-4.23222017288208",NA,"Caridade",NA,NA,"1990","11","18",NA,NA,"30627","auto",NA,NA,NA,NA,NA,NA
"445","2021-03-21 19:37:49-03","UFC","EAC","31000","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Castro, A.S.F.","2001","10","03","Southern America","Brasil",NA,NA,"Arvoreta.; Caatinga","EAC0031000","Dicotyledon",NA,NA,"L.","Castro, A.S.F.","1083","Ceará","Lagoa Nova","-38.6530990600586","-3.73610997200012",NA,"Caucaia",NA,NA,"2001","10","03",NA,NA,"40484","auto",NA,NA,NA,NA,NA,NA
"446","2021-03-21 19:37:49-03","UFC","EAC","44423","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Vito, J.; Nilce","2008","09","12","Southern America","Brasil",NA,NA,"Planta 49","EAC0044423","Dicotyledon",NA,NA,"L.","Nunes, E.","s.n.","Ceará","Parque Botânico do Ceará","-38.6530990600586","-3.73610997200012",NA,"Caucaia",NA,NA,"2009","02","16",NA,NA,"40484","auto",NA,NA,NA,NA,NA,NA
