"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"670","2020-07-23 12:15:22-03","CEPLAC","CEPEC","58409","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"L. A. Mattos-Silva","2941","2001","04","02","Brasil","Bahia","WENCESLAU GUIMARÃES","Reserva Estadual. Prox. ao Pico do Urubu.","-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37469","auto",NA,"30/04/2003",NA,NA,NA,NA,NA,NA
"671","2020-07-23 12:15:22-03","CEPLAC","CEPEC","90380","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"E. P. E. Moraes","10","1998","12","13","Brasil","Bahia","elísio medrado","Recôncavo Sul, Serra da Jibóia, Faz. Jequitibá.","-39.466667","-12.866667","39W28'","12S52'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"672","2020-07-23 12:15:22-03","CEPLAC","CEPEC","99742","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"N. Roque","521","1998","08","02","Brasil","Bahia","LENÇÓIS","Sem informação.","-41.408333","-12.464444","41W24'30","12S27'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"673","2020-07-23 12:15:22-03","CEPLAC","CEPEC","101984","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"D. L. Santana","272","2001","05","20","Brasil","Bahia","BONITO","Chapada Diamantina. Assentamento Piratini, ponto T1.","-41.2658004760742","-11.9694004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24000","auto",NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"674","2020-07-23 12:15:22-03","CEPLAC","CEPEC","102934","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"D. M. Loureiro","166","2001","05","20","Brasil","Bahia","BONITO","Chapada Diamantina. Assentamento Piratini, ponto T6.","-41.2658004760742","-11.9694004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24000","auto",NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"675","2020-07-23 12:15:22-03","CEPLAC","CEPEC","24352","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"A. M. de Carvalho","793","1985","07","31","Brasil","Bahia","CAIRÚ","8Km ao S Rod. Cairu/Itubera.","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24756","auto",NA,"30/01/2000",NA,NA,NA,NA,NA,NA
"676","2020-07-23 12:15:22-03","CEPLAC","CEPEC","24332","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"A. M. de Carvalho","802","1984","07","31","Brasil","Bahia","CAIRÚ","8Km ao S Rod. Cairu/Itubera.","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24756","auto",NA,"30/01/2000",NA,NA,NA,NA,NA,NA
"677","2020-07-23 12:15:22-03","CEPLAC","CEPEC","27131","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"S. A. Mori","14269","1981","06","10","Brasil","Bahia","LENÇÓIS","15Km ao NW de Lencois e Km 225, ao longo da BR-242.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"678","2020-07-23 12:15:22-03","CEPLAC","CEPEC","93928","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"G. Hatschbach","46550","1983","05","17","Brasil","Bahia","RIO DE CONTAS","Arredores da cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,"30/12/1998",NA,NA,NA,NA,NA,NA
"679","2020-07-23 12:15:22-03","CEPLAC","CEPEC","5150","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"J. A. de Jesus","346","1969","05","07","Brasil","Bahia","santo amaro","Saida da cidade ao entroncamento de Valenca, BR-101.","-38.7118988037109","-12.5466995239258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24929","auto",NA,"30/01/2000",NA,NA,NA,NA,NA,NA
"680","2020-07-23 12:15:22-03","CEPLAC","CEPEC","39897","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"G. Martinelli","10907","1985","05","08","Brasil","Espírito Santo","alfredo chaves","Vila São Bento de Urânia.","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32447","auto",NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"681","2020-07-23 12:15:22-03","CEPLAC","CEPEC","101225","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"A. M. Amorim","3408","1991","07","01","Brasil","Espírito Santo","SANTA TERESA","Pedra da Onça.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"682","2020-07-23 12:15:22-03","CEPLAC","CEPEC","27153","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"M. F. Freitas",NA,NA,NA,"S. A. Mori","14330","1981","06","11","Brasil","Bahia","LENÇÓIS","2-5Km ao N de Lencois.,estrada p/ Barro Branco.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,"03/11/1999",NA,NA,NA,NA,NA,NA
"683","2020-07-23 12:15:22-03","CEPLAC","CEPEC","68494","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa",NA,"M. F. Freitas",NA,NA,NA,"R. P. Orlandi","279","1994","07","29","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.440278","-12.459722","41W26'25","12S27'35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2005",NA,NA,NA,NA,NA,NA
"684","2019-11-13 16:05:02-03","UNISANTA","HUSC","1318","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Martins, S.E.","1999","09",NA,"Martins, S.E.; Sampaio, P.S.P.","235","1998","09","16","Brasil","São Paulo","Bertioga","Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 5m alt., frutos verdes imaturos passando a vináceos.; Floresta de restinga úmida alta.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-11-13 16:05:02-03","UNISANTA","HUSC","1945","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Martins, S.E.","1999","09",NA,"Martins, S.E.; Magenta, M.A.G.","496","1999","05","27","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, 3m alt., flores creme com estrias vináceas, botões florais esverdeados com ápice alaranjado, folhas verde-amarelado.; Área degradada. Floresta de restinga baixa.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-11-13 16:05:02-03","UNISANTA","HUSC","2000","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Martins, S.E.","1999","09",NA,"Sampaio, P.S.P.; Boldrin, A.H.L.","319","1999","08","12","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, Km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 5m alt., frutos imaturos com base esverdeada e ápice vináceo.; Floresta de restinga úmida",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-11-13 16:05:02-03","UNISANTA","HUSC","1967","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Martins, S.E.","1999","09",NA,"Sampaio, P.S.P.","299","1999","06","01","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, Km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 5m alt., flores com pétalas listradas de marrom na parte externa e esverdeada na interna.; Floresta de restinga úmida",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-11-13 16:05:02-03","UNISANTA","HUSC","10032","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Nakasato, M.V.","2007","08","23","Scolari, G.O.; Nakasato, M.V.","103","2007","08","18","Brasil","São Paulo","Peruíbe","Bairro do Guaraú.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore, 10,76m alt.; Trecho de floresta alta de restinga",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-11-13 16:05:02-03","UNISANTA","HUSC","10858","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Boldrin, A.H.L.","2007","01",NA,"Boldrin, A.H.L.; et al.","369","2007","01",NA,"Brasil","São Paulo","Santos","Sitio Sandi.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Árvore.; Floresta Baixa de Restinga.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-11-13 16:05:02-03","UNISANTA","HUSC","10821","PreservedSpecimen","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa","Elmer",NA,NA,NA,NA,"Olmos, A.; Boldrin, A.","6","2002","12","23","Brasil","São Paulo","Santos","Morro da Caneleira, adjacente ao Monumento Nacional Ruínas Engenho São Jorge dos Erasmos.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-11-12 16:59:08-03","UEL","FUEL","41107","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2010","08","06","Cardoso, D; Souza, JS; Sr. Nino","1590","2007","01","25","Brasil","Bahia","Amargosa","Serra do Timbó.Fazenda Mucuri, Riacho do Meio. Àrea de estudos do Projeto Timbó/Centro Sapucaia","-39.159444","-13.172222","-39.159444","-13.172222","531","531",NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-11-12 16:59:08-03","UEL","FUEL","54906","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Delfini, C; Rigon, J; Diaz, DC; Oliveira, DB; Rodrigues, RR; Souza, VC; et al.","844","2013","03","27","Brasil","São Paulo","Tapiraí","Trilha entre a UHE alecrim e UHE Porto Raso, margem do rio Dezembro","-47.750806","-24.135972","-47.750806","-24.135972","331","331",NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-11-12 16:59:08-03","UEL","FUEL","4180","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","1999",NA,NA,"Dias, MC; et al.","s.n.","1986","11","01","Brasil","Paraná","Matinhos","em frente a Praia das Gaivotas","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","15275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-11-12 16:59:08-03","UEL","FUEL","31021","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2002",NA,NA,"Balan, J","s.n.","1993","11","27","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-11-12 16:59:08-03","UEL","FUEL","9538","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","1999","08","05","Silva, SM; Britez, RM","1320","1987","04","17","Brasil","Paraná","Paranaguá","Ilha do Mel, Praia do Farol (Fortaleza)","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-11-12 16:59:08-03","UEL","FUEL","15221","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2011","09","15","Miranda, AM","1335","1994","02","10","Brasil","Pernambuco","Maraial","Serra do Urubu","-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","17320","auto",NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-11-12 16:59:08-03","UEL","FUEL","43186","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2009","05","18","Casas, G","140","2005","05","13","Brasil","Santa Catarina","São Francisco do Sul","Ilha Mandigituba, Sub-bosque","-48.6380996704102","-26.2432994842529",NA,NA,"4","4",NA,"OK",NA,NA,NA,NA,"Tracheophyta","Ericales","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"698","2019-11-01 15:08:28-03","UnB","UB","114442","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, M",NA,NA,NA,"Krieger, PL","s.n.","1971","12","09","Brasil","Paraná ","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"699","2019-11-01 15:08:28-03","UnB","UB","201953","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Souza, VC","2013",NA,NA,"Souza, VC; Flores, TB","34941","2013","04","30","Brasil","São Paulo","Tapiraí","Área da Cia Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, ca. 10m alt.; flores creme",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-05-06 12:00:52-03","UFU","HUFU","54339","S","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Krieger, L.","s.n.","1971","12","09","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore,","HUFU00020154","HUFU00020154",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-05-06 12:00:52-03","UFU","HUFU","48719","S","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, M.F.","1998",NA,NA,"Nicolack, V.; Hatschbach, G.","128","1990","08","03","Brasil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto, 4 m. Fruto imaturo.; Mata rala da encosta de pequeno morro.","HUFU00020155","HUFU00020155",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-08-20 14:55:49-03","UFSC","FLOR","64886","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, M.F","1998","07","01","Klein, R.M.; Bresolin, A.","6006","1965","05","19","Brasil","Santa Catarina","Florianópolis","Canasvieiras.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","Arbusto de 2 metros. Flor creme","FLOR0064886","FLOR0064886",NA,NA,NA,NA,"Ericales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"703","2020-08-20 14:55:49-03","UFSC","FLOR","39458","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Queiroz, M.H. de","5","1991","06","26","Brasil","Santa Catarina","Florianópolis","Dunas da Joaquina, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arvoreta, flor dióica, 3m altura. Tombo original: 31859a. Flor não é dióica, só planta é que pode ser; será que as flores são díclinas? (DBF-2005)","FLOR0039458",NA,NA,NA,NA,NA,"Ericales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-08-20 20:38:36-03","UFSC","FLOR","24887","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Falkenberg, D.B.; Freitas, M.F.","1998",NA,NA,"Falkenberg, D.B.; Souza, M.L.","6798","1994","12","28","Brasil","Santa Catarina","Florianópolis","Parque do Rio Vermelho, final da estrada geral da praia, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","arbusto, Fruto Maduro, roxo, 2m altura","FLOR0024887",NA,NA,NA,NA,NA,"Ericales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-08-20 14:55:49-03","UFSC","FLOR","64885","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, M.F","1998","07","01","Klein, R.M.; Bresolin, A.","5947","1965","04","28","Brasil","Santa Catarina","Florianópolis","Rio Vermelho.","-48.5491981506348","-27.596700668335",NA,NA,"3","3","Arbusto. Flor roxeada Habitat: Restinga","FLOR0064885","FLOR0064885",NA,NA,NA,NA,"Ericales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-08-20 20:38:36-03","UFSC","FLOR","33596","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, M.F.","1998",NA,NA,"Souza, M.L.; et alii","259","1984","09","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"árvore, flor com fruto","FLOR0033596",NA,NA,NA,NA,NA,"Ericales","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-08-20 14:55:49-03","UFSC","FLOR","62671","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Desconhecido","190","2006","09","15","Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árborea, sme flor. Com frutos redondos, pequenos e verdes.","FLOR0062671","FLOR0062671",NA,NA,NA,NA,"Ericales","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-01-31 10:39:07-03","IFAM","EAFM","11911","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez","Stoike, FC de O","2006","09","02","Stoike, FC de O","788","2006","09","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,"; DESC: arbórea; artefato; cerco-fixo; tronco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2021-03-04 15:42:56-03","IF","SPSF","48347","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"C. Delfini & J. Rigon & D.C. Diaz & D.B. Oliveira & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & N.M.Ivanauskas","844","2013","03","27","Brasil","SP","Tapiraí",NA,"-47.750556","-24.135833",NA,NA,NA,NA,"COLETA: Árvore com aproximadamente 7m de altura, frutos negros.; GEOGRAFIA: Trilha entre a UHE Alecrim e UHE Porto Raso.&nf;Floresta Ombrófila Densa na margem do Rio Dezembro.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"710","2021-03-04 15:42:56-03","IF","SPSF","35264","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla & J.B.Pinto","974","2005","08","26","Brasil","MG","Delfim Moreira","bairro dos Machados","-45.2799987792969","-22.5091991424561",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa alto-montana&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales","20219","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"711","2021-03-04 15:42:56-03","IF","SPSF","24324","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A. Maruyama","2017","01","06","S.Ferreira & L.Rossi & S.J.G. Silva & M.Sugiyama & D.F.Pereira","564","1992","08","13","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha na restinga entre margem do rio Verde a caminho do Imperador.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"712","2021-03-04 15:42:56-03","IF","SPSF","47322","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","1262","2013","06","19","Brasil","SP","Ilhabela","Trilha do Bonete","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"GEOGRAFIA: 15m antes da 1ª placa, sentido bonete, Floresta Ombrófila Densa.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales","23719","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"713","2021-03-04 15:42:56-03","IF","SPSF","47476","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A. Maruyama","2017","01","06","G.D.Colletta & G.A.Aguirre & J.Teixeira","1286","2013","08","28","Brasil","SP","Ilhabela","Trilha para o Bonete","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: Árvore com 6 metros.; GEOGRAFIA: 600m antes da portaria, Floresta Ombrófila Densa.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales","23719","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"714","2021-03-04 15:42:56-03","IF","SPSF","17480","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A. Maruyama","2017","01","06","R.M.Harley","27409","1988","12","20","Brasil","BA","Rio de Contas","Pico das Almas","-41.916667","-13.533333",NA,NA,"1350","1400","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de galeria&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"715","2021-03-04 15:42:56-03","IF","SPSF","29540","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa",NA,"A. Maruyama","2017","01","06","F.T.Farah & S.Aguiar & T.B.Breier & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & S.Gandolfi & J.P.Souza & N.M.Ivanauskas & E.Furlan","2168","2001","04","12","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú. Trilha do Rio Branco.","-46.7","-23.983333",NA,NA,"700","800","COLETA: XLS: SPSFAntigo; GEOGRAFIA: Transição Floresta Altomontana-Floresta de encosta com campos adjacentes. Interior de mata.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"716","2021-03-04 15:42:56-03","IF","SPSF","46574","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A. Maruyama","2017","01","06","B.G.Luize & V.B.Zipparro","39","2007","08","14","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.058333","-23.541667",NA,NA,NA,NA,"COLETA: Árvore com ca. de 4,5m de altura, ambiente iluminado, capão de espécies arbóreas no campo antrópico. Presença de muitos botões creme.; GEOGRAFIA: Campo antrópico atrás da Casa dos Guardas.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"717","2021-03-04 15:42:56-03","IF","SPSF","06080","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A. Maruyama","2017","01","06","D.A. De Grande & E.A.Lopes","89","1978","05","03","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"718","2021-03-04 15:42:56-03","IF","SPSF","24318","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A. Maruyama","2017","01","06","M.P.Costa & I.Cordeiro & E.Chu & S.J.G. Silva & E.Piacentin","41","1990","12","14","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore ca. 5m alt. Frutos imaturos verdes passando a vermelhos e depois vináceos.; GEOGRAFIA: Mata de encosta na trilha para o campo próximo ao alojamento.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Ericales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
