"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","recordNumber","year","month","day","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","sex"
"415","2020-09-12 05:00:02-03","US","US","2100585","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Ó. Tovar","South America - Neotropics","Peru","1 Peru, Prov. [illegible text]uancayo, Dep. Junín.",NA,NA,NA,"US03637945","Junín","324","1951","4","1",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,"3270","3300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"416","2020-09-12 05:00:02-03","US","US","2820202","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","H. S. Irwin, R. Souza & R. Reis dos Santos","South America - Neotropics","Brazil","Meadow and cerrado, vicinity of Planaltina",NA,NA,NA,"US01340676","Distrito Federal","8892","1965","10","3","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340676_01","Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"417","2020-09-12 05:00:02-03","US","US","2371545","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","O. Boelcke","South America","Argentina","Bajos de Belgrano.",NA,NA,NA,"US03637924","Buenos Aires","4871","1951","5","13",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"418","2020-09-12 05:00:02-03","US","US","2593991A","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","R. M. Klein","South America","Brazil","Beira rio",NA,NA,NA,"US01340692","Santa Catarina","5626","1964","8","28","-53.4019012451172","-27.1028003692627",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340692_01","Mondaí",NA,NA,NA,"15861","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"419","2020-09-12 05:00:02-03","US","US","1564408","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rosengurtt","South America","Uruguay","Escuela de Agronomía. San Antonio.",NA,NA,NA,"US03637936","Salto","B-4895","1945","11","29",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"420","2020-09-12 05:00:02-03","US","US","1879028","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rosengurtt","South America","Uruguay","Arroyo Tres Cruces, estancia Tibaúba.",NA,NA,NA,"US03637937","Artigas","B-4562","1944","3","3",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"421","2020-09-12 05:00:02-03","US","US","2283085","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. Pederson","South America","Argentina","By the River Paraná. Estancia Las Tres Marias. Dep. Empedrado.",NA,NA,NA,"US03637923","Corrientes","1725","1952","5","18",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"422","2020-09-12 05:00:02-03","US","US","2123468","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","ex herb. Ochoa","South America - Neotropics","Peru","Chaca, a 5 Km de Comas, prov. Jauja. Dpto Junin.",NA,NA,NA,"US03637948","Junin","540",NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,"3252",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"423","2020-09-12 05:00:02-03","US","US","2902878","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","S. A. Renvoize, M. Wilmot-Dear & F. Zuloaga","South America","Argentina","Candelaria. Cerro Cora.",NA,NA,NA,"US03637922","Misiones","3004","1978","10","11",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"424","2020-09-12 05:00:02-03","US","US","3397224","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","S. Diesel","South America","Brazil","Galópolis",NA,NA,NA,"US01340682","Rio Grande do Sul","1441","1998","3","31","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340682_01","Caxias do Sul",NA,NA,NA,"49662","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"425","2020-09-12 05:00:02-03","US","US","3077952","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","R. Wasum","South America","Brazil","Conceição",NA,NA,NA,"US01340685","Rio Grande do Sul","3043","1987","6","20","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340685_01","Caxias do Sul",NA,NA,NA,"49662","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"426","2020-09-12 05:00:02-03","US","US","1549211","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","S. Venturi","South America","Argentina","Departamento Burroyuco. Cerro El Nogalito.",NA,NA,NA,"US03637929","Tucuman","8873","1929","4","19",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"427","2020-09-12 05:00:02-03","US","US","1193746","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","H. M. Smith","South America","Uruguay",NA,NA,NA,NA,"US03637938","San Jose","93","1922","11","18",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"428","2020-09-12 05:00:02-03","US","US","2573003","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","R. Reitz & R. M. Klein","South America","Brazil","Rio Coitinho",NA,NA,NA,"US01340691","Paraná","17686","1965","12","15","-51.4580993652344","-25.395299911499",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340691_01","Guarapuava",NA,NA,NA,"53832","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"429","2020-09-12 05:00:02-03","US","US","2057630","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","R. A. Ferreyra","South America - Neotropics","Peru","Cerca al puente Cunyac. Km. 96-97 de la carretera Cusco-Abancay.",NA,NA,NA,"US03637950","Cusco","2743","1947","11","20",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,"200","1900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"430","2020-09-12 05:00:02-03","US","US","939827","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A. Regnell","South America - Neotropics","Brazil",NA,NA,NA,NA,"US01340680","Minas Gerais","II/218","1877","1","4","-46.386100769043","-21.9235992431641",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340680_01","Caldas",NA,NA,NA,"25710","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"431","2020-09-12 05:00:02-03","US","US","2820257","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","South America - Neotropics","Brazil","Ca. 8 Km west of Gão Mogol",NA,NA,NA,"US01340675","Minas Gerais","23321","1969","2","15",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340675_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"432","2020-09-12 05:00:02-03","US","US","1421079","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","S. Venturi","South America","Argentina","Departamento Famaillá. Bella Vista.",NA,NA,NA,"US03637931","Tucuman","2764","1924","1","20",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"433","2020-09-12 05:00:02-03","US","US","1114877","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A. F. M. Glaziou","South America - Neotropics","Brazil",NA,NA,NA,NA,"US01340679",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340679_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"434","2020-09-12 05:00:02-03","US","US","3027100","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","G. Hatschbach","South America","Brazil","Col. S. Judas Tadeu",NA,NA,NA,"US01340686","Paraná","45811","1982","12","8","-51.4580993652344","-25.395299911499",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340686_01","Guarapuava",NA,NA,NA,"53832","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"435","2020-09-12 05:00:02-03","US","US","3331434","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","G. Hatschbach","South America","Brazil","Col. S. Judas Tadeu",NA,NA,NA,"US01340687","Paraná","45811","1982","12","8","-51.4580993652344","-25.395299911499",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340687_01","Guarapuava",NA,NA,NA,"53832","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"436","2020-09-12 05:00:02-03","US","US","2564108","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","G. Hatschbach","South America","Brazil","Rio Iguaçu, Salto Grande",NA,NA,NA,"US01340690","Paraná","13892","1966","2","14",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340690_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"437","2020-09-12 05:00:02-03","US","US","2536530","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","G. Hatschbach","South America","Brazil","Rio Campo Real",NA,NA,NA,"US01340688","Paraná","18356","1968","1","19","-51.4580993652344","-25.395299911499",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340688_01","Guarapuava",NA,NA,NA,"53832","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"438","2020-09-12 05:00:02-03","US","US","2820256","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. F. Ramos","South America - Neotropics","Brazil","Rio Jequití, Ca. 20km E of Diamantina",NA,NA,NA,"US01340674","Minas Gerais","27447","1970","3","13",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340674_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"439","2020-09-12 05:00:02-03","US","US","1832877","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","J. Soukup","South America - Neotropics","Peru","Huancayo.",NA,NA,NA,"US03637951","Junín","1985","1943","3",NA,NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"440","2020-09-12 05:00:02-03","US","US","2100444","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Ó. Tovar","South America - Neotropics","Peru","Ayán, abajo de Gonaica, Prov. i Dep. Huancavelica.",NA,NA,NA,"US03637946","Huancavelica","158","1951","3","13",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,"3300","3350",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"441","2020-09-12 05:00:02-03","US","US","2568562","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","R. Reitz & R. M. Klein","South America","Brazil","Passo do Socorro",NA,NA,NA,"US01359350","Santa Catarina","14511","1962","12","23","-50.326099395752","-27.8160991668701",NA,NA,NA,"Caryophyllales","Mart.",NA,NA,"Lages",NA,NA,NA,"70701","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"442","2020-09-12 05:00:02-03","US","US","1057084","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","E. Hassler","South America","Paraguay","Paraguaria Centralis: Prope Sapucay.",NA,NA,NA,"US03637941","Paraguari","11848","1913","7",NA,NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"443","2020-09-12 05:00:02-03","US","US","2427685","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A. L. Cabrera","South America","Argentina","Alemania, Guachipas.",NA,NA,NA,"US00651137",NA,"3744","1936","8","13",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"444","2020-09-12 05:00:02-03","US","US","3249362","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. Pederson","South America","Argentina","Itatí.",NA,NA,NA,"US03637920","Corrientes","7011","1964","4","3",NA,NA,NA,NA,NA,"Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"445","2020-09-12 05:00:02-03","US","US","2564363","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","G. Hatschbach","South America","Brazil","Rio Ivai",NA,NA,NA,"US01340689","Paraná","14335","1966","5","1","-52.4757995605469","-23.315299987793",NA,NA,NA,"Caryophyllales","Mart.",NA,"US01340689_01","São Carlos do Ivaí",NA,NA,NA,"17334","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"446","2020-09-12 05:00:02-03","US","US","1619045","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","tuerckheimii","Gomphrena tuerckheimii","E. Reed","South America - Neotropics","Venezuela","La Concepcion.",NA,NA,NA,"US03638191","Trujillo","877",NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","Uline & W.L. Bray",NA,NA,NA,NA,"762",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"447","2020-09-12 05:00:02-03","US","US","3249392","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","viridifolia","Gomphrena viridifolia","T. Pederson","South America","Argentina","Estancia Buena Esperanza. Dep. Federación.",NA,NA,NA,"US03638229","Entre Rios","4706","1957","12","13",NA,NA,NA,NA,NA,"Caryophyllales","Sussenguth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"448","2020-09-12 05:00:02-03","US","US","1516201","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","viridifolia","Gomphrena viridifolia","S. Venturi","South America","Argentina","Departamento Famaillá. Quebrada de Lules.",NA,NA,NA,"US03638230","Tucuman","9055","1929","5","24",NA,NA,NA,NA,NA,"Caryophyllales","Sussenguth",NA,NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"449","2020-09-12 05:00:02-03","US","US","1344166","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","viridifolia","Gomphrena viridifolia","G. Herter","South America","Uruguay","Dict. Toledo. Departamento de Canelones. República Oriental del Uruguay.",NA,NA,NA,"US03638231","Canelones","811 (81890)","1927","5",NA,NA,NA,NA,NA,NA,"Caryophyllales","Sussenguth",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"450","2020-09-12 05:00:02-03","US","US","1342030","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","viridifolia","Gomphrena viridifolia","W. G. F. Herter","South America","Uruguay","Toledo.",NA,NA,NA,"US00102806","Canelones","929","1927","5",NA,NA,NA,NA,NA,NA,"Caryophyllales","Sussenguth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Type collection",NA,"1",NA,NA
"451","2020-09-02 16:19:12-03","Cenargen","CEN","106455","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Vali Joana Pott",NA,"Brasil","Local MS 145, km 50 entre Rio Brilhante e Deodápolis.","Exsicatas",NA,"Borda de córrego, próximo a ponte, sem mata de galeria. Doação Herbário HMS nº 2870","CEN00106455","MS","5328","2002","04","19","-54.006388","-21.8575","-54.006388","-21.8575",NA,NA,"Mart.","V. J. Pott","CEN00106455","RIO BRILHANTE",NA,NA,NA,NA,NA,"2002","05",NA,NA,NA,NA,"1",NA,NA
"452","2019-12-09 17:29:15-03","UFPR","EFC","17256","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Völtz, R.R.; Treml, L.D; Sachet; J.V.; Coutinho, V.M.",NA,"Brasil","Fazenda Atoledal - Paratudal",NA,NA,"Erva ereta 0,7 m alt.; inflorescências alvas; em pastagem, abundante. Pantanal","EFC017256","Mato Grosso","1721","2018","08","22","-57.7633","-16.6911","-57.7633","-16.6911",NA,NA,"Mart.","Völtz, R.R.",NA,"Cáceres",NA,"105","105",NA,NA,"2018","08","22",NA,NA,NA,NA,NA,NA
"453","2019-11-13 11:14:13-03","USP","SPF","189853","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Forzza, RC",NA,"Brasil","Parque Estadual do Ibitipoca",NA,NA,NA,"SPF00189853","Minas Gerais","3181","2004","03","11","-43.893611","-21.684444","-43.893611","-21.684444",NA,NA,"Mart.","Borges, R",NA,"Lima Duarte",NA,"1650","1650",NA,NA,"2007","05",NA,NA,NA,NA,NA,NA,NA
"454","2019-11-13 11:14:13-03","USP","SPF","16717","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rossi, L",NA,"Brasil","Estação Ecológica de Taiamã, Pantanal Matogrossense.",NA,NA,NA,"SPF00016717","Mato Grosso","s.n.","1980","08",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Mart.","Siqueira, JC",NA,"Cáceres",NA,NA,NA,"172193","auto","1983","07","14",NA,NA,NA,NA,NA,NA
"455","2020-03-05 14:10:55-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Carniello, MA; Viana, CC; Souza, LS; Leão, DS; Silva, DR","América","Brasil","Baía do Malheiros",NA,NA,NA,NA,"Mato Grosso","3243","2009","10","17","-57.690278","-16.053361","-57.690278","-16.053361","Magnoliidae","Caryophyllales","Mart.","Carniello, MA",NA,"Cáceres",NA,NA,NA,NA,NA,"2009","10","17",NA,NA,NA,NA,NA,NA
"456","2020-03-05 14:10:55-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Carniello, MA; Pedroga, JA","América","Brasil","Porto Limão",NA,NA,NA,NA,"Mato Grosso","321","2004","07","14","-57.6789016723633","-16.0706005096436",NA,NA,"Magnoliidae","Caryophyllales","Mart.","Pott, VJ",NA,"Cáceres",NA,NA,NA,"172193","auto","2004","07",NA,NA,NA,NA,NA,NA,NA
"457","2014-04-04 18:26:02-03","PNFM","IRAI","1638","S","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Kuchler, R.M.",NA,"Brasil","Salto Barão do Rio Branco",NA,NA,"Herbácea, rasteira, inflorescência alba","IRAI00001638","Paraná","083","2009","12","18","-50.940639","-25.166639","-50.940639","-25.166639","Magnoliophyta",NA,"Mart.","Cordeiro, J.; Martin, V.C.",NA,"Prudentópolis",NA,NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA
"458","2019-10-07 09:18:32-03","UEFS","HUEFS","150829","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rezende, S.G.",NA,"Brasil","Área da Votorantin Metais, Morro da Usina.",NA,NA,"Campo limpo de cerrado de solo raso com alta concentração de zinco, herbácea.","HUEFS0150829","Minas Gerais","2155","2007","05","23","-46.853333","-17.961389","46W51'12''","17S57'41''","Angiospermae","Caryophyllales","Mart.","J.C.de Siqueira","HUEFS0150829","Vazante",NA,"674","674",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"459","2018-08-02 14:24:57-03","F","FMNH-SEEDPLANTS","V0428447F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","E. J. Gibert","South America","Uruguay",NA,NA,NA,NA,"V0428447F",NA,"789","1874","1",NA,"-55.7933","-32.8667",NA,NA,"Spermatophyta",NA,NA,NA,"V0428447F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"460","2018-03-20 10:45:02-03","F","FMNH-SEEDPLANTS","V0428448F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. M. Pedersen","South America","Uruguay",NA,NA,NA,NA,"V0428448F",NA,"16273","1997","4","4","-55.7933","-32.8667",NA,NA,"Spermatophyta",NA,NA,NA,"V0428448F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"461","2018-03-20 10:45:02-03","F","FMNH-SEEDPLANTS","V0428449F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. M. Pedersen","South America","Uruguay",NA,NA,NA,NA,"V0428449F",NA,"11394","1976","11","8","-55.7933","-32.8667",NA,NA,"Spermatophyta",NA,NA,NA,"V0428449F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"462","2018-03-20 10:45:02-03","F","FMNH-SEEDPLANTS","V0428450F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. M. Pedersen","South America","Uruguay",NA,NA,NA,NA,"V0428450F",NA,"11663","1977","1","27","-55.7933","-32.8667",NA,NA,"Spermatophyta",NA,NA,NA,"V0428450F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"463","2018-03-20 10:45:03-03","F","FMNH-SEEDPLANTS","V0428451F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. M. Pedersen","South America","Uruguay",NA,NA,NA,NA,"V0428451F",NA,"13897","1984","3","22","-55.7933","-32.8667",NA,NA,"Spermatophyta",NA,NA,NA,"V0428451F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"464","2018-03-20 10:45:03-03","F","FMNH-SEEDPLANTS","V0428452F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. M. Pedersen","South America","Brazil",NA,NA,NA,NA,"V0428452F",NA,"12553","1979","11","27","-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"V0428452F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"465","2018-03-20 10:45:03-03","F","FMNH-SEEDPLANTS","V0428453F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A. L. Cabrera","South America","Argentina",NA,NA,NA,NA,"V0428453F",NA,"3744","1936","8","13","-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,"V0428453F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"466","2018-03-20 10:45:03-03","F","FMNH-SEEDPLANTS","V0428454F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","S. Venturi","South America","Argentina",NA,NA,NA,NA,"V0428454F",NA,"2764","1924","1",NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,"V0428454F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"467","2018-03-20 10:45:04-03","F","FMNH-SEEDPLANTS","V0428455F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","P. G. Lorentz & G. Hieronymus","South America","Argentina",NA,NA,NA,NA,"V0428455F",NA,"1120","1873","1","8","-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,NA,"V0428455F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"468","2018-03-20 10:45:04-03","F","FMNH-SEEDPLANTS","V0428456F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. M. Pedersen","South America","Paraguay",NA,NA,NA,NA,"V0428456F",NA,"12037","1978","1","16","-58.1689","-23.2025",NA,NA,"Spermatophyta",NA,NA,NA,"V0428456F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"469","2018-03-20 10:45:04-03","F","FMNH-SEEDPLANTS","V0428457F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. M. Pedersen","South America","Paraguay",NA,NA,NA,NA,"V0428457F",NA,"14017","1984","11","18","-58.1689","-23.2025",NA,NA,"Spermatophyta",NA,NA,NA,"V0428457F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"470","2018-03-20 10:45:04-03","F","FMNH-SEEDPLANTS","V0428458F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. M. Pedersen","South America","Paraguay",NA,NA,NA,NA,"V0428458F",NA,"7570","1965","12","18","-58.1689","-23.2025",NA,NA,"Spermatophyta",NA,NA,NA,"V0428458F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
