"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"179","2020-12-11 11:41:37-03","UFMG","BHCB","143741","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Korte, A; Kniess, A","2329","2010","03","30","Brasil","Santa Catarina","Rodeio","São Pedro","-49.411389","-26.910278","-49.411389","-26.910278","611","611","BHCB035762",NA,"Florística IFFSC 690.; Arbusto, altura 1,8m. Flor verde.; Interior do fragmento de Floresta Ombrófila Densa em estágio sucessional médio.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:41:37-03","UFMG","BHCB","150283","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Verdi, M; Burkhardt, B; Klemz, G","5207","2010","07","06","Brasil","Santa Catarina","Anitápolis",NA,"-49.14","-27.81","-49.14","-27.81","720","720","BHCB015949",NA,"Arbusto, 3 m de altura.; Ecótono floresta ombrófila densa e floresta ombrófila mista. Interior do fragmento.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:41:37-03","UFMG","BHCB","150433","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Verdi, M; Martins, EM; Veiga, ON","5501","2010","08","24","Brasil","Paraná","Morretes","Parque Estadual Pico Marumbi, Olimpo","-48.923333","-25.442222","-48.923333","-25.442222","600","600","BHCB020852",NA,"Arbustiva; Interior do fragmento em Floresta Ombrófila Densa, estádio de sucessão avançado","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:41:37-03","UFMG","BHCB","150434","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Verdi, M; Martins, EM; Veiga, ON","5477","2010","08","24","Brasil","Paraná","Morretes","Parque Estadual Pico Marumbi, Olimpo","-48.923333","-25.442222","-48.923333","-25.442222","600","600","BHCB020853",NA,"Arbustiva; Interior do fragmento em Floresta Ombrófila Densa, estádio de sucessão avançado","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:41:37-03","UFMG","BHCB","150437","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Korte, A; Kniess, A","3851","2010","06","24","Brasil","Santa Catarina","Vitor Meireles","Jacú-Paca","-49.77","-26.821667","-49.77","-26.821667","701","701","BHCB020834",NA,"Arbusto; Interior do fragmento em Floresta Ombrófila Densa, estádio de sucessão médio de regeneração","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:41:37-03","UFMG","BHCB","151113","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Meyer, FS","53","2004","07","28","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambient","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"BHCB026436",NA,"Arbusto de 2,5 metros de altura, coletado em mata ciliar (região de FOD Montana)","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:41:37-03","UFMG","BHCB","151121","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Meyer, FS","671","2008","04","04","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"BHCB026602",NA,"Arbusto coletado na mata ciliar, em região de Floresta Ombrófila Densa Montana. Flores de pétalas brancas, com listas verdes. Frutos de coloração branca.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:41:37-03","UFMG","BHCB","153760","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Korte, A; Kniess, A","3459","2010","05","27","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, Área Virgem","-49.14","-27.09","-49.14","-27.09","803","803","BHCB026435",NA,"Florística IFFSC 578 (Arbusto); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Altura: 2m; Hábito: Arbusto; Habitat: interior do fragmento; Fruto: imaturo com fruto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:41:37-03","UFMG","BHCB","153762","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Stival-Santos, A; Meyer, D; Silveira, S","2492","2010","04","20","Brasil","Santa Catarina","Major Gercino",NA,"-49.14","-27.449722","-49.14","-27.449722","708","708","BHCB026434",NA,"Florística IFFSC 385 (Arbustro); Floresta Ombrófila Densa; Estádio Suces.: Médio; Altura: 2m; Hábito: arbusto; Habitat: entorno do fragmento; Fruto: imaturo verde.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:41:37-03","UFMG","BHCB","155729","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Giacomin, LL; Mota, NFO; Rezende, VL","1716","2012","02","11","Brasil","Santa Catarina","Doutor Pedrinho","Estrada vicinal não pavimentada que leva a Alto Benedito","-49.514722","-26.641111","-49.514722","-26.641111","706","706","BHCB019697",NA,"Arbusto crescendo em barranco úmido. Flores alvas com manchas verdes, frutos verdes imaturos; Em margem de fragmento de Floresta Ombrófila Densa Secundária","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:41:37-03","UFMG","BHCB","176462","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Sakane, M","546","1977","05","24","Brasil","São Paulo",NA,"Reserva Florestal de Sete Barras, S.P. 139, +/- 80 Km S de Itapotininaea",NA,NA,NA,NA,NA,NA,"BHCB026430",NA,"Arbusto +/- 2m, sobre barranco, flores brancas com pintos verdes. Frutos verdes.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:41:37-03","UFMG","BHCB","176465","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Perez, EL; Silva, GP da; Hunziker, AT; Casali, VWD; IBPGR","1986","1985","04","24","Brasil","Santa Catarina","Praia Grande","Descendo a Serra de Itaimbezinho a Praia Grande a 13Km do restaurante do IBDF (P.N.Aparados da Serra)","-50.066667","-29.166667","-50.066667","-29.166667","630","630","BHCB026433",NA,"Borda de Mata primaria em encosta. Solo raso pedregoso humico. Montanhoso. Branca guias nectariferas verdes.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-11 11:41:37-03","UFMG","BHCB","181894","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Stehmann, JR","6376","2016","04","19","Brasil","Paraná","Tijucas do Sul",NA,"-49.066333","-25.841556","-49.066333","-25.841556","891","891","BHCB038649",NA,"Arbusto, ca. 2m altura; flores esbranquicadas com manchas verdes; no subbosque da floresta ombrofila; Arbusto, ca. 2m altura; flores esbranquicadas, com manchas marrons; fruto ovoide; Subbosque; Floresta Ombrofila Mista","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-11 11:41:37-03","UFMG","BHCB","190190","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Stehmann, JR; Barboza, G; Deanna, R","6448","2018","03","31","Brasil","Paraná","Morretes","Graciosa","-48.899889","-25.332361","-48.899889","-25.332361","851","851","BHCB190190",NA,"Barbosa, G. 5001; Arvoreta ca. 3 m alt. Frutos maduros cônicos, de cor creme. A 75 m ingressando desde a rodovia","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-11 11:41:37-03","UFMG","BHCB","49480","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Souza, VC de; Capellari Jr, L; Linnaeus, C; Miyagi, PH; Ivanauskas, N; Pereira, VF; Moncaio,","5965","1994","04","23","Brasil","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a Caverna da Lage Branca. Mata Atlântica","-48.833333","-24.533333","-48.833333","-24.533333","500","700","BHCB026460",NA,"Arbusto, ca. 1,7m alt.; corola alva com listras verdes, estames alvos. Beira de mata.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-11 11:41:37-03","UFMG","BHCB","49469","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Souza, VC de; Capellari Jr, L; Linnaeus, C; Miyagi, PH; Ivanauskas, N; Pereira, VF; Moncaio,","5965","1994","04","23","Brasil","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a Caverna da Lage Branca. Mata Atlântica","-48.833333","-24.533333","-48.833333","-24.533333","500","700","BHCB026461",NA,"Arbusto, ca. 1,7m alt.; corola alva com listras verdes, estames alvos. Beira de mata.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-11 11:41:37-03","UFMG","BHCB","190188","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Stehmann, JR; Barboza, G; Deanna, R","6446","2018","03","30","Brasil","Santa Catarina","Monte Castelo","Moema, entrada ca. Km 89, pela rodovia SC 477, a 3,4 km da rodovia","-49.775028","-26.549278","-49.775028","-26.549278","930","930","BHCB190188",NA,"Barboza, G. 4999; Planta ca 1m alt. Corola branca pequena com manchas esverdeadas. Frutos ovoides imaturos.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:41:37-03","UFMG","BHCB","49470","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Barreto, KD; Fernandes, GD; Fernandes, RD","3094","1994","10","20","Brasil","São Paulo","Tapiraí","Mata Atântica","-47.525972","-24.012056","-47.525972","-24.012056",NA,NA,"BHCB026459",NA,"Erva, 1m alt.; flores alvas com manchas verdes. Borda de mata","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:41:37-03","UFMG","BHCB","43338","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Motta, JT","1964","1990","05","28","Brasil","Paraná","Curitiba","Bosque Tapajós","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"BHCB026448",NA,"Arbusto comum no sub-bosque","Dicotyledon",NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-11 11:41:37-03","UFMG","BHCB","10519","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Ribas, OS; Cordeiro, J","255","1990","02","08","Brasil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"BHCB001851","BHCB001851","Arbusto, 3m, pétalas verdes com bordos e nervura central alvescentes. Orla de rio encachoeirado","Dicotyledon",NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-11 11:41:37-03","UFMG","BHCB","43336","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Imaguire, N","359","1968","02","07","Brasil","Paraná","Curitiba","Mananciais da Serra-Piraquara","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"BHCB026458",NA,"Árvore de 4m. Frequente I.H.N.","Dicotyledon",NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:41:37-03","UFMG","BHCB","62254","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Vasconcelos, MF de","s.n.","2001","07","31","Brasil","Paraná","Piraquara","Mananciais da Serra (SANEPAR)","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"BHCB026601",NA,"Floresta Ombrófila. Arbustivo","Dicotyledon",NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-11 11:41:37-03","UFMG","BHCB","176461","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Sobral, M; Jarenkow, JA","8027","1995","12",NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul","Morro do Forno","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"BHCB026429",NA,"Região de Mata Atlântica, na subida da trilha Morro do Forno-Josafá, 100-150 m.s.m.; arbusto 2m, em interior de mata junto a arroio; flores brancas, sem odor pronunciado; frutos imaturos.","Dicotyledon",NA,"Southern America",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-11 11:41:37-03","UFMG","BHCB","84689","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Guilherme, FAG; Zipparro, VB","268","2002","02","22","Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Estrada de terra entre os municípios de Sete Barras e São Miguel Arcanjo","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"BHCB026621",NA,"Arbusto: aprox. 2,5m de altura, cálice verde, 5 pétalas branco-esverdeadas, 5 anteras marrons. Floresta Atlântica de encosta","Dicotyledon",NA,"Southern America",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:41:37-03","UFMG","BHCB","43339","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Dombrowski, LT; Kuniyoshi, YS","3726","1971","10","14","Brasil","Paraná","Rio Branco do Sul","Próximo a Curriola-Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"BHCB026631",NA,"Arbusto-frequente. I.H.N.","Dicotyledon",NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:41:37-03","UFMG","BHCB","43340","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Dombrowski, LT; Kuniyoshi, YS","3950","1971","12","21","Brasil","Paraná","Marumbi","Serra do Mar","-51.6394004821777","-23.7061004638672",NA,NA,NA,NA,"BHCB026563",NA,"Base do morro-arbusto-frequente","Dicotyledon",NA,"Southern America",NA,"19566","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:41:37-03","UFMG","BHCB","38296","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Cervi, AC; et al.","2127","1983","02","25","Brasil","Paraná","Morretes","Serra do Mar (Estrada da Graciosa)","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"BHCB026463",NA,"Arvoreto de mais ou menos três a quatro metros. Flores esverdeadas.","Dicotyledon",NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"206","2021-02-11 17:21:47-03","UFPR","UPCB","29054","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Giacomin, L.L.","2008","12",NA,"Barbola, I.F.",NA,"1995","03","21","Brasil","Paraná","Morretes","Estação Experimental Morretes II","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Arbusto..",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"207","2021-02-11 17:21:47-03","UFPR","UPCB","51427","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, J.R.","2009","07","16","Liebsch, D.","762","2004","08","23","Brasil","Paraná","Bituruna","Fazenda Lageado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,NA,"Arbusto 3m, flor branca com detalhes verdes. Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA
"208","2021-02-11 17:21:47-03","UFPR","UPCB","51429","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, J.R.","2009","07","16","Liebsch, D.","1029","2005","03","19","Brasil","Paraná","Bituruna","Fazenda Lageado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,NA,"Arbusto 3m, flor branca com estrias verdes. Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA
"209","2021-02-11 17:21:47-03","UFPR","UPCB","53291","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) A.T.Hunziker & G.E.Barboza","Reginato, M.","2006","01","01","Reginato, M.","475","2005","06",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Arbusto 2m, flor alva com verde..",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"210","2021-02-11 17:21:47-03","UFPR","UPCB","51492","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) A.T.Hunziker & G.E.Barboza","Ribas, O.S.","2005","01","01","Reginato, M.","325","2005","03",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Arbusto 3m, flor alva..",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"211","2021-02-11 17:21:47-03","UFPR","UPCB","27426","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Giacomin, L.L.","2008","12",NA,"Dittrich, V.A.O.","139","1996","05","28","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Arbusto, ca. 1,6m, flor branca com manchas verdes nas pétalas, fruto verde. Floresta com Araucaria..",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:21:47-03","UFPR","UPCB","27778","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, J.R.","2009","07","16","Cervi, A.C.","6110","1996","04","11","Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Arvoreta, ca. 2,5m, flor alva, estrias verdes..",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:21:47-03","UFPR","UPCB","24628","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, J.R.","2009","07","16","Bidá, A.","455","1984","07","26","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"Arbusto, flor esverdeada..",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:21:47-03","UFPR","UPCB","24627","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, J.R.","2009","07","16","Bidá, A.",NA,"1984","03","14","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"Flor branca..",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:21:47-03","UFPR","UPCB","24625","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, J.R.","2009","07","16","Bidá, A.","423","1984","06","06","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"Flores brancas..",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"216","2021-02-11 17:21:47-03","UFPR","UPCB","65257","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) A.T.Hunziker & G.E.Barboza","Cervi, A.C.","2009","01","01","Cervi, A.C.","9409","2009","04","29","Brasil","Paraná","Quatro Barras","Serra da Graciosa.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 3,5m, flores com pétalas alvas com listras verdes. Orla da floresta ombrófila densa montana..",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"217","2021-02-11 17:21:47-03","UFPR","UPCB","95334","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. E Barboza.","Bisewski, G. C. A.","2018","11",NA,"Zanella, A. | Bisewski, G. C. A","10","2018","10","05","Brasil","Paraná","Quatro Barras","Serra da Graciosa. Proxima da borda da rua.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"UPCB0040639","UPCB0040639","Arbusto ca. 2m alt.",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"218","2021-02-11 17:21:47-03","UFPR","UPCB","30723","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) A.T.Hunziker & G.E.Barboza","Stehmann, J.R.","1997","07",NA,"Cervi, A.C.","2127","1983","02","25","Brasil","Paraná","Morretes","Serra do Mar, Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Arvoreta, ca. 3-4m, flor esverdeada..",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"219","2021-02-11 17:21:47-03","UFPR","UPCB","29848","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Giacomin, L.L.","2008","12",NA,"Uhlmann, A.",NA,"1993","05","08","Brasil","Paraná","Morretes","Serra do Mar, Estrada da Graciosa, Caminho dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Arbusto, freqüente em orla de floresta atlântica sub-montana alterada..",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"220","2016-11-15 05:15:00-02","MO","MOBOT","2956172","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","L.L. Giacomin",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 33579","1978","2","14","Brazil","Paraná","Tijucas do Sul","Represa de Vossoroca.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"25228","auto",NA,NA,NA,NA,NA,"1"
"221","2011-02-28 19:36:00-03","MO","MOBOT","2482056","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Moysés Kuhlmann","Kuhlmann 41636","1939","9","3","Brazil","Paraná",NA,"Alto da Serra",NA,NA,NA,NA,"1010.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2013-11-16 15:34:00-02","MO","MOBOT","2482590","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Izabella M.C.Rodrigues",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 39322","1976","12","21","Brazil","Paraná",NA,"Antonina. Rio Cotia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"223","2012-04-18 10:24:00-03","MO","MOBOT","2482608","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Armando T. Hunziker|et al.","Hunziker 25012","1985","4","29","Brazil","Paraná",NA,"Antonina. BR-116 a 15 km da divisa com Sao Paulo","-48.66666","-25.1",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2009-12-04 16:52:00-02","MO","MOBOT","2482627","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","Hatschbach 29339","1972","3","22","Brazil","Paraná",NA,"Guaratuba. Rio da Aberta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
