"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","sex"
"216","2020-03-02 09:10:57-03","UFRPE","PEUFR","8908","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","I. Pontual; Mary",NA,"1981","05","14",NA,"Brasil",NA,NA,"Árvore de + ou - 8 m de alt.; inflorescência alvas","PEUFR008908",NA,NA,NA,"(Mart.) Benth.","Pernambuco",NA,NA,"J.S. Silva",NA,NA,NA,NA,"Poço do Ferro",NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA
"217","2020-03-02 09:10:57-03","UFRPE","PEUFR","14907","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","D.P. Lima","13110","1973","04","09",NA,"Brasil",NA,NA,"Árvore + ou - 4 m de alt. por 6 cm de diâmetro; flores alvas; perfume agradável","PEUFR014907",NA,NA,NA,"(Mart.) Benth.","Bahia","Fazenda Tiririca",NA,"J.S. Silva; M. Sales","-40.3213996887207","-10.5074996948242",NA,NA,"Campo Formoso","104183","auto",NA,NA,"2005","03",NA,NA,"09",NA,NA,NA,NA
"218","2020-03-02 09:10:57-03","UFRPE","PEUFR","14663","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","F.B. Ramalho","171","1973","03","27",NA,"Brasil",NA,NA,"Árvore + ou - 6 m de alt.; flores alvas, perfume ativo agradável","PEUFR014663",NA,NA,NA,"(Mart.) Benth.","Bahia","Fazenda Caldeirão",NA,"C.T. Rizzini","-40.9707984924316","-9.16193962097168",NA,NA,"Casa Nova","116505","auto",NA,NA,"1975","10",NA,NA,"07",NA,NA,NA,NA
"219","2020-03-02 09:10:57-03","UFRPE","PEUFR","31780","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","F.B. Ramalho","171","1973","03","27",NA,"Brasil",NA,NA,"Árvore com aproximademente 6 m de alt., flores alvas, perfume ativo agradável","PEUFR031780",NA,NA,NA,"(Mart.) Benth.","Bahia","Fazenda Caldeirão",NA,"C.T. Rizzini","-40.9707984924316","-9.16193962097168",NA,NA,"Casa Nova","116505","auto",NA,NA,"1975","10",NA,NA,"07",NA,NA,NA,NA
"220","2020-03-02 09:10:57-03","UFRPE","PEUFR","32424","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","F.B. Ramalho","171","1973","03","27",NA,"Brasil",NA,NA,"Árvore com aproximadamente 6 m de alt., flores alvas, perfume ativo agradável","PEUFR032424",NA,NA,NA,"(Mart.) Benth.","Bahia","Fazenda Caldeirão",NA,"C.T. Rizzini","-40.9707984924316","-9.16193962097168",NA,NA,"Casa Nova","116505","auto",NA,NA,"1975","10",NA,NA,"07",NA,NA,NA,NA
"221","2020-03-02 09:10:57-03","UFRPE","PEUFR","33617","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","F.B. Ramalho","171",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore com aproximadamente 6 m de alt., flores alvas, perfume ativo agradável","PEUFR033617",NA,NA,NA,"(Mart.) Benth.","Bahia","Fazenda Caldeirão",NA,"C.T. Rizzini","-40.9707984924316","-9.16193962097168",NA,NA,"Casa Nova","116505","auto",NA,NA,"1975","10",NA,NA,"07",NA,NA,NA,NA
"222","2020-03-02 09:10:57-03","UFRPE","PEUFR","29373","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","J.S. Sobrinho","206","1966","02","01",NA,"Brasil",NA,NA,"Arvoreta; flores em espiga com agradável perfume e cor branca","PEUFR029373",NA,NA,NA,"(Mart.) Benth.","Maranhão","Fazenda Sibéria, 1 km do Rio Parnaíba",NA,"J.S. Silva","-44.5583000183105","-7.22278022766113",NA,NA,"Benedito Leite","54821","auto",NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA
"223","2020-03-02 09:10:57-03","UFRPE","PEUFR","33328","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","A.E. da Silva","17","1975","06","18",NA,"Brasil",NA,NA,"Árvore com aproximadamente 6 m de alt., flores alvas, com perfume agradável","PEUFR033328",NA,NA,NA,"(Mart.) Benth.","Maranhão",NA,NA,"J.S. Silva","-43.8335990905762","-5.83722019195557",NA,NA,"Buriti Bravo","32212","auto",NA,NA,"2007","07",NA,NA,"11",NA,NA,NA,NA
"224","2020-03-02 09:10:57-03","UFRPE","PEUFR","14567","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","A.E.da Silva","17","1975","06","18",NA,"Brasil",NA,NA,"Árvore + ou - 6 m de alt.; flores alvas, com perfume agradável","PEUFR014567",NA,NA,NA,"(Mart.) Benth.","Maranhão",NA,NA,NA,"-43.8335990905762","-5.83722019195557",NA,NA,"Buriti Bravo","32212","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-03-02 09:10:57-03","UFRPE","PEUFR","40681","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","F. Paiva","9","1975","04","03",NA,"Brasil",NA,NA,"Árvore; ca. de 5 m de alt.; flores alvas com odor desagradável","PEUFR040681",NA,NA,NA,"(Mart.) Benth.","Maranhão","Fazenda Vão de Cedro",NA,"J.S. Silva","-44.1916999816895","-6.4769401550293",NA,NA,"Sucupira do Norte","46007","auto",NA,NA,"2016","04",NA,NA,NA,NA,NA,NA,NA
"226","2020-03-02 09:10:57-03","UFRPE","PEUFR","5611","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","E.P. Heringer; D. de Andrade-Lima; J. de P.L. Sobrinho; A.C. Sarmento",NA,"1971","04","18",NA,"Brasil",NA,NA,"Árvore 4-5 m; flores alvo-rosadas comum nesta área","PEUFR005611",NA,NA,NA,"(Mart.) Benth.","Pernambuco","Arredores de Petrolina",NA,"J.S. Silva","-40.5008010864258","-9.39861011505127",NA,NA,"Petrolina","90462","auto",NA,NA,"2007","07",NA,NA,"11",NA,NA,NA,NA
"227","2020-03-02 09:10:57-03","UFRPE","PEUFR","14566","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","F.B. Ramalho","332","1974","06","06",NA,"Brasil",NA,NA,"Árvore + ou - 6 m de alt.; flores alvas, com perfume agradável","PEUFR014566",NA,NA,NA,"(Mart.) Benth.","Piauí","Fazenda Jurema",NA,"J.S. Silva; M. Sales","-42.9444007873535","-8.10999965667725",NA,NA,"Canto do Buriti","120640","auto",NA,NA,"2005","03",NA,NA,"09",NA,NA,NA,NA
"228","2020-03-02 09:10:57-03","UFRPE","PEUFR","23788","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","M.E. Alencar","184",NA,NA,NA,NA,"Brasil",NA,NA,"Arvoreta 4 m; inflorescências com flores brancas","PEUFR023788",NA,NA,NA,"(Mart.) Benth.","Piauí","Serra Velha",NA,"A. Fernandes","-40.9043998718262","-7.35500001907349",NA,NA,"Padre Marcos","17353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-03-02 09:10:57-03","UFRPE","PEUFR","23784","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","M.E. Alencar","210",NA,NA,NA,NA,"Brasil",NA,NA,"Arvoreta 5 m; flores brancas; frutos avermelhados","PEUFR023784",NA,NA,NA,"(Mart.) Benth.","Piauí","Serra Velha",NA,"A. Fernandes","-40.9043998718262","-7.35500001907349",NA,NA,"Padre Marcos","17353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-05 15:05:57-03","UFRPE","PEUFR","15655","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","F.B. Ramalho","372","1975","02","08",NA,"Brasil",NA,NA,"Árvore de +/- 4 m de alt.; flores alvas perfumadas; madeira dura com resina","PEUFR015655",NA,NA,NA,"(Mart.) Benth.","Piauí","Fazenda São Gregório",NA,"J.S. Silva","-44.5560989379883","-7.22944021224976",NA,NA,"Uruçui","137737","auto",NA,NA,"2009","09",NA,NA,"21",NA,NA,NA,NA
"231","2020-03-02 09:10:57-03","UFRPE","PEUFR","31714","PreservedSpecimen","Plantae","Leguminosae-Mim.","Mimosa","acutistipula","Mimosa acutistipula","F.B. Ramalho","372","1975","02","08",NA,"Brasil",NA,NA,"Árvore com aproximadamente 4 m de alt.; flores alvas perfumadas; madeira dura com resina","PEUFR031714",NA,NA,NA,"(Mart.) Benth.","Piauí","Fazenda São Cristovão",NA,"J.S. Silva","-44.5560989379883","-7.22944021224976",NA,NA,"Uruçuí","137737","auto",NA,NA,"2016","04",NA,NA,NA,NA,NA,NA,NA
"232","2020-04-22 16:20:43-03","UFPB","JPB","63010","PreservedSpecimen","Plantae","Leguminosae","Mimosa","acutistipula","Mimosa acutistipula","Agra, MF; Barros, W; Pontes, RA","4434","1997","12","20","Southern America","Brasil",NA,NA,"; HABITAT: Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida; DESC: Arvoreta, flores alvas",NA,"Angiosperma","Dicotyledon",NA,"Benth.","Paraíba","Pico do Jabre",NA,NA,"-37.431389","-7.186111","800","1010","Maturéia",NA,NA,NA,NA,NA,NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA
"233","2020-04-22 16:20:43-03","UFPB","JPB","20089-1","PreservedSpecimen","Plantae","Leguminosae","Mimosa","acutistipula","Mimosa acutistipula","Agra, MF; et al.","2358","1993","10","29","Southern America","Brasil",NA,NA,"; DESC: Sem flores.",NA,"Angiosperma","Dicotyledon",NA,"Benth.","Paraíba","Caatinga hiperxerofila.",NA,"Agra, MF","-36.272222","-7.390833","458","458","São João do Cariri",NA,NA,NA,NA,"1993","11","-36.272222","-7.390833",NA,NA,NA,NA,NA
"234","2020-04-22 16:20:43-03","UFPB","JPB","23121","PreservedSpecimen","Plantae","Leguminosae","Mimosa","acutistipula","Mimosa acutistipula","Bandeira, FP","89","1992","12","05","Southern America","Brasil",NA,NA,"; DESC: Palnta de porte suarbóreo, folhas membranéceas, frutos maduros marrons, articulados e imaturos verdes, inflorescências alvas.",NA,"Angiosperma","Dicotyledon",NA,"Benth.","Bahia","(Baixa do Jatobazinho).",NA,"Bandeira, FP",NA,NA,NA,NA,"Brejo do Burgo",NA,NA,NA,NA,"1993","02",NA,NA,"17",NA,NA,NA,NA
"235","2021-03-16 17:52:11-03","UCS","HUCS","28957","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Hatschbach, G.","74403","2003","03","09",NA,"Brasil",NA,NA,"Arbusto, 3m, flor alva.; Cerrado degradado",NA,"Angiospermae","Fabales","acutistipula","(Mart.) Benth.","Mato Grosso do Sul","Rodovia Guia Lopes da Laguna a Bonito",NA,"Ribas, O.S.","-56.4818992614746","-21.1210994720459",NA,NA,"Bonito","71352","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-04-23 11:53:47-03","UNEMAT","HERBAM","14086","S","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Ferreira, E.V.R.","236","2011","01","26",NA,"Brasil",NA,NA,NA,"HERBAM014086",NA,NA,NA,"(Mart.) Benth.","Sergipe",NA,NA,NA,"-38.1833000183105","-10.7082996368408",NA,NA,"Poço Verde","23916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-04-27 16:09:58-03","UFES","VIES","38300","S","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Sevilha, A.C.; et.al","3190","2003","08","29",NA,"Brasil",NA,NA,NA,"VIES038300",NA,NA,NA,"(Mart.) Benth.","Goiás","Fazenda Itú, próxima a fábrica de calcário.","VIES038300","Sevilha, A.C.","-46.4921989440918","-14.4807996749878",NA,NA,"Alvorada do Norte","45394","auto",NA,NA,"2003","08",NA,NA,"28",NA,NA,NA,NA
"238","2020-04-27 16:09:58-03","UFES","VIES","40770","S","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Bianchetti, L.B.; Silveira, J.N.","736","1988","05","23",NA,"Brasil",NA,NA,NA,"VIES040770",NA,NA,"acutistipula","(Mart.) Benth.","Piauí",NA,"VIES040770","Simon, M.F.","-45.1622009277344","-10.4433002471924","590","590","Corrente","42179","auto",NA,NA,"2009","08",NA,NA,NA,NA,NA,NA,NA
"239","2020-04-27 16:09:58-03","UFES","VIES","18614","S","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Martins, M.L.L.","484","1994","08","06",NA,"Brasil",NA,NA,NA,"VIES018614",NA,NA,NA,"(Mart.) Benth.","Rio Grande do Norte","Estação Ecológica do Seridó.","VIES018614","Martins, M.L.L.","-37.3972015380859","-6.66555976867676",NA,NA,"Serra Negra do Norte","25572","auto",NA,NA,"1994","08",NA,NA,"06",NA,NA,NA,NA
"240","2020-04-27 16:09:58-03","UFES","VIES","38304","S","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Sevilha, A.C.; et.al","3358","2003","09","04",NA,"Brasil",NA,NA,NA,"VIES038304",NA,NA,NA,"(Mart.) Benth.","Goiás","Fazenda Cruzeiro do Sul.","VIES038304","Sevilha, A.C.","-46.3182983398438","-13.3983001708984","398","398","São Domingos","73215","auto",NA,NA,"2003","09",NA,NA,"04",NA,NA,NA,NA
"241","2019-08-16 08:39:27-03","UTFPR","HCF","5397","S","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","G. Hatschbach","74955","2003","03","10",NA,"Brasil",NA,NA,"arbusto, 3 m, flor levemente lilás. Orla seca do pantanal.",NA,NA,NA,NA,"(Mart.) Benth.","MS","Rodovia Traspantaneira, Rio Taboca",NA,"M.G. Caxambu","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana","212961","auto",NA,NA,"2012","06",NA,NA,"27",NA,NA,NA,NA
"242","2013-04-01 09:18:32-03","IPT","BCTW","14811","S","Plantae",NA,"Mimosa","acutistipula","Mimosa acutistipula",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Benth.","Bahia","Caatinga",NA,NA,"-42.7311","-10.8217",NA,NA,"Xique-Xique","100560","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-21 19:35:35-03","UFC","EAC","16880","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Otoch, R.","s.n.","1990","09","21","Southern America","Brasil",NA,NA,"Arbusto, flor branca.; Canga (caatinga).","EAC0016880","Dicotyledon",NA,NA,"(Mart.) Benth.","Paraíba","Serra dos Carajás","EAC0016880","Otoch, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","09",NA,NA,"21",NA,NA,NA,NA
"244","2021-03-21 19:35:35-03","UFC","EAC","21417","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fernandes, A.; Nunes, E.; Custódio, A.V.; Alves, M.A.O.; Cavada, B.S.","EAC21417","1994","09","27","Southern America","Brasil",NA,NA,"Arbusto.; Caatinga","EAC0021417","Dicotyledon",NA,NA,"(Mart.) Benth.","Rio Grande do Norte","Próximo à Baraúna","EAC0021417","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-21 19:35:35-03","UFC","EAC","28663","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Conceição, C.A.","2266","1988","06","08","Southern America","Brasil",NA,NA,"Arbustiva.","EAC0028663","Dicotyledon",NA,NA,"(Mart.) Benth.","Mato Grosso do Sul","Piraputanga.","EAC0028663","Nunes, E.",NA,NA,NA,NA,"Palmeira",NA,NA,NA,NA,"1999","12",NA,NA,"01",NA,NA,NA,NA
"246","2021-03-21 19:35:35-03","UFC","EAC","33463","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Bruno, M.M.A.; Sobrinho, M.S.","176","2001","07","16","Southern America","Brasil",NA,NA,"Anmocórico.. Fruto Avermelhado; Mata seca","EAC0033463","Dicotyledon",NA,NA,"(Mart.) Benth.","Ceará","RPPN Serra das Almas.","EAC0033463","Lima-Verde, L.W.","-40.85","-5.083333","650","650","Crateús",NA,NA,NA,NA,"2002","03","-40.85","-5.083333","01",NA,NA,NA,NA
"247","2021-03-21 19:35:35-03","UFC","EAC","33464","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Bruno, M.M.A.; Sobrinho, M.S.","287","2001","08","21","Southern America","Brasil",NA,NA,"Anemocórico..; Mata seca","EAC0033464","Dicotyledon",NA,NA,"(Mart.) Benth.","Ceará","RPPN Serra das Almas.","EAC0033464","Lima-Verde, L.W.","-40.85","-5.083333","650","650","Crateús",NA,NA,NA,NA,"2002","03","-40.85","-5.083333","01",NA,NA,NA,NA
"248","2021-03-21 19:35:35-03","UFC","EAC","3444","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fernandes, A.; Matos, F.J.A.","EAC3444","1977","08","20","Southern America","Brasil",NA,NA,"Arvoreta.","EAC0003444","Dicotyledon",NA,NA,"(Mart.) Benth.","Rio Grande do Norte","estrada Mossoró-Tabuleiro.","EAC0003444","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,"Jucuri",NA,NA,NA,NA,"1987","05",NA,NA,"29",NA,NA,NA,NA
"249","2021-03-21 19:35:35-03","UFC","EAC","3810","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fernandes, A.; Matos, F.J.A.","EAC3810","1978","05","01","Southern America","Brasil",NA,NA,"Arvoreta.","EAC0003810","Dicotyledon",NA,NA,"(Mart.) Benth.","Piauí","entre Oiras e Gaturiano","EAC0003810","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","05",NA,NA,"29",NA,NA,NA,NA
"250","2021-03-21 19:35:35-03","UFC","EAC","39210","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Lima-Verde, L.W.; Barros, E.O.; Nunes, L.E.C.","638","1997","04","09","Southern America","Brasil",NA,NA,"Árvore, 4 m; tronco estriado; folha composta, alterna, cartácea, pílosa; inflorescência panícula axilar; flor branca.; Caatinga arbórea.","EAC0039210","Dicotyledon",NA,NA,"(Mart.) Benth.","Ceará","Estação Ecológica de Aiuaba.","EAC0039210","Andrade, I.M.","-40.301389","-6.688","490","490","Aiuaba",NA,NA,NA,NA,"1997","09","-40.301389","-6.688",NA,NA,NA,NA,NA
"251","2021-03-21 19:35:35-03","UFC","EAC","61135","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Souza, E.B.; Lima, E.C.; Araújo, F.F.; Paiva, I.T.P.","4621","2017","05","19","Southern America","Brasil",NA,NA,"Inventário florístico da Região Noroeste do Estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Arbusto, ca. 1 m alt.; caule e ramos castanhos, lenticelados; folhas cartáceas; flores brancas; frutos verdes imaturos.; Ár","EAC0061135","Dicotyledon",NA,NA,"(Mart.) Benth.","Ceará","Planalto da Ibiapaba, Queimadas.","EAC0061135","Souza, E.B.; Araújo, F.F.","-41.153611","-3.879167","600","800","Tianguá",NA,NA,NA,NA,"2017","05","-41.153611","-3.879167",NA,NA,NA,NA,NA
"252","2021-03-21 19:35:35-03","UFC","EAC","9992","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fernandes, A.; Del'Arco, M.R.","EAC9992","1981","04","14","Southern America","Brasil",NA,NA,"Subarbusto., flor rósea; Cerrado","EAC0009992","Dicotyledon",NA,NA,"(Mart.) Benth.","Piauí","Estrada p/ Bom Jesus-Estação Ecológica de Uruçui-U","EAC0009992","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","05",NA,NA,"29",NA,NA,NA,NA
"253","2021-03-21 19:35:35-03","UFC","EAC","54752","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Lima-Verde, L.W.; et al.","3138","2005","04","14","Southern America","Brasil",NA,NA,"Arbóreo.; Caatinga arbórea.","EAC0054752","Dicotyledon",NA,NA,"(Mart.) Benth.","Bahia",NA,"EAC0054752","Nunes, E.P.","-40.9707984924316","-9.16193962097168",NA,NA,"Casa Nova","116505","auto",NA,NA,"2005","04",NA,NA,NA,NA,NA,NA,NA
"254","2021-03-21 19:35:35-03","UFC","EAC","35324","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Lima-Verde, L.W.","1122","2000","03","09","Southern America","Brasil",NA,NA,NA,"EAC0035324","Dicotyledon",NA,NA,"(Mart.) Benth.","Ceará","Serra das Almas","EAC0035324","Lima-Verde, L.W.","-40.6775016784668","-5.1783299446106",NA,NA,"Crateús","43216","auto",NA,NA,"2000","03",NA,NA,"09",NA,NA,NA,NA
"255","2021-03-21 19:35:35-03","UFC","EAC","30054","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Castro, A.S.F.","861","2000","06","12","Southern America","Brasil",NA,NA,"Carrasco","EAC0030054","Dicotyledon",NA,NA,"(Mart.) Benth.","Ceará","Serra da Esperança.","EAC0030054","Castro, A.S.F.","-40.6944007873535","-6.21111011505127",NA,NA,"Parambu","45414","auto",NA,NA,"2000","09",NA,NA,"12",NA,NA,NA,NA
"256","2021-03-21 19:35:35-03","UFC","EAC","3135","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fernandes, A.; Matos, F.J.A.","EAC3135","1977","04","21","Southern America","Brasil",NA,NA,"Árvore pequena; flores alvas.","EAC0003135","Dicotyledon",NA,NA,"(Mart.) Benth.","Ceará","Boi morto","EAC0003135","Fernandes, A.; Nunes, E.","-40.9211006164551","-3.85443997383118",NA,NA,"Ubajara","27385","auto",NA,NA,"1987","05",NA,NA,"28",NA,NA,NA,NA
"257","2021-03-21 19:35:35-03","UFC","EAC","8292","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fernandes, A.; Matos, F.J.A.","EAC8292","1980","03","22","Southern America","Brasil",NA,NA,"Arbusto., flor branca; Carrasco","EAC0008292","Dicotyledon",NA,NA,"(Mart.) Benth.","Ceará","Cachoeira do Boi Morto","EAC0008292","Fernandes, A.; Nunes, E.","-40.9211006164551","-3.85443997383118",NA,NA,"Ubajara","27385","auto",NA,NA,"1987","05",NA,NA,"29",NA,NA,NA,NA
"258","2021-03-21 19:35:35-03","UFC","EAC","18772","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Nunes, E.; Cavada, B.S.","EAC18772","1992","09","02","Southern America","Brasil",NA,NA,"Arbusto, com pouco espinho.","EAC0018772","Dicotyledon",NA,NA,"(Mart.) Benth.","Ceará","estrada da parede do açude Jaburu para Ubajara.","EAC0018772","Fernandes, A.; Nunes, E.","-40.9211006164551","-3.85443997383118",NA,NA,"Ubajara","27385","auto",NA,NA,"1992","09",NA,NA,NA,NA,NA,NA,NA
"259","2021-03-21 19:35:35-03","UFC","EAC","8417","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fernandes, A.; Nunes, E.","EAC8417","1980","04","19","Southern America","Brasil",NA,NA,"Arbusto.. Flor Branca.; Cerradão","EAC0008417","Dicotyledon",NA,NA,"(Mart.) Benth.","Maranhão","BR 230, entre Barão de Grajaú e São João dos Patos.","EAC0008417","Fernandes, A.; Nunes, E.","-43.7022018432617","-6.49499988555908",NA,NA,"São João dos Patos","47367","auto",NA,NA,"1987","05",NA,NA,"29",NA,NA,NA,NA
