"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"188","2020-09-12 05:00:02-03","US","US","2728569","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"Ludwig","298",NA,NA,NA,"South America - Neotropics","Colombia","Bogota D.C.",NA,"Choochi, cond. de Bogota [interpreted]",NA,NA,NA,NA,NA,NA,"US01567743","US01567743_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","3479509","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"M. Sundue, M. Nee & A. Carrasco","598","2002","4","1","South America - Neotropics","Bolivia","Santa Cruz",NA,"Depto. Santa Cruz, Prov. Florida, 6 km e of Samaipata, road to El Fuerte","-63.82","-18.18","1850",NA,NA,NA,"US01567719",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","1230601","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl.) Moore",NA,"A. Allart","374","1924","12",NA,"South America - Neotropics","Venezuela",NA,NA,"Colonia Tovar",NA,NA,"1800","2000",NA,NA,"US01567704","US01567704_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"191","2019-10-07 09:38:43-03","UEFS","HUEFS","228589","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Dittrich, V.A.O.","1609","2010","04","02",NA,"Brasil","Bahia","Piatã","Serra de Santana.","-41.765278","-13.155278",NA,NA,NA,NA,"HUEFS0228589","HUEFS0228589",NA,NA,NA,NA,"41W45'55''","13S9'19''","Polypodiopsida",NA,NA,NA,NA,NA,NA
"192","2020-07-23 12:05:04-03","CEPLAC","CEPEC","85616","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum",NA,"M. L. Guedes","M. L. Guedes","6916","1988","12","02",NA,"Brasil","Bahia","ANDARAÍ","Chapada Diamantina.","-41.383333","-12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W23'","12S48'",NA,NA,NA,NA,NA,NA,"30/09/2000"
"193","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90365","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9936","2004","10","30","América","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do isidoro. Entorno do Parque Esadual do RIo Preto, nas proximidades do Pico Dois Irmãos.","-43.287139","-18.196694","1150","1350",NA,"Rupícola.; Em capão de mata. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","BHCB048977","BHCB048977",NA,NA,"2005","06","-43.287139","-18.196694",NA,NA,NA,NA,NA,NA,NA
"194","2021-01-12 15:24:05-03","UFMG","BHCB-SL","100390","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, L","Borba, EL; Melo, MC; Moreira, ASFP; Batista, JAN","2225","2006","04","23","América","Brasil","Minas Gerais","Carrancas","Pedreira do Guilherme;","-48.598083","-21.5055",NA,NA,NA,"Erva.","BHCB048976","BHCB048976",NA,NA,"2009","11","-48.598083","-21.5055",NA,NA,NA,NA,NA,NA,NA
"195","2019-12-19 16:20:42-03","UFMG","BHCB-SL","141525","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Viveros, RS; Oliveira, CT; Echternacht, LA; Bastos, TV","68","2009","03","01","América","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Acima da Cascatinha.","-43.475","-20.106111","1251","1251",NA,"Rupícola.; Em local úmido. Floresta semidecidual.","BHCB048969","BHCB048969",NA,NA,"2009","03","-43.475","-20.106111",NA,NA,NA,NA,NA,NA,NA
"196","2019-12-19 16:20:42-03","UFMG","BHCB-SL","109369","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Rolim, LB; Silva, JL","375","2006","08","16","América","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Platô","-43.427244","-20.422783","1368","1368",NA,"Rupícola entre fendas de quartzito.; Campo rupestre.","BHCB048998","BHCB048998",NA,NA,NA,NA,"-43.427244","-20.422783",NA,NA,NA,NA,NA,NA,NA
"197","2019-12-19 16:20:42-03","UFMG","BHCB-SL","105007","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN; Salino, A","Mello, R; Pirani, JR; Calió, MFA; Lepis, KB; Riina, R; Lovo, J","2395","2004","01","19","América","Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó, Serra Talhada. Estrada para o vale do Rio Preto, 9,6 km sudoeste da estrada Congonhas do Norte-Gouveia, entrada a 3,7 km noroeste de Congonhas do Norte.","-43.748056","-18.840556","1304","1304",NA,"Folhas verde-claras. Soros negros.&nf;; Afloramentos rochosos e campo limpo, próximo a riacho. Sobre rochas, próximo a riacho.","BHCB049015","BHCB049015",NA,NA,NA,NA,"-43.748056","-18.840556",NA,NA,NA,NA,NA,NA,NA
"198","2021-01-12 15:24:05-03","UFMG","BHCB-SL","85823","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Salino, A; Mota, NFO; Viana, PL","9320","2003","08","06","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Na região da Lapa, próximo ao Pico Dois Irmãos.","-43.338344","-18.200556","1550","1600",NA,"Rupícola.; Em mata de galeria.","BHCB048999","BHCB048999",NA,NA,NA,NA,"-43.338344","-18.200556",NA,NA,NA,NA,NA,NA,NA
"199","2019-12-19 16:20:47-03","UFMG","BHCB-SL","88911","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, L","Figueiredo, JB; Rodrigues, EA","471","2004","05","20","América","Brasil","Minas Gerais","Rio Acima","RPPN de Andaime","-43.794194","-20.157694","850","850",NA,"Terrestre.; Interior da mata. Floresta Estacional Semidecidual.","BHCB048962","BHCB048962",NA,NA,"2009","11","-43.794194","-20.157694",NA,NA,"19",NA,NA,NA,NA
"200","2019-12-19 16:20:42-03","UFMG","BHCB-SL","109193","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Almeida, TE","Almeida, TE; Salino, A; Souza, DT; Heringer, G","1105","2007","06","20","América","Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.199","-21.109722","1002","1002",NA,"Terrestre.; Em barranco no interior de mata de galeria.","BHCB049010","BHCB049010",NA,NA,"2007","06","-44.199","-21.109722",NA,NA,NA,NA,NA,NA,NA
"201","2019-12-19 16:20:42-03","UFMG","BHCB-SL","63415","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Brade, AC","Duarte, AP","3226","1950","09","18","América","Brasil","Minas Gerais",NA,"Serra do Cipó Morro do Pilar",NA,NA,NA,NA,NA,"Planta de formação rupestre em arenito triássico em estado de desagregação bastante adiantado.","BHCB048995","BHCB048995",NA,NA,"1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-12-19 16:20:47-03","UFMG","BHCB-SL","81661","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Mota, RC","1986","2002","12","24","América","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.615017","-19.073631",NA,NA,NA,"Coletada em matéria orgânica acumulada sobre pedras em mata de galeria.","BHCB048992","BHCB048992",NA,NA,NA,NA,"-43.615017","-19.073631",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-07 11:16:36-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN; Salino, A","Mello, R; Pirani, JR; Calió, MFA; Lepis, KB; Riina, R; Lovo, J","2395","2004","01","19","América","Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó. Serra Talhada. Estrada para o vale do rio Preto, 9,6 km sudoeste da estrada Conganhas do Norte - Gouveia, entrada a 3,7 km noroeste de Congonhas do Norte.","43.748056","18.840556","1304","1304",NA,"Sobre rocha, próximo a riacho. Folhas verdes-claras. Soros negros.",NA,NA,NA,NA,NA,NA,"43.748056","18.840556",NA,NA,NA,NA,NA,NA,NA
"204","2019-12-19 16:20:42-03","UFMG","BHCB-SL","120941","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1372","2008","06","19","América","Brasil","Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas, Caminho para a Serra do Mocó, passando pelo córrego do Mocó.","-43.846167","-17.929417","1312","1312",NA,"Rupícola.; No interior de mata de galeria. Campos rupestres, Campos limpos, Campos sujos, Cerrado sentido restrito e Matas de galeria.","BHCB048997","BHCB048997",NA,NA,"2008","08","-43.846167","-17.929417",NA,NA,"01",NA,NA,NA,NA
"205","2021-01-12 15:24:05-03","UFMG","BHCB-SL","81841","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Salino, A; Carvalho, FA; Mota, RC","8775","2003","05","31","América","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Minicipal do Ribeirão do Campo, Cachoeira de Tabuleiro.","-43.589667","-19.081417",NA,NA,NA,"Rupícola.; Em pedras de rio. campo rupestre e mata de galeria com muitas rochas.","BHCB048973","BHCB048973",NA,NA,"2004","01","-43.589667","-19.081417",NA,NA,NA,NA,NA,NA,NA
"206","2021-01-12 15:24:05-03","UFMG","BHCB-SL","105980","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Sucre, D; Krieger, PL; Braga, PIS","7283","1970","09","30","América","Brasil","Minas Gerais",NA,"Serra da Ibitipoca, Trecho da praia do Ribeirão a ponte de Pedra.",NA,NA,"1350","1500",NA,"Terrestre, umbrófila, crescendo em local muito úmido em mata de galeria.",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,"19",NA,NA,NA,NA
"207","2019-12-19 16:20:42-03","UFMG","BHCB-SL","183924","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Paiva, JAM; Stockler, L; Silva, E","1119","2016","11","22","América","Brasil","Minas Gerais","Itabirito","RPPN Capivari 2","-43.669444","-21.566667","1321","1321",NA,"Herbáceo, 0,15 metros de altura. Soros cor ferrugem, folhas com indumento branco.; Campo rupestre Quartzítico.","BHCB048968","BHCB048968",NA,NA,NA,NA,"-43.669444","-21.566667",NA,NA,NA,NA,NA,NA,NA
"208","2019-12-19 16:20:42-03","UFMG","BHCB-SL","101332","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Almeida, TE; Souza, DT","319","2006","08","05","América","Brasil","Minas Gerais","Itambé do Mato Dentro","Santana do Rio Preto(Cabeça de Boi)","-43.422944","-19.413667","705","705",NA,"Rupícola.; Ao lado de córrego. Floresta Estacional Semidecidual Submontana e Campos Rupestres.","BHCB049014","BHCB049014",NA,NA,"2015","11","-43.422944","-19.413667",NA,NA,NA,NA,NA,NA,NA
"209","2019-12-19 16:20:42-03","UFMG","BHCB-SL","107104","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Almeida, TE; Heringer, G; Lara, DS; Costa, ACV","897","2007","04","29","América","Brasil","Minas Gerais","Bocaiúvas","Parque Nacional das Sempre Vivas, Caminho entre Campos de São Domingos e a Serra do Landi, passando pelo Córrego do Landi.","-43.770014","-17.905278","1297","1297",NA,"Rupícola.; No campo rupestre. Campos limpos; capão de mata, campos rupestres e campos sujos.","BHCB048996","BHCB048996",NA,NA,"2007","06","-43.770014","-17.905278",NA,NA,NA,NA,NA,NA,NA
"210","2021-01-12 15:24:05-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Sucre, D; Krieger, PL; Braga, PIS","7283","1970","09","30","América","Brasil","Minas Gerais",NA,"Serra da Ibitipoca, Trecho da praia do Ribeirão a ponte de Pedra.",NA,NA,"1350","1500",NA,"Terrestre, umbrófila, crescendo em local muito úmido em mata de galeria.",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,"19",NA,NA,NA,NA
"211","2019-12-19 16:20:42-03","UFMG","BHCB-SL","104017","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Costa, EG; Silva, SN da; Ávila, GC de","419B","2006","10","02","América","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Estrada para a Fazenda Duas Pontes.","-43.584175","-18.1605","1036","1036",NA,"Rupícola.; A beira de estrada. Floresta Estacional Semidecidual.","BHCB049013","BHCB049013",NA,NA,"2015","11","-43.584175","-18.1605",NA,NA,NA,NA,NA,NA,NA
"212","2019-12-19 16:20:42-03","UFMG","BHCB-SL","150818","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Damásio, L","s.n.",NA,NA,NA,"América","Brasil","Minas Gerais","Antônio Pereira",NA,NA,NA,"308","308",NA,"Pedras.","BHCB048950","BHCB048950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-12-19 16:20:42-03","UFMG","BHCB-SL","177412","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Pivari, MOD; Paiva, JA; Tomich, S; Nascimento, L","2259","2015","04","30","América","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.9425","-20.292778",NA,NA,NA,"Erva saxícola: pinas férteis castanhas.; Interior de Capão em Campo Rupestre.","BHCB048967","BHCB048967",NA,NA,NA,NA,"-43.9425","-20.292778",NA,NA,NA,NA,NA,NA,NA
"214","2019-12-19 16:20:42-03","UFMG","BHCB-SL","126458","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14182","2008","12","06","América","Brasil","Espírito Santo","Domingos Martins","São Paulo do Aracê, Entorno do Parque Estadual da Pedra Azul","-41.022222","-20.435222","1085","1085",NA,"Rupicola.; No interior de floresta. Floresta Ombrófila Densa.","BHCB048975","BHCB048975",NA,NA,"2008","12","-41.022222","-20.435222",NA,NA,"06",NA,NA,NA,NA
"215","2019-12-19 16:19:14-03","UFMG","BHCB-SL","196615","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Dittrich, VAO","2308","2019","04","19","América","Brasil","Minas Gerais","Olaria","Serra do Cruz, Trilha de moto que sai das proximidades da pista de pouso em direção WNW.","-44.084444","-21.886667","1550","1550",NA,"Terrícula em borda de moita em afloramento rochoso (área transicional de floresta para campo).",NA,NA,NA,NA,NA,NA,"-44.084444","-21.886667",NA,NA,NA,NA,NA,NA,NA
"216","2021-01-12 15:24:05-03","UFMG","BHCB-SL","51261","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Salino, A; et al.","5207","2000","04","08","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Córrego das Éguas.","-43.369444","-18.145278",NA,NA,NA,"Rupícola.; Em afloramento, no interior de mata ciliar.","BHCB048958","BHCB048958",NA,NA,"2000","04","-43.369444","-18.145278",NA,NA,NA,NA,NA,NA,NA
"217","2019-12-19 16:20:42-03","UFMG","BHCB-SL","109461","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Rolim, LB; Silva, JL; Custódio, J","213","2006","02","07","América","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi, Sertão","-43.454192","-20.429739","1344","1344",NA,"Rupícola.&nf;; Entre fendas de quartzito.","BHCB048994","BHCB048994",NA,NA,NA,NA,"-43.454192","-20.429739",NA,NA,NA,NA,NA,NA,NA
"218","2021-01-12 15:24:05-03","UFMG","BHCB-SL","160193","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Gontijo, FD","s.n.","2012","03","08","América","Brasil","Minas Gerais","Mariana","Mina da Fábrica Nova; Cava Leste","-43.435","-20.195833","1085","1085",NA,NA,"BHCB048963","BHCB048963",NA,NA,"2012","12","-43.435","-20.195833",NA,NA,NA,NA,NA,NA,NA
"219","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90312","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9883","2004","10","29","América","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do Isidoro","-43.287803","-18.191389","1150","1350",NA,"Terrestre.; Mta entre afloramentos.","BHCB048993","BHCB048993",NA,NA,NA,NA,"-43.287803","-18.191389",NA,NA,NA,NA,NA,NA,NA
"220","2021-01-12 15:24:05-03","UFMG","BHCB-SL","90428","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9999","2004","11","01","América","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos.","-43.288278","-18.186361","1150","1350",NA,"Rupícola.; Em mata. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","BHCB048960","BHCB048960",NA,NA,"2005","06","-43.288278","-18.186361",NA,NA,NA,NA,NA,NA,NA
"221","2019-12-19 16:20:42-03","UFMG","BHCB-SL","163800","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Souza, JF","Souza, JF; Salino, A","178","2012","06","13","América","Brasil","Minas Gerais","Simonésia","Mata do Sussego, Trilha da areia branca e Trilha para o mirante.","-42.088611","-20.069167","1625","1625",NA,NA,"BHCB048965","BHCB048965",NA,NA,"2014","10","-42.088611","-20.069167",NA,NA,"29",NA,NA,NA,NA
"222","2019-12-19 16:20:42-03","UFMG","BHCB-SL","105678","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Salino, A; Almeida, TE; Heringer, G; Viana, MM","11888","2007","03","17","América","Brasil","Minas Gerais","Gouveia","Estrada Gouveia - Diamantina, Próximo ao trevo para Datas. Cadeia do Espinhaço.","-43.703611","-18.421833","1240","1240",NA,"Prensado em álcool.; Rupícola.; Em mata nebular. Área com Mata de Galeria e Campo úmido adjacente, aflorametos em Campo Rupestre e Capão de Mata Nebular.","BHCB048990","BHCB048990",NA,NA,NA,NA,"-43.703611","-18.421833",NA,NA,NA,NA,NA,NA,NA
"223","2021-01-12 15:24:05-03","UFMG","BHCB-SL","79939","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Mota, RC","1765","2002","12","28","América","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.615017","-19.073631",NA,NA,NA,"Terrestre.#?#; Planta coletada em mata de galeria.","BHCB049000","BHCB049000",NA,NA,"2003","07","-43.615017","-19.073631",NA,NA,NA,NA,NA,NA,NA
"224","2019-12-19 16:20:42-03","UFMG","BHCB-SL","177026","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Souza, FS","Paiva, JA; Pivari, MO; Tomich, S; Nascimento, L","328","2015","05","12","América","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611",NA,NA,NA,"Erva rupícola.; Capão com Afloramento Rochoso Quartzítico.","BHCB048966","BHCB048966",NA,NA,NA,NA,"-43.436667","-20.153611",NA,NA,NA,NA,NA,NA,NA
"225","2019-12-19 16:20:47-03","UFMG","BHCB-SL","82420","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Moran, RC; Mickel, JT","Salino, A; Mota, RC","8915","2003","08","09","América","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Riberão do Campo, Na área conhecida como Capão do Felipe. No entorno do Parque.","-43.617806","-19.053833","1200","1200",NA,"Rupícola.; Em afloramento no interior de mata. Mata de Galeria.","BHCB049009","BHCB049009",NA,NA,NA,NA,"-43.617806","-19.053833",NA,NA,NA,NA,NA,NA,NA
"226","2021-01-12 15:24:05-03","UFMG","BHCB-SL","105980","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Sucre, D; Krieger, PL; Braga, PIS","7283","1970","09","30","América","Brasil","Minas Gerais",NA,"Serra da Ibitipoca, Trecho da Praia do Ribeirão a ponte de Pedra.",NA,NA,"1350","1500",NA,"Terrestre, umbrófila.; Crescendo em local muito úmido em mata de galeria.","BHCB049011","BHCB049011",NA,NA,"2015","12",NA,NA,NA,NA,"19",NA,NA,NA,NA
"227","2019-12-19 16:20:42-03","UFMG","BHCB-SL","140150","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Heringer, G","Carmo, FF do","3483","2008","07","20","América","Brasil","Minas Gerais","Igarapé","Pico Itatiaiuçu, C2","-44.340847","-20.12","1361","1361",NA,"Coletado em borda de capão. Afloramento de canga.","BHCB049016","BHCB049016",NA,NA,"2010","04","-44.340847","-20.12",NA,NA,"18",NA,NA,NA,NA
"228","2020-03-04 20:43:09-03","UFMG","BHCB-SL","195123","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A; Salino, A","Moura, IO; Paucar, JOA; Siriani-Oliveira, S; Silva, APRO","300","2019","03","28","América","Brasil","Minas Gerais","Itabira","Igreja Morro Redondo, Barda da estrada de acesso a Igreja Morro Redondo","-43.488889","-19.561389","1023","1023",NA,"Prensado em álcool. Disciplina Taxonomia de campo_2019; Rupícola; Candeial","BHCB195123",NA,NA,NA,"2019","03","-43.488889","-19.561389",NA,NA,"28",NA,NA,NA,NA
"229","2019-12-19 16:20:42-03","UFMG","BHCB-SL","141512","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Arruda, AJ; Oliveira, CT","51","2009","02","17","América","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Subida para o Pico da Carapuça.","-43.475278","-20.093611","1400","1400",NA,"Rupícola.; Floresta semidecidual.","BHCB048970","BHCB048970",NA,NA,"2009","02","-43.475278","-20.093611",NA,NA,NA,NA,NA,NA,NA
"230","2019-12-19 16:20:42-03","UFMG","BHCB-SL","112482","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Almeida, TE","Almeida, TE; Souza, DT; Lara, DS; Soares, CB","1272","2007","09","16","América","Brasil","Minas Gerais","Alvorada de Minas","Distrito de Itapanhoacanga","-43.437056","-18.805056",NA,NA,NA,"Rupícola; Em paredão no interior de mata de galeria.","BHCB001197","BHCB001197",NA,NA,"2007","11","-43.437056","-18.805056",NA,NA,NA,NA,NA,NA,NA
