"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"192","2020-09-02 16:34:05-03","Cenargen","CEN","82804","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","M. C. Souza","I. E. Santos","738","2012","05","07",NA,"Brasil","RJ","Exsicatas","Botões florais verdes, , Doação HERBARIUM BRADEANUM HB 94465","CEN00082804","CEN00082804","Terminal Ponta Negra.","-42.8185997009277","-22.9193992614746","MARICA",NA,NA,NA,"20726","auto","2012",NA,NA,NA,"05",NA,NA,NA,NA,"1",NA
"193","2019-11-13 11:27:20-03","USP","SPF","19606","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Barroso, GM","Hoehne, W","5934","1964","12","19",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00019606",NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-13 11:27:20-03","USP","SPF","41533","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Sobral, M","Hoehne, W","5977","1965","05","20",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00041533",NA,"Barra da Tijuca","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-13 11:27:20-03","USP","SPF","19599","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Sobral, M","Hoehne, W","5977","1965","05","20",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00019599",NA,"Barra da Tijuca","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-10-07 09:34:52-03","UEFS","HUEFS","87770","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","maschalantha","Calyptranthes maschalantha","O.Berg",NA,"Glaziou, A.","1279","1867",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087770",NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"197","2019-10-07 09:34:52-03","UEFS","HUEFS","87771","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","maschalantha","Calyptranthes maschalantha","O.Berg",NA,"Glaziou, A.","1279","1867",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087771",NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"198","2019-10-07 09:35:50-03","UEFS","HUEFS","178398","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"Aguiar, O.T.","198","1987","08","11",NA,"Brasil","São Paulo",NA,"Arvoreta.","HUEFS0178398","HUEFS0178398","Estação Experimental de Tupi, instituto florestal, em frente ao escritório.","-47.6399993896484","-22.7199993133545","Piracicaba",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"199","2019-11-22 16:09:17-03","UEFS","HUEFS","231134","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","M.Souza",NA,"71","2014","08","05",NA,"Brasil","Rio de Janeiro",NA,"Conglomerado em área de Restinga, relevo plano, parte da subunidade 1 (norte) alagada.","HUEFS0231134",NA,"Conglomerado 256-Ex 2.","-41.411389","-22.140278","Quissamã",NA,NA,NA,NA,NA,"2016","41W24'41''","22S8'25''",NA,"07","Rosanae",NA,NA,NA,NA,NA
"200","2019-09-04 18:37:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","axillaris","Calyptranthes axillaris",NA,NA,"H. W. Schott",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"201","2019-09-04 19:45:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","maschalantha","Calyptranthes maschalantha rotundifolia",NA,NA,"A.-C. Vauthier","48","1836",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,"rotundifolia",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"202","2019-09-04 19:45:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","maschalantha","Calyptranthes maschalantha rotundifolia",NA,NA,"A.-C. Vauthier","48","1836",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,"rotundifolia",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"203","2019-09-04 20:01:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"204","2019-09-04 18:42:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis",NA,NA,"L. Riedel","1018","1832","10",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Possible type",NA,NA,NA,NA,NA,"fluminensis",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"205","2019-01-22 15:33:10-02","F","FMNH-SEEDPLANTS","V0064863F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis",NA,NA,"L. Riedel","1018",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0064863F","V0064863F_01",NA,"-52.8731","-10.8339",NA,NA,NA,"Possible type",NA,NA,NA,NA,NA,"fluminensis",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"206","2019-09-04 18:42:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis",NA,NA,"L. Riedel","1018","1832","10",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Possible type",NA,NA,NA,NA,NA,"fluminensis",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"207","2019-01-22 15:33:10-02","F","FMNH-SEEDPLANTS","V0064863F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis",NA,NA,"L. Riedel","1018",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0064863F","V0064863F_01",NA,"-52.8731","-10.8339",NA,NA,NA,"Possible type",NA,NA,NA,NA,NA,"fluminensis",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"208","2019-09-04 18:25:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","tuberculata","Calyptranthes tuberculata",NA,NA,"L. Riedel","198","1832",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"209","2019-01-23 10:05:48-02","F","FMNH-SEEDPLANTS","V0064876F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","tuberculata","Calyptranthes tuberculata",NA,NA,"C. F. P. S. Martius","56",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0064876F","V0064876F_01",NA,"-52.8731","-10.8339",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"210","2019-09-04 18:24:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrciaria","perforata","Myrciaria perforata",NA,NA,"C. Gaudichaud","761",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"211","2019-01-23 11:01:27-02","F","FMNH-SEEDPLANTS","V0065614F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrciaria","perforata","Myrciaria perforata",NA,NA,"C. Gaudichaud","761",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0065614F","V0065614F_01",NA,"-52.8731","-10.8339",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"212","2018-04-04 16:36:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,"RRC ID Flag","W. Hoehne","5977",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"5977",NA,NA
"213","2015-03-07 08:57:31-03","F","FMNH-SEEDPLANTS","V0107185F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107185F","V0107185F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"214","2015-03-07 08:57:47-03","F","FMNH-SEEDPLANTS","V0120871F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120871F","V0120871F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"215","2015-03-07 08:57:47-03","F","FMNH-SEEDPLANTS","V0120872F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120872F","V0120872F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"216","2015-03-07 08:57:47-03","F","FMNH-SEEDPLANTS","V0120873F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120873F","V0120873F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"217","2015-03-07 08:57:47-03","F","FMNH-SEEDPLANTS","V0120874F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120874F","V0120874F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"218","2015-03-07 08:57:47-03","F","FMNH-SEEDPLANTS","V0120875F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120875F","V0120875F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"219","2015-03-07 08:57:47-03","F","FMNH-SEEDPLANTS","V0120876F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120876F","V0120876F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"220","2015-03-07 08:57:47-03","F","FMNH-SEEDPLANTS","V0120877F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120877F","V0120877F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"221","2015-03-07 08:57:47-03","F","FMNH-SEEDPLANTS","V0120878F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120878F","V0120878F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"222","2020-07-23 12:16:30-03","CEPLAC","CEPEC","24313","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,"A. Stadnik","A. M. de Carvalho","816","1981","07","27",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll>",NA,NA,"Estrada Valença/Guaibim, KM 8 a E de Valença.","-39.0731010437012","-13.3703002929688","VALENÇA",NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","322","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Barroso,G. M.","Monteiro, S.","297","2001","08","28",NA,"Brasil","Rio de Janeiro",NA,"Arbusto com 2m alt. Folhas discolores verdes e frutos imaturos verdes.","CBPM00000322",NA,"Parque Nacional Restinga de Jurubatiba. Restinga de Carapebus, casa do Jorge Inácio.","-41.661389","-22.187778","Carapebus",NA,NA,NA,NA,NA,"2002","41º39'41''W","22º11'16''S",NA,"02",NA,NA,NA,NA,NA,NA
"224","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","342","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Barroso,G. M.","Monteiro, S.","298","2001","08","28",NA,"Brasil","Rio de Janeiro",NA,"Folhas discolores verdes. Frutos imaturos verdes e maduros amarelados. 1,8m alt.","CBPM00000342",NA,"Parque Nacional Restinga de Jurubatiba. Restinga de Carapebus, casa do Jorge Inácio.","-41.661389","-22.187778","Carapebus",NA,NA,NA,NA,NA,"2002","41º39'41''W","22º11'16''S",NA,"02",NA,NA,NA,NA,NA,NA
"225","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","152","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Barroso,G. M.","Leonello, A. C.","s.n.","1999","05","15",NA,"Brasil","Rio de Janeiro",NA,"Arbusto de 2,5m alt. folhas discolores verdes.","CBPM00000152",NA,"Parque Nacional Restinga de Jurubatiba. Restinga de Carapebus, casa do Jorge Inácio.","-41.661389","-22.187778","Carapebus",NA,NA,NA,NA,NA,"2000","41º39'41''W","22º11'16''S",NA,"02",NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:06:43-03","UnB","UB","168172","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Sobral, M","Hatschbach, G","31799","1973","04","01","Southern America","Brasil","Paraná ",NA,"Árvore 10m, flor alva.; Mata pluvial",NA,NA,"Rio Cuiririm","-48.58","-25.88","Guaratuba","50","50",NA,NA,NA,"1988","-48.58","-25.88",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:06:43-03","UnB","UB","168165","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Legrand, CD","Catharino, ELM","663","1986","01","24","Southern America","Brasil","São Paulo",NA,"Árvore 6m de altura. Flores brancas.",NA,NA,"Fazenda Boa Vista","-47.616667","-24.566667","Iguape",NA,NA,NA,NA,NA,NA,"-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:06:43-03","UnB","UB","168166","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Proença, CEB","Proença, CEB","848","1992","09","26","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto de 1,5m. Frutos maduros até 3cm de diâm. Atropurpúreos lustrosos, com gosto e textura de jamelão. Embrião verde, tipo ervilha.; Restinga sobre solo arenoso",NA,NA,"300 metros da praia de Itaúna","-42.5","-23","Saquarema",NA,NA,NA,NA,NA,"1992","-42.5","-23",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:06:43-03","UnB","UB","168168","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Proença, CEB","Hoehne, W","5977","1965","05","20","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto de 1,5m a 2,5m.alt.Flores alvas na restinga.; Restinga",NA,NA,"Barra da Tijuca","-43.21","-22.9","Rio de Janeiro",NA,NA,NA,NA,NA,"1985","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:06:43-03","UnB","UB","168169","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira",NA,"Martinelli, G","1008","1976","06","13","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto com mais ou menos 1,5m;heliófita, frutos verdes de cor verde.; Restinga",NA,NA,"Barra da Tijuca","-43.21","-22.9","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:06:43-03","UnB","UB","168170","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Souza, MC","Mattos, J; Mattos, N","9724","1962","02","21","Southern America","Brasil","Paraíba",NA,"4m de altura.",NA,NA,"Praia do poço","-34.86","-7.12","João Pessoa",NA,NA,NA,NA,NA,"2009","-34.86","-7.12",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:06:43-03","UnB","UB","183766","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Proença, CEB","Proença, CEB; Harris, SA","3705","2010","08","30","Southern America","Brasil","Rio de Janeiro",NA,"Fotos S.A.Harris; Arbusto 1,8m. Frutos imaturos verdes e avermelhados, maduros negros. Sementes amarelo-esverdeados. Galhas verdes; Restinga arbórea com Aioueia, Neomitranthes obscura, Allagoptera maritima, Myrrhinium loranthoides, Manilkara, Bumelia",NA,NA,"Reserva florestal de Massambaba","-42.46","-22.932222","Saquarema",NA,NA,NA,NA,NA,NA,"-42.46","-22.932222",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Giaretta, A","Lima, HC","2892","1987","05","09","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto, 1,5-3m alt. Caule com casca lisa. Botões alvo-esverdeados.; Frequente na restiga aberta",NA,NA,"Estrada para Carpebus, Faz. Jurubatiba","-41.7868995666504","-22.3708000183105","Macaé",NA,NA,NA,"47209","auto","2016",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"234","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Faria, JEQ","Faria, JEQ; Fernandes, T; Nascimento, LB","8590","2018","06","16","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto ca. 2 m de altura, caule rugoso acinzentado, frutos imaturos verdes. (Coletado material em sílica gel); Restinga arbustiva",NA,NA,"Apa de Maricá, restinga de Maricá, estrada de terra próximo à barra de Maricá, paralela à lagoa de Maricá","-42.8185997009277","-22.9193992614746","Maricá ",NA,NA,NA,"20726","auto","2018",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"235","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Faria, JEQ","Faria, JEQ; Fernandes, T; Nascimento, LB","8599","2018","06","16","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto ca. 1,8 m de altura, caule rugoso acinzentado, botões florais verdes e flores brancas; Restinga arbustiva",NA,NA,"Apa de Maricá, restinga de Maricá, estrada de terra próximo à barra de Maricá, paralela à lagoa de Maricá","-42.8185997009277","-22.9193992614746","Maricá ",NA,NA,NA,"20726","auto","2018",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Faria, JEQ","Faria, JEQ; Fernandes, T; Nascimento, LB","8602","2018","06","16","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto ca. 1,7 m de altura, caule rugoso acinzentado, botões florais verdes e flores brancas. (Coletado material em sílica gel); Restinga arbustiva",NA,NA,"Apa de Maricá, restinga de Maricá, estrada de terra próximo à barra de Maricá, paralela à lagoa de Maricá","-42.8185997009277","-22.9193992614746","Maricá ",NA,NA,NA,"20726","auto","2018",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Faria, JEQ","Faria, JEQ; Fernandes, T; Nascimento, LB","8589","2018","06","16","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto ca. 2 m de altura, botões florais verdes, flores brancas e frutos imaturos verdes; Restinga arbustiva",NA,NA,"Apa de Maricá, restinga de Maricá, estrada de terra próximo à barra de Maricá, paralela à lagoa de Maricá","-42.8185997009277","-22.9193992614746","Maricá ",NA,NA,NA,"20726","auto","2018",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Peron, M","Farney, C; Gomes, JC","1256","1986","11","22","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto; heliófilo; 80 cm; folhas levemente coriáceas discolores verdes; frutos maduros nigrescentes; em maturação amarelo/avermelhadas; Mata de Restinga",NA,NA,"Restinga de Ipitangas, próximo ao loteamento Vilatur","-42.5102996826172","-22.9200000762939","Saquarema",NA,NA,NA,"17036","auto","1989",NA,NA,NA,"10",NA,NA,"13",NA,NA,NA
"239","2019-11-01 15:06:43-03","UnB","UB","168183","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Souza, MC","Carvalho, AM; Gatti, J","816","1981","07","27","Southern America","Brasil","Bahia",NA,"Árvore ca. 7,0 m de altura. Folhas discolor com face ventral lucida. Frutos imaturos verdes.; Restinga arborea",NA,NA,"Estrada Valença/ Guaibim a 8 km leste de Valença","-39.0731010437012","-13.3703002929688","Valença",NA,NA,NA,"43634","auto","2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:06:43-03","UnB","UB","8528","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Souza, MC","Kollmann, L","693","1998","10","06","Southern America","Brasil","Espírito Santo",NA,"Arbusto 4m. Flor branca; .",NA,NA,NA,"-40.6002998352051","-19.9356002807617","Santa Teresa",NA,NA,NA,"23813","auto","2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"241","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira",NA,"Menezes, LFT; Melo, AL; Alves, GTR; Lima, HRP","294","1999","05","29","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,"Ilha da Marambaia, Praia da Armação","-44.040599822998","-22.9596996307373","Mangaratiba",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira",NA,"Souza, MC","317","2004","07","27","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto de 2m de altura com galhas e flores; Resinga da Marambaia",NA,NA,"Campo de provas do Exercíto, próximo a linha 2","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
