"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"426","2020-08-20 20:40:23-03","UFSC","FLOR","19762","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","D.Legrand","Sobral, M.","1989",NA,NA,"Hatschbach, G.; Silva, J.M.","1988","10","01","Brasil","Santa Catarina","Laguna","Cabeçuda.","-48.7807998657227","-28.4825000762939",NA,NA,"FLOR0019762",NA,"3","3",NA,"Myrtales","52330",NA,NA,"árvore, flor alva, 8m altura",NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA
"427","2020-08-20 14:58:14-03","UFSC","FLOR","50121","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Mello, A.S.","2013","09","03","Nuernberg, A.; Mello, A.S.","2011","11","12","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.535556","-27.778333","48º32'8''W","27º46'42''S","FLOR0050121",NA,NA,NA,NA,"Myrtales","437",NA,NA,"arbórea, Fruto Maduro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-08-20 20:40:26-03","UFSC","FLOR","67268","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Pellis, V.F.","2019",NA,NA,"Pellis, V.F.","2018","10","06","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri","-48.510278","-27.738889","48º30'37''W","27º44'20''S","FLOR0067268","FLOR0067268",NA,NA,NA,"Myrtales","21",NA,NA,"Habitat: Floresta Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-08-20 14:58:14-03","UFSC","FLOR","41254","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M.","2017","02","24","Silva Filho, F.A. da; Reis, A.","1983","10","08","Brasil","Santa Catarina","Florianópolis","Caminho da Piteira, Ilha do Campeche.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0041254",NA,"10","10",NA,"Myrtales","93",NA,NA,"arvoreta, 4m altura, flor branca. frequente.",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"430","2020-08-20 14:58:14-03","UFSC","FLOR","41255","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M.","2017","02","24","Silva Filho, F.A. da; Reis, A.","1982","10","16","Brasil","Santa Catarina","Florianópolis","Ilha do Campeche, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0041255",NA,"7","7",NA,"Myrtales","28",NA,NA,"árvore, flor branca, 3m altura",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"431","2020-08-20 14:58:14-03","UFSC","FLOR","54578","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Mello, A.S.","2009","10","15","Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","10","15","Brasil","Santa Catarina","Itapema","Ilhota.","-48.611400604248","-27.0902996063232",NA,NA,"FLOR0054578",NA,NA,NA,NA,"Myrtales","531",NA,NA,"arbóreo, flor branca. Local de diagnóstico para criação de Unidade de Conservação.",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"432","2020-08-20 20:40:26-03","UFSC","FLOR","64141","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Mello, A.S.","2009",NA,NA,"Mello, A.S.; Aguiar, T.","2009","07","27","Brasil","Santa Catarina","Itapema","São Paulinho.","-48.611400604248","-27.0902996063232",NA,NA,"FLOR0064141","FLOR0064141","50","50",NA,"Myrtales","425",NA,NA,"árvore, 8m altura, casca rugosa, flor branca",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"433","2020-08-20 14:58:14-03","UFSC","FLOR","55875","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Mello, A.S.","2013","10","05","Mello, A.S.; Bombandelli, L.","2013","10","04","Brasil","Santa Catarina","Itapoá","Reserva Volta Vellha.","-48.6161003112793","-26.1168994903564",NA,NA,"FLOR0055875",NA,NA,NA,NA,"Myrtales","712",NA,NA,"Arvoreta, botão ferrugíneo",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"434","2020-08-20 20:40:26-03","UFSC","FLOR","4629","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","imaruiensis","Eugenia imaruiensis","D.Legrand","Legrand, C.D.","1976",NA,NA,"Bresolin, A.","1974","01","15","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"FLOR0004629",NA,"450","450",NA,"Myrtales","1098",NA,NA,"árvore, flor branca, 8m altura. Isotypus Eugenia imaruiensis.",NA,"Isotypus","29971","auto",NA,NA,NA,NA,NA,NA
"435","2020-08-20 14:58:16-03","UFSC","FLOR","18624","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","Sobral, M.","2012","11","27","Klein, R.M.","1968","12","18","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0018624",NA,"490","490",NA,"Myrtales","8049",NA,NA,"arvoreta, Fruto Maduro, roxo-escuro, 8m altura",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"436","2021-03-04 15:45:21-03","IF","SPSF","41404","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","O.T. Aguiar","2016","07","05","J.M.Silva & E.F.Costa & J.Saldanha","2007","10","16","Brasil","PR","Morretes","América de Baixo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","6129","América do Sul",NA,"COLETA: Floresta atlântica.&nf;Árvore 4m; flor alva;",NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"437","2021-03-04 15:45:21-03","IF","SPSF","09873","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","16","J.M.Silva & J.Saldanha","1996","10","31","Brasil","PR","Sao Jose dos Pinhais","Floresta Atlântica","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","1757","América do Sul",NA,"COLETA: Árvore, 8m de altura, flor alva.; GEOGRAFIA: Catelhanos, Rio São João.;",NA,NA,"45291","auto","Magnoliopsida",NA,NA,NA,NA,NA
"438","2021-03-04 15:45:21-03","IF","SPSF","21469","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","16","N.M.Ivanuskas","1996","09","21","Brasil","SP","Pariquera-Açú","mata atlantica","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","892","América do Sul",NA,"COLETA: Árvore 20m. Fl,ores brancas, perfumadas. Indivíduo 139D do levantamento fitossociológico.; GEOGRAFIA: Propriedade de Antonio Povinski.;",NA,NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"439","2021-03-04 15:45:21-03","IF","SPSF","32384","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","15","J.A.Pastore & C.Moura","2003","09","05","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.411667","-23.035",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","1255","América do Sul",NA,"COLETA: Árvore 15m de altura, tronco ritidoma, flores cremes e frutos imaturos verdes; resquício de sépalas de cor avermelhada.; GEOGRAFIA: Trilha da Pedreira, primeiro acesso após o mirante, topo de morro.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"440","2021-03-04 15:45:21-03","IF","SPSF","15224","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","16","R.Kummrow & G. Hatschbach","1984","11","23","Brasil","PR","Morretes","Estacao Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","2537","América do Sul",NA,"COLETA: Árvore 8m, flor alva; mata pluvial.; GEOGRAFIA: Mata pluvial.;",NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"441","2021-03-04 15:45:21-03","IF","SPSF","12480","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","16","G. Hatschbach","1968","02","14","Brasil","PR","Paranaguá","Picadao Cambara Col.Limeira","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","19500","América do Sul",NA,"COLETA: Árvore 10 m, flor alva.; GEOGRAFIA: Mata pluvial, encosta de morro. Altura de 50m.;",NA,NA,"24916","auto","Magnoliopsida",NA,NA,NA,NA,NA
"442","2021-03-04 15:45:21-03","IF","SPSF","24338","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","16","S.J.Gomes da Silva & M.C.H.Mamede & I.Cordeiro & Y. Nagatami & E.Piacentin","1990","09","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","68","América do Sul",NA,"COLETA: Árvore do interior da mata, ca de 8. alt., pétalas e filetes alvos, anteras alvas a róseas.; GEOGRAFIA: Serra da Juréia, trilha para a Figueira Grande. Mata de encosta.;",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"443","2021-03-04 15:45:21-03","IF","SPSF","24337","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","16","M.C.H.Mamede & I.Cordeiro & S.J.G. Silva & E.Piacentin & Y. Nagatami","1990","09","20","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","334","América do Sul",NA,"COLETA: Árvore ca 16m de altura. Botões alvos.; GEOGRAFIA: Trilha para a Figueira Gande.;",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"444","2021-03-04 15:45:21-03","IF","SPSF","34620","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","16","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","2005","03","14","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"8","8","Magnoliophyta","Myrtales","389","América do Sul",NA,"COLETA: XLS: SPSFNovo; Árvore de 7m. Flores velhas.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"445","2021-03-04 15:45:21-03","IF","SPSF","04338","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","A.Giaretta","2015","04","16","D.Mauricio",NA,NA,NA,"Brasil","SP","São Paulo","bairro do Limao","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore do interior as mata, ca. 8,0m, pétalas e filetes alvos, anteras alvas a róseas.; GEOGRAFIA: Trilha para a Figueira Grande, mata de encosta.;",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"446","2021-03-04 15:45:21-03","IF","SPSF","08828","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","16","A.C.Dias","1984","11","08","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: Árvore, 6m de altura de 15cm de diametro. Madeura dura e galhos relativamente rígidos. Flores brancas. Ocorre próximo Pa estradas ou em clareiras.; GEOGRAFIA: Instituto Florestal - SP;",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"447","2021-03-04 15:45:21-03","IF","SPSF","08744","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Osny T. Aguiar","2012","06","12","A.C.Dias","1984","10","26","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","8","América do Sul",NA,"COLETA: Árvore com 20m. De altura e 20 cm de diâmetro. Flores caducas. Inflorescências em glomérulos.;",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"448","2021-03-04 15:45:21-03","IF","SPSF","26936","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A.Giaretta","2015","04","16","A.Takahasi & C.S.C.Bencke","1994","11","29","Brasil","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","65","América do Sul",NA,"COLETA: Árvore n 594; botões e flores brancas; flores velhas.; GEOGRAFIA: Mata de encosta, Trilha do Corisco;",NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"449","2021-03-04 15:45:24-03","IF","SPSF","42079","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","O.T. Aguiar","2009","09","25","J.M.Silva & J.Cordeiro & C.B.Poliquesi","2007","11","08","Brasil","PR","Morretes","Colônia Limeira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","6138","América do Sul",NA,"COLETA: Floresta atlantica.&nf;Árvore 8m; frutos imaturos.;",NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"450","2021-02-08 12:43:45-03","UFRGS","ICN","096335","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Sobral, M","1992",NA,NA,"Hatschbach, G","1966","12","01","Brasil","PR","Morretes","Serra Marumbi, picada ao Abrolhos","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"15324","América do Sul",NA,"Doação do Herbário do Museu Botânico Municipal; Arvore 10m, flor alva, tronco base 80cm; Mata pluvial encosta de morro",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"451","2021-02-08 12:43:45-03","UFRGS","ICN","087821","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Sobral, M",NA,NA,NA,"Sobral, M","1980","11",NA,"Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"715","América do Sul",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"452","2021-02-08 12:43:45-03","UFRGS","ICN","085951","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB",NA,NA,NA,"Brasil","RS","Torres","Colonia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"453","2021-02-08 12:43:45-03","UFRGS","ICN","162568","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Mattos",NA,NA,NA,"Hagelund, K","1982","11","12","Brasil","RS","Torres","Col. São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"14177","América do Sul",NA,"Doação Herbário Karner Hagelund",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"454","2021-02-08 12:43:45-03","UFRGS","ICN","046590","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Mattos, J","1979","11","22","Waechter","1979","11","15","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"1465","América do Sul",NA,"Arvore, com ca. 8m de alt; frutos maduros vinoso-escuros; comestíveis; Interior de mato",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"455","2021-02-08 12:43:45-03","UFRGS","ICN","178513","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Guilherme, FAG",NA,NA,NA,"Guilherme, FAG","2000","12","13","Brasil","SP","Sete Barras","Parque Intervales-Base Saibadela","-48.083333","-24.233333","-48.083333","-24.233333",NA,NA,NA,NA,"Dicotyledon",NA,"209","América do Sul",NA,"árvore, aprox. 11 m de altura, frutosverdes com resto de cálice verde e frutos maduros com cores variando desde o vermelho até o roxo; floresta atlântica de terras baixas, ambiente sombreado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-02-08 12:43:45-03","UFRGS","ICN","096256","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Sobral, M","1992",NA,NA,"Hatschbach, G; Silva, JM","1991","01","11","Brasil","PR","Antonina","Rio Itaqui","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"54927","América do Sul",NA,"Doação do Herbário do Museu Botânico Municipal; Arvore 6m, frutos nigrescentes; Mata pluvial margens rio",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"457","2021-02-08 12:43:45-03","UFRGS","ICN","096336","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Sobral, M","1992",NA,NA,"Hatschbach, G; Silva, JM","1989","10","14","Brasil","PR","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"53526","América do Sul",NA,"Doação do Herbário do Museu Botânico Municipal; Árvore 8m, flores alvas; Descampado. Mata pluvial",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"458","2021-02-08 12:43:45-03","UFRGS","ICN","093228","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Sobral, M",NA,NA,NA,"Rossoni, MG","1989","10","15","Brasil","RS","Arroio do Sal","Balneário Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"179","América do Sul",NA,"com flores",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA
"459","2021-02-08 12:43:45-03","UFRGS","ICN","093370","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Rossoni, MG",NA,NA,NA,"Rossoni, MG","1990","08","18","Brasil","RS","Arroio do Sal","Balneário Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"500","América do Sul",NA,"com botões e frutos",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA
"460","2021-02-08 12:43:45-03","UFRGS","ICN","162567","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Mattos",NA,NA,NA,"Hagelund, K","1982","11","12","Brasil","RS","Torres","Col. São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"14178","América do Sul",NA,"Doação Herbário Karner Hagelund",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"461","2021-02-08 12:43:45-03","UFRGS","ICN","061988","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Sobral, M","1985","01",NA,"Silva, FA","1983","10","08","Brasil","SC","Florianópolis","Ilha do Campeche; caminho da Piteira","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"1","1","Dicotyledon",NA,"93","América do Sul",NA,"Doação do Herbário da Universidade Federal de Santa Catarina; Arvoreta de 4m. Flor branca; Mata",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"462","2021-02-08 12:43:45-03","UFRGS","ICN","115855","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Mattos, JR",NA,NA,NA,"Klein, RM","1968","09","10","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"7906","América do Sul",NA,"em mata, árvore com flor branca; perto da guabirobeira",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"463","2021-02-08 12:43:45-03","UFRGS","ICN","115856","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Daniel Falkenberg",NA,NA,NA,"Klein, RM","1968","09","10","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"7902","América do Sul",NA,"em mata, árvore com flor branca; perto da guabirobeira",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"464","2021-02-08 12:43:45-03","UFRGS","ICN","115854","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Mattos, JR",NA,NA,NA,"Klein, RM; Bresolin, A","1968","09","11","Brasil","SC","Florianópolis","Morro do Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"7914","América do Sul",NA,"árvore com flor branca",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"465","2021-02-08 12:43:45-03","UFRGS","ICN","103385","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis australis","D.Legrand","Legrand, CD","1974",NA,NA,"Bresolin, A","1972","12","11","Brasil","SC","Florianópolis","Alto Ribeirão, Testa do Macaco","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"20","20","Dicotyledon",NA,"648","América do Sul",NA,"Doação do Herbário da Universidade de Santa Catarina; Arvore com 15 m alt. Fruto imaturo, verde; Mata","australis",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"466","2021-02-08 12:43:45-03","UFRGS","ICN","096944","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis australis","D.Legrand","Legrand, CD","1976",NA,NA,"Klein; Bresolin, A","1969","11","18","Brasil","SC","Florianópolis","Ilha de SC, Ribeirão, Tapera","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"30","30","Dicotyledon",NA,"8426","América do Sul",NA,"Doação do Herbário da Universidade de Santa Catarina; Arvore alt 15 m com flor branca; Mata","australis",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"467","2021-02-08 12:43:45-03","UFRGS","ICN","087161","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis australis","D.Legrand","Legrand, CD","1973",NA,NA,"Klein, RM","1971","09","21","Brasil","SC","Florianópolis","Jordão, Governador Celso Ramos","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"20","20","Dicotyledon",NA,"9696","América do Sul",NA,"Doação do Herbário da Universidade de Santa Catarina; Arvore com 15 m alt. Flor branca; Mata","australis",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"468","2021-02-08 12:43:45-03","UFRGS","ICN","096943","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis australis","D.Legrand","Legrand, CD","1976",NA,NA,"Klein; Bresolin, A","1969","11","18","Brasil","SC","Florianópolis","Ribeirão, Tapera","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"25","25","Dicotyledon",NA,"8424","América do Sul",NA,"Doação do Herbário da Universidade de Santa Catarina; Arvore alt 12. flor branca; Mata","australis",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"469","2021-02-08 12:43:45-03","UFRGS","ICN","083600","S","Plantae","Myrtaceae","Calycorectes","cf. duarteanus","Calycorectes cf. duarteanus","D.Legrand","Sobral, M","1989",NA,NA,"Hatschbach, G; Silva, JM","1988","10","01","Brasil","SC","Laguna",NA,"-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"52330","América do Sul",NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA
"470","2021-02-08 12:43:45-03","UFRGS","ICN","066132","S","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","D.Legrand","Sobral, M","1985","07",NA,"Hatschbach, G","1968","05","21","Brasil","PR","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"5","5","Dicotyledon",NA,"19234","América do Sul",NA,"Doação do Herbário do Museu Botânico Municipal de Curitiba; árvore 15m, tronco 25 cm, flor alva; Mata pluvial encosta de morro.",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"471","2021-02-08 12:43:45-03","UFRGS","ICN","004795","S","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","D.Legrand","Mattos, J","1975",NA,NA,"Baptista, LRM","1966","11","25","Brasil","RS","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,"Frutos vináceos; Na areia",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"472","2021-02-08 12:43:51-03","UFRGS","ICN","167434","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2012","01",NA,"Mondin, CA; Cruz, F; Zolet, ACT","2011","01","28","Brasil","RS","Lagoa de Itapeva",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-02-08 12:43:51-03","UFRGS","ICN","182412","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Molz, M",NA,NA,NA,"Mancino, LC; Durigon, J","2011","12","18","Brasil","RS","Morrinhos do Sul","Pixirica","-49.920833","-29.321944","-49.920833","-29.321944",NA,NA,"6","6","Dicotyledon",NA,"s.n.","América do Sul",NA,"mata paludosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-02-08 12:43:51-03","UFRGS","ICN","096337","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Molz, M","2013",NA,NA,"Kummrow, R; Hatschbach, G","1984","11","23","Brasil","PR","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"2537","América do Sul",NA,"árvore 8 m, flor alva; mata pluvial",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
