"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"1349","2019-11-13 11:20:33-03","USP","SPF","12381","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Hoehne, W","Hoehne, W","1019","1942","01","29","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00012381","SPF00012381",NA,NA,NA,NA,NA,NA,"53584","auto","1942",NA,NA,NA,NA,NA,NA,NA,NA
"1350","2019-11-13 11:20:33-03","USP","SPF","12254","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Hoehne, W","Hoehne, W","3104","1949","04","27","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00012254","SPF00012254",NA,NA,NA,NA,NA,NA,"53584","auto","1949",NA,NA,NA,NA,NA,NA,NA,NA
"1351","2019-11-13 11:20:33-03","USP","SPF","10852","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Hoehne, W","Hoehne, W","746","1941","10",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00010852","SPF00010852",NA,NA,NA,NA,NA,NA,"53584","auto","1941",NA,NA,NA,NA,NA,NA,NA,NA
"1352","2019-11-13 11:20:34-03","USP","SPF","171212","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Joly, AB","Joly, AB","702","1947","11","19","Brasil","São Paulo","Suzano",NA,"-46.310001373291","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00171212","SPF00171212",NA,NA,NA,NA,NA,NA,"22625","auto","1947",NA,NA,NA,NA,NA,NA,NA,NA
"1353","2020-03-05 14:12:17-03","UNEMAT","HPAN","2043","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Carniello, MA","Morais, FF; Monteiro, R","213","2009","11","27","Brasil","Mato Grosso","Cáceres","Fazenda São Domingos, BR 070, fronteira Brasil/Bolívia.","-58.301944","-16.353889","-58.301944","-16.353889",NA,NA,"Projeto: Análise da composição e estrutura da comunidade arbustivo - arbórea de Savana no Sudoeste de Mato Grosso - Brasil. Exsiccata doada pelo Herbarium Rioclarense (HRCB 54738).","HPAN000002043",NA,"América",NA,NA,"Magnoliidae","Lamiales",NA,NA,NA,"2009","11","27",NA,NA,NA,NA,NA,NA
"1354","2020-03-05 14:12:17-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Bieras, AC","Bieras, AC","121","2005","03","07","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Lamiales",NA,"22843","auto","2005","03","07",NA,NA,NA,NA,NA,NA
"1355","2020-12-02 09:07:19-03","UNITINS","HUTO","4907","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell","Fernandes, M.H.","Fernandes, M.H.","61","2012","04","05","Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo rural Rajadinha II. Relevo levemente inclinado. Solo latossolo vermelho","-47.643056","-15.756111","-47.643056","-15.756111","969","969","Árvore com cerca de 2,50 m de altura. Ocasional/ frequente; Cerrado antropizado usado como pasto","HUTO004907",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA,NA
"1356","2020-12-02 09:07:19-03","UNITINS","HUTO","4847","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell","Caxambu, M.G.","Caxambu, M.G.","4485","2012","11","27","Brasil","Paraná","Tuneiras do Oeste","Cerrado alterado. Relevo ondulado","-52.752639","-23.912111","-52.752639","-23.912111","528","528","Arvoreta com cerca de 2,50 m de altura, heliófila. Flores com cálice verde e corola alva, odorífera; Savana (cerrado <em>sensu stricto</em>)","HUTO004847",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","12","13",NA,NA,NA,NA,NA,NA
"1357","2020-12-02 09:07:19-03","UNITINS","HUTO","5307","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell","Santos, J.S.","Miranda, A.M.","s.n.","2010","12","16","Brasil","Bahia","Salvador","Mussurunga","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Arbusto com cerca de 1,50 m de altura. Caule marrom. Folhas membranáceas. Flores alvas; Área antropizada","HUTO005307",NA,NA,NA,NA,NA,NA,NA,"26018","auto","2012","05","23",NA,NA,NA,NA,NA,NA
"1358","2021-03-04 11:15:28-03","UEFS","HUEFS","10188","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Hatschbach, G.","55912","1991","11","08","Brasil","Paraná","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0010188","HUEFS0010188",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1359","2021-03-04 11:15:28-03","UEFS","HUEFS","114314","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Souza, V.C.","11002","1996","02","20","Brasil","São Paulo","São Pedro","Rodovia SP 191, km 207. Próximo ao Condomínio Serra Verde.","-47.983889","-22.570556","47W59'2''","22S34'14''","560","560","Cerrado.","HUEFS0114314",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1360","2021-03-04 11:15:28-03","UEFS","HUEFS","123052","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Funch, R.","419","2004","12","04","Brasil","Bahia","Palmeiras","Caeté-Açu.","-41.52","-12.551111","41W31'12''","12S33'4''",NA,NA,"Transição cerrado-caatinga.","HUEFS0123052","HUEFS0123052",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1361","2021-03-04 11:15:28-03","UEFS","HUEFS","12459","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","S.Atkins","Ganev, W.","1395","1992","10","28","Brasil","Bahia","Abaíra","Catolés Entroncamento Estrada Abaíra-Piatã, com estrada de Catolés-Tomboro.","-41.733333","-13.25","41W44'","13S15'","870","870","Solo arenoso.","HUEFS0012459","HUEFS0012459",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1997","01",NA,"Asteranae",NA,NA,NA,NA,NA
"1362","2021-03-04 11:15:28-03","UEFS","HUEFS","16047","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","S.Atkins","Ganev, W.","2508","1993","11","17","Brasil","Bahia","Abaíra","Catolés de Cima, encosta da Serra do Barbado.","-41.883333","-13.3","41W53'","13S18'","1200","1200","Campo com solo arenoso com cascalho de laterita.","HUEFS0016047","HUEFS0016047",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1996","05",NA,"Asteranae",NA,NA,NA,NA,NA
"1363","2021-03-04 11:15:28-03","UEFS","HUEFS","163","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","N.Hensold","Noblick, L.R.","1670","1980","02","10","Brasil","Bahia","Salvador","Dunas de Itapuã.","-38.35","-12.933333","38W21'","12S56'",NA,NA,NA,"HUEFS0000163","HUEFS0000163",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1995","02",NA,"Asteranae",NA,NA,NA,NA,NA
"1364","2021-03-04 11:15:28-03","UEFS","HUEFS","23735","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","S.Atkins","Salimena-Pires, F.R.","PCD2232","1996","03","10","Brasil","Bahia","Lençóis",NA,"-41.266667","-11.85","41W16'","11S51'","1000","1000",NA,"HUEFS0023735","HUEFS0023735",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1999","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1365","2021-03-04 11:15:28-03","UEFS","HUEFS","17771","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Taxonomy Class of UnB",NA,"1993","11","06","Brasil","Distrito Federal","Brasília",NA,"-47.916667","-15.883333","47W55'","15S53'","1015","1015",NA,"HUEFS0017771","HUEFS0017771",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1998","03",NA,"Asteranae",NA,NA,NA,NA,NA
"1366","2021-03-04 11:15:28-03","UEFS","HUEFS","17783","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Proença, C.","55","1982","02","15","Brasil","Distrito Federal","Brasília",NA,"-48.016667","-15.566667","48W1'","15S34'",NA,NA,NA,"HUEFS0017783","HUEFS0017783",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1998","03",NA,"Asteranae",NA,NA,NA,NA,NA
"1367","2021-03-04 11:15:28-03","UEFS","HUEFS","17786","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Taxonomy Class of UnB","1090","1993","11","10","Brasil","Distrito Federal","Brasília",NA,"-47.833333","-15.8","47W50'","15S48'","1005","1005",NA,"HUEFS0017786","HUEFS0017786",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1998","03",NA,"Asteranae",NA,NA,NA,NA,NA
"1368","2021-03-04 11:15:28-03","UEFS","HUEFS","17789","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Gottsberger, I.S.","2237","1972","11","23","Brasil","São Paulo","Botucatu",NA,"-48.416667","-22.75","48W25'","22S45'","550","550",NA,"HUEFS0017789","HUEFS0017789",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1997","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1369","2021-03-04 11:15:28-03","UEFS","HUEFS","24079","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Atkinson, R.","PCD2457","1996","03","16","Brasil","Bahia","Morro do Chapéu",NA,"-41.133333","-11.75","41W8'","11S45'","991","991",NA,"HUEFS0024079",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1999","05",NA,"Asteranae",NA,NA,NA,NA,NA
"1370","2021-03-04 11:15:28-03","UEFS","HUEFS","40365","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Melo, E.","2978","1999","09","06","Brasil","Bahia","Jacobina","Arredores Tombador.","-40.660556","-11.061944","40W39'38''","11S3'43''","875","875","Cerrado antropizado.","HUEFS0040365","HUEFS0040365",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1371","2021-03-04 11:15:28-03","UEFS","HUEFS","43051","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Queiroz, L.P.de","5608","2000","01","23","Brasil","Bahia","Mucugê","Ca. 4 km N de Mucugê na Chapada para Andaraí, sede do Projeto Sempre-Viva. Caminho da mata acima do Tiburtino.","-41.341389","-12.991667","41W20'29''","12S59'30''","1049","1049","Campo rupestre.","HUEFS0043051","HUEFS0043051",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2000","06",NA,"Asteranae",NA,NA,NA,NA,NA
"1372","2021-03-04 11:15:28-03","UEFS","HUEFS","57810","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Jesus, N.G.","1322","2001","04","07","Brasil","Bahia","Jacobina","Serra do Cruzeiro","-40.481944","-11.206667","40W28'55''","11S12'24''","1040","1040","Vegetação arbustiva-herbácea com elementos arbóreos.","HUEFS0057810","HUEFS0057810",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1373","2021-03-04 11:15:28-03","UEFS","HUEFS","83873","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Paiva, J.G.A de","94","2002","11","08","Brasil","Distrito Federal","Brasília","Asa Norte. Parque Olhos d'Água.","-47.883333","-15.75","47W53'","15S45'",NA,NA,"Cerrado.","HUEFS0083873","HUEFS0083873",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1374","2021-03-04 11:15:28-03","UEFS","HUEFS","46411","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Silva, A.G.da","134","1999","08","18","Brasil","Pernambuco","Madre de Deus","Brejo da Madre de Deus, Mata do Buriti.","-36.383333","-8.2075","36W23'0''","8S12'27''","920","1030","Margem da estrada, mata estacional.","HUEFS0046411","HUEFS0046411",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2000","06",NA,"Asteranae",NA,NA,NA,NA,NA
"1375","2021-03-04 11:15:28-03","UEFS","HUEFS","46410","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Silva, A.G.da","64","1999","05","15","Brasil","Pernambuco","Madre de Deus","Brejo da Madre de Deus, Mata do Buriti.","-36.383333","-8.2075","36W23'0''","8S12'27''","920","1030","Margem da mata estacional.","HUEFS0046410","HUEFS0046410",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2000","06",NA,"Asteranae",NA,NA,NA,NA,NA
"1376","2021-03-04 11:15:28-03","UEFS","HUEFS","171072","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Souza, L.C.","46","1997","10","16","Brasil","São Paulo","Itapetinga","Estação Experimental.","-48","-23.566667","48W0'0''","23S34'0''",NA,NA,"Campo cerrado.","HUEFS0171072","HUEFS0171072",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1377","2021-03-04 11:15:28-03","UEFS","HUEFS","28875","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","S.Atkins","Bautista, H.P.","PCD4168","1996","11","09","Brasil","Bahia","Piatã","Estrada Piatã/Abaíra, entrada à direita, após a entrada para Catolés","-41.738889","-13.266944","41W44'20''","13S16'1''","1090","1090","Solo com concreções ferruginosas, cascalheiras","HUEFS0028875","HUEFS0028875",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1999","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1378","2021-03-04 11:15:28-03","UEFS","HUEFS","42604","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Melo, E.","3259","1999","12","17","Brasil","Goiás","Valparaíso","Jardim Ingá. Chácaras Marajoara.","-47.985556","-16.305","47W59'8''","16S18'18''","935","935","Cerrado antropizado.","HUEFS0042604","HUEFS0042604",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1379","2021-03-04 11:15:28-03","UEFS","HUEFS","21133","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","S.Atkins","Guedes, M.L.S.","PCD1428","1994","11","28","Brasil","Bahia","Palmeiras","Pai Inácio. Cercado.","-41.466667","-12.45","41W28'","12S27'","840","840","Afloramentos rochosos.","HUEFS0021133","HUEFS0021133",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1999","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1380","2021-03-04 11:15:28-03","UEFS","HUEFS","114312","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Hoehne, W.","3816","1951","11","29","Brasil","São Paulo","Araraquara","Bairro do Serrial.","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,"HUEFS0114312",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"29178","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1381","2021-03-04 11:15:28-03","UEFS","HUEFS","23030","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Landim, M.","665","1995","09","16","Brasil","Sergipe","Areia Branca","Estação Ecológica da Serra de Itabaiana.","-37.315299987793","-10.7578001022339",NA,NA,NA,NA,"Borda da mata rala e baixa.","HUEFS0023030","HUEFS0023030",NA,NA,NA,"Angiospermae","Lamiales",NA,"11840","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1382","2021-03-04 11:15:28-03","UEFS","HUEFS","33672","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Souza, V.C.","4495","1993","10","30","Brasil","São Paulo","Itararé","Estrada para Fazenda Santa Andréia. Ca. 1km da Rodovia Itapava-Itararé e do Rio Verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Cerrado.","HUEFS0033672","HUEFS0033672",NA,NA,NA,"Angiospermae","Lamiales",NA,"27729","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1383","2021-03-04 11:15:28-03","UEFS","HUEFS","33683","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Souza, V.C.","4360","1993","10","30","Brasil","São Paulo","Itararé","Fazenda Ibiti (Ripisa).","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Beira de plantação de Eucalyptus.","HUEFS0033683","HUEFS0033683",NA,NA,NA,"Angiospermae","Lamiales",NA,"27729","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1384","2021-03-04 11:15:28-03","UEFS","HUEFS","199321","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Miranda, A.M.","6563","2013","06","27","Brasil","Pernambuco","Goiana","Mata da Usina Santa Teresa. Orla da mata.","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,NA,"HUEFS0199321","HUEFS0199321",NA,NA,NA,"Angiospermae","Lamiales",NA,"22853","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1385","2021-03-04 11:15:28-03","UEFS","HUEFS","7412","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Queiroz, L.P.de","772","1983","11","19","Brasil","Bahia","Lençóis","Morro do Pai Inácio.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,"HUEFS0007412","HUEFS0007412",NA,NA,NA,"Angiospermae","Lamiales",NA,"47385","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1386","2021-03-04 11:15:28-03","UEFS","HUEFS","171056","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Baitello, J.B.","1718","1996","12","10","Brasil","São Paulo","Franco da Rocha","Parque estadual do Juqueri.","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"Campo cerrado.","HUEFS0171056","HUEFS0171056",NA,NA,NA,"Angiospermae","Lamiales",NA,"12135","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1387","2021-03-04 11:15:28-03","UEFS","HUEFS","171071","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.",NA,"Baitello, J.B.","915","2001","02","02","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery.","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"Campo cerrado.","HUEFS0171071","HUEFS0171071",NA,NA,NA,"Angiospermae","Lamiales",NA,"12135","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1388","2021-03-04 11:15:28-03","UEFS","HUEFS","27411","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Santos, E.P.","260","1996","11","07","Brasil","Paraná","Jaguariaíva","Parque Nacional do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Campo cerrado.","HUEFS0027411","HUEFS0027411",NA,NA,NA,"Angiospermae","Lamiales",NA,"44368","auto","1997","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1389","2021-03-04 11:15:28-03","UEFS","HUEFS","17768","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lhotzkiana","Aegiphila lhotzkiana","Cham.","F.França","Valle, M.P.",NA,"1981","11","25","Brasil","Distrito Federal","Brasília","SE do Alojamento estudantil da UnB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Cerrado maltratado, recém-queimado.","HUEFS0017768","HUEFS0017768",NA,NA,NA,"Angiospermae","Lamiales",NA,"70570","auto","1997","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1390","2019-10-07 09:15:56-03","UEFS","HUEFS","114309","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Souza, V.C.","10947","1996","02","14","Brasil","São Paulo","Rancharia","Rod. Raposo Tavares, km 523,5. Fazenda Santa Maria.","-51.094722","-22.382222","51W5'41''","22S22'56''","430","430","Beira de cerradão.","HUEFS0114309",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1391","2019-10-07 09:15:56-03","UEFS","HUEFS","34084","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"França, F.","2499","1998","04","04","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.003333","-22.251944","50W0'12''","22S15'7''","945","945","Ápices dos cálices de arenito, vegetação arbustiva, área muito úmida.","HUEFS0034084","HUEFS0034084 HUEFS0034084_01",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1392","2019-10-07 09:15:56-03","UEFS","HUEFS","114313","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Souza, V.C.","10408","1996","01","24","Brasil","São Paulo","Avaré","Ca. 5 km da cidade em direção a Itaí. Estrada para Hotel Berro d#?#Água.","-48.983611","-23.198056","48W59'1''","23S11'53''","640","640","Cerrado.","HUEFS0114313",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1393","2019-10-07 09:15:56-03","UEFS","HUEFS","35379","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Melo, E.","2481","1998","09","19","Brasil","São Paulo","Bauru","15 Km E da Cidade, Rodovia SP-300, Km 317-318","-48.926389","-22.500556","48W55'35''","22S30'2''","620","689",NA,"HUEFS0035379","HUEFS0035379",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1394","2019-10-07 09:15:56-03","UEFS","HUEFS","114321","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Bittencourt, P.","IAC16617","1954","02","05","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0114321",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1395","2019-10-07 09:15:56-03","UEFS","HUEFS","143317","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","L.A.A.Andrade","Fank-de-Carvalho, S.M.","20","2005","07","21","Brasil","Distrito Federal","Brasília","Parque Olhos D'Água - lado oposto à Lagoa dos Sapos.","-47.887778","-15.744444","47W53'16''","15S44'40''","1050","1050",NA,"HUEFS0143317","HUEFS0143317",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2005",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1396","2019-10-07 09:15:56-03","UEFS","HUEFS","29450","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Leitão-Filho, H.F.","33536","1995","02","15","Brasil","São Paulo","Iguape","Morro do Cristo.","-41.491111","-24.655","41W29'28''","24S39'18''",NA,NA,"Mata de encosta.","HUEFS0029450",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1397","2019-10-07 09:15:56-03","UEFS","HUEFS","32609","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Sem coletor","4498",NA,NA,NA,NA,NA,NA,"In regione fluminis Capibary.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0032609",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1398","2019-10-07 09:15:56-03","UEFS","HUEFS","33670","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Souza, V.C.","14518","1997","03","19","Brasil","Mato Grosso","Luciara","Estrada para a Mata do Coco, ca 16km N de Luciara. Fazenda Três Pontas do Araguai.","-50.738333","-11.122778","50W44'18''","11S7'22''",NA,NA,"Savana Parque. Área arborizada , alagada.","HUEFS0033670","HUEFS0033670",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1399","2019-10-07 09:15:56-03","UEFS","HUEFS","35584","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Schinini, A.","33461","1997","12","08","Paraguai","Amambay","Chiriguelo",NA,"-55.833333","-22.666667","55W50'","22S40'","553","553","En cerrado graminoso, con algunos árboles aislasdos, lomada arenosa.","HUEFS0035584","HUEFS0035584",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
