"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","county","decimalLongitude","decimalLatitude","identifiedBy","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","order","individualCount","fieldNumber","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag"
"193","2020-01-15 04:34:00-03","MO","MOBOT","90245836","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill|D.P. Costa|Jehizon Terán|E. Rodríguez","South America","Bolivia","Cochabamba","Parque Nacional de Carrasco. Cordillera El Ronco, camino antigua Chapare, por El Limbo (Cochabamba-Villa Tunari). Bosque montano de Yungas. <24756-24788>","3400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 24788","2007","12","7","Chapare","-65.68777","-17.19583","S. Churchill, Dic",NA,NA,NA,NA,NA,NA,NA,NA,"10","07-7",NA,NA,NA,NA
"194","2017-10-25 05:24:00-02","MO","MOBOT","90251383","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Eric F. Rodríguez Rodríguez","South America","Peru","Cajamarca","Distrito Huarango: Cordillera Huarango (El Romerillo).","2306.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Rodríguez Rodríguez 2851","2005","7","16","San Ignacio","-78.66666","-5.26666","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"195","2009-06-25 13:51:00-03","MO","MOBOT","90122479","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Arauca","Sierra Nevada del Cocuy, Cabecera Quebrada El Playon, Boca del Monte El Tovo","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 10158b","1973","7","10",NA,"-72.3","6.41666","Padberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2009-05-22 15:19:00-03","MO","MOBOT","90132172","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"José Cuatrecasas","South America","Colombia","Cauca","Serrania de Perija, E de Manaure, Sabana Rubia","3100.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cuatrecasas 25035","1959","11","6",NA,"-73","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2016-09-01 18:35:00-03","MO","MOBOT","90121871","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Simon Lægaard","South America","Ecuador","Cotopaxi","Cordillera de los Llanganages, Páramo de Jaramillo, SE of Laguna Pisayambo.","4250.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lægaard 53320","1984","11","4",NA,"-78.3666667","-1.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"198","2017-08-17 14:34:00-03","MO","MOBOT","100971943","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Carl Troll","South America","Colombia","Cundinamarca","El Boqueron bei Bogota.","3400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Troll 2249","1929",NA,NA,NA,"-74.05","4.6","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"199","2017-05-21 14:29:00-03","MO","MOBOT","100971949","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"A. Lindig","South America","Colombia","Cundinamarca","Guadalupe.","2900.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lindig s.n.","1859",NA,NA,NA,"-74.05","4.5833333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"200","2009-08-24 12:11:00-03","MO","MOBOT","90092938","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","Páramo de Sumapaz, cerca de Lagunitas al sur de San Juan.","3885.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 8338","1973",NA,NA,NA,"-74.41666","3.75","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2009-08-24 12:11:00-03","MO","MOBOT","90092940","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","Páramo de Sumapaz, Chisaca.","3635.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 5279","1972",NA,NA,NA,"-74.41666","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2009-06-25 13:51:00-03","MO","MOBOT","90122574","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","Sumapaz, PNN de Sumapaz, Paramo Sumapaz, Alto de Lagunillas, Los Saladeros, laguna S de San Juan","3545.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 8404","1973","1","28",NA,"-74.41666","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2009-06-25 13:51:00-03","MO","MOBOT","90132024","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","Sumapaz, PNN de Sumapaz, Paramo Sumapaz, Andabobos","3800.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 1665","1972","12","2",NA,"-74.41666","3.75","P. Florschútz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2009-06-25 13:51:00-03","MO","MOBOT","90122414","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Distrito Capital","Santa Fe De Bogota, La Calera, Paramo de Palacio, Laguna Buitrago","3700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 4036","1972","5","24",NA,"-73.91666","4.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-06-25 13:51:00-03","MO","MOBOT","90122408","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Distrito Capital","Santa Fe De Bogota, La Calera, Paramo de Palacio, Laguna Buitrago","3580.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 4104","1972","5","25",NA,"-73.91666","4.75","Padberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-11-17 08:49:00-02","MO","MOBOT","100561769","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Narel Paniagua Zambrana","South America","Peru","La Libertad","Dist. Uchumarca. Cloud forest east of Laguna Huayllabamba.","3140.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Paniagua Zambrana 8694","2012","11","3",NA,"-77.7186111","-6.9916666","B. Allen",NA,NA,NA,NA,NA,NA,NA,NA,"2","21",NA,NA,NA,NA
"207","2016-06-21 02:29:00-03","MO","MOBOT","100914099","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"James L. Luteyn|et al.","South America","Venezuela","Mérida","Trail from La Escalera to Puente de Escalera.","2950.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Luteyn 7846","1978","11","1",NA,"-69.2666667","10.3666667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"208","2018-06-11 00:08:00-03","MO","MOBOT","101049967","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"William C. Steere","South America","Ecuador","Napo","Cordillera Oriental, El Playón de San Francisco - El Caramelo road, in the pass.","3250.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Steere 26740","1983","10","26",NA,"-78.5833333","0.6333333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"209","2011-02-28 12:00:00-03","MO","MOBOT","90087989","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Thomas van der Hammen|Roberto Jaramillo M.","South America","Colombia","Santander","Camino de páramo de Guantiva - Susa.","3400.00000000","3430.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Hammen 1651","1967","11","27",NA,"-72.75","6.2","P. A. Florschütz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2016-06-21 17:49:00-03","MO","MOBOT","100914253","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Dana G. Griffin, III|Manuel López-Figueiras|Luis E. Ruiz-Terán","South America","Venezuela","Táchira","Junin: Páramo de Tamá, arriba del pueblo de Villa Páez.","2000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Griffin III 127","1975",NA,NA,NA,"-72.4333333","7.4166667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"211","2016-06-21 17:43:00-03","MO","MOBOT","100914252","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"James L. Luteyn|et al.","South America","Venezuela","Táchira","Trail leading to summit of Páramo de Tamá.","2500.00000000","3200.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Luteyn 7927","1978","1","29",NA,"-72.4333333","7.4166667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"212","2009-06-25 13:51:00-03","MO","MOBOT","90122515","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Boyacá","Belen, Paramo de Guantiva, Cabecera Quebrada Minas, Hoya Clla Larga","3775.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 2102","1972","3","2","Belen","-72.83333","6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2009-08-24 12:11:00-03","MO","MOBOT","90087961","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Boyacá","Páramo de La Rusia, N-NW de Duitama, 1 km al SE de la Laguna Negra.","3745.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 7277","1972","12","15","Duitama","-73.08333","5.98333","J. P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2018-09-11 13:32:00-03","MO","MOBOT","90087988","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Robert R. Ireland","South America","Colombia","Boyacá","Páramo La Rusia.","3550.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Ireland, Jr. 23654","1988","10","26","Duitama","-73.0833333","5.9833333","RRI",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"215","2008-08-27 03:32:00-03","MO","MOBOT","90080138","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"H. van der Werff","South America","Peru","San Martín","Buenos Aires. Along road Pedro Ruiz-Rioja, wet cloud forest at around 2000 m alt. Few plants collected lower.","2000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Werff 15437A","1998","3","21","Rioja","-77.885","-5.7025","S. Churchill, Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",NA,NA,NA,NA
"216","2008-08-27 03:32:00-03","MO","MOBOT","90080137","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"H. van der Werff","South America","Peru","San Martín","Buenos Aires. Along road Pedro Ruiz-Rioja, wet cloud forest at around 2000 m alt. Few plants collected lower.","2000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Werff 15436A","1998","3","21","Rioja","-77.885","-5.7025","S. Churchill, Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",NA,NA,NA,NA
"217","2009-06-25 13:51:00-03","MO","MOBOT","90122495","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","San Cayetano, Cogua, Paramo Alto, ca. Laguna Seca, 1 km de la laguna","3695.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 6472a","1972","11","16","San Cayetano","-75.1","6.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2009-06-25 13:51:00-03","MO","MOBOT","90122349","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Boyacá","Soata, via Santa Rosita-Onzaga","3250.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 9855","1973","5","8","Soata","-72.21666","6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2009-06-25 13:51:00-03","MO","MOBOT","90122423","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","Ubaque, Alto de Cruz Verde","3355.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 3048","1972","4","22","Ubaque","-74.03333","4.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2009-06-25 13:51:00-03","MO","MOBOT","90122486","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","Ubaque, Alto de Cruz Verde, orilla NW de Laguna El Verjon","3460.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 3094","1972","4","23","Ubaque","-74.03333","4.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2014-06-16 18:35:08-03","MNHN","RECOLNAT_MNHN_PC","PC0734882","PreservedSpecimen",NA,"Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Burghardt, M.|Haro-Carrion, X.|Moscoso, A.",NA,"Equateur",NA,"Ecuador : Loja, Parque Nacional Podocarpus, Cajanuma","2800",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734882' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734882",NA,"(Hook.) E.B.Bartram",NA,"2008","4","20",NA,NA,NA,"Burghardt",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MB 7092",NA,NA,NA,NA
"222","2009-02-11 09:31:37-02","MNHN","RECOLNAT_MNHN_PC","FUSION18833","PreservedSpecimen",NA,"Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Griffin, D.|Lopez, M.F.&..",NA,"Venezuela",NA,NA,"3350",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/fusion18833' target='other'> <mi>dwc_moreinfo</mi></a>","FUSION18833",NA,"(Hook.) E.B.Bartram",NA,"1972","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2017-11-27 15:32:00-02","MNHN","RECOLNAT_MNHN_PC","PC0071936","PreservedSpecimen",NA,"Dicranaceae","Dicranum","longisetum","Dicranum longisetum",NA,"Bonpland, A.J.A.",NA,"Colombie",NA,"Nouvelle Grenade",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0071936' target='other'> <mi>dwc_moreinfo</mi></a>","PC0071936",NA,"Hook.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC0071936_01",NA,NA,NA
"224","2013-12-11 17:21:02-02","MNHN","RECOLNAT_MNHN_PC","FUSION10162","PreservedSpecimen",NA,"Dicranaceae","Dicranum","longisetum","Dicranum longisetum b. meridense",NA,"Moritz",NA,"Colombie",NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/fusion10162' target='other'> <mi>dwc_moreinfo</mi></a>","FUSION10162",NA,"Hampe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b. meridense",NA,NA
"225","2020-09-12 05:00:02-03","US","US","351721","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"F. R. Fosberg","South America - Neotropics","Colombia","Boyacá","Rio Pauto, Quebrada Laja, Quebrada Colorada","2700","2700",NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","22256","1944","11","10","Socha","-72.4667","5.9167",NA,"Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales","1",NA,NA,NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","351722","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"F. C. Lehmann","South America - Neotropics","Colombia","Distrito Capital",NA,"3000","3000",NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","706","1880","12","15","Bogotá",NA,NA,NA,"Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales","1",NA,NA,NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","351723","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"J. Weir","South America - Neotropics","Colombia","Cundinamarca","Entre Bogotá y Zipaquira","2600","2600",NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","205",NA,NA,NA,"Zipaquirá",NA,NA,NA,"Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales","1",NA,NA,NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","351724","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"J. Cuatrecasas","South America - Neotropics","Colombia","Magdalena","Perijá Mun. (?), Perijá, E de Manaure, Sabana Rubia. [Perijá is not an administrative division of Magdalena.]","3000","3000",NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","25035","1959","11","6",NA,NA,NA,NA,"Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales","1",NA,NA,NA,NA,NA
"229","2020-04-23 15:02:41-03","MN","R-BRYOPHYTA","225926","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Couto, D.R. 3229; Francisco, T.M.",NA,"Brasil","Espírito Santo","Conceição do Muqui","778","778",NA,NA,NA,"R000225926","Bryophyta","(Hook.) E.B. Bartram",NA,NA,NA,NA,"Mimoso do Sul","-41.543056","-20.938889","Dias, M.S.","Bryopsida",NA,"2019","06","14","41°32'35W","20°56'20S","Dicranales",NA,NA,NA,NA,NA,NA
"230","2020-12-27 13:39:09-03","MN","R-BRYOPHYTA","225936","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Neves, B.F.S. 287; Jacques, S.S.A.",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,"R000225936","Bryophyta","(Hook.) E.B. Bartram",NA,NA,NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","Dias, M.S.","Bryopsida",NA,"2019","06","14",NA,NA,"Dicranales",NA,NA,NA,NA,"23813","auto"
"231","2020-04-23 15:02:41-03","MN","R-BRYOPHYTA","237147","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Dias, M.S.",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000237147","Bryophyta","(Hook.) E.B. Bartram","1609",NA,NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","Dias, M.S.","Bryopsida",NA,"2017","06",NA,NA,NA,"Dicranales",NA,NA,"R000237147_001",NA,"38539","auto"
"232","2019-10-16 14:28:40-03","DUKE","DUKE","17368","PreservedSpecimen","Plantae","Leucobryaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Frahm, Jan-Peter",NA,"Peru","Amazonas","Strasse Cajamarca - Chachapoyas zwischen Balsas und Leimebamba.","3200",NA,NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","s.n. (27)","1982","8","23",NA,NA,NA,NA,"Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA
"233","2019-10-16 14:28:40-03","DUKE","DUKE","3829","PreservedSpecimen","Plantae","Leucobryaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"v.d. Hammen, T; Jaramillo-M., R; Murillo, M T",NA,"Colombia","Boyacá","Entre Arcabuco y Villa de Leiva. Quebrada de Colorada.","3350",NA,NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","1645","1967","8","29",NA,NA,NA,NA,"Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA
"234","2019-10-16 14:28:40-03","DUKE","DUKE","23187","PreservedSpecimen","Plantae","Leucobryaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Buck, William R",NA,"Ecuador","Zamora-Chinchipe","Ca. 11 km W of Zamora, ca. 53 km E of Loja.","1512",NA,NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","39410","2001","5","26",NA,"-78.9833333","-4.05",NA,"Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA
"235","2019-10-16 14:28:40-03","DUKE","DUKE","3831","PreservedSpecimen","Plantae","Leucobryaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Churchill, Steven P.; Callejas, Ricardo; Acevedo, P; Saldarriaga, F",NA,"Colombia","Antioquia","Llanos de Cuivá, 2 km sobre carretera de entrada a Río Grande, 145 km N de Medellín.","2730",NA,NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","15076-a","1986",NA,NA,"Municipio Yarumal","-75.5","6.75","Churchill, Steven P.","Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA
"236","2019-10-16 14:28:40-03","DUKE","DUKE","3830","PreservedSpecimen","Plantae","Leucobryaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef, Antoine M",NA,"Colombia","Cundinamarca","Páramo de Sumapaz, Chisacá, Cabeceras del río S. Rosa. Fondo del valle ca. 1 km al S de la Laguna Larga.","3625",NA,NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","5279","1972","8","25",NA,NA,NA,"Frahm, Jan-Peter","Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA
"237","2019-10-16 14:28:40-03","DUKE","DUKE","23163","PreservedSpecimen","Plantae","Leucobryaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Buck, William R",NA,"Ecuador","Azuay","Município Gualaceo. Maylas Reserva Ecológica Natural, ca. 5 km SE of bridge at entrance to reserve along Gualaceo-Gral. L. Plaza Gutiérrez (Limón) Hwy.","3265",NA,NA,NA,NA,NA,"Bryophyta","(Hook.) E.B. Bartram","39173","2001","5","22",NA,"-78.6666667","-2.95",NA,"Bryopsida",NA,NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA
"238","2021-03-03 22:00:02-03","FLAS","FLAS","B63516","PreservedSpecimen","Plantae","Bryophyta: Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"M.S. Ussher [et al.]",NA,"Venezuela","Mérida",NA,NA,NA,"Preserved herbarium specimen",NA,"[Minimal record, additional data is likely to be present on the sheet.]",NA,NA,"(Hook.) E.B.Bartram","9904/118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-03 22:00:02-03","FLAS","FLAS","B63517","PreservedSpecimen","Plantae","Bryophyta: Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"M.S. Ussher [et al.]",NA,"Venezuela","Mérida",NA,NA,NA,"Preserved herbarium specimen",NA,"[Minimal record, additional data is likely to be present on the sheet.]",NA,NA,"(Hook.) E.B.Bartram","9906/226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
