"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","imagecode","order","fieldNumber","individualCount","previousCatalogNumber"
"200","2021-02-08 12:50:26-03","UFRGS","ICN","011606","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Baptista, LRM; Lorscheitter, ML","s.n.","1971","12","04","América do Sul","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:50:26-03","UFRGS","ICN","010412","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","412","1969","12","20","América do Sul","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"202","2021-02-08 12:50:26-03","UFRGS","ICN","038184","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","1863","1982","09","08","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"203","2021-02-08 12:50:26-03","UFRGS","ICN","038608","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Yano, O","Bueno, RM","2179","1982","11","28","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Terrícola.",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:50:26-03","UFRGS","ICN","039784","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Irgang, BE; Goergen, J","s.n.","1981","03","14","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho, arroio Camiza","-50.1446990966797","-29.0478000640869",NA,NA,NA,"aquática",NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"205","2021-02-08 12:50:26-03","UFRGS","ICN","039775","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Stehmann, JR","s.n.","1981","04","22","América do Sul","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra, Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"206","2021-02-08 12:50:26-03","UFRGS","ICN","039812","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2654","1981","09","18","América do Sul","Brasil","RS","Cambará do Sul","Passo da Ilha","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"207","2021-02-08 12:50:26-03","UFRGS","ICN","039765","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2689","1981","09","18","América do Sul","Brasil","RS","Cambará do Sul","Passo da Ilha","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"208","2021-02-08 12:50:26-03","UFRGS","ICN","011321","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Ferreira, AG","520","1969","07","18","América do Sul","Brasil","RS","Cambará do Sul","Serra da Rocinha, Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"209","2021-02-08 12:50:26-03","UFRGS","ICN","012236","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Lorscheitter, ML","s.n.","1971","04","10","América do Sul","Brasil","RS","Canela","Propriedade de Kurt Mentz","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"210","2021-02-08 12:50:26-03","UFRGS","ICN","005634","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","187","1968","06","20","América do Sul","Brasil","RS","Canguçu",NA,"-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"211","2021-02-08 12:50:26-03","UFRGS","ICN","039942","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","3131","1983","06","30","América do Sul","Brasil","RS","Esmeralda","Estação Ecologica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"212","2021-02-08 12:50:26-03","UFRGS","ICN","039945","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","3134","1983","06","30","América do Sul","Brasil","RS","Esmeralda","Estação Ecologica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"213","2021-02-08 12:50:26-03","UFRGS","ICN","039733","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2613","1983","05","06","América do Sul","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"214","2021-02-08 12:50:26-03","UFRGS","ICN","058481","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, D","Longhi, M","s.n.","1986","11","02","América do Sul","Brasil","RS","Gravataí","Morungava, Mato Fino","-50.9919013977051","-29.9444007873535",NA,NA,NA,"barranco ao lado da cascata, junto com Marchantia",NA,"2019",NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA
"215","2021-02-08 12:50:26-03","UFRGS","ICN","010926","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Baptista, LRM","s.n.","1971","01","23","América do Sul","Brasil","RS","Guaíba","Serra do Herval","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"216","2021-02-08 12:50:26-03","UFRGS","ICN","037338","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","4338","1980","06","05","América do Sul","Brasil","RS","Mariana Pimentel","Reserva Florestal Aspran","-51.5830993652344","-30.3525009155273",NA,NA,NA,"em mato na borda do rio",NA,"2014","08","01",NA,NA,"20931","auto",NA,NA,NA,NA,NA,NA
"217","2021-02-08 12:50:26-03","UFRGS","ICN","011153","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1153","1966","09","29","América do Sul","Brasil","RS","Novo Hamburgo","Sangra Funda","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"20722","auto",NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:50:26-03","UFRGS","ICN","011150","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1150","1966","09","29","América do Sul","Brasil","RS","Novo Hamburgo","Sangra Funda","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"20722","auto",NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:50:26-03","UFRGS","ICN","010960","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Homrich, MH","s.n.","1962","05","26","América do Sul","Brasil","RS","Novo Hamburgo","Sangra Funda","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"20722","auto",NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:50:26-03","UFRGS","ICN","004233","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","56","1966","03","18","América do Sul","Brasil","RS","Novo Hamburgo","Sangra Funda","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"20722","auto",NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:50:26-03","UFRGS","ICN","012211","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Lindeman, JC","6569","1971","10","30","América do Sul","Brasil","RS","Passo Fundo","A 20km a oeste de Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"222","2021-02-08 12:50:26-03","UFRGS","ICN","039816","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2658","1982","03","14","América do Sul","Brasil","RS","Rio Pardo","fazenda do Sr. Bonifácio Ginkowski","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA
"223","2021-02-08 12:50:26-03","UFRGS","ICN","012405","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2405","1972","11","24","América do Sul","Brasil","RS","Santana do Livramento",NA,"-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA
"224","2021-02-08 12:50:26-03","UFRGS","ICN","012404","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2404","1972","11","24","América do Sul","Brasil","RS","Santana do Livramento",NA,"-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:50:26-03","UFRGS","ICN","037112","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","166","1979","12","27","América do Sul","Brasil","RS","São Francisco de Paula","Reserva do IBDF","-50.5835990905762","-29.4480991363525",NA,NA,NA,"sobre solo umido a beria do mato",NA,"2014","08","01",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"226","2021-02-08 12:50:26-03","UFRGS","ICN","037113","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","167","1979","12","27","América do Sul","Brasil","RS","São Francisco de Paula","Reserva do IBDF","-50.5835990905762","-29.4480991363525",NA,NA,NA,"sobre solo umido a beria do mato",NA,"2014","08","01",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"227","2021-02-08 12:50:26-03","UFRGS","ICN","039808","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2650","1982","01","12","América do Sul","Brasil","RS","Tenente Portela","Parque Florestal do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"228","2021-02-08 12:50:26-03","UFRGS","ICN","012827","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2827",NA,NA,NA,"América do Sul","Brasil","RS","Viamão","Estiva","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"229","2021-02-08 12:50:26-03","UFRGS","ICN","012354","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2354","1967","02","01","América do Sul","Brasil","RJ","Itatiaia","Sede do Parque Itatiaia (abrigo 1)","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"230","2021-02-08 12:50:26-03","UFRGS","ICN","012441","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2441","1967","02","03","América do Sul","Brasil","RJ","Itatiaia","véu da noiva","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:50:26-03","UFRGS","ICN","012449","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2449","1967","02","03","América do Sul","Brasil","RJ","Itatiaia","véu da noiva","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:50:26-03","UFRGS","ICN","039805","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2647","1981","11","02","América do Sul","Brasil","RS","Bagé","Estrada Bagé-Porto Alegre, ponte sobre o rio Camaquã","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:50:26-03","UFRGS","ICN","011612","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1612","1971","12","04","América do Sul","Brasil","RS","Bom Jesus","cabeceira do rio das Antas","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:50:26-03","UFRGS","ICN","012641","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Homrich, MH","s.n.","1972","08","09","América do Sul","Brasil","RS","Bom Jesus","encruzilhada das antas","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"235","2021-02-08 12:50:26-03","UFRGS","ICN","012644","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Homrich, MH","s.n.","1972","08","09","América do Sul","Brasil","RS","Bom Jesus","Encruzilhada das Antas","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"236","2021-02-08 12:50:26-03","UFRGS","ICN","012646","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2646","1972","08","09","América do Sul","Brasil","RS","Bom Jesus","km 80 da estrada para Ararangua","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:50:26-03","UFRGS","ICN","004281","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Baptista, LRM; Lorscheitter, ML","s.n.","1971","12","04","América do Sul","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"238","2021-02-08 12:50:26-03","UFRGS","ICN","058391","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, R","3556","1983","10","29","América do Sul","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"em solo",NA,"2016","04",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"239","2021-02-08 12:50:26-03","UFRGS","ICN","012778","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Girardi, AM","s.n.","1973","11","19","América do Sul","Brasil","RS","Caçapava do Sul","Durasnil, 4º distrito de Caçapava","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"240","2021-02-08 12:50:26-03","UFRGS","ICN","011232","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Oliveira, P","s.n.","1969","12","17","América do Sul","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"241","2021-02-08 12:50:26-03","UFRGS","ICN","037806","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","958","1981","09","19","América do Sul","Brasil","RS","Cambará do Sul","Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"em barranco rochoso úmido",NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"242","2021-02-08 12:50:26-03","UFRGS","ICN","039813","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2655","1981","09","19","América do Sul","Brasil","RS","Cambará do Sul","Em vale sombreado, após a Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"243","2021-02-08 12:50:26-03","UFRGS","ICN","039773","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Stehmann, JR","s.n.","1982","04","10","América do Sul","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"244","2021-02-08 12:50:26-03","UFRGS","ICN","011152","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1152","1966","05","22","América do Sul","Brasil","RS","Cambará do Sul","itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"245","2021-02-08 12:50:26-03","UFRGS","ICN","039798","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2640","1981","05","02","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"246","2021-02-08 12:50:26-03","UFRGS","ICN","012242","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Lorscheitter, ML","s.n.","1971","12","01","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"247","2021-02-08 12:50:26-03","UFRGS","ICN","037803","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Irgang, BE; Goergen, J","s.n.","1980","03","14","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"248","2021-02-08 12:50:26-03","UFRGS","ICN","037804","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Irgang, BE; Goergen, J","s.n.","1981","03","14","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho, arroio Camiza","-50.1446990966797","-29.0478000640869",NA,NA,NA,"aquatica",NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"249","2021-02-08 12:50:26-03","UFRGS","ICN","039800","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2642","1981","05","16","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho, mato entre o canyon e o hotel","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:50:26-03","UFRGS","ICN","037807","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Stehman, J","s.n.","1981","04","22","América do Sul","Brasil","RS","Cambará do Sul","Parque Nacional Aparados da Serra, Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:50:26-03","UFRGS","ICN","039778","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Stehmann, JR","s.n.","1981","04","22","América do Sul","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra, Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"252","2021-02-08 12:50:26-03","UFRGS","ICN","039779","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Stehmann, JR","s.n.","1981","04","22","América do Sul","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra, Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"253","2021-02-08 12:50:26-03","UFRGS","ICN","037805","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","930","1981","09","18","América do Sul","Brasil","RS","Cambará do Sul","Passo da Ilha","-50.1446990966797","-29.0478000640869",NA,NA,NA,"aquatica",NA,"2014","08","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:50:26-03","UFRGS","ICN","188555","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Costa, DP","Tonin, A","2","2009","02","10","América do Sul","Brasil","RS","Caxias do Sul","Loreto","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Hepática talosa simples com talo prostado, sem material fértil.; Beira de estrada de chão, barranco bastante úmido",NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:50:26-03","UFRGS","ICN","039941","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","3130","1983","06","30","América do Sul","Brasil","RS","Esmeralda","Estação Ecologica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:50:26-03","UFRGS","ICN","039944","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","3133","1983","06","30","América do Sul","Brasil","RS","Esmeralda","Estação Ecologica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"257","2021-02-08 12:50:26-03","UFRGS","ICN","039950","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","3139","1983","06","30","América do Sul","Brasil","RS","Esmeralda","Estação Ecologica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"258","2021-02-08 12:50:26-03","UFRGS","ICN","039665","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2545","1983","05","06","América do Sul","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
