"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"187","2021-03-04 11:06:08-03","UFRB","HURB","10736","PreservedSpecimen","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Costa, G.; Sousa, N.X.M.; Brandão, C.S.S. & Santos, J.C.R.","1314","2015","04",NA,"Brasil","Bahia",NA,"-39.390833","-12.952222",NA,NA,"HURB000010736",NA,"16",NA,NA,"Varzedo",NA,NA,NA,NA,"39º23'27W","12º57'08S",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-04 11:06:08-03","UFRB","HURB","10820","PreservedSpecimen","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Costa, G.; Fonseca, W. O.; Simões, S.","1398","2015","06",NA,"Brasil","Bahia",NA,"-38.775278","-12.762222",NA,NA,"HURB000010820",NA,"15","35","35","Saubara",NA,NA,NA,NA,"38º46'31W","12º45'44S",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-04 11:05:34-03","UFRB","HURB","21683","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Silva, T.T.; Ribeiro, P.L; Araújo, G.P.","205","2018","02",NA,"Brasil","Bahia","Fazenda 7 voltas;","-39.337222","-13.150278",NA,NA,"HURB000021683","HURB000021683","06",NA,NA,"Laje",NA,NA,NA,NA,"39º20'14W","13º09'01S",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-04 11:05:34-03","UFRB","HURB","2575","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Aona, L.Y.S.; Duarte, E.F.","1422","2011","02",NA,"Brasil","Bahia","estrada vicinal a partir da BR 101; entre o trevo de C.Almeida e Dom Macedo Costa","-39.202278","-12.79125",NA,NA,"HURB000002575",NA,"13",NA,NA,"Conceição do Almeida",NA,NA,NA,NA,"39°12'8,2 W","12°47'28,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-04 11:05:34-03","UFRB","HURB","6645","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Aona, L.Y.S.; Alcantara, J.A.C.; Fonseca, W.O.","1807","2012","12",NA,"Brasil","Bahia","Cachoeira; Beira da cachoeira","-38.761667","-12.539167",NA,NA,"HURB000006645",NA,"18","82","82","Santo Amaro",NA,NA,NA,NA,"38°45'42 W","12°32'21 S",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-04 11:05:34-03","UFRB","HURB","9362","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Aona, L.Y.S.; Costa, G.; Aguiar, N.R.","4032","2015","06",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"HURB000009362",NA,"03",NA,NA,"Nazaré das Farinhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-04 11:06:43-03","UFRB","HURB","998","PreservedSpecimen","Plantae","Anthophyta",NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Sousa, P.M.; Aona,L.Y.S.","3","2008","06",NA,"Brasil","Bahia","Faz.Campo Limpo, Córrego do Machado; divisa com a área da UFRB","-39.1018981933594","-12.6700000762939",NA,NA,"HURB000000998",NA,"20",NA,NA,"Cruz das Almas",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-04 11:06:41-03","UFRB","HURB","1003","PreservedSpecimen","Plantae","Anthophyta",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","L.Y.S.Aona","Aona, L.Y.S.; Pereira,M.;Andrade,J.P.;Oliveira,R.S.;Raimundo, Z.","1094","2008","04",NA,"Brasil","Bahia","Fonte das Nações; área alagada","-39.1018981933594","-12.6700000762939",NA,NA,"HURB000001003",NA,"11",NA,NA,"Cruz das Almas",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-04 11:05:34-03","UFRB","HURB","8341","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Aona, L.Y.S.","3584","2014","09",NA,"Brasil","Bahia","Fazenda Serrote; estrada São Felipe a Vila Piedade, 28 km de Cruz das Almas, va estrada de Vila Caraípe.","-38.9193992614746","-12.7777996063232",NA,NA,"HURB000008341",NA,"22",NA,NA,"Maragogipe",NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-04 11:06:41-03","UFRB","HURB","1541","PreservedSpecimen","Plantae","Anthophyta",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Aona, L.Y.S.","1309","2010","05",NA,"Brasil","Bahia","represa da Fazenda Capivari, área da DANCO Ltda.;","-38.9900016784668","-12.6263999938965",NA,NA,"HURB000001541",NA,"06",NA,NA,"Muritiba",NA,NA,"21641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-07-15 14:43:44-03","UNESP-RC","HRCB","8764","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Vinícius C. Souza","Ribeiro, J. E. L. S.",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-01-26 13:55:34-03","IMA","MAC","10706","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E.C.O.Chagas","R.P.Lyra-Lemos; M.N.Rodrigues; R.C.C.Marques.","4409","1999","10",NA,"Brasil","Alagoas",NA,"-36.497222","-10.184167",NA,"Erva. Flores lilases.; Mata Ciliar.","MAC0010706",NA,"18",NA,NA,"Marechal Deodoro",NA,NA,NA,NA,"-36.497222","-10.184167","2008","10","06",NA,NA,NA,NA,NA
"199","2021-01-26 13:55:34-03","IMA","MAC","17227","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E.C.O.Chagas","R.P.Lyra-Lemos; et al.","7461","2003","03",NA,"Brasil","Alagoas","Povoado Murici, Várzea de Marituba.","-35.885556","-9.751667",NA,"Erva ca. de 40 cm de altura. Flores lilás.; Restinga árborea.","MAC0017227",NA,"15",NA,NA,"Piaçabuçu",NA,NA,NA,NA,"-35.885556","-9.751667","2008","11","15",NA,NA,NA,NA,NA
"200","2021-01-26 13:55:34-03","IMA","MAC","21208","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E.C.O.Chagas","G.B.Araujo; et al.","22","2004","10",NA,"Brasil","Alagoas","Área da RPPN da Faz. Santo Antônio. Açúde vazio. Borda do açúde.","-35.936389","-9.539722",NA,"Erva prostrada; Mata Atlântica secundária.","MAC0021208",NA,"09",NA,NA,"São Luiz do Quitunde",NA,NA,NA,NA,"-35.936389","-9.539722","2009","02","17",NA,NA,NA,NA,NA
"201","2021-01-26 13:55:34-03","IMA","MAC","24045","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E.C.O.Chagas","R.P.Lyra-Lemos; M.N.Rodrigues; G.B.Araujo","9170","2006","01",NA,"Brasil","Alagoas","Povoado Pontes, próximo a Marituba.","-36.383056","-10.251944",NA,"Erva ereta. Flores lilás.; Capoeira de Mata.","MAC0024045",NA,"26",NA,NA,"Feliz Deserto",NA,NA,NA,NA,"-36.383056","-10.251944","2008","10","06",NA,NA,NA,NA,NA
"202","2021-01-26 13:55:34-03","IMA","MAC","26752","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","A.V.Scatigna","M.C.S.Mota","12732","2015","04",NA,"Brasil","Alagoas","APA de Murici, Fazenda Retiro.","-35.894356","-9.257086",NA,"Erva ca. 30 cm. Flores alvas. Frutos verdes.; Mata Atlântica.","MAC0026752",NA,"13",NA,NA,"Murici",NA,NA,NA,NA,"-35.894356","-9.257086","2019","10","22",NA,NA,NA,NA,NA
"203","2021-01-26 13:55:34-03","IMA","MAC","29873","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","O.Cano","A.Ribeiro; J.Silva","204","2006","02",NA,"Brasil","Rio Grande do Norte","Riacho das Águas Vermelhas, após entrada NOv",NA,NA,NA,"Erva palúdica ca. de 20cm de altura. Flores brancas com detalhes em a; Mata Cilar.","MAC0029873",NA,"25",NA,NA,"Paranamirim",NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"204","2021-01-26 13:57:24-03","IMA","MAC","33727","PreservedSpecimen","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E.C.O.Chagas","R.P.Lyra-Lemos; J.W. A. Silva; E.C.O.Chagas; M.C.S.Mota","11443","2008","08",NA,"Brasil","Alagoas","Próximo ao Brejo Água Santa e Cabreira.","-35.895","-9.710278",NA,"Trepadeira. Flores amarelas. Frutos verdes.; Campo de restinga entre cordões arenosos imundáveis.","MAC0033727",NA,"30",NA,NA,"Marechal Deodoro",NA,NA,NA,NA,"-35.895","-9.710278","2009","04","01",NA,NA,NA,NA,NA
"205","2021-01-26 13:55:34-03","IMA","MAC","55308","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","V.C.Souza","V.C.Souza; J.P.Souza; et al.","9195","1995","10",NA,"Brasil","São Paulo","Entre o Bairro de Suarão e a Fazenda São Luís.","-47.324722","-24.308611",NA,"Rastejante. Corola roxo-clara com lábio inferior mais escuro. Beira da mata.; Mata de restinga.","MAC0055308",NA,"07",NA,NA,"Itanhaém",NA,NA,NA,NA,"-47.324722","-24.308611","1995","10",NA,NA,NA,NA,NA,NA
"206","2021-01-26 13:55:34-03","IMA","MAC","58037","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","M.C.S.Mota","R.P.Lyra-Lemos; J.W.Alves-Silva","13966","2014","10",NA,"Brasil","Alagoas",NA,"-36.520956","-9.738189",NA,"Flores brancas e lilases.; Agreste.","MAC0058037",NA,"23",NA,NA,"Limoeiro de Anadia.",NA,NA,NA,NA,"-36.520956","-9.738189","2016","10","17",NA,NA,NA,NA,NA
"207","2021-01-26 13:55:34-03","IMA","MAC","36296","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","M.C.S.Mota","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","11889","2009","02",NA,"Brasil","Alagoas",NA,"-37.0032997131348","-9.97056007385254",NA,"Erva ereta. Flores azuis.; Brejo de Altitude.","MAC0036296",NA,"22",NA,NA,"Traipu",NA,NA,"30834","auto",NA,NA,"2016","10","18",NA,NA,NA,NA,NA
"208","2021-01-26 13:55:34-03","IMA","MAC","7655","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","O.Cano","C.S.S.Barros; et al.","33","1991","01",NA,"Brasil","Alagoas","Peroba, margem de depressão entre cordões próximo à encosta de tabuleiro.","-35.373611","-9.022778",NA,"Erva planta com ca. de 20cm de alt. Flores azuis, estames brancos.; Restinga","MAC0007655",NA,"31",NA,NA,"Maragogi",NA,NA,NA,NA,"-35.373611","-9.022778","2004","08","23",NA,NA,NA,NA,NA
"209","2021-01-26 13:57:24-03","IMA","MAC","37778","PreservedSpecimen","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E.C.O.Chagas","Chagas-Mota; E.Gonçalves; N.Ramos","2493","2009","03",NA,"Brasil","Alagoas","Fazenda Daniel.","-36.2202987670898","-9.64138984680176",NA,"Erva aquática. Flores brancas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037778",NA,"28",NA,NA,"Boca da Mata",NA,NA,"17145","auto",NA,NA,"2009","03","28",NA,NA,NA,NA,NA
"210","2021-01-26 13:57:24-03","IMA","MAC","43974","PreservedSpecimen","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E.C.O.Chagas","Chagas-Mota","5478","2009","09",NA,"Brasil","Alagoas","Várzea da Marituba.","-36.3060989379883","-10.2918996810913",NA,"Rastejante. Flores alvas. Frutos verdes.; Restinga.","MAC0043974",NA,"12",NA,NA,"Feliz Deserto",NA,NA,"11004","auto",NA,NA,"2009","09","12",NA,NA,NA,NA,NA
"211","2021-01-26 13:57:24-03","IMA","MAC","38143","PreservedSpecimen","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E.C.O.Chagas","Chagas-Mota","2855","2009","04",NA,"Brasil","Alagoas","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083",NA,"Erva aquática ca. 40 cm de altura. Flores roxas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0038143",NA,"18",NA,NA,"Maceió",NA,NA,"34538","auto",NA,NA,"2009","04","18",NA,NA,NA,NA,NA
"212","2021-01-26 13:57:24-03","IMA","MAC","34207","PreservedSpecimen","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","E.C.O.Chagas","Chagas-Mota","1375","2008","09",NA,"Brasil","Alagoas","Pelonha.","-36.2407989501953","-9.3713903427124",NA,"Erva rastejante. Flores lilases.; Mata Pluvial Atlântica.","MAC0034207",NA,"21",NA,NA,"Viçosa",NA,NA,"18701","auto",NA,NA,"2008","09","21",NA,NA,NA,NA,NA
"213","2021-02-04 10:29:01-03","UFRPE","HST","14884","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","A.M.Wanderley","M.S.Leite","280","2007","01",NA,"Brasil","Pernambuco","Parque Estadual de Dois Irmãos","-34.948611","-8.0075",NA,"Erva emergente ou anfíbia em meio a Ochnaceae em solo encharcado próximo ao açude.Flores tubulosas de coloração branca e detalhe azul,sem odor.","HST014884",NA,"25","18","18","Recife",NA,NA,NA,NA,"34W56'55''","8S00'27''","2007","01","25",NA,NA,NA,NA,NA
"214","2021-02-04 10:29:01-03","UFRPE","HST","22684","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","A.M.Miranda","L.B. Silva","71","2019","01",NA,"Brasil","Pernambuco","banco de sementes da Usina Trapiche, cultivado na Universidade Federal Rural de Pernambuco.","-35.1161003112793","-8.59082984924316",NA,"Herbácea; caule de coloração verde no ápice e a base arroxeado; flores de coloração branca e detalhe azul.","HST022684",NA,"26",NA,NA,"Sirinhaém",NA,NA,"20997","auto",NA,NA,"2019","04",NA,NA,NA,NA,NA,NA
"215","2021-02-04 10:29:01-03","UFRPE","HST","21764","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","A.M.Miranda","L.B.Silva","32","2017","01",NA,"Brasil","Pernambuco","banco de sementes da Usina Cruangi, cultivado na Universidade Federal Rural de Pernambuco.","-35.3182983398438","-7.50528001785278",NA,"Herbácea; caule crasso, verde; folhas levemente crassas; flores brancas-lilás.","HST021764","HST021764_v1 HST021764_v2 HST021764_v3","16",NA,NA,"Timbaúba",NA,NA,"17951","auto",NA,NA,"2019","04","23",NA,NA,NA,NA,NA
"216","2021-02-04 10:29:01-03","UFRPE","HST","21753","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","A.M.Miranda","L.B.Silva","21","2016","12",NA,"Brasil","Pernambuco","banco de sementes da Usina Cruangi, cultivado na Universidade Federal Rural de Pernambuco.","-35.3182983398438","-7.50528001785278",NA,"Herbácea; caule crasso, verde, base arroxeada; folhas crassas; flores brancas-lilás.","HST021753",NA,"12",NA,NA,"Timbaúba",NA,NA,"17951","auto",NA,NA,"2019","04","23",NA,NA,NA,NA,NA
"217","2021-02-25 10:12:35-03","CVRD","CVRD","9870","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schdltdl.) Kuntze","André Vito Scatigna","Rodrigues, C.D.N.","109","2006","12","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"Aceiro do viveiro,alagado próximo ao Córrego Pau Atravessado <ll>dwc_commonname:</ll> Erva de brejo","CVRD009870","CVRD009870","13",NA,NA,"Linhares",NA,NA,"48094","auto",NA,NA,"2016","02","25","Magnoliopsida",NA,NA,NA,NA
"218","2021-02-25 10:12:35-03","CVRD","CVRD","5472","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schdltdl.) Kuntze","Vinícius Castro Souza","Folli, D.A.","2783","1996","09","América do Sul","BRASIL","ES","Próximo as sementeiras","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Erva de brejo","CVRD005472",NA,"30",NA,NA,"Linhares",NA,NA,"48094","auto",NA,NA,"1998","12","01","Magnoliopsida",NA,NA,NA,NA
"219","2021-02-25 10:12:35-03","CVRD","CVRD","16354","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schdltdl.) Kuntze",NA,"Devecchi, M. F.","143","2011","04","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"Ramos e folhas adultas avermelhadas. Flores liláses. <ll>dwc_commonname:</ll> Erva de brejo","CVRD016354",NA,"21",NA,NA,"Linhares",NA,NA,"48094","auto","39,95314 W","19,19633 S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"220","2021-02-25 10:12:35-03","CVRD","CVRD","5063","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schdltdl.) Kuntze","Vinícius Castro Souza","Folli, D.A.","2426","1994","11","América do Sul","BRASIL","ES","Erva crescendo à beira do brejo, próximo a antiga base da Petrobrás, área da Imbiriba.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Erva de brejo","CVRD005063","CVRD005063","17",NA,NA,"Linhares",NA,NA,"48094","auto",NA,NA,"1999","08","20","Magnoliopsida",NA,NA,NA,NA
"221","2021-02-25 10:12:35-03","CVRD","CVRD","5932","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schdltdl.) Kuntze","Vinícius Castro Souza","Folli, D.A.","3180","1998","06","América do Sul","BRASIL","ES","Próximo a porteira Gávea 01","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Erva de brejo","CVRD005932",NA,"22",NA,NA,"Linhares",NA,NA,"48094","auto",NA,NA,"1999","08","20","Magnoliopsida",NA,NA,NA,NA
"222","2021-02-25 10:12:35-03","CVRD","CVRD","16831","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schdltdl.) Kuntze","Geovane S. Siqueira","Valdemarin, K. S.","217","2016","10","América do Sul","BRASIL","ES","Trilha atrás do viveiro","-40.0722007751465","-19.3910999298096",NA,"Col. Adic.: T.B. Flores, G.D. Colletta, F.S. Scaravelli <ll>dwc_commonname:</ll> Erva de brejo","CVRD016831",NA,"04",NA,NA,"Linhares",NA,NA,"48094","auto","-40.072.404","-19.151.477","2020","02","17","Magnoliopsida",NA,NA,NA,NA
"223","2020-09-25 10:40:30-03","UFPE","UFP","12292","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","Cham.","Souza, VC","Lira, OC","6867","1967","10",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"Reptante, à beira D#?#água.","UFP012292",NA,"06",NA,NA,"Itamacará",NA,NA,NA,NA,NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"224","2021-03-01 11:52:16-03","UFPE","UFP","15793","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","Cham.","Sobral-Leite, M","Siqueira-Filho, JA; Baracho, GS; Rocha, EA","351","1996","11",NA,"Brasil","Pernambuco",NA,"-35.833333","-8.8",NA,"Macrófita aquatica, flores alvas, suavemente rosadas.; Mesorregião Mata Pernambucana, Microrregião Mata Úmida.","UFP015793",NA,"08","260","260","Maraial",NA,NA,NA,NA,"-35.833333","-8.8","2007","03","01",NA,NA,NA,NA,NA
"225","2021-03-01 11:52:16-03","UFPE","UFP","44903","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","Cham.","Wanderley, AM","Leite, MS","280","2007","01",NA,"Brasil","Pernambuco",NA,"-34.948667","-8.007667",NA,"Erva emergente ou anfíbia em meio a Sauvagesia erecta. ( Ochnaceae) em solo encharcado próximo ao açude. Flores tubulosas de coloração branca e detalhe azul, sem odor.; Floresta Ombrófila Densa.","UFP044903",NA,"25","18","18","Recife",NA,NA,NA,NA,"-34.948667","-8.007667","2007","01","25",NA,NA,NA,NA,NA
"226","2021-03-01 11:52:16-03","UFPE","UFP","48130","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","Cham.","Leite, MS","Leite, MS","521","2007","10",NA,"Brasil","Pernambuco",NA,"-35.839528","-8.805639",NA,"Macrófita aquatica anfíbia em solo encharcado no córrego da nascente. Flores tubulosas de coloração branca e detalhe azul, sem odor.; Floresta ombrófila densa.","UFP048130",NA,"25","246","246","Maraial",NA,NA,NA,NA,"-35.839528","-8.805639","2007","10","25",NA,NA,NA,NA,NA
"227","2021-03-01 11:48:28-03","UFPE","UFP","71009","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Viana, JL","Viana, JL","252","2011","03",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"COORD.: Geo-referenciamento da Coleção do Herbário JPB. Base Cartográfica do IBGE (Carta de 250.000 Datum - Sad69). Sede do Município.; Erva com ca. De 33 cm, flores liláses frutos capsulares. Coletada em ambientes perto de água.","UFP071009",NA,"10",NA,NA,"Lagoa do Gatos",NA,NA,NA,NA,NA,NA,"2011","03","23",NA,NA,NA,NA,NA
"228","2021-03-01 11:48:28-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Viana, JL","Viana, JL","252","2011","03",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"COORD.: Geo-referenciamento da Coleção do Herbário JPB. Base Cartográfica do IBGE (Carta de 250.000 Datum - Sad69). Sede do Município.; Erva com ca. De 33 cm, flores liláses frutos capsulares. Coletada em ambientes perto de água.",NA,NA,"10",NA,NA,"Lagoa do Gatos",NA,NA,NA,NA,NA,NA,"2011","03","23",NA,NA,NA,NA,NA
"229","2021-03-01 11:52:16-03","UFPE","UFP","21974","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","Cham.","Souza, VC","Campelo, MJA","s.n.","1995","03",NA,"Brasil","Pernambuco",NA,"-34.8810997009277","-8.05389022827148",NA,"Macrófita aquática, emersa em águas rasas e turvas, çlocalizada na margem leste do açude.","UFP021974",NA,"29",NA,NA,"Recife",NA,NA,"18865","auto",NA,NA,"2010","01","15",NA,NA,NA,NA,NA
"230","2021-03-01 11:52:16-03","UFPE","UFP","43693","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","Cham.","Teresa, R","Wanderley, AM","s.n.","2006","07",NA,"Brasil","Pernambuco",NA,"-34.8810997009277","-8.05389022827148",NA,"Terreno encharcado.","UFP043693",NA,"30",NA,NA,"Recife",NA,NA,"18865","auto",NA,NA,"2006","07","18",NA,NA,NA,NA,NA
"231","2021-03-01 11:52:16-03","UFPE","UFP","43728","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","Cham.","Cano, O","Ribeiro, A; Silva, J","204","2006","02",NA,"Brasil","Rio Grande do Norte",NA,"-35.2627983093262","-5.91555976867676",NA,"Flores brancas com detalhes em azul.; Mata ciliar.","UFP043728",NA,"25",NA,NA,"Parnamirim",NA,NA,"17237","auto",NA,NA,"2006","04","04",NA,NA,NA,NA,NA
"232","2019-07-31 14:32:54-03","CPATSA","HTSA","4736","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Melo, E.","Melo, E.; Marques da Silva, B. & Jardim, J.","10761","2011","12",NA,"Brasil","Paraíba","Brejo Paraibano","-36.251667","-7.615556",NA,"Erva rupícola 30-40 cm altura, prostada. Flores brancas ou lilases. Frutos verdes. (PPBio 558317/2009)",NA,NA,"09","645","645","Areia",NA,NA,NA,NA,"-36.251667","-7.615556",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","3265706","PreservedSpecimen","Plantae",NA,"Scrophulariales","Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Holmgren, N. H., (NY), New York Botanical Garden","M. J. Jansen-Jacobs, B. Welle, D. Gopaul & V. James","2499","1991","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kuyuwini Landing, Kuyuwini River, Rupununi District","-59.25","2.16",NA,NA,"US00701783",NA,"9","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
