"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"192","2021-02-09 10:13:07-03","UENF","HUENF","6476","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Nascimento, M.T; Dan, M.L.; Souza, T.P.","2300",NA,"Brasil","Rio de Janeiro","-41.920833","-21.41",NA,NA,"HUENF00006479",NA,"Souza, T.P.","2008","09","25","São José de Ubá","Sítio Camacho",NA,NA,NA,"41º55'15''W","21º24'36''S","2015","04","27","365","365",NA,NA,NA,NA
"193","2021-02-25 10:12:40-03","CVRD","CVRD","14327","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"P.L.R. Moraes & G.S. Siqueira","3529","América do Sul","BRASIL","ES","-39.911278","-19.186417",NA,"Árvore 15 m, flores brancas <ll>dwc_commonname:</ll> Canela imbuia","CVRD014327","CVRD014327","P.L.R. de Moraes","2012","12","12","Linhares",NA,NA,NA,"Magnoliopsida","39°54'40,6W","19°11'11,1S","2012","12","12","10","10",NA,NA,NA,NA
"194","2021-02-25 10:12:40-03","CVRD","CVRD","14412","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"G.S.Siqueira","879","América do Sul","BRASIL","ES","-40.000222","-19.140694",NA,"na area proximo a mata ciliar <ll>dwc_commonname:</ll> Canela imbuia","CVRD014412","CVRD014412","Geovane S. Siqueira","2013","04","04","Linhares",NA,NA,NA,"Magnoliopsida","40°00'00,8W","19°08'26,5S","2013","04","04","27","27",NA,NA,NA,NA
"195","2021-02-25 10:12:40-03","CVRD","CVRD","13725","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Siqueira, G.S.","721","América do Sul","BRASIL","ES","-40.016083","-19.124833",NA,"Foto da Flor <ll>dwc_commonname:</ll> Canela imbuia","CVRD013725",NA,"Geovane S. Siqueira","2012","03","30","Linhares","entrado depois da porteira da oiticica, no aciro com Aracruz, ladao direito",NA,NA,"Magnoliopsida","40°00'57,9W","19°07'29,4S","2012","04","04","39","39",NA,NA,NA,NA
"196","2021-02-25 10:12:40-03","CVRD","CVRD","13473","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"P.L.R. Moraes; J.G. Rohwer & G.S. Siqueira","3183","América do Sul","BRASIL","ES","-40.068917","-19.140556",NA,"Arvoreta 4 m, frutos imaturos verdes; subosque, borda de mata <ll>dwc_commonname:</ll> Canela imbuia","CVRD013473",NA,"Moraes, P.L.R.","2011","09","06","Linhares","Próximo ao pomar talhão 25",NA,NA,"Magnoliopsida","40°04'08,1W","19°08'26,0S","2011","10","03","45","45",NA,NA,NA,NA
"197","2021-02-25 10:12:40-03","CVRD","CVRD","15458","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"P.L.R. Moraes, M.C. Vergne","3705","América do Sul","BRASIL","ES","-40.068917","-19.140556",NA,"Árvore 5 m, frutos maduros atropurpúreos, cúpulas vermelhas. <ll>dwc_commonname:</ll> Canela imbuia","CVRD015458",NA,"Pedro L.R. Moraes","2014","09","22","Linhares",NA,NA,NA,"Magnoliopsida","40°04'08,1W","19°08'26,0S","2014","09","22","45","45",NA,NA,NA,NA
"198","2021-02-25 10:12:40-03","CVRD","CVRD","13111","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","6674","América do Sul","BRASIL","ES","-40.2733001708984","-19.8202991485596",NA,"Portocel <ll>dwc_commonname:</ll> Canela imbuia","CVRD013111",NA,"Geovane S. Siqueira","2010","08","20","Aracruz",NA,"37987","auto","Magnoliopsida",NA,NA,"2011","06","07",NA,NA,NA,NA,NA,NA
"199","2021-02-25 10:12:40-03","CVRD","CVRD","2733","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Gibran, M.","72","América do Sul","BRASIL","ES","-40.8339004516602","-21.011100769043",NA,"Arbusto ereto, folha brilhante, cálice intumecido. <ll>dwc_commonname:</ll> Canela imbuia","CVRD002733",NA,NA,"1990","05","09","Itapemirim",NA,"28626","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-25 10:12:40-03","CVRD","CVRD","10030","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","5514","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Aceiro com Baldo Faé <ll>dwc_commonname:</ll> Canela imbuia","CVRD010030","CVRD010030","Geovane S. Siqueira","2007","03","14","Linhares",NA,"48094","auto","Magnoliopsida",NA,NA,"2007","05","15",NA,NA,NA,NA,NA,NA
"201","2021-02-25 10:12:40-03","CVRD","CVRD","3163","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Souza, V.D.","65","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela imbuia","CVRD003163",NA,"Henk van der Werff","1991","04","12","Linhares",NA,"48094","auto","Magnoliopsida",NA,NA,"1992","05","12",NA,NA,NA,NA,NA,NA
"202","2021-02-25 10:12:40-03","CVRD","CVRD","1032","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","442","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela imbuia","CVRD001032",NA,"Henk van der Werff","1983","04","25","Linhares",NA,"48094","auto","Magnoliopsida",NA,NA,"1991","11","30",NA,NA,NA,NA,NA,NA
"203","2021-02-25 10:12:40-03","CVRD","CVRD","15461","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"P.L.R. Moraes, M.C. Vergne","3708","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Árvore 5 m, frutos maduros atropurpúreos, cúpulas vermelhas. <ll>dwc_commonname:</ll> Canela imbuia","CVRD015461",NA,"Pedro L.R. Moraes","2014","09","22","Linhares",NA,"48094","auto","Magnoliopsida",NA,NA,"2014","09","22",NA,NA,NA,NA,NA,NA
"204","2021-02-25 10:12:40-03","CVRD","CVRD","9456","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","5202","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela imbuia","CVRD009456",NA,"Alexandre Quinet","2006","03","02","Linhares",NA,"48094","auto","Magnoliopsida",NA,NA,"2006","11","14",NA,NA,NA,NA,NA,NA
"205","2021-02-25 10:12:40-03","CVRD","CVRD","16421","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Lima, D.F.","225","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Árvore; flores brancas. <ll>dwc_commonname:</ll> Canela imbuia","CVRD016421",NA,"Carnier, F.E.","2011","04","17","Linhares",NA,"48094","auto","Magnoliopsida","40,0641 W","19,1494 S","2011","04","19",NA,NA,NA,NA,NA,NA
"206","2021-02-25 10:12:40-03","CVRD","CVRD","9820","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Quinet, A.","1049","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Folhas discolores verdes cartáceas. semi-ciólifa em Floresta de Tabuleiro S 19º 05' 33.3 e W 39º 57' 03.9 altitude 19 m.s.m. <ll>dwc_commonname:</ll> Canela imbuia","CVRD009820","CVRD009820","Alexandre Quinet","2006","11","15","Linhares",NA,"48094","auto","Magnoliopsida",NA,NA,"2006","11","15",NA,NA,NA,NA,NA,NA
"207","2021-02-25 10:12:40-03","CVRD","CVRD","6780","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","3843","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela imbuia","CVRD006780",NA,"Henk van der Werff","2001","03","14","Linhares",NA,"48094","auto","Magnoliopsida",NA,NA,"2005","06","02",NA,NA,NA,NA,NA,NA
"208","2021-02-25 10:12:40-03","CVRD","CVRD","9092","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","5036","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela imbuia","CVRD009092",NA,"Alexandre Quinet","2005","03","17","Linhares",NA,"48094","auto","Magnoliopsida",NA,NA,"2006","11","14",NA,NA,NA,NA,NA,NA
"209","2021-02-25 10:12:40-03","CVRD","CVRD","11669","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Siqueira, G.S.","440","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Próximo ao pomar talhão 25 <ll>dwc_commonname:</ll> Canela imbuia","CVRD011669",NA,"Geovane S. Siqueira","2008","09","23","Linhares",NA,"48094","auto","Magnoliopsida",NA,NA,"2008","09","23",NA,NA,NA,NA,NA,NA
"210","2021-02-25 10:12:40-03","CVRD","CVRD","5883","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","3131","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela imbuia","CVRD005883",NA,"Alexandre Quinet","1998","03","24","Linhares","Ao lado da casa de guarda","48094","auto","Magnoliopsida",NA,NA,"2006","11","14",NA,NA,NA,NA,NA,NA
"211","2021-02-25 10:12:40-03","CVRD","CVRD","3380","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Souza, V.D.","162","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Canela imbuia","CVRD003380",NA,"Henk van der Werff","1991","08","22","Linhares","Localizada no Arrastão da porteira dos dois cadeados.","48094","auto","Magnoliopsida",NA,NA,"1992","05","12",NA,NA,NA,NA,NA,NA
"212","2021-02-25 10:12:40-03","CVRD","CVRD","2225","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","908","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela imbuia","CVRD002225",NA,NA,"1989","04","24","Linhares","Próxima a Fazenda Cata-vento.","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-25 10:12:40-03","CVRD","CVRD","11011","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Ferreira-Pinho, M.A.","661","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Árvore, 7m. <ll>dwc_commonname:</ll> Canela imbuia","CVRD011011",NA,"Assis, L.C.S.","2006","04","11","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","48094","auto","Magnoliopsida",NA,NA,"2006","05","25",NA,NA,NA,NA,NA,NA
"214","2021-02-25 10:12:40-03","CVRD","CVRD","10840","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Freire, G.Q.","54","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Árvore; interior de Mata; m alt.; cálice cor creme <ll>dwc_commonname:</ll> Canela imbuia","CVRD010840",NA,"Geovane S. Siqueira","2006","04","07","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","48094","auto","Magnoliopsida",NA,NA,"2008","03","31",NA,NA,NA,NA,NA,NA
"215","2021-02-25 10:12:40-03","CVRD","CVRD","15002","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Folli, D.A.","7243","América do Sul","BRASIL","ES","-40.3078002929688","-20.1285991668701",NA,"Próximo a Usina 8 <ll>dwc_commonname:</ll> Canela imbuia","CVRD015002","CVRD015002","M. C. Vergue","2014","08","29","Serra",NA,"16451","auto","Magnoliopsida",NA,NA,"2015","11","19",NA,NA,NA,NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","704529","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"H. M. Curran","99","South America - Neotropics","Brazil","Bahia",NA,NA,NA,NA,"US01349719","US01349719_01",NA,"1915","10","1",NA,"Rio Grongogy",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"100","500",NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","704524","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"H. M. Curran","94","South America - Neotropics","Brazil","Bahia",NA,NA,NA,NA,"US01349720","US01349720_01",NA,"1915","10","1",NA,"Forests of Rio Grongogy Basin",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"100","500",NA,"1",NA,NA
"218","2019-11-13 11:21:11-03","USP","SPF","100582","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Pirani, JR","3499",NA,"Brasil","Espírito Santo","-40.766667","-20.866667",NA,NA,"SPF00100582",NA,"Quinet, A","1994","12","08","Piúma",NA,NA,NA,NA,"-40.766667","-20.866667","2006","07",NA,NA,NA,NA,NA,NA,NA
"219","2021-03-15 18:27:32-03","USP","SPF","219216","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Freire, GQ","54",NA,"Brasil","Espírito Santo","-40.019","-19.1529",NA,"Árvore; interior de Mata; m alt.; cálice cor creme","SPF00219216",NA,"Siqueira, GS","2006","04","07","Linhares","Reserva Natural Vale, EstradaFlamengo, Km. 5,4, próx. a torre/ Mata de Tabuleiro",NA,NA,NA,"-40.019","-19.1529","2006","04",NA,"45","45",NA,NA,NA,NA
"220","2021-03-15 18:27:32-03","USP","SPF","225356","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Freire, GQ","54",NA,"Brasil","Espírito Santo","-40.019","-19.1529",NA,"Árvore; interior de Mata; m alt.; cálice cor creme","SPF00225356",NA,"Siqueira, GS","2006","04","07","Linhares","Reserva Natural Vale, EstradaFlamengo, Km. 5,4, próx. a torre/ Mata de Tabuleiro",NA,NA,NA,"-40.019","-19.1529","2006","04",NA,"45","45",NA,NA,NA,NA
"221","2019-11-13 11:21:11-03","USP","SPF","60605","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Pirani, JR","2467",NA,"Brasil","Espírito Santo","-40.766667","-20.866667",NA,NA,"SPF00060605",NA,"Assis, LCS","1988","02","25","Piúma",NA,NA,NA,NA,"-40.766667","-20.866667","2005","05",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:21:11-03","USP","SPF","60730","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Pirani, JR","2398",NA,"Brasil","Espírito Santo","-39.8","-19.583333",NA,NA,"SPF00060730",NA,"Anônimo","1988","02","21","Linhares",NA,NA,NA,NA,"-39.8","-19.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:21:11-03","USP","SPF","18481","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Pirani, JR","CFCR1609",NA,"Brasil","Bahia","-41.3708000183105","-13.0052995681763",NA,NA,"SPF00018481",NA,"Quinet, A","1981","07","21","Mucugê","Estrada Andaraí-Mucugê, próximo ao rio Paraguaçu.","52493","auto",NA,NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:21:11-03","USP","SPF","89964","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Pirani, JR","3059",NA,"Brasil","Espírito Santo","-40.2733001708984","-19.8202991485596",NA,NA,"SPF00089964",NA,"Moraes, PLR","1994","02","21","Aracruz","Rodovia Coqueiral - Regência, ramal a E da estrada a 2km do trevo de Barra do Riacho, Restinga de Camboios, propriedade da Aracruz Florestal S.A.","37987","auto",NA,NA,NA,"2013","12",NA,NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:21:11-03","USP","SPF","230129","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Braga, JMA","240",NA,"Brasil","Rio de Janeiro","-42.9818992614746","-22.5372009277344",NA,NA,"SPF00230129",NA,"Quinet, A","1993","02","26","Guapimirim",NA,"21463","auto",NA,NA,NA,"2007","10","10",NA,NA,NA,NA,NA,NA
"226","2019-10-07 09:23:02-03","UEFS","HUEFS","163327","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Souza, V.de","162",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0163327","HUEFS0163327",NA,"1991","08","22","Linhares","Arrastão da Porteira dos dois cadeados. Reserva Biológica de Comboró-IBAMA-Regência.","48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-22 16:08:21-03","UEFS","HUEFS","166905","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,NA,"5256",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0166905","HUEFS0166905","H.van der Werff","2006","04","25","Linhares","Reserva Natural Vale.","48094","auto","Magnolianae",NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA
"228","2019-11-22 16:08:21-03","UEFS","HUEFS","163326","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,NA,"3131",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata ciliar.","HUEFS0163326","HUEFS0163326",NA,"1998","03","24","Linhares","Reserva Natural Vale. Ao lado da casa de guarda","48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-22 16:08:21-03","UEFS","HUEFS","163325","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,NA,"3843",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata de Tabuleiro","HUEFS0163325","HUEFS0163325",NA,"2001","01","14","Linhares","Reserva Natural Vale. Estrada Aceiro da Bomba copsis","48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-22 16:08:21-03","UEFS","HUEFS","163324","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,NA,"5202",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata ciliar.","HUEFS0163324","HUEFS0163324",NA,"2006","03","02","Linhares","Reserva Natural Vale. Estrada Peroba Osso","48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-10-07 09:23:02-03","UEFS","HUEFS","150511","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Guedes, M.L.S.","15209",NA,"Brasil","Bahia","-39.733333","-14.176667",NA,"Mata Estacional Semidecidual.","HUEFS0150511","HUEFS0150511","P.Moraes","2009","07","13","Itagiba","Litoral Sul, Mata do Laterítico.",NA,NA,"Magnolianae","39W44'","14S10'36''","2018","05",NA,NA,NA,NA,NA,NA,NA
"232","2019-10-07 09:23:02-03","UEFS","HUEFS","163259","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Rezende, S.G.","1024",NA,"Brasil","Minas Gerais","-43.515","-20.154167",NA,NA,"HUEFS0163259","HUEFS0163259","P.Moraes","2009","10","26","Mariana","Mineração de Ferro Samarco; região Mina Alegria 1, 2 e 6.",NA,NA,"Magnolianae","43W30'54''","20S9'15''","2010","08",NA,NA,NA,NA,NA,NA,NA
"233","2019-10-07 09:23:02-03","UEFS","HUEFS","62762","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Carvalho, A.M.de","7031",NA,"Brasil","Bahia","-40.413889","-15.771944",NA,"Campos de Altitude sobre solo arenoso e Floresta de Encosta.","HUEFS0062762","HUEFS0062762","H.L.Ribeiro","2001","08","17","Macarani","Rod. para Vila das Graças 27,2 km E, ca. 4,4 km de Vila das Graças.",NA,NA,"Magnolianae","40W24'50''","15S46'19''","2018","05",NA,"560","600",NA,NA,NA,NA
"234","2019-10-07 09:23:02-03","UEFS","HUEFS","183001","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Matos, E.N.de","354",NA,"Brasil","Bahia","-39.1975","-17.721944",NA,"Floresta.","HUEFS0183001","HUEFS0183001","P.L.R.Moraes","2011","08","22","Caravelas","Barra de Caravelas-Faz. Walace.",NA,NA,"Magnolianae","39W11'51''","17S43'19''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-07 09:23:02-03","UEFS","HUEFS","188145","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Carvalho, G.M.","388",NA,"Brasil","Bahia","-39.25","-16.5",NA,"Floresta de Tabuleiros. Floresta Alta.","HUEFS0188145","HUEFS0188145",NA,"2010","07","08","Porto Seguro","RPPN Estação Veracel.",NA,NA,"Magnolianae","39W15'","16S30'",NA,NA,NA,"100","100",NA,NA,NA,NA
"236","2019-10-07 09:23:02-03","UEFS","HUEFS","188720","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Matos, E.N.de","1698",NA,"Brasil","Bahia","-39.175833","-17.664444",NA,"Restinga. Floresta.","HUEFS0188720","HUEFS0188720",NA,"2011","12","10","Caravelas","Mata do Rodrigo",NA,NA,"Magnolianae","39W10'33''","17S39'52''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-10-07 09:23:02-03","UEFS","HUEFS","194133","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Lima, D.F.","225",NA,"Brasil","Espírito Santo","-40","-19",NA,"Floresta de Tabuleiro.","HUEFS0194133","HUEFS0194133",NA,"2011","04","17","Linhares","Reserva Natural da Vale. Estrada da Mexeriqueira.",NA,NA,"Magnolianae","40W","19S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-10-07 09:23:02-03","UEFS","HUEFS","201421","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Nascimento, F.H.F.","1177",NA,"Brasil","Bahia","-41.883333","-13.366667",NA,NA,"HUEFS0201421","HUEFS0201421",NA,"2012","08","10","Rio de Contas","Fragmento de mata à base do Pico do Itoibira.",NA,NA,"Magnolianae","41W53'","13S22'",NA,NA,NA,"1650","1650",NA,NA,NA,NA
"239","2019-10-07 09:23:02-03","UEFS","HUEFS","163328","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Souza, V.de","65",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0163328","HUEFS0163328",NA,"1991","04","12","Linhares","Reserva Biológica de Comboio - IBAMA - Regência","48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-22 16:08:21-03","UEFS","HUEFS","163329","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,NA,"442",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata de Tabuleiro","HUEFS0163329","HUEFS0163329",NA,"1983","04","25","Linhares","Reserva Natural Vale. Estrada Farinha Seca","48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
