"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","phylum","order","imagecode","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1577","2017-09-07 12:20:06-03","F","FMNH-SEEDPLANTS","V0445170F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans sambucifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0445170F",NA,"Fa6961","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445170F_01","sambucifolia",NA,NA,NA,NA,NA
"1578","2017-09-07 12:20:06-03","F","FMNH-SEEDPLANTS","V0445171F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans sambucifolia",NA,NA,NA,NA,NA,"J. Isern","1863","9","23","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0445171F",NA,"2084","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445171F_01","sambucifolia",NA,NA,NA,NA,NA
"1579","2018-09-10 16:46:24-03","F","FMNH-SEEDPLANTS","V0446092F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans sambucifolia",NA,"RRC ID Flag",NA,NA,NA,"I. M. Sánchez Vega & W. M. Ruíz V.","1969","12","17","Peru","Cajamarca",NA,NA,"-78.8333","-6.25",NA,NA,"V0446092F",NA,"438","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0446092F_01 V0446092F_02","sambucifolia",NA,NA,NA,"438",NA
"1580","2017-09-07 12:19:15-03","F","FMNH-SEEDPLANTS","V0444993F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans stans",NA,NA,NA,NA,NA,"L. Valenzuela & J. Farfan","2004","5","24","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0444993F",NA,"3737","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0444993F_01","stans",NA,NA,NA,NA,NA
"1581","2019-06-13 10:05:55-03","F","FMNH-SEEDPLANTS","V0445046F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans stans",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"J. G. Sánchez V.","1993","5","22","Peru","Cajamarca","Cajamarca","Distrito La Asunción, lugar Parte baja de San Juan",NA,NA,NA,NA,"V0445046F",NA,"580","South America",NA,NA,NA,NA,"2100",NA,NA,"Magnoliophyta","Lamiales","V0445046F_01","stans",NA,NA,NA,NA,NA
"1582","2015-03-06 22:37:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","L. B. Smith",NA,NA,NA,"P. C. Hutchison","1957","9","26","Peru","Piura","Huancabamba","W side just below summit of Abra Porculla Pass, Mesones-Muro highway between Olmos and Río Marañón",NA,NA,NA,NA,NA,NA,"1388","South America",NA,NA,NA,NA,"2100",NA,NA,"Magnoliophyta","Lamiales",NA,"velutina",NA,NA,NA,NA,NA
"1583","2015-03-06 22:37:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,"A. H. Gentry",NA,NA,NA,"C. Díaz S. & et al.","1988","1","18","Peru","Piura","Huancabamba","Canchaque, 'Chorro Blanco.'",NA,NA,NA,NA,NA,NA,"2753","South America",NA,NA,NA,NA,"1600",NA,NA,"Magnoliophyta","Lamiales",NA,"velutina",NA,NA,NA,NA,NA
"1584","2017-09-07 12:19:46-03","F","FMNH-SEEDPLANTS","V0445096F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"J. Cuatrecasas & E. Pérez Arbeláez","1939","7","14","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0445096F",NA,"6111","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445096F_01","velutina",NA,NA,NA,NA,NA
"1585","2017-09-07 12:19:50-03","F","FMNH-SEEDPLANTS","V0445109F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"W. H. Camp","1945","5","7","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445109F",NA,"E-3132","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445109F_01","velutina",NA,NA,NA,NA,NA
"1586","2018-05-14 16:51:44-03","F","FMNH-SEEDPLANTS","V0445010F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,"RRC ID Flag",NA,NA,NA,"S. Llatas Quiroz","1985","10","4","Peru","Lambayeque","Ferreñafe","bajada a Moyán",NA,NA,NA,NA,"V0445010F",NA,"1383","South America",NA,NA,NA,NA,"1400",NA,NA,"Magnoliophyta","Lamiales","V0445010F_01","velutina",NA,NA,NA,"1383",NA
"1587","2018-12-19 12:10:12-02","F","FMNH-SEEDPLANTS","V0445073F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis","1949","11","13","Ecuador","Imbabura",NA,"Shanshipamba",NA,NA,NA,NA,"V0445073F",NA,"14260","South America",NA,NA,NA,NA,"2700",NA,NA,"Magnoliophyta","Lamiales","V0445073F_01","velutina",NA,NA,NA,NA,NA
"1588","2017-09-07 12:19:39-03","F","FMNH-SEEDPLANTS","V0445074F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis",NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445074F",NA,"11633","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445074F_01","velutina",NA,NA,NA,NA,NA
"1589","2017-09-07 12:19:39-03","F","FMNH-SEEDPLANTS","V0445075F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"A. Rimbach",NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445075F",NA,"22","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445075F_01","velutina",NA,NA,NA,NA,NA
"1590","2017-09-07 12:19:39-03","F","FMNH-SEEDPLANTS","V0445076F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis","1949","12","29","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445076F",NA,"14859","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445076F_01","velutina",NA,NA,NA,NA,NA
"1591","2017-09-07 12:19:40-03","F","FMNH-SEEDPLANTS","V0445077F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis","1950","4","16","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445077F",NA,"16436","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445077F_01","velutina",NA,NA,NA,NA,NA
"1592","2017-09-07 12:19:40-03","F","FMNH-SEEDPLANTS","V0445078F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis","1944","4","12","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445078F",NA,"7741","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445078F_01","velutina",NA,NA,NA,NA,NA
"1593","2017-09-07 12:19:40-03","F","FMNH-SEEDPLANTS","V0445079F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"A. Rimbach","1929",NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445079F",NA,"83","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445079F_01","velutina",NA,NA,NA,NA,NA
"1594","2017-09-07 12:19:41-03","F","FMNH-SEEDPLANTS","V0445080F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"R. Spruce","1857",NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445080F",NA,"5436","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445080F_01","velutina",NA,NA,NA,NA,NA
"1595","2017-09-07 12:19:41-03","F","FMNH-SEEDPLANTS","V0445081F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"A. Rimbach",NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445081F",NA,"5","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445081F_01","velutina",NA,NA,NA,NA,NA
"1596","2017-09-07 12:19:41-03","F","FMNH-SEEDPLANTS","V0445082F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"J. Cuatrecasas","1944","12","18","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0445082F",NA,"19447","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445082F_01","velutina",NA,NA,NA,NA,NA
"1597","2017-09-07 12:19:41-03","F","FMNH-SEEDPLANTS","V0445083F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"K. von Sneidern","1937","2","23","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0445083F",NA,"1242","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445083F_01","velutina",NA,NA,NA,NA,NA
"1598","2017-09-07 12:19:42-03","F","FMNH-SEEDPLANTS","V0445084F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis","1949",NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445084F",NA,"12917","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445084F_01","velutina",NA,NA,NA,NA,NA
"1599","2017-09-07 12:19:42-03","F","FMNH-SEEDPLANTS","V0445086F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"P. C. Hutchinson","1957","9","26","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0445086F",NA,"1388","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445086F_01","velutina",NA,NA,NA,NA,NA
"1600","2017-09-07 12:19:43-03","F","FMNH-SEEDPLANTS","V0445087F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"C. Díaz S. et al.","1988","1","18","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0445087F",NA,"2753","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445087F_01","velutina",NA,NA,NA,NA,NA
"1601","2017-09-07 12:19:43-03","F","FMNH-SEEDPLANTS","V0445088F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"S. Llatas Quiroz","1992","7","12","Peru","Lambayeque","Ferreñafe","Piedra Colorada, Uyurpampa",NA,NA,NA,NA,"V0445088F",NA,"3212","South America",NA,NA,NA,NA,"2850",NA,NA,"Magnoliophyta","Lamiales","V0445088F_01","velutina",NA,NA,NA,NA,NA
"1602","2017-09-07 12:19:43-03","F","FMNH-SEEDPLANTS","V0445089F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"H. E. Stork & O. B. Horton","1938","12","17","Peru","Cajamarca","Cutervo","4 km E of Huambos on Cutervo trail",NA,NA,NA,NA,"V0445089F",NA,"10200","South America",NA,NA,NA,NA,"2800",NA,NA,"Magnoliophyta","Lamiales","V0445089F_01","velutina",NA,NA,NA,NA,NA
"1603","2017-09-07 12:19:44-03","F","FMNH-SEEDPLANTS","V0445090F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"P. C. Hutchison & J. K. Wright","1964","9","13","Peru","Piura","Huancabamba","on road to Canchaque, west of and overlooking Huancabamba",NA,NA,NA,NA,"V0445090F",NA,"6584","South America",NA,NA,NA,NA,"2600",NA,NA,"Magnoliophyta","Lamiales","V0445090F_01","velutina",NA,NA,NA,NA,NA
"1604","2017-09-07 12:19:44-03","F","FMNH-SEEDPLANTS","V0445091F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,"A. H. Gentry",NA,NA,NA,"C. Díaz S. & S. Baldeón","1987","4","17","Peru","Piura","Huancabamba","Distrito Canchaque, carretera entre Canchaque y Huancabamba, km 16",NA,NA,NA,NA,"V0445091F",NA,"2387","South America",NA,NA,NA,NA,"1900",NA,NA,"Magnoliophyta","Lamiales","V0445091F_01","velutina",NA,NA,NA,NA,NA
"1605","2017-09-07 12:19:45-03","F","FMNH-SEEDPLANTS","V0445092F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis","1945","7","17","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445092F",NA,"10392","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445092F_01","velutina",NA,NA,NA,NA,NA
"1606","2017-09-07 12:19:45-03","F","FMNH-SEEDPLANTS","V0445093F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis","1944","12","15","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445093F",NA,"9429","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445093F_01","velutina",NA,NA,NA,NA,NA
"1607","2017-09-07 12:19:45-03","F","FMNH-SEEDPLANTS","V0445094F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis","1944","12","15","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445094F",NA,"9429","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445094F_01","velutina",NA,NA,NA,NA,NA
"1608","2017-09-07 12:19:46-03","F","FMNH-SEEDPLANTS","V0445095F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"E. L. Little, Jr.","1943","3","23","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445095F",NA,"6117","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445095F_01","velutina",NA,NA,NA,NA,NA
"1609","2017-09-07 12:19:46-03","F","FMNH-SEEDPLANTS","V0445097F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"J. Cuatrecasas & E. Pérez Arbeláez","1939","7","14","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0445097F",NA,"6111","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445097F_01","velutina",NA,NA,NA,NA,NA
"1610","2017-09-07 12:19:47-03","F","FMNH-SEEDPLANTS","V0445098F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"J. Cuatrecasas","1938","9","16","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0445098F",NA,"1898","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445098F_01","velutina",NA,NA,NA,NA,NA
"1611","2017-09-07 12:19:47-03","F","FMNH-SEEDPLANTS","V0445099F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"J. Cuatrecasas","1938","9","16","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0445099F",NA,"1898","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445099F_01","velutina",NA,NA,NA,NA,NA
"1612","2017-09-07 12:19:47-03","F","FMNH-SEEDPLANTS","V0445100F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"J. Cuatrecasas","1940","12","30","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0445100F",NA,"11462","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445100F_01","velutina",NA,NA,NA,NA,NA
"1613","2017-09-07 12:19:47-03","F","FMNH-SEEDPLANTS","V0445101F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"C. H. Dodson & P. M. Dodson","1981","10","6","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445101F",NA,"11612","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445101F_01","velutina",NA,NA,NA,NA,NA
"1614","2017-09-07 12:19:47-03","F","FMNH-SEEDPLANTS","V0445102F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"C. W. T. Penland & R. H. Summers","1939","4","14","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445102F",NA,"411","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445102F_01","velutina",NA,NA,NA,NA,NA
"1615","2017-09-07 12:19:48-03","F","FMNH-SEEDPLANTS","V0445103F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"J. J. Soukup","1936","1","3","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0445103F",NA,"62","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445103F_01","velutina",NA,NA,NA,NA,NA
"1616","2017-09-07 12:19:48-03","F","FMNH-SEEDPLANTS","V0445105F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"D. Soejarto","1964","7","10","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0445105F",NA,"923","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445105F_01","velutina",NA,NA,NA,NA,NA
"1617","2017-09-07 12:19:49-03","F","FMNH-SEEDPLANTS","V0445107F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"A. H. Gentry et al.","1978","6","10","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0445107F",NA,"22662","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445107F_01","velutina",NA,NA,NA,NA,NA
"1618","2017-09-07 12:19:49-03","F","FMNH-SEEDPLANTS","V0445108F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Acosta Solis",NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445108F",NA,"11299","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445108F_01","velutina",NA,NA,NA,NA,NA
"1619","2017-09-07 12:19:50-03","F","FMNH-SEEDPLANTS","V0445110F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"O. Buchtien","1911",NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0445110F",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445110F_01","velutina",NA,NA,NA,NA,NA
"1620","2017-09-07 12:19:50-03","F","FMNH-SEEDPLANTS","V0445111F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"M. Bang","1892",NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0445111F",NA,"1315","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445111F_01","velutina",NA,NA,NA,NA,NA
"1621","2017-09-07 12:19:51-03","F","FMNH-SEEDPLANTS","V0445112F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"W. H. Camp","1945","4","26","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445112F",NA,"E-2333","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445112F_01","velutina",NA,NA,NA,NA,NA
"1622","2017-09-07 12:19:51-03","F","FMNH-SEEDPLANTS","V0445113F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"W. H. Camp","1945","5","7","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0445113F",NA,"E-3132A","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445113F_01","velutina",NA,NA,NA,NA,NA
"1623","2017-09-07 12:20:33-03","F","FMNH-SEEDPLANTS","V0445304F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,NA,NA,NA,NA,"F. C. Lehmann",NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"V0445304F",NA,"5905","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0445304F_01","velutina",NA,NA,NA,NA,NA
"1624","2019-06-11 12:56:56-03","F","FMNH-SEEDPLANTS","V0446094F","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina",NA,"RRC ID Flag",NA,NA,NA,"I. G. Vargas C. & B. Mostacedo","1993","2","19","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0446094F",NA,"2030","South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","V0446094F_01","velutina",NA,NA,NA,"2030",NA
"1625","2020-04-29 16:29:40-03","UFVJM","HDJF","6149","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Machado, ELM","2019","11","21","Vieira, WB; Otoni, TJO","2019","11","21","Brasil","Minas Gerais","Diamantina","Pxóximo à Copasa.","-43.598175","-18.236981",NA,NA,"HDJF006149",NA,"s.n.","Southern America",NA,NA,"-43.598175","-18.236981","1157","1157",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"1626","2020-04-29 16:29:40-03","UFVJM","HDJF","2694","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Verdi, M","2009","02","27","Verdi, M; Hasckel, RP; Klemz, G","2009","02","18","Brasil","Santa Catarina","Tunápolis","Raigão","-53.639167","-26.968889",NA,NA,"HDJF002694",NA,"1659","Southern America",NA,NA,"-53.639167","-26.968889",NA,NA,NA,"Dicotyledoneae",NA,"HDJF002694_01",NA,NA,NA,NA,NA,NA
"1627","2019-01-25 15:34:12-02","IAC","IAC","10750","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","A. Sehnem","1945","08","16","A. Sehnem","1945","08","16",NA,NA,NA,"Porto Pereira",NA,NA,NA,"obtido em 14/06/1949",NA,NA,"1482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2019-10-03 14:20:30-03","IAC","IAC","22493","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","A. Krapovickas & V.R.I. Maruñak","1971","08","03","A. Krapovickas & V.R.I. Maruñak","1971","08","03","Argentina","Corrientes","Corrientes",NA,"-58.8176","-27.4868",NA,"plantas de argentina. n@ 19592",NA,NA,"s/nº",NA,NA,NA,"-58.8176","-27.4868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2019-01-25 15:38:59-02","IAC","IAC","39802","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","J.Y. Tamashiro","2004","04","06","W. Loevemberg","1988","07","06","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L14 - p23","-47.086761","-22.863721",NA,"nºintrodução:13875; procedência:Yogyakarta - Indonésia",NA,NA,"149",NA,NA,NA,"-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2019-01-25 15:34:12-02","IAC","IAC","40518","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","M.C. Dias","1999","06","13","M.A.L.C. Veiga & F. Azevedo","1997","09","13","Brasil","Paraná","Cafeara","Fazenda São Pedro","-51.7161","-22.7925",NA,NA,NA,NA,"s/nº",NA,NA,NA,"-51.7161","-22.7925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2020-02-20 14:36:42-03","IAC","IAC","41292","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","C.F. Nardin & L.C. Bernacci","2020","02","11","J.E.A. Bertoni & A. Geremias","2000","05","08","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L12, P6","-47.086761","-22.863721",NA,"Procedência: Monjolinho - IAC (q. bananeiras)",NA,NA,"219",NA,NA,NA,"-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2019-01-25 15:38:59-02","IAC","IAC","41439","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","J. Semir","2007","03","06","J.E.A. Bertoni & A. Geremias","2001","03","06","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L14, P20","-47.086761","-22.863721",NA,"Procedência: Yogyakarta - Indonésia",NA,NA,"379",NA,NA,NA,"-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
