"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","imagecode","geoFlag","locality","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"155","2021-03-04 15:42:59-03","IF","SPSF","02885","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","A. Rodrigues",NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: pau-de-remo; GEOGRAFIA: Arboreto de Vila Amália;",NA,"Magnoliophyta","Ericales","Pohl","T.R.Capistrano","1946","12","02","SP","São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,"auto","Horto Florestal","2012",NA,NA,"Magnoliopsida",NA,"05","31",NA,NA,NA,NA,NA,NA
"156","2021-03-04 15:42:59-03","IF","SPSF","03208","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","A. Rodrigues",NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: pau-de-remo; GEOGRAFIA: Arboreto de Vila Amália;",NA,"Magnoliophyta","Ericales","Pohl","T.R.Capistrano","1948","03","19","SP","São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,"auto","Horto Florestal","2012",NA,NA,"Magnoliopsida",NA,"05","31",NA,NA,NA,NA,NA,NA
"157","2021-03-04 15:42:59-03","IF","SPSF","02819","PreservedSpecimen","Plantae","Styracaceae","Styrax","longiflorum","Styrax longiflorum","A. Rodrigues",NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ericales",NA,NA,"1946","12","02","SP","São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,"auto","Horto Florestal",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","klotzschii","Styrax klotzschii","Sello, HL","s.n.","Southern America","Brazil",NA,NA,"Oreas, Dryas?; HABITAT: Oreas, Dryas?",NA,NA,NA,"Seub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in Brasilia austro-orientali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Pohl, JBE","s.n.","Southern America","Brazil",NA,NA,"Oreas.; HABITAT: Oreas.",NA,NA,NA,"Pohl",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","longiflorus","Styrax longiflorus","Lhotsky, J","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"A.DC.",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","longiflorus","Styrax longiflorus","Blanchet, JS","3458","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"A.DC.",NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","longiflorus","Styrax longiflorus","Raben, FC","s.n.","Southern America","Brazil",NA,NA,"Vaga.; HABITAT: Vaga.",NA,NA,NA,"A.DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alibique in Brasilia australi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","longiflorus","Styrax longiflorus","Sello, HL","s.n.","Southern America","Brazil",NA,NA,"Vaga.; HABITAT: Vaga.",NA,NA,NA,"A.DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alibique in Brasilia australi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2014-09-23 11:02:24-03","G","G-DC","G00142541","S","Plantae","Styracaceae","Styrax","longiflorus","Styrax longiflorus","Blanchet, J. S.","3458","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=122584&base=img&lang=en","G00142541",NA,NA,"A. DC.","CAT.HERB.PRODR.","1841",NA,"00","Bahia",NA,"-41.99722222","-12.18305556",NA,"G00142541",NA,NA,"2007",NA,NA,NA,NA,"01","01",NA,"-41.99722222","-12.18305556",NA,NA,"TYPUS of Styrax longiflorus A. DC."
"165","2019-11-21 10:19:35-03","IBt","SP","201260","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Chiea, SC","329",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl",NA,"1983","09","22","São Paulo",NA,NA,NA,NA,NA,NA,"Serra do Japi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-30 07:49:01-03","IBt","SP","429779","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Tamashiro, JY","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl",NA,"2008","03","21","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051","23696",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-30 07:49:01-03","IBt","SP","429773","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Tamashiro, JY","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl",NA,"2008","03","21","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051","23696",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-08-13 18:03:03-03","IBt","SP","297321","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Souza, VC","10552",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl",NA,"1996","01","26","São Paulo","Buri","-48.5900001525879","-23.7900009155273","28249",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:19:35-03","IBt","SP","15920","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Campos Novaes, J","CGG3214",NA,"Brasil",NA,NA,"nº 636 do coletor","SP032523",NA,NA,"Pohl","Brade, AC",NA,NA,NA,"São Paulo","Campinas","-47.060001373291","-22.8999996185303","23900","SP032523","auto","Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-30 07:49:01-03","IBt","SP","429808","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Pastore, JA","1488",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl",NA,"2006","09","22","São Paulo","Paranapanema","-48.7200012207031","-23.3799991607666","29740",NA,"auto","Estação Ecológica de Paranapanema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:19:35-03","IBt","SP","15918","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Edwall, G","CGG6163",NA,"Brasil",NA,NA,NA,"SP032527",NA,NA,"Pohl","Brade, AC","1899","10",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","53584","SP032527","auto","Alferes Rodrigues (estação)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
