"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","eventTime","fieldNumber"
"226","2015-09-04 08:25:25-03","MNHN","RECOLNAT_MNHN_P","P02900832","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Saint-Hilaire, A.",NA,"1816","1","1","Brasil",NA,NA,"Brésil: Province de Saint-Paul.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900832' target='other'> <mi>dwc_moreinfo</mi></a>","P02900832","P02900832_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 789"
"227","2015-09-04 08:25:25-03","MNHN","RECOLNAT_MNHN_P","P02900833","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Saint-Hilaire, A.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900833' target='other'> <mi>dwc_moreinfo</mi></a>","P02900833","P02900833_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"289"
"228","2015-09-04 08:25:25-03","MNHN","RECOLNAT_MNHN_P","P02900834","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Glaziou, A.",NA,"1875","1","5","Brasil","Minas Gerais",NA,"Brésil: Serra da Babilonia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900834' target='other'> <mi>dwc_moreinfo</mi></a>","P02900834","P02900834_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7786"
"229","2015-09-04 08:25:25-03","MNHN","RECOLNAT_MNHN_P","P02900835","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Saint-Hilaire, A.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900835' target='other'> <mi>dwc_moreinfo</mi></a>","P02900835","P02900835_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"789"
"230","2015-09-04 08:25:25-03","MNHN","RECOLNAT_MNHN_P","P02900836","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Glaziou, A.",NA,"1875","1","5","Brasil",NA,NA,"Brésil: Serra da Babilonia. Prov. de Rio-Janeiro (Environs).",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900836' target='other'> <mi>dwc_moreinfo</mi></a>","P02900836","P02900836_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7786"
"231","2015-09-04 08:25:25-03","MNHN","RECOLNAT_MNHN_P","P02900837","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Beyrich",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Prope Novum Friburgum.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900837' target='other'> <mi>dwc_moreinfo</mi></a>","P02900837","P02900837_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2015-09-04 08:28:05-03","MNHN","RECOLNAT_MNHN_P","P02900838","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,"Brésil: Province de Minas Geraes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900838' target='other'> <mi>dwc_moreinfo</mi></a>","P02900838","P02900838_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 947"
"233","2015-09-04 15:18:49-03","MNHN","RECOLNAT_MNHN_P","P03915391","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Salimena","Puiggari",NA,"1891","5","1","Brasil",NA,NA,"Brésil, Las Tocas.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03915391' target='other'> <mi>dwc_moreinfo</mi></a>","P03915391","P03915391_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3684 b"
"234","2015-09-04 08:28:04-03","MNHN","RECOLNAT_MNHN_P","P02900793","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Warming",NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","Brésil.","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900793' target='other'> <mi>dwc_moreinfo</mi></a>","P02900793","P02900793_01",NA,"hb",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2015-09-04 08:28:04-03","MNHN","RECOLNAT_MNHN_P","P02900799","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Claussen, P.",NA,"1842","11","1","Brasil","Rio de Janeiro","Nova Friburgo","Brésil: Province de Rio de Janeiro.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900799' target='other'> <mi>dwc_moreinfo</mi></a>","P02900799","P02900799_01",NA,"hb",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2015-09-04 11:57:31-03","MNHN","RECOLNAT_MNHN_P","P03553072","PreservedSpecimen",NA,"Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gomes-Bezerra","Pedersen, T.M.",NA,"1979","12","6","Brasil","Rio Grande do Sul","Igrejinha","Lajeadinho.","-50.7902984619141","-29.5743999481201",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03553072' target='other'> <mi>dwc_moreinfo</mi></a>","P03553072","P03553072_01",NA,"hb",NA,NA,NA,NA,NA,"12791","auto",NA,NA,NA,NA,NA,NA,NA,"12625"
"237","2015-09-04 08:28:04-03","MNHN","RECOLNAT_MNHN_P","P02900794","PreservedSpecimen",NA,"Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.","Gomes-Bezerra","Glaziou, A.",NA,"1875","1","5","Brasil","Minas Gerais",NA,"Brésil: Serra da Babilonia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02900794' target='other'> <mi>dwc_moreinfo</mi></a>","P02900794","P02900794_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7786"
"238","2020-12-11 11:42:41-03","UFMG","BHCB","54425","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","cipoensis","Bouchea cipoensis","Moldenke",NA,"Magalhães, GM","4318","1943","10","22","Brasil","Minas Gerais","Jaboticatubas","Fazenda do Cipó.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Arbusto, 1,0m. Flor lilás. Pouco frequente.; Capoeira","BHCB000441","BHCB000441","Southern America",NA,NA,"Dicotyledon",NA,"Syntypus",NA,"31264","auto","1950",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:42:41-03","UFMG","BHCB","68951","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Oliveira, JE","1311",NA,NA,NA,"Brasil","Minas Gerais","Pedro Leopoldo",NA,"-44.043098449707","-19.6180992126465",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17853","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:42:41-03","UFMG","BHCB","70523","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Krieger, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:42:41-03","UFMG","BHCB","97950","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-11 17:21:59-03","UFPR","UPCB","20162","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Cervi, A.C.","Ginzbarg, S.","694","1988","02","12","Brasil","Paraná","Curitiba","Guabirotuba, perto do MBM.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Subarbusto, 0,8m, flor lilás..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-11 17:21:59-03","UFPR","UPCB","15638","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G.","Hatschbach, G.","50645","1986","10","14","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Erva alta, 1,50m, flor lilás. Clareiras da mata pluvial da bacia do Rio Iguaçu..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto","1986",NA,NA,"12",NA,NA,NA,NA
"244","2021-02-11 17:21:59-03","UFPR","UPCB","10297","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Moldenke, H.N.","Hatschbach, G.","14230","1966","04","26","Brasil","Paraná","Ortigueira","Serra do Leão","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Subarbusto, flor violeta. Capoeira..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-11 17:21:59-03","UFPR","UPCB","9898","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.","Moldenke, H.N.","Hatschbach, G.","35179","1974","10","11","Brasil","Paraná","Enéas Marques",NA,"-53.1643981933594","-25.9421997070312",NA,NA,NA,NA,"Arbusto, 1,70m, flor lilás. Margem do rio..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19120","auto","1975",NA,NA,"01","01",NA,NA,NA
"246","2021-02-11 17:21:59-03","UFPR","UPCB","52288","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.","Ribas, O.S.","Labiak, P.H.","3202","2004","04","07","Brasil","Paraná","Capitão Leônidas Marques","Margem direita do Rio Iguaçu","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"Herbácea, 1,5m, flores lilases. Floresta Estacional Semidecidual. Alt.: 450m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14258","auto","2004",NA,NA,"12",NA,NA,NA,NA
"247","2009-12-09 11:09:00-02","MO","MOBOT","100233985","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.L. Liesner (MO)","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 19109","1968","4","23","Brazil","Paraná","Guaíra","Sete Quedas.","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,"1",NA,NA
"248","2011-02-22 12:37:00-03","MO","MOBOT","100233981","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"A. Saint-Hilaire","Saint-Hilaire s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"249","2008-09-02 13:16:00-03","MO","MOBOT","100146543","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Michael H. Nee|Steven R. Hill","Nee 55021","2007","4","7","Bolivia","Santa Cruz","Andrés Ibáñez","1.7 km S of Montero Hoyos and 2.6 km N of highway and railroad at Puerto Pailas.","-62.8063889","-17.65",NA,NA,"305.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"250","2009-12-09 10:59:00-02","MO","MOBOT","100233971","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","S.F. Smith","A. Kegler","Kegler 329","1999","10","6","Brazil","Rio de Janeiro",NA,"Mun. de Vale Real.",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"251","2009-12-09 11:03:00-02","MO","MOBOT","100233978","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","S.F. Smith","M.T. Poloni","Poloni 3601","1987","11","7","Brazil","Rio Grande do Sul","Garibaldi","Garibaldi - Marcorama - Vila Santana.","-51.5166667","-29.25",NA,NA,"700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"252","2009-12-09 11:17:00-02","MO","MOBOT","100233980","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Anders F. Regnell","Regnell I340","1856","12","31","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"253","2009-12-09 11:38:00-02","MO","MOBOT","100234046","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.L. Liesner (MO)","F.M. Valverde B.","Valverde Badillo 1709","1982","6","26","Ecuador","Guayas",NA,"Cerro al noroeste de la poblacion de Salanguillo en la cordillera de Naranjo, Cord. de Colonche.","-80.5333","-1.75",NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"254","2009-12-09 11:56:00-02","MO","MOBOT","100234070","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.L. Liesner (MO)","Franz G. Seidenschwarz","Seidenschwarz 88/2","1982","11","2","Peru",NA,NA,"Panguana. Rio Yuyapichis, Affluent to Rio Pachitea.","-74.9333333","-9.6166667",NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"255","2009-12-09 12:06:00-02","MO","MOBOT","100234080","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","J. Cuatrecasas","Felix Woytkowski","Woytkowski 35004","1947","2","6","Peru","San Martín","San Martín","Tarapoto.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"256","2009-12-09 12:14:00-02","MO","MOBOT","100234083","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Guillermo Klug","Klug 2839","1933","1",NA,"Peru","Loreto",NA,"Balsapuerto.",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"257","2009-12-09 12:17:00-02","MO","MOBOT","100234085","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Guillermo Klug","Klug 3904","1934","10",NA,"Peru","San Martín",NA,"Juan Jui, Alto Río Huallaga.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"258","2009-12-09 12:20:00-02","MO","MOBOT","100234090","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","N. Hensold","S. Llatas Quiroz","Llatas Quiroz 9135","1993","6","11","Peru","Piura","Huancabamba","El Gavilán, Hualapampa.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"259","2009-12-09 12:23:00-02","MO","MOBOT","100234096","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Felix Woytkowski","Woytkowski 7152","1962","3","5","Peru","San Martín",NA,"Huinguillo.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"260","2009-12-09 12:28:00-02","MO","MOBOT","100234107","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","J. Cuatrecasas","Felix Woytkowski","Woytkowski 35105","1947","2","17","Peru","San Martín","San Martín","Tarapoto. Upon wasteland and along sunny paths.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"261","2009-12-09 12:30:00-02","MO","MOBOT","100234110","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.L. Liesner (MO)","Guillermo Klug","Klug 4206","1936","1",NA,"Peru","San Martín",NA,"Juan Jui, Alto Rio Huallaga.",NA,NA,NA,NA,"400.00000000","800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"262","2020-06-16 16:28:00-03","MO","MOBOT","100234114","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Foster's catalog note file","Boris A. Krukoff","Krukoff 10461","1939","7","1","Bolivia","La Paz","Sud Yungas","Basin of Rio Bopi, San Bartolome (near Calisaya).",NA,NA,NA,NA,"750.00000000","900.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"263","2015-08-23 05:45:00-03","MO","MOBOT","100234118","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"S.A. Renvoize","Renvoize 3485","1978","11","14","Argentina","Jujuy","Ledesma","Dense rain forest, R. de Sora, at head of irrigation channel.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"264","2016-03-25 06:58:00-03","MO","MOBOT","100234125","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.L. Liesner (MO)","Christopher Davidson","Davidson 4869","1976","11","8","Bolivia","La Paz","Nor Yungas","Carretera fundam 3, ca. 16.1 km N of Caranavi toward St. Ana del Rio Beni.",NA,NA,NA,NA,"1371.60000000","1524.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"265","2011-04-10 07:46:00-03","MO","MOBOT","100234129","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.L. Liesner (MO)","R. Chávez de Michel|Stephan G. Beck|Emilia García","Michel 379","1985","9","30","Bolivia","Santa Cruz","Cordillera","Alto Parapetí Hacienda Yapuimbia.","-63.41666","-20.05",NA,NA,"800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"266","2010-04-13 14:51:00-03","MO","MOBOT","100234137","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.L. Liesner (MO)","F. Javier Fernández Casas|Alfonso Susanna","Fernández Casas 8068","1983","1","8","Bolivia","Pando","Nicolas Suarez","Cerca de Cobija en las proximidades del Aeropuerto, malezas y bosquetes muy intervenidos.","-68.75","-11.03333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"267","2010-07-07 11:53:00-03","MO","MOBOT","100289542","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","S. Atkins (K)","Jeaneth Villalobos","Villalobos 447","2005","11","29","Bolivia","Chuquisaca","Belisario Boeto","Municipio Villa Serrano. Comunidad de Nuevo Mundo. A unos 4 Km. de la comunidad, sobre la carretera a Valle Grande.","-64.2908333","-18.9877777",NA,NA,"2047.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"268","2010-07-07 11:57:00-03","MO","MOBOT","100289545","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","S. Atkins (K)","Jeaneth Villalobos|M. Paredes|D. Villalobos","Villalobos 253","2005","11","26","Bolivia","Chuquisaca","Belisario Boeto","Municipio Villa Serrano. Comunidad Potreros.","-64.1755556","-19.0797223",NA,NA,"1529.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"269","2011-01-26 15:18:00-02","MO","MOBOT","100342060","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Foster's catalog notes file","Carl Troll","Troll 636",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"270","2019-10-02 16:06:00-03","MO","MOBOT","101038859","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.Liesner (MO)","Michael H. Nee|Stacey D. Smith|D. Villarroel","Nee 60885","2014","3","16","Bolivia","Chuquisaca","Oropeza","On road from Aiquile to Sucre, 0.2 km N of Puente Ovejeros.","-65.1686111","-18.7005556",NA,NA,"1620.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"271","2019-10-02 16:08:00-03","MO","MOBOT","101039115","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.Liesner (MO)","Michael H. Nee","Nee 58721","2011","12","22","Bolivia","Santa Cruz","Vallegrande","On gravel road toward Moro Moro, 0.8 km (by air) WSW of San Juan del Chaco, 6.4 km (by road) SW of turnoff from the Trigal-Vallegrande road.","-64.2097222","-18.3394444",NA,NA,"1840.00000000","1860.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"272","2009-01-19 11:33:00-02","MO","MOBOT","1079668","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","N.S. Troncoso","Alwyn H. Gentry","Gentry 10063","1974","2","19","Ecuador","Guayas",NA,"2-4 km E from Recinto Olon, ca. 10 km N of Manglaralto.","-80.7511111","-1.7744445",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"3504"
"273","2009-12-09 12:18:00-02","MO","MOBOT","1200280","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.Liesner(MO)","José Campos de la Cruz|et al.","Campos de la Cruz 2730","1996","5","15","Peru","Cajamarca","San Ignacio","Distrito Huarango: San Martín-Quebrada Blanca.","-78.75","-5.31666",NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,"46"
"274","2015-03-04 05:53:00-03","MO","MOBOT","1336682","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","R.Liesner(MO)","John L. Clark|Tamara Núñez|Carlos Robles","Clark 4342","1997","4","9","Ecuador","Manabí","Jaramijó","Jama Cantòn. Hacienda Camerones. Propiedad de la Famalia Loor, vía marginal de la costa; 30 km south of Pedernales. 10 m. Mostly cow pastures. Mostly cow pastures with small remnants of Tropical Moist Forest.","-80.15","0.08333",NA,NA,"10.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"35"
"275","2008-05-27 22:02:00-03","MO","MOBOT","1520816","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Ronald Liesner (MO)","Michael H. Nee","Nee 36373","1988","2","25","Bolivia","Santa Cruz","Andrés Ibáñez","12 km E of center of Santa Cruz on road to Cotoca. Disturbed sandy soil near north end.","-63.06666","-17.76666",NA,NA,"375.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
