"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1023","2020-12-11 11:36:29-03","UFMG","BHCB","71310","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","4765","Southern America","Brasil","distrito de Tejuco, margens do Rio Pandeiros",NA,"PRENSADO EM ÁLCOOL. Pasto arenoso. Erva, folhas papiráceas, frutos imaturos verdes",NA,NA,NA,"2002","05","15","Minas Gerais","Januária",NA,"-15.666528",NA,NA,NA,NA,NA,NA,"-15.666528",NA,NA,NA,NA,NA,NA,NA
"1024","2020-12-11 11:36:29-03","UFMG","BHCB","81566","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Melo, PHA de","508","Southern America","Brasil","Fazenda Amargoso, MG439, Km16",NA,"Arbusto 1,5m, inflorescência amarela; Sobre afloramento calcáreo","BHCB046187",NA,NA,"2003","03","22","Minas Gerais","Pains","-45.649722","-20.387222",NA,NA,NA,NA,"2018","-45.649722","-20.387222","04",NA,NA,NA,NA,NA,NA
"1025","2020-12-11 11:36:29-03","UFMG","BHCB","82026","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Melo, PHA de","591","Southern America","Brasil","Fazenda Faroeste",NA,"Arbusto 1,5m, terrestre, inflorescência amarela, odor fétido; Borda de mata calcária","BHCB046189",NA,NA,"2003","04","22","Minas Gerais","Arcos","-45.662797","-20.251408","700","800",NA,NA,"2018","-45.662797","-20.251408","04",NA,NA,NA,NA,NA,NA
"1026","2020-12-11 11:36:29-03","UFMG","BHCB","4138","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Martins, A","s.n.","Southern America","Brasil",NA,NA,"Terrestre; arbusto com acúleos.",NA,NA,NA,"1977","10",NA,"Minas Gerais","Lagoa da Prata","-45.5435981750488","-20.0224990844727",NA,NA,"21026","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2020-12-11 11:36:28-03","UFMG","BHCB","10888","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Costa, LVC","171","Southern America","Brasil","Alberto Flores",NA,NA,NA,NA,NA,"1987","03","21","Minas Gerais","Brumadinho","-44.1996994018555","-20.1432991027832",NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2020-12-11 11:36:29-03","UFMG","BHCB","4135","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Houk, WG","s.n.","Southern America","Brasil","Avenida Brasil",NA,"Arbusto.",NA,NA,NA,"1936","01","17","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-12-11 11:36:29-03","UFMG","BHCB","3543","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Oliveira, JA de","s.n.","Southern America","Brasil","Campus da UFMG",NA,"Terrestre; herbáceo.",NA,NA,NA,"1978","04",NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-12-11 11:36:29-03","UFMG","BHCB","5920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Oliveira, JA de; Grandi, TSM","s.n.","Southern America","Brasil","Campus da UFMG. ICB.",NA,"Sub arbusto; invasora; folhas reputadas como catárticase purgativas.",NA,NA,NA,"1985","05","06","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-12-11 11:36:29-03","UFMG","BHCB","37184","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,NA,"s.n.","Southern America","Brasil","Distrito de Fabião.",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-12-11 11:36:29-03","UFMG","BHCB","96789","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Echternacht, LA; Dornas, T","423","Southern America","Brasil","Estação Ecológica Estadual da Mata do Cedro.",NA,"Arbustiva (1,5m), frutos verdes; Em beira de Floresta Estacional Semidecidual","BHCB045818",NA,NA,"2004","05","17","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,"18828","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-12-11 11:36:29-03","UFMG","BHCB","19570","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Mendonça, CV","s.n.","Southern America","Brasil","Fazenda Montes Claros",NA,NA,NA,NA,NA,"1992","04","20","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-12-11 11:36:29-03","UFMG","BHCB","44519","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Hoehne, FC","s.n.","Southern America","Brasil","Horto da Faculdade de Farmácia de São Paulo.",NA,NA,"BHCB045819",NA,NA,"1947","03","31","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-12-11 11:36:29-03","UFMG","BHCB","44574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Hoehne, FC","s.n.","Southern America","Brasil","Horto da Faculdade de Farmácia de São Paulo.",NA,NA,"BHCB045820",NA,NA,"1947","03","31","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-12-11 11:36:29-03","UFMG","BHCB","14683","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Cerezo, FLB; Vasconcelos, MMC","s.n.","Southern America","Brasil","Lagoa Olhos d'Água",NA,"Paludoso;; arbustivo",NA,NA,NA,"1988","03","24","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-12-11 11:36:29-03","UFMG","BHCB","3544","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Prous, P","s.n.","Southern America","Brasil","Lapa vermelha., Baixada",NA,"Terrestre; herbáceo.",NA,NA,NA,"1977","05","09","Minas Gerais","Pedro Leopoldo","-44.043098449707","-19.6180992126465",NA,NA,"17853","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-12-11 11:36:29-03","UFMG","BHCB","4134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Rennó, LR","s.n.","Southern America","Brasil","Pampulha",NA,"Campo.",NA,NA,NA,"1953",NA,NA,"Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-12-11 11:36:29-03","UFMG","BHCB","31899","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,NA,"s.n.","Southern America","Brasil","Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-12-11 11:36:29-03","UFMG","BHCB","5662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Grandi, TSM; Coeli, R","195","Southern America","Brasil","Represa da Pampulha.",NA,"Campo cerrado.",NA,NA,NA,"1983","04","27","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-12-11 11:36:29-03","UFMG","BHCB","5708","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Grandi, TSM; Coeli, R","195","Southern America","Brasil","Represa da Pampulha.",NA,"Campo cerrado.",NA,NA,NA,"1983","04","27","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2021-03-24 17:17:01-03","UFMA","MAR","5142","S","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"Ribeiro, M.",NA,NA,"Brasil",NA,NA,"Leguminosa de cor amarela",NA,NA,NA,"2008","07","25","Maranhão","Anajatuba","-44.62","-3.265",NA,NA,NA,NA,NA,"44º37'12W","03º15'54S",NA,NA,NA,NA,NA,NA,NA
"1043","2021-03-24 17:17:20-03","UFMA","MAR","7517","S","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"VIEIRA, C.M.","117",NA,"Brasil",NA,NA,NA,NA,NA,NA,"2007","05","19","Maranhão","Palmeirândia","-44.895","-2.645556",NA,NA,NA,NA,"2015","44º53'42W","02º38'44S","03","27",NA,NA,NA,NA,NA
"1044","2021-03-24 17:17:20-03","UFMA","MAR","9444","S","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"CORREIA, B. E. F.","417",NA,"Brasil","Restinga da Praia de Itatinga",NA,"Flores amarelas com frutos verdes.",NA,NA,NA,"2015","07","09","Maranhão","Alcântara","-44.400472","-2.412944",NA,NA,NA,NA,NA,"44º24'01.7W","02º24'46.6S",NA,NA,NA,NA,NA,NA,NA
"1045","2021-03-24 17:17:20-03","UFMA","MAR","9867","S","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"CORREIA, B. E. F.","250",NA,"Brasil","Restinga da Praia de Itatinga",NA,"Caméfito com 40 cm, flores amarelas, fruto legume, ausência de látex.",NA,NA,NA,"2014","06","15","Maranhão","Alcântara","-44.400472","-2.412944",NA,NA,NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA
"1046","2021-03-24 17:17:20-03","UFMA","MAR","7306","S","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Carneiro, L.S.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"2005","03","11","Maranhão","Vitória do Mearim","-44.870556","-3.462222",NA,NA,NA,NA,NA,"44º52'14W","03º27'44S",NA,NA,NA,NA,NA,NA,NA
"1047","2020-03-11 09:01:02-03","URCA","HCDAL","10377","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Lima, D. .V.; et al.","29",NA,"Brasil",NA,NA,"Arbusto ca. 1m; flor de cor amarela.",NA,NA,NA,NA,NA,NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2021-02-11 17:19:05-03","UFPR","UPCB","10243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Hatschbach, G.","21743",NA,"Brasil","Rio Paraná.",NA,"Arbusto, 70cm, flor amarela. Regiões devastadas às margens do rio..",NA,NA,"Mem. of N.Y. Bot. Gard.","1969","07","10","São Paulo","Porto Epitácio",NA,NA,NA,NA,NA,NA,"1982",NA,NA,"01","01",NA,NA,NA,NA,NA
"1049","2021-02-11 17:19:05-03","UFPR","UPCB","71223","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Santos, L.B.","152",NA,"Brasil","Parque Ecológico da Pavuna, da sede até o lago pela trilha principal. Mata Atlântica, Floresta Estacional Semidecídua.",NA,"Herbácea, 0,6m, folhas cartáceas, discolores, botões verdes, corola amarela..",NA,NA,"Santos, L.B.","2009","04","22","São Paulo","Botucatu","-48.513056","-22.841667","761","761",NA,NA,"2009","-48.513056","-22.841667","08",NA,NA,NA,NA,NA,NA
"1050","2021-02-11 17:19:05-03","UFPR","UPCB","92063","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Bardneby",NA,"Meyer, F.S. | Meyer, T.","2264",NA,"Brasil","Margem da Ferrovia",NA,"Frequente (Vegetação de cerrado em regeneração, na margem da ferrovia). Subarbusto ca. 40cm alt. Flores amarelas; frutos longos, verdes.","UPCB0034966","UPCB0034966","Meyer, F.S.","2017","11","13","São Paulo","Taquaritinga","-48.518522","-21.372622",NA,NA,NA,NA,"2017","-48.518522","-21.372622","12",NA,NA,NA,NA,NA,NA
"1051","2021-02-11 17:19:05-03","UFPR","UPCB","20608","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Lima, R.X.",NA,NA,"Brasil","Ilha de Salto Caxias.",NA,"Subarbusto, flor amarela, fruto imaturo. Local úmido..",NA,NA,"Bortoluzzi, R.L.C.","1993","03","21","Paraná","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,"14258","auto","2002",NA,NA,"02",NA,NA,NA,NA,NA,NA
"1052","2021-02-11 17:19:05-03","UFPR","UPCB","17082","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Stellfeld, C.","1316",NA,"Brasil","Ilha do Mel.",NA,NA,"UPCB0038429",NA,"Bortoluzzi, R.L.C.","1948","04","14","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto","2002",NA,NA,"02",NA,NA,NA,NA,NA,NA
"1053","2021-02-11 17:18:26-03","UFPR","UPCB","3272","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Hatschbach, G.","7909",NA,"Brasil","Porto Guaíra.",NA,"Arbusto, ca. 1m, flor amarela. Comum nas áreas ruderais mais altas, secas..",NA,NA,"Bortoluzzi, R.L.C.","1961","04","07","Paraná","Guaíra","-54.2557983398438","-24.0799999237061","220","220","33984","auto","2002",NA,NA,"02",NA,NA,NA,NA,NA,NA
"1054","2021-02-11 17:19:05-03","UFPR","UPCB","50863","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Bortoluzzi, R.L.C.","1247",NA,"Brasil","Ribeirão Verde, estrada de Juranda para Comunidade São José",NA,"Subarbusto ca. 0,5m, beira da estrada, área de cultivo de soja..",NA,NA,"Bortoluzzi, R.L.C.","2002","04","16","Paraná","Juranda","-52.8431015014648","-24.4202995300293",NA,NA,"18524","auto","2003",NA,NA,"01","01",NA,NA,NA,NA,NA
"1055","2020-05-25 15:13:54-03","FSU","FSU","000068328","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"Merle Kuns, Edwin L. Tyson","940",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2012-07-09 14:50:00-03","MO","MOBOT","100486314","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","obtusifolia",NA,"Cassia obtusifolia","L.",NA,"Stephan G. Beck","Beck 2699","South America","Bolivia",NA,NA,NA,NA,NA,"Soloman's Bolivian index cards",NA,NA,NA,"Beni","Marbán",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1057","2012-05-24 05:04:00-03","MO","MOBOT","107503","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","obtusifolia",NA,"Cassia obtusifolia","L.",NA,"Alwyn H. Gentry|Juan Revilla","Gentry 16350","South America","Peru","Road from Puerto Maldonado to Tambopata, 0-4 km from Puerto Maldonado, premontane moist forest.",NA,NA,NA,NA,"A. Lassigne","1976","1","25","Madre de Dios",NA,"-69.21194","-12.60611","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"993","1",NA
"1058","2008-05-27 22:02:00-03","MO","MOBOT","107790","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","obtusifolia",NA,"Cassia obtusifolia","L.",NA,"Alwyn H. Gentry|Douglas C. Daly","Gentry 18641","South America","Peru","Ivita, Km 59 Pucallpa-Tingo Maria road, near crossing of Río Neshuya; roadside.",NA,NA,NA,NA,"R. Barneby","1977","3","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1039","1",NA
"1059","2015-03-19 08:49:00-03","MO","MOBOT","107798","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","obtusifolia",NA,"Cassia obtusifolia","L.",NA,"Alwyn H. Gentry|Douglas C. Daly","Gentry 18928","South America","Peru","Distr. Coronel Portillo: Yarinacocha, near Pucallpa.",NA,NA,NA,NA,"R. Barneby","1977","3","31","Loreto","Ucayali",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1048","1",NA
"1060","2013-12-23 05:24:00-02","MO","MOBOT","1210530","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","obtusifolia",NA,"Cassia obtusifolia","L.",NA,"Flor Chávez","Chávez 430","South America","Peru","Distrito de Irazola. Km 69 C.F. Basadre Margen derecha, Fundo propiedad del Sr. Teodosio Rengifo. Purma de 5 años, proveniente de potrero.",NA,NA,NA,NA,NA,"1989","6","6","Ucayali","Padre Abad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"1061","2011-06-08 12:20:00-03","MO","MOBOT","3445395","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","obtusifolia",NA,"Cassia obtusifolia","L.",NA,"Manuel Rimachi Y.","Rimachi Y. 11646","South America","Peru","Dtto. Iquitos. Carretera de Iquitos-Nauta, Quisto Cocha km 2, en monte abierto, terreno arenoso, 1 m, corola amarilla, frs. verdes.",NA,NA,NA,NA,NA,"1996","6","18","Loreto","Maynas",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1062","2010-01-27 08:37:00-02","MO","MOBOT","100244340","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"Miguel Bang","Bang 2161","South America","Bolivia","Coripata",NA,NA,NA,NA,"Foster's catalog notes file","1894","4","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1063","2010-03-15 15:35:00-03","MO","MOBOT","100261193","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"Henry H. Rusby","Rusby 1268","South America","Bolivia","Rurrenabaque",NA,NA,NA,NA,"Foster's catalog notes file","1921","10",NA,NA,NA,NA,NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1064","2011-09-21 11:13:00-03","MO","MOBOT","100412743","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"José Steinbach","Steinbach G. 6575","South America","Bolivia","Buenavista",NA,NA,NA,NA,"Foster Catalogue Note File",NA,NA,NA,"Santa Cruz","Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1065","2013-12-23 05:24:00-02","MO","MOBOT","1210550","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"Flor Chávez","Chávez 446","South America","Peru","Distrito de Irazola. Km 68 C.F. Basadre Margen derecha, Fundo propiedad del Sr. Ricardo Noriega. Purma de 2 años, proveniente de potrero.",NA,NA,NA,NA,NA,"1989","6","7","Ucayali","Padre Abad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1066","2011-06-21 05:10:00-03","MO","MOBOT","1572502","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 7341","South America","Colombia","Municipio de San Sebastian. Corregimiento de San Valentin, Finca Los Alamos. Reforestadora san Sebastian.",NA,NA,NA,NA,NA,"2001","5","15","Magdalena","San Sebastian de Buenavista","-74.41666","9.26666","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2011-12-22 05:01:00-02","MO","MOBOT","2216580","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"Teodoro Rojas","Rojas 10999","South America","Paraguay","Villarrica",NA,NA,NA,NA,NA,"1944","1","30","Guairá",NA,"-56.45","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2021-02-02 10:32:00-03","MO","MOBOT","2260609","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"C. V. Pavetti","Pavetti Morín 10440","South America","Paraguay","Trinidad",NA,NA,NA,NA,NA,"1943","3","31","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2021-02-02 10:32:00-03","MO","MOBOT","2260616","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"C. V. Pavetti","Pavetti Morín 10440a","South America","Paraguay","Benjamin Aceval",NA,NA,NA,NA,NA,"1943","4","14","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2011-08-11 16:02:00-03","MO","MOBOT","77314","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"David R. Brunner","Brunner 1081","South America","Paraguay","Río Salado 3.5 km al este del peublo Ypacarai por la Ruta 2. Esteros abiertos de pastos, cyperaceas, Typa y Canna con bosque ribereño bajo de hasta 5 m de altura.",NA,NA,NA,NA,NA,"1985","4","25","Central",NA,"-57.2538889","-25.3813889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-1","1",NA
"1071","2008-05-27 22:02:00-03","MO","MOBOT","89850","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"William J. Hahn|et al.","Hahn 1021","South America","Paraguay","Parque Nacional Ybycui. Medium tall deciduous forest. Tabebuia, Astronium, Peltophorum, and Eugenia as dominants. Soil sandy, pale reddish.",NA,NA,NA,NA,"W.J. Hahn (MO)","1983","1","13","Paraguarí",NA,"-56.83333","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-1","2",NA
"1072","2012-06-20 16:31:00-03","MO","MOBOT","90894","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"William J. Hahn","Hahn 2075","South America","Paraguay","15 km SE of Katueté. Isolated pond in middle of cultivated field. Soil sandy around pond but red clay in field. Pond dominated by grasses with a zone of agricultural weeds next to soy bean field.",NA,NA,NA,NA,"W.J. Hahn (MO)","1984","2","15","Canindeyú",NA,"-54.6666667","-24.2833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-6","1",NA
"1073","2008-05-27 22:02:00-03","MO","MOBOT","87060","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Thomas B. Croat","Croat 62499","South America","Brazil","CARAMARI AMAZONAS: Río Juruá, North of Cruzeiro do Sul; Lago da Cigana (São Luis), South of Porto Alvaro Nestrinho; Varzea forest along riverbank; Elevation about 150 m.",NA,NA,NA,NA,"Ronald Liesner (MO)","1986","8","22","Acre",NA,"-72.6","-7.61666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-68","6",NA
"1074","2008-05-27 22:02:00-03","MO","MOBOT","3260416","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"James L. Zarucchi","Zarucchi 3227","South America","Brazil","Mun. de Mun. de Maués. Maués,",NA,NA,NA,NA,"R. Barneby","1983","7","29","Amazonas",NA,"-57.71666","3.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2012-03-07 17:42:00-03","MO","MOBOT","3262183","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"John M. Gillett","Gillett 16510","South America","Colombia","Open field.",NA,NA,NA,NA,"R. Barneby","1974","2","27","Amazonas",NA,"-69.96666","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
