"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount","sex"
"768","2020-11-12 17:00:48-03","UEL","FUEL","13135","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Dias, MC","1995",NA,NA,"Correa, GT; et al.","1995","04","24","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre; Rio Tibagi, Rio Tibagi.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"769","2020-11-12 17:00:48-03","UEL","FUEL","7672","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Colli, S; et al.","1989","11","21","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Usina Pres. Vargas, Mauá","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"770","2020-11-12 17:00:48-03","UEL","FUEL","44926","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2010","11","22","Vieira, AOS; et al.","2002","07","06","Brasil","Paraná","Telêmaco Borba","Parque Ecológico Klabin, Trilha no interior da mata e beira da trilha.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"498",NA,"Tracheophyta","Laurales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"771","2020-11-12 17:00:48-03","UEL","FUEL","25968","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2010","11","22","Viani, RAG; Baitello, JB","1999","10","16","Brasil","Paraná","Telêmaco Borba","Parque Ecológico Samuel Klabin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"12",NA,"Tracheophyta","Laurales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"772","2020-11-12 17:00:48-03","UEL","FUEL","20728","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Kinupp, VF; Paiva, MRC; Alves, J","1996","12","12","Brasil","Paraná","Telêmaco Borba","Rio Tibagi, próximo a ponte, proximo a ponte Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"773","2020-11-12 17:00:48-03","UEL","FUEL","26987","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2010","11","22","Rodrigues, FN; et al.","1997","09","13","Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"774","2020-11-12 17:00:48-03","UEL","FUEL","14666","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Benini, RC; et al.","1994","11","04","Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"775","2020-11-12 17:00:48-03","UEL","FUEL","11769","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Silva, SM; et al.","1990","05","04","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"776","2020-11-12 17:00:48-03","UEL","FUEL","8503","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Vieira, AOS; et al.","1990","04","28","Brasil","Paraná","Tibagi","Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"406",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"777","2020-11-12 17:00:48-03","UEL","FUEL","10980","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL",NA,NA,NA,"Vieira, AOS; et al.","1990","04","29","Brasil","Paraná","Tibagi","Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"778","2020-11-12 17:00:48-03","UEL","FUEL","11841","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Nakajima, JN; et al.","1990","04","30","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"779","2020-11-12 17:00:48-03","UEL","FUEL","12948","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Dias, MC","1995",NA,NA,"Dias, MC; et al.","1995","04","07","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"780","2020-11-12 17:00:48-03","UEL","FUEL","21035","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Dias, MC; Paiva, MRC; Dias, AT","1995","04","07","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"781","2020-11-12 17:00:48-03","UEL","FUEL","17423","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Vaz, ARS; et al.","1995","10","27","Brasil","Paraná","Tibagi","Floresta do Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"782","2020-11-12 17:00:48-03","UEL","FUEL","20403","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Garrote, V","1995","09","23","Brasil","Paraná","Tibagi","Mata ciliar do Rio Tibagi, saida para Castro","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"783","2020-11-12 17:00:48-03","UEL","FUEL","7788","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Medri, ME; et al.","1989","12","04","Brasil","Paraná","Tibagi","Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"784","2020-11-12 17:00:48-03","UEL","FUEL","17412","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Soares-Silva, LH","1995",NA,NA,"Lazaro, MA; et al.","1995","10","27","Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"785","2020-11-12 17:00:48-03","UEL","FUEL","26588","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Hatschbach, G","1992",NA,NA,"Hatschbach, G; Cordeiro, J","1991","10","14","Brasil","Paraná","Turvo","Rio Tamanduá","-51.5297012329102","-25.0428009033203",NA,NA,NA,NA,NA,NA,"55725",NA,"Tracheophyta","Laurales",NA,NA,"36663","auto",NA,NA,NA,NA,NA,NA,NA
"786","2020-11-12 17:00:48-03","UEL","FUEL","36640","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, ES","2014","10",NA,"Estevan, DA; et al.","2004","09","10","Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato, Henrique Sato","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"437",NA,"Tracheophyta","Laurales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"787","2020-11-12 17:00:48-03","UEL","FUEL","30689","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, ES","2014","10",NA,"Francisco, EM; et al.","2000","12","06","Brasil","Paraná","Ventania","Sítio Pinheiros","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"788","2019-10-16 14:13:06-03","UEL","FUEL","44173","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2007","10","02","Verdi, M; A.S. dos Santos","2007","09","26","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis, FOD - Projeto de pesquisa","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Tracheophyta","Laurales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"789","2020-11-12 17:00:48-03","UEL","FUEL","32733","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Gasper, AL","2008","04","30","Gasper, AL; Dreveck, S; Brogni, E","2008","04","30","Brasil","Santa Catarina","Bom Retiro","Bom Retiro, FOM. Classe da floresta: estágio inicial a avançado de regeneração; interior da mata","-49.489200592041","-27.7971992492676",NA,NA,"1015","1015",NA,NA,"1735",NA,"Tracheophyta","Laurales",NA,NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA
"790","2020-11-12 17:00:48-03","UEL","FUEL","46034","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2007","12","12","Dreveck, S; Verdi, M; Godoy, MB","2007","12","12","Brasil","Santa Catarina","Itaiópolis","Moema","-49.9063987731934","-26.3363990783691",NA,NA,"943","943",NA,NA,"64",NA,"Tracheophyta","Laurales",NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA,NA
"791","2020-11-12 17:00:48-03","UEL","FUEL","45734","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Gasper, AL","2008","05","05","Gasper, AL; Brogni, E","2008","05","05","Brasil","Santa Catarina","Petrolândia","FOM em estágio médio a avançado de regeneração","-49.6981010437012","-27.5352993011475",NA,NA,"915","915",NA,NA,"1760",NA,"Tracheophyta","Laurales",NA,NA,"12593","auto",NA,NA,NA,NA,NA,NA,NA
"792","2020-11-12 17:00:48-03","UEL","FUEL","21682","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000","12",NA,"Elias, SI; et al.","1997","12","13","Brasil","São Paulo","Apiaí","Estrada Pinhalzinho-11 Km de B. Sucesso do Itararé, 11 Km de B. Sucesso do Itararé","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,"138",NA,"Tracheophyta","Laurales",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA
"793","2019-10-03 10:04:05-03","UFSCar","SORO","3039","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Kataoka, E.Y.; Moraes, A.S.; Morais, M.C.M.; Correia, S.G.","2012","12","15","Brasil","São Paulo","Pardinho","Fazenda Águas de Janeiro","-48.3699989318848","-23.0799999237061",NA,NA,NA,NA,NA,NA,"62","Árvore de aprox.1,30m, frutos imaturos verdes.",NA,NA,NA,NA,"14628","auto",NA,NA,NA,NA,NA,NA,NA
"794","2019-10-03 10:04:05-03","UFSCar","SORO","1485","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,NA,"2002",NA,NA,"Brasil","Minas Gerais","Extrema","Serra do Lopo/Topo da EMBRATEL","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,"580",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA
"795","2019-10-03 10:04:05-03","UFSCar","SORO","1333","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,NA,"2008","04","28","Brasil","São Paulo","Sorocaba","Universidade Federal de São Carlos - campus Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"796","2019-10-03 10:04:05-03","UFSCar","SORO","3972","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Silva, A.V.; Souza, C.V.; Zanetti, C.A.","2013","04","10","Brasil","São Paulo","Pardinho","Fazenda Águas de Janeiro. 860m","-48.346111","-23.052222","48°20'46W","23°03'08S",NA,NA,NA,NA,"52","Árvore, ca. 5m, com fruto, floresta estacional semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2019-10-03 10:04:05-03","UFSCar","SORO","1511","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,NA,"2002",NA,NA,"Brasil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,"1623",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA
"798","2019-10-03 10:04:05-03","UFSCar","SORO","1507","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,NA,"2002",NA,NA,"Brasil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,"534",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA
"799","2019-10-03 10:04:05-03","UFSCar","SORO","1506","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,NA,"2002",NA,NA,"Brasil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,"1143",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA
"800","2019-05-06 12:00:48-03","UFU","HUFU","51903","S","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Francisco, E.M.; et al.","2000","12","06","Brasil","Paraná","Ventania","Sítio Pinheiros","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"HUFU00016833",NA,"s.n.","Árvore, ca. 6 m. Frutos verdes imaturos.",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"801","2019-05-06 12:00:48-03","UFU","HUFU","25386","S","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Peixoto, C.U.","2007",NA,NA,"Souza, L.R.M.; Takanashi, T. & Francisco, E.M.","1998","03","20","Brasil","Paraná","Mauá da Serra","Trevo Faxinal - Mauá, Beira do rio.","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"HUFU00016836",NA,"s.n.","Arvoreta, ca. 3 m. Frutos imaturos verdes e maduros pretos.; Interior da mata.",NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"802","2019-05-06 12:00:48-03","UFU","HUFU","25387","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Kinupp, V.F.","1997","02","03","Brasil","Paraná","Londrina","Parque Estadual Parque do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUFU00016837",NA,"235","Árvore, 5 m. Frutos apedicelados imaturos verdes.; Interior de mata.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"803","2019-05-06 12:00:48-03","UFU","HUFU","45987","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Medri, C.; Kinupp, V.F. & Francisco, E.M.","1997","12","06","Brasil","Paraná","Sapopema","Salto das Orquídeas, Beira do riacho.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"HUFU00016834",NA,"546","Arvoreta, ca. 3,5 m. Frutos verdes.",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"804","2019-05-06 12:00:48-03","UFU","HUFU","25388","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.","2000",NA,NA,"Kinupp, V.F.; Paiva, M.R.C. & Alves, J.","1996","12","12","Brasil","Paraná","Telêmaco Borba","Rio Tibagi, Próximo à ponte.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"HUFU00016835",NA,"s.n.","Árvore, ca. 5-6 m. Frutos imaturos.; Mata ciliar.",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"805","2020-08-20 20:39:32-03","UFSC","FLOR","23919","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Hatschbach, G.","1992",NA,NA,"Silva, J.M.; Barbosa, E.","1991","10","11","Brasil","Paraná","Curitiba","Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FLOR0023919",NA,"1042","arbusto, flor creme, 3m altura",NA,"Laurales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"806","2020-08-20 20:39:32-03","UFSC","FLOR","5112","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Klein, R.M.","1981",NA,NA,"Sohn, S.; Campos, J.M.","1981","02","28","Brasil","Paraná","Piên","Ca. 15 km de Pien para Rio Negro.","-49.42919921875","-26.0981006622314",NA,NA,NA,NA,"FLOR0005112",NA,"67","árvore, folhas opostas paripinadas, serreadas da metade para cima, flor verde, pequeno, redondo; frutos possuem um suporte comum (como se fosse outro fruto). Ficha original do PROJETO RADAMBRASIL - Divisão de Vegetação. Folha SG.22-Z",NA,"Laurales",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA
"807","2020-08-20 20:39:32-03","UFSC","FLOR","28703","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Cervi, A.C.; Peixoto, A.L.","1997",NA,NA,"Cervi, A.C.; Capuano, R.T. & Marquesini, N.R.","1997","09","16","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"FLOR0028703",NA,"6341","arvoreta, flor creme, 3,5m altura",NA,"Laurales",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"808","2020-08-20 14:57:06-03","UFSC","FLOR","20428","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1970","10","20","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0020428",NA,"8790","arbusto, flor em botão, 2m altura",NA,"Laurales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"809","2020-08-20 20:39:32-03","UFSC","FLOR","33554","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Falkenberg, D.B.","2009",NA,NA,"Silva Filho, F.A. da; Souza, M.L. de & Zanin, A.","1984","11","16","Brasil","Santa Catarina","Florianópolis","Rio Vermelha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0033554",NA,"231","arbustinho, flor esverdeada, Fruto Imaturo, esverdeado, 1m altura",NA,"Laurales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"810","2020-08-20 20:39:32-03","UFSC","FLOR","33553","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Falkenberg, D.B.","2009",NA,NA,"Silva Filho, F.A. da; Souza, M.L. de & Zanin, A.","1984","11","16","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0033553",NA,"207","arvoreta, flor esverdeada, 3m altura",NA,"Laurales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"811","2020-08-20 20:39:32-03","UFSC","FLOR","33555","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Falkenberg, D.B.","2009",NA,NA,"Souza, M.L.; et alii","1984","10","05","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0033555",NA,"309","arbusto, flor botão branco, 3 a 4m altura",NA,"Laurales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"812","2020-08-20 14:57:06-03","UFSC","FLOR","20439","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1970","10","21","Brasil","Santa Catarina","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,"10","10","FLOR0020439",NA,"8817","arbusto, flor em botão, 3m altura",NA,"Laurales",NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA
"813","2020-08-20 14:57:06-03","UFSC","FLOR","64050","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Heineberg, M.; Machado, T.","2013","03","07","Brasil","Santa Catarina","Ibirama","Aldeia do Bugio, Terra Indígena Ibirama - Laklãnõ.","-49.5177993774414","-27.0569000244141",NA,NA,"949","949","FLOR0064050","FLOR0064050","98",NA,NA,"Laurales",NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"814","2020-08-20 14:57:06-03","UFSC","FLOR","17401","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Falkenberg, D.B.","1987","06","27","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"600","600","FLOR0017401",NA,"4407","arbusto, 3m altura",NA,"Laurales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"815","2020-08-20 14:57:06-03","UFSC","FLOR","143","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Klein, R.M.","1955","03","03","Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385",NA,NA,"350","350","FLOR0000143",NA,"1753","arvoreta, flor verde, 6m altura",NA,"Laurales",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"816","2020-08-20 20:39:32-03","UFSC","FLOR","34336","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Peixoto, A.L.","2010",NA,NA,"Queiroz, M.H. de","1992","01","23","Brasil","Santa Catarina","Palhoça","Enseada do Brito.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"FLOR0034336",NA,"NI-76","flor",NA,"Laurales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"817","2020-08-20 14:57:06-03","UFSC","FLOR","144","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1956","01","19","Brasil","Santa Catarina","Palhoça","Pilões.","-48.6678009033203","-27.645299911499",NA,NA,"200","200","FLOR0000144",NA,"2507","arbusto, Fruto Imaturo, verde, 3m altura",NA,"Laurales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"818","2020-08-20 20:39:32-03","UFSC","FLOR","20185","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Peixoto, A.L.","1990",NA,NA,"Bresolin, A.","1973","11","21","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"350","350","FLOR0020185",NA,"974","flor verde",NA,"Laurales",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"819","2020-08-20 14:57:06-03","UFSC","FLOR","43613","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Biral, L.","2012","06","12","Biral, L.","2012","06","05","Brasil","Paraná","Curitiba","Capão Florestal, Fragmento de floresta ombrófila mista.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FLOR0043613",NA,"730","arbusto com folhas membranáceas e pedúnculo verde, flor negro. Recebido de HRCB Nª 57809.",NA,"Laurales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"820","2020-08-20 20:39:32-03","UFSC","FLOR","24369","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Smith, S.F.","1993",NA,NA,"Cordeiro, J.","1992","03","13","Brasil","Paraná","Curitiba","Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FLOR0024369",NA,"990","arbusto, 3m altura",NA,"Laurales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
