"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","sex"
"46","2019-08-27 13:29:30-03","IAP","PACA-AGP","33897","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1946","09","25",NA,"Brasil","RS","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus siccis dumetosisin campestribus siccis dumetosis Fenofase: flor","PACA033897",NA,"Porto Alegre",NA,NA,NA,NA,"Magnoliatae",NA,"1954","29946","auto","08","15",NA,NA,NA,NA,NA
"47","2019-08-27 13:29:30-03","IAP","PACA-AGP","34165","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1946","10","16",NA,"Brasil","RS","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus siccis dumetosis Fenofase: flor","PACA034165",NA,"Porto Alegre",NA,NA,NA,NA,"Magnoliatae",NA,"1954","29946","auto","08","15",NA,NA,NA,NA,NA
"48","2019-08-27 13:29:30-03","IAP","PACA-AGP","2179","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Duré","Rambo, B.",NA,"1935","11","27",NA,"Brasil","RS",NA,"-51.1472015380859","-29.7602996826172",NA,"Habitat: in dumetosis subhumidis Fenofase: flor","PACA002179",NA,"São Leopoldo",NA,NA,NA,NA,"Magnoliatae",NA,"1988","10287","auto","04","20",NA,NA,NA,NA,NA
"49","2019-08-27 13:29:30-03","IAP","PACA-AGP","38746","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","R. Duré","Rambo, B.",NA,"1948","12","10",NA,"Brasil","RS","Rio dos Sinos","-51.1472015380859","-29.7602996826172",NA,"Habitat: in subpaludosis dumetosis Fenofase: flor","PACA038746",NA,"São Leopoldo",NA,NA,NA,NA,"Magnoliatae",NA,"1988","10287","auto","04","20",NA,NA,NA,NA,NA
"50","2019-08-27 13:29:30-03","IAP","PACA-AGP","63701","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Sônia M. Eisinger","Camargo, O. R.","35","1957","12","10",NA,"Brasil","RS",NA,"-51.8643989562988","-29.7996997833252",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus siccis Fenofase: flor e fruto","PACA063701",NA,"Taquari",NA,NA,NA,NA,"Magnoliatae",NA,"1982","21657","auto",NA,NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:29:30-03","IAP","PACA-AGP","35055","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1947","01","13",NA,"Brasil","RS","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus saxosis graminosis Fenofase: flor e fruto maturo","PACA035055",NA,"Vacaria",NA,NA,NA,NA,"Magnoliatae",NA,"1954","63451","auto","08","15",NA,NA,NA,NA,NA
"52","2019-08-27 13:29:30-03","IAP","PACA-AGP","70622","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","M. Sobral","M. Sobral","5403","1986","12",NA,NA,"Brasil","RS","BR 290","-52.8939018249512","-30.0391998291016",NA,"rastejante e rizomatosa, flores roseas, frutos imaturos. Herb. ICN. Habitat: campo à beira da estrada Hábito: erva","PACA070622",NA,"Cachoeira do Sul",NA,NA,NA,NA,"Magnoliatae",NA,"1986","71201","auto",NA,NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:29:30-03","IAP","PACA-AGP","92840","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","C. Mondin","Mondin, C.","2090","2000","11","24",NA,"Brasil","RS","BR 293, km 130.","-53.6725006103516","-31.5580997467041",NA,"HASU 10603.","PACA092840",NA,"Candiota",NA,NA,NA,NA,"Magnoliatae",NA,"2000","28623","auto","12",NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:29:30-03","IAP","PACA-AGP","38331","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia f. longepedunculata","Malme","Emrich-Rambo","Rambo, B.",NA,"1948","11","24",NA,"Brasil","RS",NA,"-51.17919921875","-29.861400604248",NA,"Habitat: in subhumidis dumetosis Fenofase: flor","PACA038331",NA,"Esteio",NA,NA,"f. longepedunculata",NA,"Magnoliatae",NA,"1954","7214","auto","08","15",NA,NA,NA,NA,NA
"55","2019-08-27 13:29:30-03","IAP","PACA-AGP","109515","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"N. R. Bastos",NA,"1992","11","07",NA,"Brasil","RS","Faz. Maximiliano.","-51.3250007629395","-30.113899230957",NA,"flores róseo-liláses","PACA109515",NA,"Guaíba",NA,NA,NA,NA,"Magnoliatae",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:29:30-03","IAP","PACA-AGP","86871","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","N.R. Bastos","N. R. Bastos","408","1993","12","07",NA,"Brasil","RS","Fazenda dos Ferreira","-53.8950004577637","-30.8131008148193",NA,"Habitat: campo com afloramento rochoso","PACA086871",NA,"Lavras do Sul",NA,NA,NA,NA,"Magnoliatae",NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:29:30-03","IAP","PACA-AGP","63599","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1958","01","23",NA,"Brasil","RS","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in arenosis Fenofase: flor","PACA063599",NA,"Osório",NA,NA,NA,NA,"Magnoliatae",NA,"1958","27350","auto","09","17",NA,NA,NA,NA,NA
"58","2019-08-27 13:29:30-03","IAP","PACA-AGP","86864","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","N.R. Bastos","N. R. Bastos","354","1993","11","19",NA,"Brasil","RS","Curral de Pedra","-53.3810997009277","-31.5783004760742",NA,"Habitat: campo litólico com afloramento granítico","PACA086864",NA,"Pinheiro Machado",NA,NA,NA,NA,"Magnoliatae",NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:29:30-03","IAP","PACA-AGP","41341","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Sônia M. Eisinger","Rambo, B.",NA,"1949","05","02",NA,"Brasil","RS","Morretes","-51.2299995422363","-30.0331001281738",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in arenosis dumetosis Fenofase: estéril","PACA041341",NA,"Porto Alegre",NA,NA,NA,NA,"Magnoliatae",NA,"1982","29946","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:29:30-03","IAP","PACA-AGP","37905","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1948","11","08",NA,"Brasil","RS","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus siccis dumetosisin campestribus siccis graminosis Fenofase: flor","PACA037905",NA,"Porto Alegre",NA,NA,NA,NA,"Magnoliatae",NA,"1954","29946","auto","08","15",NA,NA,NA,NA,NA
"61","2019-08-27 13:29:30-03","IAP","PACA-AGP","29129","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","A. Burkart","Rambo, B.",NA,"1945","09","12",NA,"Brasil","RS","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus siccis dumetosisin campestribus siccis graminosis Fenofase: flor","PACA029129",NA,"Porto Alegre",NA,NA,NA,NA,"Magnoliatae",NA,"1954","29946","auto","08","15",NA,NA,NA,NA,NA
"62","2019-08-27 13:29:30-03","IAP","PACA-AGP","26029","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1945","01",NA,NA,"Brasil","RS","Faz. do Jarau","-56.4514007568359","-30.3875007629395",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus siccis dumetosisin campestribus siccis graminosis Fenofase: estéril","PACA026029",NA,"Quaraí",NA,NA,NA,NA,"Magnoliatae",NA,"1954","74636","auto","08","15",NA,NA,NA,NA,NA
"63","2019-08-27 13:29:30-03","IAP","PACA-AGP","53027","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1952","11","17",NA,"Brasil","RS",NA,"-54.2630996704102","-28.2992000579834",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus graminosis Fenofase: flor","PACA053027",NA,"Santo Ângelo",NA,NA,NA,NA,"Magnoliatae",NA,"1954","25915","auto","08","15",NA,NA,NA,NA,NA
"64","2019-08-27 13:29:30-03","IAP","PACA-AGP","63152","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Spies",NA,"1957",NA,NA,NA,"Brasil","RS",NA,"-56.0043983459473","-28.6606006622314",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus Fenofase: flor","PACA063152",NA,"São Borja",NA,NA,NA,NA,"Magnoliatae",NA,"1958","75549","auto","09","15",NA,NA,NA,NA,NA
"65","2019-08-27 13:29:30-03","IAP","PACA-AGP","66504","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","A. Sehenm","Camargo, O. R.","3321","1958","11","08",NA,"Brasil","RS","Est. Exp. de Pomicultura","-51.8643989562988","-29.7996997833252",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: campo seco","PACA066504",NA,"Taquari",NA,NA,NA,NA,"Magnoliatae",NA,NA,"21657","auto",NA,NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:29:30-03","IAP","PACA-AGP","63225","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Spies",NA,"1957",NA,NA,NA,"Brasil","RS",NA,"-57.0882987976074","-29.7546997070312",NA,"Habitat: in campestribus Fenofase: flor","PACA063225",NA,"Uruguaiana",NA,NA,NA,NA,"Magnoliatae",NA,"1958","93142","auto","09","18",NA,NA,NA,NA,NA
"67","2019-08-27 13:29:30-03","IAP","PACA-AGP","51518","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1951","12","26",NA,"Brasil","RS","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,"Confirmado por R. Duré em 20.04.1988. Habitat: in campestribus dumetosis Fenofase: flor","PACA051518",NA,"Vacaria",NA,NA,NA,NA,"Magnoliatae",NA,"1954","63451","auto","08","15",NA,NA,NA,NA,NA
"68","2019-08-27 13:29:30-03","IAP","PACA-AGP","69967","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia f. longipetiolata","Malme","B. Rambo SJ","Sehnem, A.","5775","1951","01","28",NA,"Brasil","RS","Passo do Socorro, ad fl. Uruguay superius","-50.9338989257812","-28.5121994018555",NA,"Habitat: in campo","PACA069967",NA,"Vacaria",NA,NA,"f. longipetiolata",NA,"Magnoliatae",NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA
"69","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0022238","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","R.Vanni","M. M. Arbo; Cácerea S. A, Fcrrucci M. S., Maruñak V.","6680","1996","10","22",NA,"Argentina","Corrientes","Dep. San Roque. Estancia Caaguazu, 11 km NE de Chavarria, camino a Tacuaritas. Aprox. 2 km al N del casco.","-58.489747","-28.888253",NA,"Planta apoyante, flores rosado-fucsia, con xilopodio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0022239","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","R. Vanni","C. Quarín; G.Norrmann, M. Urbani","3894","1987","11","18",NA,"Argentina","Corrientes","25 Km SW de San Miguelo.","-57.780555","-28.159303",NA,"Flores lilas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:36:34-03","UFJF","CESJ","28173","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","J.L. de Arruda Moreira","H.F. Leitão Filho","583","1968","09","10","América do Sul","Brasil","São Paulo",NA,"-47.4500007629395","-23.5",NA,"Herbário, com xilopódio até 30 cm. Flores roxas, floresce em setembro. Nativa do cerrado.","CESJ028173",NA,"Sorocaba",NA,NA,NA,NA,NA,NA,"1993","17154","auto","05",NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:36:34-03","UFJF","CESJ","45972","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","G. Seijo","G. Seijo; V. Solís Neffa; C. Peichoto","2405","2001","11","24","América do Sul","Uruguai","Salto","Salto acceso a Belén, 30°50'09 S, 57°42'29 W, 24 m.s.m.",NA,NA,NA,"Hierba apoyante, flores rosadas.","CESJ045972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:44:14-03","UFMS","CGMS","39513","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","A.L.B. Sartori","A. Pott; V.J. Pott; L.C.P. Lima","15256","2008","10",NA,NA,"Brasil","Mato Grosso do Sul","Rodovia BR-163, km 672,5, 9,5 km S de Rio Verde.","-54.8166667","-18.9894444",NA,"Papilionoideae. Flor salmão. Habitat: Regeneração de vegetação secundária de Cerrado, após fogo. Solo arenoso. Relevo encosta superior de forte ondulado (serra). Habito: Erva ereta com xilopódio. Esparsa.","CGMS1068892",NA,"Rio Verde","515","515",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-54,8166667","-18,9894444",NA,NA,NA
"74","2021-04-07 11:44:14-03","UFMS","CGMS","3870","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","A.L.B. Sartori","U.M. Resende; et al.","551","1991","09","21",NA,"Brasil","Mato Grosso do Sul","Passo do Lontra. Estrada de acesso ao Passo do Lontra. Solo arenoso fértil.","-56.9666667","-18.4333333",NA,"Papilionoideae. Inflorescência alaranjada. Urticante ruderal. Habitat: Solo arenoso fértil. Habito: Erva.","CGMS1016701",NA,"Miranda",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"08","08","-56,9666667","-18,4333333",NA,NA,NA
"75","2021-04-07 11:44:14-03","UFMS","CGMS","55623","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","A.L.B. Sartori","A. Pott; V.J. Pott","11970","2004","10","23",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-267, Km 537, 117 Km SW de Jardim a Porto Murtinho.","-56.6613889","-21.5894444",NA,"Papilionoideae. Fruto imaturo. Habitat: Campo herbáceo-subarbustivo de cerrado, com Elionurus, pós-fogo. Solo argiloso com afloramentos rochosos. Relevo plano. Esparsa. Habito: Erva subereta 40 cm altura, com xilopódio.","CGMS1085590",NA,"Jardim","430","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56,6613889","-21,5894444",NA,NA,NA
"76","2021-03-01 16:30:38-03","UNICAMP","UEC","153894","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Martins, MV","Martins, MV; Polido, CA; Assunção, VA","200","2010","11","17",NA,"Brazil","Mato Grosso do Sul","Fazenda Retiro Conceição","-57.799722","-21.690556",NA,"Subarbusto decumbente, 0,2m de altura. Flor coral. Chaco florestado.",NA,NA,"Porto Murtinho","103","103",NA,NA,NA,NA,"2010",NA,NA,"11","17","-57.799722","-21.690556",NA,NA,NA
"77","2021-03-01 16:30:38-03","UNICAMP","UEC","201867","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Duré, R","Hoehne, FC; Gehrt, A","s.n.","1936","08",NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,"Flor cor de abobora.","UEC189914",NA,"Campo Grande",NA,NA,NA,NA,NA,NA,"1987",NA,NA,"02",NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:30:38-03","UNICAMP","UEC","201868","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Burkart, A","Rosenngurtt, B","4226","1942","11","11",NA,"Uruguay","Paysandu",NA,NA,NA,NA,"comun en las praderas hemicriptofita, flor rosada.","UEC189917","UEC189917","Chapicuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:30:38-03","UNICAMP","UEC","201870","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Duré, R","Archer, WA; Gehrt, A","90","1936","09","06",NA,"Brazil","Mato Grosso","Capão Bonito",NA,NA,NA,"Flor cor de salmon, planta rasteira do campo.","UEC189918",NA,"Campo Grande",NA,NA,NA,NA,NA,NA,"1987",NA,NA,"02",NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:30:38-03","UNICAMP","UEC","204890","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Burkart, A","Burkart, A","5892",NA,NA,NA,NA,"Argentina","São Tomé","Argentina, Prov. Santa Fe, Reconquista (Chaco Santafeno)",NA,NA,NA,"Flor rojo vinoso; Hab. montes de seibo (Erythrina), decumbente.","UEC163858","UEC163858","Santa Fé",NA,NA,NA,NA,NA,NA,"1933",NA,NA,"11","08",NA,NA,NA,NA,NA
"81","2019-08-20 10:13:41-03","UNICAMP","UEC","55705","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.",NA,"Nunes da Cunha, C","s.n.","1982","02","26",NA,"Brazil","Mato Grosso","Fazenda Bela Vista.","-56.6227989196777","-16.2567005157471",NA,"flor, Campo alagado com +ou- 30cm de altura d#?#água. Planta herbácea ereta aproximadamente 60cm de altura, flor alaranjado com estrias vermelhas. Com frutos.",NA,NA,"Poconé",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:13:41-03","UNICAMP","UEC","201869","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Duré, R","Hoehne, FC","s.n.","1928","11","01",NA,"Brazil","Paraná","1ª Secção Botânica e Agronomia do Instituto Biológico","-50.1618995666504","-25.0949993133545",NA,NA,"UEC189916",NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,"1987","46557","auto","02",NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:13:41-03","UNICAMP","UEC","82743","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Lewis, GP","Souza, VC; Sakuragui, CM; Miyage, PH; Levensteinas, B; Bérgamo, P; Cardoso, WP","4343","1993","09","06",NA,"Brazil","São Paulo","Estrada Itararé-Bonsucesso, ca. 13km de","-49.3400001525879","-24.1100006103516",NA,"flor, Área de cerrado reflorestada com Eucalyptus. Erva, botões alaranjados, flores coral claras.",NA,NA,"Itararé",NA,NA,NA,NA,NA,NA,"1995","27729","auto","07",NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:13:41-03","UNICAMP","UEC","8522","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Moreira, JLA","Leitão Filho, HF; Semir, J; Gibbs, PE","1760","1976","02","11",NA,"Brazil","São Paulo","Nativo a 25 km ao Sul de Itararé, na Rod","-49.3400001525879","-24.1100006103516",NA,"flor, Herbáceo, com xilopódio, flores avermelhadas.",NA,NA,"Itararé",NA,NA,NA,NA,NA,NA,"1993","27729","auto","05",NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:13:41-03","UNICAMP","UEC","29864","S","Plantae","Magnoliopsida",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong.","Moreira, JLA","Leitão Filho, HF; Semir, J; Gibbs, PE","1760","1976","02","11",NA,"Brazil","São Paulo","Nativo a 25 km ao Sul de Itararé, na Rod","-49.3400001525879","-24.1100006103516",NA,"flor, Herbáceo, com xilopódio, flores avermelhadas.","UEC126350","UEC126350","Itararé",NA,NA,NA,NA,NA,NA,"1993","27729","auto","05",NA,NA,NA,NA,NA,NA
"86","2020-12-04 13:19:13-03","UDESC","LUSC","3620","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Miotto, S.T.S.","Miotto, S.T.S.; et al.",NA,"1992","11","20",NA,"Brasil","Rio Grande do Sul","Morro da Polícia.","-51.2299995422363","-30.0331001281738",NA,NA,"LUSC008432","LUSC008432","Porto Alegre",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"87","2019-01-17 11:25:23-02","PUCRS","MPUC","13664","S","Plantae",NA,"Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","C. Schlindwein",NA,NA,"1993","11","28","South America","Brasil","RS","Estrada entre Arroio Teixeira e Terra de Areia, fazenda particular","-50.0094444","-29.7458333",NA,"(F:60)",NA,NA,"Capão da Canoa",NA,NA,NA,NA,"Magnoliopsida",NA,"2017",NA,NA,"01","01","-50.0094444000","-29.7458333000","1",NA,NA
"88","2019-01-17 11:25:23-02","PUCRS","MPUC","16253","S","Plantae",NA,"Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","J.I. Bergonci",NA,NA,"1975","08","26","South America","Brasil","RS","Morro da Agronômia","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Porto Alegre",NA,NA,NA,NA,"Magnoliopsida",NA,"1975",NA,NA,"01","01","-51.2372222222","-30.0191388889","1",NA,NA
"89","2019-01-17 11:25:23-02","PUCRS","MPUC","14399","S","Plantae",NA,"Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","S.T. Miotto","M. Grings",NA,"2010","11","01","South America","Brasil","RS",".","-56.4513888889","-30.3877777778",NA,"Campo seco à beira da estrada",NA,NA,"Quaraí",NA,NA,NA,NA,"Magnoliopsida",NA,"2010",NA,NA,"01","01","-56.4513888889","-30.3877777778","1","985",NA
