"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","phylum","order","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"155","2008-05-27 22:02:00-03","MO","MOBOT","3443885","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Villalobos J",NA,NA,NA,NA,NA,NA,NA,"Barb. Rodr.","Jeaneth Villalobos","Villalobos 1010","2007","11","12","South America","Bolivia","Chuquisaca",NA,"Provincia Juana Azurduy de Padilla Municipio Tarvita. Bosque Secundario. Bajando rio abajo.","-64.49138","-19.74833",NA,NA,NA,"2092.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2009-07-21 23:34:00-03","MO","MOBOT","2480403","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"Barb. Rodr.","Per Dusén","Dusén 8512",NA,NA,NA,"South America","Brazil","Paraná",NA,"Ponta Grossa","-50.1619444","-25.095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-02-20 12:47:00-02","MO","MOBOT","1711792","PreservedSpecimen","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"(Barb. Rodr.) Cogn.","Teodoro Rojas","Rojas 3835","1921",NA,NA,"South America","Paraguay","San Pedro",NA,"Vista Alegre, alto Paraguay (Cerca Laguna Blanca).","-56.33333","-23.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-10-22 10:03:10-02","UNIOESTE","UNOP","8044","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Fêo, A.F.J.; Cezar, T.P.",NA,NA,NA,NA,"Epífita. Flhas verdes carnosas. Pétalas brancas, labelo amarelo.",NA,NA,"Barb. Rodr.","Temponi, L.G.; Fêo, A.F.J.; Cezar, T.P.; Fêo, A.F.J.; Cezar, T.P.","1108","2012","08","03",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"159","2015-10-22 10:03:10-02","UNIOESTE","UNOP","8151","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Boff, L.","2012","07",NA,NA,"Epífita. Folhas verdes, com bulbo. Flor branca, labelo amarelo.",NA,NA,"Barb. Rodr.","Boff, L.; Simão, P.C.; Temponi, L.G.; Tiscoski, T.L.; Simão, P.C.; Temponi, L.G.; Tiscoski, T.L.","20","2012","06","26",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"160","2017-05-22 15:13:20-03","UNIOESTE","UNOP","8182","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,"24,5819",NA,NA,"Barb. Rodr.","Neves, R.C.P.","51","2008","04","25",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Tarquínio Joslin dos Santos","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"161","2017-05-22 15:13:20-03","UNIOESTE","UNOP","8183","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Neves, R.C.P.",NA,NA,NA,NA,"24,5819",NA,NA,"Barb. Rodr.","Neves, R.C.P.","58","2008","06","14",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Tarquínio Joslin dos Santos","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"162","2016-07-25 15:01:45-03","UNIOESTE","UNOP","3290","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Boff, L.","2016","05","24",NA,"Epífita. Folhas verdes coriáceas, aciculares. Flores alvas com o labelo com máculas amarelas na região do disco.",NA,NA,"Barb. Rodr.","Hammes, J.K.; Hammes, J.K.; Temponi, L.G.; Escher, A. .R.; Hammes, J.K.; Temponi, L.G.; Escher, A. .R.","124","2016","05","24",NA,"Brasil","Paraná","Lindoeste","Em torno Parque Nacional do Iguaçu. Vila Goes.","-53.576099395752","-25.2600002288818",NA,NA,NA,NA,NA,NA,NA,NA,"14969","auto",NA,NA,NA,NA,NA
"163","2018-05-28 17:23:58-03","UNIOESTE","UNOP","9052","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Hentz Junior, E.J.; Nunes, A.L.T.","2016","08","28",NA,"Epífita. Folhas aciculares, verdes. Corola branca com labelo amarelo.",NA,NA,"Barb. Rodr.","Hentz Junior, E.J.; Nunes, A.L.T.; Hammes, J.K.; Escher, A.R.; Temponi, L.G.; Nunes, A.L.T.; Hammes, J.K.; Escher, A.R.; Temponi, L.G.","20","2016","07","28",NA,"Brasil","Paraná","Lindoeste","Fragmento florestal na margem do Rio Gonçalves Dias, Vila Goes","-53.576099395752","-25.2600002288818",NA,NA,NA,NA,NA,NA,NA,NA,"14969","auto",NA,NA,NA,NA,NA
"164","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","36251",NA,"Plantae","Orchidaceae","Capanemia","lossiana","Capanemia lossiana","L. Kollmann/18-01-2007",NA,NA,NA,NA,NA,NA,NA,"L. Kollmann","R. R. dos Santos",NA,"2007","06",NA,NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,"MBML036251","MBML036251",NA,NA,"PARATIPO","40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA
"165","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","36250",NA,"Plantae","Orchidaceae","Capanemia","lossiana","Capanemia lossiana","L. Kollmann/18-01-2007",NA,NA,NA,NA,NA,NA,NA,"L. Kollmann","L. Kollmann; et al","4308","2001","06","03",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","São José do Rio Claro","-40.626944","-20.35",NA,"MBML036250","MBML036250",NA,NA,"HOLOTIPO","40W37'37","20S20'60",NA,NA,NA,NA,NA,NA,NA
"166","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","44867",NA,"Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","W. Heberle/2008",NA,NA,NA,NA,"Sobre troncos - interior da mata",NA,NA,"Barb. Rodr.","R. Wasum","633","2000","08","19",NA,"Brasil","Rio Grande do Sul","Jaquirana","Mata do Gaspar - Recosta","-50.3577995300293","-28.8847007751465",NA,"MBML044867","MBML044867","900","900",NA,NA,NA,"31282","auto",NA,NA,NA,NA,NA
"167","2021-01-09 21:48:44-03","UNICENTRO","HUCO","7349","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Ruiz, E.","2016",NA,NA,NA,"Dissertação mestrado; Epifita, com botão; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Epifita, com botão",NA,NA,"Barb. Rodr.","Ruiz, E.","s.n.","2016","06",NA,NA,"Brasil","Paraná","Irati","Assungui","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"168","2017-11-24 14:11:52-02","UFLA","ESAL","20295","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Cássio van den Berg",NA,NA,NA,NA,"epífita; ; branca;; floresta",NA,NA,"Barb.Rodr.","Joice R.M.Reis","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"169","2019-11-07 11:44:47-03","FUVATES","HVAT","1215","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.","?","s.n.","2003","05","04",NA,"Brasil","Rio Grande do Sul","Arvorezinha",NA,"-52.175278","-28.872222",NA,"HVAT00001215",NA,NA,NA,NA,"-52º10'31''W","-28º52'20''S",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-07 11:44:47-03","FUVATES","HVAT","1272","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2001","08","28",NA,"Flor com tons rosados, no labelo há uma mancha amarela e alguns pontos rosas semelhantes e pequenos nódulos.",NA,NA,"Barb.Rodr.","E. Freitas","s.n.","2001","05","10",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,"HVAT00001272",NA,NA,NA,NA,"-52º17'43''W","-29º2'39''S",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-07 11:44:47-03","FUVATES","HVAT","1026","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2012","07","19",NA,NA,NA,NA,"Barb.Rodr.","E. Freitas","s.n.","2002","04","21",NA,"Brasil","Rio Grande do Sul","Boqueirão do Leão","Pedras Brancas.","-52.429444","-29.303889",NA,"HVAT00001026",NA,NA,NA,NA,"-52º25'46''W","-29º18'14''S",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-07 11:44:47-03","FUVATES","HVAT","494","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2000","11","11",NA,NA,NA,NA,"Barb.Rodr.","E. Freitas","s.n.","2000","11","11",NA,"Brasil","Rio Grande do Sul","Ilópolis",NA,"-52.124167","-28.926667",NA,"HVAT00000494",NA,NA,NA,NA,"-52º7'27''W","-28º55'36''S",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-07 11:44:47-03","FUVATES","HVAT","2461","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2008","07","30",NA,NA,NA,NA,"Barb.Rodr.","J. Spellmeier","s.n.","2008","07","30",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","PCH Cazuza Ferreira.","-50.583611","-29.448056",NA,"HVAT00002461",NA,NA,NA,NA,"-50º35'1''W","-29º26'53''S",NA,NA,NA,NA,NA,NA,NA
"174","2020-10-20 15:00:15-03","FUVATES","HVAT","817","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2012","07","19",NA,NA,NA,NA,"Barb.Rodr.","C. Gonçalves; A. Jasper","s.n.","2001","08","26",NA,"Brasil","Rio Grande do Sul","Ilópolis",NA,"-52.124167","-28.926667",NA,"HVAT00000817",NA,NA,NA,NA,"52º7'27''W","28º55'36''S",NA,NA,NA,NA,NA,NA,NA
"175","2020-10-20 15:00:15-03","FUVATES","HVAT","1574","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2001","08","29",NA,"Flor semelhante a exsicata HVAT 815, porém sem pintas rosas no labelo",NA,NA,"Barb.Rodr.","A. Jasper","s.n.","2001","03","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","PCH Cazuza Ferreira.","-50.583611","-29.448056",NA,"HVAT00001574",NA,NA,NA,NA,"50º35'1''W","29º26'53''S",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-07 11:44:47-03","FUVATES","HVAT","3712","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,"Duplicata do registro HHUCS 11969; Epífita; Interior de mata",NA,NA,"Barb.Rodr.","A. Butzke","s.n.","1993","09","02",NA,"Brasil","Rio Grande do Sul","Erechim","Mata da IBDF.","-52.273889","-27.634167",NA,"HVAT00003712",NA,NA,NA,NA,"-52º16'26''W","-27º38'3''S",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-07 11:44:47-03","FUVATES","HVAT","2473","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","W. Heberle","2008","08","14",NA,"Único exemplar encontrado no local de coleta.",NA,NA,"Barb.Rodr.","W. Heberle","s.n.","2008","08","14",NA,"Brasil","Santa Catarina","Celso Ramos",NA,"-51.336389","-27.634444",NA,"HVAT00002473",NA,NA,NA,NA,"-51º20'11''W","-27º38'4''S",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-07 11:44:47-03","FUVATES","HVAT","856","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2003","01","07",NA,NA,NA,NA,"Barb.Rodr.","E. Freitas","s.n.","2001","03","16",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,"HVAT00000856",NA,NA,NA,NA,"-52º17'43''W","-29º2'39''S",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-07 11:44:47-03","FUVATES","HVAT","2474","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","W. Heberle","2008","08","14",NA,NA,NA,NA,"Barb.Rodr.","W. Heberle","s.n.","2008","08","14",NA,"Brasil","Santa Catarina","Campos Novos",NA,"-51.225","-27.401667",NA,"HVAT00002474",NA,NA,NA,NA,"-51º13'30''W","-27º24'6''S",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-07 11:44:47-03","FUVATES","HVAT","815","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2001","08","28",NA,"Flor com tonsa levemente rosados no labelo há uma mancha amarela e alguns pontos rosas semelhantes e pequenos nódulos.",NA,NA,"Barb.Rodr.","E. Freitas","s.n.","2001","08","10",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,"HVAT00000815",NA,NA,NA,NA,"-52º17'43''W","-29º2'39''S",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-07 11:44:47-03","FUVATES","HVAT","809","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2001","08","11",NA,NA,NA,NA,"Barb.Rodr.","E. Freitas","s.n.","2001","08","11",NA,"Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167",NA,"HVAT00000809",NA,NA,NA,NA,"-52º17'43''W","-29º2'39''S",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-07 11:44:47-03","FUVATES","HVAT","1013","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2012","08","01",NA,NA,NA,NA,"Barb.Rodr.","?","s.n.","2002","08","19",NA,"Brasil","Rio Grande do Sul","Guaporé",NA,"-51.890278","-28.845556",NA,"HVAT00001013",NA,NA,NA,NA,"-51º53'25''W","-28º50'44''S",NA,NA,NA,NA,NA,NA,NA
"183","2020-10-20 15:00:15-03","FUVATES","HVAT","2454","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","W. Heberle","2008","08","04",NA,"Coletada sobre troncos no interior da mata.",NA,NA,"Barb.Rodr.","R. Wasun","s.n.","2000","08","19",NA,"Brasil","Rio Grande do Sul","Jaquirana","Mata do Gaspar, Recosta.","-50.357778","-28.884722",NA,"HVAT00002454",NA,NA,NA,NA,"50º21'28''W","28º53'5''S",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-07 11:44:47-03","FUVATES","HVAT","975","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas",NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.","E. Freitas","s.n.","2002","08","16",NA,"Brasil","Rio Grande do Sul","Boqueirão do Leão","Perau da Nega.","-52.429444","-29.303889",NA,"HVAT00000975",NA,NA,NA,NA,"-52º25'46''W","-29º18'14''S",NA,NA,NA,NA,NA,NA,NA
"185","2020-10-20 15:00:15-03","FUVATES","HVAT","803","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2001","08","29",NA,"Flor semalhante a 815, porem sem pintas no labelo.",NA,NA,"Barb.Rodr.","A. Jasper","s.n.","2001","03","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","PCH Cazuza Ferreira.","-50.583611","-29.448056",NA,"HVAT00000803",NA,NA,NA,NA,"50º35'1''W","29º26'53''S",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-07 11:44:47-03","FUVATES","HVAT","3698","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","E. Freitas","2009","09","01",NA,"Epífita",NA,NA,"Barb.Rodr.","E. Freitas","s.n.","2009","08","01",NA,"Brasil","Rio Grande do Sul","Cruzeiro do Sul","São Rafael.","-51.985278","-29.512778",NA,"HVAT00003698",NA,NA,NA,NA,"-51º59'7''W","-29º30'46''S",NA,NA,NA,NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","2983368","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","australis","Capanemia australis",NA,NA,NA,NA,"1",NA,NA,"Orchidales",NA,"R. Reitz & R. M. Klein","4054","1957","9","7","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00434323","US00434323_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","2504722","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","australis","Capanemia australis",NA,NA,NA,NA,"1",NA,NA,"Orchidales",NA,"R. M. Klein","2988","1962","9","14","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US00434320","US00434320_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","2841257","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","australis","Capanemia australis",NA,NA,NA,NA,"1",NA,NA,"Orchidales",NA,"R. Reitz & R. M. Klein","16160","1963","9","12","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US00434321","US00434321_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","3125347","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","australis","Capanemia australis",NA,NA,NA,NA,"1",NA,NA,"Orchidales",NA,"R. A. Wasum","3232","1987","9","12","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US00434318","US00434318_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","2982277","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","australis","Capanemia australis",NA,NA,NA,NA,"1",NA,NA,"Orchidales",NA,"R. Reitz & R. M. Klein","4054","1957","9","7","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00434322","US00434322_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","2504708","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","australis","Capanemia australis",NA,NA,NA,NA,"1",NA,NA,"Orchidales",NA,"R. M. Klein","3061","1962","9","16","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00434319","US00434319_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","3123346","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","riograndensis","Capanemia riograndensis",NA,NA,NA,NA,"1",NA,NA,"Orchidales",NA,"M. Rossato","4198","1988","2",NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US00434324","US00434324_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","3090718","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","riograndensis","Capanemia riograndensis",NA,NA,NA,NA,"1",NA,NA,"Orchidales",NA,"G. Grazziotin","3547","1987","11","7","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US00434325","US00434325_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","2267479","PreservedSpecimen","Plantae","Orchidaceae","Quekettia","micromera","Quekettia micromera",NA,NA,NA,NA,"1",NA,NA,"Orchidales",NA,"H. Humbert","21167","1948",NA,NA,"South America","Argentina","Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"196","2020-09-02 16:34:31-03","Cenargen","CEN","82907","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","L. B. Bianchetti","2006","09",NA,"1","Flores bastante cheirosas.",NA,NA,"Barb.Rodr.","Ernestino de S. Gomes Guarino","1103","2006","09","14",NA,"Brasil","RS","VACARIA","Estrada entre a BR - 116 (após a praça de pedágio) e a vila São Pedro, cerca de 3 km (Faz. do Sr. Sebastião). Cerca de 16 km da BR - 116.","-50.9338989257812","-28.5121994018555","Unicata","CEN00082907","CEN00082907","947","947",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA
"197","2020-09-02 16:34:31-03","Cenargen","CEN","63260","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","L. B. Bianchetti","2006","09",NA,"1","Mudas coletadas em 14/02/2006 e mantidas em cultivo no Cenargen. Material devidamente herborizado em 20/09/2006.",NA,NA,"Barb.Rodr.","Glocimar Pereira-Silva","10322","2006","02","14",NA,"Brasil","SC","ANITA GARIBALDI","Margem direita do lago, próximo ao canteiro da obra.","-51.1300010681152","-27.6891994476318","Unicata","CEN00063260","CEN00063260","640","640",NA,NA,NA,"23768","auto",NA,NA,NA,NA,NA
"198","2020-10-15 09:54:00-03","UFPR","EFC","9579","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Kersten, R.","2001","06","10",NA,"Epífita abundante em floresta ripária (mata ciliar), 880m s.n.m.. Flores alvas.",NA,NA,"Barb.Rodr.","Kersten, R.; Silva, S.M.","524","2001","06","10",NA,"Brasil","Paraná","Araucária","General Lúcio","-49.4103012084961","-25.5930995941162",NA,"EFC009579",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
"199","2019-12-09 17:30:34-03","UFPR","EFC","11174","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Reis, M.M.; Santos, T.F.","2016","04","06",NA,"Epífita em transição Araucária/Atlântica, 1000m s.n.m.",NA,NA,"Barb.Rodr.","Kersten, R.","635","2003","06","10",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-48.9805","-25.4951",NA,"EFC011174",NA,"1000","1000",NA,"-48.9805","-25.4951",NA,NA,NA,NA,NA,NA,NA
"200","2020-10-15 09:54:00-03","UFPR","EFC","9602","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Kersten, R.","2001","09","18",NA,"Epífita em floresta ripária do rio Iguaçu, 880m s.n.m.",NA,NA,"Barb.Rodr.","Kersten, R.; et al.","540","2001","09","18",NA,"Brasil","Paraná","Araucária","Campina das Pedras","-49.4103012084961","-25.5930995941162",NA,"EFC009602",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
"201","2020-10-15 09:54:00-03","UFPR","EFC","9585","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Kersten, R.","2001","08","29",NA,"Epífita abundante em floresta ripária do rio Iguaçu, 880m s.n.m.",NA,NA,"Barb.Rodr.","Kersten, R.; et al.","529","2001","08","29",NA,"Brasil","Paraná","Araucária","Guajuvira","-49.4103012084961","-25.5930995941162",NA,"EFC009585",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
"202","2020-10-15 09:54:00-03","UFPR","EFC","10129","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,"Epífita, flores claras, 900m s.n.m.. Vegetação ribeirinha secundária.",NA,NA,"Barb.Rodr.","Kersten, R.","1077","2005","07","26",NA,"Brasil","Paraná","Araucária","Rio Iguaçu","-49.4103012084961","-25.5930995941162",NA,"EFC010129",NA,"900","900",NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
"203","2020-10-15 09:54:00-03","UFPR","EFC","10032","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,"Epífita, flores claras",NA,NA,"Barb.Rodr.","Kersten, R.","1077","2005","07","26",NA,"Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,"EFC010032",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
"204","2019-12-09 17:30:34-03","UFPR","EFC","16721","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Engels, M.E.","2008","12",NA,NA,"Epífita, flores brancas, frequente",NA,NA,"Barb.Rodr.","Engels, M.E.","17","2008","08","29",NA,"Brasil","Paraná","Carambeí","Catanduvas de Fora","-50.0971984863281","-24.9178009033203",NA,"EFC016721",NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA
"205","2021-03-25 13:53:02-03","UNIVILLE","JOI","9396","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Mancinelli, W. S.","2009","09","06",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Mista",NA,NA,"Barb.Rodr.","F. Woitexem","20","2009","09","06",NA,"Brasil","Santa Catarina","Canoinhas","B. Aparecida.","-50.3899993896484","-26.1772003173828",NA,"JOI009396",NA,NA,NA,NA,NA,NA,"50616","auto",NA,NA,NA,NA,NA
"206","2019-07-09 12:44:19-03","F","FMNH-SEEDPLANTS","V0435850F","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"J. L. Waechter","1676","1980","8","29","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0435850F","V0435850F_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"207","2019-07-09 12:46:58-03","F","FMNH-SEEDPLANTS","V0435851F","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","RRC ID Flag",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"T. M. Pedersen","13919","1984","8","28","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,"V0435851F","V0435851F_01 V0435851F_02",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"13919",NA,NA
"208","2019-07-09 12:44:19-03","F","FMNH-SEEDPLANTS","V0435852F","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"J. L. Waechter","1696","1980","9","20","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0435852F","V0435852F_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
