"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"1218","2021-02-25 10:12:19-03","CVRD","CVRD","3695","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Souza, V.D.","286","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Preciosa branca","CVRD003695","1992","01","14","À margem da estrada, lado esquerdo indo para Barra de Caravelas - Caravelas - BA.","BA","-39.2658004760742","-17.7318992614746",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schulecht.",NA,"Piero Delprete","Caravelas",NA,NA,"106553","auto","1999","03","18","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1219","2021-02-25 10:12:19-03","CVRD","CVRD","9984","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Folli, D.A.","5482","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Preciosa branca","CVRD009984","2007","02","22",NA,"ES","-40.0722007751465","-19.3910999298096",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schulecht.",NA,"Daniela Zappi","Linhares",NA,NA,"48094","auto","2008","08","24","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1220","2021-03-01 11:51:42-03","UFPE","UFP","51503","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Gomes, J; Alves, M; Melo, Y; Araújo, A; Martins, S","6",NA,"Brasil",NA,NA,"Arbusto coletado em Reserva de Mata Atlântica. Material fixado em meio líquido para estudos anatômicos.; Arbusto coletado em Reserva de Mata Atlântica. Material fixado em meio líquido para estudos anatômicos.","UFP051503","2005","03","21",NA,"Pernambuco","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Cham. & Schltdl",NA,"Alves-Araújo, A","São Lourenço da Mata",NA,NA,"21764","auto","2009","06","26",NA,NA,NA,NA,NA,NA,NA,NA
"1221","2021-03-01 11:51:42-03","UFPE","UFP","42197","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Oliveira, M; Galileu, A","UFP2039",NA,"Brasil",NA,NA,"Arbusto mais ou menos 3,0m alt.; flores esverdeadas. Ocasional.; Arbusto mais ou menos 3,0m alt.; flores esverdeadas. Ocasional.","UFP042197","2005","11","21",NA,"Piauí","-9.767878","-8.036111","-9.767878","-8.036111",NA,NA,"Cham. & Schltdl",NA,"Oliveira, M","Campo Maior",NA,NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2021-03-01 11:51:42-03","UFPE","UFP","42160","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Oliveira, M; Galileu, A","UFP2008",NA,"Brasil",NA,NA,"Arbusto mais ou menos 3,0m alt.; flores esverdeadas. Ocasional.; Arbusto mais ou menos 3,0m alt.; flores esverdeadas. Ocasional.","UFP042160","2005","10","13",NA,"Piauí","-9.767878","-8.036111","-9.767878","-8.036111",NA,NA,"Cham. & Schltdl",NA,"Oliveira, M","Campo Maior",NA,NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2021-03-01 11:51:42-03","UFPE","UFP","42128","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Oliveira, M; Galileu, A","UFP1976",NA,"Brasil",NA,NA,"Arbusto mais ou menos 3,5m alt.; flores pequenas esverdeadas. Ocasional.; Arbusto mais ou menos 3,5m alt.; flores pequenas esverdeadas. Ocasional.","UFP042128","2005","08","13",NA,"Piauí","-9.767878","-8.036111","-9.767878","-8.036111",NA,NA,"Cham. & Schltdl",NA,"Oliveira, M","Campo Maior",NA,NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2021-03-01 11:51:42-03","UFPE","UFP","42095","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Oliveira, M; Galileu, A","UFP1943",NA,"Brasil",NA,NA,"Arbusto mais ou menos 3,5m alt.; flores cremes. Ocasional.; Arbusto mais ou menos 3,5m alt.; flores cremes. Ocasional.","UFP042095","2005","06","15",NA,"Piauí","-9.767878","-8.036111","-9.767878","-8.036111",NA,NA,"Cham. & Schltdl",NA,"Oliveira, M","Campo Maior",NA,NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2021-03-01 11:51:42-03","UFPE","UFP","42011","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Oliveira, M; Galileu, A","UFP1913",NA,"Brasil",NA,NA,"Arbusto mais ou menos 3,5 m alt.; flores esverdeadas. Ocasional.; Arbusto mais ou menos 3,5 m alt.; flores esverdeadas. Ocasional.","UFP042011","2005","12","13",NA,"Piauí","-9.767878","-8.036111","-9.767878","-8.036111",NA,NA,"Cham. & Schltdl",NA,"Oliveira, M","Campo Maior",NA,NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2021-03-01 11:51:42-03","UFPE","UFP","52653","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Oliveira, M","3278",NA,"Brasil",NA,NA,"Arbusto espinescente; frutos arroxeados.; Arbusto espinescente; frutos arroxeados.","UFP052653","2008","03","08",NA,"Bahia","-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,"Cham. & Schltdl",NA,"Oliveira, M","São Desidério",NA,NA,"175149","auto","2008","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2021-03-01 11:51:42-03","UFPE","UFP","43503","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Oliveira, R; Oliveira, MEA","UFP4",NA,"Brasil",NA,NA,"Arbusto escandente, cerca de 3 m alt.; flores brancas tubulosas. Apresenta heteroestilia; Arbusto escandente, cerca de 3 m alt.; flores brancas tubulosas. Apresenta heteroestilia","UFP043503",NA,NA,NA,NA,"Pernambuco","-35.2546997070312","-7.850830078125",NA,NA,NA,NA,"Cham. & Schltdl",NA,"Pereira, RC; O.Cano","Carpina",NA,NA,"19558","auto","2006","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"1228","2020-09-25 10:40:02-03","UFPE","UFP","83245","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Coutinho, TS; Bazante, ML","212",NA,"Brasil",NA,NA,"Arbusto ca. 2m alt.; flores com corola de tubo arroxeado. Lobos alvos. Aroma adocicado.; Mata do Curado. Borda da Mata; Mata Atlântica.","UFP083245","2017","05","15",NA,"Pernambuco","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Cham. & Schltdl",NA,"Coutinho, TS","Recife",NA,NA,"18865","auto","2017","05","23",NA,NA,NA,NA,NA,NA,NA,NA
"1229","2021-03-01 11:51:42-03","UFPE","UFP","41491","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Oliveira, M; Galileu, A","1778",NA,"Brasil",NA,NA,"Arbusto espinescente mais ou menos 3,0m alt.; frutos imaturos verde.; Arbusto espinescente mais ou menos 3,0m alt.; frutos imaturos verde.","UFP041491","2005","05","13",NA,"Piauí","-41.9425010681152","-4.45666980743408",NA,NA,NA,NA,"Cham. & Schltdl",NA,"Oliveira, M","Capitão de Campos",NA,NA,"31683","auto","2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2021-03-01 11:51:42-03","UFPE","UFP","77706","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Pessoa, E; Louzada, RB; Queiroz, R; Cavalcanti, D; Lucena, D; Aguiar, JN","1263",NA,"Brasil",NA,NA,"Arbusto com flores róseas.","UFP077706","2014","08","06",NA,"Sergipe","-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,"Cham. & Schltdl",NA,"Pessoa, E","Capela",NA,NA,"19889","auto","2014","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2019-08-02 10:21:47-03","CPATSA","HTSA","5207","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Matos Andrade, P.E.","138",NA,"Brasil",NA,NA,"Árvore ca 4 m alt., Folhas discolores. Frutos roxos.; Mata Atlântica Estádio Secundário.",NA,"2012","10","03","Região Metropolitana de Salvador.","Bahia","-38.833333","-13.618611","-38.833333","-13.618611",NA,NA,"Müll. Arg.",NA,NA,"Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2019-08-02 10:21:47-03","CPATSA","HTSA","5276","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"Guedes, M.L.","19408",NA,"Brasil",NA,NA,"Arbusto, espinescente, ca 2 m alt., Folhas cartáceas. Flores com tubo vináceo.; Mata em Estádio Secundário.",NA,"2012","03","03","Litoral Norte, Esplanada, Jandaíra,, entrada para Jandaíra. Estrada de barro.","Bahia","-38.333333","-12.128333","-38.333333","-12.128333",NA,NA,"Müll. Arg.",NA,"Guedes, M.L.",NA,"24","24",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-09-12 05:00:02-03","US","US","3350247","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"M. J. Jansen-Jacobs, B. Welle, C. G. Gustafsson, V. James & R. Andrew","4361","South America - Neotropics","Guyana",NA,NA,NA,"US00636544","1995","7","5","Crabwood Creek, Rupununi River, Kanuku Mts.","U. Takutu-U. Essequibo","-59.4","3.16",NA,NA,NA,"Rubiales","Benth.",NA,"Gustafsson, C. G. R.",NA,"100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1234","2020-09-12 05:00:02-03","US","US","702486","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia","Isotype","M. R. Schomburgk","32","South America - Neotropics","Guyana",NA,NA,NA,"US00138442","1837",NA,NA,"Falls of Essequibo River.",NA,NA,NA,NA,NA,NA,"Rubiales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1235","2020-09-12 05:00:02-03","US","US","3724376","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"K. M. Redden, K. J. Wurdack, A. Rodriguez, C. Perry, P. Ragnauth, N. John & E. Joseph","6269","South America - Neotropics","Guyana",NA,NA,NA,"US03469652","2008","10","4","Essequibo River, between Line 9-10, on Line 9 side of river","U. Takutu-U. Essequibo","-58.2161","3.41097",NA,NA,NA,"Rubiales","Benth.",NA,"Kirkbride, J. H.",NA,"106",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1236","2020-09-12 05:00:02-03","US","US","3462096","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"L. J. Gillespie & H. Persaud","1442","South America - Neotropics","Guyana",NA,NA,NA,"US00791436","1989","5","28","Essequibo River between Omai and Dennison Mine Camp, near Kumaka Falls","Cuyuni-Mazaruni","-58.75","5.35",NA,NA,NA,"Rubiales","Benth.",NA,"Taylor, C. M.",NA,"10","15",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1237","2020-09-12 05:00:02-03","US","US","3478191","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"T. McDowell, S. Allicock, P. Acevedo-Rodriguez, C. Feuillet & S. Tiwari","1901","South America - Neotropics","Guyana",NA,NA,NA,"US00808157","1990","2","19","±4 km NW of Surama Village, ±10 km N of new Paranapanema Road, along western trail to Buro-Buro River","U. Takutu-U. Essequibo","-59.0667","4.15",NA,NA,NA,"Rubiales","Benth.",NA,"Taylor, C. M.",NA,"65","90",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1238","2020-09-12 05:00:02-03","US","US","3478221","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"T. McDowell","3286","South America - Neotropics","Guyana",NA,NA,NA,"US00808187","1990","9","20","Along Essequibo River","U. Demerara-Berbice","-58.6667","4.66667",NA,NA,NA,"Rubiales","Benth.",NA,"Taylor, C. M.",NA,"60",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1239","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"K. M. Redden, C. Perry, D. Singh, E. Alexander, H. James, N. John, H. Simon & E. Joseph","5289","South America - Neotropics","Guyana",NA,NA,NA,NA,"2007","1","28","Conservation International concession on the Essequibo River. Right side of river bank going down river.","U. Takutu-U. Essequibo","-58.2506","3.52356",NA,NA,NA,"Rubiales","Benth.",NA,"Kirkbride, J. H.",NA,"133",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1240","2020-09-12 05:00:02-03","US","US","3470095","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"B. E. Hammel, S. Koemar, U. Raghoenandan, R. Evans & H. Peckham","21235","South America - Neotropics","Suriname",NA,NA,NA,"US00812459","1998","4","1","Litani R., 6 km upstream from confl. with Marowini R. to form Lawa R.","Sipaliwini","-54.11","3.28",NA,NA,NA,"Rubiales","Benth.",NA,"Taylor, C. M.",NA,"150",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1241","2020-09-12 05:00:02-03","US","US","2837671","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"J. Bruijn","1505","South America - Neotropics","Colombia",NA,NA,NA,"US00750090","1967","11","25","Dpto. Antioquia and Dpto. Bolívar border, near the confluence of the rivers Ite and Tamar into the river Cimitarra, +- 38 kmW. of Barrancabermeja",NA,"-74.25","6.91",NA,NA,NA,"Rubiales","Benth.",NA,"Steyermark, J. A., (VEN)",NA,"100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1242","2020-09-12 05:00:02-03","US","US","3478186","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"T. McDowell & D. Gopaul","2381","South America - Neotropics","Guyana",NA,NA,NA,"US00808152","1990","4","20","Corentyne River, between Cow Falls and Baba Grant sawmill landing","E. Berbice-Corentyne","-57.6167","4.91667",NA,NA,NA,"Rubiales","Benth.",NA,"Taylor, C. M.",NA,"10","25",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1243","2020-09-12 05:00:02-03","US","US","3553390","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,"H. ter Steege & P. De Jager","313","South America - Neotropics","Guyana",NA,NA,NA,"US01000785","1988","4","6","Mabura Hill, 180 km SSE of Georgetown. Essequibo River, Waraputa Falls","U. Demerara-Berbice","-58.63","5.33",NA,NA,NA,"Rubiales","Benth.",NA,"Kirkbride, J. H.",NA,NA,"50",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1244","2020-09-12 05:00:02-03","US","US","2341271","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"J. M. Pires","3837","South America - Neotropics","Brazil",NA,NA,NA,"US02506014","1952","1","7","Da Amazonia, Rio Sao Manoel, Cachoeira do Caldeirao nas pedras da beira","Pará",NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1245","2020-09-12 05:00:02-03","US","US","3584631","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"M. L. Guedes & F. S. Gomes","16537","South America - Neotropics","Brazil",NA,NA,NA,"US02506013","2009","5","16","Regiao Metropolitana de Salvador, Lauro de Freitas","Bahia",NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1246","2020-09-12 05:00:02-03","US","US","3698894","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,"M. L. Guedes, F. S. Gomes & et al.","88298","South America - Neotropics","Brazil",NA,NA,NA,"US02506012","2009","3","30","Litoral Norte, Mata de Sao Joao, Reserva do Parque Ecologico de Sauipe","Bahia","-37.9233","-12.3906",NA,NA,NA,"Rubiales","Müll. Arg.","US02506012_01",NA,NA,"32",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1247","2020-09-12 05:00:02-03","US","US","3082860","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","intercedens","Chomelia intercedens",NA,"M. Vieira, R. M. de Carvalho-Okano & M. Soares","464","South America - Neotropics","Brazil",NA,NA,NA,"US02506094","1986","10","8","MG. Araponga, Serra da Grama, amta a +/- 1 km da Fazenda da Neblina, estrada para Bom Jesus da Madeira","Minas Gerais",NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506094_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1248","2020-09-12 05:00:02-03","US","US","3668231","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","intercedens","Chomelia intercedens",NA,"A. Knob, A. Webber, R. Bilby & A. Bichara","702","South America - Neotropics","Brazil",NA,NA,NA,"US02506092","1987","4","23","UHE-BALBINA-Rio Uatuma","Amazonas",NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506092_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1249","2020-09-12 05:00:02-03","US","US","3113024","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","intercedens","Chomelia intercedens",NA,"W. Thomas, D. Ackerley, J. Guedes & R. P. Lima","4657","South America - Neotropics","Brazil",NA,NA,NA,"US02506093","1985","10","30","Mun. Cacaeres: 45 km SE of Pontes e Lacerda on road to Caceres (BR174)","Mato Grosso","-59.03","-15.47",NA,NA,NA,"Rubiales","Müll. Arg.","US02506093_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1250","2020-09-12 05:00:02-03","US","US","3116811","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","intercedens","Chomelia intercedens",NA,"C. A. Cid Ferreira & et al.","6422","South America - Neotropics","Brazil",NA,NA,NA,"US02506095",NA,NA,NA,"Mun, Sta. Terezinha, MT. BR 158, Rod. para Vila Rica, a 21 km S da Cidade de Sta. Terezinha, Serra da Cobrinha","Mato Grosso","-50.85","-10.18",NA,NA,NA,"Rubiales","Müll. Arg.","US02506095_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1251","2020-09-12 05:00:02-03","US","US","3348237","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"B. A. S. Pereira & D. Alvarenga","3116","South America - Neotropics","Brazil",NA,NA,NA,"US02506075","1996","7","3","Municipio de Teresina de Goias, Km 14 da estrada Teresina de Goias/Nova Roma, a partir do entroncamento para Campos Belos, Gr.","Goiás","-47.5","-13.5",NA,NA,NA,"Rubiales","Müll. Arg.","US02506075_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1252","2020-09-12 05:00:02-03","US","US","255348","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana","Possible syntype","L. Riedel","57","South America - Neotropics","Brazil",NA,NA,NA,"US01101057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US01101057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1253","2020-09-12 05:00:02-03","US","US","3406289","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"G. Hatschbach, A. Schinini & E. L. Barbosa","70940","South America - Neotropics","Brazil",NA,NA,NA,"US02506074","2000","5","11","Rio Palmas (Mun. Conceicao do Tocantins)","Tocantins",NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506074_01",NA,NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1254","2020-09-12 05:00:02-03","US","US","3071427","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"L. A. Mattos Silva & T. S. Santos","1889","South America - Neotropics","Brazil",NA,NA,NA,"US02506078","1985","11","20","Regiao Cacaueira da Bahia, Municipio de Cairu, Ilha de Tinhare, Fazenda dos Piloes, Piacaval nativo (Attalea funifera Mart.) associado a capeora","Bahia",NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506078_01",NA,NA,"20",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1255","2020-09-12 05:00:02-03","US","US","3240192","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","56027","South America - Neotropics","Brazil",NA,NA,NA,"US02506077","1991","11","10","Arraias, km 15-20 da rodovia para Parana","Tocantins",NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1256","2020-09-12 05:00:02-03","US","US","3071855","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"A. Souza, J. da Silva & J. Costa","1213/1394/975","South America","Brazil",NA,NA,NA,"US02506079",NA,NA,NA,"MT-Porto Esperidiao BR 174/364, km 144",NA,NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506079_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1257","2020-09-12 05:00:02-03","US","US","2776281","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"G. Hatschbach","37763","South America - Neotropics","Brazil",NA,NA,NA,"US02506080","1975","11","21","Rod. Brasilia-Belem, Rio das Almas mun. Jaragua)","Goiás",NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1258","2020-09-12 05:00:02-03","US","US","3292707","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","60453","South America - Neotropics","Brazil",NA,NA,NA,"US02506076","1994","11","12","Rodovia Arraias a Parana, trevo com rodovia para Conceicao do Tocantins (mun. Arraias)","Tocantins",NA,NA,NA,NA,NA,"Rubiales","Müll. Arg.","US02506076_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1259","2020-09-12 05:00:02-03","US","US","3105083","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","24567","South America - Neotropics","Brazil",NA,NA,NA,"US02506165","1969","3","17","Planalto do Brasil, Chapada dos Veadeiros, Gallery margin, cerrado and gallery woods on steep rocky slopes, ca. 41 km north of Veadeiros","Goiás",NA,NA,NA,NA,NA,"Rubiales","Cham. & Schltdl.","US02506165_01",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1260","2020-09-12 05:00:02-03","US","US","3041455","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"W. Hahn, E. Simonis, R. Duré & L. Pérez","1289","South America","Paraguay",NA,NA,NA,"US02506137","1983","3","22","Bella Vista, 2 km S of town, Ranch of Felix Ocariz","Amambay","-56.5","-22.17",NA,NA,NA,"Rubiales","Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1261","2020-09-12 05:00:02-03","US","US","3302700","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"T. S. Filgueiras & R. D. Lopes","2419","South America - Neotropics","Brazil",NA,NA,NA,"US02506152","1992","8","4","Municipio de Niquelandia, localidade de Maceda, ca. 20km de Niquelandia","Goiás","-48.38","-14.3",NA,NA,NA,"Rubiales","Cham. & Schltdl.","US02506152_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"1262","2020-09-12 05:00:02-03","US","US","3435603","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"H. D. Clarke","2703","South America - Neotropics","Guyana",NA,NA,NA,"US00699455","1996","10","1","Iwokrama Rainforest Reserve; transect: Essequibo R. - summit of Turtle Mt., 2.5km W. of Essequibo R.","Potaro-Siparuni","-58.7119","4.73306",NA,NA,NA,"Rubiales","Cham. & Schltdl.",NA,"Delprete, P. G.",NA,"200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
