"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"544","2020-09-12 05:00:02-03","US","US","1042475","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"F. W. Pennell","1917","12","1","Colombia","Cundinamarca",NA,"Pandi, open slope",NA,NA,NA,NA,NA,"US02342379",NA,"2813","900","1100",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"545","2020-09-12 05:00:02-03","US","US","1121998","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"E. Pittier","1921","10","18","Venezuela",NA,NA,"Federal District, near creek, near El Zigzag, between Caracas and Puerto Cabello",NA,NA,NA,NA,NA,"US02342406",NA,"67",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"546","2020-09-12 05:00:02-03","US","US","1999405","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"J. Araque Molina & F. A. Barkley","1948","12","21","Colombia","Norte de Santander",NA,"Peralonso en los alrededores de Santiago",NA,NA,NA,NA,NA,"US02342371",NA,"18NS146*","120",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"547","2020-09-12 05:00:02-03","US","US","2533886","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"I. L. Wiggins & D. Porter","1967","2","14","Ecuador","Colón",NA,"Galapagos Islands, Cinder ridge about 1.5 km inland from beach at E end of Post Office Bay, Isla Floreana (Charles Island)",NA,NA,NA,NA,NA,"US02342475","US02342475_01","538","80",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"548","2020-09-12 05:00:02-03","US","US","2167603","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Maxwell, R. H., (JEF), Indiana University Southeast (UNITED STATES)",NA,NA,NA,"J. J. Wurdack & J. V. Monachino","1956","1","18","Venezuela","Bolívar",NA,"Río Suapure, west of Raudal Budare (about 70 river km from mouth)","-66.72","6.59",NA,NA,NA,"US00871077",NA,"41270","110","120",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"549","2020-09-12 05:00:02-03","US","US","1952470","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"H. Fernando Pedro","1948","6","26","Colombia","Cundinamarca",NA,"Sazaima",NA,NA,NA,NA,NA,"US02342427","US02342427_01","s.n.",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"550","2020-09-12 05:00:02-03","US","US","1549685","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"S. Venturi","1930","4","4","Argentina","Tucuman",NA,"Departamento Burruyacu, Cerro del Campo.",NA,NA,NA,NA,NA,"US02342459",NA,"10409","1500",NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"551","2020-09-12 05:00:02-03","US","US","2532951","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"G. Hatschbach","1961","4","6","Brazil","Paraná",NA,"Mun. Guaira, 7-Quedas, das margens do Rio Parana",NA,NA,NA,NA,NA,"US02342436","US02342436_01","7914","220",NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"552","2020-09-12 05:00:02-03","US","US","1999586","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"J. Cervantes, J. A. Molina & F. A. Barkley","1949","1","6","Colombia","Bolívar",NA,"Al Occidente de Monteria, cerca al rio Sinu",NA,NA,NA,NA,NA,"US02342381",NA,"19Bo062","20",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"553","2020-09-12 05:00:02-03","US","US","2642874","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"H. S. Irwin, R. Maxwell & D. C. Wasshausen","1968","2","4","Brazil","Distrito Federal",NA,"Planalto do Brasil, Legume garden, experimental station, campus of Universidade de Brasilia, Brasilia",NA,NA,NA,NA,NA,"US02342435","US02342435_01","19507a","1000",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"554","2020-09-12 05:00:02-03","US","US","2169262","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"T. Pederson","1954","5","13","Argentina","Corrientes",NA,"Estancia Santa Teresa, dep. Mburucuya",NA,NA,NA,NA,NA,"US02342455",NA,"2707",NA,NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"555","2020-09-12 05:00:02-03","US","US","1187890","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"W. E. Broadway","1923","1","5","Venezuela",NA,NA,"Hills, vicinity of Cristobal Colon",NA,NA,NA,NA,NA,"US02342410",NA,"254",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"556","2020-09-12 05:00:02-03","US","US","3021325","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"P. S. Bentley","1982","12","29","Ecuador","Colón",NA,"Galapagos Islands, Santa Cruz, Pelican Bay, area around 3 houses near public laundry stand",NA,NA,NA,NA,NA,"US02342473","US02342473_01","140",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","1483741","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"P. Jörgensen","1929","12","10","Paraguay",NA,NA,"12 ma Ciann petus pink, in campueros v. Rica [interpreted]",NA,NA,NA,NA,NA,"US02342464",NA,"3420",NA,NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","2533881","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"I. L. Wiggins & D. Porter","1967","2","20","Ecuador","Colón",NA,"Galapagos Islands, near SW end of Conway Bay, Isla Santa Cruz (Indefatigable Island)",NA,NA,NA,NA,NA,"US02342474",NA,"728",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","1350508","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1926","11","15","Colombia","Bolívar",NA,"North of Arjona",NA,NA,NA,NA,NA,"US02342370",NA,"14521","30","50",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"560","2020-09-12 05:00:02-03","US","US","2818182","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"I. L. Wiggins","1964","2","15","Ecuador","Colón",NA,"Isla Santa Cruz, Galapagos Islands, vicinity of Charles Darwin Research Station, Academy Bay",NA,NA,NA,NA,NA,"US02342479","US02342479_01","18729","30",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","1853655","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"A. Bermudez",NA,NA,NA,"Colombia","Valle del Cauca",NA,"Chambimbal (reformatorio de Menores), Municipio de Buga - Valle",NA,NA,NA,NA,NA,"US02342429",NA,"15","1300",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"562","2020-09-12 05:00:02-03","US","US","2533883","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"I. L. Wiggins","1964","1","26","Ecuador","Colón",NA,"Isla Santa Cruz, Galapagos Islands, in Transition Zone along Old Trail from Academy Bay toward Bella Vista",NA,NA,NA,NA,NA,"US02342484","US02342484_01","18387","80",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US","1827752","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"J. T. Howell","1932","5","2","Ecuador","Colón",NA,"Galapagos Islands, Academy Bay, Indefatigable island",NA,NA,NA,NA,NA,"US02342488",NA,"9051A",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","1561040","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"J. C. B. Mutis","1760",NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US02342387",NA,"4693",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US","532858","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Herbert H. Smith","1898","10",NA,"Colombia",NA,NA,"Santa Marta, United States of Colombia",NA,NA,NA,NA,NA,"US02342389",NA,"284",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US","1057404","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"E. Hassler","1913","3",NA,"Paraguay","Central",NA,"Paraguaria Centralis: in regione lacus Ypacaray",NA,NA,NA,NA,NA,"US02342465",NA,"12529",NA,NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","1337435","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"J. Triana","1851",NA,NA,"Colombia",NA,NA,"Nouvelle-Grenade. Magdalena Valley.",NA,NA,NA,NA,NA,"US02342368","US02342368_01","1149",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","921130","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"A. Stewart","1905","12","29","Ecuador","Colón",NA,"Galapagos Islands, James Island, James Bay, on the lower parts",NA,NA,NA,NA,NA,"US02342489","US02342489_01","1870",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"569","2020-09-12 05:00:02-03","US","US","2045841","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"O. Haught","1948","6","12","Colombia","Cundinamarca",NA,"San Antonio",NA,NA,NA,NA,NA,"US02342369",NA,"6235","250",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US","1041966","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"F. W. Pennell","1917","9","7","Colombia","Cundinamarca",NA,"Caqueza, open slope below C.",NA,NA,NA,NA,NA,"US02342374",NA,"1840","1500","1600",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US","1999288","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"J. Giacometto","1948","12","29","Colombia","Magdalena",NA,"A la orilla del rio Manzanares, cerca de Sana Marta",NA,NA,NA,NA,NA,"US02342386",NA,"1067","10",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"572","2020-09-12 05:00:02-03","US","US","532857","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Herbert H. Smith","1898","3",NA,"Colombia",NA,NA,"Santa Marta, United Stated of Colombia",NA,NA,NA,NA,NA,"US02342383",NA,"283","30",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"573","2020-09-12 05:00:02-03","US","US","2169879","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"A. Ducke","1943","9","14","Brazil","Amazonas",NA,"Da Amazonia, Rio Branco, Sao Marcos, ilha de mata no campo alto",NA,NA,NA,NA,NA,"US02342437","US02342437_01","1610",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"574","2020-09-12 05:00:02-03","US","US","1661436","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"W. A. Archer","1935","2","2","Venezuela","Aragua",NA,"Small vine, dry hillside, Limon, bear Maracay",NA,NA,NA,NA,NA,"US02342409",NA,"3001",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"575","2020-09-12 05:00:02-03","US","US","1999483","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"J. A. Molina & F. A. Barkley","1948","11","24","Venezuela","Amazonas",NA,"Orillas del rico Orinoco en los alrededores de San Fernando",NA,NA,NA,NA,NA,"US02342401",NA,"18V171","250",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"576","2020-09-12 05:00:02-03","US","US","1907524","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"H. García Barriga","1947","1","15","Colombia","Cundinamarca",NA,"La Eperanza a San Javier; camino de herradura y linea del Ferrocarril a Girardot",NA,NA,NA,NA,NA,"US02342422",NA,"12187","1000","1280",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"577","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Grimes, J.",NA,NA,NA,"T. McDowell, C. Feuillet, P. Acevedo-Rodriguez, S. Tiwari & A. Raphael","1990","3","6","Guyana","U. Takutu-U. Essequibo",NA,"Karasabai, near Yurora creek","-59.5167","4.06667",NA,NA,NA,NA,NA,"2142","100","110",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"578","2020-09-12 05:00:02-03","US","US","1097482","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,"In regione fluminis Alto Parana",NA,NA,NA,NA,NA,"US02342466","US02342466_01","6376",NA,NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"579","2020-09-12 05:00:02-03","US","US","3025205","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"G. S. Bunting & L. Chacon-Q.","1978","11","23","Venezuela","Zulia",NA,"Dtto. Bolivar: carretera Palito Blanco-Quiroz, en sitio 2 km al este del devio hacia El Consejo",NA,NA,NA,NA,NA,"US02342405",NA,"6601",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"580","2020-09-12 05:00:02-03","US","US","1907488","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"H. García Barriga","1947","1","2","Colombia","Cundinamarca",NA,"La Mesa, camino de herradura de La Mesa a San Javier",NA,NA,NA,NA,NA,"US02342425",NA,"12127","950","1320",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"581","2020-09-12 05:00:02-03","US","US","1043861","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"F. W. Pennell","1917","12","30","Colombia","Tolima",NA,"West of San Lorenzo, open gravelly slope",NA,NA,NA,NA,NA,"US02342413",NA,"3513","400","600",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"582","2020-09-12 05:00:02-03","US","US","1742155","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"W. L. Schmitt","1938","7","26","Ecuador","Colón",NA,"Elizabeth Bay, Galapagos Islands: Albermarle Is.",NA,NA,NA,NA,NA,"US02342487",NA,"109",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"583","2020-09-12 05:00:02-03","US","US","2169245","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"T. Pederson","1954","4","18","Argentina","Corrientes",NA,"Alongt the bank of the Rio Parana",NA,NA,NA,NA,NA,"US02342456",NA,"2671",NA,NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"584","2020-09-12 05:00:02-03","US","US","1593343","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"H. García Barriga","1935","4","10","Colombia",NA,NA,"La Esperanza",NA,NA,NA,NA,NA,"US02342416","US02342416_01","3065",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"585","2020-09-12 05:00:02-03","US","US","2630256","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"T. Pederson","1964","11","7","Argentina","Corrientes",NA,"Tacuaral, dep. General Paz",NA,NA,NA,NA,NA,"US02342454",NA,"7109",NA,NA,NA,"Rosales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"586","2020-09-12 05:00:02-03","US","US","1420096","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"S. Mille","1926","3",NA,"Ecuador",NA,NA,"Prope Guayaquil",NA,NA,NA,NA,NA,"US02342471",NA,"4",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"587","2020-09-12 05:00:02-03","US","US","1143415","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"F. W. Pennell",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US02342377",NA,"5499",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"588","2020-09-12 05:00:02-03","US","US","3469458","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"L. Rico, T. Windsor-Shaw, A. McRobb, L. Arroyo & C. Roth","2003","2","27","Bolivia","Santa Cruz",NA,"Nuflo de Chavez, near San Javier, on the way to Concepsion","-62.507","-16.4001",NA,NA,NA,"US02342468",NA,"1433","477",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"589","2020-09-12 05:00:02-03","US","US","2673334","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"J. A. Steyermark & B. Manara","1973","9","2","Venezuela","Anzoategui",NA,"Isla Los Monos: north of Pertigalete, north of Conoma","-64.55","10.27",NA,NA,NA,"US02342408",NA,"107965",NA,"25",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"590","2020-09-12 05:00:02-03","US","US","1933941","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"L. Bermudez & F. A. Barkley","1947","12","1","Colombia","Valle del Cauca",NA,"Departamento del Valle, Cerro de Tres Cumbres; en los alrededores de Cali",NA,NA,NA,NA,NA,"US02342414","US02342414_01","17C862","1100",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"591","2020-09-12 05:00:02-03","US","US","1900331","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"H. García Barriga","1946","4","17","Colombia",NA,NA,"Cundinamarca y Tolima (limites): entre Pandi (Cund.) e Icononzo (Tol.)",NA,NA,NA,NA,NA,"US02342421","US02342421_01","11998","980","1340",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"592","2020-09-12 05:00:02-03","US","US","1143424","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"F. W. Pennell","1922","5","13","Colombia","Valle del Cauca",NA,"Department of El Valle, Dagua, open hillsides, east of climbing herb, Dagua Valley",NA,NA,NA,NA,NA,"US02342430","US02342430_01","5608","1200","1500",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"593","2020-09-12 05:00:02-03","US","US","1143190","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"E. P. Killip","1922","9","16","Colombia","Valle del Cauca",NA,"Department of El Valle, Restrepo, Cordillera Occidental",NA,NA,NA,NA,NA,"US02342375",NA,"11263",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"594","2020-09-12 05:00:02-03","US","US","2673332","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"J. A. Steyermark, V. Carreño E. & B. Manara","1973","9","10","Venezuela","Sucre",NA,"Isla Los Venados: western side on steep rocky slope, just south of Playa Las Barracas Azules",NA,NA,NA,NA,NA,"US02342407","US02342407_01","108083",NA,"50",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"595","2020-09-12 05:00:02-03","US","US","2533884","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"I. L. Wiggins & D. Porter","1967","2","13","Ecuador","Colón",NA,"Galapagos Islands, southeastrly slopes, Isla Champion, about 1 km off E shore of Isla Floreana (Charles Island)",NA,NA,NA,NA,NA,"US02342476","US02342476_01","501",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"596","2020-09-12 05:00:02-03","US","US","701308","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"O. Kuntze",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,NA,NA,NA,"US02342438","US02342438_01","s.n.",NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"597","2020-09-12 05:00:02-03","US","US","1707764","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"O. Haught","1938","11","2","Colombia","Tolima",NA,"Guataguicito",NA,NA,NA,NA,NA,"US02342364",NA,"2412","300",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
