"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","2699380","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","R. de Lemos Fróes",NA,NA,NA,"South America","Brazil","Amazonas","Basin of Rio Negro - January. S. Francisco",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993846' target='other'> <mi>dwc_moreinfo</mi></a>","NY02699380","49","-60.0250015258789","-3.10193991661072",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,NA,NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","2699382","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","R. de Lemos Fróes","1941","07","09","South America","Brazil","Amazonas","Basin of Rio Solimoes. São Paulo d'Olivença. Santa Cruz",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993849' target='other'> <mi>dwc_moreinfo</mi></a>","NY02699382","201","-68.8724975585938","-3.37832999229431",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,NA,NA,"São Paulo de Olivença",NA,NA,"362329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","195511","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","W. L. Balée","1985","11","05","South America","Brazil","Pará","Igarapé Ipixuna, affluent of Rio Xingu; 5 km S of settlement, Araweté Indian Reserve.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=530521' target='other'> <mi>dwc_moreinfo</mi></a>","NY00195511","1840","-52.2064018249512","-3.20333003997803",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00195511_01",NA,"J. M. Pires","Altamira",NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-30 01:41:00-03","NY","NYBG","01211634","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","L. O. A. Teixeira","1982","05","17","South America","Brazil","Rondônia","Mineraçao Mibrasa, Setor Candeias, km 128, Sudoeste de Ariquemes.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331217' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211634","540","-63","-10.583333",NA,NA,"Magnoliophyta","Ericales",NA,NA,"NY01211634_01",NA,"L. O. A. Teixeira","Aríquemes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01211804","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","H. H. Rusby","1886","10",NA,"South America","Brazil","Rondônia","Falls of Madeira [near to Quajará-Mirim)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456758' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211804","2618","-65.3465375","-10.7798649",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211804_01 NY01211804_02","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01211638","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes",NA,NA,NA,"South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456681' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211638","49",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211638_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01211810","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance","1974","10","13","South America","Brazil","Amazonas","BR-319, Km 380, Manaus-Porto Velho Road. 2 km south of rio Jutaí. Forest on terra firme.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1328340' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211810","22876","-62.1301103","-5.5141899",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211810_01 NY01211810_02","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01211814","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","P. L. B. Lisboa","1980","11","06","South America","Brazil","Pará","Margem esquerda do rio Tocantins, entre Tucuruí e Posto da FUNAI (Tribo Assurini).","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331128' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211814","1445","-49.6725","-3.76611",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211814_01","glomerata","T. D. Pennington","Tucuruí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00749944","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","W. W. Thomas","1985","10","26","South America","Brazil","Mato Grosso","Pantanal. Along Rio Cassangé at crossing of Transpantaneira (MT060), 69 km N of Porto Jofre","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911314' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749944","4591","-56.87","-16.9",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00749944_01","glomerata","T. D. Pennington","Poconé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","375406","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","J. G. Kuhlmann","1931","05","13","South America","Brazil","Rio de Janeiro","Estrada da Barragem do Camorin, Jacarepagua","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375406","514","-43.2075","-22.9031",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00375406_01","glomerata","T. D. Pennington","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01211813","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1949","06","13","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456807' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211813","24447",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211813_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01211801","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","D. C. Daly","1981","12","01","South America","Brazil","Pará","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330893' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211801","1614","-49.35","-4.016667",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington","Itupiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01211816","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1943","10",NA,"South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456822' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211816","20273",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211816_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01211808","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","C. A. Cid Ferreira","1985","04","24","South America","Brazil","Amazonas","BR-230, Rodovia Transamazonica, km 302. Rio Aripuana entre a Rodovia e a Cachoeira Matamata","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330470' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211808","5769","-60","-7.583333",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211808_01","glomerata",NA,"Manicoré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01211640","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1950","08","26","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456694' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211640","26402",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211640_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01211803","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1941","03","28","South America","Brazil","Amazonas",NA,"sheet",NA,"[Collector has used this collection number more than once.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456753' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211803","1",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211803_01","glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01211644","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","M. G. da Silva","1978","05","12","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456702' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211644","3527",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211644_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-28 13:10:00-03","NY","NYBG","375472","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. Davidse","1980","06","24","South America","Venezuela","Zulia","Hills bordering Quebrada Cosira, 3-1/2 km SW of Los Angeles de Tucuco, foothills of Cerro Cunasamo (Serrania de Periija). Tall forest on lower mountain slopes","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375472","18540","-72.82","9.83",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington","Perijá","200","460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01211805","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","B. A. Krukoff","1933","07","01","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456765' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211805","5106",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211805_01 NY01211805_02","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","375389","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance","1968","08","07","South America","Brazil","Rondônia","Basin of Rio Madeira; Rio Pacaás Novos","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375389","6859","-64.4044626","-11.2432409",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00375389_01","glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00860134","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","N. T. da Silva","1978","08","12","South America","Brazil","Goiás","Rio Araguaia, margem direita entre Rio Caiapóa e Santana do Araguaia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965451' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860134","4799",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00860134_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01211645","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","H. H. Rusby","1886","10",NA,"South America","Brazil","Rondônia","Falls of Madeira [near to Quajará-Mirim)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456705' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211645","2618","-65.3465375","-10.7798649",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211645_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00860135","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","J. A. Ratter","1986","10","03","South America","Brazil","Mato Grosso","Approximately 40 km. S of Poconé on the Transpantaneira highway.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965456' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860135","R5242","-56.83","-16.75",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00860135_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01211649","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1945","06","08","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456727' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211649","21054",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211649_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01252059","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","D. C. Daly","1981","12","01","South America","Brazil","Pará","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1494721' target='other'> <mi>dwc_moreinfo</mi></a>","NY01252059","1614","-49.35","-4.016667",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01252059_01 NY01252059_02","glomerata","T. D. Pennington","Itupiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","866836","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","G. T. Prance","1968","09","29","South America","Brazil","Acre","Vicinity of km 7, road Sena Madureira to Rio Branco","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733420' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866836","7663","-68.62","-9.1",NA,NA,"Magnoliophyta","Ericales","(Pierre) T.D.Penn.",NA,"NY00866836_01","stylosa","T. D. Pennington","Sena Madureira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01211818","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","W. Milliken","1989","09","04","South America","Brazil","Amazonas","Area Indigena Wairimi Atroari, Rio Camanau, Vicinity of Aldeia Mare","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330506' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211818","766","-61","-1.75",NA,NA,"Magnoliophyta","Ericales","(Pierre) T.D.Penn.",NA,"NY01211818_01","stylosa","T. D. Pennington","Novo Airão","60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01211820","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","A. A. de Oliveira","1991","12","20","South America","Brazil","Amazonas","Manaus. Manaus. Distrito Agropecuario, 90 km NNE de Manaus. Reserva 1501 (km 41), Arvore nº S* 2578","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456844' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211820","291","-59.6854736","-2.3153702",NA,NA,"Magnoliophyta","Ericales","(Pierre) T.D.Penn.",NA,"NY01211820_01 NY01211820_02","stylosa","T. D. Pennington",NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01098008","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","M. A. de Freitas",NA,NA,NA,"South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320638' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098008","755",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Pierre) T.D.Penn.",NA,"NY01098008_01","stylosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01211819","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","T. C. Plowman","1980","03","02","South America","Brazil","Pará","Belem-Brasilia highway (BR 010) 17 km south of Ligaçao do Para, near kilometer marker 1509","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330984' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211819","9454","-47.53","-4.283333",NA,NA,"Magnoliophyta","Ericales","(Pierre) T.D.Penn.",NA,"NY01211819_01","stylosa","T. D. Pennington","Paragominas","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","375471","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","A. Schinini","1973","03","24","South America","Paraguay","Central","Itá Enramada. Riberas del rio Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375471","6303",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01211809","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","P. R. J. Bamps","1976","01","14","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456784' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211809","5161",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211809_01","glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-30 02:59:00-03","NY","NYBG","01211629","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","M. G. da Silva","1978","11","22","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456606' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211629","3878",NA,NA,NA,NA,"Magnoliophyta","Ericales",NA,NA,"NY01211629_01 NY01211629_02",NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00866834","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","P. J. M. Maas","1971","05","16","South America","Brazil","Acre","Porangaba, Rio Juruá-Mirim.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866834","P13030","-72.7439","-8.2686",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00866834_01","glomerata","T. D. Pennington","Porto Walter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1065801","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","P. G. Delprete","2002","04","13","South America","Brazil","Acre","Basin of Rio Muru, Porto Marque, village of Paraiso, East side of Rio Muru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=730862' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065801","8424","-71.23","-8.85",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01065801_01",NA,"T. D. Pennington","Feijó","220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-29 18:06:00-03","NY","NYBG","375829","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","M. J. Jansen-Jacobs","1995","07","04","South America","Guyana",NA,"Kanuku Mts., Rupununi R., Crabwood Cr. Forest along river","separate fruit",NA,"Separate fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=733404' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375829","4338","-59.4","3.17",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,"T. D. Pennington",NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
