"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"403","2019-07-31 14:32:54-03","CPATSA","HTSA","3950","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"V.F. Kinupp","1129","1998","04","30",NA,"Brasil","Paraná","Coronel Vivida","Parque Municipal Barro preto","-52.567798614502","-25.979700088501",NA,"Árvore 15m; frutos imaturos verdes. Área em regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24833","auto",NA,NA,NA,NA,NA
"404","2019-07-31 14:32:54-03","CPATSA","HTSA","3951","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"Laércio Fadelli","20","2001","01","25",NA,"Brasil","Paraná","Curiúva","Sítio do Trevo","-50.4583015441895","-24.0324993133545",NA,"Árvore com 11 m de altura, cap 0,87, proj da copa 10 x8 m, copa cheia com botões e flores branca, plantas isoladas no pasto e borda da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA
"405","2020-09-12 05:00:02-03","US","US","1573774","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"L. Riedel","391","1824","8",NA,"South America - Neotropics","Brazil",NA,NA,"Serra do Itacolumi",NA,NA,NA,NA,"US01350021","US01350021_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"406","2020-09-12 05:00:02-03","US","US","3466435","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"J. Cordeiro","569","1988","9","2","South America - Neotropics","Brazil","Tijucas do Sul",NA,"Saltinho",NA,NA,NA,NA,"US01350011","US01350011_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"407","2020-09-12 05:00:02-03","US","US","1985195","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"G. Hatschbach","641","1947","3","9","South America - Neotropics","Brazil","Piraquara",NA,"Pinhal",NA,NA,NA,NA,"US01350018","US01350018_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"408","2020-09-12 05:00:02-03","US","US","1619932","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"P. K. Dusén","11626","1911","4","14","South America - Neotropics","Brazil","Ponta Grossa",NA,NA,NA,NA,NA,NA,"US01350019","US01350019_01","900",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"409","2020-09-12 05:00:02-03","US","US","2841484","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"R. Reitz & D. Klein","8701","1959","3","20","South America - Neotropics","Brazil","Lauro Muller",NA,"Vargem Grande",NA,NA,NA,NA,"US01350015","US01350015_01","350",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"410","2020-09-12 05:00:02-03","US","US","1934585","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"R. Reitz","C 2077","1948","1","29","South America - Neotropics","Brazil","Itajaí",NA,"Morro do Baú.",NA,NA,NA,NA,"US01350017","US01350017_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"411","2020-09-12 05:00:02-03","US","US","3146010","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"E. Paciornik & A. Manosso","230","1986","3","21","South America - Neotropics","Brazil","Campo Largo",NA,"Estr. do Cerne.",NA,NA,NA,NA,"US01350013","US01350013_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"412","2020-09-12 05:00:02-03","US","US","3602423","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"B. L. Stannard, M. L. Guedes & E. Woodgyer","2621","1996","3","29","South America - Neotropics","Brazil","Jacobina",NA,"Cachoeira do Anibal","-40.4958","-11.2011",NA,NA,"US01350010","US01350010_01","980",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"413","2020-09-12 05:00:02-03","US","US","2841511","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"R. Reitz & R. M. Klein","7207","1958","9","20","South America - Neotropics","Brazil","Urussanga",NA,"Pinhal da Companhia, Lauro Müller - Urussanga",NA,NA,NA,NA,"US01350016","US01350016_01","300",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"414","2020-09-12 05:00:02-03","US","US","3146074","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"G. Hatschbach","43650","1981","3","6","South America - Neotropics","Brazil","Palmeira",NA,"Rio das Pombas",NA,NA,NA,NA,"US01350012","US01350012_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"415","2020-09-12 05:00:02-03","US","US","290245","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"E. Warming","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Lagoa Santa",NA,NA,NA,NA,NA,NA,"US01350020","US01350020_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"416","2020-09-12 05:00:02-03","US","US","2841494","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"R. Reitz & D. Klein","8713","1959","3","21","South America - Neotropics","Brazil","Urussanga",NA,"Pinhal da Conpanhia, Lauro Muller-Urussanga",NA,NA,NA,NA,"US01350014","US01350014_01","300",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"417","2020-09-02 16:30:22-03","Cenargen","CEN","57218","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","H. van der Werff","Domingos Antônio Folli","831","1989","01","09",NA,"Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","Exsicatas","Municipal. Doação do Banco Genético do Pau Brasil. Registro nº 522. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057218","CEN00057218",NA,NA,NA,NA,NA,"1996","05",NA,"68835","auto",NA,NA,NA,NA,"1"
"418","2019-12-09 17:30:07-03","UFPR","EFC","4467","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Estevan; Vieira","Kuniyoshi, Y.S.","5598","1995","09","06",NA,"Brasil","Paraná","Curitiba","P.M. da Barreirinha","-49.2619","-25.3619",NA,"Árvore comum em sub-bosque, com frutos. 950m s.n.m. __COMMOM_NAME__: Canela-amarela","EFC004467",NA,NA,NA,"-49.2619","-25.3619",NA,"2005","05","13",NA,NA,NA,NA,NA,NA,NA
"419","2019-12-09 17:30:07-03","UFPR","EFC","6892","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Portes, M.C.; Koehler, A.","190","1996","04","02",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887",NA,"Árvore com flores. __COMMOM_NAME__: canela","EFC006892",NA,NA,NA,"-49.0036","-25.3887",NA,"2008","06","06",NA,NA,NA,NA,NA,NA,NA
"420","2020-10-15 09:53:54-03","UFPR","EFC","18249","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Seki M. S.","Seki M. S.",NA,"2019","03","06",NA,"Brasil","SC","Papanduva","Faixa de domínio da rodovia BR-116","-50.187645","-26.385328",NA,"Árvore com 8 m de altura e 69 cm de CAP; ocorrência em faixa de floresta marginal à rodovia BR-116. __COMMOM_NAME__: canela","EFC018249",NA,"821","821","-50,187645","-26,385328",NA,"2019","05","07",NA,NA,NA,NA,NA,NA,NA
"421","2019-12-09 17:30:07-03","UFPR","EFC","6840","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Koehler, A.","14","1995","09","15",NA,"Brasil","Paraná","Arapoti","Área da Inpacel Reflorestadora","-49.8266983032227","-24.1578006744385",NA,"Árvore em bordadura de reflorestamento de Pinus __COMMOM_NAME__: Canela","EFC006840",NA,NA,NA,NA,NA,NA,"2008","06","06","41852","auto",NA,NA,NA,NA,NA
"422","2019-12-09 17:30:07-03","UFPR","EFC","13145","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Völtz, R.R.","Blum, C.T.","1825","2014","09","12",NA,"Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481",NA,"Árvore 13m alt.; frutos verdes com cúpula avermelhada; floresta em estágio médio. __COMMOM_NAME__: Canela","EFC013145","EFC013145","920","920","-49.2404","-25.4481",NA,"2014","10","01",NA,NA,NA,NA,NA,NA,NA
"423","2019-12-09 17:30:07-03","UFPR","EFC","13501","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Blum, C.T.","1582","2014","04","10",NA,"Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481",NA,"Árvore com 18 m, em floresta no estágio médio. Exemplar macho, com flores.","EFC013501",NA,NA,NA,"-49.2404","-25.4481",NA,"2014","04","10",NA,NA,NA,NA,NA,NA,NA
"424","2019-12-09 17:30:07-03","UFPR","EFC","18005","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Völtz, R.R.","Völtz, R.R.; Serejo, S.V.","2041","2019","02","26",NA,"Brasil","Paraná","São Mateus do Sul","Barra Feia","-50.565","-25.97972",NA,"Árvore 15 m alt.; flores alvas e avermelhadas; dossel de Floresta Ombrófila Mista.","EFC018005",NA,"810","810","-50.565","-25.97972",NA,"2019","02","26",NA,NA,NA,NA,NA,NA,NA
"425","2019-12-09 17:30:07-03","UFPR","EFC","11223","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Saueressig, D.","Saueressig, D.; Henke, J.M.","1709","2012","04","05",NA,"Brasil","Paraná","Irati","FLONA de Irati","-50.5825","-25.3862",NA,"árvore de 9 m, estrato médio __COMMOM_NAME__: canela","EFC011223",NA,NA,NA,"-50.5825","-25.3862",NA,"2012","04","05",NA,NA,NA,NA,NA,NA,NA
"426","2019-12-09 17:30:07-03","UFPR","EFC","1610","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Roderjan, C.V.","738","1980","03","13",NA,"Brasil","Paraná","Curitiba","Bosque Boa Vista","-49.2494","-25.3972",NA,"Árvore 15m, em capão com araucária, 930m a.n.m.","EFC001610",NA,"930","930","-49.2494","-25.3972",NA,"2008","06","03",NA,NA,NA,NA,NA,NA,NA
"427","2019-12-09 17:30:08-03","UFPR","EFC","18602","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Seki, M. S.","Seki, M. S.","19086","2019","08","07",NA,"Brasil","Paraná","Bituruna","Floresta adjacente ao reservatório de Foz do Areia.","-51.647239","-26.006696",NA,"Exemplar com 11,5 m de altura e CAP de 111 cm; parcela P4-L3-11 __COMMOM_NAME__: Canela","EFC018602",NA,"761","761","-51.647239","-26.006696",NA,"2019","09","09",NA,NA,NA,NA,NA,NA,NA
"428","2019-12-09 17:30:07-03","UFPR","EFC","2969","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Kuniyoshi, Y.S.","5458","1992","11","11",NA,"Brasil","Paraná","Curitiba","P.M. da Barreirinha","-49.2619","-25.3619",NA,"Árvore 12m, comum em floresta com araucária, alterada, 950m s.n.m. __COMMOM_NAME__: Canela","EFC002969",NA,NA,NA,"-49.2619","-25.3619",NA,"2008","06","03",NA,NA,NA,NA,NA,NA,NA
"429","2019-12-09 17:30:07-03","UFPR","EFC","28","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Vieira, A.O.S.","Roderjan, C.V.","15","1981","11","18",NA,"Brasil","Paraná","Colombo","Embrapa - CNPF","-49.1566","-25.3225",NA,"Árvore 12m, comum em floresta com araucária alterada, 950m s.n.m. __COMMOM_NAME__: Canela-amarela","EFC000028",NA,"950","950","-49.1566","-25.3225",NA,"2005","05","13",NA,NA,NA,NA,NA,NA,NA
"430","2019-12-09 17:30:08-03","UFPR","EFC","16191","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Brotto, M.L.","1792","2014","09","15",NA,"Brasil","Paraná","Mandirituba",NA,"-48.3694","-25.5045",NA,"Árvore de 8m; frutos imaturos. Floresta Ombrófila Mista","EFC016191",NA,NA,NA,"-48.3694","-25.5045",NA,"2014","09","18",NA,NA,NA,NA,NA,NA,NA
"431","2019-12-09 17:30:07-03","UFPR","EFC","13500","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Blum, C.T.","1583","2014","04","10",NA,"Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481",NA,"Árvore com 15 m, em floresta no estágio médio. Exemplar fêmea, com flores.","EFC013500",NA,NA,NA,"-49.2404","-25.4481",NA,"2014","04","10",NA,NA,NA,NA,NA,NA,NA
"432","2019-12-09 17:30:07-03","UFPR","EFC","13671","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Miller, D.Z.","Miller, D.Z.; et al.","88","2014","10","28",NA,"Brasil","Paraná","Curitiba","Capão do Cifloma","-49.1426","-25.2652",NA,"Árvore com 16 m, em floresta em estágio médio","EFC013671",NA,NA,NA,"-49.1426","-25.2652",NA,"2014","10","28",NA,NA,NA,NA,NA,NA,NA
"433","2019-12-09 17:30:07-03","UFPR","EFC","1676","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Kuniyoshi, Y.S.",NA,"1991","04","03",NA,"Brasil","Paraná","Curitiba","Parque Barreirinha","-49.2619","-25.3619",NA,"Árvore comum em floresta com araucária, alterada. 950m s.n.m. __COMMOM_NAME__: Canela","EFC001676",NA,NA,NA,"-49.2619","-25.3619",NA,"2008","06","03",NA,NA,NA,NA,NA,NA,NA
"434","2019-12-09 17:30:08-03","UFPR","EFC","18594","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Seki, M. S.","Seki, M. S.","19078","2019","08","07",NA,"Brasil","Paraná","Bituruna","Floresta adjacente ao reservatório de Foz do Areia.","-51.647579","-26.006682",NA,"Exemplar com 11 m de altura e 91 cm de CAP; parcela P4-L1-02 __COMMOM_NAME__: Canela","EFC018594",NA,"759","759","-51.647579","-26.006682",NA,"2019","09","12",NA,NA,NA,NA,NA,NA,NA
"435","2020-10-15 09:53:52-03","UFPR","EFC","18723","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Cruz, K.B.","Cruz, K.B.","116","2019","12","12",NA,"Brasil","Paraná","Almirante Tamandaré","Jardim Benfica","-49.261432","-25.342463",NA,"Árvore de 10,0 m isolada em propriedade privada, cúpula do fruto vermelha e fruto verde","EFC018723",NA,"965","965","-49.261432","-25.342463",NA,"2019","12","18",NA,NA,NA,NA,NA,NA,NA
"436","2019-12-09 17:30:07-03","UFPR","EFC","2299","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Tramujas, A.P.","96","1990","06","19",NA,"Brasil","Paraná","Colombo","Embrapa - CNPF","-49.1566","-25.3225",NA,"Árvore 10m, comum em floresta com araucária alterada, 900m s.n.m. __COMMOM_NAME__: Canela","EFC002299",NA,"900","900","-49.1566","-25.3225",NA,"2008","06","03",NA,NA,NA,NA,NA,NA,NA
"437","2020-10-15 09:53:54-03","UFPR","EFC","15713","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Brotto, M.L.","1613","2014","04","21",NA,"Brasil","Paraná","Piraquara","Recreio da Serra","-49.0286","-25.4381",NA,"Árvore 10m; flores cor creme passando à róseas. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","EFC015713",NA,"965","965","-49.0286","-25.4381",NA,"2014","08","04",NA,NA,NA,NA,NA,NA,NA
"438","2019-12-09 17:30:07-03","UFPR","EFC","12744","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Völtz, R.R.","Vieira, R.S.","129","2014","05","23",NA,"Brasil","Paraná","Curitiba","Bairro bacacheri","-49.2285","-25.4059",NA,"Árvore com aprox. 10m. Com flores alvas.","EFC012744",NA,NA,NA,"-49.2285","-25.4059",NA,"2014","05","23",NA,NA,NA,NA,NA,NA,NA
"439","2019-12-09 17:30:07-03","UFPR","EFC","12708","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Völtz, R.R.","Völtz, R.R.; Bizarro, O.M.R.","303","2014","04","10",NA,"Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481",NA,"Árvore 10m alt.; flores alvas passando a avermelhadas quando mais velhas; floração abundante. __COMMOM_NAME__: canela","EFC012708","EFC012708","920","920","-49.2404","-25.4481",NA,"2014","04","10",NA,NA,NA,NA,NA,NA,NA
"440","2019-12-09 17:30:07-03","UFPR","EFC","3157","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Bufren, A.M.; Ziller, S.R.","3","1992","12","04",NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,"Árvore 8m. Beira da estrada. Cálice vermelho.","EFC003157",NA,NA,NA,NA,NA,NA,"2008","05","19","12577","auto",NA,NA,NA,NA,NA
"441","2019-11-13 11:21:13-03","USP","SPF","166560","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, ML","Carvalho, AMV","7031","2001","08","17",NA,"Brasil","Bahia","Macarani",NA,"-40.413889","-15.771944",NA,NA,"SPF00166560",NA,"560","600","-40.413889","-15.771944",NA,"2017","02","06",NA,NA,NA,NA,NA,NA,NA
"442","2019-11-13 11:21:13-03","USP","SPF","166552","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, LCS","Assis, LCS","1060","2004","10","19",NA,"Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.931667","-23.234444",NA,NA,"SPF00166552",NA,"816","816","-46.931667","-23.234444",NA,"2004","12",NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-13 11:21:13-03","USP","SPF","179782","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, LCS","Costa, FN","892","2005","08","21",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Próximo à Casa de Vigilantes.","-43.346667","-18.123889",NA,NA,"SPF00179782",NA,"714","714","-43.346667","-18.123889",NA,"2007","06",NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-13 11:21:13-03","USP","SPF","179783","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, JB","Arzolla, FARDP","1055","2007","02","14",NA,"Brasil","São Paulo","São Paulo","Parque Estadual do Jaraguá","-46.768528","-23.462",NA,NA,"SPF00179783",NA,"950","950","-46.768528","-23.462",NA,"2007","02",NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-13 11:21:13-03","USP","SPF","180399","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, LCS","Pinho-Ferreira, MA","M661","2006","04","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Próximo à casa do guarda (Barra Seca).","-39.8867","-19.0823",NA,NA,"SPF00180399",NA,"44","44","-39.8867","-19.0823",NA,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-13 11:21:13-03","USP","SPF","201969","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, LCS","Costa, FN","826","2005","04","01",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Próximo à Casa de Vigilantes.","-43.346667","-18.123889",NA,NA,"SPF00201969",NA,"714","714","-43.346667","-18.123889",NA,"2007","12",NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-13 11:21:13-03","USP","SPF","205271","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"Dias, HM","228","2007","08","20",NA,"Brasil","Bahia","Caravelas",NA,"-39.198611","-17.716389",NA,NA,"SPF00205271",NA,NA,NA,"-39.198611","-17.716389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-13 11:21:13-03","USP","SPF","205276","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Quinet, A","Farney, C","4634","2007","03","15",NA,"Brasil","Espírito Santo","Linhares",NA,"-39.725556","-19.3725",NA,NA,"SPF00205276",NA,NA,NA,"-39.725556","-19.3725",NA,"2011","02",NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-13 11:21:13-03","USP","SPF","230095","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, PLR","Carvalho, AMV","3480","1991","07","01",NA,"Brasil","Bahia","Uruçuca",NA,"-39.016667","-14.416667",NA,NA,"SPF00230095",NA,NA,NA,"-39.016667","-14.416667",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-13 11:21:13-03","USP","SPF","37627","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, JB","Hensold, N","CFCR3937","1982","05","04",NA,"Brasil","Minas Gerais","Barão de Cocais","Serra do Garimpo, 10 km by road NW of town.","-43.508889","-19.864444",NA,NA,"SPF00037627",NA,"1200","1300","-43.508889","-19.864444",NA,"1991","05","18",NA,NA,NA,NA,NA,NA,NA
"451","2019-11-13 11:21:13-03","USP","SPF","96194","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Anônimo","Esteves, GL","CFCR15429","1990","09","20",NA,"Brasil","Minas Gerais",NA,"Serra do Espinhaço","-43.5","-19.216667",NA,NA,"SPF00096194",NA,"1350","1350","-43.5","-19.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-03-04 18:51:01-03","USP","SPF","143039","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Quinet, A","Pirani, JR","4736","2000","05","18",NA,"Brasil","Espírito Santo","Guarapari","Rodovia do Sol (ES 060), ca. 1 km da entrada do parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"SPF00143039",NA,NA,NA,NA,NA,NA,"2006","07",NA,"28401","auto",NA,NA,NA,NA,NA
"453","2019-11-13 11:21:13-03","USP","SPF","21009","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, JB","Giulietti, AM","CFCR2212","1981","10","29",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina a extração a 9 km de Diamantina. Perto da gruta Nossa Senhora de Lourdes.","-43.6002998352051","-18.2493991851807",NA,NA,"SPF00021009",NA,NA,NA,NA,NA,NA,"2005","02",NA,"101169","auto",NA,NA,NA,NA,NA
"454","2019-11-13 11:21:13-03","USP","SPF","106687","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Quinet, A","Campos, MTVA","CFSC13422","1993","09","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG 010 cerca de 400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00106687",NA,NA,NA,NA,NA,NA,"2006","07",NA,"26557","auto",NA,NA,NA,NA,NA
"455","2019-11-13 11:21:13-03","USP","SPF","158145","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, JB","Souza, LRM","s.n.","1998","07","30",NA,"Brasil","Paraná","Imbituva","Fazenda Progresso.","-50.6044006347656","-25.2299995422363",NA,NA,"SPF00158145",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"24222","auto",NA,NA,NA,NA,NA
