"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","locality","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"1596","2019-12-09 17:30:15-03","UFPR","EFC","14123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens robusta","Miconia cinerascens robusta","Wurdack","Ribeiro, C.L.","2015","04","05","Ribeiro, C.L.","2015","04","29","Brasil","Paraná","Guaraqueçaba","-48.2977","-25.1752","-48.2977","-25.1752",NA,NA,"EFC014123",NA,"193","Salto morato","Miconia cinerascens var. robusta Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","2019-11-13 11:25:33-03","USP","SPF","193290","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Baumgratz, JFA","2009","05",NA,"Baumgratz, JFA","2009","05","06","Brasil","Rio de Janeiro","Itatiaia","-44.716667","-22.316667","-44.716667","-22.316667","1720","1720","SPF00193290",NA,"1124","Parque Nacional do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","2019-11-13 11:25:33-03","USP","SPF","107945","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","1996","12",NA,"Sanches, CD","1994","09","07","Brasil","São Paulo","Iguape","-47.742333","-24.815083","-47.742333","-24.815083",NA,NA,"SPF00107945",NA,"58","Subaúma, Beira da estrada Subaúma-Iguape, próximo a Subaúma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","2019-11-13 11:25:33-03","USP","SPF","114353","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","1996","12",NA,"Kirizawa, M","1996","03","19","Brasil","São Paulo","Cunha","-45.048056","-23.224444","-45.048056","-23.224444","1100","1100","SPF00114353",NA,"3254","Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","2019-11-13 11:25:33-03","USP","SPF","122117","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","2011",NA,NA,"Bertani, DF","1996","12","13","Brasil","São Paulo","Cunha","-45.004722","-23.239444","-45.004722","-23.239444",NA,NA,"SPF00122117",NA,"4","Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","2019-11-13 11:25:33-03","USP","SPF","144313","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","2005",NA,NA,"Fiaschi, P","2000","12","06","Brasil","São Paulo","Campos do Jordão","-45.45","-22.666667","-45.45","-22.666667","1900","1900","SPF00144313",NA,"503","Parque Estadual de Campos do Jordão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","2019-11-13 11:25:33-03","USP","SPF","187264","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"Weiers, MS","2008","01","22","Brasil","Santa Catarina","Araquari","-48.733389","-26.390083","-48.733389","-26.390083",NA,NA,"SPF00187264",NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","2019-11-13 11:25:33-03","USP","SPF","202709","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Meyer, FS","2014","05",NA,"Fiaschi, P","2011","03","29","Brasil","Rio Grande do Sul","Cambará do Sul","-50.270833","-29.174333","-50.270833","-29.174333","997","997","SPF00202709",NA,"3672","Serra do Faxinal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","2019-11-13 11:25:33-03","USP","SPF","95294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Cristóbal, CL","1993",NA,NA,"Tressens, SG","1993","11","24","Argentina","Misiones",NA,"-54.205","-26.916389","-54.205","-26.916389",NA,NA,"SPF00095294",NA,"4681","Dep. Guaraní. Predio Guaraní, ruta 15.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1605","2019-11-13 11:25:33-03","USP","SPF","183939","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Caddah, MK","2012","09",NA,"Melo Jr, JCF","2007","12","18","Brasil","Santa Catarina","Jaraguá do Sul","-48.809444","-26.442417","-48.809444","-26.442417",NA,NA,"SPF00183939",NA,"685",NA,NA,"robusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","2019-11-13 11:25:33-03","USP","SPF","103087","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Caddah, MK","2012","09",NA,"Leitão Filho, HF","1995","02","13","Brasil","São Paulo","Sete Barras","-47.916583","-25.0205","-47.916583","-25.0205",NA,NA,"SPF00103087",NA,"33332",NA,NA,"robusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2019-11-13 11:25:33-03","USP","SPF","154799","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Caddah, MK","2012","09",NA,"Kozera, C","1999","01","10","Brasil","São Paulo","Iguape","-47.683333","-24.733333","-47.683333","-24.733333",NA,NA,"SPF00154799",NA,"837","Estação Ecológica dos Chauás",NA,"robusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2019-11-13 11:25:33-03","USP","SPF","19087","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G","1980",NA,NA,"Oliveira, PI","1980","02","26","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"SPF00019087",NA,"235","Parque Municipal do Iguaçu",NA,"cinerascens","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","2019-11-13 11:25:33-03","USP","SPF","112458","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G","1996",NA,NA,"Poliquesi, CB","1995","10","12","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"SPF00112458",NA,"459","Passo do Pupo",NA,"cinerascens","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","2019-11-13 11:25:33-03","USP","SPF","30310","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","2011",NA,NA,"Hatschbach, G","1981","11","04","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"SPF00030310",NA,"44324",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2019-11-13 11:25:33-03","USP","SPF","93551","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","2011",NA,NA,"Pirani, JR","1983","04","26","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"SPF00093551",NA,"634","Parque Nacional de Aparados da Serra",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","2019-11-13 11:25:33-03","USP","SPF","132499","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Hatschbach, G","1998",NA,NA,"Silva, JM","1998","03","17","Brasil","Santa Catarina","Bocaina do Sul","-49.9444007873535","-27.7444000244141",NA,NA,NA,NA,"SPF00132499",NA,"2301","Serra de Santana",NA,"cinerascens","18696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","2019-11-13 11:25:33-03","USP","SPF","186721","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Sobral, M","2008","04",NA,"Dreveck, S","2008","03","13","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"941","941","SPF00186721",NA,"299","lagoas dos Patos",NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","2019-11-13 11:25:33-03","USP","SPF","96121","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Rezende, AR","2010","12",NA,"Cordeiro, I","1994","03","28","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00096121",NA,"1312","Estrada para São José dos Alpes",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2019-11-13 11:25:33-03","USP","SPF","66801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R; Martins, AB","1992","08",NA,"Pirani, JR","1990","05","26","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00066801",NA,"2593","Mirante de São José dos Alpes.",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2019-11-13 11:25:33-03","USP","SPF","110182","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","1996","12",NA,"Baitello, JB","1988","03","03","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"SPF00110182",NA,"257","Parque Estadual da Serra do Mar",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2019-11-13 11:25:33-03","USP","SPF","96837","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","1996","12",NA,"Baitello, JB","1994","03","28","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"SPF00096837",NA,"415","Parque Estadual da Serra do Mar",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2019-11-13 11:25:33-03","USP","SPF","96924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","1996","12",NA,"Baitello, JB","1994","03","30","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"SPF00096924",NA,"565","Parque Estadual da Serra do Mar",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2019-11-13 11:25:33-03","USP","SPF","96947","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","2011",NA,NA,"Bernacci, LC","1995","01","10","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"SPF00096947",NA,"1006","Estação Experimental do IAC",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2019-11-13 11:25:33-03","USP","SPF","98979","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Rezende, AR","2010","12",NA,"Tamashiro, JY","1995","04","13","Brasil","São Paulo","São Bento do Sapucaí","-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,"SPF00098979",NA,"820","Estrada para o Bauzinho",NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2019-11-13 11:25:33-03","USP","SPF","99869","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R",NA,NA,NA,"Tamashiro, JY","1994","08","17","Brasil","São Paulo","São Bento do Sapucaí","-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,"SPF00099869",NA,"532","Morro do Baú",NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2019-11-13 11:25:33-03","USP","SPF","144866","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","2011",NA,NA,"Garcia, RJF","2000","04","17","Brasil","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,"1800","1800","SPF00144866",NA,"1992","Serra da Bocaina",NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2019-11-13 11:25:33-03","USP","SPF","83170","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","1996","12",NA,"Loefgren, A","1893","11","02","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00083170",NA,"s.n.","Bairro de Pinheiros",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2019-11-13 11:25:33-03","USP","SPF","83171","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","1998","12",NA,"Kuhlmann, M","1935","10","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00083171",NA,"s.n.","Cidade Jardim",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2019-11-13 11:25:33-03","USP","SPF","10652","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R","1996","12",NA,"Hoehne, W","1940","10",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010652",NA,"s.n.","Cidade Jardim.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2014-04-04 18:27:52-03","PNFM","IRAI","6121","S","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Cordeiro, J.","2011","01","01","Bueno, V.F.","2009","03","06","Brasil","Paraná","União da Vitória","-51.032056","-26.223389","-51.032056","-26.223389","800","800","IRAI00006121",NA,"46","Limeira","4 m, frutos roxo. Área antropizada",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2014-04-04 18:27:52-03","PNFM","IRAI","7576","S","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Caxambu, M.G.","2007","02","15","Caxambu, M.G.","2007","02","02","Brasil","Paraná","Campo Mourão","-52.312389","-24.107694","-52.312389","-24.107694","585","585","IRAI00007576",NA,"1350","Parque Estadual Lago Azul (PELA)","Arbusto heliófito ca. 2,5 m de altura, com frutos imaturos verdes. Folhas discolores. Beira da trilha. Solo latossolo vermelho. Relevo suave ondulado",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2014-04-04 18:27:52-03","PNFM","IRAI","6115","S","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Cordeiro, J.","2011","01","01","Castro, F.L.","2006","11","02","Brasil","Paraná","São Mateus do Sul",NA,NA,NA,NA,NA,NA,"IRAI00006115",NA,"01",NA,"Árvore, 5 m, flor pequena, cacho, cor branca. Solo úmido, banhado",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2014-04-04 18:27:52-03","PNFM","IRAI","2941","S","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Meyer, F.S.","2013","03","20","Ristow, R.","2010","10","23","Brasil","Paraná","Ponta Grossa","-50.051083","-25.241","-50.051083","-25.241",NA,NA,"IRAI00002941",NA,"1012","Lagoa Dourada, Parque Estadual de Vila Velha","Arbusto, 1.5 m, folhas pilosas","cinerascens",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2021-03-25 13:52:36-03","UNIVILLE","JOI","17759","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens",NA,"Schwirkowski, P.","2018","03","11","Schwirkowski, P.","2018","03","11","Brasil","Santa Catarina","São Bento do Sul","-49.339444","-26.284722","49º20'22''W","26º17'5''S","900","900","JOI017759",NA,"2702","Bairro Rio Vermelho Estação. Linha férrea, próximo à estação de trem.","Frutos avermelhados. Habito: Árvore","cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2021-03-25 13:52:36-03","UNIVILLE","JOI","17616","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Oliveira, AA de","2010","05","27","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","05","03","Brasil","Santa Catarina","Itapema","-48.599722","-27.089444","48º35'59''W","27º5'22''S","60","60","JOI017616",NA,"2670","Canto da Praia","Fruto verde. Habito: Arbórea","robusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2021-03-25 13:52:36-03","UNIVILLE","JOI","14641","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","A.A. de Oliveira","2010","04","12","S. Dreveck","2009","11","25","Brasil","Santa Catarina","Joinville","-48.87","-26.37","48º52'12''W","26º22'12''S","12","12","JOI014641",NA,"1302","Próximo BR-101.","; HABITAT: entorno do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2021-03-25 13:52:36-03","UNIVILLE","JOI","6830","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,"2008","04","01","M.S. Weiers","2008","01","22","Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,"JOI006830",NA,"18","Araquari - Entrada de Araquari - Ponte.","; TIPO VEGETACIONAL: Restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","2021-03-25 13:52:36-03","UNIVILLE","JOI","15514","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens",NA,"A.A. de Oliveira","2010","04","22","Verdi, M.","2010","03","08","Brasil","Santa Catarina","Urubici","-49.375","-28.01","49º22'30''W","28º0'36''S","1050","1050","JOI015514",NA,"3807","RPPN Leão da Montanha.","Herbário Dr. Roberto Miguel Klein - 23418; HABITO: arbustinho; TIPO VEGETACIONAL: Floresta Ombrófila Mista","cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","2021-03-25 13:52:36-03","UNIVILLE","JOI","6962","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,"2008","04","11","Melo-Júnior, J.C.F.","2007","12","18","Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,"JOI006962",NA,"685","Jaraguá do Sul - Guaramirim, BR-280.","; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","2021-03-25 13:52:36-03","UNIVILLE","JOI","8900","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","A.L. de Gasper","2009","05","12","L. Ceolin","2009","03","10","Brasil","Paraná","Palmas","-51.593056","-26.305833","51º35'35''W","26º18'21''S",NA,NA,"JOI008900",NA,"347","Rio Iratim, afluente do Iguaçu.","; HABITO: arbustinho; TIPO VEGETACIONAL: Floresta Ombrófila Mista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2021-03-25 13:52:36-03","UNIVILLE","JOI","11287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","A.A. de Oliveira","2010","10","15","A. Stival-Santos","2010","06","16","Brasil","Santa Catarina","Biguaçu","-48.69","-27.45","48º41'24''W","27º26'60''S","66","66","JOI011287",NA,"2994","Instituto Itaúna de Educação Ambiental.","Florística IFFSC 390 (Arbórea); HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","2021-03-25 13:52:36-03","UNIVILLE","JOI","12516","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","A.A. de Oliveira","2010","04","14","S. Dreveck","2007","11","26","Brasil","Santa Catarina","Itaiópolis","-49.858333","-26.459444","49º51'30''W","26º27'34''S",NA,NA,"JOI012516",NA,"45","Distrito de Itaió.","Florística IFFSC 946; TIPO VEGETACIONAL: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2021-03-25 13:52:36-03","UNIVILLE","JOI","9288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Meyer, F.S.","2009","07","13","Meyer, F.S.","2008","01","13","Brasil","Santa Catarina","Balneário Piçarras",NA,NA,NA,NA,NA,NA,"JOI009288",NA,"538","Praia das Palmeiras.","; HABITAT: mata; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2021-03-25 13:52:36-03","UNIVILLE","JOI","11062","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta",NA,"A.A. de Oliveira","2010","10","15","A. Stival-Santos","2010","06","19","Brasil","Santa Catarina","Palhoça","-48.69","-27.81","48º41'24''W","27º48'36''S","220","220","JOI011062",NA,"3024","Maciambú.","Florística IFFSC 256 (Arbusto); HABITAT: interior do fragmento; HABITO: arbustiva; TIPO VEGETACIONAL: Floresta Ombrófila Densa","robusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","2021-03-25 13:52:36-03","UNIVILLE","JOI","6959","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,"2008","04","11","Melo-Júnior, J.C.F.","2007","12","18","Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,"JOI006959",NA,"695","Jaraguá do Sul - Guaramirim, BR-280.","; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","2021-03-25 13:52:36-03","UNIVILLE","JOI","2483","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg","1999","01","01","M.C. Dias","1994","10","10","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"JOI002483",NA,NA,"Canyon do Guartelá.","; HABITAT: em campo; HABITO: arvoreta",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","2021-03-25 13:52:36-03","UNIVILLE","JOI","2151","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg","1999","01","01","L.A. Francisco","1994","10","08","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"JOI002151",NA,"50","Canyon do Guartelá.","; HABITAT: borda da mata; HABITO: arvoreta",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","2021-03-25 13:52:36-03","UNIVILLE","JOI","8473","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","G. Hatschbach","2003","01","01","J.M. Silva","2003","11","03","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"JOI008473",NA,"3834","Parque Estadual do Guartelá.","; HABITAT: capão; HABITO: arbusto",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","2021-03-25 13:52:36-03","UNIVILLE","JOI","2146","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg","1999","01","01","M.C. Dias","1995","09","23","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"JOI002146",NA,NA,"Saída para Cstro, Rio Tibagi.","; HABITAT: borda da mata; HABITO: arvoreta",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","2021-03-25 13:52:36-03","UNIVILLE","JOI","12271","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Meirelles, J","2011","01","01","Meirelles, J.","2011","12","16","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"JOI012271",NA,"805","Estrada de terra para Gramado.","; HABITAT: barranco; HABITO: arvoreta",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","2021-03-25 13:52:36-03","UNIVILLE","JOI","7470","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. Meirelles","2010","01","07","S. Dornelles",NA,NA,NA,"Brasil","Santa Catarina","Balneário Barra do Sul","-48.6119003295898","-26.4556007385254",NA,NA,NA,NA,"JOI007470",NA,NA,NA,"; HABITAT: sub bosque",NA,"11911","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","2021-03-25 13:52:36-03","UNIVILLE","JOI","4567","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. Cordeiro","2006","01","01","R.F., F.V., L.C.","1999","10","27","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"JOI004567",NA,NA,"FURB.",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","2021-03-25 13:52:36-03","UNIVILLE","JOI","8776","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg","2008","09","01","Gasper, A. L.","2008","04","30","Brasil","Santa Catarina","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"1015","1015","JOI008776",NA,"1730","Bom Retiro.","; TIPO VEGETACIONAL: FOM",NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
