"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"846","2020-09-24 10:57:37-03","UEPA","MFS-FRUTOS","MFSFR000001","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","San Martins, JM",NA,"Brasil",NA,NA,"Ajirú, Ajurú&nf;Fruto do tipo drupa arredondada, coloração róseo, branco-creme, purpúrea às vezes quase preta. Mesocarpo mole, esponjoso, coloração branco, adocicado, adstringente no fruto não bem maduro. &nf;Informações adicionais: Em o","MFSFR000001","10","2010","10","11","Pará","Alça Viária, região metropolitana.",NA,NA,"L.",NA,"Belém","-48.490178","-1.455731","MFSFR000001 MFSFR000001_e",NA,NA,NA,NA,NA,"-48.490178","-1.455731",NA,NA,NA,NA,"MFS000053",NA,NA,NA
"847","2014-11-06 16:18:43-02","UFPB","EAN","7524","S","Plantae","Rosaceae","Chrysobalanus","icaco","Chrysobalanus icaco",NA,NA,"Brasil",NA,NA,"Habitat: Margens arenosas da lagoa.",NA,"5476","1992","11","01","Rio Grande do Norte",NA,NA,NA,"L.","L. P. Felix","Baía Formosa","-35.0078","-6.36944",NA,NA,NA,"1993","05","10",NA,NA,"18872","auto",NA,NA,NA,NA,NA,NA
"848","2014-11-06 16:18:43-02","UFPB","EAN","1589","S","Plantae","Rosaceae","Chrysobalanus","icaco","Chrysobalanus icaco",NA,NA,"Brasil",NA,NA,NA,NA,NA,"1955","12","10","Paraíba","Cabo Branco",NA,NA,"L.",NA,"João Pessoa","-34.8631","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"849","2020-11-18 11:49:33-03","UERJ","HRJ","12532","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","R. César; L.P.G Rosa 114, P. Almeida 85, M.F. Castilhori 1164",NA,"Brasil",NA,NA,NA,"HRJ00012847","7","2014","07","19","Rio de Janeiro","Ilha Grande.",NA,NA,"L.","I.E. Santo","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,"2014","08","15",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"850","2020-11-18 11:40:02-03","UERJ","HRJ","11765","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","?",NA,"Brasil",NA,NA,NA,"HRJ00011715","s.n.",NA,NA,NA,"Rio de Janeiro","Parque da Dunas.",NA,NA,"L.",NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"851","2020-11-18 11:40:02-03","UERJ","HRJ","11766","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","?",NA,"Brasil",NA,NA,NA,"HRJ00011716","s.n.",NA,NA,NA,"Rio de Janeiro","Parque da Dunas.",NA,NA,"L.",NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"852","2021-02-04 10:26:59-03","UFRPE","HST","2539","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","G.Teixeira",NA,"Brasil",NA,NA,"Arvoreta fuste tortuoso; flores alvas, anteras amarelo-pálidas; frutos sumorentos, arroxeados, quase globosos. Madeireiras.","HST002539","2988","1967","07","19","Rio Grande do Norte",NA,NA,NA,"L.","S.Tavares","Tabuleiros de Punaú",NA,NA,NA,NA,NA,"1967","10","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2021-02-04 10:26:59-03","UFRPE","HST","22704","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","M.A.J. Sertão; E .Evaristo",NA,"Brasil",NA,NA,"Arbusto; folhas verde-claras; flores esbranquiçadas; frutos imaturos verdes.","HST022704","5","2018","08","09","Rio Grande do Norte","Parque Estadual Dunas do Natal Jornalista Luiz Maria Alves. Bosque dos Namorados. Trilha da Peroba",NA,NA,"L.",NA,"Natal","-35.191944","-5.813056",NA,"43","43",NA,NA,NA,"35W11'31''","5S48'47''",NA,NA,NA,NA,NA,NA,NA,NA
"854","2021-02-04 10:26:59-03","UFRPE","HST","12344","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A.M.Miranda; et M.I.B.Silva",NA,"Brasil",NA,NA,"Arbusto muito ramificado, ramos escandentes; caule enegrecido; folhas levemente crassas; flores alvas; frutos imaturos verde-arroxeados, na maturação roxo-intenso.","HST012344","4595","2004","11","18","Bahia","Fazenda Ceú Aberto",NA,NA,"L.","A.M.Miranda","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,"2004","11","18",NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"855","2021-02-04 10:26:59-03","UFRPE","HST","13381","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A.M.Miranda; et al.",NA,"Brasil",NA,NA,"Arbusto de ramos prostrados; caule arroxeado; folhas levemente crassas; flores alvos; frutos imaturos verdes, na maturação arroxeados.","HST013381","5373","2006","01","23","Bahia","Praia do Forte",NA,NA,"L.","A.M.Miranda","Mata de São João","-38.2991981506348","-12.5303001403809","HST013381_v",NA,NA,"2006","01",NA,NA,NA,"47329","auto",NA,NA,NA,NA,NA,NA
"856","2021-02-04 10:26:59-03","UFRPE","HST","20558","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","M.L.Guedes; F.S.Gomes, T.F. da S. Costa",NA,"Brasil",NA,NA,"Arbusto; folhas coriáceas, dicolores; inflorescência com botões verdes, flores com pétalas creme; frutos imaturos verdes, maduro vináceo.","HST020558","21091","2013","12","17","Bahia","Região Metropolitana de Salvador",NA,NA,"L.","M.L.Guedes","Salvador","-38.510799407959","-12.9710998535156",NA,NA,NA,"2013","12",NA,"38W19'70''","12S55'70''","26018","auto",NA,NA,NA,NA,NA,NA
"857","2021-02-04 10:26:59-03","UFRPE","HST","5360","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A.M.Miranda; J.Elias de Paula, S.Lucas et A.Peixoto",NA,"Brasil",NA,NA,"Arbusto ca. 1,20m alt.; caule marrom, lenticelado; folhas coriáceas; flores alvas; frutos imaturos verdes.","HST005360","2039","1994","10","18","Pernambuco",NA,NA,NA,"L.","A.M.Miranda","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,"2010","01","07",NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA
"858","2021-02-04 10:26:59-03","UFRPE","HST","8121","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A.M.Miranda; et L.P.Félix",NA,"Brasil",NA,NA,"Arbusto prostadado, ramoso; caule verde amarronzado; folhas quebradiças; flores alvas; frutos imaturos verdes, na maturação roxo, comestível.","HST008121","2099","1995","02","22","Pernambuco",NA,NA,NA,"L.","A.M.Miranda et L.P.Félix","Tamandaré","-35.1046981811523","-8.75971984863281",NA,NA,NA,"1995",NA,NA,NA,NA,"16930","auto",NA,NA,NA,NA,NA,NA
"859","2021-02-04 10:26:59-03","UFRPE","HST","4666","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","L.P.Félix",NA,"Brasil",NA,NA,"Arbusto ramossíssimo; flores esbranquiçadas.","HST004666","5476","1992","11","01","Rio Grande do Norte",NA,NA,NA,"L.","L.P.Félix","Baia Formosa","-35.0078010559082","-6.36944007873535",NA,NA,NA,"1993","05","10",NA,NA,"18872","auto",NA,NA,NA,NA,NA,NA
"860","2021-02-04 10:26:59-03","UFRPE","HST","2783","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","G.H.Carvalho",NA,"Brasil",NA,NA,"Árvore ca. 8 m alt.; flores em botões.","HST002783","101","1969","02","24","Rio Grande do Norte","Campo Experimental de Nisia Floresta",NA,NA,"L.","A.M.Miranda","Nisia Floresta","-35.2085990905762","-6.09111022949219",NA,NA,NA,"2019",NA,NA,NA,NA,"17449","auto",NA,NA,NA,NA,NA,NA
"861","2021-02-04 10:26:59-03","UFRPE","HST","64","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","S.Tavares",NA,"Brasil",NA,NA,"Arbusto.","HST000064","64","1952","12","20","Rio Grande do Norte","Pirangi do Sul",NA,NA,"L.","Lyman B. Smith","Nísia Floresta","-35.2085990905762","-6.09111022949219",NA,NA,NA,"1961","12",NA,NA,NA,"17449","auto",NA,NA,NA,NA,NA,NA
"862","2021-02-04 10:26:59-03","UFRPE","HST","335","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","S.Tavares",NA,"Brasil",NA,NA,"Arbusto.","HST000335","335","1953","09","08","Rio Grande do Norte","Pirangí do Sul",NA,NA,"L.","G.T. Prance","Nísia Floresta","-35.2085990905762","-6.09111022949219",NA,NA,NA,"1967",NA,NA,NA,NA,"17449","auto",NA,NA,NA,NA,NA,NA
"863","2021-02-04 10:26:59-03","UFRPE","HST","18296","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","R.A.Costa",NA,"Brasil",NA,NA,"Arbusto; fruto vináceo maduro e verde-imaturo.","HST018296","50","2007","05","19","Rio Grande do Norte","estrada de barro entre Touros e Perobas",NA,NA,"L.","M.I.B.Loiola","Touros","-35.4608001708984","-5.198890209198",NA,NA,NA,NA,NA,NA,NA,NA,"45815","auto",NA,NA,NA,NA,NA,NA
"864","2021-02-25 10:12:46-03","CVRD","CVRD","10289","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Luz, A.A. da","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Maçã da praia","CVRD010289","442","2007","06","05","ES",NA,"Magnoliophyta","Malpighiales","L.","Domingos A. Folli","Guarapari","-40.425684","-20.602457",NA,"6","6","2007","06","05","-40,425684","-20,602457",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"865","2021-02-25 10:12:46-03","CVRD","CVRD","10016","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Folli, D.A.","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Maçã da praia","CVRD010016","5505","2007","03","08","ES",NA,"Magnoliophyta","Malpighiales","L.","Domingos A. Folli","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2007","03","08",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"866","2021-02-25 10:12:46-03","CVRD","CVRD","4118","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Folli, D.A.","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Maçã da praia","CVRD004118","1752","1992","12","07","ES",NA,"Magnoliophyta","Malpighiales","L.","Domingos A. Folli","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1992","12","07",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"867","2021-02-25 10:12:46-03","CVRD","CVRD","3494","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Souza, V.D.","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Maçã da praia","CVRD003494","211","1991","10","14","ES",NA,"Magnoliophyta","Malpighiales","L.","Oberdan J. Pereira","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"1992","09","15",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"868","2021-02-25 10:12:46-03","CVRD","CVRD","2584","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Folli, D.A.","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Maçã da praia","CVRD002584","1116","1990","04","19","ES","Próximo ao mar.","Magnoliophyta","Malpighiales","L.","Dorothy Araújo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2001","03","22",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"869","2021-03-01 11:54:42-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Santos, LAS",NA,"Brasil",NA,NA,"Arbusto 1,5m. Flor creme. Fruto maduro verde. Duplicata: RB; HUEFS.",NA,"1263","2014","09","29","Rio Grande do Norte",NA,NA,"Malpighiales","L.","Delgado-Junior, GC","Ceará Mirim","-35.46","-5.58",NA,NA,NA,"2015","03","16","-35.46","-5.58",NA,NA,NA,NA,NA,NA,NA,NA
"870","2021-03-01 11:54:42-03","UFPE","UFP","31049","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Lima, L; Nadia, T; Azevedo, M",NA,"Brasil",NA,NA,"Florado.","UFP031049","s.n.","2001","07","28","Pernambuco",NA,NA,"Malpighiales","L.","Barbosa, M","Goiana","-35.002498626709","-7.56056022644043",NA,NA,NA,"2001","07","30",NA,NA,"22853","auto",NA,NA,NA,NA,NA,NA
"871","2021-03-01 11:54:42-03","UFPE","UFP","83703","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Cavalcanti, D; Guedes, FM; Garcia, GS",NA,"Brasil",NA,NA,"Arbusto ca. 1,80 m alt., flores alvas, frutos roxos.; Sobre Dunas.","UFP083703","815","2017","10","04","Rio Grande do Norte",NA,NA,"Malpighiales","L.","Cavalcanti, D","Nisia Floresta","-35.2085990905762","-6.09111022949219",NA,NA,NA,"2017","10","04",NA,NA,"17449","auto",NA,NA,NA,NA,NA,NA
"872","2020-09-25 10:42:23-03","UFPE","UFP","83781","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Gomes-Silva, F; Alves, M",NA,"Brasil",NA,NA,"Arbusto, flores alvas e frutos rosados.","UFP083781","394","2017","10","13","Rio Grande do Norte",NA,NA,"Malpighiales","L.","Gomes-Silva, F","Tibau do Sul","-35.0918998718262","-6.18666982650757",NA,NA,NA,"2017","10","13",NA,NA,"13790","auto",NA,NA,NA,NA,NA,NA
"873","2021-03-01 11:54:42-03","UFPE","UFP","83704","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Cavalcanti, D; Guedes, FM; Garcia, GS",NA,"Brasil",NA,NA,"Arbusto ca 1,80 m alt., flores alvas, frutos roxos.; Restinga.","UFP083704","808","2017","10","03","Rio Grande do Norte",NA,NA,"Malpighiales","L.","Cavalcanti, D","Maxaranguape","-35.540278","-5.7375",NA,NA,NA,"2017","10","03","-35.540278","-5.7375",NA,NA,NA,NA,NA,NA,NA,NA
"874","2021-03-01 11:54:42-03","UFPE","UFP","41747","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Rocha, EA",NA,"Brasil",NA,NA,"Arbusto com cerca de 2-3 m de altura, com flores e frutos. flores alvo-esverdeadas, aromáticas, melitófilas. Frutos globosos, vermelhos quando maduros, comestíveis.; Frequente nas bordas do mangue local.","UFP041747","1366","2005","09","15","Pernambuco",NA,NA,"Malpighiales","L.","Brito, MFM","Conde","-34.801944","-7.277778",NA,"6","6","2010","09",NA,"-34.801944","-7.277778",NA,NA,NA,NA,NA,NA,NA,NA
"875","2021-03-01 11:54:42-03","UFPE","UFP","19491","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Alves, M; Costa-Silva, M; Loyola, M; Rocha, E; Gomes, V; Gonçalves, F; etc.",NA,"Brasil",NA,NA,"Arbusto com cerda de 1,5 m de alt., ocasional.; Restinga aberta.","UFP019491","881","1997","10","15","Bahia",NA,NA,"Malpighiales","L.",NA,"Lauro de Freitas","-38.3525","-12.930556",NA,"20","20","1997",NA,NA,"-38.3525","-12.930556",NA,NA,NA,NA,NA,NA,NA,NA
"876","2021-03-01 11:54:42-03","UFPE","UFP","15054","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Luceño, M; Alves, M; Vanzela, A; Mendes, AP; Rocha, EA; Costa-Silva, MB; etc.",NA,"Brasil",NA,NA,"Frequente. Arbusto com 2 m, flores alvas e frutos ligeiramente avermelhados.","UFP015054","62","1996","06","19","Bahia",NA,NA,"Malpighiales","L.",NA,"Salvador","-38.181389","-12.776944",NA,NA,NA,NA,NA,NA,"-38.181389","-12.776944",NA,NA,NA,NA,NA,NA,NA,NA
"877","2021-03-01 11:54:42-03","UFPE","UFP","72215","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Amorim, BS; Amorim, MS; Amorim, AS; Amorim, TCN",NA,"Brasil",NA,NA,"Arbusto 2 m alt, flores passadas, frutos roxos quando maduros.","UFP072215","1725","2013","01","06","Pernambuco",NA,NA,"Malpighiales","L.","Amorim, BS","Itamacará","-34.824167","-7.739167",NA,NA,NA,"2013","01",NA,"-34.824167","-7.739167",NA,NA,NA,NA,NA,NA,NA,NA
"878","2021-03-01 11:54:42-03","UFPE","UFP","82290","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Santos, LAS",NA,"Brasil",NA,NA,"Arbusto 1,5m. Flor creme. Fruto maduro verde. Duplicata: RB; HUEFS.","UFP082290","1263","2014","09","29","Rio Grande do Norte",NA,NA,"Malpighiales","L.","Delgado-Junior, GC","Ceará Mirim","-35.46","-5.58",NA,NA,NA,"2015","03","16","-35.46","-5.58",NA,NA,NA,NA,NA,NA,NA,NA
"879","2021-03-01 11:54:42-03","UFPE","UFP","43907","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Rocha, EA; Coelho, V",NA,"Brasil",NA,NA,"Arbusto, cerca de 2-3 m de altura, com flores e frutos. Flores alvo-esverdeadas, aromáticas, melitófilas. Frutos globosos, vermelhos quando maduros, comestíveis.; Frequente nas bordas do mangue local.","UFP043907","1383","2005","09","20","Paraíba",NA,NA,"Malpighiales","L.","Brito, MFM","Conde","-34.8025","-7.277222",NA,"4","4","2010","09",NA,"-34.8025","-7.277222",NA,NA,NA,NA,NA,NA,NA,NA
"880","2021-03-01 11:54:42-03","UFPE","UFP","83698","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Gomes-Silva, F; Alves, M; Heald, S",NA,"Brasil",NA,NA,"Arbusto ca 2m alt., folhas cartáceas, fruto verde.; Dunas de Maracajaú.","UFP083698","252","2017","12","22","Rio Grade do Norte",NA,NA,"Malpighiales","L.","Gomes-Silva, F","Maxaranguape","-35.535833","-5.701667",NA,NA,NA,"2017","01","20","-35.535833","-5.701667",NA,NA,NA,NA,NA,NA,NA,NA
"881","2021-03-01 11:54:42-03","UFPE","UFP","83699","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Gomes-Silva, F",NA,"Brasil",NA,NA,"Arbusto ca 50cm alt., folhas cartáceas e frutos imaturos verdes-arroxeado.; Na borda próxima a estrada após as ruinas do forte.","UFP083699","248","2016","12","15","Pernambuco",NA,NA,"Malpighiales","L.","Gomes-Silva, F","Cabo de Santo Agostinho","-35.583611","-8.579722",NA,NA,NA,"2016","12","20","-35.583611","-8.579722",NA,NA,NA,NA,NA,NA,NA,NA
"882","2021-03-01 11:54:42-03","UFPE","UFP","13857","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Bastos, MN; Rosário, CS; Luiz, CB; Lobato.",NA,"Brasil",NA,NA,"Arbusto de cerca de 1,5 m de altura, flores de cor branca.; Restinga. Ramificado sobre as dunas. Dunas.","UFP013857","686","1991","04","11","Pará",NA,NA,"Malpighiales","L.","Brito, MFM","Maracanã","-47.581901550293","-0.595000028610229",NA,NA,NA,"2010","09",NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA
"883","2021-03-01 11:54:42-03","UFPE","UFP","51440","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Barbosa, B",NA,"Brasil",NA,NA,"Solo argiloso; planta de restinga.","UFP051440","1","2005","01","12","Paraíba",NA,NA,"Malpighiales","L.","Barbosa, M","Cabedelo","-34.8339004516602","-6.98111009597778",NA,NA,NA,"2005","05","03",NA,NA,"13213","auto",NA,NA,NA,NA,NA,NA
"884","2020-09-25 10:42:23-03","UFPE","UFP","09266","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Lopes, AV",NA,"Brasil",NA,NA,"Fruto globoso, escuro, carnoso.","UFP009266","s.n.","1993","08","12","Pernambuco",NA,NA,"Malpighiales","L.","Brito, MFM","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,"2010","09",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA
"885","2021-03-01 11:54:42-03","UFPE","UFP","74239","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Barbosa, M; Barbosa, D",NA,"Brasil",NA,NA,"Nativa do Nordeste do Brasil, desde o Pará até o Ceará, sobretudo nas restingas litorâneas e em margens de grandes rios, próximo ao oceano.; Folhas simples, oriáceaes, glabras; flores brancas em racemos axilares; frutos comestíveis (dr","UFP074239","522","2013","03","27","Pernambuco",NA,NA,"Malpighiales","L.","Barbosa, M","Ipojuca","-35.0638999938965","-8.39888954162598",NA,NA,NA,"2013","03","27",NA,NA,"22847","auto",NA,NA,NA,NA,NA,NA
"886","2021-03-01 11:54:42-03","UFPE","UFP","83636","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Rodrigues, NER",NA,"Brasil",NA,NA,NA,"UFP083636","1","2017","07","12","Pernambuco",NA,NA,"Malpighiales","L.",NA,"Itamaracá","-34.8255996704102","-7.74777984619141",NA,NA,NA,NA,NA,NA,NA,NA,"9347","auto",NA,NA,NA,NA,NA,NA
"887","2021-03-01 11:54:42-03","UFPE","UFP","30954","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Oliveira, M; Andrade, W",NA,"Brasil",NA,NA,"Arbusto escadente, caule amarronzado com lenticelas brancas, cálice creme, corola branca, estames brancos, frutos imaturo verde, maturo vermelho.; Borda da Trilha.","UFP030954","526","2000","01","21","Pernambuco",NA,NA,"Malpighiales","L.",NA,"Tamandaré","-35.1046981811523","-8.75971984863281",NA,NA,NA,NA,NA,NA,NA,NA,"16930","auto",NA,NA,NA,NA,NA,NA
"888","2021-03-01 11:54:42-03","UFPE","UFP","83697","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Gomes-Silva, F; Bazante, ML; Melo, A; Nepomuceno, FAA",NA,"Brasil",NA,NA,"Arbusto ca 2-5m alt., flor amarronzada, frutos verdes-avermelhados a vinaceas. Polpa alva e semente fibrosa frequente.; Borda da Mata.","UFP083697","356","2017","08","18","Rio Grande do Norte",NA,NA,"Malpighiales","L.","Gomes-Silva, F","Natal","-35.209400177002","-5.79500007629395",NA,NA,NA,"2017","08","18",NA,NA,"12751","auto",NA,NA,NA,NA,NA,NA
"889","2020-09-12 05:00:02-03","US","US","USw39369","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","B. Maguire","South America - Neotropics","Brazil","Wood Sample",NA,NA,NA,"51898",NA,NA,NA,"Minas Gerais",NA,NA,"Rosales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"890","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","R. Evans, S. Koemar & E. Wittenberg","South America - Neotropics","Suriname",NA,NA,NA,NA,"3429","2003","6","3","Sipaliwini","Central Suriname Nature Reserve. Savanna patch ca 3km SE of E end of Kayserberg Airstrip",NA,"Rosales","L.","Prance, G. T.",NA,"-56.45","3.07",NA,"235",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"891","2020-09-12 05:00:02-03","US","US","1573969","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","L. Riedel","South America - Neotropics","Brazil",NA,NA,NA,"US01352014","s.n.","1905","1","8","Cabo Frio",NA,NA,"Rosales","L.",NA,NA,NA,NA,"US01352014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"892","2020-09-12 05:00:02-03","US","US","3439961","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A. M. Amorim, S. C. Sant'Ana, J. Jardim & E. B. Santos","South America - Neotropics","Brazil",NA,NA,NA,"US01351994","1545","1993","11","28","Estância","Praia do Abais. Coletas efetuadas nas dunas",NA,"Rosales","L.",NA,NA,NA,NA,"US01351994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"893","2020-09-12 05:00:02-03","US","US","2223013","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","H. Gines","South America - Neotropics","Venezuela",NA,NA,NA,"US00742604","5178","1954","8",NA,"Delta Amacuro","Isla Burojoida",NA,"Rosales","L.",NA,NA,"-60.83","9.15",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"894","2020-09-12 05:00:02-03","US","US","1282875","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","J. S. de la Cruz","South America - Neotropics","Guyana",NA,NA,NA,"US00617888","3656","1923","4","3","Barima-Waini","Waini R., NW District",NA,"Rosales","L.",NA,NA,"-59.7","8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"895","2020-09-12 05:00:02-03","US","US","1463485","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","E. P. Killip & A. C. Smith","South America - Neotropics","Brazil",NA,NA,NA,"US01352016","30382","1929","11","3","Belém","Ilha do Mosqueiro",NA,"Rosales","L.",NA,NA,NA,NA,"US01352016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
