"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"42","2021-03-15 16:37:00-03","NY","NYBG","640380","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D. J. Rogers","353","1961","02","07","South America","Brazil","São Paulo",NA,"Campinas, grounds of Inst. Agron., wild species cultivated",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448638' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640380","NY00640380_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","640322","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A. C. Allem","3680","1986","12","23","South America","Brazil","Distrito Federal","Brasília","Coleçao viva de Manihot-Parque rural-ASA norte","-47.92","-15.83","1020","1020","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448666' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640322","NY00640322_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1028422","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D. J. Rogers","409","1961","03","05","South America","Brazil","Ceará",NA,"Near Crato, on hillside, on road down from chapada to valley.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1183609' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028422","NY01028422_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","640339","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R. M. Harley","16349A","1974","02","25","South America","Brazil","Bahia",NA,"64km North of Senhor do Bonfim on the BA 130 highway to Juazeiro","-40.25","-9.92","400","400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316960' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640339","NY00640339_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","640373","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A. C. Allem","3208","1985","08","08","South America","Brazil","Rio Grande do Norte",NA,"Municipio de Bom Jesus. 10 km a sudoeste de Bom Jesus na BR-226 rumo a Tangara","-35.57","-6","180","180",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640373","NY00640373_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1065530","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","E. Freire","40","1996","02","22","South America","Brazil","Pernambuco","Buíque","Fazenda Laranjeiras","-37.1556","-8.6233",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237964' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065530","NY01065530_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1065527","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","M. F. de Sales","566","1995","03","10","South America","Brazil","Pernambuco","Ibimirim","Estrada Ibimirim-Petrolândia","-37.6903","-8.5408",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237960' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065527","NY01065527_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1065494","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","N. G. Jesus","848","2000","02","28","South America","Brazil","Bahia","Remanso","Caminho para Pau Ferro, entrada à esquerda para subir a Serra.","-42.3969444","-9.7380556",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237904' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065494","NY01065494_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","640382","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D. J. Rogers","353","1961","02","07","South America","Brazil","São Paulo",NA,"Campinas, grounds of Inst. Agron., wild species cultivated",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448640' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640382","NY00640382_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","640364","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J. A. Steyermark","107994","1973","09","02","South America","Venezuela","Anzoátegui",NA,"Isla Chimana Segunda: north of Guanta","-64.59658","10.291503",NA,"10","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=264880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640364",NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","640376","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A. C. Allem","3168","1985","08","05","South America","Brazil","Rio Grande do Norte",NA,"Municipio de Lajes. 17 km a Sudoeste de Lajes. BR-304 rumo a Natal","-36.17","-5.73","260","260","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448663' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640376","NY00640376_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","640340","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R. M. Harley","16349A","1974","02","25","South America","Brazil","Bahia",NA,"64km North of Senhor do Bonfim on the BA 130 highway to Juazeiro","-40.25","-9.92","400","400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316961' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640340","NY00640340_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","640369","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D. J. Rogers","399","1961","03","03","South America","Brazil","Pernambuco",NA,"Near S. Jose do Belmonte (Manicobal)",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640369","NY00640369_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1065531","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J. P. P. Carauta","1029","1970","01","28","South America","Brazil","Bahia","Bom Jesus da Lapa","Distrito de Gameleira da Lapa, Fazenda Mangal.","-43.4181","-13.2553",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237966' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065531","NY01065531_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1065497","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","G. G. Hatschbach","15892","1967","01","24","South America","Brazil","Paraná","Guairá","Sete Quedas.","-54.2556","-24.08",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237911' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065497","NY01065497_01","A. C. Allem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1065493","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","M. L. S. Guedes","6989","2000","02","27","South America","Brazil","Bahia","Remanso","Caminho para Pau Ferro.","-42.23472222","-9.6455556",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237900' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065493","NY01065493_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1065510","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","M. L. S. Guedes","7319","2000","03","26","South America","Brazil","Bahia","Juazeiro","Morro do Mulato, Serrote Olho D'água.","-40.6775","-9.7444",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237927' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065510","NY01065510_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","640316","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A. C. Allem","3224","1985","08","10","South America","Brazil","Paraíba",NA,"Municipio de Junco do Serido. Zona urbana, 500 m do centro da ciudade. Ao longo da BR-230. A campina grande","-36.72","-7","650","650","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640316","NY00640316_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1028420","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A. C. Allem","2888","1984","11","08","South America","Brazil","Minas Gerais","Janaúba","Km 16 da BR-122 trecho Janauba - Porteirinha.","-43.55","-16.42","540","540","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1183600' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028420","NY01028420_01","M. L. L. Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","640329","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","catingae","Manihot catingae","Ule","P. von Luetzelburg","365","1913",NA,NA,"South America","Brazil","Bahia",NA,NA,"-39.039072","-15.159747",NA,NA,"sheet","Communicavit herb. reg. monacense <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00640329","NY00640329_01","D. J. Rogers; S. G. Appan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","263624","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","P. von Luetzelburg","15013","1914","03",NA,"South America","Brazil","Bahia",NA,"Serra das Almas, Carrasco",NA,NA,"1600","1600","sheet","There is a second label (Luetzelburg 15005)on this sheet, but there appears to be only a single collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00263624","NY00263624_01",NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1550681","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K.Hoffm.","H. C. Cutler","8113","1944","06","24","South America","Brazil","Ceará","Itapagé","Near Itapege (formerly São Francisco).","-39.5858","-3.6869","250","250","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1825087' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550681","NY01550681_01","D. J. Rogers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","263638","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K.Hoffm.","P. von Luetzelburg","12429","1920","03",NA,"South America","Brazil","Paraíba",NA,"Parahyba do Norte, Seridò, Galgalheira (spelling?)",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492188' target='other'> <mi>dwc_moreinfo</mi></a>","NY00263638","NY00263638_01","D. J. Rogers; S. G. Appan",NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01807100","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K.Hoffm.","W. W. Thomas","9604","1993","01","24","South America","Brazil","Piauí","Teresina","36 km northwest of Picos on BR 316 to Teresina","-41.8","-6.88",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=457085' target='other'> <mi>dwc_moreinfo</mi></a>","NY01807100","NY01807100_01","M. Martim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","263640","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Manihot","remotiloba","Manihot remotiloba","Pittier","H. F. Pittier","11761","1925","04","10","South America","Venezuela","Yaracuy",NA,"Between Yaritagua and Urachiche",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492475' target='other'> <mi>dwc_moreinfo</mi></a>","NY00263640","NY00263640_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-11 10:01:15-03","UNIVASF","HVASFW","339","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.C.P. Oliveira","2370","2013","01","29","América do Sul","Brasil","Pernambuco","Salgueiro","VPR Negreiros","-39.189222","-8.105194","459","459",NA,"#","HVASFW000339",NA,"A.C.P. Oliveira",NA,NA,"2013","01","29","-39.189222","-8.105194","U",NA,NA,NA,NA,NA,NA
"68","2021-01-11 10:01:15-03","UNIVASF","HVASFW","32","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.A. Siqueira Filho",NA,"2009","10","15","América do Sul","Brasil","Ceará","Brejo Santo","Lote 3. Atividades de supressão vegetal do PISF.","-39.103611","-7.472222","954","954",NA,"Arvoreta. Flores e frutos ausentes. DNS 8.28cm. Cerne e alburno imperceptíveis coloração clara, anéis de crescimento pouco visíveis. Ritidoma ca. 2mm espessura, escuro, pontuações distribuida por todo tronco. Madeira macia ao corte.","HVASFW000032",NA,"J.A. Siqueira Filho",NA,NA,"2009","10","15","-39.103611","-7.472222","U",NA,NA,NA,NA,NA,NA
"69","2021-01-11 10:01:15-03","UNIVASF","HVASFW","293","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D.G. Oliveira","812","2012","12","14","América do Sul","Brasil","Pernambuco","Floresta","Trecho do canal da transposição, próximo ao Reservatório Areias","-38.331972","-8.728222","362","362",NA,"Arvoreta ca. de 3,5m alt.. Caule acizentado, com desprendimento de ritidoma. Folhas simples, lobadas, alternas, glabras. Flores com sépalas esverdeadas, estames amarelos.","HVASFW000293",NA,"D.G. Oliveira",NA,NA,"2012","12","17","-38.331972","-8.728222","U",NA,NA,NA,NA,NA,NA
"70","2021-01-11 10:01:15-03","UNIVASF","HVASFW","375","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","N.M. Almeida","6","2013","02","06","América do Sul","Brasil","Ceará","Jati","Reservatório Jati","-39.00625","-7.710833","483","483",NA,"#","HVASFW000375",NA,"N.M. Almeida",NA,NA,"2013","02","06","-39.006250","-7.710833","U",NA,NA,NA,NA,NA,NA
"71","2021-01-11 10:01:15-03","UNIVASF","HVASFW","143","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.R. Fabricante","10","2011","05","18","América do Sul","Brasil","Pernambuco","Custódia","Lote 10, Reservatório Copiti","-37.702517","-8.2518",NA,NA,NA,"Árvore, ca. 6 m flores e frutos ausentes. Látex incolor aquoso.&nf;Cerne pouco evoluído. Alburno claro, anéis de crescimento visíveis. Ritidoma acinzentado, 3 mm de espessur, pontuações por todo caule. Madeira macia ao corte.","HVASFW000143",NA,"J.R. Fabricante",NA,NA,"2011","05","18","-37.702517","-8.251800","U",NA,NA,NA,NA,NA,NA
"72","2021-01-11 10:01:15-03","UNIVASF","HVASFW","60","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.R. Maciel","16","2009","11","17","América do Sul","Brasil","Pernambuco","Salgueiro","Lote 3. Atividades de supressão vegetal do PISF","-39.183111","-8.09925","473","473",NA,"#","HVASFW000060",NA,"J.R. Maciel",NA,NA,"2009","11","18","-39.183111","-8.099250","U",NA,NA,NA,NA,NA,NA
"73","2021-01-11 10:01:15-03","UNIVASF","HVASFW","94","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.P. Fontana","13","2010","02","25","América do Sul","Brasil","Paraíba","São José de Piranhas","Lote 7. Atividades de supressão vegetal do PISF","-38.564111","-7.041889","473","473",NA,"HVASF 7532 - APFontana 6520. Árvore, ca. 6m. Botões verdes. Látex branco.","HVASFW000094",NA,"A.P. Fontana",NA,NA,"2012","02","11","-38.564111","-7.041889","U",NA,NA,NA,NA,NA,NA
"74","2019-11-19 15:43:57-03","UNEB","HUNEB","7407","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & Hoffm.","Noblick, L.R.","3637","1985","03","13",NA,"Brasil","Bahia","Iaçu","Fazenda Suíbra ( Boa Sorte), 18 Km a leste da cidade, seguindo a ferrovia.","-40.116667","-12.716667",NA,NA,NA,NA,"HUNEB0007407",NA,NA,NA,NA,NA,NA,NA,"40W7'0''","12S43'0''",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"75","2021-04-08 17:38:28-03","EAO","IAN","25393","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Jatropha","janipha","Jatropha janipha","Sessé & Moc.","Sessé, M; Mocino","s.n.",NA,NA,NA,NA,"México",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN025393","IAN025393_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-08 17:38:28-03","EAO","IAN","6239","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Manihot","catingae","Manihot catingae","Ule","Ule, EHG","7142",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN006239","IAN006239_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:38:28-03","EAO","IAN","35924","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Manihot","catingae","Manihot catingae","Ule","Viégas, AP","6377","1941","06","29","Southern America","Brasil","Minas Gerais","Belo Horizonte","Est. Exp. Agricola.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Árvore.","IAN035924","IAN035924 IAN035924_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"78","2021-03-30 12:38:30-03","EAO","IAN","194263","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K.Hoffm.","Modesto Júnior, M","01","2016","03","10","Southern America","Brasil","Pará","Santo Antônio do Tauá","Sítio São Domingos; PA140, ramal do Borralho. Área plantada de 0,8ha.","-48.190722","-1.078778",NA,NA,NA,"Planta com 2 anos de plantio.","IAN194263",NA,"Mendoza, M",NA,NA,"2016","04","15","-48.190722","-1.078778",NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:14:39-03","UFBA","ALCB","22672","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax. & K, Hoffmanns.","Orlandi, RP; Jordy Filho, S","714","1985","03","15","Southern America","Brasil","Bahia","Paulo Afonso","Nordeste, A 3 km da localidade do riacho","-38.2","-9.6",NA,NA,NA,"Ca. 7 m de altura e 0,1 m de diâmetro. Botões e frutos (jovens) verdes. Exsudato presente. Caule escamoso.; Solo predregoso. Relevo plano.","ALCB053984",NA,"Bautista, HP",NA,NA,"1985","07",NA,"-38.2","-9.6",NA,NA,NA,NA,NA,NA,NA
